0100000008	Gênesis
180b0d00bc	Porque, segundo o numero das tuas cidades, foram os teus deuses, ó Judah! e, segundo o numero das ruas de Jerusalem, pozestes altares á impudencia, altares para queimares incenso a Baal.
180b0e00a0	Tu, pois, não ores por este povo, nem levantes por elles clamor nem oração; porque não os ouvirei no tempo em que elles clamarem a mim, por causa do seu mal
180b0f00bb	Que tem o meu amado na minha casa que fazer? pois muitos fazem n'ella grande abominação e já as carnes sanctas se desviaram de ti: quando tu fazes mal, então andas saltando de prazer.
180b1000af	Chamou o Senhor o teu nome oliveira verde, formosa por especiosos fructos, porém agora á voz d'um grande tumulto accendeu fogo ao redor d'ella, e se quebraram os seus ramos.
180b1100ce	Porque o Senhor dos Exercitos, que te plantou, pronunciou contra ti o mal, pela maldade da casa d'Israel e da casa de Judah, que fizeram entre si mesmos, para me provocarem á ira, queimando incenso a Baal.
180b120052	E o Senhor m'o fez saber, e assim o soube: então me fizeste ver as suas acções.
180b1300ed	E eu era como um cordeiro, como um boi que levam á matança; porque não sabia que pensavam contra mim pensamentos, dizendo: Destruamos a arvore com o seu fructo, e cortemol-o da terra dos viventes, e não haja mais memoria do seu nome.
180b140097	Mas, ó Senhor dos Exercitos, justo Juiz, que provas os rins e o coração, veja eu a vingança que tomarás d'elles; pois a ti descobri a minha causa.
180b1500a8	Portanto assim diz o Senhor ácerca dos homens d'Anathoth, que procuram a tua morte, dizendo: Não prophetizes no nome do Senhor, para que não morras ás nossas mãos.
180b1600a5	Portanto assim diz o Senhor dos Exercitos: Eis que fareis visitação sobre elles: os mancebos morrerão á espada, os seus filhos e as suas filhas morrerão de fome
180b17006d	E elles não terão um resto, porque farei vir o mal sobre os homens de Anathoth, no anno da sua visitação.
180c0100cb	Justo serias, ó Senhor, ainda que eu contendesse contra ti: comtudo fallarei comtigo dos teus juizos. Porque prospera o caminho dos impios, e vivem em paz todos os que commettem aleivosia aleivosamente?
180c020079	Plantaste-os, arraigaram-se tambem, avançam, dão tambem fructo: chegado estás á sua bocca, porém longe dos seus rins
180c03009e	Mas tu, ó Senhor, me conheces, tu me vês, e provas o meu coração para comtigo; arranca-os como a ovelhas para o matadouro, e dedica-os ao dia da matança.
180c0400b9	Até quando lamentará a terra, e se seccará a herva de todo o campo? pela maldade dos que habitam n'ella, perecem os animaes e as aves; porquanto dizem: Não verá o nosso ultimo fim.
180c0500a9	Se corres com os homens de pé, fazem-te cançar; como pois competirás com os cavallos? se tão sómente na terra de paz te confias, como farás na enchente do Jordão?
180c0600c3	Porque até os teus irmãos, e a casa de teu pae, elles tambem se hão deslealmente contra ti; até os mesmos clamam após ti em altas vozes: Não te fies n'elles, quando te fallarem coisas boas.
180c070072	Já desamparei a minha casa, abandonei a minha herança: entreguei a amada da minha alma na mão de seus inimigos.
180c08006a	Tornou-se-me a minha herança como leão em brenha: levantou a sua voz contra mim, por isso eu a aborreci.
180c090097	A minha herança me é ave de varias côres; andam as aves contra ella em redor: vinde, pois, ajuntae-vos todos os animaes do campo, vinde a devoral-a.
180c0a0077	Muitos pastores destruiram a minha vinha, pisaram o meu campo: tornaram em deserto de assolação o meu campo desejado.
180c0b007f	Em assolação o tornaram, e assolado clama a mim: toda a terra está assolada, porquanto não ha nenhum que tome isso a peito.
180c0c00b4	Sobre todos os logares altos do deserto vieram destruidores; porque a espada do Senhor devora desde um extremo da terra até outro extremo da terra: não ha paz para nenhuma carne.
180c0d00a9	Semearam trigo, e segaram espinhos; cançaram-se, mas de nada se aproveitaram: envergonhae-vos pois em razão de vossas colheitas, e por causa do ardor da ira do Senhor.
180c0e00d5	Assim diz o Senhor, ácerca de todos os meus maus visinhos, que tocam a minha herança, a qual dei por herança ao meu povo Israel: Eis que os arrancarei da sua terra, e a casa de Judah arrancarei do meio d'elles.
180c0f0092	E será que, depois de os haver arrancado, tornarei, e me compadecerei d'elles, e os farei tornar cada um á sua herança, e cada um á sua terra.
180c1000c3	E será que, se diligentemente aprenderem os caminhos do meu povo, jurando pelo meu nome, dizendo: Vive o Senhor, como ensinaram a meu povo a jurar por Baal, edificar-se-hão no meio do meu povo.
180c110065	Porém, se não quizerem ouvir, totalmente arrancarei a tal nação, e a farei perecer, diz o Senhor.
180d010078	Assim me disse o Senhor: Vae, e compra um cinto de linho, e põe-n'o sobre os teus lombos, porém não o mettas na agua.
180d02004e	E comprei o cinto, conforme a palavra do Senhor, e o puz sobre os meus lombos.
180d03003b	Então veiu a palavra do Senhor a mim segunda vez, dizendo:
180d040080	Toma o cinto que compraste, e trazes sobre os teus lombos, e levanta-te; vae ao Euphrates, e esconde-o ali na fenda d'uma rocha.
180d050048	E fui, e escondi-o junto ao Euphrates, como o Senhor m'o havia ordenado.
180d060096	Succedeu pois, ao cabo de muitos dias, que me disse o Senhor: Levanta-te, vae ao Euphrates, e toma d'ali o cinto que te ordenei que o escondesses ali.
180d070087	E fui ao Euphrates, e cavei, e tomei o cinto do logar onde o havia escondido: e eis que o cinto tinha apodrecido, e para nada prestava.
180d08002f	Então veiu a mim a palavra do Senhor, dizendo:
180d090067	Assim diz o Senhor: Assim farei apodrecer a soberba de Judah, como tambem a muita soberba de Jerusalem.
180d0a00eb	Este mesmo povo maligno, que recusa ouvir as minhas palavras, que caminha segundo o proposito do seu coração, e anda após deuses alheios, para servil-os, e inclinar-se diante d'elles, será tal como este cinto, que para nada presta.
180d0b00e7	Porque, como o cinto está pegado aos lombos do homem, assim eu fiz pegar a mim toda a casa de Israel, e toda a casa de Judah, diz o Senhor, para me serem por povo, e por nome, e por louvor, e por gloria: porém não deram ouvidos.
180d0c00ba	Pelo que dize-lhes esta palavra: Assim diz o Senhor Deus de Israel: Todo o odre se encherá de vinho: e dir-te-hão: Porventura não sabemos mui bem que todo o odre se encherá de vinho?
180d0d0101	Porém tu dize-lhes: Assim diz o Senhor: Eis que eu encherei de embriaguez a todos os habitantes d'esta terra, e aos reis da estirpe de David, que estão assentados sobre o seu throno, e aos sacerdotes, e aos prophetas, e a todos os habitantes de Jerusalem.
180d0e00a4	E fal-os-hei em pedaços um contra outro, e juntamente os paes com os filhos, diz o Senhor: não perdoarei nem pouparei, nem me apiedarei, para que os não destrua.
180d0f004f	Escutae, e inclinae os ouvidos: não vos ensoberbeçaes; porque o Senhor disse.
180d1000c8	Dae gloria ao Senhor vosso Deus, antes que se faça vir a escuridão e antes que tropecem vossos pés nos montes tenebrosos; e espereis a luz e elle a mude em sombra de morte, e a reduza a escuridão.
180d1100d6	E, se isto não ouvirdes, a minha alma chorará em logares occultos, por causa da vossa soberba; e amargosamente lagrimejará o meu olho, e se desfará em lagrimas, porquanto o rebanho do Senhor foi levado captivo.
180d12008b	Dize ao rei e á rainha: Humilhae-vos, e assentae-vos no chão; porque já caiu todo o ornato de vossas cabeças, a corôa de vossa gloria.
180d130083	As cidades do sul estão fechadas, e ninguem ha que as abra: todo o Judah foi levado captivo, todo inteiramente foi levado captivo.
180d140077	Levantae os vossos olhos, e vêde os que veem do norte: onde está o rebanho que se te deu, e as ovelhas da tua gloria?
180d1500bf	Que dirás, quando vier a fazer visitação sobre ti, pois tu já os ensinaste a serem principes, e cabeça sobre ti? porventura não te tomarão as dôres, como á mulher que está de parto?
180d1600ba	Quando pois disseres no teu coração: Porque me sobrevieram estas coisas? Pela multidão das tuas maldades se descobriram as tuas fraldas, e tem-se feito violencia aos teus calcanhares.
180d170088	Porventura mudará o ethiope a sua pelle, ou o leopardo as suas manchas? assim podereis vós fazer o bem, sendo ensinados a fazer o mal.
180d180052	Pelo que os espalharei como o rastolho, rastolho que passa com o vento do deserto.
180d190088	Esta será a tua sorte, a porção das tuas medidas que terás de mim, diz o Senhor; pois te esqueceste de mim, e confiaste em mentiras.
180d1a0062	Assim tambem eu descobrirei as tuas fraldas até sobre o teu rosto: e apparecerá a tua ignominia.
180d1b00d7	Já vi as tuas abominações, e os teus adulterios, e os teus rinchos, e a enormidade da tua fornicação sobre os outeiros no campo; ai de ti, Jerusalem! não te purificarás? quanto ainda depois d'isto esperarás?
180e01004f	A palavra do Senhor, que veiu a Jeremias, ácerca dos negocios da grande secca.
180e02007d	Anda chorando Judah, e as suas portas estão enfraquecidas: andam de luto até ao chão, e o clamor de Jerusalem vae subindo.
180e0300b8	E os seus mais illustres enviam os seus pequenos por agua; veem ás cavas, e não acham agua; voltam com os seus vasos vazios; envergonham-se e confundem-se, e cobrem as suas cabeças.
180e04007d	Por causa da terra que se fendeu, porque não ha chuva sobre a terra, os lavradores se envergonham e cobrem as suas cabeças.
180e050054	Porque até as cervas no campo parem, e deixam seus filhos, porquanto não ha herva.
180e060087	E os jumentos montezes se põem nos logares altos, sorvem o vento como os dragões, desfallecem os seus olhos, porquanto não ha herva.
180e07009c	Ainda que as nossas maldades testificam contra nós, ó Senhor, obra por amor do teu nome; porque as nossas rebeldias se multiplicaram; contra ti peccámos.
180e08009e	Ah! esperança de Israel, e Redemptor seu no tempo da angustia! porque serias como um estrangeiro na terra? e como o viandante que se retira a passar a noite?
180e0900aa	Porque serias como homem cançado, como valoroso que não pode livrar? já tu estás no meio de nós, ó Senhor, e nós somos chamados pelo teu nome: não nos desampares.
180e0a00de	Assim diz o Senhor, ácerca d'este povo: Pois que tanto amaram mover-se, e não retiveram os seus pés, por isso o Senhor se não agrada d'elles, mas agora se lembrará da sua maldade d'elles, e visitará os seus peccados.
180e0b003b	Disse-me mais o Senhor: Não rogues por este povo para bem.
180e0c00bd	Quando jejuarem, não ouvirei o seu clamor, e quando offerecerem holocaustos e offertas de manjares, não me agradarei d'elles; antes eu os consumirei pela espada, e pela fome e pela peste.
180e0d009a	Então disse eu: Ah! Senhor, Senhor, eis que os prophetas lhes dizem: Não vereis espada, e não tereis fome; antes vos darei paz verdadeira n'este logar.
180e0e00d3	E disse-me o Senhor: Os prophetas prophetizam falso no meu nome; nunca os enviei, nem lhes dei ordem, nem lhes fallei: visão falsa, e adivinhação, e vaidade, e o engano do seu coração elles vos prophetizam.
180e0f00de	Portanto assim diz o Senhor ácerca dos prophetas que prophetizam no meu nome, sem que eu os tenha mandado, e comtudo dizem, Nem espada, nem fome haverá n'esta terra: Á espada e á fome serão consumidos esses prophetas.
180e1000f6	E o povo a quem elles prophetizam será lançado nas ruas de Jerusalem, por causa da fome e da espada: e não haverá quem o enterre, tanto a elle, como a suas mulheres, e a seus filhos e a suas filhas: assim derramarei sobre elles a sua maldade.
180e1100c0	Portanto lhes dirás esta palavra: Os meus olhos derramem lagrimas de noite e de dia, e não cessem: porque a virgem, filha do meu povo, está quebrada de grande quebra, de chaga mui dolorosa.
180e1200b9	Se eu saio ao campo, eis aqui os mortos á espada, e, se entro na cidade, eis aqui os enfermos de fome: e até os prophetas e os sacerdotes correram em roda na terra, e não sabem nada.
180e1300d7	Porventura já de todo rejeitaste a Judah? ou aborrece a tua alma a Sião? porque nos feriste de tal modo que já não ha cura para nós? aguarda-se a paz, e nada ha de bem; e o tempo da cura, e eis aqui turbação.
180e140060	Ah, Senhor! conhecemos a nossa impiedade e a maldade de nossos paes; porque peccámos contra ti.
180e15007e	Não nos rejeites por amor do teu nome; não abatas o throno da tua gloria: lembra-te, e não annules o teu concerto comnosco.
180e1600c7	Porventura ha, entre as vaidades dos gentios, quem faça chover? ou podem os céus dar chuvas? não és tu aquelle, ó Senhor nosso Deus? portanto em ti esperaremos, pois tu fazes todas estas coisas.
180f0100a4	Disse-me, porém, o Senhor: Ainda que Moysés e Samuel se pozessem diante de mim, não seria a minha alma com este povo: lança-os de diante da minha face, e saiam.
180f0200ee	E será que, quando te disserem: Para onde sairemos? dir-lhes-has: Assim diz o Senhor: O que para a morte, para a morte; e o que para a espada, para a espada; e o que para a fome, para a fome; e o que para o captiveiro, para o captiveiro.
