0100000006	1 Mose
134e230054	Wɔkaee sɛ Onyankopɔn yɛ wɔn botan, sɛ Ɔsorosoro Nyankopɔn no yɛ wɔn Gyefo.
134e240051	Nanso wɔde wɔn ano bɛdaadaa no, na wɔde wɔn tɛkrɛma atwa atoro akyerɛ no;
134e250031	wɔn koma nni no nokware, na wonni nʼapam no so.
134e26008f	Nanso na ɔyɛ ahummɔbɔ; ɔde wɔn amumɔyɛ kyɛɛ wɔn a wansɛe wɔn. Mpɛn pii, ɔtwentwɛn nʼabufuw so na wanhwie nʼabufuwhyew nyinaa.
134e27004e	Ɔkaee sɛ wɔyɛ ɔhonam ara kwa, mframa bi a ɛbɔ twa mu na ɛnsan nʼakyi.
134e280072	Mpɛn ahe na wɔansɔre antia no wɔ sare no so hɔ, na mpɛn ahe na wɔamma ne werɛ anhow wɔ asase wosee no so!
134e29004f	Wɔsɔɔ Onyankopɔn hwɛɛ bere biara; na woyii Israel Ɔkronkronni no abufuw.
134e2a0046	Wɔn werɛ fii ne tumi no, da a ogyee wɔn fii wɔn nhyɛsofo nsam no,
134e2b005a	da a ɔyɛɛ nsɛnkyerɛnne nwonwaso wɔ Misraim no ne nʼanwonwade wɔ Soan mantam mu no.
134e2c0044	Ɔmaa wɔn nsubɔnten dan mogya; wɔantumi annom wɔn nsuten mu nsu.
134e2d0050	Ɔmaa nwansenadɔm baa wɔn so bɛhaw wɔn na mpɔtorɔ nso bɛsɛee wɔn asase.
134e2e004e	Ɔmaa tɛwtɛw bedii wɔn mfuw so aduan na ɔde wɔn nnɔbae nso maa mmoadabi.
134e2f0048	Ɔde mparuwbo sɛee wɔn bobe na ɔde sukyerɛmma sɛee wɔn ankye nnua.
134e300041	Ɔde sukyerɛmma kum wɔn anantwi ɔde anyinam kum wɔn nyɛmmoa.
134e310052	Ohwiee nʼabufuwhyew guu wɔn so, abufuw, anibere ne ɔtan; abɔfo asɛefo kuw no.
134e32005b	Ɔbɔɔ kwan maa nʼabufuw; na wamfa wɔn nkwa ankyɛ wɔn, mmom, ɔde wɔn maa ɔyaredɔm.
134e330041	Okunkum Misraimfo mmakan nyinaa, Ham ntamadan mu nnipa mu abakan.
134e340054	Nanso oyii ne nkurɔfo fii mu sɛ nguankuw; odii wɔn anim sɛ nguan wɔ sare no so.
134e35005b	Odii wɔn anim dwoodwoo, enti wɔansuro; nanso wɔn atamfo de, po asorɔkye bu faa wɔn so.
134e360061	Sɛɛ na ɔyɛ de wɔn baa nʼasase kronkron no ahye so, bepɔw asase a ɔde ne nsa nifa gyee no.
134e370095	Ɔpam amanaman a wɔwɔ wɔn anim no na ɔkyekyɛɛ wɔn nsase no mu maa wɔn sɛ wɔn agyapade; ɔbɔɔ Israel mmusuakuw no atenase wɔ wɔn afi mu.
134e38005b	Nanso wɔsɔɔ Onyankopɔn hwɛe, na wɔsɔre tiaa Ɔsorosoroni no; na wɔanni ne mmara so.
134e39006d	Wɔyɛɛ sɛ wɔn agyanom, wɔanni nokware na wɔannya gyidi, ahotoso nni wɔn mu na wɔte sɛ agyan a asɛe.
134e3a0057	Wɔde wɔn sorɔnsorɔmmea hyɛɛ no abufuw na wɔn ahoni maa ne ninkutwe mu yɛɛ den.
134e3b0043	Onyankopɔn tee wɔn nka no, ne bo fuwii; na ɔpoo Israel korakora.
134e3c0041	Ogyaw nʼatenae a ɛwɔ Silo no, ntamadan a wasi wɔ nnipa mu no.
134e3d0053	Ɔde Apam Adaka a ɛyɛ ne tumi no kɔɔ nnommum mu, nʼanuonyam kɔɔ atamfo nsam.
134e3e0036	Ɔde ne nkurɔfo maa afoa; ne bo fuw nʼagyapade yiye.
134e3f004d	Ogya hyew wɔn mmerante kum wɔn, na wɔn mmabaa annya ayeforohyia dwom anto;
134e400038	Wɔn asɔfo wuwuu afoa ano, na wɔn akunafo antumi ansu.
134e41005d	Afei Awurade sɔree sɛnea ofi nna mu no, sɛnea ɔbarima a wabow nsa nyan fi nnahɔɔ mu no.
134e42004c	Ɔbobɔɔ nʼatamfo ma woguan kɔɔ wɔn akyi; ɔhyɛɛ wɔn aniwu afebɔɔ.
134e43003f	Afei ɔpoo Yosef ntamadan no, na wamfa Efraim abusuakuw no nso;
134e44003c	Na mmom, ɔfaa Yuda abusuakuw no, Bepɔw Sion a ɔdɔ no no.
134e450048	Osii ne kronkronbea te sɛ sorɔnsorɔmmea, te sɛ asase a etim hɔ daa.
134e460031	Oyii ne somfo Dawid, ɔfrɛɛ no fii nguannan mu;
134e47006e	fii nguan akyi na ɔde no bae se ɔmmɛyɛ oguanhwɛfo mma ne nkurɔfo Yakob, mma Israel a wɔyɛ nʼagyapade.
134e480044	Na Dawid de koma pa hwɛɛ wɔn so na ɔde ne nimdeɛ dii wɔn anim.
134f010089	Asaf dwom. Ao Onyankopɔn, amanaman no atow ahyɛ wʼagyapade so; wɔagu wʼasɔredan kronkron no ho fi, wɔama Yerusalem adan nnwiriwii.
134f02005b	Wɔde wʼasomfo afunu ayɛ aduan ama wim nnomaa, na wɔde wʼahotefo nam ama asase so mmoa.
134f03005b	Wɔahwie mogya agu te sɛ nsu wɔ Yerusalem ho nyinaa, na obiara nni hɔ a obesie awufo no.
134f040057	Yɛayɛ animtiaabude ama yɛn mfɛfo, fɛwdi ne nsopa ama wɔn a wɔatwa yɛn ho ahyia.
134f05005d	Awurade, enkosi da bɛn? Wo bo befuw afebɔɔ ana? Wo ninkunu bɛdɛw sɛ ogya akosi da bɛn?
134f060050	Hwie wʼabufuw gu amanaman a wonnye wo nto mu no so, ahenni a wɔmmɔ wo din no;
134f07002b	efisɛ wɔakum Yakob na wɔasɛe nʼatenae.
134f08006a	Mfa yɛn agyanom bɔne so asotwe mma yɛn; ma wo mmɔborɔhunu mmra yɛn so ntɛm, na yɛwɔ ahohiahia mu.
134f09006c	Onyankopɔn yɛn Agyenkwa, boa yɛn, wo din no anuonyam nti; gye yɛn na fa yɛn bɔne kyɛ yɛn wo din nti.
134f0a00a5	Adɛn nti na ɛsɛ sɛ amanaman ka se, “Wɔn Nyankopɔn wɔ he?” Yɛn anim ha ara, ma wonhu wɔ amanaman mu sɛ wotɔ wʼasomfo mogya a wɔahwie agu no so werɛ.
134f0b005d	Ma nneduafo no apinisi nnu wʼanim; fa wo basa ahoɔden no kora wɔn a wɔabu wɔn kumfɔ no.
134f0c004c	Awurade, ahohora a yɛn mfɛfo asum agu wo so no, tua wɔn so ka mpɛn ason.
134f0d00db	Na yɛn a yɛyɛ wo nkurɔfo, wʼadidibea nguan no, beyi wo ayɛ daa nyinaa; efi awo ntoatoaso kosi awo ntoatoaso, yɛbɛkɔ so aka wʼayeyi akyerɛ. Wɔde ma dwonkyerɛfo sɛ wɔnto no “Sonannim Edut” sanku nne so.
135001008a	Asaf dwom. Israel guanhwɛfo, tie yɛn, wo a wudii Yosef anim sɛnea wodi nguankuw anim; wo a wote ahengua so wɔ kerubim ntam no, hyerɛn
1350020049	wɔ Efraim, Benyamin ne Manase anim. Kanyan wo tumi; bra begye yɛn nkwa.
1350030050	Ao Onyankopɔn, gye yɛn bio; ma wʼanim nhyerɛn yɛn so, na wɔagye yɛn nkwa.
1350040063	Asafo Awurade Nyankopɔn, wʼabufuw bɛdɛw akosi da bɛn, wʼabufuw a etia wo nkurɔfo mpaebɔ no?
1350050046	Wode nusu yɛɛ aduan maa wɔn dii; wode nusu kuruwama maa wɔn nomee.
1350060040	Wode yɛn ayɛ nea yɛn mfɛfo ko ho, na yɛn atamfo serew yɛn.
1350070056	Asafo Nyankopɔn, gye yɛn bio; ma wʼanim nhyerɛn wɔ yɛn so, na wɔagye yɛn nkwa.
135008003a	Wutuu bobe fi Misraim beduae; wopam amanaman no na wuduae.
1350090043	Wosiesiee asase no baabi maa no, egyee ntin na ɛtrɛw asase no so.
13500a003d	Ne nwini kataa mmepɔw no so ne mman kataa sida akɛse no so.
13500b0048	Ɛdennan trɛw kɔɔ Po no so, na ɛfefɛw trɛw koduu Asubɔnten no ho.
13500c0052	Adɛn nti na woabubu nʼafasu ama wɔn a wotwa mu wɔ hɔ no tetew ne bobe aba no?
13500d0052	Kɔkɔte fi wuram bɛsɛe no pasaa na mmoadoma a wɔwɔ sare so de yɛ wɔn aduan.
13500e0059	Asafo Nyankopɔn, san bra yɛn nkyɛn! fi ɔsoro hɔ hwɛ na wubehu! Hwɛ saa bobe yi so,
13500f0042	ntin a wo nsa nifa adua no, ɔbabarima a woatetew no ama wo ho no.
1350100055	Wɔatwa wo bobe no ato fam, ato mu gya ama ahyew; wʼanimka ma wo nkurɔfo ase tɔre.
1350110053	Fa wo nsa kata ɔbarima a ɔwɔ wo nifa no so, onipa ba a woatetew no ama wo ho no.
1350120047	Afei yɛrentwe yɛn ho mfi wo nkyɛn; kanyan yɛn, na yɛbɛbɔ wo din.
135013009d	Asafo Awurade Nyankopɔn, gye yɛn bio, na ma wʼanim nhyerɛn yɛn so, na wɔagye yɛn nkwa. Wɔde ma dwonkyerɛfo sɛ wɔnto sɛ “gittit” sanku nne so.
1351010060	Asaf dwom. Monto ahurusi dwom mma Onyankopɔn yɛn ahoɔden; mommɔ ose mma Yakob Nyankopɔn no!
1351020047	Momma nnwom no so na monwosow akasaa. Mommɔ sanku ne bɛnta dɛdɛ no.
135103004e	Monhyɛn mmentia ɔsram foforo da no, ne ne kurokumatwa mu, yɛn Aponto da no;
1351040031	Eyi yɛ Israelfo ahyɛde, Yakob Nyankopɔn mmara.
1351050066	Otintimii sɛ nhyehyɛe maa Yosef bere a ɔsɔre tiaa Misraim no, faako a yɛtee kasa a yɛnte ase no.
135106004b	Ɔka se, “Miyii adesoa no fii wɔn mmati so, ne wɔn nsa fii kɛntɛn ho.
135107006c	Mo ahohiahia mu mofrɛɛ me na migyee mo, migyee mo so wɔ aprannaa mu; mesɔɔ mo hwɛɛ wɔ Meriba nsu ho.
1351080041	“Me nkurɔfo, muntie me kɔkɔbɔ yi, Israel, sɛ mubetie me a!
135109004f	Ɛnsɛ sɛ munya anyame foforo bi wɔ mo mu; ɛnsɛ sɛ mokotow ananafo anyame.
13510a006a	Mene Awurade, mo Nyankopɔn a miyii mo fii Misraim asase so no. Mummue mo anom tɛtrɛɛ na mɛhyɛ mu ma.
13510b0040	“Nanso me nkurɔfo rentie me; Israel remmrɛ ne ho ase mma me.
13510c003f	Enti migyaa wɔn maa wɔn komaden sɛ wɔnyɛ nea wɔpɛ biara.
13510d003a	“Sɛ me nkurɔfo tie me, na Israel nantew mʼakwan so a,
13510e0052	anka medi wɔn atamfo so ama wɔn ntɛm na mama me basa so atia wɔn a wokyi wɔn!
13510f004b	Wɔn a wɔtan Awurade no de osuro bɛkotow no, na wɔn asotwe to rentwa da.
1351100052	Nanso wɔde atoko mu atoko papa bɛma mo adi; mede ɔbotan mu wo bɛma mo amee.”
1352010052	Asaf dwom. Onyankopɔn di hene wɔ ɔsoro asafo mu; obu atɛn wɔ “anyame” mu.
1352020055	“Wobɛbɔ wɔn a wɔnteɛ ho ban na woayɛ nhwɛanim ama amumɔyɛfo akosi da bɛn?
1352030062	Monka mmɔborɔfo ne ayisaa asɛm mma wɔn; mommɔ ahiafo ne wɔn a wɔhyɛ wɔn so yiyedi ho ban.
135204003c	Munnye ɔbrɛfo ne ahiafo; munnye wɔn mfi amumɔyɛfo nsam.
135205005d	“Anyame no nnim de, na wɔnte hwee ase. Wokyinkyin wɔ sum mu; na asase fapem nyinaa wosow.
1352060049	“Mekae se, ‘Moyɛ “anyame;” mo nyinaa yɛ Ɔsorosoroni no mma.’
1352070042	Nanso mubewuwu sɛ nnipa pɛ; na moahwe ase sɛ ɔsodifo biara.”
1352080048	Ao Onyankopɔn, sɔre, bu wiase atɛn; efisɛ amanaman nyinaa yɛ wo de.
1353010055	Asaf Dwom. Ao, Onyankopɔn, ntena hɔ komm; mmua wʼano, Ao, Onyankopɔn, keka wo ho.
1353020055	Hwɛ sɛnea wʼatamfo keka wɔn ho fa, na wɔn a wɔmpɛ wʼasɛm nso ama wɔn ti so.
1353030051	Wɔde anifere repam atia wo nkurɔfo, wɔrepam atia wɔn a wo koma da wɔn so no.
1353040053	Wɔka se, “Mommra na yɛnsɛe wɔn sɛ ɔman, sɛnea wɔrenkae Israel din bio.”
135305002d	Wɔde adwene koro bɔ pɔw; na wɔpam tia wo,
135306002d	Edom ntamadan ne Ismaelfo, Moabfo ne Hagarfo,
1353070033	Gebalfo ne Amonfo ne Amalekfo, Filistifo ne Tirofo.
135308004b	Asiria mpo akɔka wɔn ho de wɔn ahoɔden akɔhyɛ Lot asefo de no mu den.
135309005a	Yɛ wɔn sɛnea woyɛɛ Midian, sɛnea woyɛɛ Sisera ne Yabin wɔ asubɔnten Kison ho no,
13530a002d	wɔn a wɔsɛe wɔ En-Dor na wɔdan nwura no.
13530b0051	Yɛ wɔn atitiriw sɛ Oreb ne Seeb, ne wɔn mmapɔmma nyinaa sɛ Seba ne Salmuna,
13530c0041	a wɔkae se, “Momma yɛmfa Onyankopɔn adidibea nsase no no.”
13530d004c	Me Nyankopɔn, yɛ wɔn sɛ mfɛtɛ mu mfutuma, sɛ ntɛtɛ a mframa bɔ gu.
13530e003c	Sɛnea ogya hyew kwae, na ogyatannaa so nkoko mu hyew no no,
13530f004e	saa ara na fa wʼahum taa wɔn na fa wo mframa a ano yɛ den no hunahuna wɔn.
1353100047	Ma animguase nka wɔn, na ama nnipa ahwehwɛ wo din akyi kwan, Awurade.
135311003f	Ma wɔn anim ngu ase na wonni yaw; ma wonwuwu wɔ animguase mu.
1353120094	Ma wonhu sɛ wo a wo din de Awurade no, wo nko ara ne Ɔsorosoroni wɔ asase nyinaa so. Wɔde ma dwonkyerɛfo sɛ wɔnto no wɔ gittit sanku nne so.
1354010037	Koramma dwom. Awurade Asafo, wʼatenae hɔ yɛ ahomeka!
135402006f	Me kra pere, mpo ɛtɔ beraw, sɛ ɔbɛkɔ Awurade adiwo; me koma ne me honam teɛ mu frɛ Onyankopɔn teasefo.
135403009c	Mpo akasanoma anya ofi, na asomfena nso anwen ne berebuw, faako a obesow ne mma wɔ beae bi a ɛbɛn wʼafɔremuka, Awurade Asafo, me Hene ne me Nyankopɔn.
1354040036	Nhyira nka wɔn a wɔte wo fi; na wɔkamfo wo din daa.
1354050059	Nhyira nka wɔn a wɔwɔ wo mu ahoɔden, na wɔde wɔn koma fi akwantu ase kɔhwehwɛ wo.
1354060053	Sɛ wɔfa Baka Bon no mu a wɔma hɔ yɛ nsuwansuwa; asusow bere nsu so taataa hɔ.
135407005a	Wɔkɔ no ahoɔden so bere nyinaa, kosi sɛ wɔn mu biara bepue Onyankopɔn anim wɔ Sion.
135408004a	Asafo Awurade Nyankopɔn, tie me mpaebɔ; Yakob Nyankopɔn, yɛ aso ma me.
135409004c	Ao, Onyankopɔn, hwɛ yɛn nkatabo; fa ahummɔbɔ hwɛ nea woasra no ngo no.
13540a009a	Wʼadiwo hɔ da koro tena ye sen nnafua apem wɔ baabi foforo; mepɛ sɛ mɛyɛ ɔponanohwɛfo wɔ Onyankopɔn fi sen sɛ mɛtena amumɔyɛfo ntamadan mu.
13540b007d	Efisɛ Awurade Nyankopɔn yɛ owia ne kyɛm; Awurade hu mmɔbɔ na ɔhyɛ anuonyam; ɔmmfa ade pa biara nkame wɔn a wɔteɛ.
13540c004d	Asafo Awurade, nhyira nka onipa a ɔde ne ho to wo so. Wɔde ma dwonkyerɛfo.
1355010049	Koramma dwom. Wo Awurade, wodom wʼasase; wode Yakob ahonyade san maa no.
1355020046	Wode wo nkurɔfo bɔne kyɛɛ wɔn na wokataa wɔn nnebɔne nyinaa so.
135503003f	Wode wʼabufuw nyinaa too nkyɛn na wodan fii wʼabufuwhyew ho.
1355040045	San gye yɛn bio, Onyankopɔn, yɛn Gyefo, na ma wʼani nnye yɛn ho.
1355050056	Wo bo befuw yɛn akosi daa ana? Wʼabufuw bɛtoa so akɔ awo ntoantoaso nyinaa so ana?
135506004a	Worenhyɛ yɛn den bio, na ama wo nkurɔfo asɛpɛw wɔn ho wɔ wo mu ana?
1355070044	Awurade, kyerɛ yɛn wo dɔ a ɛnsa da no, na ma yɛn wo nkwagye no.
135508007d	Metie nea Awurade Nyankopɔn bɛka; ɔde asomdwoe hyɛ ne nkurɔfo, ahotefo no bɔ, enti ɛnsɛ sɛ wɔsan kɔ agyimisɛm ho.
1355090051	Ampa ara, ne nkwagye bɛn wɔn a wosuro no, na nʼanuonyam bɛtena yɛn asase so.
13550a004b	Ɔdɔ ne nokwaredi behyia, na trenee ne asomdwoe befew wɔn ho wɔn ho ano.
13550b003c	Nokwaredi bepue afi asase no so, na trenee ahwɛ afi ɔsoro.
13550c0043	Awurade bɛma yɛn nea eye ampa ara na yɛn asase bɛma ne nnɔbae.
13550d0031	Trenee di nʼanim siesie ɔkwan ma nʼanammɔntu.
1356010050	Dawid mpaebɔ. Awurade, tie me na gye me so, efisɛ meyɛ ohiani ne mmɔborɔni.
1356020065	Bɔ me nkwa ho ban, efisɛ mede me ho ama wo. Wo ne me Nyankopɔn, gye wʼakoa a ɔde ne ho to wo so.
1356030033	Awurade, hu me mmɔbɔ, na misu frɛ wo daa nyinaa.
1356040043	Ma wʼakoa ani nnye, na wo Awurade, wo nkyɛn na mema me kra so ba.
1356050054	Awurade, wuye na wode bɔne kyɛ, wowɔ ɔdɔ mmoroso ma wɔn a wosu frɛ wo nyinaa.
135606002c	Awurade, tie me mpaebɔ; tie me mmɔborɔsu.
135607002d	Mɛfrɛ wo mʼahohia da mu, na wubegye me so.
1356080049	Awurade, onyame bi nni hɔ a ɔte sɛ wo; na wɔn nnwuma biara nto wo de.
1356090063	Awurade, aman a woakyekyere nyinaa bɛba abɛsom wo wɔ wʼanim; wɔbɛba abɛhyɛ wo din anuonyam.
13560a0041	Woyɛ ɔkɛse na woyɛ anwonwa nnwuma; wo nko ara ne Onyankopɔn.
13560b0069	Awurade, kyerɛ me wʼakwan, na mɛnantew wo nokware mu; ma memfa me koma nyinaa mma wo na masuro wo din.
13560c005d	Mede me koma nyinaa meyi wo ayɛ, Awurade me Nyankopɔn na mahyɛ wo din anuonyam daa nyinaa.
13560d0041	Efisɛ ɔdɔ a wode dɔ me no so; woayi me afi owu amoa mu tɔnn.
13560e0075	Ao, Onyankopɔn, ahomasofo atow ahyɛ me so; basabasayɛfo kuw rehwehwɛ me akum me, nnipa a wɔmmfa wo nyɛ hwee no.
13560f0072	Nanso wo, Awurade, woyɛ mmɔborɔhunufo ne ɔdomfo Nyankopɔn, wo bo kyɛ fuw, na wʼadɔe ne wo nokware dɔɔso.
1356100057	Dan wʼani hwɛ me na dom me; fa wʼahoɔden ma wʼakoa na gye wʼafenaa babarima nkwa.
135611007b	Ma me wo papayɛ ho nsɛnkyerɛnne, na mʼatamfo nhu na wɔn anim ngu ase na wo, Awurade, wo na woaboa me akyekye me werɛ.
1357010036	Koramma dwom. Wato ne fapem wɔ bepɔw kronkron no so;
1357020031	Awurade dɔ Sion apon no sen Yakob atenae nyinaa.
135703002e	Wɔka wo ho anuonyamsɛm Onyankopɔn kuropɔn:
1357040089	“Mede Rahab ne Babilonia bɛka wɔn a wɔyɛ osetie ma me no ho, Filistia, Tiro ne Kus nso na maka se, ‘Wɔwoo eyinom wɔ Sion.’”
1357050070	Ampa ara wɔbɛka afa Sion ho se, “Wɔwoo oyi ne ɔno wɔ no mu, na Ɔsorosoroni no ankasa de no betim hɔ.”
1357060052	Awurade bɛkyerɛw wɔ nnipa dinkyerɛw nhoma no mu se, “Wɔwoo oyi wɔ Sion.”
1357070088	Na wɔbɛto dwom se, “Me ntin nyinaa wɔ wo mu.” Kora mma dwom a wɔde ma dwonkyerɛfo sɛ wɔnto no “Mahalat Leannot” sanku so.
1358010070	Esrahini Heman ɔhaw ne amanehunu dwom. Awurade, woyɛ me nkwagye Nyankopɔn misu wɔ wʼanim adekyee ne adesae.
1358020039	Ma me mpaebɔ nnu wʼanim; brɛ wʼaso ase tie me sufrɛ.
135803002c	Ɔhaw ahyɛ me kra ma na me nkwa rebɛn owu.
1358040047	Wɔkan me fra wɔn a wɔrekɔ ɔda mu no; mete sɛ obi a onni ahoɔden.
1358050070	Wɔayi me asi nkyɛn wɔ awufo mu, te sɛ atɔfo a wɔdeda ɔda mu, wɔn a wonkae wɔn bio, na wonhwɛ wɔn bio.
1358060032	Woatow me akyene ɔda ase tɔnn, wɔ sum kabii mu.
135807004b	Wʼabufuwhyew ayɛ duru wɔ me so; woama wʼasorɔkye nyinaa abu afa me so.
135808006c	Woafa me nnamfonom a wɔbɛn me afi me nkyɛn woama me ho ayɛ wɔn ahi. Woaka me ahyɛ mu na mintumi nguan;
135809005d	awerɛhow ama mʼani so ayɛ kusuu. Awurade misu frɛ wo da biara; metrɛw me nsam kyerɛ wo.
13580a0048	Woyɛ anwonwade kyerɛ awufo ana? Wɔn a wɔawuwu no sɔre kamfo wo ana?
13580b0056	Wɔka wʼadɔe ho asɛm wɔ ɔda mu, anaasɛ wo nokware ho asɛm wɔ ɔsɛe kurom ana?
13580c0061	Wohu wʼanwonwade wɔ beae a hɔ aduru sum, anaa wo trenee nnwuma no wɔ awerɛfiri asase so ana?
13580d0049	Nanso Awurade, misu frɛ wo sɛ boa me; me mpaebɔ du wʼanim adekyee mu.
13580e0035	Adɛn, Awurade, na wopo me na wode wʼanim hintaw me?
13580f004f	Mahu amane fi me mmofraase na mabɛn owu; wʼahunahuna ama mabrɛ na mapa abaw.
1358100033	Wʼabufuwhyew abu afa me so; wʼahunahuna asɛe me.
1358110043	Daa nyinaa wotwa me ho hyia sɛ nsuyiri, na wɔabu afa me so koraa.
135812005b	Woafa me yɔnkonom ne mʼadɔfo afi me nkyɛn kɔ; na sum ayɛ mʼadamfo a ɔbɛn me pɛɛ.
1359010087	Esrahini Etan ɔhaw ne amanehunu dwom. Mɛto Awurade adɔe ho dwom daa daa; mede mʼano bɛda wo nokwaredi adi awo ntoatoaso nyinaa mu.
1359020056	Mɛka se wʼadɔe no tim hɔ daa nyinaa, na woatim wo nokwaredi wɔ ɔsoro hɔ ankasa.
1359030051	Wokae se, “Mene onipa a mayi no no ayɛ apam; maka ntam akyerɛ me somfo Dawid.
1359040057	‘Mɛma wʼase atim hɔ daa na wʼahengua nso atim wɔ awo ntoantoaso nyinaa mu.’”
135905005d	Awurade, ɔsorosorofo kamfo wʼanwonwade, na wo nokwaredi nso, wɔkamfo wɔ ahotefo asafo mu.
135906005d	Na hena na ɔne wo Awurade sɛ wɔ ɔsoro hɔ? Hena na ɔte sɛ Awurade wɔ ɔsoro abɔde mu?
135907006c	Akronkronfo agyinatufo mu, wosuro Onyankopɔn; wɔde osuro kɛse ma Onyankopɔn wɔ akronkronfo nhyiamu ase.
135908006b	Asafo Awurade Nyankopɔn, hena na ɔte sɛ wo? Wo, Awurade, woyɛ ɔkɛse na wo nokwaredi atwa wo ho ahyia.
1359090045	Wudi po a ɛworo no so; nʼasorɔkye bobɔ kɔ soro a, wobrɛ no ase.
13590a0058	Wodwerɛw Rahab sɛ atɔfo no mu baako; wode wo basa dennen no bɔɔ wʼatamfo pansamee.
13590b0051	Ɔsoro wɔ wo, na asase nso wɔ wo; wiase ne nea ɛwɔ mu nyinaa wo na wufii ase.
13590c0048	Wobɔɔ atifi ne anafo. Tabor ne Hermon de ahosɛpɛw to dwom ma wo din.
13590d0041	Tumi ayɛ wo basa ma; wo nsam wɔ ahoɔden, woama wo nsa nifa so.
13590e004d	Wʼahengua no fapem yɛ trenee ne atɛntrenee; adɔe ne nokwaredi di wʼanim.
13590f0060	Nhyira nka wɔn a wɔasua sɛnea wɔbɔ wo abodin, wɔn a wɔnantew wʼanim hann no mu, Awurade.
1359100049	Wogye wɔn ani wɔ wo din mu da mu nyinaa; wodi ahurusi wɔ wo trenee mu.
1359110041	Wone wɔn anuonyam ne ahoɔden, na wʼadom nti yɛyɛ nkonimdifo.
1359120048	Ampa ara, yɛn kyɛm wɔ Awurade, na yɛn hene wɔ Israel Kronkronni no.
135913007b	Da bi wokasaa wɔ anisoadehu mu, kyerɛɛ wʼahotefo se, “Madom ɔkofo bi ahoɔden; mapagyaw aberante bi afi nnipa no mu.
1359140036	Mahu Dawid, me somfo; mede me ngo kronkron no asra no.
1359150034	Me nsa bɛwowaw no; ampa ara me basa bɛhyɛ no den.
135916004e	Ɔtamfo biara renhyɛ no sɛ ontua tow; omumɔyɛfo biara rentumi nhyɛ no so.
1359170044	Mɛdwerɛw nʼatamfo wɔ nʼanim na mabobɔ nʼahohiahiafo ahwe fam.
1359180041	Me nokware adɔe bɛka ne ho, na me din mu, wɔbɛma nʼabɛn so.
1359190049	Mɛtrɛw nʼahye mu akosi po so, na ɔde ne nsa nifa bɛto nsubɔnten so.
13591a0049	Ɔbɛfrɛ me aka se, ‘Wone mʼagya, me Nyankopɔn, me nkwagye botan.’
13591b0039	Mɛyɛ no mʼabakan, asase so ahene nyinaa no mu ɔkɛse.
13591c005b	Mɛma mʼadɔe a mewɔ ma no no atena hɔ daa, na apam a me ne no ayɛ nso bɛtena hɔ daa.
13591d004f	Mɛma nʼase atim afebɔɔ, nʼahengua nso betim hɔ akosi sɛ ɔsoro betwa mu.
13591e003d	“Sɛ ne mmabarima po me mmara na sɛ wɔanni mʼahyɛde so,
13591f0039	sɛ wobu mʼahyɛde so na sɛ wɔanni me hyɛ nsɛm so a,
1359200065	ɛno de mede abaa bɛtwe wɔn aso wɔ wɔn bɔne ho na wɔn amumɔyɛ nso mede mmaatwa atwe wɔn aso;
1359210046	Nanso merennyae mʼadɔe a meyɛ ma no no na mɛkɔ so adi no nokware.
135922003a	Meremmu mʼapam no so na merensesa nea mede mʼano aka no.
1359230048	Menam me din kronkron no so aka ntam prɛko, na merentwa Dawid atoro da,
1359240049	meremma nʼase ntɔre da na nʼahengua nso betim wɔ mʼanim te sɛ owia;
1359250042	ebetim hɔ daa te sɛ ɔsram, ɔdanseni nokwafo a ɔwɔ wim no.”
135926003f	Nanso woapo no, woapa nʼakyi, wo bo afuw nea woasra no ngo no.
135927004e	Woagu apam a wo ne wo somfo pamee no, woagu nʼahenkyɛw ho fi wɔ mfutuma mu.
1359280039	Woabubu nʼafasu nyinaa ama nʼabandennen adan nnwiriwii.
1359290049	Wɔn a wotwa mu wɔ hɔ nyinaa fow no fa; na wayɛ aniwude ama ne mfɛfo.
13592a0038	Woama nʼatamfo nsa nifa so; ama wɔn nyinaa di ahurusi.
13592b003b	Woama nʼafoa ayɛ ɔkwa, na woannyina nʼakyi wɔ ɔko mu.
13592c003b	Wode nʼanuonyam aba awiei na woatow nʼahengua akyene fam.
13592d0044	Woatwa ne mmerantebere nna so na wode animguase nguguso akata no so.
13592e005d	Awurade, enkosi da bɛn? Na wode wo ho behintaw? Wʼabufuwhyew bɛkɔ so adɛw akosi da bɛn?
13592f005c	Kae sɛnea me nkwanna twa mu ntɛm so. Efisɛ woabɔ yɛn nyinaa sɛ ade a etwa mu ntɛm so!
1359300059	Hena na ɔbɛtena ase a ɔrenwu da? Anaasɛ hena na obetumi agye ne ho afi owu tumi nsam?
1359310064	Awurade, ɛhe na wo tete adɔe kɛse no wɔ, nea wufi wo nokwaredi mu de kaa ntam kyerɛɛ Dawid no?
135932005c	Kae, Awurade, sɛnea wɔadi wo somfo ho fɛw ne sɛnea manya koma ama amanaman no akutiabɔ,
1359330060	Awurade, akutiabɔ a wʼatamfo de adi fɛw de adi nea woasra no ngo no anammɔntu biara ho fɛw.
1359340016	Ayeyi nka Awurade daa!
135a01005a	Onyankopɔn nipa Mose mpaebɔ. Awurade, wo na woayɛ yɛn tenabea awo ntoatoaso nyinaa mu.
