0100000006	1 Mose
1358110035	Sie umgeben mich wie Wasser, sie umringen mich zumal.
135812004f	Den Lieben und Genossen entfernst Du von mir, meine Bekannten sind im Finstern.
13590100ae	Unterweisung von Ethan, dem Esrachiter. Von Jehovahs Barmherzigkeit will ich ewiglich singen, will Deine Wahrheit zu wissen tun zu Geschlecht und Geschlecht mit meinem Munde.
1359020070	Denn ewiglich, sage ich, wird die Barmherzigkeit aufgebaut; durch sie festigst Du in den Himmeln Deine Wahrheit:
135903005a	Ich habe mit Meinem Auserwählten einen Bund geschlossen, geschworen Meinem Knechte David.
135904005f	Auf ewig festige Ich deinen Samen und baue deinen Thron für Geschlecht und Geschlecht. (Selah)
135905006c	Und die Himmel werden Deine Wunder bekennen, o Jehovah, auch Deine Wahrheit in der Versammlung der Heiligen.
135906006b	Denn wer in den Ätherkreisen stellt sich Jehovah gleich? ist Jehovah gleich unter den Söhnen der Götter?
135907005b	Gott ist ein Grauen im großen Geheimrat der Heiligen, und furchtbar über alle um Ihn her.
135908005c	Jehovah, Gott der Heerscharen, wer ist mächtig wie Du, Jah, und Deine Wahrheit um Dich her?
1359090056	Du herrschest über des Meeres Übermut; wenn es seine Wogen erhebt, beruhigst Du sie.
13590a0063	Du zerstoßest Rachab wie den Erschlagenen, mit dem Arm Deiner Stärke versprengst Du Deine Feinde.
13590b005b	Dein sind die Himmel, Dein auch die Erde; die Welt und ihre Fülle, Du hast sie gegründet.
13590c004c	Nord und Süd, Du schufest sie, Thabor und Chermon jauchzen in Deinem Namen.
13590d0047	Dein ist ein Arm mit Macht, stark ist Deine Hand, erhöht Deine Rechte.
13590e0074	Gerechtigkeit und Recht sind Deines Thrones Festigung, Barmherzigkeit und Wahrheit kommen hervor vor Dein Angesicht.
13590f0059	Selig das Volk, das den Jubelruf kennt, Jehovah, im Lichte Deines Angesichts wandeln sie.
135910005e	In Deinem Namen frohlocken sie den ganzen Tag, und in Deiner Gerechtigkeit werden sie erhöht.
1359110059	Weil Du der Schmuck bist ihrer Stärke, und nach Deinem Wohlgefallen unser Horn erhöhst.
135912004b	Denn unser Schild gehört Jehovah und dem Heiligen Israels, unserem König.
1359130098	Damals redetest Du im Gesichte zu Deinem Heiligen und sprachst: Ich habe Beistand auf den Helden gelegt, habe Meinen Auserwählten erhöht aus dem Volk.
1359140052	Ich habe gefunden David, Meinen Knecht, mit dem Öl Meiner Heiligkeit ihn gesalbt.
135915003e	Mit ihm soll Meine Hand fest sein, auch Mein Arm ihn stärken.
135916005d	Der Feind soll ihn nicht übervorteilen, und der Verkehrtheit Sohn soll ihn nicht demütigen.
135917005f	Und vor seinem Angesicht will seine Dränger Ich zerstoßen, und will schlagen, die ihn hassen.
135918006b	Und Meine Wahrheit und Meine Barmherzigkeit soll mit ihm sein, und in Meinem Namen sich sein Horn erhöhen.
135919004b	Und in das Meer will seine Hand Ich legen, und seine Rechte in die Flüsse.
13591a004d	Er wird Mich anrufen: Mein Vater bist Du, mein Gott und meines Heiles Felsen.
13591b0054	Auch will Ich ihn zum Erstgeborenen geben, zum Allerhöchsten den Königen der Erde.
13591c005a	Auf ewig will Ich ihm behalten Meine Barmherzigkeit, und Mein Bund soll ihm bewährt sein.
13591d004c	Und Ich setze ihm Samen auf immerdar, und seinen Thron, wie der Himmel Tage.
13591e004c	Wenn seine Söhne Mein Gesetz verlassen und nicht in Meinen Rechten wandeln.
13591f0042	Wenn sie entweihen Meine Satzungen, und Meine Gebote nicht halten,
1359200054	So will Ich mit der Rute ihre Übertretung heimsuchen, und mit Plagen ihre Missetat.
135921006c	Aber Meine Barmherzigkeit werde Ich nicht bei ihm zunichte machen und Meine Wahrheit nicht zur Lüge machen.
1359220060	Ich werde nicht Meinen Bund entweihen, und nicht ändern, was aus Meinen Lippen ist ausgegangen.
1359230056	Einmal habe Ich bei Meiner Heiligkeit geschworen. Ich will David nicht Falsches reden.
1359240043	Sein Same soll sein ewiglich, und wie die Sonne vor Mir sein Thron,
135925005b	Wie der Mond soll er gefestigt sein ewiglich, ein treuer Zeuge an dem Wolkenhimmel. (Selah)
135926004c	Und Du hast verworfen und verschmäht, hast gewütet wider Deinen Gesalbten.
1359270058	Du hast niedergestoßen den Bund mit Deinem Knechte, hast zur Erde entweiht sein Diadem.
1359280050	Du durchbrachst alle seine Mauern, Du hast seine Festungen gesetzt in Entsetzen.
135929005e	Ihn plündern alle, die des Weges vorüberziehen, zur Schmach ist er geworden seinen Nachbarn.
13592a0055	Du hast erhöht die Rechte seiner Dränger, hast fröhlich gemacht alle seine Feinde.
13592b005e	Du wandtest zurück die Schärfe seines Schwertes, und ließest ihn im Streite nicht bestehen.
13592c0048	Du hast weggeschafft seine Reinheit und seinen Thron gestürzt zur Erde.
13592d004d	Du hast die Tage seiner Jugendzeit verkürzt, ihn mit Scham umhüllt. (Selah)
13592e0062	Wie lange willst Du noch, Jehovah, Dich verbergen, Deinen Grimm wie Feuer brennen lassen immerdar?
13592f005f	Gedenke, was meine Lebenszeit ist! zu welcher Eitelkeit Du erschaffen alle Söhne des Menschen!
1359300071	Welcher Mann lebt und sieht nicht den Tod, der seine Seele kann entrinnen lassen aus der Hand der Hölle! (Selah)
135931005f	Wo ist Deine frühere Barmherzigkeit, Herr, die Du bei Deiner Wahrheit David zugeschworen hast?
135932005d	Gedenke, Herr, der Schmach Deiner Knechte, daß ich in meinem Busen trage die vielen Völker.
135933005f	Womit geschmäht Deine Feinde, o Jehovah, womit sie schmähen die Fußstapfen Deines Gesalbten.
1359340030	Gesegnet sei Jehovah in Ewigkeit! Amen und Amen.
135a01003f	Herr, Du warst unsere Wohnstätte in Geschlecht und Geschlecht.
135a02006a	Bevor die Berge geboren und die Erde und die Welt gestaltet wurden, bist Du Gott von Ewigkeit zu Ewigkeit.
135a030065	Du läßt den Menschen zurückkehren zum Zermalmten und sprichst: Kehret zurück, ihr Menschensöhne!
135a040082	Denn tausend Jahre sind in Deinen Augen, wie der Tag, der gestrige, wenn er vorübergegangen ist, und wie eine Wache in der Nacht.
135a05005e	Du schwemmst sie dahin, sie sind im Schlaf; am Morgen sind sie wie das Gras, das emporsproßt.
135a060055	Am Morgen blüht und sproßt es empor, am Abend ist es abgeschnitten und vertrocknet.
135a070050	Vor Deinem Zorn werden wir verzehrt, und vor Deinem Grimme werden wir bestürzt.
135a080056	Du stellst vor Dich unsere Missetaten; was wir verborgen, in Deines Angesichtes Licht.
135a09005d	Denn alle unsere Tage schwinden vor Deinem Wüten, wie ein Sinnen vollenden wir unsere Jahre.
135a0a00b3	Die Tage unserer Jahre sind ihrer siebzig Jahre, und wenn es hoch kommt achtzig Jahre, und ihr Umfang ist Mühsal und Unrecht, denn es eilt schleunig dahin, als flögen wir davon.
135a0b004a	Wer kennt die Stärke Deines Zorns, und Deiner Furcht gemäß Dein Wüten?
135a0c0057	Unsere Tage zu berechnen tue uns recht kund, daß wir darbringen ein Herz der Weisheit.
135a0d0051	Jehovah, kehre zurück! Wie lange? Und lasse Dich es gereuen über Deinen Knecht.
135a0e0066	Sättige uns mit Deiner Barmherzigkeit am Morgen, daß wir jubeln und fröhlich sind alle unsere Tage.
135a0f006b	Mache uns fröhlich gemäß den Tagen, da Du uns gedemütigt hast, gemäß den Jahren, da wir Böses sahen.
135a100048	Dein Werk erscheine Deinen Knechten, und deine Ehre über ihren Söhnen!
135a110084	Daß auf uns sei die Lieblichkeit Jehovahs, unseres Gottes. Und festige unserer Hände Werk bei uns, festige Du unserer Hände Werk.
135b010056	Wer sitzt im Verborgenen des Höchsten, und wer weilt unter dem Schatten von Schaddai,
135b02005a	Der spricht zu Jehovah: Meine Zuversicht und meine Feste, mein Gott, auf Den ich vertraue.
135b030058	Denn vor der Schlinge des Vogelstellers wird Er dich erretten, vor der Pest des Unheils.
135b040080	Mit Seinem Fittich deckt Er dich, unter Seinem Flügel sollst du deine Zuversicht haben, Schild und Tartsche ist Seine Wahrheit.
135b050063	Nicht darfst du vor dem Schauer der Nacht dich fürchten, noch vor dem Pfeile, der bei Tage fliegt,
135b06004e	Vor der Pest, die im Dunkel dahingeht, vor der Seuche, die am Mittag verheert.
135b070060	Ob dir zur Seite fallen Tausend und Zehntausend zu deiner Rechten; an dich tritt es nicht heran.
135b08004f	Mit deinen Augen nur erblickst du es und siehst die Vergeltung der Ungerechten.
135b090062	Denn Du bist meine Zuversicht, Jehovah! - Den Höchsten hast du dir zu deiner Wohnstätte gesetzt.
135b0a004b	Dir wird nichts Böses widerfahren, und keine Plage deinem Zelt sich nahen.
135b0b005b	Denn Seinen Engeln hat Er über dir geboten, daß sie auf allen deinen Wegen dich behüten;
135b0c0056	Daß auf den Händen sie dich tragen, daß du deinen Fuß nicht stoßest an den Stein.
135b0d005d	Auf Löwen und auf Ottern wirst du treten, und zerstampfen den jungen Löwen und den Drachen.
135b0e005e	Weil er nach Mir verlangt, werde Ich ihn befreien, in beschützen, weil er Meinen Namen kennt.
135b0f006b	Er rufe Mich an, und Ich antworte ihm, bin mit ihm in der Drangsal, reiße ihn heraus und verherrliche ihn.
135b10004a	Mit Länge der Tage will Ich ihn sättigen, und lasse Mein Heil ihn sehen.
135c010083	Ein Psalm, ein Lied für den Sabbathtag. Gut ist es, den Jehovah zu bekennen, und Psalmen zu singen Deinem Namen, o Allerhöchster.
135c02004d	Anzusagen am Morgen Deine Barmherzigkeit, und in den Nächten Deine Wahrheit.
135c030044	Auf den zehn Saiten und auf dem Psalter, auf dem Higgajon der Harfe.
135c04005e	Denn Du machst mich fröhlich mit Deinem Werke, Jehovah; ob den Taten Deiner Hände juble ich.
135c05004e	Wie groß, Jehovah, sind Deine Taten, o Jehovah, wie sehr tief Deine Gedanken!
135c060042	Der tierische Mann weiß es nicht, und der Narr versteht es nicht.
135c070079	Wen die Ungerechten sprossen wie das Kraut und alle, die Unrecht tun, blühen auf, um auf immerfort vernichtet zu werden.
135c08002a	Du aber, bist ewiglich erhöht, o Jehovah.
135c09006d	Denn siehe, Jehovah, Deine Feinde, denn siehe Deine Feinde vergehen, alle, die Unrecht tun, werden zerstreut.
135c0a0064	Du aber willst mein Horn, wie das des Einhorns erhöhen, und mit frischem Öle werde ich alt werden.
135c0b006a	Mein Auge blickt auf die, so mir nachstellen; meine Ohren hören von den Bösen, die wider mich aufstehen.
135c0c005a	Der Palme gleich sproßt der Gerechte auf, wie die Zeder auf dem Libanon wächst er empor.
135c0d0054	Gepflanzt sind sie in Jehovahs Haus, sie sprossen in unseres Gottes Vorhöfen empor.
135c0e0042	Im Greisenalter bringen sie noch Frucht, sind saftreich und grün.
135c0f0057	Um anzusagen, daß Jehovah ist gerade, mein Fels, und es ist in Ihm keine Verkehrtheit.
135d010094	Jehovah ist König, mit Hoheit ist Er angetan, Jehovah hat Sich angetan mit Stärke, Er hat Sich umgürtet; gefestigt ist die Welt, sie wankt nicht.
135d020037	Gefestigt ist Dein Thron hinfort, von Ewigkeit bist Du.
135d030059	Flüsse erheben, Jehovah, Flüsse erheben ihre Stimme, Flüsse erheben ihren Wogenschlag.
135d040068	Herrlicher als die Stimmen vieler herrlichen Wasser, als des Meeres Brandungen ist Jehovah in der Höhe.
135d050065	Deine Zeugnisse sind sehr wahrhaftig, Deinem Hause ziemt Heiligkeit, o Jehovah, für der Tage Länge.
135e010038	Der Rache Gott, Jehovah, Gott der Rache, strahle hervor!
135e020047	Erhebe Dich, Richter der Erde, Vergeltung gib zurück den Hochmütigen.
135e03004e	Wie lange sollen die Ungerechten, Jehovah, wie lange die Ungerechten jauchzen?
135e040052	Sie lassen es hervorquellen, reden frech, von sich sprechen alle, die Unrecht tun.
135e05003c	Dein Volk zerstoßen sie, Jehovah, und bedrücken Dein Erbe.
135e06003a	Die Witwe und den Fremdling würgen sie und morden Waisen,
135e070041	Und sprechen: Jah sieht es nicht, und Jakobs Gott merkt es nicht.
135e08004e	Merkt auf, ihr Unvernünftigen im Volk, und wann wollt ihr Narren klug werden?
135e09005a	Er, Der das Ohr gepflanzt, sollte Er nicht hören, Der das Auge bildete, nichts erblicken?
135e0a005d	Der Völkerschaften züchtigt, sollte Er nicht rügen, Er, Der den Menschen Erkenntnis lehrt?
135e0b003f	Jehovah kennt die Gedanken des Menschen, daß sie nichtig sind.
135e0c004d	Selig der Mann, den Du, Jah, züchtigst, und den aus Deinem Gesetz Du lehrst.
135e0d0054	Ihn zu beruhigen vor bösen Tagen, bis der Graben für den Ungerechten gegraben ist.
135e0e0046	Denn Jehovah gibt Sein Volk nicht dahin und verläßt Sein Erbe nicht.
135e0f0060	Denn zur Gerechtigkeit kehrt das Gericht zurück, und ihm folgen alle, die geraden Herzens sind.
135e10005e	Wer steht für mich wider die Bösen auf? Wer stellt sich für mich wider die, so Unrecht tun?
135e110057	Wäre nicht Jehovah mein Beistand, um ein Weniges, so wohnte meine Seele in der Stille.
135e120055	Spreche ich: Es wankt mein Fuß, so unterstützt, Jehovah, Deine Barmherzigkeit mich.
135e130059	Wenn viel Bekümmernis ist in meinem Inneren, so ergötzen meine Seele Deine Tröstungen.
135e14004f	Ist Dir verbündet der Thron des Unheils, der Mühsal bildet wider die Satzung?
135e150054	Sie rotten sich zusammen wider des Gerechten Seele, und verdammen unschuldiges Blut.
135e160053	Doch ist Jehovah meine Burgfeste geworden und mein Gott der Fels meiner Zuversicht.
135e170066	Ihr Unrecht gib ihnen zurück, und in ihrer Bosheit vertilge sie, es vertilge sie Jehovah, unser Gott.
135f010056	Kommet, laßt uns Jehovah lobpreisen, lasset uns aufjauchzen dem Felsen unseres Heils.
135f020058	Laßt uns mit Bekennen vor Sein Angesicht kommen, laßt uns Ihm aufjauchzen mit Psalmen.
135f03004d	Denn ein großer Gott ist Jehovah, und ein großer König über alle Götter.
135f04004e	In Dessen Hand sind der Erde Ergründungen, und Dessen sind der Berge Kräfte.
135f050057	Dessen ist das Meer und Er hat es gemacht, und das Trockene, das Seine Hände bildeten.
135f06004f	Kommt, laßt uns anbeten und uns beugen und knien vor Jehovah, Der uns gemacht.
135f07007f	Denn Er ist unser Gott und wir sind Seiner Weide Volk, und die Schafe Seiner Hand, diesen Tag, wenn ihr auf Seine Stimme hört,
135f08004e	Verhärtet nicht euer Herz, wie in Meribah, wie am Tage Massahs in der Wüste;
135f090044	Wo eure Väter Mich versuchten, Mich prüften, auch Mein Werk sahen.
135f0a008e	Vierzig Jahre hatte Ich Verdruß an dem Geschlecht, und Ich sprach: Es ist ein Volk, das irren Herzens ist, und sie erkennen Meine Wege nicht.
135f0b004a	Denen Ich in Meinem Zorn schwur: Sie sollen nicht eingehen zu Meiner Ruhe.
1360010046	Singet ein neues Lied dem Jehovah, singet dem Jehovah, die ganze Erde.
136002004a	Singet Jehovah, segnet Seinen Namen! Verkündigt Sein Heil von Tag zu Tag!
1360030059	Erzählt Seine Herrlichkeit unter den Völkerschaften, unter allen Völkern Seine Wunder.
1360040050	Denn groß und sehr zu loben ist Jehovah. Furchtbar ist Er über allen Göttern.
136005004b	Denn alle Götter der Völker sind Götzen, aber Jehovah machte die Himmel.
1360060055	Majestät ist und Ehre vor Seinem Angesicht, Stärke und Schmuck in Seinem Heiligtum.
1360070056	Gebt her Jehovah, ihr Familien der Völker, gebt her Jehovah Herrlichkeit und Stärke!
1360080060	Gebt her Jehovah die Herrlichkeit Seines Namens, bringt Speiseopfer und kommt in Seine Vorhöfe!
136009004f	Jehovah betet an in der Ehre der Heiligkeit! Es kreiße vor Ihm die ganze Erde.
13600a0090	Sprecht unter den Völkerschaften: Jehovah ist König; auch ist gefestigt die Welt, nicht wankt sie. Er schafft Recht den Völkern in Geradheit.
13600b005a	Es seien fröhlich die Himmel und die Erde frohlocke, es brause das Meer und seine Fülle.
13600c0059	Das Gefilde jauchze und alles, was darauf, dann lasset lobpreisen alle Bäume des Waldes.
13600d0082	Vor Jehovah; denn Er kommt, Er kommt zu richten die Erde. Er richtet die Welt in Gerechtigkeit und die Völker in Seiner Wahrheit.
136101004d	Jehovah ist König, die Erde frohlocke, es seien fröhlich die vielen Inseln!
136102005f	Wolke und Wetternacht sind rings um Ihn, Gerechtigkeit und Recht sind Seines Thrones Festigung.
136103004f	Feuer geht vor Seinem Angesicht und setzt in Flammen Seine Dränger ringsumher.
1361040041	Seine Blitze erleuchten die Welt; die Erde sieht es und kreißet.
1361050061	Wie Wachs zerschmelzen Berge vor Jehovahs Angesicht, vor dem Angesicht des Herrn der ganzen Erde.
1361060053	Seine Gerechtigkeit sagen an die Himmel, und alle Völker sehen Seine Herrlichkeit.
1361070071	Beschämt werden alle Diener der Schnitzbilder, die, so sich rühmen der Götzen! Betet Ihn an, ihr Götter alle!
136108005c	Zion hört es und ist fröhlich, Jehudahs Töchter frohlocken ob Deiner Gerichte, o Jehovah.
1361090060	Denn Du, Jehovah, bist der Höchste über der ganzen Erde, bist sehr erhöht über alle Götter!
13610a007b	Die ihr Jehovah liebet, haßt das Böse. Er hütet die Seelen Seiner Heiligen, Er errettet sie aus der Ungerechten Händen.
13610b0056	Licht wird gesät für den Gerechten, Fröhlichkeit für die, so geraden Herzens sind.
13610c0055	Seid fröhlich in Jehovah, ihr Gerechten, und bekennt dem Andenken Seiner Heiligkeit!
1362010080	Ein Psalm. Singet Jehovah ein neues Lied; denn Wunder hat Er getan; gerettet hat Ihn Seine Rechte und der Arm Seiner Heiligkeit.
1362020066	Jehovah hat kundgetan Sein Heil; vor der Völkerschaften Augen hat Seine Gerechtigkeit Er geoffenbart.
1362030083	Er gedachte Seiner Barmherzigkeit und Seiner Wahrheit dem Hause Israels, alle Enden der Erde haben das Heil unseres Gottes gesehen.
136204004d	Jubelt Jehovah, alle die Erde, brechet aus und lobpreiset und singet Psalmen!
136205004a	Singt Psalmen dem Jehovah zur Harfe, auf der Harfe und des Psalmen Stimme.
1362060049	Mit Trompeten und Schall der Posaune jauchzet auf vor dem König Jehovah!
1362070047	Es brause Ihm das Meer und seine Fülle; die Welt und die darin wohnen.
1362080049	Die Flüsse sollen in die Hände klatschen, die Berge aufjubeln allzumal.
1362090072	Vor Jehovah; denn Er kommt zu richten die Erde; Er richtet die Welt in Gerechtigkeit und die Völker in Geradheit.
