0100000009	創世記
134506011c	萬軍のヱホバ主よ ねがはくは汝をまちのぞむ者をわが故によりて辱かしめらるることなからしめたまヘ イスラエルの神よねがはくはなんぢを求むる者をわが故によりて恥をおはしめらるることなからしめたまへ
1345070051	我はなんぢのために謗をおひ恥はわが面をおほひたればなり
134508005b	われわが兄弟には旅人のごとく わが母の子には外人のごとくなれり
1345090069	そはなんぢの家をおもふ熱心われをくらひ汝をそしるものの謗われにおよべり
13450a006a	われ涙をながして食をたち わが霊魂をなげかすれば反てこれによりて謗をうく
13450b0045	われ麁布をころもとなししにかれらが諺語となりぬ
13450c0064	門にすわる者はわがうへをかたる われは酔狂たるものに謳ひはやされたり
13450d00bb	然はあれどヱホバよわれは恵のときに汝にいのる ねがはくは神よなんぢの憐憫のおほきによりて汝のすくひの眞實をもて我にこたへたまへ
13450e009a	ねがはくは泥のなかより我をたすけいだして沈まざらしめたまへ 我をにくむものより深水よりたすけいだしたまへ
13450f0081	大水われを淹ふことなく淵われをのむことなく坑その口をわがうへに閉ることなからしめたまヘ
13451000a1	ヱホバよねがはくは我にこたへたまへ なんぢの仁慈うるはしければなり なんぢの憐憫はおほしわれに歸りきたりたまへ
1345110080	面をなんぢの僕にかくしたまふなかれ われ迫りくるしめり ねがはくは速かに我にこたへたまへ
1345120063	わがたましひに近くよりて之をあがなひわが仇のゆゑに我をすくひたまへ
134513006d	汝はわがうくる謗とはぢと侮辱とをしりたまへり わが敵はみな汝のみまへにあり
134514003f	譭謗わが心をくだきぬれば我いたくわづらへり
13451500d7	われ憐憫をあたふる者をまちたれど一人だになく慰むるものを俟たれど一人をもみざりき かれら苦草をわがくひものにあたへ わが渇けるときに醋をのませたり
1345160064	ねがはくは彼等のまへなる筳は網となり そのたのむ安逸はつひに羂となれ
1345170055	その目をくらくして見しめず その腰をつねにふるはしめたまへ
1345180075	願くはなんぢの忿恚をかれらのうへにそそぎ汝のいかりの猛烈をかれらに追及せたまへ
1345190052	かれらの屋をむなしくせよ その幕屋に人をすまはするなかれ
13451a0082	かれらはなんぢが撃たまひたる者をせめ なんぢが傷けたまひたるものの痛をかたりふるればなり
13451b0066	ねがはくはれらの不義に不義をくはへてなんぢの義にあづからせ給ふなかれ
13451c0069	かれらを生命の册よりけして義きものとともに記さるることなからしめたまへ
13451d0076	斯てわれはくるしみ且うれひあり 神よねがはくはなんぢの救われを高處におかんことを
13451e0058	われ歌をもて神の名をほめたたへ 感謝をもて神をあがめまつらん
13451f006c	此はをうしまたは角と蹄とある力つよき牡牛にまさりてヱホバよろこびたまはん
1345200061	謙遜者はこれを見てよろこべり 神をしたふ者よなんぢらの心はいくべし
134521005e	ヱホバは乏しきものの聲をきき その俘囚をかろしめたまはざればなり
134522006f	天地はヱホバをほめ蒼海とその中にうごくあらゆるものとはヱホバを讃まつるべし
1345230094	神はシオンをすくひユダのもろもろの邑を建たまふべけれぱなり かれらは其處にすみ且これをおのが有とせん
1345240057	その僕のすゑも亦これを嗣その名をいつくしむ者その中にすまん
134601009b	伶長にうたはしめたるダビデが記念のうた 神よねがはくは我をすくひたまヘ ヱホバよ速きたりて我をたすけたまへ
1346020094	わが霊魂をたづぬるものの恥あわてんことを わが害はるるをよろこぶものの後にしりぞきて恥をおはんことを
1346030060	ああ視よや視よやといふもののおのが恥によりて後にしりぞかんことを
13460400b8	すべて汝をたづねもとむる者のなんぢによりて樂みよろこばんことを なんぢの救をしたふもののつねに神は大なるかなととなへんことを
13460500a7	われは苦しみ且ともし神よいそぎて我にきたりたまへ 汝はわが助われを救ふものなり ヱホバよねがはくは猶豫たまふなかれ
134701006d	ヱホバよ我なんぢに依頼む ねがはくは何の日までも恥うくることなからしめ給へ
1347020085	なんぢの義をもて我をたすけ我をまぬかれしめたまへ なんぢの耳をわれに傾けて我をすくひたまへ
13470300cf	ねがはくは汝わがすまひの磐となりたまへ われ恒にそのところに往ことを得ん なんぢ我をすくはんとて勅命をいだしたまへり そは汝はわが磐わが城なり
134704006a	わが神よあしきものの手より不義残忍なる人のてより 我をまぬかれしめたまへ
1347050049	主ヱホバよなんぢはわが望なり わが幼少よりの恃なり
134706008e	われ胎をはなるるより汝にまもられ母の腹にありしときより汝にめぐまれたり 我つねに汝をほめたたへん
1347070070	我おほくの人にあやしまるるごとき者となれり 然どなんぢはわが堅固なる避所なり
1347080048	なんぢの頌辭となんぢの頌美とは終日わが口にみちん
1347090073	わが年老ぬるとき我をすてたまふなかれ わが力おとろふるとき我をはなれたまなかれ
13470a005e	わが仇はわがことを論ら ひわが霊魂をうかがふ者はたがひに議ていふ
13470b0052	神かれを離れたり彼をたすくる者なし かれを追てとらへよと
13470c0061	神よわれに遠ざかりたまふなかれ わが神よとく來りて我をたすけたまへ
13470d0075	わがたましひの敵ははぢ且おとろへ我をそこなはんとするものは謗と辱とにおほはれよ
13470e0054	されど我はたえず望をいだきていやますます汝をほめたたへん
13470f006d	わが口はひねらす汝の義となんぢの救とをかたらん われその數をしらざればなり
1347100070	われは主ヱホバの大能の事跡をたづさへゆかん われは只なんぢの義のみをかたらん
1347110082	神よなんぢわれを幼少より教へたまへり われ今にいたるまで汝のくすしき事跡をのべつたへたり
13471200d9	神よねがはくはわれ老て頭髪しろくなるとも我がなんぢの力を次代にのべつたへ なんぢの大能を世にうまれいづる凡のものに宜傅ふるまで我をはなれ給ふなかれ
134713008c	神よなんぢの義もまた甚たかし なんぢは大なることをなしたまへり 神よたれか汝にひとしき者あらんや
134714008e	汝われらを多のおもき苦難にあはせたまへり なんぢ再びわれらを活しわれらを地の深所よりあげたまはん
134715005a	ねがはくは我をいよいよ大ならしめ歸りきたりて我をなぐさめ給へ
13471600a4	わが神よさらばわれ筝をもて汝をほめ なんぢの眞實をほめたたへん イスラエルの聖者よわれ琴をもてなんぢを讃うたはん
