0100000006	1 Mose
100a230072	Auch die Erstlinge unseres Ackers und die Erstlinge aller Baumfrucht bringe man Jahr für Jahr ins Haus des Herrn!
100a2400d1	Wir wollen unsere erstgeborenen Söhne und unser Vieh abliefern, wie geschrieben ist in der Lehre, und unser Rindvieh und Kleinvieh an unser Gotteshaus, an die Priester, die in unserem Gotteshause Dienste tun.
100a250157	Und den ersten Abhub unseres Brotteigs und unserer Spenden und der Früchte aller Baumarten, des Mostes und des Öles wollen wir an die Priester in die Gemächer unseres Gotteshauses abliefern und den Zehnten unseres Ackers an die Leviten. Die Leviten sollen den Zehnten auch in all den Städten einsammeln, wo wir unter Fremdherrschaft leben.
100a2600d4	Der Priester, der Aaronssohn, begleite die Leviten beim Einsammeln des Zehnten für die Leviten! Die Leviten aber sollen den zehnten Teil des Zehnten in unser Gotteshaus in die Gemächer der Schatzkammer bringen!
100a27010d	Denn in die Gemächer sollen die Söhne Israels und die Söhne Levis die Abgaben an Korn, Most und Öl bringen! Dort liegen auch die Sachen des Heiligtums und der diensttuenden Priester, der Torhüter und der Sänger. Wir wollen unser Gotteshaus nicht vernachlässigen.
100b0100d7	In Jerusalem wohnten die Fürsten des Volkes. Das andere Volk aber warf die Lose, daß je einer von zehn hereinkommen und in Jerusalem, der heiligen Stadt, wohnen solle. Neun Zehntel blieben in den anderen Städten.
100b020056	Und das Volk segnete alle Männer, die freiwillig beschlossen, in Jerusalem zu wohnen.
100b0300ee	Dies sind die Häupter der Provinz, die in Jerusalem Wohnung genommen. In den Städten Judas aber war jeder in seinem Besitztum und in seiner Stadt geblieben: Israels Priester, Leviten und Tempelsklaven und die Söhne der Sklaven Salomos.
100b0400ed	In Jerusalem hatten Söhne Judas und Söhne Benjamins Wohnung genommen. Von den Söhnen Judas Ataja, der Sohn Uzzias, der Enkel des Zekarja, des Sohnes Amarja, des Sohnes des Sephatja, des Sohnes des Mahalalel, von den Söhnen des Peres,
100b0500ae	und Maaseja, der Sohn Baruks, der Enkel des Kol Chozeh, des Sohnes des Chazaja, des Sohnes des Adaja, des Sohnes des Jojarib, des Sohnes des Zekada, des Sohnes des Siloniten.
100b060044	Alle Peressöhne, die zu Jerusalem wohnten, waren 468 Grundbesitzer.
100b0700c1	Dies sind die Söhne Benjamins: Sallu, der Sohn Mesullams, der Enkel des Joed, des Sohnes des Pedaja, des Sohnes des Kolaja, des Sohnes des Maaseja, des Sohnes des Isiel, des Sohnes des Jesaja,
100b080022	und nach ihm Gabbai und Salai 928.
100b090068	Und Joel, Zikris Sohn, war ihr Aufseher, und Juda, Senuas Sohn, war der zweite Aufseher über die Stadt.
100b0a002e	Von den Priestern: Jojaribs Sohn Jedaja, Jakin
100b0b008d	und Seraja, der Sohn Chilkia, Mesullams Enkel und Urenkel Sadoks, des Sohnes der Merajot und Enkels des Achitub, der Fürst des Gotteshauses.
100b0c00cd	Und ihre Brüder, die den Dienst im Haus besorgten, 822, ferner Adaja, der Sohn des Jerocham, der Enkel des Pelaja und Urenkel des Amri, des Sohnes des Zekarja und Enkel des Paschur, des Sohnes des Malkia.
100b0d0094	Und seine Brüder, die Familienhäupter, 242, ferner Amassai, der Sohn des Azarel, Enkel des Achzi und Urenkel des Mesillemot, des Sohnes des Immer,
100b0e0062	ferner ihre Brüder, Grundbesitzer, 128, und Aufseher über sie war Zabdiel, der Sohn Haggedolims.
100b0f0070	Von den Leviten: Semaja, der Sohn Chasubs, der Enkel des Azrikam und Urenkel des Chasabja, des Sohnes des Bunni.
100b100073	Und Sabtai und Jozabad standen dem äußeren Dienst am Gotteshause vor; sie gehörten zu den Häuptern der Leviten.
100b1100fe	Und Mattanja, der Sohn des Mika, der Enkel des Zabdi und Urenkel des Asaph, der Hauptführer, der beim Gebet den Gesang anstimmte, und Bakbukja, der zweite unter seinen Brüdern, und Abda, der Sohn des Sammua, der Enkel des Galal und Urenkel des Jeditum,
100b120036	sämtliche Leviten in der heiligen Stadt waren es 284.
100b130054	Die Torhüter waren Akkub, Talmon und ihre Brüder, die Wächter bei den Toren, 172.
100b14006d	Und das übrige Israel, die Priester, die Leviten, waren in allen Städten Judas, jeder auf seinem Erbbesitz.
100b15005b	Und die Tempelsklaven wohnten auf dem Ophel. Sicha und Gispa standen den Tempelsklaven vor.
100b1600c8	Der Aufseher der Leviten zu Jerusalem war Uzzi, der Sohn des Bani, der Enkel des Chasabja und Urenkel des Mattanja, des Sohnes des Mika, von den Asaphsöhnen, den Sängern, beim Dienst im Gotteshause.
100b170064	Denn ein königlicher Befehl lag für sie vor und eine Verpflichtung für die Sänger auf jeden Tag.
100b180088	Petachja, Mesezabels Sohn, von den Söhnen des Zerach, des Sohnes Judas, stand dem König zur Seite in allen Angelegenheiten des Volkes.
100b1900b3	In den Ortschaften auf ihren Feldmarkungen wohnten von den Söhnen Judas solche in Kirjatarba und seinen Dörfern, in Dibon und seinen Dörfern, in Jekabzeel und seinen Gehöften,
100b1a001b	in Jesua, Molada, Betpelet,
100b1b002f	in Chasarsual und Beerseba und seinen Dörfern,
100b1c0029	in Siklag und Mekona und seinen Dörfern,
100b1d001d	in Enrimmon, Sora und Jarmut,
100b1e009b	in Zanoach, Adullam und ihren Gehöften, in Lakis und seinen Feldmarken, in Azeka und seinen Dörfern. Sie siedelten also von Beerseba bis zum Hinnomstale.
100b1f005e	Die Söhne Benjamins waren von Geba an zu Mikmas und Ajja, sowie in Betel und seinen Dörfern,
100b200017	in Anatot, Nob, Ananja,
100b210019	in Chasor, Rama, Gittaim,
100b22001a	in Chadid, Seboim, Niblat,
100b230021	in Lod, Ono, und in Gehacharasim.
100b24003a	Von den Leviten waren Abteilungen in Juda und in Benjamin.
100c01007f	Dies sind die Priester und die Leviten, die mit Zerubbabel, dem Sohn Sealtiels und Jesua hergezogen sind: Seraja, Irmeja, Ezra,
100c020018	Amarja, Malluk, Chattus,
100c030019	Sekanja, Rechum, Meremot,
100c040015	Iddo, Ginnetoi, Abia,
100c050018	Mijjamin, Maadja, Bilga,
100c060018	Semaja, Jojarib, Jedaja,
100c070064	Sallu, Amok, Chilkia, Jedaja. Dies sind die Häupter der Priester und ihrer Brüder in Jesuas Tagen.
100c08007a	Und die Leviten sind: Jesua, Binnui, Kadmiel, Serebja, Jehuda, Mattanja. Dieser und seine Brüder leiteten den Dankgesang.
100c090053	Und Bakbukja und Unni, ihre Brüder, standen ihnen gegenüber in ihren Abteilungen.
100c0a0041	Jesua zeugte Jojakim und Jojakim den Eljasib, Eljasib den Jojada.
100c0b002d	Jojada zeugte Jonatan und Jonatan den Jaddua.
100c0c0061	In Jojakims Tagen waren Priester die Familienhäupter: für Seraja Merarja, für Irmeja Chananja,
100c0d002b	für Ezra Mesullam, für Amarja Jehochanan,
100c0e0029	für Malkia Jonatan, für Sebanja Joseph,
100c0f0027	für Charim Adna, für Merajot Chalkai,
100c10002a	für Iddo Zekarja, für Ginneton Mesullam,
100c110036	für Abia Zikri, für Mijjamin..., für Moadja Piltai,
100c120028	für Bilga Sammua, für Semaja Jehonatan
100c13002c	und für Jojarib Mattenai, für Jedaja Uzzi,
100c140023	für Sallai Kallai, für Amok Eber,
100c15002b	für Chilkia Chasabja, für Jedaja Netanel.
100c1600af	Von den Leviten sind in den Tagen Eljasibs, Jojadas, Jochanans und Jadduas die Familienhäupter verzeichnet worden, ebenso die Priester unter der Regierung des Persers Darius.
100c170082	Die Söhne Levis, die Familienhäupter, sind im Buche der Geschichte bis auf die Zeit Jochanans, des Sohnes Eljasibs, verzeichnet.
100c1800e6	Die Häupter der Leviten sind Chasabja, Serebja und Jesua, Kadmiels Sohn, und ihre Brüder, die ihnen gegenüberstanden, um die Lob- und Danklieder zu singen nach der Vorschrift Davids, des Gottesmannes, Abteilung neben Abteilung:
100c190079	Mattanja und Bakbukja, Obadja, Mesullam, Talmon, Akkub, Wächter, Torhüter, die bei den Speichern der Tore Wache halten.
100c1a00a1	Diese waren da zur Zeit Jojakims, des Sohnes des Jesua, des Sohnes des Josadak, und zur Zeit Nehemias, des Statthalters, und Ezras, des Priesters und Schreibers.
100c1b00e0	Bei der Einweihung der Mauer Jerusalems suchte man in allen ihren Orten die Leviten, um sie nach Jerusalem zu holen. Sie sollten freudig mit Dankliedern, Gesängen, Zimbeln, Harfen und Liedern das Weihe- und Dankfest feiern.
100c1c0093	Und die Söhne der Tempelsänger kamen zusammen, die einen aus dem Gau, der Umgebung von Jerusalem, die anderen aus den Gehöften der Netophatiter,
100c1d007f	aus Bet Haggilgal und aus den Feldmarken von Geba und Azmawet. Denn die Sänger hatten sich Gehöfte rings um Jerusalem gebaut.
100c1e0062	Dann reinigten sich die Priester und Leviten. Sie reinigten auch das Volk, die Tore und die Mauer.
100c1f0090	Ich ließ nun die Obersten Judas die Mauer besteigen. Zwei große Chöre stellte ich auf. Der eine zog auf der Mauer rechts hin bis zum Misttor.
100c20003d	Ihnen folgte Hosaja, dabei die eine Hälfte der Oberen Judas,
100c21001d	sowie Azarja, Ezra, Mesullam,
100c220021	Jehuda, Benjamin, Semaja, Irmeja,
100c2300a3	und von den Priestern mit Trompeten Zekarja, der Sohn Jonatans, der Enkel Semajas, des Sohnes Mattanjas, des Sohnes Mikajas, des Sohnes Zakkurs, des Sohnes Asaphs,
100c2400a6	und seine Brüder Semaja, Azarel, Milalei, Gilalei, Maai, Netanel, Jehuda, Chanani mit den Saitenspielen des Gottesmannes David. Der Schreiber Ezra ging vor ihnen her
100c2500a4	zum Quelltor hin. Sie stiegen dann geradeaus die Stufen zur Davidsstadt hinauf, auf jenem Anstieg an der Mauer oberhalb des Davidshauses bis zum Wassertor im Osten.
100c26008d	Der andere Chor zog nach links. Ich selbst folgte ihm mit der Hälfte des Volkes auf der Mauer oberhalb des Ofenturmes bis zur breiten Mauer,
100c2700a7	dann oberhalb des Tores Ephraim und über das Jesanator, das Fischtor, den Chananelsturm und den Meaturm bis zum Schaftor. Sie stellten sich bei dem Gefängnistor auf.
100c280065	Dann stellten sich beide Chöre am Gotteshause auf. Ich selbst und mit mir die Hälfte der Vorsteher,
100c290065	sodann die Priester Eljakim, Maaseja, Minjamin, Mikaja, Eljoënai, Zekarja und Chananja mit Trompeten
100c2a0086	und Maaseja und Semaja, Eleazar, Uzzi, Jehonatan, Malkia, Elam und Ezer. Dann ließen sich die Sänger unter Izrachjas Leitung hören.
100c2b00cf	An jenem Tage schlachteten sie große Schlachtopfer und freuten sich, weil ihnen Gott eine große Freude bereitet hatte. Auch die Frauen und Kinder freuten sich. Der Jubel aus Jerusalem ward weithin gehört.
100c2c0130	An jenem Tage wurden Männer zur Aufsicht über die Gemächer der Vorräte angestellt; sie sollten die Abgaben, den ersten Abhub und Zehnten von den Feldern der Städte, die gesetzlichen Gaben für Priester und Leviten sammeln. Denn Juda hatte Freude an den Priestern und Leviten, wenn sie Dienste taten.
100c2d0095	Sie besorgten ihren Gottesdienst und den Dienst der Reinigung, ebenso die Sänger und die Torhüter nach dem Geheiß Davids und seines Sohnes Salomo.
100c2e006f	Denn schon in Davids und Asaphs Zeit im Altertum gab es Sängerhäupter für den Lobgesang und Dank gegen Gott.
100c2f00ca	Ganz Israel gab in den Tagen des Zerubbabel und denen des Nehemias Geschenke an die Sänger und Torhüter Tag für Tag. Sie gaben auch solche den Leviten, und die Leviten gaben solche den Aaronssöhnen.
100d0100a3	An jenem Tage wurde dem Volke aus dem Buche Mosis laut vorgelesen. Man fand da geschrieben, daß nie Ammoniter oder Moabiter in die Gemeinde Gottes kommen dürfen.
100d02009d	Sie hatten den Söhnen Israels nicht Brot noch Wasser angeboten, sondern den Bileam gedungen, sie zu verfluchen. Aber unser Gott wandelte den Fluch in Segen.
100d030047	Als sie die Lehre hörten, schieden sie alle Mischlinge aus Israel aus.
100d040074	Vordem war der Priester Eljasib, der über unseres Gotteshauses Zellen gesetzt war, mit dem Tobia verwandt geworden.
100d0500f1	Er richtete ihm eine große Zelle ein, in der man sonst das Speiseopfer, den Weihrauch und die anderen Sachen tat, sowie den Zehnten von Korn, Most und Öl, Pflichtteil für die Leviten, Sänger und Torhüter und die Gaben für die Priester.
100d0600cf	Ich bin während alldem nicht in Jerusalem gewesen. Denn im zweiunddreißigsten Jahre des Babelkönigs Artachsast war ich zum König gekommen. Nach einiger Zeit hatte ich mir aber vom König Urlaub genommen.
100d0700b0	Dann kam ich wieder nach Jerusalem. Dann merkte ich den Frevel, den Eljasib Tobia zulieb verübt hatte, daß er ihm eine Zelle in den Höfen des Gotteshauses eingeräumt hatte.
100d080077	Dies empörte mich aufs tiefste. Und so warf ich alle Sachen aus dem Hause des Tobia, aus jener Zelle, auf die Straße.
100d090079	Dann hieß ich die Zellen reinigen und brachte dorthin die Sachen aus dem Gotteshause, das Speiseopfer und den Weihrauch.
100d0a00be	Auch erfuhr ich, daß die Gaben an die Leviten nicht abgeliefert worden waren und daß von den Leviten und den Sängern, die den Dienst besorgen sollten, jeder auf sein Landgut gelaufen war.
100d0b0090	Da schalt ich die Vorsteher und sprach: "Warum ist das Gotteshaus vernachlässigt?" Dann holte ich sie zusammen und stellte sie auf ihre Posten.
100d0c0049	Nun brachte ganz Juda den Zehnten von Korn, Most und Öl in die Speicher.
100d0d00fe	Dann setzte ich über die Speicher den Priester Selemja, den Schreiber Sadok und von den Leviten Pedaja und als ihren Helfer Chanan, Zakkurs Sohn, den Enkel des Mattanja. Denn sie galten als zuverlässig. Ihre Pflicht war es, für ihre Brüder zu teilen.
100d0e0088	Gedenke mir dies, mein Gott, und lösche nicht meine guten Werke aus, die ich dem Hause meines Gottes und seinen Abteilungen getan habe!
100d0f010f	In jenen Tagen hatte ich in Judäa Leute gesehen, die am Sabbat Kelter traten und Korn einfuhren, die Esel beluden und Wein, Trauben, Feigen und allerlei Ware am Sabbattage nach Jerusalem einführten. Ich warnte um des Tages willen, an dem sie die Lebensmittel feilboten.
100d100085	Die Fremden, die darin wohnten, führten Fische und sonstige Ware ein und verkauften sie am Sabbattag den Söhnen Judas zu Jerusalem.
100d110074	Da schalt ich Judas Edle und sprach zu ihnen: "Welcher Frevel ist das, den ihr tut, daß ihr den Sabbattag entweiht?
100d1200b5	Haben nicht also eure Väter getan? Da brachte unser Gott über uns und diese Stadt all dies Unheil. Wollt ihr über Israel noch mehr Zorn bringen, daß ihr den Sabbattag entweiht?"
100d1300f7	Sobald nun vor dem Sabbat die Tore Jerusalems dunkelten, hieß ich die Tore schließen. Auch befahl ich, daß man sie vor Sabbatschluß nicht öffne. Ich stellte auch einige von meinen Knappen an die Tore, daß keine Ware am Sabbattag hereinkäme.
100d14006f	So übernachteten die Händler und die Verkäufer von allerhand Waren draußen vor Jerusalem, so ein-, zweimal.
100d1500b4	Ich verwarnte sie und sprach zu ihnen: "Warum übernachtet ihr vor der Mauer? Tut ihr dies nochmals, dann lege ich Hand an euch." Von dieser Zeit an kamen sie nicht mehr am Sabbat.
100d1600c1	Dann sagte ich den Leviten, sie sollten sich reinigen, hingehen und die Tore hüten, um den Sabbattag zu heiligen. Auch dies gedenke mir, mein Gott! Erbarm Dich meiner nach Deiner großen Huld!
100d170074	An jenen Tagen sah ich nach den Judäern, die asdoditische, ammonitische und moabitische Weiber heimgeführt hatten.
100d180082	Die Hälfte ihrer Kinder redete asdoditisch; aber jüdisch konnten sie nicht reden, sondern nur in der Sprache irgendeines Volkes.
100d1900e6	Da schalt ich sie und fluchte ihnen. Einige von ihnen schlug ich und zerzauste sie. Bei Gott beschwor ich sie: "Gebt nicht eure Töchter ihren Söhnen und nicht von ihren Töchtern euren Söhnen und nehmt euch selbst nicht solche!
100d1a0117	Hat nicht um solcher willen Salomo, Israels König, gesündigt? Obwohl unter den vielen Völkern kein König gewesen wie er und er seines Gottes Liebling gewesen ist, so daß ihn Gott zum König über ganz Israel machte, so haben ihn doch die fremden Weiber zur Sünde verführt.
100d1b0086	Ist es recht von euch, daß ihr all diesen großen Frevel tut und gegen unseren Gott untreu werdet durch Heimführung fremder Weiber?"
100d1c0090	Von den Söhnen Jojadas, des Sohnes des Hohenpriesters Eljasib, war einer Schwiegersohn des Sanballat aus Choronaim. Ich jagte ihn von mir fort.
100d1d006f	Gedenke es ihnen, mein Gott, wie sie das Priestertum befleckt haben, den Bund des Priestertums und der Leviten!
100d1e0074	Von allem Fremden reinigte ich sie; dann bestellte ich die Posten der Priester und der Leviten, jeden für sein Amt.
100d1f0085	Auch für die Holzspenden zu bestimmten Zeiten und für die Erstlingsfrüchte. Gedenke mir dies, mein Gott, rechne es mir zum Besten!
1100000005	Ester
110101008e	In der Zeit des Ahasveros - das ist jener Ahasveros, der einst von Indien bis nach Äthiopien über 127 Länder herrschte - trug dies sich zu.
1101020072	In jenen Tagen also, da sich König Ahasveros sicher fühlte auf dem Thron seines Königtums zu Susan in der Burg,
11010300cd	im dritten Jahre seines Herrschertums, gab er ein Gastmahl allen seinen Dienern und Beamten, wobei vor ihm zur Schau auslagen die Schätze Persiens und Mediens, der Vornehmen und der Beamten der Provinzen.
