0100000009	創世記
0d1b0c0093	九月の第九の将はベニヤミンの子孫であるアナトテびとアビエゼルであって、その組には二万四千人あった。
0d1b0d008a	十月の第十の将はゼラびとの子孫であるネトパびとマハライであって、その組には二万四千人あった。
0d1b0e0093	十一月の第十一の将はエフライムの子孫であるピラトンびとベナヤであって、その組には二万四千人あった。
0d1b0f0093	十二月の第十二の将はオテニエルの子孫であるネトパびとヘルダイであって、その組には二万四千人あった。
0d1b1000cf	なおイスラエルの部族を治める者たちは次のとおりである。ルベンびとのつかさはヂクリの子エリエゼル。シメオンびとのつかさはマアカの子シパテヤ。
0d1b110069	レビびとのつかさはケムエルの子ハシャビヤ。アロンびとのつかさはザドク。
0d1b12007b	ユダのつかさはダビデの兄弟のひとりエリウ。イッサカルのつかさはミカエルの子オムリ。
0d1b13007b	ゼブルンのつかさはオバデヤの子イシマヤ。ナフタリのつかさはアズリエルの子エレモテ。
0d1b140084	エフライムの子孫のつかさはアザジヤの子ホセア。マナセの半部族のつかさはペダヤの子ヨエル。
0d1b150093	ギレアデにあるマナセの半部族のつかさはゼカリヤの子イド。ベニヤミンのつかさはアブネルの子ヤシエル。
0d1b16007e	ダンのつかさはエロハムの子アザリエル。これらはイスラエルの部族のつかさたちであった。
0d1b1700a5	しかしダビデは二十歳以下の者は数えなかった。主がかつてイスラエルを天の星のように多くすると言われたからである。
0d1b1800e4	ゼルヤの子ヨアブは数え始めたが、これをなし終えなかった。その数えることによって怒りがイスラエルの上に臨んだ。またその数はダビデ王の歴代志に載せなかった。
0d1b1900ae	アデエルの子アズマウテは王の倉をつかさどり、ウジヤの子ヨナタンは田野、町々、村々、もろもろの塔にある倉をつかさどり、
0d1b1a0042	ケルブの子エズリは地を耕す農夫をつかさどり、
0d1b1b0099	ラマテびとシメイはぶどう畑をつかさどり、シプミびとザブデはぶどう畑から取ったぶどう酒の倉をつかさどり、
0d1b1c0096	ゲデルびとバアル・ハナンは平野のオリブの木といちじく桑の木をつかさどり、ヨアシは油の倉をつかさどり、
0d1b1d00b4	シャロンびとシテライはシャロンで飼う牛の群れをつかさどり、アデライの子シャパテはもろもろの谷におる牛の群れをつかさどり、
0d1b1e0078	イシマエルびとオビルはらくだをつかさどり、メロノテびとエデヤはろばをつかさどり、
0d1b1f007b	ハガルびとヤジズは羊の群れをつかさどった。彼らは皆ダビデ王の財産のつかさであった。
0d1b2000b7	またダビデのおじヨナタンは議官で、知恵ある人であり、学者であった。また彼とハクモニの子エヒエルは王の子たちの補佐であった。
0d1b210057	アヒトペルは王の議官。アルキびとホシャイは王の友であった。
0d1b22007e	アヒトペルに次ぐ者はベナヤの子エホヤダおよびアビヤタル。王の軍の長はヨアブであった。
0d1c010126	ダビデはイスラエルのすべての長官、すなわち部族の長、王に仕えた組の長、千人の長、百人の長、王とその子たちのすべての財産および家畜のつかさ、宦官、有力者、勇士などをことごとくエルサレムに召し集めた。
0d1c020135	そしてダビデ王はその足で立ち上がって言った、「わが兄弟たち、わが民よ、わたしに聞きなさい。わたしは主の契約の箱のため、われわれの神の足台のために安住の家を建てようとの志をもち、すでにこれを建てる準備をした。
0d1c0300c0	しかし神はわたしに言われた、『おまえはわが名のために家を建ててはならない。おまえは軍人であって、多くの血を流したからである』と。
0d1c040177	それにもかかわらず、イスラエルの神、主はわたしの父の全家のうちからわたしを選んで長くイスラエルの王とせられた。すなわちユダを選んでかしらとし、ユダの家のうちで、わたしの父の家を選び、わたしの父の子らのうちで、わたしを喜び、全イスラエルの王とせられた。
0d1c0500e1	そして主はわたしに多くの子を賜わり、そのすべての子らのうちからわが子ソロモンを選び、これを主の国の位にすわらせて、イスラエルを治めさせようとせられた。
0d1c0600de	主はまたわたしに言われた、『おまえの子ソロモンがわが家およびわが庭を造るであろう。わたしは彼を選んでわが子となしたからである。わたしは彼の父となる。
0d1c0700ab	彼がもし今日のように、わが戒めとわがおきてを固く守って行うならば、わたしはその国をいつまでも堅くするであろう』と。
0d1c08018c	それゆえいま、主の会衆なる全イスラエルの目の前およびわれわれの神の聞かれる所であなたがたに勧める。あなたがたはその神、主のすべての戒めを守り、これを求めなさい。そうすればあなたがたはこの良き地を所有し、これをあなたがたの後の子孫に長く嗣業として伝えることができる。
0d1c09017d	わが子ソロモンよ、あなたの父の神を知り、全き心をもって喜び勇んで彼に仕えなさい。主はすべての心を探り、すべての思いを悟られるからである。あなたがもし彼を求めるならば会うことができる。しかしあなたがもしかれを捨てるならば彼は長くあなたを捨てられるであろう。
