0100000007	Genèse
130d04007c	afin que mon ennemi ne dise pas: «Je l’ai vaincu!» et que mes adversaires ne se réjouissent pas en me voyant chanceler.
130d050051	Moi, j’ai confiance en ta bonté; mon cœur tressaillira à cause de ton salut,
130d060034	je chanterai Yahweh pour le bien qu’il m’a fait.
130e0100c3	Au maître de chant. De David. L’insensé dit dans son cœur: «Il n’y a point de Dieu!…» Ils sont corrompus, ils commettent des actions abominables; il n’en est aucun qui fasse le bien.
130e020080	Yahweh, du haut des cieux regarde les fils de l’homme, pour voir s’il est quelqu’un de sage, quelqu’un qui cherche Dieu.
130e030066	Tous sont égarés, tous ensemble sont pervertis; il n’en est pas un qui fasse le bien, pas un seul!
130e04009d	N’ont-ils pas de connaissance, tous ceux qui commettent l’iniquité? Ils dévorent mon peuple, comme ils mangent du pain; ils n’invoquent point Yahweh.
130e050055	Ils trembleront tout à coup d’épouvante, car Dieu est au milieu de la race juste.
130e06004c	Vous voulez confondre les projets du malheureux! Mais Yahweh est son refuge.
130e07009d	Oh! puisse venir de Sion la délivrance d’Israël! Quand Yahweh ramènera les captifs de son peuple, Jacob sera dans la joie, Israël dans l’allégresse.
130f01005a	Psaume de David. Yahweh, qui habitera dans ta tente? Qui demeurera sur ta montagne sainte?
130f020064	Celui qui marche dans l’innocence, qui pratique la justice, et qui dit la vérité dans son cœur.
130f03007c	Il ne calomnie point avec sa langue, il ne fait point de mal à son frère, et ne jette point l’opprobre sur son prochain.
130f040099	À ses yeux le réprouvé est digne de honte, mais il honore ceux qui craignent Yahweh. S’il a fait un serment à son préjudice, il n’y change rien,
130f050090	Il ne prête point son argent à usure, et il n’accepte pas de présent contre l’innocent: Celui qui se conduit ainsi ne chancellera jamais.
1310010043	Hymne de David. Garde-moi ô Dieu, car près de toi je me réfugie.
131002003f	Je dis à Yahweh: «Tu es mon Seigneur, toi seul es mon bien.»
1310030057	Les saints qui sont dans le pays, ces illustres, sont l’objet de toute mon affection.
131004009c	On multiplie les idoles, on court après les dieux étrangers; je ne répandrai point leurs libations de sang, je ne mettrai pas leurs noms sur mes lèvres.
1310050058	Yahweh est la part de mon héritage et de ma coupe, c’est toi qui m’assures mon lot.
1310060061	Le cordeau a mesuré pour moi une portion délicieuse; oui, un splendide héritage m’est échu.
1310070050	Je bénis Yahweh qui m’a conseillé; la nuit même, mes reins m’avertissent.
131008005c	Je mets Yahweh constamment sous mes yeux, car il est à ma droite: je ne chancellerai point.
131009006a	Aussi mon cœur est dans la joie, mon âme dans l’allégresse, mon corps lui-même repose en sécurité.
13100a006b	Car tu ne livreras pas mon âme au schéol, tu ne permettras pas que celui qui t’aime voie la corruption.
13100b007f	Tu me feras connaître le sentier de la vie; il y a plénitude de joie devant ta face, des délices éternelles dans ta droite.
1311010097	Prière de David. Yahweh, entends la justice, écoute mon cri; prête l’oreille à ma prière, qui n’est pas proférée par des lèvres trompeuses.
1311020047	Que mon jugement sorte de ta face, que tes yeux regardent l’équité!
131103009d	Tu as éprouvé mon cœur, tu l’as visité la nuit, tu m’as mis dans le creuset: tu ne trouves rien. Avec ma pensée ma bouche n’est pas en désaccord.
131104006e	Quant aux actions de l’homme, fidèle à la parole de tes lèvres, j’ai pris garde aux voies des violents.
131105004e	Mes pas se sont attachés à tes sentiers, et mes pieds n’ont pas chancelé.
131106005e	Je t’invoque, car tu m’exauces, ô Dieu; incline vers moi ton oreille, écoute ma prière.
1311070061	Signale ta bonté, toi qui sauves ceux qui se réfugient dans ta droite contre leurs adversaires.
1311080057	Garde-moi comme la prunelle de l’œil; à l’ombre de tes ailes mets-moi à couvert;
1311090046	des impies qui me persécutent, des ennemis mortels qui m’entourent.
13110a0056	Ils ferment leurs entrailles à la pitié, ils ont à la bouche des paroles hautaines.
13110b0059	Ils sont sur nos pas, ils nous entourent, ils nous épient pour nous renverser par terre.
13110c004f	Ils ressemblent au lion avide de dévorer, au lionceau campé dans son fourré.
13110d0065	Lève-toi, Yahweh, marche à sa rencontre, terrasse-le, délivre mon âme du méchant par ton glaive,
13110e00d0	des hommes par ta main, de ces hommes du siècle dont la part est dans la vie présente, dont tu remplis le ventre de tes trésors, qui sont rassasiés de fils, et laissent leur superflu à leurs petits-fils.
13110f0065	Pour moi, dans mon innocence je contemplerai ta face; à mon réveil, je me rassasierai de ton image.
13120100f2	Au maître de chant. Psaume du serviteur de Yahweh, de David, qui adressa à Yahweh les paroles de ce cantique, au jour où Yahweh l’eut délivré de la main de tous ses ennemis et de la main de Saül. Il dit: Je t’aime, Yahweh, ma force!
131202008f	Yahweh mon rocher, ma forteresse, mon libérateur, mon Dieu, mon roc où je trouve un asile, mon bouclier, la corne de mon salut, ma citadelle!
1312030058	J’invoquai celui qui est digne de louange, Yahweh, et je fus délivré de mes ennemis.
1312040053	Les liens de la mort m’environnaient, les torrents de Bélial m’épouvantaient,
1312050058	les liens du schéol m’enlaçaient, les filets de la mort étaient tombés devant moi.
1312060094	Dans ma détresse, j’invoquai Yahweh, et je criai vers mon Dieu; de son temple il entendit ma voix, et mon cri devant lui parvint à ses oreilles.
131207008b	La terre fut ébranlée et trembla, les fondements des montagnes s’agitèrent, et ils furent ébranlés, parce qu’il était courroucé;
1312080076	une fumée montait de ses narines, et un feu dévorant sortait de sa bouche; il en jaillissait des charbons embrasés.
131209004b	il abaissa les cieux, et descendit; une sombre nuée était sous ses pieds.
13120a004a	Il monta sur un Chérubin, et il volait; il planait sur les ailes du vent.
13120b006e	Il fit des ténèbres sa retraite, sa tente autour de lui c’étaient des eaux obscures et de sombres nuages.
13120c0068	De l’éclat qui le précédait s’élancèrent ses nuées, portant la grêle et les charbons ardents.
13120d005c	Yahweh tonna dans les cieux, le Très-Haut fit retentir sa voix: grêle et charbons ardents!
13120e0055	Il lança ses flèches et les dispersa; il multiplia ses foudres et il les confondit.
13120f0084	Alors le lit des eaux apparut, les fondements de la terre furent mis à nu, à ta menace, Yahweh, au souffle du vent de tes narines.
131210004c	Il étendit sa main d’en haut et me saisit, il me retira des grandes eaux.
131211006e	Il me délivra de mon ennemi puissant, de ceux qui me haïssaient, alors qu’ils étaient plus forts que moi.
131212004a	Ils m’avaient surpris au jour de mon malheur; mais Yahweh fut mon appui.
131213004c	Il m’a mis au large, il m’a sauvé, parce qu’il s’est complu en moi.
1312140059	Yahweh m’a récompensé selon ma justice, il m’a rendu selon la pureté de mes mains.
1312150060	Car j’ai gardé les voies de Yahweh, et je n’ai pas péché, pour m’éloigner de mon Dieu.
1312160058	Tous ses jugements étaient devant moi, et je n’ai point rejeté loin de moi ses lois.
1312170053	J’étais sans reproche envers lui, et je me tenais en garde contre mon iniquité.
1312180053	Yahweh m’a rendu selon ma justice, selon la pureté de mes mains devant ses yeux.
1312190053	Avec celui qui est bon tu te montres bon, avec l’homme droit tu te montres droit;
13121a0050	avec celui qui est pur tu te montres pur, et avec le fourbe tu agis perfidement.
13121b0046	Car tu sauves le peuple humilié, et tu abaisses les regards hautains.
13121c004d	Oui, tu fais briller mon flambeau; Yahweh, mon Dieu, éclaire mes ténèbres.
13121d005d	Avec toi je me précipite sur les bataillons armés; avec mon Dieu je franchis les murailles.
13121e0080	Dieu!… Ses voies sont parfaites; la parole de Yahweh est éprouvée, il est un bouclier pour tous ceux qui se confient en lui.
13121f0057	Car qui est Dieu, si ce n’est Yahweh, et qui est un rocher, si ce n’est notre Dieu?
1312200039	Le Dieu qui me ceint de force, qui rend ma voie parfaite;
131221005b	qui rend mes pieds semblables à ceux des biches, et me fait tenir debout sur mes hauteurs;
1312220046	qui forme mes mains au combat, et mes bras tendent l’arc d’airain.
1312230063	Tu m’as donné le bouclier de ton salut, et ta droite me soutient, et ta douceur me fait grandir.
1312240049	Tu élargis mon pas au-dessous de moi, et mes pieds ne chancellent point.
1312250056	Je poursuis mes ennemis et je les atteins; je ne reviens pas sans les avoir anéantis.
1312260045	Je les brise, et ils ne se relèvent pas; Ils tombent sous mes pieds.
131227004c	Tu me ceins de force pour le combat, tu fais plier sous moi mes adversaires.
131228005f	Mes ennemis!… tu leur fais tourner le dos devant moi, et j’extermine ceux qui me haïssent.
131229005b	Ils crient, et personne pour les sauver! Ils crient vers Yahweh, et il ne leur répond pas!
13122a0057	Je les broie comme la poussière livrée au vent, je les balaie comme la boue des rues.
13122b0084	Tu me délivres des révoltes du peuple, tu me mets à la tête des nations; Des peuples que je ne connaissais pas me sont asservis.
13122c0055	Dès qu’ils ont entendu, ils m’obéissent; les fils de l’étranger me flattent.
13122d0059	Les fils de l’étranger sont défaillants, ils sortent tremblants de leurs forteresses.
13122e004c	Vive Yahweh et béni soit mon rocher! Que le Dieu de mon salut soit exalté;
13122f003f	Dieu qui m’accorde des vengeances, qui me soumet les peuples,
1312300079	qui me délivre de mes ennemis! Oui, tu m’élèves au-dessus de mes adversaires, tu me sauves de l’homme de violence.
1312310062	C’est pourquoi je te louerai parmi les nations, ô Yahweh; je chanterai à la gloire de ton nom:
1312320080	Il accorde de glorieuses délivrances à son roi, il fait miséricorde à son oint, à David et à sa postérité pour toujours.
131301007c	Au maître de chant. Chant de David. Les cieux racontent la gloire de Dieu, et le firmament annonce l’œuvre de ses mains.
1313020040	Le jour crie au jour la louange, la nuit l’apprend à la nuit.
1313030059	Ce n’est pas un langage, ce ne sont pas des paroles; dont la voix ne soit pas entendue.
131304008f	Leur son parcourt toute la terre, leurs accents vont jusqu’aux extrémités du monde. C’est là qu’il a dressé une tente pour le soleil.
1313050080	Et lui, semblable à l’époux qui sort de la chambre nuptiale, s’élance joyeux, comme un héros, pour fournir sa carrière.
1313060079	Il part d’une extrémité du ciel, et sa course s’achève à l’autre extrémité: rien ne se dérobe à sa chaleur.
1313070079	La loi de Yahweh est parfaite: elle restaure l’âme. Le témoignage de Yahweh est sur: il donne la sagesse aux simples.
131308007c	Les ordonnances de Yahweh sont droites: elles réjouissent les cœurs. Le précepte de Yahweh est pur: il éclaire les yeux.
1313090072	La crainte de Yahweh est sainte: elle subsiste à jamais. Les décrets de Yahweh sont vrais: ils sont tous justes.
13130a0073	Ils sont plus précieux que l’or, que beaucoup d’or fin; plus doux que le miel, que celui qui coule des rayons.
13130b0051	Ton serviteur aussi est éclairé par eux; grande récompense à qui les observe.
13130c003f	Qui connaît ses égarements? Pardonne-moi ceux que j’ignore!
13130d008d	Préserve aussi ton serviteur des orgueilleux; qu’ils ne dominent point sur moi! Alors je serai parfait et je serai pur de grands péchés.
13130e0082	Accueille avec faveur les paroles de ma bouche, et les sentiments de mon cœur, devant toi, Yahweh, mon rocher et mon libérateur!
131401007d	Au maître de chant. Psaume de David. Que Yahweh t’exauce au jour de la détresse, que le nom du Dieu de Jacob te protège!
1314020048	Que du sanctuaire il t’envoie du secours, que de Sion il te soutienne!
1314030067	Qu’il se souvienne de toutes tes oblations, et qu’il ait pour agréable tes holocaustes! — Séla.
1314040054	Qu’il te donne ce que ton cœur désire, et qu’il accomplisse tous tes desseins!
1314050086	Puissions-nous de nos cris joyeux saluer ta victoire, lever l’étendard au nom de notre Dieu! Que Yahweh accomplisse tous tes vœux!
1314060080	Déjà je sais que Yahweh a sauvé son Oint; il l’exaucera des cieux, sa sainte demeure, par le secours puissant de sa droite.
1314070070	Ceux-ci comptent sur leurs chars, ceux-là sur leurs chevaux; nous, nous invoquons le nom de Yahweh, notre Dieu.
1314080049	Eux, ils plient et ils tombent; nous, nous nous relevons et tenons ferme.
131409004d	Yahweh, sauve le roi! — Qu’il nous exauce au jour où nous l’invoquons.
131501007b	Au maître de chant. Psaume de David. Yahweh, le roi se réjouit de ta force; comme ton secours le remplit d’allégresse!
131502006d	Tu lui as donné ce que son cœur désirait, tu n’as pas refusé ce que demandaient ses lèvres. — Séla.
1315030062	Car tu l’as prévenu de bénédictions exquises, tu as mis sur sa tête une couronne d’or pur.
