2800000005	Mateo
2c031900a9	Çuec çarete Prophetén, eta Iaincoac gure aitey ordenatu drauen aliançaren seme, ciotsala Abrahami, Eta hire hacian benedicatuac içanen dituc lurreco familia guciac.
2c031a00a1	Çuey lehenic Iaincoac suscitaturic Iesus bere Semea igorri vkan drauçue, harc benedica cinçatençat, çuetaric batbedera çuen gaichtaquerietaric conuertituz.
2c0401006e	Baina hec populuari minço çaizcala, ethor cequiztén Sacrificadoreac eta templeco Capitaina, eta Sadduceuac,
2c04020075	Gaitzituric ceren iracasten baitzutén populua, eta predicatzen baitzutén Iesusen icenean hiletarico resurrectionea.
2c04030070	Eta escuac egotz citzaten hayén gainera, eta eçar citzaten presoindeguian biharamunerano. Ecen ia arratsa cen.
2c0404006c	Eta hitza ençun çutenetaric anhitzec sinhets ceçaten: eta guiçonén contua eguin cedin borz millatarano.
2c0405006c	Eta guertha cedin biharamunean bil baitzitecen hayén Gobernadoreac eta Ancianoac eta Scribác Ierusalemera:
2c04060079	Eta Annas Sacrificadore subiranoa, eta Caiphas eta Ioannes, eta Alexander, eta Sacrificadorén arraçatic ciraden guciac.
2c04070072	Eta artean eçarri cituztenean, interroga citzaten, Cer botherez edo noren icenean gauça haur eguin duçue çuec?
2c0408006d	Orduan Pierrisec Spiritu sainduaz hetheric, erran ciecen, Populuaren Gobernadoreác eta Israeleco Ancianoác,
2c04090080	Egungo egunean guiçon impotent bati eguin içan çayón vnguiaz examinatzen garenaz gueroz, cer moienez haur sendatu içan den:
2c040a00dd	Iaquiçue çuec gucioc eta Israeleco populu guciac, ecen Iesus Christ Nazarenoren icenean cein çuec crucificatu baituçue, cein Iaincoac resuscitatu baitu hiletaric, harçaz guiçon haur dagoela sendoric çuen aitzinean.
2c040b0063	Haur da harri çueçaz edificaçaleoz arbuyatu içan den hura, cein eguin içan baita cantoin buru.
2c040c008a	Eta ezta bercetan batetan-ere saluamenduric: ecen berce icenic ezta ceruären azpian guiçoney eman çayenic, ceinez saluatu behar garén.
2c040d00cb	Orduan ikussiric Pierrisen minçatzeco hardieçá eta Ioannesena, eta eçaguturic ecen guiçon letra-gabeac eta idiotac ciradela, miresten çutén, eta eçagutzen çutén hec Iesusequin içanac ciradela.
2c040e006a	Eta çacussatenean sendatu içan cen guiçona hequin present cela, ecin deusetan contrasta ahal citaqueen.
2c040f0059	Orduan hec conseillutic campora ilkitera manaturic: compartitzen çutén elkarren artean,
2c0410009d	Cioitela, Cer eguinen drauègu guiçon hoey? ecen signo clarobat hauçaz eguin içan dela, manifest da Ierusalemeco habitant guciey, eta ecin vka deçaquegu.
2c0411008c	Baina guehiagoric publica eztadin populuaren artean, defenda diecegun mehatchuz, eztaquizquión guehiagoric minça icen horretan nehori-ere.
2c04120068	Bada hec deithuric mana citzaten neholetan-ere ezlitecen minça, eta ezleçaten iracats Iesusen icenean.
2c041300a5	Baina Pierrisec eta Ioannesec ihardesten çutela erran ciecén, Eya Iaincoaren aitzinean gauça iustoa denez lehen çuey obeditzea ecen ez Iaincoari, iugea eçaçue.
2c04140050	Ecen segur, ecin daidiquegu ençun eta ikussi ditugun gauçác erran eztitzagun.
2c041500b3	Orduan hec mehatchurequin vtzi citzaten ioaitera, ez eridenez nolatan puni ahal litzaqueizten, populuaren causaz, ceren guciéc Iaincoa glorificatzen baitzutén eguin içan cenaz.
2c04160070	Ecen berroguey vrthe baino guehiago cituen guiçonac, ceinen gainean sendatzeco signo haur eguin içan baitzén.
2c04170096	Eta ioaitera vtzi cituztenean ethor citecen bere gendetara, eta conta ciecén cer-ere Sacrificadore principaléc eta Ancianoéc erran baitzerauècén.
2c041800bb	Eta hec ençun cituztenean gogo batez altcha ceçaten voza Iaincoagana, eta erran ceçaten, Iauna, hi aiz ceruä eta lurra, itsassoa eta hetan diraden gauça guciac eguin dituán Iaincoa,
2c04190086	Dauid eure cerbitzariaren ahoz erran duana, Cergatic mutinatu içan dirade gendeac, eta populuéc pensatu vkan dituzté gauça vanoac?
2c041a0073	Bildu içan dirade lurreco regueac, eta princeac elkarrequin bathu içan dirade Iaunaren eta haren Christen contra.
2c041b0095	Ecen bildu içan dituc eguiaz hire seme saindu Iesusen contra, cein vnctatu baituc, Herodes eta Ponce Pilate Gentilequin eta Israeleco populuarequin.
2c041c0065	Eguin leçatençát cer-ere hire escuac eta hire conseilluac lehenetic eguitera determinatu baitzuen.
2c041d0085	Orain bada Iauna, beha eçac hayén mehatchuetara, eta eman iecéc eure cerbitzariey libertate gucirequin hire hitzaz minça ditecen:
2c041e0070	Eure escua hedaturic ossassun emaitera, signoac eta miraculuac eguin ditecen Iesus hire Seme Sainduaren icenean.
2c041f00b1	Eta othoitz eguin çutenean, ikara cedin lekua ceinetan bilduac baitziraden: eta bethe citecen guciac Spiritu sainduaz, eta minçatzen ciraden Iaincoaren hitzaz hardieçarequin.
2c042000b2	Eta aralde sinhetsi vkan çutenén bihotza eta arimá cen bat: eta nehorc posseditzen cituen gaucetaric etzuen erraiten deus bereric çuela, baina gauça guciac cituztén commun.
2c04210083	Apostoluec-ere verthute handitan testificatzen çutén Iesus Iaunaren resurrectioneaz, eta gratia handia cen bayen gucién gainean.
2c042200ae	Ecen nehorc deusen beharric etzuen hayén artean: ceren landaric edo etcheric çuten guciéc saltzen baitzituztén, eta saldu içan ciraden gaucén precioa ekarten baitzutén
2c0423005f	Eta eçarten Apostoluén oinetara: eta partitzen çayón batbederari, beharra çuenaren araura.
2c0424008b	Iosesec bada, cein icen goiticoz dei baitzedin Apostoluéz Barnabas (erran nahi baita consolationezco semea) Leuitác, nationez Cyprianoac,
2c04250065	Possessionebat nola baitzuen sal ceçan hura, eta ekarriric diruä eçar ceçan Apostoluén oinetara.
2c0501005f	Baina Ananias deitzen cen guiçon batec, Sapphira bere emaztearequin sal ceçan possessionebat:
2c05020087	Eta apparta ceçan preciotic partebat, haren emazteac-ere çaquialaric: eta cembeit parte ekarriric, Apostoluén oinetara eçar ceçan.
2c05030095	Eta erran ceçan Pierrisec, Ananias, cergatic bethe du Satanec hire bihotza Spiritu sainduari gueçur erraitera, eta landaren preciotic appartatzera?
2c050400bd	Baldin beguiratu bahau etzena hire guelditzen? eta salduric hire botherean etzena? cer cen cergatic gauça hori gogoan eçarri behar auen? eztrauec guiçoney gueçur erran, baina Iaincoari.
2c05050097	Eta Ananias hitz hauc ençunic, eror cedin, eta renda ceçan spiritua: eta beldurtassun handia iar cedin gauça hauc ençuten cituzten gucién gainean.
2c0506005a	Eta iaiquiric lagun gazte batzuc har ceçaten hura, eta camporat eramanic ohortz ceçaten.
2c0507006c	Eta guertha cedin quasi hirur orenen buruän, haren emaztea-ere, cer eguin cen etzaquialaric, sar baitzedin:
2c05080074	Eta erran cieçón Pierrisec, Erran ieçadan hambatetan landá saldu duçue? Eta harc erran ceçan, Bay, hambatetan.
2c050900b4	Orduan Pierrisec diotsa, Cer da iunctatu içan baitzarete çuen artean Iaunaren spirituaren tentatzera? horrá, hire senharra ohortze dutenén oinac borthán, eta eramanen aute hi.
2c050a00b5	Eta bertan eror cedin haren oinetara eta renda ceçan spiritua. Eta sarthuric lagun gaztéc eriden ceçaten hura hila, eta camporat eramanic ohortz ceçaten bere senharraren aldean.
2c050b006f	Eta beldurtassun handia eguin cedin Eliça guciaren gainean, eta gauça hauc ençuten cituzten gucién gainean.
2c050c007c	Eta Apostoluén escuz eguiten cen anhitz signo eta miraculu populuan: (eta ciraden guciac gogo batetaco Salomonen galerián.
2c050d0067	Eta bercetaric batre etzén venturatzen hequin nahastecatzera: baina magnificatzen cituen hec populuac.
2c050e005b	Eta emendatzenago cen Iaunean sinhesten çutenen compainiá, hambat guiçonez nola emaztez)
2c050f00b2	Hambat non karriquetara ekarten baitzituztén. eriac, eta ohetan eçarten eta licteretan, Pierris ethor ledinean haren itzala berere hetaric cembeiten gainetic iragan ledinçát.
2c05100092	Eta biltzen cen hiri hurbiletaco communa-ere Ierusalemera, ekarten cituztela eriac eta spiritu satsuez tormentatuac: eta guciac sendatzen ciraden.
2c0511007d	Orduan iaiquiric Sacrificadore subiranoa, eta harequin ciraden guciac (cein baita Saddu-ceuen sectá) inuidiaz bethe citecen.
2c05120059	Eta egotz citzaten escuac Apostoluén gainera, eta eçar citzaten presoindegui publicoan.
2c05130070	Baina Iaunaren Aingueruäc gauaz irequi citzan presoindeguico borthác: eta hec campora idoquiric, erran ceçan,
2c0514005b	Çoazte, eta templean çaudetela declaira ietzoçue populuari vicitze hunetaco hitz guciac.
2c05150108	Eta hec haur ençunic far citecen arthatsean templean, eta iracasten ari ciraden. Eta ethorriric Sacrificadore subiranoac, eta harequin ciradenéc bil ceçaten conseillua eta Israeleco haourrén Anciano guciac: eta igor ceçaten presoindeguira erekar litecençát.
2c0516005c	Baina ethorriric officieréc etzitzaten eriden presoindeguian, eta itzuliric conta ceçaten,
2c051700b2	Cioitela, Presoindeguia behinçát eriden dugu ertsia diligentia gucirequin, eta goardác campotic borthén aitzinean ceudela: baina irequi dugunean, nehor eztugu barnean eriden.
2c0518008a	Hitz hauc ençun eta, Sacrificadore subiranoa eta templeco Capitaina, eta Sacrificadore principalac, dudán ceuden heçaz cer içanen cen.
2c05190087	Baina ethorriric cembeitec erran ciecén, Hará, presoindeguian eçarri cintuzten giçonac templean dirade, eta iracasten dute populua.
2c051a007c	Orduan templeco Capitainac ioanic officierequin ekar citzan bortcha gabe: (ecen po-puluaren beldur ciraden lapida ezlitecen)
2c051b005f	Eta ekarriric hec presenta citzaten conseilluan: eta interroga citzan Sacrificadore subiranoac,
2c051c00c7	Cioela, Eztrauçuegu manamendu expressez defendatu etzineçaten iracats icen horretan? eta huná, bethe duçue Ierusaleme çuen doctrináz, eta nahi duçue gure gainera erekarri guiçon horren odola.
2c051d007a	Orduan ihardesten çuela Pierrisec eta berce Apostoluéc erran ceçaten, Lehen obeditu behar da Iaincoa ecen ez guiçonac.
2c051e0060	Gure Aitén Iaincoac resuscitatu vkan du Iesus, cein çuec çurean vrkaturic hil vkan baituçue.
2c051f0081	Haur Iaincoac prince eta saluadore goratu vkan du bere escuinaz, eman lieçonçat emendamendua Israeli eta bekatuén barkamendua.
2c05200094	Eta guc ekarten draucagu testimoniage erraiten ditugun gauça hauçaz: bay eta Spiritu sainduac, cein eman baitraue Iaincoac hura obeditzen duteney.
2c0521005e	Eta hec haur ençunic despitez leher eguiteco ceuden, eta consultatzen çuten hayén hiltzera.
2c052200b1	Orduan iaiquiric conseilluan Phariseu Gamaliel deitzen cen Legueco doctor batec, cein populu guciac ohoratzen baitzuen, mana ceçan lekorerat appurbat retira litecen Apostoluac:
2c05230065	Guero erran ciecén, Israeltar guiçonác, gogoauçue ceurotara, guiçon hauçaz cer eguinen duçuen.
2c052400fb	Ecen dembora hauc baino lehen altcha cedin Theudas, cioela tiere buruäz cerbait cela, ceini lagund baitzequión guiçon araldebat, laur ehunetarano: cein hil baitzeçaten, eta hari behatu, içan çaizcan guciac hautsi içan dirade eta ezdeus bilhatu.
2c052500bc	Haren ondoan altcha cedin Iudas Galileanoa descriptioneco demboretan, eta erauz ceçan populu handi bere ondoan: gal cedin hura-ere, eta hari behatu içan çaizcan guciac deseguin citecen.
2c0526008c	Eta orain diotsuet, parti çaquiztez guiçon horiey, eta vtzitzaçue: ecen baldin guiçonetaric bada conseillu edo obra hori, deseguinen da:
2c05270095	Baina baldin Iaincoaganic bada, ezteçaqueçue deseguin, beguirauçue etzaitezten Iaincoagana contrariant eriden. Eta haren opinioneco içan ciraden.
2c05280078	Orduan deithuric Apostoluac, açotatu ondoan mana citzaten ezlitecen minça Iesusen icenean, eta vtzi citzaten ioaitera.
2c05290087	Hec bada ioan citecen alegueraric conseilluaren aitzinetic, ceren Iesusen icenean iniuria suffritzeco ohore hura eguin içan baitzayen.
2c052a0067	Eta egun guciaz templean eta etchean etziraden guelditzen iracastetic eta Iesus Christen predicatzetic.
2c060100c2	Eta egun hetan nola discipuluac multiplicatzen baitziraden, eguin cedin Grecoén murmuratzebat Hebraicoén contra ceren menospreciatzen baitziraden cerbitzu ordinarioan hayén emazte alhargunac.
2c0602008b	Halacotz hamabiéc discipuluzco compainiá deithuric, erran ceçaten, Ezta raçoin guc Iaincoaren hitza vtziric mahainac cerbitza ditzagun.
2c0603009c	Hautaitzaçue beraz, anayeác, çuetaric çazpi guiçon testimoniage onetacoric, Spiritu sainduaz eta sapientiaz betheac, eta cargu haur emanen baitrauègu.
2c06040060	Eta guçaz den becembatean orationeari eta hitzaren administrationeari iarreiquiren gniaizquió.
2c060500e3	Eta propos haur compainia guciaren gogaraco içan cen: eta elegi citzaten Esteben, guiçon fedez eta Spiritu sainduaz bethea, eta Philippe, eta Prochoro, eta Nicanor, eta Timon, eta Parmenas, eta Nicolas proselyto Antiocheanoa:
2c06060066	Hauc presenta citzaten Apostoluén aitzinera, eta hec othoitze eguinic escuac gainean paussa cietzén.
2c060700a4	Eta Iaincoaren hitza aitzinaratzen cen, eta haguitz multiplicatzen cen discipuluén contua Ierusalemen: Sacrificadoretaric-ere tropel handiac fedea obeditzen çuen.
2c0608005e	Eta Estebenec betheric fedez eta botherez, eguiten çuen miraculu eta signo handiric populuan.
2c060900ac	Eta altcha citecen batzu, Libertinén, eta Cyreneanoén eta Alexandrianoén, eta Ciliciaco eta Asiaco diradenén deitzen den synagogatic, disputatzen ciradela Estebenequin.
2c060a0054	Eta ecin resisti ceçaqueoten sapientiari eta hura minça eraciten çuen Spirituari.
2c060b0089	Orduan suborna citzaten guiçon batzu erraiten çutenic, Ençun dugu hori erraiten hitz blasphemiotacoric Moysesen eta Iaincoaren contra.
2c060c007c	Eta moui citzaten populua eta Ancianoac eta Scribác: eta oldarturic harrapa ceçaten hura, eta eraman ceçaten conseillura.
2c060d009f	Eta presenta citzaten testimonio falsuac erraiten çutenic, Guiçon haur ezta ichiltzen blasphemiotaco hitz erraitetic leku saindu hunen, eta Leguearen contra.
2c060e009a	Ecen ençun vkan dugu haur erraiten, ecen Iesus Nazareno horrec deseguinen duela leku haur, eta muthaturen dituela Moysesec eman drauzquigun ordenançác.
2c060f0093	Eta beguiac harenganat egotziric, conseilluan iarriric ceuden guciéc ikus ceçaten haren beguithartea quasi Aingueru baten beguithartea beçalaco.
2c07010050	Orduan erran ceçan Sacrificadore subiranoac, Gauça horiac horrela othe dirade?
2c070200ab	Eta harc erran ceçan, Guiçon anayeác eta aitác, ençuçue, Gloriazco Iaincoa aguer cequión gure aita Abrahami Mesopotamian cenean, Charranen habita cedin baino lehen:
2c0703006e	Eta erran cieçón, Ilki adi eure herritic, eta eure ahaidetaric, eta athor nic eracutsiren drauädan lurrera.
2c070400a0	Orduan ilkiric Chaldeoén herritic habita cedin Charranen. Eta handic, haren aita hil cenean Iaincoac eraman ceçan hura çuec habitatzen çareten lur hunetara.
2c070500ba	Eta etzieçón heretageric eman hartan, ez are oinaren bethea-ere: possessionetan hura emanen ceraucala promettatu baceraucan-ere, eta haren haciari haren ondoan, haourric ezpaçuen-ere.
2c070600a4	Baina hunela erran ceçan Iaincoac, Habitaturen duc hire hacia berceren lurrean: eta han hura suiectionetaco eguinen dié, eta gaizqui tractaturen laur ehun vrthez.
2c07070085	Baina hec cerbitzatu duqueiten gendea punituren diat nic, dio Iaincoac: eta guero ilkiren dituc, eta cerbitzaturen nié leku hunetan.
2c070800d5	Eta eman cieçón Circoncisionezco alliançá: eta hunela Abrahamec engendra ceçan Isaac, eta circoncidi ceçan hura çortzigarreneco egunean: eta Isaac-ec engendra ceçan Iacob, eta Iacob-ec hamabi Patriarchác.
2c07090071	Eta Patriarchéc inuidiaz mouituric, sal ceçaten Ioseph Egypterát eraman ledinçat: baina Iaincoa cen harequin:
2c070a00c9	Eta idoqui ceçan hura bere tribulatione gucietaric, eta eman cieçón gratia eta sapientia Egypteco regue Pharaoren aitzinean, ceinec ordena baitzeçan hura Egypteco eta bere etche gucico gobernadore.
2c070b0085	Eta ethor cedin gossetebat Egypteco herri gucira, eta Chanaan-era, eta herstura handia: eta etzutén erideiten iatecoric gure Aitéc.
2c070c0055	Baina ençun ceçanean Iacob-ec bacela ogui Egypten, igor citzan gure Aitác lehenic.
2c070d0064	Eta bigarren aldian eçagut cedin Ioseph bere anayéz, eta declara cequion Pharaori Iosephen leinua.
2c070e0088	Orduan mandatariac igorriric Iosephec erekar ceçan bere aita Iacob, eta bere ahacoa gucia, baitziraden hiruroguey eta hamaborz persona.
2c070f0045	Iauts cedin bada Iacob Egyptera, eta hil cedin hura, eta gure Aitác.
2c0710009e	Eta eraman içan ciraden Sichemera, eta eçarri içan ciraden sepulchrean, cein erossi baitzuen Abrahamec diruren preciotan Emor Sichemeco semearen semetaric.
2c0711007b	Baina Iaincoac Abrahami iuratu ceraucan promessaren dembora hurbiltzen cela, augmenta cedin populua eta multiplica Egypten:
2c07120036	Berce reguebat Ioseph eçagutu etzuenic altcha cedino.
2c071300a3	Hare gure nationearen contra fineciaz vsatzen çuela, gaizqui tracta citzan gure aitác, bere haourrén heriotara abandonna eraciterano, arraçá falta ledinçát.
2c0714007d	Dembora hartan sor cedin Moyses, eta cen Iaincoaren gogaraco: cein hirur hilebethez haci içan baitzén bere aitaren etchean.
2c07150067	Guero hura abandonnatu içan cenean, era-man ceçan Pharaoren alabác, eta haz ceçan beretaco semetan.
2c07160067	Eta instruitu içan cen Moyses Egyptecoen sapientia gucian, eta cen botheretsu erranetan eta eguinetan.
2c07170081	Baina bethe çayonean berroguey vrtheren demborá, igan cequión bihotzera bere anayén Israeleco semén, visitatzera ioan ledin:
2c0718006d	Eta ikussiric iniuria hartzen çuembat, defenda ceçan eta mendeca bidegabe hartzen çuena, Egyptianoa ioric.
