2800000005	Matyu
28120d00fb	Yi narɨŋ kandɨ ambin, sipsip haŋandɨhin aŋga mɨŋata kɨnzɨhɨnzɨtɨhi. 99 sipsip manziŋgundɨhu haŋɨnɨŋɨrɨm kɨnzɨhɨnzɨtɨmaŋgarahi. Hara sipsip mɨŋgɨyataya siŋgundɨmi haŋandɨhin aŋga mɨŋata, kɨnzɨhɨnzɨtɨmaŋgarahi.
28120e0097	Kamata maña narɨŋandɨ Nava nuŋandɨ pɨhuyɨ kɨyɨ hama, ñɨŋi suksɨrambɨ kanɨñɨndu muŋandɨhin yɨwarɨtima vata yakwɨrɨvarandi, vami.
28120f0121	Jisas sɨhinda ambami, Krunavundi yandɨ ñiŋgiñɨndu muvat naŋ ñamba vana andɨti, uta nuŋ ŋga. Kamata arɨkimbat taya kɨyɨmandɨra hɨrɨvɨyɨ ñamba vana nuŋandɨ haŋɨnɨŋɨrɨm mɨŋasɨrɨvanzɨrɨva ambavara. Kamatɨna nandɨ kuyu indarɨtiŋgata nuŋ aŋga mɨŋɨmana.
28121000cc	Ara nandɨ kuyu maŋindarɨtiŋgata, sɨhinda uta mɨŋgɨyavatɨŋ vaha mana arɨkimbatɨŋ vaha tɨmbuta uhu. Kamatɨna nandɨ kuyu ha arɨkimbat vaha mana arɨkikwɨrɨvat vaha tɨkatɨkatɨramandɨyu.
2812110145	Kamatɨna nurɨŋandɨ kuyu maŋindarɨtiŋgata, uta krunavundi Jisasɨrɨm indarɨmaŋgarandu ŋɨnɨŋ amba. Kamatɨna krunavundi Jisasɨrɨm indarɨmaŋgarandu haŋɨnɨŋ ndu kuyu ndahara maŋindarɨtiŋgata, nuŋ Gotɨŋ maŋgaha mɨŋga, naŋga kru gavaman ndamarɨm tɨmbahɨrɨs mɨŋamɨŋa mɨŋgaŋ ŋgɨmañandɨ.
28121200f6	Yi narɨŋ kandɨ ambin, muhɨmɨmuhɨm vana pɨrɨ nɨñɨ kahañɨrɨmandɨraŋa, Got ndahara nuŋandɨ pɨhuyɨ kahañɨrɨmandɨ. Ara muhɨmɨmuhɨm vana pɨrɨ nɨñɨ kuyɨvɨrɨmandɨraŋa, Got ndahara nuŋandɨ pɨhuyɨ kuyɨvɨrɨmandɨ.
28121300c8	Narɨŋ yi sɨhinda ambin, pɨrɨ nɨñɨ narɨ arɨkimbat muhɨmɨrɨm nda mavɨ mɨnzayɨ tamata, yandɨ Yavandak nuŋandɨ pɨhuyɨ kɨyɨ hama naŋga kuyundavarɨtɨra narɨŋɨrɨm ŋgurɨmandɨ.
281214008a	Arɨkimbat vaha mana arɨkikwɨrɨvat vaha pata yandɨ ñɨmbiyɨ tɨwɨrɨmandɨyu ha, yi yambi nurɨŋandɨ ñiŋgiñɨ kɨyɨman, vami.
28121501aa	Kandɨhɨvɨ hañɨ Pita Jisas kɨyɨmiyɨ pata nɨmavamba kitɨhumi, Aru mɨŋga, krunavundi nandɨ ñiŋgiñɨndu muvat yaŋ ñamba vana andɨti kuŋgɨ kuyɨvahin, sɨhinda muñɨmbɨrɨ andɨti kuŋgɨ kuyɨvahin, kamatataya ututa kuma timu, tamu arɨkinzɨpi tɨŋgɨruramata ñɨmbɨrɨ sɨkwɨ kuŋgɨ kuyɨvata, ambɨhañɨ vaha vahin. Mana pamata ñɨmbɨrɨ sɨkwɨ nuŋandɨ ñamba vana ha kuŋgɨ kuyɨvahin, vami.
28121600f2	Kamavahi Jisas nuŋ ambami, Yi naŋ ambin, naŋ kru ñamba vana kuma timu, tamu arɨkinzɨpi tɨŋgɨruramata ñɨmbɨrɨ andɨti nuŋandɨ kuŋgɨ kuyɨva. Naŋ ñamba vana andɨtiti ndahara imutamut nuŋandɨ ñamba vanandu kuŋgɨ kuyɨva.
28121700b2	Indarɨmara, Gotɨndu tɨwɨyɨ kɨyɨhɨyɨha aru miku maña, sɨmbɨrasara nuŋandɨ tɨmbahɨrɨs mɨŋamu haŋandɨhin nu naŋga kuyu mɨŋasɨrɨvasɨrɨvarɨm pirɨ kɨndi.
28121800a3	Kamata tɨmbahɨrɨs mɨŋasɨrɨvasɨrɨva sɨmbɨra mɨŋahi sɨmbɨrasara muhamaŋ nu kɨyɨmiyɨ tɨmbuta payɨmu. Kandɨhama tɨmbahɨrɨs 10 milion mɨŋami.
281219015c	Hara tɨmbahɨrɨs mɨŋami hañɨndu kɨmbɨ ŋguhu ŋandi maŋgɨyɨmi. Kamataharɨm aru miku hama ambami, Kru kanɨmaŋ, nɨmburiŋ, naŋga ñɨŋisɨmɨŋ naŋga nuŋandɨ muhɨmɨmuhɨm sɨhanaŋga ŋgutɨra kru muŋɨnɨŋ mut mɨŋamu. Kamatu sɨmbɨrasara saŋɨŋɨnɨŋ yɨvurahɨtu, tɨmbahɨrɨs ha mɨŋata yaŋ ŋgumara, vamba ambami.
28121a00ee	Kamavahi sɨmbɨrasara saŋ hama aru miku hamandu tandanzapa hañɨ tanda mɨkwɨmɨkwɨnɨta nɨmavami, Yaŋ sɨhiŋgata tavɨrahanda. Tɨmbahɨrɨs nandɨ mɨŋamin haŋandɨhin sɨhanaŋga kɨmbɨ ŋgurɨman huŋɨndɨhi, vamba ambami.
28121b00a7	Kamavahi sɨmbɨrasara saŋ hamandu aru miku hamaŋ mavɨndɨhi nuŋ kuŋgɨ kuyɨvami. Kamata tɨmbahɨrɨs mɨŋami haŋandɨhinɨrɨm ndahara kɨndam, vamba ambami.
28121c0124	Kamatɨhi sɨmbɨrasara saŋ hama tapɨrañɨ indɨhuta sɨmbɨra kɨhɨrɨ mɨŋandu mɨŋga nuŋandɨ 10 tɨmbahɨrɨs taya mɨŋami mɨŋgaŋ ŋgami. Kamata sɨkwɨtaya nuŋ pɨŋgwɨ nɨkinɨki mɨŋavandata ambami, Yandɨ tɨmbahɨrɨs mɨŋamana ha tɨhunzaŋɨnzaŋ ŋgu, vamba ambami.
28121d00d1	Kamatɨhi sɨmbɨra kɨhɨrɨ mɨŋandu hama nuŋandɨ tandanzapa hañɨ tanda mɨkwɨmɨkwɨnɨta ambami, Nandɨ tɨmbahɨrɨs mɨŋamin ha ŋgurɨman huŋɨndɨhi yaŋ sɨhiŋgata tavɨrahanda, vamba ambami.
28121e00da	Hara sɨmbɨrasara saŋ hama yakwɨrɨvarami. Uta sɨmbɨra kɨhɨrɨ mɨŋandu hamaŋ kru ñamba vana andɨhu tamandu upɨyɨ tamami. Kamatɨhi kandɨhañɨ kɨñɨŋgɨñɨ tɨmbahɨrɨs mɨŋami ha mɨŋasɨrɨvami.
28121f00ef	Kandɨhamata musa andɨhi kru sɨmbɨra kɨhɨrɨ mɨŋandu haŋɨnɨŋ ŋgahu nurɨŋandɨ mavɨmbu avi mandɨmi. Kamatɨhi uta nurɨŋandɨ aru miku hamaŋ muhɨmɨmuhɨm vana sɨmbɨrasara saŋ hama andɨmi haŋɨnɨŋɨrɨm ambavaramu.
28122000ed	Kamatɨhu aru hama sɨmbɨrasara saŋ hamaŋ uraramahi payɨhi ambami, Na sɨmbɨrasara saŋ ñamba mɨŋga. Na yambirɨm mavɨmavɨ kuyu ambahana tɨmbahɨrɨs yandɨ mɨŋamana haŋandɨhinɨrɨm kɨndam vata, naŋ kuŋgɨ kuyɨvasɨn.
2812210079	Yi naŋ sɨhisɨhitɨsɨn. Hara mumɨndɨhi sɨmbɨra kɨhɨrɨ mɨŋandara ndamaŋ sɨhisɨhi mandɨsɨna, vamba ambami.
281222010e	Kamavata nuŋandɨ aru miku hama sɨmbɨrasara saŋ hamarɨm kɨtɨrɨ kɨta ambami, Kru kañɨnda ŋguhu haŋɨnɨŋɨndu kumaŋgɨmbañɨ tamɨman. Kamatɨn kandɨhañɨ kɨñɨŋgɨñɨ tɨmbahɨrɨs mɨŋami haŋɨnɨŋ sɨhanaŋga aŋga ŋgurɨmandɨ, vamba ambami.
28122300b6	Sɨwɨmaña ŋandi, muŋɨnɨŋɨndu ñamba vana kuŋgɨ maŋguyɨvɨrɨmandɨra ha, Yavandak nuŋandɨ pɨhuyɨ kɨyɨ hama narɨŋandɨ kuŋgɨ ndahara maŋguyɨvɨrɨmandɨ, vami.
2813010082	Jisas kuyu kanɨnɨŋɨnɨŋ ambavarata mɨtuta, pɨrɨvɨsa Galili mitata pɨrɨvɨsa Judiarɨm kuku Jordan ndambukari indɨhumi.
281302006a	Kamatɨhi krunavundi sambɨ nu naŋga umu. Kamatɨhu kandɨhambu kandi naŋga haŋɨnɨŋ mɨŋavindamami.
28130300eb	Kamatɨhi Farisi, Jisas andɨti ŋgɨm vata payɨmu. Harɨm Jisasɨŋ nɨmavamba kitɨhumu, Na pamata indarɨna. Kru mumɨŋga nɨmburiŋ saŋɨnaŋga pɨŋguvarahi. Kru kandɨhama arɨŋandɨ tɨkatɨka kuyu mɨŋahandandi vaha, vamu.
2813040117	Kamavahu Jisas kɨmbɨ nɨmavami, Narɨ Gotɨndu aŋgwɨmɨkɨyɨ kuyu kɨndi haŋandɨhin ŋgatɨŋgɨruta mambaha ŋgandara. Kuyu kandɨha nɨmavamba ambami, Kuha Got muhɨmɨmuhɨm tamata krunavundiŋ musa mɨŋami. Kamata andɨhi kru naŋga navundi yɨvurahamu, vamba ambami.
28130500bc	Kamavata sɨhinda Got ambami, Harɨm kru hama yahata nɨŋum nɨŋuvaŋ mitata nɨmburi naŋga kɨhɨrɨ kɨndu. Kamata arɨkimbat kwɨrandɨmbat mɨŋgɨyataya yɨvurahandu, vamba ambami.
28130600a2	Got ambami, harɨm arɨkimbat kɨtɨŋgɨtɨ maŋgɨndu. Kwɨrandɨmbat mɨŋgɨyataya maña kɨndu. Harɨm Got kahañami hɨm haŋandɨhin kru mandavɨham, vami.
28130700d0	Kamavahi Farisi haŋɨnɨŋ Jisasɨŋ ambamu, Kamatahara mumɨndɨhi Moses arɨŋ tɨkatɨka kuyu ŋguta ambami, Kru aŋgwɨmɨkɨyɨ yɨhimbɨvɨrata navundiŋ ŋguta pɨŋguvarɨti umɨ, vamba ambami, vamu.
28130800a3	Kamavahu Jisas nurɨŋ ambami, Narɨ tamahumbɨrɨ ŋɨnɨŋ, harɨm Moses ŋgatara andɨhi navundi pɨŋguvarandara. Hara kimaŋgimañɨ kamata vana maŋgɨyɨmi.
28130900cb	Narɨŋ yi ambin, kru mumɨŋga, nɨmburi kru mamɨŋavɨŋgɨrɨtira saŋɨnaŋga pɨŋguvarahi. Kamata navundi mu urahi. Kru kandɨhama nuŋambi navundi mɨŋavɨŋgɨrɨvɨŋgɨrɨ vana andɨhi, vami.
28130a00be	Kamavahi nuŋandɨ sɨmbɨrasara haŋɨnɨŋ kuyu kandɨha indarɨta Jisasɨŋ nɨmavamba ambamu, Kru kandɨhamata vana mɨŋahandɨrɨman vataŋgata, kɨndamɨndɨhi navundi maŋuram, vamu.
28130b008f	Kamavahu Jisas ambami, Kru sɨhanaŋga kuyu kanɨŋandɨhin mamɨŋandu. Got kru mɨnzavatɨvatɨŋ ndaya tɨkatɨka ŋguhi navundi maŋurandu.
28130c01a1	Narɨ indarɨmara. Kru muvitamuvita ŋɨnɨŋ kɨta navundi maŋurandu. Muvɨraŋ nɨŋumɨŋgati kavuhu nurɨŋandɨ kwɨrandɨ ha ñambatɨmi. Muvɨraŋ kru kwɨrandɨmbɨsa tavɨhamu harɨm ñɨŋi maŋgavuhu. Muvɨra Gotɨndu tɨwɨyɨ kɨyɨhɨyɨndu sɨmbɨrarɨm indarɨramata nurɨŋambi tɨkatɨka kuyu sɨmahata navundi maŋurandu. Harɨm kru kuyu kanɨŋandɨhin mɨŋɨman vɨrɨmandɨ hama mɨŋam, vami.
28130d0133	Kandɨhɨvɨ hañɨ krunavundi ñɨŋi sukɨsɨrambɨ haŋɨnɨŋ tɨmbuta Jisas kɨyɨmiyɨ payɨmu. Nuŋandɨ kuma ha nurɨŋandɨ kwɨrandɨ hañɨ tamata, Got naŋga kuyundavarɨti, nurɨŋ ŋguramam vata andɨmu. Kamatɨhura nuŋandɨ sɨmbɨrasara haŋɨnɨŋ krunavundi kandɨhaŋɨnɨŋ ambahɨmumu.
28130e00f3	Kamatɨhu Jisas nuŋandɨ sɨmbɨrasara haŋɨnɨŋ ambami, Mitɨra ñɨŋi haŋɨnɨŋ yi kɨnɨ nɨñɨ payɨmu, nurɨŋ karikari mandɨmara. Krunavundi Gotɨndu tɨwɨyɨ kɨyɨmɨndaŋ vataŋgata, ñɨŋi nɨŋɨnɨŋ maña kɨyɨmu, vami.
28130f0079	Kamavata kuma nuŋandɨha ñɨŋi haŋɨnɨŋɨndu miku hañɨ tamami. Kamata kɨyɨhandata kandɨ upɨ haŋu mitata umi.
281310007a	Kamatɨhi kru mumɨŋga Jisas kɨyɨmiyɨ pata ambami, Ahusɨki, yi avi vana pamata ŋandi andɨta sɨhaŋgɨyɨman, vami.
28131100bd	Kamavahi Jisas nuŋ ambami, Mumɨndɨhi na yaŋ avi vanarɨm kitɨhuna. Mɨnzamɨnza Got taya avi. Hara sɨhaŋgɨyɨman vataŋgata, Gotɨndu tɨkatɨka kuyu taya mɨŋahandamaŋgara, vami.
281312016c	Kamavahi kru kandɨhama Jisasɨŋ nɨmavamba kitɨhumi, Tɨkatɨka kuyu pamatarɨm ambana, vami. Kamavahi Jisas ambami, Tɨkatɨka kuyu kandɨhaŋɨnɨŋɨndu kuyu nɨmata kɨndi. Krunavundiŋ mayɨvutatama. Kru na, navundi mamɨŋavɨŋgɨrɨ, naŋga navundi na, kru mamɨŋavɨŋgɨrɨ. Kipa mamɨŋa, kru muŋɨnɨŋ kuyusɨhɨrata saŋɨnaŋga maŋgatɨŋguru.
28131300b9	Namɨnavandu tɨwɨyɨ kɨñɨŋgɨñɨ nurɨŋandɨ kuyu mɨŋahanda. Kamata nambi nandɨ kwɨrandɨrɨm mavɨndamandana maña, sɨhanaŋga kruŋ ndahara mɨŋata mavɨñɨ tama, vami.
281314009b	Kamavahi kru ñaŋɨra hama ambami, Yi sɨhanaŋga tɨkatɨka kuyu kanɨŋɨnɨŋ mɨŋahandandin. Hara yi pamata hɨmɨrɨmɨnzɨkwɨ kɨrɨvɨtɨn, vami.
2813150133	Kamavahi Jisas ambami, Avinzɨkwɨ mɨŋga kɨyɨman vataŋgata, uta nandɨ muhɨmɨmuhɨm sɨhanaŋga ŋguna mut mɨŋamu. Kamatu tɨmbahɨrɨs ha mɨŋatuta muhɨmɨmuhɨm manɨman saŋ haŋɨnɨŋ ŋgu. Kamatɨrɨmana handa Gotɨndu pɨhuyɨndu avihɨmɨŋgɨm mɨŋɨmana. Kamata yi naŋga pañɨ, vami.
2813160083	Kru ñaŋɨra hama muhɨmɨmuhɨm sambɨ sɨkwɨ naŋga mɨŋga. Harɨm kuyu kandɨha indarɨhi nuŋandɨ mavɨmbu pɨmɨtɨhi umi.
28131700b4	Kamatɨhi Jisas nuŋandɨ sɨmbɨrasara haŋɨnɨŋ ambami, Yi narɨŋ kandɨ ambin, kru tɨmbahɨrɨsɨndu arɨku mɨŋga Gotɨndu tɨwɨyɨ kɨyɨman vata avɨrɨ tamɨrɨmandɨ.
28131800d6	Yi narɨŋ sɨhinda ambin, kamel mɨkwɨrɨ sɨvirɨsɨvirɨ sɨki humbañɨ indɨwɨrɨm, kru tɨmbahɨrɨsɨndu arɨku haŋɨnɨŋ Gotɨndu tɨwɨyɨ kɨyɨhɨyɨrɨm avɨrɨtamandu maña avɨrɨ mandamahi, vami.
2813190089	Nuŋandɨ sɨmbɨrasara haŋɨnɨŋ kuyu kanɨŋandɨhin indarɨhu mavɨyahavarami. Kamata ambamu, Ara nindaya sɨhaŋgɨyɨmandɨ, vamu.
28131a0066	Kamavahu Jisas nurɨŋ tɨhɨrata ambami, Kru maŋandɨhu. Hara Got muhɨmɨmuhɨm vana andɨhi, vami.
28131b008a	Kamavahi Pita kɨmbɨ ambami, Ŋgana, ara arɨŋandɨ muhɨmɨmuhɨm mitata nanaŋga kɨndandarɨŋ. Harɨm ara mum mɨŋɨmɨndaŋ, vami.
28131c0209	Kamavahi Jisas ambami, Yi narɨŋ kandɨ ambin, muhɨmɨmuhɨm kɨhi yɨvurahɨmandɨ hɨvɨyɨ, Krundu Ñɨŋi mɨŋga aru ñɨmbi naŋgandɨta aru miku ndu mɨnzɨmɨnzɨ maka nuŋandɨ hañɨ mɨnzɨrɨmandɨ. Kamati yi naŋga kɨhɨrɨ kɨndandara narɨndahara, aru miku ndu mɨnzɨmɨnzɨ maka kumanzɨpi timutamu, tanda timundu arɨkinzɨpi tɨŋgɨruramatayɨ mɨnzɨrɨmandɨra. Kamata Israel hatindu krunzapa kumanzɨpi timutamu, tanda timundu arɨkinzɨpi taya tɨŋgɨruramata haŋɨnɨŋ karatamɨrɨmandɨra.
28131d0119	Naŋga krunavundi sɨhanaŋga yambirɨm indarɨta, nurɨŋandɨ tavɨ, nɨŋusinavaŋ, nɨŋuranavaŋ, nɨŋurɨmaŋgatiŋ, ñɨŋisɨmɨŋ, nɨŋumɨnɨŋuvaŋ, naŋga nurɨŋandɨ kɨva mitamu haŋɨnɨŋ sɨhinda muhɨmɨmuhɨm 100 mɨŋɨmandɨyu. Kamata sɨhaŋgɨyɨmandɨyu.
28131e008d	Hara kru kasirambu uyu haŋɨnɨŋ sɨhɨndɨvu sɨkwɨ payɨmandɨyu. Kamatu kru sɨhɨndɨvu payu haŋɨnɨŋ kasirambu urɨmandɨyu, vami.
2814010102	Jisas sɨhinda ambami, Yi kuyu nɨ kru kasiram vu kɨyɨmandɨyu ŋɨnɨŋɨrɨm ambin. Gotɨndu tɨwɨyɨ kɨyɨhɨyɨha kru pɨrɨvɨsa nɨŋuva mɨŋga maña. Kɨvɨsɨhu nda kruŋ tɨmbuhavuta patɨn yandɨ wain kɨva nɨñɨ sɨmbɨra mɨŋamu vata umi.
28140200e0	Kamata nurɨ naŋga kuyu sɨmahata ambami, Sɨmbɨra mɨŋɨtɨra musi hɨvɨndu tɨmbahɨrɨs kumba naŋganaŋga kɨrɨs narɨŋ ŋgurɨman, vamba ambami. Kamata sɨmbɨhi uta wain kɨva nuŋandɨ hañɨ sɨmbɨra mɨŋamu.
2814030090	Kamata kɨyɨhandata 9 kilok vɨrañɨ aru hama sɨhinda umi. Kamata tɨhɨrutɨhɨru upɨ hañɨ ŋgahi kru muvɨra saŋ taŋguvatata kɨyɨmu.
28140400ab	Kamatɨhu ambami, Narɨndahara uta wain kɨvayɨ sɨmbɨra mɨŋamara. Kamatɨra sɨmbɨra mɨŋɨmandɨravu ŋgaharamata narɨŋ tɨmbahɨrɨs tɨtɨyɨ ŋgurɨman, vami.
281405009c	Kamavahi umu. Kamata ina mɨrɨyɨ kɨyɨhihi, naŋga ina mɨŋgurɨm saŋgindaŋgumi hɨrɨvɨyɨ aru hama sɨhinda aŋga uta sɨwɨmaña musa nda andɨmi.
28140600ee	Kamata kɨvɨtiti 5 kilok tɨrɨmɨndɨhi sɨhinda uta kru muvɨraŋ ŋgahi tɨhɨrutɨhɨru upɨ hañɨ taŋguvatata kɨyɨhu ambami, Narɨ mumɨndɨhi musi hɨvɨ narɨ nɨñɨndaya saŋ taŋguvatata kɨyɨhara kɨvɨtiti, vamba ambami.
28140700a3	Kamavahi ambamu, Arɨŋ kru mumɨŋga sɨmbɨra maŋguyɨ, vamba ambamu. Kamavahu ambami, Narɨndahara uta yandɨ wain kɨvayɨ sɨmbɨra mɨŋamara, vamba ambami.
2814080109	Kamata kɨvɨtititɨhi, nuŋandɨ sɨmbɨra mɨŋahuhu karatamandi hamaŋ ambami, Sɨmbɨrasara haŋɨnɨŋ uraramɨna patu tɨmbahɨrɨs ŋgu. Sɨhɨndɨvu pata sɨmbɨra mɨŋayu haŋɨnɨŋ wɨsa ŋguta, kasiramɨyɨ pata mɨŋayu haŋɨnɨŋ ŋgu, vamba ambami.
2814090068	Kamavahi kru kɨvɨtiti 5 kilok pata sɨmbɨra mɨŋamu haŋɨnɨŋ kumba naŋganaŋga kɨrɨs mɨŋamu.
28140a00b1	Kamatɨhu kru sɨmbɨra nurɨŋgwɨsa mɨŋamu haŋɨnɨŋ pata tɨmbahɨrɨs sambɨ vaha mɨŋɨmɨndaŋ vamba indarɨmu. Hara nurɨndahara kumba naŋganaŋga kɨrɨs mɨŋamu.
28140b0169	Kamata tɨmbahɨrɨs mɨŋamu hambu ŋgata kɨva nɨŋuva hama naŋga kuyu mɨŋgumu. Kamata ambamu, Kru ndaŋɨnɨŋ sɨhɨndɨvu pata mɨŋgɨya hɨrɨvɨ taya sɨmbɨra mɨŋayu ndaŋɨnɨŋ tɨmbahɨrɨs arɨŋ ŋguna maña nurɨŋ ŋguna. Ara kɨvɨsuŋ nda kɨta sɨmbɨra tɨkatɨka mɨŋaharɨŋ arɨŋ ina kɨrahɨmuhi pata kɨvɨtititɨ, vamba ambamu.
28140d00c3	Kamavahu kɨva nɨŋuva hama kuyu kandɨha indarɨta sɨmbɨrasara muhamaŋ ambami, Yambɨha, yi naŋ ñamba vana maŋandɨn. Nanaŋga, tɨmbahɨrɨs kumba naŋga kɨrɨsɨrɨm kuyu sɨmaharɨŋ.
28140e00ac	Nandɨ tɨmbahɨrɨs nɨ mɨŋata uhu. Yi yambi pirɨtamata naŋ tɨmbahɨrɨs ŋgwin maña, sɨhɨndɨvu sɨkwɨ payɨ ndamaŋ ndahara tɨmbahɨrɨs sɨwɨmañanda ŋgwin.
28140f00bd	Nɨŋandɨhin yandɨ sɨmbɨra. Harɨm yandɨ indarɨmitɨyɨ tɨmbahɨrɨs yandɨ nɨ mambaha tɨŋgɨruhin. Yi nurɨŋ avi musa andɨhin yambirɨm mumɨrɨm kɨtɨrɨ kɨna, vamba ambami.
28141000a6	Kamata Jisas ambami. Kamata maña, kru sɨhɨndɨvu sɨkwɨ kɨndu haŋɨnɨŋ kasirambu patu, kasirambu kɨndu haŋɨnɨŋ sɨhɨndɨvu sɨkwɨ kɨyɨmandɨyu, vami.
281411008b	Jisas Jerusalemɨrɨm umi. Kamata nuŋandɨ 12 sɨmbɨrasara haŋɨnɨŋ tɨmbuta muvu umi. Kamata uhuhu kwɨbɨ hinɨŋgin nurɨŋ ambami,
2814120136	Narɨ indarɨmara. Musi ara Jerusalem yawɨmɨndaŋ. Kamatɨrɨŋ Krundu Ñɨŋiŋ Gotɨŋ kɨrañɨŋguhu haŋɨnɨŋɨndu aru miku haŋɨnɨŋ naŋga tɨkatɨka kuyundu mirɨmba naŋga haŋɨnɨŋɨndu kumaŋgɨmbañɨ tamɨmandɨyu. Kamata nuŋ ŋgatɨŋgɨruta yɨvutatamatamarɨm kuyu kahañɨrɨmandɨyu.
28141300ec	Kamata krunzapa muŋɨnɨŋɨndu kumaŋgɨmbañɨ tamɨmandɨyu. Kamatu nuŋ kandɨhaŋɨnɨŋ ambasuvata pɨŋgɨrawɨsɨta, ahuandɨñɨ yɨvuwɨrɨmbɨmandɨyu. Kamatu arɨkiŋgɨvɨ kɨta kwɨrɨ hañɨ aŋga yahamɨrɨmandɨ, vami.
28141400ba	Kɨyɨhandata, Sebedindu ñɨŋisɨm arɨkimbat, naŋga nɨŋum Jisas kɨyɨmi payɨmu. Kamata nɨŋum tanda mɨkwɨmɨkwɨnɨta Jisasɨŋ ambami, Naŋ muhɨmɨrɨm kitɨwɨrɨman, vami.
281415012f	Kamatɨhi Jisas nuŋ nɨmavamba kitɨhumi, Na muhɨmɨrɨm pirɨkɨna, vami. Kamavahi navundi haŋambɨ Jisasɨŋ ambami, Na aru miku yɨvurahata, yandɨ ñɨŋi arɨkimbatɨŋ ambɨna, mu nɨma nandɨ kuma kandɨ sambavu mɨnzɨti, mu nɨma nandɨ kuma kakayɨ sambavu mɨnzɨm, vata pirɨkɨnɨ, vami.
2814160109	Kamavahi Jisas kuyu kandɨha indarɨta ambami, Kitɨhura vana nɨŋandihindu sapa ha maŋgamaŋgarandara. Narɨ arɨkimbat, kuku kuvɨrahuvɨra vuŋgɨ yi kuvɨrɨman hañɨ narɨ kuvɨrɨmandɨra vaha, vami. Kamavahi arɨkimbat nuŋ ambamu, Ara andɨharɨŋ, vamu.
2814170150	Kamavahu Jisas arɨkimbatɨŋ ambami, Narɨ yandɨ kuku kuvɨrahuvɨra vuŋgɨ hañɨ kuvɨrɨmandɨra. Hara yɨhɨramahi ninɨmbaha taya kandɨ sambavu mɨnzɨti, ninɨmbaha taya kakayɨ sambavu mɨnzɨmɨnzɨ sɨmbɨra nɨŋandɨhin yandɨma. Mɨnzɨmɨnzɨ maka kandɨhaŋɨnɨŋ krundu, yandɨ Yavandak sɨwɨtamami ŋɨnɨŋ, vami.
2814180088	Kamatɨhu Jisasɨndu 10 sɨmbɨrasara haŋɨnɨŋ nɨŋusi nɨŋura kandɨhamatɨmu kuyu ha indarɨta, arɨkimbatɨrɨm kɨpuhɨputɨmu.
2814190142	Kamata Jisas nuŋandɨ sɨmbɨrasara haŋɨnɨŋ uraramahi payɨhu ambami, Narɨ ŋgandara. Aru miku muyɨndu haŋɨnɨŋ nurɨŋandɨ krunzaparɨm arɨŋandɨ kuyu taya indarɨmu vata tɨkatɨkatmaŋgarandu. Naŋga nurɨŋandɨ kru aru haŋɨnɨŋ, krunavundi nurɨŋandɨ kuyu sɨhanaŋga mɨŋahandamu vata, tuvɨrandu.
28141a00ae	Hara kandɨhamata vana ha narɨ naŋga maŋgɨyɨm. Narɨŋandɨ ñiŋgiñɨndu kru muvat aru mɨŋga kɨyɨman vɨrɨmandɨ hama, narɨŋandɨ sɨmbɨrakara mɨŋga kɨyɨm.
28141b0059	Kru mikuyɨ kɨyɨman vɨrɨmandɨ hama, narɨŋandɨ sɨmbɨrakara saŋ mɨŋga kɨyɨm.
28141c00d8	Kamata maña Krundu Ñɨŋi hama krunavundi nɨŋambirɨm sɨmbɨra mɨŋamu vata mambayɨmi. Sɨmbɨra mɨŋata nuŋandɨ kwɨrandɨ ha nuŋambi ŋguta kɨmuta krunavundi sambɨ mut mɨŋɨtɨnɨ vata payɨmi, vami.
28141d0083	Jisas naŋga nuŋandɨ sɨmbɨrasara haŋɨnɨŋ pɨhu aru Jeriko mitata umu. Kamatɨhu krunavundi sambɨ sɨkwɨ nurɨ naŋga umu.
28141e00fe	Kamatɨhu kru arɨkimbat kwɨmbɨ tɨvɨ hañɨ mɨnzɨta kɨyɨmu. Arɨkimbat kandɨhaŋɨnɨŋ tamɨŋga ñumi ŋɨnɨŋ. Harɨm Jisas payɨ vahu indarɨta kuyu kɨmbañɨ patɨvat ambamu, Aru mɨŋga na Devit Nɨŋuñɨŋgi. Na arɨŋ sɨhiŋga, vamu.
28141f00e8	Kamavahu krunavundi indarɨta arɨkimbatɨŋ ambahɨmuta ambamu, Mɨka narɨŋandɨha satimɨmara, vamu. Kamavahura arɨkimbat sɨhinda sɨhinda kuyu kɨmbañɨ ambamu, Aru mɨŋga na Devit Nɨŋuñɨŋgi, na arɨŋ sɨhiŋga, vamu.
2814200052	Kamavahu Jisas taŋguramata arɨkimbatɨŋ ambami, Yi narɨŋ pamatɨrɨman, vami.
281421006a	Kamavahi arɨkimbat kɨmbɨ ambamu, Aru mɨŋga, arɨŋandɨ tamɨŋga nɨŋɨnɨŋ mɨŋavɨhɨrɨ, vamu.
28142200e9	Kamavahu Jisasɨŋ arɨkimbatɨrɨm mavɨndɨmi. Kamata kumandamata arɨkimbatɨndu tamɨŋga hañɨ tɨmbusarahi, sarɨwayɨ ŋandiŋ tamɨŋga nurɨŋandɨ haŋɨnɨŋ avindɨhi tɨhɨrañamu. Kamatɨhi arɨkimbat Jisas naŋga umu.
