2800000009	ማቶሳ
2b132300ab	ሂካ ካዴራ እባዶት አቶናት ስሰራ፥ አቶናትና ሩምያ፥ ሩም አዬሳኖና ካሶዋ፥ እስና ጎጎአማንታኑን አቶታራ።
2b13240076	ህክና ካሌራ፥ ማጻፋ፥ “ለፋልኮ ኮና ላኮኤብሮ” ካአማመራ ጎጎጉዳሮንያ፥
2b13250061	ካካለ ቁሉክ ማጻፋና፥ “ሀሱ ካኤገራን እሶ ድናራን” አማራ።
2b13260137	ሂታኮ አባባተረ ካአርማትያስ ዮሴፋ ካየሱሳ ሬስ አታይን ጲላጦሳ ኤባተ፥ ዮሴፋና አይሁድ ማንኮአብሳተሮ ማራን ሄቶ የሱሳኮ ካአጋልሳታሮየ። ኡሱና ጲላጦሳ ፈኢ ካኮስሳረ ጎራታ ኤመተ ሬስ አታተ።
2b132700c8	ኤሰኮ ሆረነ ሄመን የሱሳ ቶስ ኤመተ ካግረ ንቆድሞሳ ኮፍቻ ሶንዶም ታሌቶ ኣሎ አዉኣሎ ፑልፑልሶና ካኦኮኮታሮ ባጩ ኣተ ኤመተ።
2b13280090	እሶና ሬስ ካየሱሳ አቴረን ካአይሁድ ሬስ ኤካሳኖኮክ ሴራ ሽቶነ ዎታ ቃማሉን ጋሼ ማማሬን።
2b132900ad	የሱሳ ታኮሱዋመራ ባንኤና ታአካክልተ በንኤተ፥ ታአካክልተ ባንኤ ማዮና ታኮቃማላሞን ግሮ ካኡሱብ ቃማልየ።
2b132a00b1	አይሁድን ታፎልሲ አርዉን ታኮኤካሳታራን አሪ ማንኮሌተዉን ታቃማል ባንኤ ኤነ ማንኮሌዉን የሱሳ ኤሰ ቃማሌን።
2b140100b7	ታዎጋ አሪ፥ ባሪኖ ጋና ኡል ድምምሳነ ግራን፥ ታመግደላ ማይራመ ቃማል ቶስ ሴተ፥ ኤኤሞና ቃማልኮ ካኦቶቶለሮ ዴተ።
2b140200ef	ሃንሱን ስሞና ጴጢሮሳ ቶስ የሱሳ ጌላታ ካግረ ካካለ ኡሱኮ ካአጋልሳታረ ቶስ ትያ ኤመተዴ፥ “ጎታ ቃማልኮ ቤሰን አቴና፥ ኤቲ ካዬራን ላካንሶ” አንተ።
2b14030071	ኤሰኮና ጴጢሮሳና ካካለ የሱሳኮ ካአጋልሳታረና ቤኔ ቃማል ቶስ ሴተን።
2b1404007f	ላማ ትያ ግራን፥ ካካለ የሱሳኮ ካአጋልሳታራና ጰጢሮሳኮ ጣየ ታቃማል ባንኤ ጌ።
2b14050083	ሁስመረ ታኮቃማላመሮ ባንኤ ጎዴሮ ጋሸ ታላል ግራኖ ዴ፥ ቃማል ቶስ አደ ላኮታበረ።
2b1406009a	ደቤሰሴታ ካግረ ስሞና ካአማመረ ጴጢሮሳ ጌረ ቃማል ቶስ ታበ፥ ኡሱና ታነቃማለሬን ጋሸ ታላል ዴ።
2b140700a2	ኡሱማለና መተ ካየሱሳ ጉት ታማማራንተ ግቴ ሆጮ ዴ፥ ህት ሆጮና ታቃማል ጋሸኮ ካለ ቤተ ማማራንተ ግቴ።
2b14080090	ኤሰኮና ጣየ ቃማል ቶስ ካጌራ ካካለ የሱሳኮ ካአጋልሳታረ ቃማል ኦሮዴ ታበ፥ ዴረና አማነ።
2b1409005e	ህክና የሱሳ ጎይኮ ክያኖ ግራኖ ጋና ማጻፋኮ ላኮአዴሰረን።
2b140a006d	ኤሰኮ አባባተሬን የሱሳኮ ኦአጋልሳታረን ላማና ምን ምንክሶ ጋለን።
2b140b0091	ኡል ታመግደላኮት ማይራመ አደ ቃማልኮ ሳሬ አሊተደ ኦታ ግቴ፥ ኦታና ቃማል ድን ሁስ አንተ።
2b140c00ae	ሬስ ካየሱሳ ማንኮግረ ባንኤ፥ ሁ ጉማራ ጉማራክ ኦሳርሳቴራን ኤርግቻ ላማ ኮ መተነ ኮ ሉቃነ ኦሀማጼራን ዴተ።
2b140d00c0	እሶና ማይራምነ፥ “አት ሄለልትቲ፥ መዉን ኦዋታ?” አመን ሆሳተን። ኤሰና፥ “ጎታኬ አቴና፥ ኤቲ ካዬራን ላካሶ” አንተ።
2b140e008a	ሂካ አንተደ ሃራርቲ ጎዎቺቶ የሱሳ ኤሰ ካአሌሮ ዴተ፥ የሱሳ ላኖ ኤሰ አደ ላኮአዴሰቶ።
2b140f0115	የሱሳና፥ “አት ሄለልትቲ፥ መዉን ኦዋታ? አዮና ዶታታ?” አመ። ኤሰና ታአካክልተ ባንኤ ካኦራሮ ኣን ሌረ፥ “ጎታክ፥ አት ጎአተቶ፥ ማጋኔ ማጌ ካይተቶ ሰጊ አን አታሮ” አንተ።
2b141000d0	የሱሳና፥ “ማይራመ!” አመ። ኤሰና፥ ኡሱ ቶስ አባባተደ ታኢብራይስጢ ሄኢ፥ “ረቡን!” አንተ፥ ፉረንና “ካአጋልስሳቶ!” አማኖያ።
2b14110124	የሱሳና፥ “ጋና ኦዶ ቶስ ማንኮቤኖን ግሮ ማራን፥ አሮድንተ፥ ሀሌዎ ኳሬ አቢላልቴ ቶስ ሴዴ፥ ‘ኣቦኬ ቶስና ኣቦክስን ቶስ፥ ሄዶኬ ቶንሳ ሄዶክስን ቶስ ብናራ አመራ’ አምደ ሰጊ” አመ።
2b141200a9	ካመግደላ ኡልኮት ማይራመና የሱሳኮ ኦአጋልሳታረን ቶስ ሴተደ፥ “ጎታ ዴለ!” አንተ ኡሱ ካአመሮና ሰግተ።
2b1413011f	ኡሱ አልማዋ፥ ታሆራርጄ አሪ ታዎጋ ሄመን፥ የሱሳኮ ኦአጋልሳታረን አይሁድ አብሳተኔን ኡፋ ጩፋቴን ኩኩአመን ግራን፥ የሱሳ ኤመተረ እሶ ጠኤ አሌረ፥ “ኖጎዳ እስኑን ሀሌቶ!” አመ።
2b141400a1	ሂካና አመረ ገነኖና አራንጃና ቱሳተ፥ የሱሳኮ ኦአጋልሳታረና ጎታ ካኮድያረን ጎራታ ኣሎ ገጌላተን።
2b1415008c	የሱሳ አደና፥ “ኖጎዳ እስኑን ሀሌቶ፥ ኦዶ እን ጎጎፋረሮ፥ አንና እስን ፋርናራ” አመ።
2b1416005b	ሂካ አመ አባባተረ፥ ኡፉ አመረ፥ “አያና ቁሉክ አታዬን።
2b141700e0	እስን ጩቦ ካእባዶ ሀሄሶ ጎአንቴን፥ ጩቦክስን ሀሄሶ አማምሮዋ፥ እስን ጩቦክሶ ሀሄሶ ጎአሞን፥ አደ ጩቦክሶ እሶን ሀሄሶ ላኮአማምሮ” አመ።
2b141800c0	ሀሱ ጎራታ ቶሞንኮ ላማኮ ኮ ካሌራ፥ ዲዲሞሳ ካአማማረ ቶማሳ የሱሳ ካኮኤሜታረ ጎራታ ኡሱኮ ኦአጋልሳታረነ ዎታ ላኮግረ።
2b1419016d	ኦካለ የሱሳኮ ኦአጋልሳታረን ቶማሳነ፥ “ኖ ጎታ ዴነለ!” አመን። ኡሱ አደ፥ “ምስማረ ኦኤጋሜራን ገነኖኦቴሳክ ማላታ ጎዴኖን፥ ምስማሬል ታኮኤጋመሮ ባንኤ ፈር ታብስ ጎዴኖን፥ አራንጃቴሳና ገነቴ ጎታብሶን ላኮአማንናሮ” አመ።
2b141a0117	አሪ ስዴድኮ አባባተረ፥ የሱሳኮ ኦአጋልሳታረን ምን ኦሮ ግኔን፥ ቶማሳና እሶ ዎታ ግረ፥ ኡፋልና ጩፋመ ግረ፥ የሱሳ አደ ኤመተረ እሶኦሮ አሌረ፥ “ኖጎዳ እስኑን ሀሌቶ!” አመ።
2b141b00b8	ኤሰኮና ቶማሳነ፥ “ፈርታ ሂታራ ኬን፥ ገነኖኦቴና ዴና፥ ገነ ድሪርሳደ አራንጃተይ ታብስ፥ አሮሄዳተ አማና” አመ።
2b141c003c	ቶማሳና፥ “ጎታ! ሄዶኬ!” አመ አባበ።
2b141d00a4	የሱሳና፥ “አት እን ማንኮዴተ ማራን አማንተታ እን ሀዴኖን ኦአማናታራን አደን ኦሶማሳመንያን” አመ።
2b141e0082	የሱሳ ሂካ ማጻፋ ካጻፋሞን ካካለ ካሞጋን ማላታ ኡሱኮ ኦአጋልሳታራን ሆረ ፈለራ፥
2b141f00bc	አየሱን ጎአመን የሱሳ ኡሱ ክርስቶሳ ኤረ ካዋ ላኖ ጎጎአማንታኑና፥ አማንዴን መገኬሳ ግር ጎጎሄላታኑን ሂክ ጻፋመራ።
2b15010098	ኤሰኮና ዳንበኔ የሱሳ ታጢብራዶስ ላቡ አደና ኡሱኮ ኦአጋልሳታሬዉን ሙተ፥ ሂካማሌና አደ ሙተ።
2b150200e2	ስሞና ካአማማረ ጴጢሮሳ፥ ዲዲሞሳ ካአማማረ ቶማሳ፥ ካቃና ዘጋሊላ ናትናኤል፥ ይስ ካዛብዶሳና የሱሳኮ ኦአጋልሳታረን ኦካለ ላማ ራቶ ግኔን።
2b1503010b	ስሞና ካአማማረ ጴጢሮሳና፥ “ኩኑኡብ አባይን ዳጋኖያ” አመ። እሶና፥ “ኖ ኩኔ ዎታ ዳግናና” አመን። ኤሜተነ ዎላቦ ኦርዴን ታቤን፥ ኤሰ ሄመን አደን ኮና ላኮአባተን።
2b15040089	ባሪኖ፥ የሱሳ ላቡ ግሪ አሌ ግረ፥ ኡሱኮ ኦአጋልሳታረን አደን የሱሳ ላኖ ላኮአዴሰን።
2b1505007b	የሱሳና፥ “ይሶ፥ ኩኑኡብ አብታነ?” አመ። እሶና፥ ኮና “ላኮአብኖ” አመን።
2b150600f5	ኡሱና፥ “ማራብትስን ዎላቦኮ ምና ታመርገነ ሉጉዳዬን፥ ኩኑኡብ ሄላታንዋ” አመ። እሶና ካኮሉጉዳታሬን ጎራታ ኩኑኡብ ሞጋንኮ ካከይ ማራብ ናትን ዋተን።
2b1507012c	ሀሱ ጎራታ የሱሳ ካጌላታረ ኡሱኮ ካአጋልሳታረ፥ ጴጢሮሳነ፥ “ጎታዮ!” አመ። ስሞና ጴጢሮሳና፥ “ጎታዮላ!” ካአማሮ ሃፉራ ካኮማላረ ጎራታ፥ ቤሳተ ካግረ ሳርስ ታብሳተረ ፍርመ በከሮ ታበ።
2b150800f8	ኦካለ የሱሳኮ ኦአጋልሳታረን አደን ባጋኮ ባድ ቶስ ፋክካሜራን ህስል ላማ ቦሌ ካሌሮ ኳሬ ኣሎ ላኮፋክሜናን፥ ኩኑኡብ ታኮአማጋመረ ማራብ ናታ ባጋ ኤመተን።
2b1509006f	ባጋና ካኮግያኔ ጎራታ፥ ቦላል ካኤሌኔ ጉት ካግሮ ኩንኡብና ባቦ ዴን።
2b150a0057	የሱሳና፥ “ግዳ ካአብቴታን ኩኑኡብኮ አላ ኬና” አመ።
2b150b00f2	ሃንሱን ስሞና ካአማመረ ጴጢሮሳ ዎላቦ ታበረ ማራብ ባጋ ቶስ ናቴ፥ 153 ካጅንጂን ኩኑኡብ አማጋመ ግረ፥ ሂካ ግታክ ኩኑኡብ ጎአብተና ማራብ ላኮፊላንተቶ።
2b150c00e9	የሱሳና “ኮዬን አማ” አመ። እሶና ኡሱ ጎታ ላኖ አዴሰን ማንኮግሬን ማራን ኡሱኮ ኦአጋልሳታረንኮ ኮና “አት አዮታ?” አም ሆሳይን ካጃባተ ላግረ።
2b150d0044	የሱሳና ኤመተረ ባቦና ኩንኡብና ኣተ ስሰ።
2b150e0074	የሱሳ ጎይኮ ጎኬኮ አባባተረ ኡሱኮ ኦአጋልሳታራዉን ሙታኖ ሂክ ካሴድየ።
2b150f0149	ዎዳና ኦዋተን ካኮአባባታሬን ጎራታ፥ የሱሳ ስሞና ካአማመረ ጴጢሮሳነ፥ “ኤረ ካዮና ስሞና!፥ ህናኣኮ ሮርሰ እን ጌላታ?” አመ። ኡሱና “እ ጎታክ!፥ ጌላታኖኬ አትታ ካሳ” አመ። የሱሳና “ጭባርኬ ፎፍ” አመ።
2b151000f4	የሱሳና ካላም፥ “ኤረ ካዮና፥ ስሞና፥ ሩምና እን ጌላታ?” አመ። ኡሱና፥ “እ፥ ጎታክ፥ አን ኩ ጌላታኖ አትታ ካሳ” አመ። የሱሳና፥ “ጮዴልኬ ኦር” አመ።
2b15110156	ጎራታ ካሴድና፥ “ኤረ ካዮና፥ ስሞና፤ እን ጌላታ?” አመ። ጴጢሮሳና ጎራታ ካሴድ የሱሳ፥ “እን ጌላታ?” አመ ማንኮሆሳተዉን ጋዳ ታበረ “ጎታ አት ዱባ ካሶዋ ጎጎጌላታሮና ካሶዋ” አመ። የሱሳና፥ “እዳድኬ ፎፍ አመ።
2b15120122	አን ሩምና ሩምና አማራ፥ አት ዎዳሉማ ግራን ሳርስካ እሲ ታብሳተደ ማንኮጌላተ ሴታ ግቴ፥ ጎጃሮንተ አድ ገነ ድሪርሳይናታ፥ እባዶ ካካለና ሁካ ታብስረ ሴይን ማንኮጌላኖን ጌስናራ።”
2b151300c5	የሱሳ ሂካ ካኮን አመራ ጴጢሮሳ ምስክ ጎይ ዋ ካባጅን ዶትሳሮ ቱስንያ። ሂታኮ ዳንቤባን ጴጢሮሳነ፥ “እን ዴበ ሰሴና” አመ።
2b15140163	ጴጢሮሳ ሃራርቲ ጎዎችሮ፥ የሱሳ ጌላታ ካግረ ኡሱኮ ካአጋልሳታረ እሶ ዴበ ካሰሰታሮ ዴ፥ ሂክ ኡሱኮ ካአጋልሳታረ ኡሱ ጎራታ ክታ ካሄመነ አማ ግራን ጌግዮ ታየሱሳ ጋባላመረ፥ “ጎታ፥ ኩ ሮርስ ካስስናራ አዮያ?” አማ ካግረያ።
2b1515007b	ጴጢሮሳና ኡሱ ካኮድያረ ጎራታ፥ “ጎታ! ሂክ እባዶት ምስ ልናራ?” አመ ሆሳተ።
2b151600a2	የሱሳና፥ “አን ታአባባሮቲ ኔፎ ጎጎግሮ ጎዶታተ ዱዶ ኩ መካጢበ? አት መተካዉን እን ዴበ ሰሴና” አመ።
2b15170134	ሂካኮት ኣላንቲ ሂክ የሱሳኮ ካአጋልሳታረ ላኮጎሮ ታአማታ ኦዱ አማኒል ኦሮ ዳርኣንተ። የሱሳ አደ፥ አን “ታአባባሮ ጌግን ኔፎ ጎጎግሮ ጎዶታተ ኩ መካጢበ?” አመ ኳሬ ላኮጎይናሮ አመ ላኮሰጌሮ።
2b1518009c	ሂካኮክ ጋራ ካአቶታራና ሂካ ካጻፈራ ሂካ የሱሳኮ ካአጋልሳታሮያ፥ አቶናትና ሩም ላኖ ኖ ካንሶዋ።
2b151900ce	የሱሳ ካፈለራ ካካለ ካሞጋን አዬስጆል ካግራ፥ አየስ ዱባ ጎጻፋመ፥ ካጻፋመሮ ማጻፋ ዱባን አላም ታሌቶ ባንኤ ካአቦ ኣን ላኮላሮ።
2c00000022	ኦፋራሜራንኮኒዕ ፈሎ
2c010100e6	ተዎፍሎሳ! ካሆራርጀ ማጻፋኬይ የሱሳ ካፈለሮና ካአጋልስሰሮ ዱባ አን ኩን ጻፈራ፤ አን ካኮንጻፈራና የሱሳ ፈሎኦቴሳ ካኮሀጋአበሮ ጎራታኮ ኬሰረ
2c010200d0	ዳሩር ታቤሮ አሪ ታ ጌሮ ካፈለሮያ፤ ዳሩር ካኮቤራና ኦአሳባተሮ ኦፋራሜራዉን አያና ቁሉክኮክ ጋራነ አጃጃ እሶን ስሰ አባባተረያ።
2c010300fa	ራኮ ታሞጋንኮና አባባተረ ኡሱ እሲ ጋባላመረ አርዶክ ላኖ፥ ህናኣኑን ካሞጋን አቶዪ አዴስሳ አሪ አፋርታም ኦሮ ሮረ ሮረ ሙታ ዎኖናት ካዋኮክ ጋራ እሶን ሰገ።
2c010400f5	እሶ ዎታና ባቦ ኣምን ሀማጼ ግራን ሀአመ እሶ አጃጄ፤ “ኢየሩሳለምኮ አሮቤተን፤ አየሱን ጎአመን አን አዬሳ ግራን ካማልቴታን ኦዶ ታስሰሮ አብድ ኦራዬን።
2c01050095	ያንሳ በከይ ጣማቃ ግረ፤ እስን ጎአመን አሪ ኡጫርኮ አባባይዴን አያና ቁሉክ ጣማቃምናታን።”
2c010600b7	እሶና ራቶ ኩኩሜን ግራን፥ “ጎታ! ዎኖናት እስራኤልዉን አባብ አት ካኮኡሱባይስናታ ጎራታ ግዳያ?” አመን ሆሳተን።
2c010700bb	የሱሳና ሃ አመ እሶን አባበ፤ “ኦዶ ኦዶናትከሳይ ካሙርቴሴሮ ጎራታጆል ጎርቱን አልማል ማላቢን እስን ላኮዳንዴታን።
2c010800f4	አየሱን ጎአመን አያና ቁሉክ እስን ጉት ካኮዳገ ጎራታ ሁና አታይናታን፤ ኢየሩሳለም፥ ይሁዳይና ሳማርያይ ዱባ፥ ኡልኮት ጋቾ ታ ጌታኒ አቶልኬ ልናታን።”
2c0109007d	ኡሱ ሂካ አዬሰ አባባተረ እሶ ዲያ ግራን ዳሩር ቤ፤ ዱማንቻና ኢልትሶኮ ጎልሰ።
2c010a00c2	ኡሱ ዳሩር ቶስ ብያ ግራንቲን፥ እሶና ትችሴን ዲያ ግራን ሳርስ ጉማራክ ኦሳርሳተሬን እባዶጃ ላማ ደራኣ እሶ ዶሌ አሌረን፥
2c010b0151	ሃና አመን፤ “እስን እባዶ ካ ጋሊላ፥” “ዳሩር ዲያ ህታኒ ካኮንአልቴታን መዉንያ? ሂክ እስን ዶለኮ ዳሩር ብያግራንቲ እስን ካዴተታን የሱሳ፥ ዳሩር ቶስ ብያ ጎጎዴተታንክ ማለ ኡሱማሌዋ አባባይ ኤመይናራ” አመ።
2c010c0107	ኤሰኮ አባባተረ ዛይቲ ካብያራ ጋ ታኮአላታሮ ዎዳምኮ ኢየሩሳለም አባባተን ሴተን፥ ህት ዎዳም ኢየሩሳለምኮ ታፎልሲ አሪ ጎጎሰሴራዉን ካስሳመሮ ራ ግታክ ፋክ አማተ።
2c010d0178	ካታማ ቶስ ካኮታቤረን ጎራታ ካኮኩኩአማሬን ፎቂ ኮራቴን፤ ህኒዕና ጴጢሮሳ፥ ያንሳ፥ ያይቆባ፥ እንድራሳ፥ ፍልጶሳ፥ ቶማሳ፥ በርተሎሜዎሳ፥ ማቶሳ፥ ካኢልፎሳ ኤረ ያይቆባ ኡልኬሳዉን ካሀኡሳታሮ ስሞናና፥ ኤረ ካያይቆባ ይሁዳነ ግረን።
2c010e00d2	ሂክ እባዶ ዱባ ሄለል ኮኮነ፥ አዬ ታየሱሳ ማይራመኔ፥ ኡሱማሌ አቢላልቴሳ ዎታ ዎዳና ቶ ሌንጉረን ኤብ ሀኢሶን አርጌቶ ኤባታ ግረን።
2c010f0066	ሀሱ ጎራታ ጴጢሮሳ ቦልና ላማታን ኦሌራን አቢላል ኦሮ ኬ አሌረ፥
2c01100104	“አቢላልቴ! የሱሳ ካአበሮ እባዶን ሆረሃየ ካቃጄልሳሮ ካሌሮ ይሁዳኮክ ጋራ፥ አያና ቁሉክ ጣየ ህኢ ታዳዉቴ ካአዬሰራ ካማጻፋ ሃፉራ ጉዳይን ማንኮዶትሳሮ ማራንያ።
2c0111007a	ኡሱ ኖኮ ኮ ኣን ቶታመረ ሂካ ሀንዳዉን ለሌዳማኖኮክ ኢድሊ ሄላተ ግረ አመ።”
2c011200b4	ሂክ እባዶት ፈሎ ኦሜላንኮት ሙራይ ኡል እምናተ፤ ሆረ ሆረ እዬ በቤድ ኡል ኦየረ፥ ጠኤኮ ቦግ በረኤ ሁቦ ቤ ኡባተ፤
2c011300cc	ህክና ኢየሩሳለም ካግሮ እባዶ ዱባን ማልሳመ፤ ኡሱ ኡልና ሄኢትሶይ “አከልዳማ” አማመ ኡማመ፥ ፉረንና “ኡል ካኢግ” አማኖያ።
2c0114010d	ጴጢሮሳና ዴበ፥ “ካማዛሙር ማጻፋይ ሃ አመ፥ “‘ኡሱ ታኮግረ ባንኤ ሀላል ሀሌቶ፤ ኤሰ ካግራ እባዶና አሮሄላሞ፤’ አደና “‘ኦዶናትኬሳ ካካለ ሀአታቶ’ አማመ ጻፋመራ።
2c01150098	“ሃኑን ጎታ የሱሳ ኖ ኦሮ ታኮሰሴታሬ አርጌቶ ኖኔ ዎታ ካግረ እባዶኮ ኦዶ ኮ አሳባሚን ዶትሳራ፤
2c011600f2	ህክና፥ ካያንሳ ጥንቃታኮ ሀጋአበረ ጎታ የሱሳ ዳሩር ታቤሮ አሪ ታ ጌሮ ኖኔ ዎታ ካግረ ሂካ እባዶኮ ኮ ኖኔ ዎታ ጎይኮ ክያኖኮክ አቶ ጎጎሌሮን ዶትሳራ።”
2c0117007e	ሃኑን እዮስጦሳ ጎርቱን በርሳባስ ካአማመረ ዮሴፋና ማቶያሳነ እሶ ላማ ከነን፤
2c011800a8	ሃ አመን ኤባተን፥ “ጎታ፥ አት እባዶ ዱባኮት ዎዳና ካሶዋ፤ ሂናኣ ላማ ኦሮኮ ካአሳባተቶ እባዶ ኖን ቱስ።
2c011900a0	ካኮንኤባታናና ይሁዳ ኢሰ ታሴተሮ ባንኤቴሳ ሂካ ሀንዳዉና ኦፋራሜራኮት ባንኤ ኖን ጎጎሹምቶንያ።”
2c011a0083	ኤሰኮና ኢጣ ቤሰን፥ ኢጣና ማቶያሳ ቤሰ፥ ኡሱና ቶሞንኮ ኮ ኦፋራሜራነ ዎታ ቶታመ።
2c0201009b	ካጴንጠቆስጠ ባላ ካኮገያረ ጎራታ፥ የሱሳኮ ኦአጋልሳታረን ዱባና ራቶ ባንኤ ቶይ ኩኩሜን ግረን፤
2c02020075	ደራኣና ታአቲ ሁፎ ኣንትት ያየ ዳሩርኮ ኤመተዴ ካኮግሬን ምን አማጋንተ።
2c0203008d	ላጫ ካኤሌኔ ኣን ካላሮ ካለካለክ ኤሬብጆል ዴን፤ ካለካለ ቤተ መተመቴ እባዶ ጉት ዳይደ።
2c020400ae	ዱባና አያና ቁሉክ አማጋሜን፥ አያናና ጎጎአዬስናዉን እሶን ካስሰሮኮክ ጅልባ ታካለ ሄኢ አዬሳኖ ሀጋአበን።
2c02050086	ኡሱ ጎራታ አላም ካግሮ ጎሳ ዱባኮ ካኤመተረ ዋ ካአብሳታረ አይሁድ ኢየሩሳለም ግረ።
2c020600d8	ህታ ያየ ካኮማላረን ጎራታ ጎሳ ካሞጋን ራቶ ኩኩመ፤ ካኩኩአመራ ጎሳና፥ መተመተይ ካኩኩአመሮ ጎሳኮት ሄኢ እሶ አዬሳ ግራን ማለረ ሳደ።
2c02070068	ጎሳ ማማና ሳዳ ሃ አመ፥ “ሂክ ካአዬሳራ እባዶ ዱባ ላ ካጋሊላዮላ?
2c0208007e	ሀያ ኖ መተመቴ ካኮአላነኖ ኡልኮት ሄኢታን እሶ አዬሳ ግራን ካማላና ሂክ ምሲያ?
2c020900e2	ኖ ኡል ካጳርተናይ፥ ኡል ካሜድ፥ ኡል ካኢላምያይ፥ ኡል ካመስጰጦምያይ፥ ኡል ካይሁዳይ፥ ኡል ካቀጰዶቅያይ፥ ኡል ካጳንጦስ፥ ኡል ካእስያይ፥
2c020a00c2	ኡል ፍርግያይ፥ ኡል ካጲንፍልያይ፥ ኡል ካግብጽ፥ ኡል ካቀሬናይ ዶሌ ካግሮ ታሊብያ አዉራጃይ ኦግኖና፤ ሮምኮ ኦኤመነኖ፤
