0100000007	Genèse
1a030f00ae	Et j'arrivai auprès des captifs à Thel-Abib, habitant près du fleuve Chébar, et je m'arrêtai où ils demeuraient, et je demeurai là sept jours, éperdu au milieu d'eux.
1a03100050	Et au bout des sept jours, la parole de l'Éternel me fut adressée en ces mots:
1a0311008c	Fils de l'homme, je t'ai établi sentinelle sur la maison d'Israël, et de ma bouche tu entendras la parole, et tu les avertiras de par moi.
1a031200d7	Quand j'aurai dit à l'impie: Tu mourras! et que tu ne l'avertisses pas, et ne parles pas pour détourner l'impie de sa voie impie, afin qu'il vive, cet impie mourra de son péché; mais je te redemanderai son sang.
1a03130099	Mais si tu as averti l'impie, et qu'il ne revienne pas de son impiété et de sa voie impie, il mourra de son péché: mais toi tu auras sauvé ton âme.
1a0314011a	Que si un juste se détourne de sa justice et fait le mal, alors je mettrai devant lui un piège qui le fera tomber, et il mourra. Si tu ne l'as pas averti, il mourra de son péché, et il ne sera tenu aucun compte de la justice qu'il a pratiquée; mais je te redemanderai son sang.
1a031500a6	Mais si tu as averti le juste de ne pas pécher, et que ce juste ne pèche pas, il aura la vie, parce qu'il se sera laissé avertir, et toi, tu auras sauvé ton âme.
1a0316007c	Là encore la main de l'Éternel se posa sur moi et Il me dit: Lève-toi, sors et va dans la vallée, et là je te parlerai.
1a031700c4	Et m'étant levé je sortis et allai dans la vallée, et voici, la gloire de l'Éternel m'y apparut, telle que la gloire que j'avais vue près du fleuve Chébar, et je tombai la face contre terre.
1a03180072	Et l'Esprit me pénétra et me dressa sur mes pieds. Puis Il me parla et me dit: Va et te renferme dans ta maison!
1a03190079	Quant à toi, fils de l'homme, voici, on te mettra des chaînes, et on t'en liera, et tu ne pourras te montrer parmi eux.
1a031a0084	Et j'attacherai ta langue à ton palais, et tu seras muet et ne seras point pour eux un censeur, car ils sont une race réfractaire.
1a031b0101	Mais quand je t'adresserai la parole, je t'ouvrirai la bouche, pour que tu leur dises: Ainsi parle le Seigneur, l'Éternel. Que celui qui voudra écouter, écoute, et que celui qui n'en voudra rien faire, n'en fasse rien; car ils sont une race réfractaire.
1a04010066	Et toi, fils de l'homme, prends une brique et la place devant toi, et y dessine une ville, Jérusalem.
1a040200c1	Et mets autour d'elle un siège, et élève autour d'elle des tours, et forme autour d'elle des terrasses, et mets autour d'elle un camp, et place à l'entour des béliers dirigés contre elle.
1a040300f1	Puis prends une chaudière de fer, et mets-la comme un mur de fer entre toi et la ville, et fixe tes regards du côté d'elle, et qu'ainsi elle soit en état de siège, et fais-en le siège. Que ce soit là un signe pour la maison d'Israël!
1a040400ad	Puis couche-toi sur ton côté gauche, et tu y appliqueras l'iniquité de la maison d'Israël. Tu seras chargé de leur iniquité autant de jours que tu seras ainsi couché.
1a040500ac	Et moi, je te fixe pour le nombre des jours les années de leur iniquité, [savoir] trois cent quatre-vingt-dix jours: ainsi tu porteras l'iniquité de la maison d'Israël.
1a040600b8	Et quand tu seras à leur terme, recouche-toi sur ton côté droit, et sois chargé de l'iniquité de la maison de Juda, pendant quarante jours: je te fixe chaque jour pour une année.
1a0407005e	Et tourne vers le siège de Jérusalem tes regards et ton bras nu, et prophétise contre elle.
1a04080092	Et voici, je te mets des chaînes, afin que tu ne te tournes pas d'un côté sur l'autre, jusqu'à ce que tu aies achevé les jours de ton siège.
1a040900fa	Et prends du froment, et de l'orge, et des fèves, et des lentilles, et du millet, et de l'épeautre, et mets-les dans un vase, et fais-en ton pain autant de jours que tu seras couché sur ton côté: tu en mangeras trois cent quatre-vingt-dix jours.
1a040a0083	Et la nourriture que tu mangeras, devra avoir un poids, celui de vingt sicles par jour: tu la mangeras d'un terme à l'autre terme.
1a040b0063	Et tu boiras de l'eau, selon une mesure, un sixième de hin: tu boiras d'un terme à l'autre terme.
1a040c0063	Et tu mangeras des galettes d'orge que tu feras cuire avec des excréments humains sous leurs yeux.
1a040d0073	Et l'Éternel dit: Ainsi les enfants d'Israël mangeront leur pain souillé, parmi les nations où je les exilerai.
1a040e00d4	Alors je dis: Ah! Seigneur Éternel, voici, mon âme ne s'est point souillée, et depuis ma jeunesse à maintenant je n'ai mangé ni corps mort, ni corps déchiré, et jamais viande impure n'entra dans ma bouche.
1a040f007c	Et Il me dit: Voici, je te permets du fumier de vache, au lieu d'excréments humains, et tu apprêteras ton pain là-dessus.
1a041000c0	Et Il me dit: Fils de l'homme, voici, je vais détruire en Jérusalem le pain qui sustente, et ils mangeront un pain pesé, et dans le chagrin, et boiront une eau mesurée, et dans la stupeur;
1a04110074	afin qu'ils manquent de pain et d'eau, et soient éperdus les uns et les autres, et se consument par leur iniquité.
1a050100b6	Et toi, fils de l'homme, prends une épée tranchante, prends un rasoir de barbier, et passe-le sur ta tête et sur ta barbe, et prends une balance à peser et partage les [cheveux].
1a050200ed	Brûles-en un tiers au feu dans le milieu de la ville, quand les jours du siège seront accomplis; puis prends-en un tiers et le coupe avec l'épée tout autour d'elle, et jettes-en un tiers au vent, et je tirerai l'épée derrière eux.
1a0503004e	Puis prends-en une petite quantité, et les serre dans le bord de ton manteau,
1a05040093	et parmi ceux-ci prends-en encore quelques-uns et les jette au feu, et les brûle au feu. De là sortira un incendie sur toute la maison d'Israël.
1a05050085	Ainsi parle le Seigneur, l'Éternel: C'est Jérusalem; je l'avais placée au milieu des peuples, entourée des contrées de la terre.
1a050600be	Mais dans son impiété elle a plus résisté à mes lois que les nations, et à mes décrets plus que les pays d'alentour; car ils ont méprisé mes lois, et n'ont point suivi mes décrets.
1a050700fc	Aussi, ainsi parle le Seigneur, l'Éternel: Parce que vous avez murmuré plus haut que les peuples qui vous entourent, n'avez pas suivi mes décrets, ni pratiqué mes lois, et que même vous n'avez pas pratiqué les lois des peuples qui vous entourent;
1a0508008d	pour cela, ainsi parle le Seigneur, l'Éternel: Me voici aussi contre toi, et j'exécuterai mes jugements dans ton sein aux yeux des nations.
1a05090072	Et je te ferai ce que je n'ai point encore fait, et ne ferai plus désormais, à cause de toutes tes abominations.
1a050a00b7	C'est pourquoi des pères mangeront leurs fils dans ton sein, et des fils mangeront leurs pères. Et exerçant sur toi mes jugements, je disperserai tous tes restes à tous les vents.
1a050b00e5	Aussi, par ma vie, dit le Seigneur, l'Éternel, puisque tu as souillé mon sanctuaire par toutes tes horreurs et toutes tes abominations, moi aussi je te retirerai mes regards, moi aussi je serai sans miséricorde et sans pitié.
1a050c00d4	Un tiers des tiens mourra par la peste et périra par la famine dans ton sein; et un tiers tombera par l'épée autour de toi, et j'en disperserai un tiers à tous les vents, et je tirerai l'épée derrière eux.
1a050d00d0	Ainsi s'assouvira ma colère, et je ferai tomber ma fureur sur eux et je me vengerai. Alors ils reconnaîtront que c'est moi, l'Éternel, qui ai parlé dans mon courroux, quand j'ai assouvi ma fureur sur eux.
1a050e006c	Et je te rendrai un désert et un opprobre parmi les peuples qui t'entourent, aux yeux de tous les passants.
1a050f00e7	Et tu seras en opprobre et en dérision, en exemple et en horreur aux peuples qui t'entourent, quand j'exécuterai sur toi des jugements avec colère et courroux, et avec la fureur de la vengeance; (c'est moi, l'Éternel qui parle)
1a051000c2	quand j'enverrai sur eux les flèches funestes de la famine, qui seront un fléau, que j'enverrai pour vous détruire, ajoutant encore à vos maux la famine, et vous ôtant le pain qui sustente.
1a051100d1	Et j'enverrai contre vous la famine et les bêtes féroces qui vous priveront d'enfants; et la peste et le sang passeront au milieu de toi; et je ferai venir l'épée sur toi. C'est moi, l'Éternel, qui parle.
1a06010038	Et la parole de l'Éternel me fut adressée en ces mots:
1a0602005d	Fils de l'homme, tourne tes regards vers les montagnes d'Israël, et prophétise contre elles
1a060300f9	et dis: Montagnes d'Israël, écoutez la parole du Seigneur, de l'Éternel. Ainsi parle le Seigneur, l'Éternel, aux montagnes et aux collines, aux vallées et aux vallons: Voici, je fais venir contre vous l'épée, et je détruirai vos hauts lieux,
1a0604007a	et vos autels seront dévastés, et vos statues du soleil brisées, et je ferai tomber vos hommes tués devant vos idoles,
1a0605007b	et je placerai les cadavres des enfants d'Israël devant leurs idoles, et je répandrai vos ossements autour de vos autels.
1a06060117	Dans tous vos établissements les villes seront désolées, et les hauteurs dévastées, afin que vos autels soient désolés et dévastés, et que vos idoles soient brisées et anéanties, et que vos statues du soleil soient mutilées, et que tous vos ouvrages soient détruits.
1a06070050	Et les hommes tués tomberont parmi vous, et vous saurez que je suis l'Éternel.
1a06080098	Mais j'en laisserai un reste, puisqu'il en est d'entre vous qui échapperont à l'épée parmi les nations, quand vous serez dispersés dans leurs pays.
1a0609014c	Et les vôtres qui échapperont, se souviendront de moi parmi les nations où ils seront menés captifs, quand j'aurai brisé leur cœur adultère qui s'était détaché de moi, et leurs yeux adultères qui suivaient leurs idoles, et quand ils auront eux-mêmes en dégoût les crimes qu'ils commirent par toutes leurs abominations.
1a060a0074	Alors ils reconnaîtront que je suis l'Éternel: ce n'est pas vainement que j'ai parlé de leur faire tous ces maux.
1a060b00ce	Ainsi parle le Seigneur, l'Éternel: Bats des mains et frappe du pied, et dis un hélas! sur toutes les méchantes abominations de la maison d'Israël, car par l'épée, la famine et la peste ils tomberont.
1a060c0082	Éloigné, par la peste on mourra; et rapproché, sous l'épée on tombera; laissé de reste et conservé, de la famine on mourra;
1a060d0171	ainsi assouvirai-je ma colère sur eux. Alors vous reconnaîtrez que je suis l'Éternel, quand leurs blessés seront gisants au milieu de leurs idoles, autour de leurs autels, sur toute colline élevée, sur tous les sommets des montagnes, et sous tous les arbres verts, et sous tous les chênes touffus, lieux où ils ont offert de doux parfums à toutes leurs idoles.
1a060e00cd	Et j'étendrai ma main contre eux, et ferai du pays un ravage et une désolation, plus grande que le désert de Dibla, dans tous les lieux où ils habitent. Alors ils reconnaîtront que je suis l'Éternel.
1a07010038	Et la parole de l'Éternel me fut adressée en ces mots:
1a07020097	Et toi, fils de l'homme, ainsi prononce le Seigneur, l'Éternel, sur le pays d'Israël: Une fin, il vient une fin pour les quatre extrémités du pays!
1a0703009a	Maintenant la fin arrive pour toi, je vais lancer ma fureur contre toi, et te juger d'après tes voies, et faire retomber sur toi toutes tes abominations.
1a070400d0	Mes yeux seront sans pitié pour toi, et je n'aurai point de compassion; mais je ferai retomber sur toi ta conduite, et tes abominations demeureront en toi, afin que vous reconnaissiez que je suis l'Éternel.
1a07050052	Ainsi parle le Seigneur, l'Éternel: Un malheur! malheur unique! voici, il arrive.
1a0706004c	La fin arrive; elle arrive la fin: c'en est fait de toi! voici, elle arrive.
1a0707007e	Ton tour vient, habitant du pays! Le temps arrive, le jour est proche; c'est une rumeur, et non les cris joyeux des montagnes.
1a0708009e	Je vais incessamment verser ma colère sur toi, et assouvir ma fureur sur toi, et te juger selon tes voies, et faire retomber sur toi toutes tes abominations.
1a070900cc	Mes yeux seront sans pitié, et je n'aurai point de compassion; selon tes œuvres je te rendrai, et tes abominations seront dans ton sein, afin que vous reconnaissiez que c'est moi l'Éternel, qui frappe.
1a070a0052	Voici le jour! voici, il arrive! le tour vient! la verge fleurit, l'orgueil germe.
1a070b009c	La violence s'élève comme la verge de l'impiété. D'eux il ne restera rien, ni de leur foule, ni de leur multitude, et ils n'auront plus de magnificence.
1a070c00a0	Le temps arrive, le jour est imminent. Que l'acheteur ne se réjouisse pas, et que le vendeur ne s'afflige pas; car il y a courroux contre toute leur multitude.
1a070d00d8	Car le vendeur ne recouvrera pas ce qu'il a vendu, fût-il encore parmi les vivants; car la prophétie faite contre toute leur multitude ne sera pas retirée, et quiconque vit dans son impiété, ne pourra subsister.
1a070e0080	On sonne la trompette, et l'on prépare tout; mais personne ne marche au combat; car ma colère est contre toute leur multitude.
1a070f00aa	Au dehors l'épée, et au dedans la peste et la famine. Qui sera dans les champs, mourra par l'épée, et qui sera dans la ville, par la famine et la peste sera dévoré.
