0100000006	1 Mose
182e1b0106	Du aber, mein Knecht Jakob, fürchte dich nicht, und du, Israel, erschrick nicht! Denn siehe, ich rette dich aus fernem Lande und deinen Samen aus dem Lande ihrer Gefangenschaft; und Jakob soll heimkehren, ruhig und sicher wohnen, und niemand wird ihn schrecken.
182e1c0127	Fürchte du dich nicht, mein Knecht Jakob, spricht der HERR; denn ich bin mit dir; denn ich will allen Völkern, unter welche ich dich verstoßen habe, den Garaus machen; dir aber will ich nicht den Garaus machen, sondern züchtigen will ich dich nach dem Recht und dich nicht ungestraft lassen.
182f01007a	Dies ist das Wort des HERRN, welches an den Propheten Jeremia erging bezüglich der Philister, ehe der Pharao Gaza schlug:
182f0200fa	So spricht der HERR: Siehe, es steigen Wasser vom Norden empor, die werden zu einem überschwemmenden Strom und überfluten das Land und was darinnen ist, die Stadt und die darinnen wohnen, daß die Leute schreien und alle Bewohner des Landes heulen.
182f0300c8	Vor dem Getöse der stampfenden Rosse seiner Starken, vor dem Rasseln seiner Wagen, vor dem Getöse seiner Räder sehen sich die Väter nicht einmal nach ihren Kindern um, so schlaff sind ihre Hände;
182f0400c1	denn der Tag ist gekommen, die Philister zu vertilgen und von Tyrus und Zidon alle noch übrigen Helfer auszurotten; denn der HERR will die Philister vertilgen, den Überrest der Insel Kaphtor.
182f050081	Kahlheit kommt über Gaza! Askalon geht unter, die letzte Stadt ihrer Tiefebene! Wie lange willst du dir Trauerzeichen einritzen?
182f060071	O du Schwert des HERRN, wann willst du endlich ruhen? Kehre zurück in deine Scheide, raste und halte dich still!
182f07007c	Wie sollte es aber ruhen? Hat doch der HERR es beordert, gegen Askalon und gegen das Meeresufer, dorthin hat er es bestellt.
18300100d1	Über Moab: So spricht der HERR der Heerscharen, der Gott Israels: Wehe über Nebo; denn es ist verwüstet! Kirjataim ist zuschanden geworden, ist eingenommen, die Feste ist zuschanden geworden und zerbrochen!
18300200d9	Mit Moabs Ruhm ist's aus; in Hesbon schmiedet man wider sie böse Pläne: «Kommt, laßt uns sie ausrotten, daß sie kein Volk mehr seien!» Auch du, Madmen, wirst verstummen müssen; das Schwert kommt hinter dir her!
1830030051	Von Horonaim her vernimmt man Geschrei, Verwüstung und gewaltigen Zusammenbruch!
1830040040	Moab ist in Ängsten! Man hört sein Geschrei bis nach Zoar hin;
183005008e	denn die Steige von Luchit steigt es weinend, unter Tränen, hinan, und am Abhang von Horonaim hört man das Geschrei über den Zusammenbruch.
1830060045	Fliehet, rettet eure Seelen und werdet wie ein Strauch in der Wüste!
18300700bf	Denn weil du dich auf deine Werke und auf deine Schätze verlassen hast, sollst auch du eingenommen werden, und Kamos muß in die Gefangenschaft wandern, seine Priester und Fürsten allzumal;
18300800ac	und es wird über jede Stadt ein Verwüster kommen, und keine Stadt wird entrinnen; das Tal wird zugrunde gehen und die Ebene verwüstet werden, wie der HERR es gesagt hat.
1830090067	Gebt Moab Flügel, daß es davonfliegen kann! Und seine Städte sollen zu Ruinen werden, ohne Bewohner!
18300a0072	Verflucht sei, wer des HERRN Werk lässig treibt, und verflucht, wer sein Schwert vom Blutvergießen zurückhält!
18300b0109	Moab ist von seiner Jugend an ruhig und sicher auf seinen Hefen gelegen; es ist niemals von einem Gefäß ins andere gegossen worden, es ist auch nie in die Gefangenschaft gewandert; deswegen ist sein Geschmack ihm geblieben und sein Duft hat sich nicht verändert.
18300c00a6	Darum seht, es kommen Tage, spricht der HERR, da ich ihm Küfer senden werde, die es zu Boden legen und seine Gefäße ausgießen und seine Krüge zerschlagen sollen.
18300d0083	Und Moab wird am Kamos zuschanden werden, gleichwie das Haus Israel an Bethel zuschanden geworden ist, als es sich darauf verließ.
18300e0042	Wie dürft ihr sagen: Wir sind Helden und kriegstüchtige Männer?
18300f00c9	Der, welcher Moab und seine Städte verwüstet, steigt hinauf, und seine auserlesene junge Mannschaft muß zur Schlachtbank hinuntersteigen, spricht der König, dessen Name HERR der Heerscharen heißt.
183010004e	Moabs Verderben ist nahe herbeigekommen, und sein Unglück läuft gar schnell!
18301100a3	Bezeuget ihm Beileid, ihr seine Nachbarn alle, und ihr alle, die ihr seinen Namen kennt! Saget: «Wie ist doch das starke Zepter zerbrochen, der prächtige Stab!»
18301200ba	Herunter von deinem Ehrenplatz, setze dich auf die dürre Erde, du Einwohnerschaft, Tochter Dibons! Denn der Verwüster Moabs ist zu dir hinaufgekommen, er hat deine Festungen zerstört.
1830130080	Tritt an den Weg und spähe, du Einwohnerschaft von Aroer! Frage den Flüchtling und den Entronnenen, sprich: Was ist geschehen?
1830140071	Moab ist zuschanden geworden, gebrochen; heulet und schreiet und verkündiget am Arnon, daß Moab verwüstet ist!
183015005e	Auch über das flache Land ist das Gericht ergangen, über Cholon und Jahza und über Mophaat;
183016002d	auch über Dibon und Nebo und Beth-Diblataim;
1830170042	desgleichen über Kirjataim, über Beth-Gamul und über Beth-Maon;
1830180061	über Kerijot und über Bozra und über alle Städte des Moabiterlandes, seien sie fern oder nah.
1830190043	Moabs Horn ist abgehauen und sein Arm zerbrochen, spricht der HERR.
18301a008e	Machet es trunken; denn es hat großgetan wider den HERRN! Darum soll Moab in sein eigenes Gespei hineinfallen und selbst zum Gespött werden!
18301b0088	Oder ist dir nicht Israel zum Gespött gewesen? Wurde es etwa unter den Dieben ertappt, daß du nur mit Kopfschütteln von ihm sprichst?
18301c009e	Verlasset die Städte und schlagt eure Wohnung in Felsenklüften auf, ihr Moabiter, und seid den Tauben gleich, die dort drüben am Rande des Abgrunds nisten!
18301d0089	Wir haben vom Hochmut Moabs gehört, daß er sehr groß sei, von seinem Hochmut und von seinem Übermut und von dem Stolz seines Herzens.
18301e0076	Ich kenne seinen Übermut wohl, spricht der HERR; sein Gerede ist nicht aufrichtig, und es handelt auch nicht ehrlich.
18301f0069	Darum muß ich über Moab heulen und um ganz Moab jammern; um die Männer von Kir-Heres wird man seufzen.
18302000dc	Mehr als um Jaeser muß ich um dich weinen, du Weinstock von Sibma! Deine Ranken haben das Meer überschritten, ihr Schmuck dehnt sich bis nach Jaeser aus. Deinen Herbst und deine Weinlese hat ein Verwüster überfallen,
18302100e9	und so ist Freude und Frohlocken aus dem Fruchtgefilde fort und aus dem Moabiterland gewichen; und ich lasse keinen Wein mehr aus den Kufen fließen; die Kelter wird nicht mehr jauchzend getreten, das Jauchzen ist kein Jauchzen mehr.
18302200c1	Vom schreienden Hesbon bis nach Eleale und Jahaz lassen sie ihre Stimme erschallen, von Zoar bis nach Horonaim, der dritten Kuh; denn auch die Wasserplätze von Nimrim sollen verwüstet werden.
1830230057	Also verleide ich Moab, spricht der HERR, den Aufstieg zur Höhe und den Götzendienst.
18302400ad	Darum klagt gleich Flöten mein Herz um Moab, und gleich Flöten klagt mein Herz über die Männer von Kir-Heres, weil die Ersparnisse, die sie gemacht haben, verloren sind!
1830250096	Denn alle Häupter sind kahl und alle Bärte abgeschoren, in alle Hände sind Trauerzeichen eingeschnitten, und die Lenden sind mit Säcken umgürtet.
183026008f	Auf allen Dächern Moabs und auf seinen Gassen ist nichts als Klagen; denn ich habe Moab zerbrochen wie ein unwertes Gefäß, spricht der HERR.
1830270097	Wie ist Moab erschrocken! Heulet! Wie wandte es den Rücken! Schäme dich! Also ist Moab allen seinen Nachbarn zum Gespött und zum Entsetzen geworden.
1830280068	Denn so spricht der HERR: Siehe, wie ein Adler fliegt er daher und breitet seine Flügel über Moab aus!
183029009c	Die Städte werden eingenommen und die Burgen erobert, und der Mut der moabitischen Helden wird an jenem Tage sein wie der Mut eines Weibes in Kindesnöten.
18302a005f	Also wird Moab vertilgt, daß es kein Volk mehr ist, weil es sich wider den HERRN gerühmt hat.
18302b0052	Grauen, Grube und Garn kommen über dich, der du in Moab wohnst, spricht der HERR.
18302c00cb	Wer dem Grauen entrinnt, wird in die Grube fallen; und wer aus der Grube heraufsteigt, wird im Garn gefangen werden; denn ich bringe über sie, die Moabiter, das Jahr ihrer Heimsuchung, spricht der HERR.
18302d00e6	Im Schatten von Hesbon stehen erschöpft die Fliehenden; denn von Hesbon ist ein Feuer ausgegangen und eine Flamme mitten aus Sihons Palast; die hat die Schläfen Moabs versengt und den Scheitel der Söhne des Getümmels versengt.
18302e0090	Wehe dir, Moab! Das Volk des Kamos ist umgekommen. Denn deine Söhne werden in die Verbannung geführt und deine Töchter in die Gefangenschaft!
18302f0077	Doch will ich Moabs Gefängnis in den letzten Tagen wieder wenden, spricht der HERR. Bis hierher das Urteil über Moab.
18310100a8	Über die Kinder Ammon: So spricht der HERR: Hat Israel keine Kinder, oder hat es keinen Erben? Warum hat denn Malkam Gad geerbt und wohnt sein Volk in dessen Städten?
18310200fd	Darum siehe, es kommen Tage, spricht der HERR, da ich wider Rabba der Kinder Ammon Kriegslärm werde erschallen lassen, daß es zu einem Schutthaufen wird und seine Dörfer in Feuer aufgehen; und Israel soll seine Erben wieder beerben, spricht der HERR!
18310300d9	Heule, Hesbon; denn Ai ist zerstört! Schreiet, ihr Töchter Rabbas! Gürtet Säcke um, laufet klagend zwischen den Mauern umher; denn Malkam muß in die Verbannung wandern, seine Priester und seine Fürsten allzumal!
183104009b	Was rühmst du dich der Täler? Dein Tal soll überfließen, du abtrünnige Tochter, die im Vertrauen auf ihre Schätze spricht: Wer sollte mir nahekommen?
18310500d5	Siehe, ich will von allen Seiten her Schrecken über dich kommen lassen, spricht der Herr, der HERR der Heerscharen, und ihr sollt verjagt werden, ein jeder vor sich hin, und niemand wird die Flüchtlinge sammeln!
1831060057	Aber darnach will ich die Gefangenen der Kinder Ammon zurückbringen, spricht der HERR.
18310700a3	Über Edom: So spricht der HERR der Heerscharen: Ist denn keine Weisheit mehr zu Teman? Ist der Rat der Klugen abhanden gekommen? Ist ihre Weisheit ausgeschüttet?
183108009c	Fliehet, kehret um, verkriechet euch in die Höhlen, ihr Bewohner von Dedan! Denn Esaus Verhängnis lasse ich über ihn kommen, die Zeit seiner Heimsuchung.
183109008a	Wenn Winzer über dich kommen, werden sie nicht eine Nachlese übriglassen?, wenn Diebe des Nachts, so verderben sie, bis sie genug haben!
18310a00df	Weil ich Esau bloßlege und aus seinen Schlupfwinkeln hervorziehe, also daß er sich nicht länger verbergen kann, so wird sein Same samt seinen Brüdern und Nachbarn vertilgt werden, und es wird nichts mehr vorhanden sein.
18310b0062	Laß nur deine Waisen! Ich will sie am Leben erhalten, und deine Witwen mögen auf mich vertrauen!
18310c00e5	Denn so spricht der HERR: Siehe, die, welche nicht dazu verurteilt waren, den Kelch zu trinken, müssen dennoch trinken; und du solltest ungestraft bleiben? Nein, du bleibst nicht ungestraft, sondern du mußt gewiß auch trinken!
18310d00d3	Denn ich habe bei mir selbst geschworen, spricht der HERR, daß Bozra zu einer verwüsteten, beschimpften, versengten und verfluchten Stätte werden soll, ja, alle ihre Städte sollen zu ewigen Trümmern werden.
18310e009a	Ich habe eine Kunde vernommen von dem HERRN, es ist ein Bote zu den Heiden gesandt worden: Versammelt euch und ziehet wider sie und stehet auf zum Streit!
18310f0050	Denn siehe, ich mache dich klein unter den Heiden, verachtet unter den Menschen!
1831100114	Weil man dich fürchtete, so erhobst du dich im Übermut deines Herzens, du, der du in Felsschluchten wohnst und dich auf Bergeshöhen aufhältst! Wenn du aber auch dein Nest so hoch bautest wie ein Adler, so werde ich dich dennoch von dort hinunterstürzen, spricht der HERR.
1831110070	Und Edom soll zum Entsetzen werden; wer daran vorübergeht, wird sich entsetzen und zischen ob all ihren Plagen.
18311200ae	Wie Sodom und Gomorra samt ihren Nachbarstädten umgekehrt worden sind, spricht der HERR, so wird auch dort niemand mehr wohnen und kein Menschenkind sich daselbst aufhalten.
183113011f	Siehe, wie wenn ein Löwe heraufkommt von dem stolzen Jordan zu der immergrünen Weide, so plötzlich will ich sie von ihr weg vertreiben; und wer ist der Erwählte, den ich über sie setzen werde? Denn wer ist mir gleich, und wer ladet mich vor, oder welcher Hirte mag vor mir bestehen?
18311400e0	Darum höret den Rat des HERRN, den er über Edom gefaßt hat, und seine Gedanken über die Einwohner von Teman: Wahrlich, man wird sie wegschleppen, die Kleinsten der Herde! Wahrlich, ihre Aue wird sich über sie entsetzen!
1831150068	Vom Getöse ihres Falls wird die Erde erbeben; man hört am Schilfmeer den Widerhall von ihrem Geschrei.
18311600b5	Siehe, wie ein Adler steigt er empor und breitet seine Flügel über Bozra aus! An jenem Tage wird das Herz der edomitischen Helden werden wie das Herz eines Weibes in Kindesnöten!
18311700b6	Über Damaskus: Hamat und Arpad sind schamrot geworden; denn sie haben eine böse Nachricht vernommen; sie sind fassungslos, voll Unruhe, dem Meere gleich, das nicht ruhig sein kann.
1831180096	Damaskus ist mutlos geworden; es hat sich zur Flucht gewandt, Zittern hat es befallen, Angst und Wehen haben es ergriffen wie eine, die gebären soll.
1831190041	Wie ist die gepriesene Stadt so verlassen, die Burg meiner Wonne!
18311a009e	Darum wird ihre junge Mannschaft auf ihren Gassen fallen, und alle streitbaren Männer sollen an jenem Tage vertilgt werden, spricht der HERR der Heerscharen;
18311b0067	und ich will ein Feuer anzünden in den Mauern von Damaskus, das soll die Paläste Benhadads verzehren!
18311c00c7	Über Kedar und die Königreiche von Hazor, welche der babylonische König Nebukadnezar schlug, hat der HERR also gesprochen: Kommt, zieht herauf wider Kedar und vertilgt die Kinder des Morgenlandes!
18311d0092	Man wird ihre Zelte und Schafherden rauben, ihre Teppiche und alle ihre Geräte; auch ihre Kamele wird man ihnen nehmen; man wird über sie rufen:
18311e00ef	Schrecken ringsum! Fliehet, hebet euch eilends davon, verkriecht euch in die Höhlen, ihr Bewohner von Hazor! spricht der HERR; denn Nebukadnezar, der König von Babel, hat etwas wider euch beschlossen und einen Plan gegen euch ausgeheckt:
18311f009d	Macht euch auf, ziehet zu Felde wider das sorglose Volk, das so sicher wohnt, spricht der HERR; sie haben weder Tore noch Riegel und wohnen für sich allein.
18312000db	Ihre Kamele sollen zum Raub und ihre vielen Herden zur Beute werden, und ich will sie, die sich den Bart stutzen, nach allen Winden zerstreuen und ihr Verhängnis von allen Seiten hereinbrechen lassen, spricht der HERR.
1831210098	Also soll Hazor zur Wohnung der Schakale und zu einer ewigen Wüste werden, daß niemand daselbst wohnen und kein Menschenkind sich dort aufhalten wird!
183122008c	Das Wort des HERRN über Elam, welches an den Propheten Jeremia erging, im Anfang der Regierung Zedekias, des Königs von Juda, lautet also:
183123006a	So spricht der HERR der Heerscharen: Siehe, ich will den Bogen Elams zerbrechen, seine vornehmste Stärke,
18312400d2	und will über Elam die vier Winde kommen lassen von den vier Himmelsgegenden und sie nach allen diesen Windrichtungen zerstreuen, also daß es kein Volk geben wird, wohin nicht elamitische Flüchtlinge kommen.
18312500d1	Und ich will den Elamitern Schrecken einjagen vor ihren Feinden und vor denen, die ihnen nach dem Leben trachten, und will das Schwert hinter ihnen her schicken, bis ich sie aufgerieben habe, spricht der HERR.
1831260075	Und ich will meinen Thron in Elam aufstellen und will den König und die Fürsten daraus vertilgen, spricht der HERR.
1831270051	Aber in den letzten Tagen will ich Elams Gefangenschaft wenden, spricht der HERR.
183201007a	Dies ist das Wort, welches der HERR über Babel, über das Land der Chaldäer, durch den Propheten Jeremia gesprochen hat:
1832020117	Verkündiget es unter den Heiden und lasset es hören, pflanzet ein Panier auf; lasset es hören und verhehlet es nicht, saget: Babel ist eingenommen, Bel ist zuschanden geworden, Merodach ist erschrocken, ihre Götzenbilder sind zuschanden geworden und ihre Götzen erschrocken!
