2a00000006	Lukasi
2a14260060	Umboro lanoꞌo Ue Alaro mia maate, kanggo Ue Alaro mia tuwu, akono ai aroRo lowono mia tuwu.”
2a1427004d	Baꞌopioꞌiro Guru Agama motae, “Guru, sangkiMiu laꞌa mentee suꞌu.”
2a1428003d	Umari laꞌa, lalau mboꞌu mia henu taha mpesikeno ndi Yesu.
2a14290073	Kanoꞌamba i Yesu motae ndi umboro, “Helindekee karo bisa mpepau motae ai Datu Pongkadudui oto inuleno ai Daudi?
2a142a008f	Akono ai Daudi, umonono motae ai laro sura Penani mpoꞌunde, Ue Ala mepau ndi Uenggu, pentoroto ai aso hile kuanaNggu ka momparenta gagi Datu,
2a142b003a	Hawe kaKu wowauo lowono uweliMiu gagi metuundu ndi Ikomiu.
2a142c0075	Gagi bano ai Daudi numeengo Datu Pongkadudui io Ueno, helinde kano bisa nopotae Datu Pongkadudui inuleno ai Daudi?”
2a142d004d	Tekonai mia orao mperorongoi mbio nopompau i Yesu, Umono motae ndi anaguruNo,
2a142e00e9	“Aimpegaga-gagai ndi Guru Agama. Mangaꞌuro mengkoleko-leko saru mempakeꞌo parewa mentaa henu moiko, mangaꞌu kano pinelangkai ai pasa, mangaꞌu mpentoro ai poꞌianga pinelangkai ai laro Raha Pesombaꞌa kaa ai pesamboraꞌa.
2a142f00a5	Umboro megaupio mia waalu kaa meꞌaleo raharo. Akoro minggi mewunio halaro laꞌa, gagi baro mpekakai epie ngako. Kanggo matantu Ue Ala dumosaꞌiro takau mobea.”
2a15010070	Tempono i Yesu ai Raha Pesombaꞌa, Nopekokoongo mia suugi pompondamo doi pesomba ai tabala ponaꞌanga pesomba.
2a15020051	Kano pekokoongo mboꞌu aso waalu henu karampini mompondamo oruo rumisi doi pera.
2a15030093	Kanoꞌamba i Yesu motae menggena unie, “Pekokoongo, menteꞌano waalu henu karampini nie mompowee pesomba meꞌalu orao kaseko lowono mia niire.
2a1504007d	Akono mia suugi laꞌira pompowea umbu ai toreano agaagaro kanggo waalu henu takau karampini nie meweangakeo lowono niono.”
2a150500cd	Ai tempo laꞌa nio baꞌopioꞌiro mpepau-pau helinde moikono Raha Mempori laꞌa binungabunga ako wasu henu memongkilo ka ako manggerupa parewa henu pinesombaꞌako ndi Ue Ala. Gagi i Yesu motaeꞌakero,
2a15060087	“Nio tempono soongka lowono henu aimesueꞌo nie olo rinesa hawe kano tainio aso wasu henu tepoꞌapi ai wawono wasu henu mesueno.”
2a15070077	Umboro mpesikeno ndi Yesu, “Guru, teꞌepiekee noꞌamba tegagi? Mbiokee tondonino bano haweto tempono olo tegagi?”
2a150800df	I Yesu sumangkiꞌiro, “Ai mpetangganakaa, indono ikomiu sinetaki. Akono orao mia olo amba hawe ka mempakeꞌo neeNggu, ka motae, ‘Iakuto i Datu Pongkadudui ka tempono oto umbeda!’ Kanggo ikomiu indoto mentondaꞌiro.
2a150900bd	Indoto ai memomee lahi tabulu ikomiu mporongoi kareba mongkono peteaꞌa ka peꞌuwelia. Lowono nie olo tegagi seꞌelu, kanggo usie menteꞌano amboka tempono tampulaꞌano wawontolino.”
2a150a005f	Kanoꞌamba i Yesu motae mboꞌu, “Olo tegagi peꞌuwelia ai olono tongku ka ai olono nagara.
2a150b00b4	Bainderiotokaa olo tegagi leelu henu langkai, abalaa mokoninggoꞌa ka haki lele. Olo tegagi mboꞌu kegagia henu mompokomomee ka tandangkohali-hali henu lalolangkai umbu ai langi.
2a150c00bb	Kanggo ambono tegagi lowono sie, ikomiu minggi rinako ka binobarasa, ikomiu minggi binitara ai Raha Pesombaꞌa ka tinarungku ka ikomiu winawo ai aroro datu ka topomparenta akono neeNggu.
2a150d003c	Usieto tempomiu kai paleleꞌo Kareba Moiko umbu ndi Ue Ala.
2a150e0059	Gagi pokomorosoꞌo aroamiu ka indo nanta-nanta bambio sangkimiu mokomenteeꞌo koroimiu.
2a150f0081	Iakuto nie henu moweeꞌakomiu pandeꞌa mbio henu mentee minggi ai mempauꞌo hawe kano uwelimiu lano poli umewa ba gumalokomiu.
2a15100087	Helilaꞌato mboꞌu mia mosuꞌomu, petiamu, sambompihemu ka wali-walimu olo tumudukomiu ka baꞌopioꞌiro ai olomiu minggi pinepate.
2a15110030	Kaa lowono mia memokokatongakomiu akono neeNggu.
2a15120041	Maupono helilaꞌa, aso ngkau wuu tokaa ai ulumiu lanolei tetadi.
2a1513005d	Bano ikomiu konggo mpihe metenunu ndi Iaku, ikomiu amba mpohawe tuwua lalau tampulaꞌano.”
2a15140062	“Bano ikomiu mesueꞌo Yerusale rosapoio sorodadu, ai mentoꞌorioto motae, teresano oto umbeda.
2a151500d0	Ai tempo laꞌa mia henu moꞌia ai Yudea iro mpolao lumeko ai torukuno. Mia ai laro inie langkai karo mpeluarako umbu lehea, ka mia henu moꞌia ai bungkuno inie langkai indoro mpendamo ai laro inie langkai,
2a15160076	akono usieto tempono Ue Ala olo modosa tongku nie, kano lowono henu inukiro nabi mongkono podosaꞌa olo pinokosangka.
2a151700b7	Masolato ine henu da tekonai momeni ba henu da mompoꞌuo rewu-rewu ai tempo laꞌa! Akono olo hawe marasaiꞌa henu takau langkai ai lowono wute ka Ue Ala olo dumosango tongku niire.
2a151800e9	Nio henu olo pinepate ako ponai ka nio mboꞌu henu olo winawo gagi mia tinarungku ai inie mesue, ka orao tongku henu tai meꞌale-aleꞌiRo Ue Ala olo lumolaꞌango Yerusale hawe kano pinggo tempo henuto pinatantuRo Ue Ala tiaro.”
2a151900a3	“Minggi nio tandangkohali-hali henu sinue ai mataꞌolo, wule ka tonggimo. Ka ai tolino lowono tongku minggi memomee ka mebulalingo umaropio pue ka bombano tahi.
2a151a0076	Lowono mia olo mengkinggimo ako mbio henu olo tegagi ai tolino nie, akono lowono henu nio pabawaro ai langi olo baali.
2a151b005d	Ai tempo laꞌa olo romesueꞌo Ana Manusia hawe ai laro seru ako lowono pabawa ka marambaRo.
2a151c0072	Bano lowono laꞌa mompamula tegagi, penggotito temoroso ka mpesonge, akono Ue Ala ronga minggi kumaduduikomiu!”
2a151d0078	Kanoꞌamba i Yesu pauꞌakero sirime nie, Nopotae, “Peꞌiꞌindongo puꞌu ngkau ara ka lowono puꞌu ngkau mesueno.
2a151e006e	Bano aimesueꞌo ai puꞌu ngkau laꞌa oto melewe monguro ai mentoꞌorioto motae minggi hawe tempo meꞌolo.
2a151f008b	Hilaꞌato mboꞌu bai mesueꞌo lowono henu umari Kupauꞌo laꞌa tegagi ai minggi mentoꞌorio motae PomparentaꞌaRo Ue Ala oto umbeda.
2a1520004e	Kupotaeꞌakomiu, ambonopo romemate lowo mia tempo nie, olo tegagi lowono nie.
2a15210042	Langi ka wute olo tampula, kanggo pauNggu lanolei huru tampula.”
2a152200d3	“Pegaga-gagaito, indono ikomiu mpihe maritu ako posaraꞌa ka moꞌinu inunga henu mompokomolangu ba mpihe nanta-nanta mongkono tuwuamiu. Indono ikomiu lano mesadia bano Ana Manusia bingkosako hawe melomohako.
2a15230057	Akono olo tampulaꞌano laꞌa olo hawe menggena oho ndi lowono mia ai wawontolino nie.
2a152400ab	Pegaga-gagaito ka pekakai sombo-sombo tempo kai memoroso umaropio lowono henu olo tegagi laꞌa, ka ikomiu pontuꞌai mpenggoti ai arono Ana Manusia bano hawe mobitara.”
2a15250069	Sombo meene i Yesu mompaguru ai Raha Mempori kanggo sombo wongi meluarako leko mewongi ai tamungku Saitu.
2a1526005c	Kanoꞌamba eri-erio orao mia hawe ai laro Raha Mempori minggi rumongoio pompaguruno i Yesu.
2a16010038	Olo langkai Roti Lano Metape henu ninee Pasa oto umbeda.
2a1602009a	Baꞌopioꞌiro kapala Petewawo Pesomba ka Guru Agama mpowusu sala ba helinde karo poli mpepateo i Yesu laro mentoꞌorio mia, akoro memomee ndi mia orao.
2a16030080	Kanoꞌamba aso mia umbu ai kohopulo ka oruo anaguruno i Yesu oto i Yudasi henu ninee mboꞌu Isikario, nopendamohio Ueno Onisu.
2a1604008d	Gagi umono lumeko ndi Kapala Petewawo Pesomba ka kapala pogagai Raha Mempori ka mpepatudu ba helinde kano poli meweangakeo i Yesu ndi umboro.
2a1605003f	Umboro memangaꞌu takau ka tepoꞌaso aroaro poweeꞌakeo doi.
2a16060090	I Yudasi meꞌindu ka mompamula tempo laꞌa umono mowusu tempo henu moiko henu laro mentoꞌorio mia orao minggi meweangakeo i Yesu ndi umboro.
2a16070055	Haweto tempono Olo langkai Roti Lano Metape, ooto usie tempono bimba Pasa olo ginere.
2a16080057	Gagi i Yesu tumenaꞌo ai Peturu ka i Yohane, “Lekoto pasadiaꞌakito kaanga Pasa.”
2a1609003f	Rompotae ndi Umono, “Uma, ainderio ineheMiu kipasadiaꞌo?”
2a160a00ae	Sumangki i Yesu, “Baimpendamo ai laro inie langkai Yerusale, ikomiu minggi tepotowoꞌakeo aso tama henu mowawo kusi meꞌihi uwoi. Tondaꞌo hawe bainderio raha tetutuano,
2a160b0094	ka pauꞌakeo ndi ueno raha laꞌa, Guru mesikeno ndi ikomiu ‘Ainderio bolongko poꞌiangaNggu meronga anaguruNggu minggi mponggaa kaanga Pasa?’
2a160c008e	Ueno raha laꞌa olo tumisoꞌakomiu aso bolongko henu langkai ai wawono, henuto nio mega ka parewa mesueno. Leheato ai pasadiaꞌo lowono.”
2a160d008d	Gagi lumekoto ai Peturu ka i Yohane ai inie langkai Yerusale karo humaweꞌo menggena henu pinauno i Yesu. Karo palenaꞌo kaanga Pasa lehea.
2a160e004a	Towono haweto tempono, i Yesu mentoro monggaa Pasa meronga saru anaguruNo.
2a160f0067	Kanoꞌamba Nopepau ndi umboro, “Moꞌosu ngako Iaku monggaa Pasa nie merongakomiu, ambono Kumarasai.
2a1610009c	Otokaa Kupotaeꞌakomiu, laKu lei monggaa kaanga Pasa nie mboꞌu hawe kano pengkonoano ponggaanga Pasa nie pinokosangka ai laro PomparentaꞌaRo Ue Ala.”
2a161100ac	Umari laꞌa Noꞌaleo aso kangkiri meꞌihi anggoro kaNo pekakai moꞌunde-unde ndi Ue Ala, kano potae, “Aleoto ka inungo umbu ai kangkiri nie ka weeꞌakeo ndi walimiu.
2a16120084	Iaku mepau ndi ikomiu, umari Pasa nie, andoKu lei moꞌinu mboꞌu anggoro hawe kano gagi PomparentaꞌaRo Ue Ala ai wawontolino.”
2a161300ea	Umari laꞌa i Yesu umaleo roti kaNo pekakai moꞌunde-unde ndi Ue Ala, kanoꞌamba Nosebu-sebungo roti laꞌa ako kaeNo kano weeꞌakero ka motae, “Tinieto koroiNggu henu pineweangako tiamiu, powowauto unie kai meꞌaroangaNggu.”
2a161400d3	Hilaꞌaka mboꞌu umarino monggaa roti, Noweeꞌakero kangkiri meꞌihi anggoro ndi anaguruNo ka motae, “Anggoro nie ooto pegantiRo Ue Ala henu woꞌu henu pinokomentee ako reaNggu, rea henu tesolo tiamiu.”
2a1615004a	“Kanggo pesuꞌuio, mia henu minggi meweangaKune nio endea meronga Iaku!
2a1616006e	Ana Manusia menteeꞌano olo maate menggena henu pinatantuRo Ue Ala kanggo masolato mia henu meweeangaKune!”
2a1617006a	Karo pompamula kosike-sikeno aso mia ka aso mia, “Ainei umbu i olondo nie henu mowowau menggena usie?”
2a16180058	Umari laꞌa anaguruno i Yesu mpegalo mongkono ainei henu lalolangkai potorono ai oloro.
2a161900ce	Oto usie kano potae i Yesu ndi umboro, “Lowono Datuno tongku henu lano toꞌorio Ue Ala mpowowau montonda poꞌehero ndi paliliro ka lowono mia henu langkai pabawano inehero ninee ‘pontulungi palili’.
2a161a0091	Kanggo ikomiu indo helilaꞌa, moikono mia henu lalolangkai ai olomiu nogagito menggena mia henu lalodedeiki ka petewawo nogagito mia momparakai.
2a161b00a6	Ainekee henu lalolangkai, mia henu mentoro monggaa ba mia henu momparakai? Matantu mia henu mentoro monggaa laꞌa. Kanggo Iaku nio ai olomiu menggena mia momparakai.
2a161c0038	Ikomiu mpihe meronga Iaku ai masusaꞌa henu Kuhaweꞌo.
2a161d0070	Okaa usie Iaku minggi moweeꞌakomiu pabawa kai bisa momparenta menggena UmaNggu moweAku pabawa kaKu momparenta.
2a161e00cf	Gagi ikomiu minggi mponggaa ka mpoꞌinu merongangiaKu ai laro pomparentaꞌaNggu, ka ikomiu lowo minggi mpentoro ai kadera pentoroꞌa henu pinelangkai kai pomparenta ai kohopulo ka oruo tongku Isaraeli.”
2a161f00af	Kanoꞌamba i Yesu motae ndi Peturu, “Simo, Simo, pekokoongo! Ueno Onisu oto moꞌema tempo ndi Ue Ala minggi umaraꞌarahakomiu, menggena pae pinokosisingge umbu ai kulino.
2a162000c3	Kanggo Akuto mekakaiꞌakomu, kano lano tebali pompeꞌalo-alomu ai tempo iiko inaraꞌarahako ka taꞌalu ikoto mentesisi ka mekule euno ndi Iaku, pokomorosoꞌokaa pompeꞌalo-aloro petiamu.”
2a16210055	Nopotae i Peturu, “Ue, iaku mesadia mendamo ai tarungku ka maate meronga Ikomiu!”
2a16220070	Kanggo Nopotae i Yesu, “Kupauꞌakomu Peturu, eri-erio ambono manu kekereꞌo, menggotoluto iiko humapuAku.”
2a162300d8	Kanoꞌamba i Yesu mepau ndi anaguruNo, “Da ai mpewowoloꞌokee tempono Kutenakomiu lumeko mowawo Kareba Moiko ka laKu behekomiu mowawo doi, kandu-kandu ka sandala, niokee makuramiu?” RomesangkiꞌO, “Lalau.”
2a162400a3	Nopotae i Yesu, “Kanggo hilinie, bainei mompeꞌue doi ba kandu-kandu olo nowaweo ka bainei lano pompeꞌue ponai olo noꞌasaꞌo kalambino kano poꞌoli ponai.
2a162500db	Akono, Kupauꞌakomiu motae olo pinokosangka ndi Iaku mbio henu teꞌuki ai laro laino Sura Tutulu nie, ‘Umono olo dinoa ai oloro mia ntehala.’ Menteꞌano, lowono mbio henu teꞌuki mongkono Iaku tekonai tegagi.”
2a1626004b	Rompotae, “Ue, tinie nio oruo ponai.” Nosangkiꞌiro, “Sangka oto!”
2a1627007b	Kanoꞌamba i Yesu bintango inie langkai laꞌa ka menggena mondeeno lumeko ai torukuno Saitu, ka anaguruNo merongaꞌakeO.
2a16280068	Tempono mehawe lehea, Nopotaeꞌakero, “Aimpekakaikaa indono ikomiu mentedonta ai laro pompopandei.”
2a16290071	Kanoꞌamba i Yesu lumeko olai tedei umbu ndi umboro, baraꞌura aso peratuꞌa wasu, kano penggolutu ka mekakai.
2a162a009c	Nopotae i Yesu, “O Uma, bano Ikomiu behe, pokoꞌolaiꞌaKune marasaia nie, kanggo lanoꞌo montonda poꞌeheNggu aroanoto nogagi montonda poꞌeheMiu.”
2a162b0045	Aso malaꞌeka umbu ai suruga mesabahako ndi Umono ka mokomorosoꞌO.
2a162c007e	Ako mobeano marasaia henu Nohoringo, ooto kaNo mompesuꞌui mekakai hawe teꞌiti mokoꞌiwoNo menggena iti-itino rea ai wute.
2a162d0070	Umari mekakai, i Yesu mekule ndi anaguruNo kanggo Nohaweꞌiro tekonai mpoturi akoro memomaloi ka masusa aroaro.
2a162e0076	Nopotaeꞌakero, “Mombiokee kai mpoturi? Mpewangu kai mpekakai kano indono ikomiu mentedonta ai laro pompopandei.”
2a162f00af	Tekonaino i Yesu da mepau, mehawe mia orao, ka i Yudasi aso mia umbu ai kohopulo ka oruo anaguruNo henu waweꞌiro. Kanoꞌamba i Yudasi lumeko tumowoꞌo i Yesu kano ikiꞌO.
2a1630005c	Kanggo i Yesu mepauꞌakeo, “Yudasi, telalo umikiꞌAkukee kau peweangakeo Ana Manusia?”
2a16310093	Tempono umboro henu meronga-rongaꞌakeo i Yesu lehea mengkiteo mbio henu minggi tegagi, rompotae, “Ue, paralukee ikami umewaꞌiro ako ponai?”
2a16320074	Kanoꞌamba, aso mia umbu ai oloro umimpahio atano Petewawo Pesomba Langkai ako ponai hawe kano tebite biri kuanano.
2a16330062	Kanggo nopotae i Yesu, “Hilaꞌato!” Kanoꞌamba Noꞌiniꞌo birino mia laꞌa ka Noposombuo.
2a16340116	Kanoꞌamba i Yesu mepau ndi umboro Kapala Petewawo Pesomba ka kapala pogagai Raha Mempori saru mia mosuꞌono to Yahudi henu mehawe lehea minggi merakoꞌO, Nopotae, “Ai mengkaraakee Iaku nie mia henu mosaꞌa gauNggu kai mehawe mpowawo ponai ka tarasulu minggi merakoꞌAku?
2a163500a7	Kaisaꞌa sombo-sombo olo Iaku merongakomiu ai Raha Mempori, ka lai merakoꞌAku. Kanggo unieto tempono, ikomiu mpeleluako ka pabawano Ueno Onisu peleluako mboꞌu.”
2a16360069	Umboro merakoꞌo i Yesu karo mewaweO ai rahano Petewawo Pesomba Langkai. Ka ai Peturu metonda umbu olai.
2a16370078	Ai tongano puu raha laꞌa mia pomposaki apui ka umboro mpentoro mebolilingo mpominu. I Peturu mboꞌu mentoro ai oloro.
2a16380080	Aso ata irowai sumueꞌo i Peturu mentoro umbeda apui, nopekokoongo kano potae, “Mia nie mboꞌu meronga-ronga saru i Yesu.”
2a16390047	Kanggo i Peturu mehapu, nopotae, “Uuhu, laku toꞌorio mia laꞌa.”
2a163a00a2	Lano epie umari laꞌa, nio mia mesue sumueꞌo i Peturu ka motae, “Iiko mboꞌu mia henu tumondaꞌiRo!” Kanggo i Peturu sumangki, “Uuhu, lanoꞌo iaku!”
2a163b0094	Baraꞌura aso langku umari laꞌa, aso mia mesue mboꞌu mepau mompesuꞌui, “Mentee mia nie tumondaꞌo i Yesu ako umono mboꞌu mia Galilea.”
2a163c0080	Kanggo nopotae i Peturu, “Mbio pinaumu sie, laku toꞌorio!” Tempo laꞌa mboꞌu tekonaino i Peturu mepau, manu kekereꞌo.
2a163d00aa	I Yesu mewolili ka menggito ndi Peturu. Kano tekewolo i Peturu henu umari nopauꞌo i Yesu ndi umono, “Ambono kekereꞌo manu olo nie, iiko oto menggotolu humapuAku.”
2a163e0036	Kano peluarako i Peturu umbu lehea ka meꞌiwi sesedu.
2a163f0046	Mia orao henu tekonai gumagaio i Yesu, mpoꞌihe-ihengo ka romerodohO.
2a16400049	Romempupungo raꞌiNo ka mesikeno, “Kua pauꞌo ainei henu rumodoKo.”
2a16410039	Da orao mboꞌu pau pompoꞌewe-ewe henu romempauꞌakeO.
2a164200b1	Ka towono meene umboro umbu ai mia mosuꞌono to Yahudi, Kapala Petewawo Pesomba ka Guru Agama mpepokosi minggi pebitara, kanoꞌamba i Yesu winawo ai arono Mpupobitara Agamaro.
2a16430081	Rompotae, “Taꞌalu ikoto Datu Pongkadudui, pauꞌakamito.” Nopotae i Yesu, “Napono Kupauꞌakomiu, lailei pompeꞌalo-alo,
2a1644003a	ka napono Kupesikeno bambio ndi ikomiu, lailei mesumangki.
2a16450056	Kanggo mompamula hilinie Ana Manusia olo mentoro ai kuanaRo Ue Ala Henu Lalopabawa.”
2a16460098	Rompotae lowo, “Taꞌalu helisie, menteekee Ikoto nie anaRo Ue Ala?” Nosangkiꞌiro i Yesu, “Ikomiukaa henu mempauꞌo motae Iaku anaRo Ue Ala.”
2a1647005f	Ka rompotae, “Lano paralu mboꞌu tompowusu sabi! Ikitoto umari merongoio umbu ai pinduNo.”
2a1701006b	Kanoꞌamba mpenggoti lowono mpupoꞌutuhi kara-kara laꞌa karo mewaweo i Yesu ai arono i Gubenuru Pilatu.
2a170200dd	Lehea umboro mompuꞌu pasalaꞌo i Yesu, rompotae, “Kimehaweꞌo Mia nie mokotesampuꞌo tongkumami, Umono mompoꞌusi mia karo indoro mpobara sima ndi Datu Langkai ka Noꞌumakuio motae Umonoto i Kerisitu oto Datu.”
2a17030080	Kanoꞌamba i Gubenuru Pilatu mesikeno ndi Yesu, “Ikotokee datuno to Yahudi?” Sumangki i Yesu, “Ikomiukaa henu pauꞌo.”
2a17040090	Gagi i Gubenuru Pilatu motae ndi baꞌopioꞌiro Kapala Petewawo Pesomba ka mia orao laꞌira, “Laku haweꞌo mapo teꞌaso halano Mia nie.”
2a170500a6	Kanggo tetiangi mokora rodadario i Gubenuru Pilatu, rompotae, “Ako pompaguruNo, Nopoꞌusiꞌo palili ai lowono wute Yudea, teꞌumbu ai wute Galilea hawe endea.”
2a1706004f	Rumongoio pauro laꞌa i Gubenuru Pilatu mesikeno, “To Galileakee Mia nie?”
2a170700be	Tempono i Gubenuru Pilatu tumoꞌorio motae i Yesu umbu ai wute pomparentaꞌano Datu Herode, notenaꞌiro karo mewaweo i Yesu ndi Datu Herode, henu tempo laꞌa tekonai ai Yerusale mboꞌu.
2a170800c4	Tempono ai Datu Herode sumueꞌo i Yesu, mangaꞌu ngako aroano. Ako epieto nomokokumiteO ka oto menggoe norongoio mongkono i Yesu ka momperorohi olo kumiteO i Yesu mowowau aso tandangkohali-hali.
2a1709005f	Gagi orao henu nopesikenoꞌakeo ndi Yesu, kanggo lalau napo teꞌaso henu nosangkiꞌo i Yesu.
2a170a0078	Tempo laꞌa baꞌopioꞌiro Kapala Petewawo Pesomba ka Guru Agama lumeko ai arono karo pepau langkai mentulurio i Yesu.
2a170b00e7	Gagi mompamulato i Datu Herode ka sorodadu-sorodaduno mpoꞌewe-eweꞌo i Yesu ka mpesantalikiꞌakeO. RopokonoꞌakeO parewa pompelangkai gagi pompoꞌihe-ihero ndi Umono ka Datu Herode tumenaꞌiro pokuleꞌO ndi Gubenuru Pilatu.
2a170c006d	Mompamula olo laꞌa ai Datu Herode ka ai Gubenuru Pilatu mewali-wali kaisaꞌa seꞌeluno umboro teposisala.
2a170d0061	Kanoꞌamba i Gubenuru Pilatu pokosiꞌiro Kapala Petewawo Pesomba, petewawo to Yahudi ka palili,
2a170e00e7	ka potaeꞌakero, “Ikomiu mewaweo Mia nie ndi iaku ako tuluri henu motae Umono mokotesampuꞌo tongkumiu. Pekokoongo, ai mengkiteo temponggu paresaꞌo Mia nie ai aromiu, lalau napo teꞌaso halaNo menggena henu ai tuluriꞌakeO.
2a170f00af	Menggenakaa saru i Datu Herode, lalau nopohawe napo teꞌaso halaNo oto kano pokuleꞌakami. Menteeꞌano lalau napo teꞌaso hala henu Nowowauo hawe kano tekonoako pinotamba.
2a1710004e	Gagi minggi kutenaꞌo sorodadunggu sumepiꞌO umari laꞌa kupokolipahO.” [
2a17110080	Ai Gubenuru Pilatu motae menggena usie akono mondeeno umono olo mokolipaho aso mia tinarungku tiano mia orao ai sombo olo Pasa.]
2a17120059	Kanggo lowono mia henu lehea mengkumora, “Pepateo Mia sie! Pokolipahakami ai Baraba!”
2a1713004b	Ai Baraba tinarungku akono morukai ai inie langkai laꞌa ka mompepate mia.
2a17140068	Ai Gubenuru Pilatu minggi mokolipaho i Yesu, gagi nopepau mboꞌu tetiangi mekora ndi mia orao laꞌira.
2a17150050	Kanggo mia orao mengkokora-kora, “Potambaꞌo Mia sie! Potambaꞌo Mia sie!”
2a171600fc	Ka komenggotoluno ai Gubenuru Pilatu mepau ndi umboro, “Mbio suꞌukee winowauNo henu mosaꞌa? Lalau kuhaweꞌo napo teꞌaso winowauNo henu mosaꞌa kaNo pinokonoako pinotamba, gagi minggi kutenaꞌo sorodadunggu sumepiꞌO kaku amba mokolipaHo.”
2a17170088	Kanggo tetiangi langkai romengkumora dumadario ai Gubenuru Pilatu kano i Yesu pinotamba. Pokoꞌariano umboro ponangi ako kokora-koraro.
2a1718003e	Gagi i Gubenuru Pilatu putuio tumondaꞌo poꞌemaro mia orao.
2a171900ae	Ka nopokolipaho i Baraba henu romeꞌemango, oto mia henu tinarungku akono morukai ka mompepate mia. Kanggo i Yesu nopeweangakeo ndi umboro karo mpowowau montonda poꞌehero.
2a171a0144	Kanoꞌamba sorodaduno to Roma laꞌira mewaweo i Yesu meluarako umbu ai inie langkai Yerusale. Tempono koleko-leko, umboro tepotowoꞌakeo ai Simo umbu ai inie langkai Kirene, henu tekonai mendamo ai inie langkai Yerusale. Romentahango ka medadasio kano poꞌahango kau pinotambano i Yesu ka koleko-leko ai bungkuno i Yesu.
2a171b0073	Orao ngako mia henu tumonda bungkuꞌO. Ai oloro nio orao irowai henu mpeꞌiwi sesedu ka mokokolaroꞌakeo i Yesu.
2a171c0084	Kanggo i Yesu mewolili ka motaeꞌakero, “Oo irowai-irowai Yerusale! Indoto mpeꞌiwikiaKu! Mpeꞌiwikioto koroimiu ka ana-anamiu!
2a171d0084	Akono minggi hawe tempono mia mpotae, ‘Memeꞌuraꞌiroto irowai henu biita, henu laro huru mpeꞌana, ka laro huru mompoꞌuo!’
2a171e0070	Ai tempo laꞌa mia minggi mpotae, ‘Aroanoto lowono tamungku dumusinggami ka lowono torukuno humuwuinggami!’
2a171f0088	Akono bano umboro mpowowau menggena unie ai puꞌu ngkau henu da tuwu, mbioto henu minggi romewowauo ai puꞌu ngkau henuto mosuꞌi?”
2a17200075	Sorodaduno to Roma laꞌira mowawo mboꞌu oruo mia mesueno henu mosaꞌa gauro henu minggi pinotamba meronga i Yesu.
2a172100c9	Temporo mehawe ai poꞌianga henu ninee Takuꞌulu, lehea baꞌopioꞌiro sorodaduno to Roma potambaꞌo i Yesu meronga oruo mia henu mosaꞌa gauro laꞌa, aso mia ai kuanaNo ka aso mia ai manggaliNo.
2a172200b2	Kanoꞌamba i Yesu mepau, “Uma, oninioto halaro, akono laro mentoꞌorio mbio henu winowauro.” Kanoꞌamba sorodadu laꞌira mpetia-tiaꞌo parewaNo i Yesu telalo ai loterei.
2a17230115	Orao mia menggoti lehea mesueꞌo lowono kegagia laꞌa. Umboro petewawo to Yahudi tekonai mpoꞌihe-ihengo i Yesu, rompotae, “Mia mesue Nokaduduio, bano loꞌoka suꞌu mentee Mia nie Datu Pongkadudui henu bininikiRo Ue Ala, poꞌinengoto kano Umonono kumaduduio koroiNo.”
2a1724005b	Umboro sorodadu mboꞌu mpoꞌihe-ihengo i Yesu, rompopoꞌinuakeo anggoro mosilu ndi Yesu,
2a17250041	ka rompotae, “Bano Ikoto datuno to Yahudi, kaduduio koroiMu!”
2a1726005c	Ai wawo uluno i Yesu ai kau pinotamba laꞌa pinotako inuki, “Tinieto datuno to Yahudi.”
2a172700be	Aso mia henu mosaꞌa gauno henu pinotamba ai aso hileno i Yesu mboꞌu moꞌihe-ihengo, nopotae, “Lanoꞌokee Ikomiu Datu Pongkadudui? Bano menggena ulaꞌa, kaduduio koroiMu ka ikami!”
2a1728008a	Kanggo mia henu mosaꞌa gauno henu asono meꞌuaꞌo, nopotae, “Laulaꞌa momeeke iiko ndi Ue Ala? Akono iiko pinotamba menggena Umono!
2a17290087	Menteeꞌano Mia nie lalau napo teꞌaso winowauNo henu mosaꞌa, kanggo ikito tekonoano bato dinosa akono powowaundo henu mosaꞌa.”
2a172a0054	Kanoꞌamba nopotae, “O Yesu pewowoloꞌo akukaa tempono Ikomiu hawe gagi Datu.”
2a172b0064	I Yesu motae ndi umono, “Kupauꞌakomu, menteꞌano olo nie iiko minggi meronga Iaku ai suruga.”
2a172c00e0	Baraꞌura langku hopulo ka oruo tonga olo, mataꞌolo lano mewanta ka lowono poꞌianga lehea gagi worikidi hawe langku otolu wundu olo. Bana poꞌolosi henu mpihe nio ai Bolongko Mempori ai Raha Mempori teberi tepeꞌoruo.
2a172e007d	Kanoꞌamba i Yesu kumora, “O Uma, ai laro kaeMiu Kupeweangakeo penaoNggu!” UmariNo mepau menggena ulaꞌa, i Yesu maate.
2a172f007b	Tempono kapala sorodadu sumueꞌo kegagia laꞌa, noꞌundeꞌiRo Ue Ala, nopotae, “Mentee suꞌu Mia nie lano tehala!”
2a17300071	Lowono mia henu menterombu mpengginggito lehea, mengkiteo mbio henu tegagi. Rompekule memokokolaro ka pompesosoo.
2a1731009c	Tempo laꞌa wali-walino i Yesu ka baꞌopioꞌiro irowai henu tumondaꞌo i Yesu umbu ai Galilea, umboro mpenggoti halaꞌolai ka mengkiteo kegagia laꞌa.
