2800000005	Mateo
2c09130066	Zvino wakati agamuchira kudya akawana simba. Sauro wakavawo nevadzidzi vaiva paDhamasiko mamwe mazuva.
2c0914004d	Zvino pakarepo wakaparidza Kristu mumasinagoge, kuti iye Mwanakomana waMwari.
2c091500b8	Asi vese vakazvinzwa vakashamisika ndokuti: Ko uyu haasi iye waiparadza avo vaidana zita iri muJerusarema here, uye akauyira izvozvo pano, kuti avatinhire vakasungwa kuvapristi vakuru?
2c09160077	Asi Sauro wakaramba achisimbiswa, akavhiringidza VaJudha vaigara paDhamasiko, achibudisa pachena kuti uyu ndiye Kristu.
2c09170056	Zvino mazuva mazhinji akati azadziswa, VaJudha vakarangana pamwe chete kuti vamuuraye;
2c0918005a	asi zano ravo rakazikanwa kuna Sauro. Vakarindawo masuwo masikati neusiku, kuti vamuuraye;
2c09190053	asi vadzidzi vakamutora usiku, vakamuburusa neparusvingo vachimuburusa ari mudengu.
2c091a0079	Zvino Sauro wakati asvika kuJerusarema, akaidza kuzvibatanidza kuvadzidzi; asi vese vaimutya, vasingatendi kuti mudzidzi.
2c091b00c5	Asi Bhanabhasi wakamutora akamuuisa kuvaapositori, ndokurondedzera kwavari kuti wakaona Ishe sei munzira, uye kuti wakange ataura kwaari, uye kuti wakataura akashinga sei paDhamasiko muzita raJesu.
2c091c0032	Zvino wakava navo achipinda nekubuda paJerusarema,
2c091d0062	ndokutaura akashinga muzita raIshe Jesu, akataura achipikisa VaHerenisiti; asi vakaidza kumuuraya.
2c091e004b	Asi hama dzakati dzazviziva dzikamuburusira Kesariya, ndokumutumira kuTaso.
2c091f0098	Naizvozvo kereke paJudhiya yese neGarirea neSamaria dzikava nerugare, dzikavakwa, dzikawedzerwa, dzichifamba mukutya Ishe nemunyaradzo yeMweya Mutsvene.
2c0920005f	Zvino zvakaitika Petro achigura nzvimbo dzese, akaburukirawo kuvatsvene vakange vagere paRidha.
2c09210056	Akawanapo umwe munhu wainzi Eneasi, wakange arere panhovo makore masere, akafa mitezo.
2c09220067	Petro ndokuti kwaari: Eneasi, Jesu Kristu anokuporesa; simuka, uzviwaridzire. Zvino akasimuka pakarepo.
2c0923004d	Zvino vese vakange vagere Ridha neSaroni vakamuona, vakatendeukira kuna Ishe.
2c0924009c	Zvino paivapo paJopa umwe mudzidzikadzi wainzi Tabhita, ndiko kuti Dhokasi kana zvichitsanangurwa; uyo wakange azere nemabasa akanaka nemabasa erudo aaiita.
2c09250073	Zvino zvakaitika mumazuva iwayo kuti iye akarwara ndokufa; vakati vamushambidza, vakamuradzika mukamuri yekumusoro.
2c092600ae	Zvino Ridha zvarakange riri pedo neJopa, vadzidzi vakange vanzwa kuti Petro wakange aripo, vakatumira kwaari varume vaviri, vachikumbira zvikuru kuti asanonoka kuuya kwavari.
2c092700c8	Zvino Petro wakasimuka akaenda navo; akati asvika vakamuisa kuimba yekumusoro, uye chirikadzi dzese dzikamirapo naye dzichichema dzichiratidza nguvo refu nezvipfeko Dhokasi zvaakange aita achiri navo.
2c092800a6	Asi Petro wakavabudisira panze vese akafugama akanyengetera; ndokutendeukira kumutumbi, akati: Tabhita, muka! Akazarura meso ake; zvino wakati achiona Petro, akagara.
2c0929006a	Zvino wakamupa ruoko, akamusimudza; ndokuti adana vatsvene nechirikadzi, akamuisa pamberi pavo achirarama.
2c092a003e	Zvino zvikazikanwa paJopa yese; vazhinji ndokutenda kuna Ishe.
2c092b0055	Zvino zvikaitika kuti wakagara mazuva mazhinji paJopa neumwe Simoni musuki wematehwe.
2c0a01005e	Kwakange kune umwewo murume muKesariya wainzi Koneriyo, mukuru wezana wehondo yainzi yeItaria,
2c0a020080	wakazvipira uye anotya Mwari pamwe neimba yake yese, waiita mabasa erudo mazhinji kuvanhu, nekunyengetera kuna Mwari nguva yese;
2c0a030079	akaona muchiratidzo pachena, neawa rinenge repfumbamwe rezuva, mutumwa waMwari achipinda kwaari, achiti kwaari: Koneriyo!
2c0a040099	Zvino wakati amutarisisa akatya, akati: Chii, Ishe? Zvino akati kwaari: Minyengetero yako nemabasa ako erudo zvakwira kuva chirangaridzo pamberi paMwari.
2c0a05003d	Zvino ikozvino tuma varume kuJopa, udane Simoni anonzi Petro;
2c0a06006c	anogara neumwe Simoni musuki wematehwe, imba yake iri parutivi rwegungwa; iye achakuudza zvaunofanira kuita.
2c0a07008d	Zvino mutumwa wakange ataura naKoneriyo wakati abva, wakadana vaviri vevaranda vake vemumba nemurwi wakatendeka pane vaimumirira nguva dzese,
2c0a080040	zvino wakati arondedzera zvinhu zvese kwavari, akavatuma kuJopa.
2c0a090087	Zvino chifume ivo vachiri kufamba voswedera muguta, Petro wakakwira pamusoro pedenga reimba kunonyengetera, neawa rinenge rechitanhatu.
2c0a0a005c	Akava nenzara kwazvo, akashuva kudya; asi ivo vakati vachagadzirira, chiyeverwa chikamuwira;
2c0a0b007b	ndokuona denga rakazaruka, neumwe mudziyo uchiburukira kwaari, semucheka mukuru, wakasungwa makona mana uchiburusirwa pasi.
2c0a0c005f	Maiva nemhuka dzese dzemakumbo mana dzenyika nemhuka dzesango nezvinokambaira neshiri dzedenga.
2c0a0d003d	Zvino inzwi rikauya kwaari richiti: Simuka, Petro, baya udye.
2c0a0e006a	Asi Petro wakati: Aiwa kwete, Ishe; nokuti handina kutongodya chero chinhu chisakachena kana chine tsvina.
2c0a0f0058	Zvino inzwi rikauyazve kwaari rwechipiri richiti: Mwari chaanatsa, iwe usati chakasviba.
2c0a100047	Zvino izvi zvakaitwa kusvikira katatu; mudziyo ndokukwidzwazve kudenga.
2c0a1100b4	Zvino Petro wakati achakashamiswa maari kuti chiratidzo chaakange aona chairevei, zvino tarira, varume vakange vatumwa kubva kuna Koneriyo, vabvunza imba yaSimoni, vakamira pasuwo,
2c0a12003f	vakadanidzira vachibvunza kana Simoni, anonzi Petro achigarapo.
2c0a13005f	Zvino Petro achafunga nezvechiratidzo, Mweya wakati kwaari: Tarira, varume vatatu vanokutsvaka.
2c0a14005b	Naizvozvo simuka uburuke, uende navo usiri asina chokwadi nechinhu; nokuti ndini ndavatuma.
2c0a150084	Petro ndokuburukira kuvarume vakange vatumwa kwaari kubva kuna Koneriyo, akati: Tarirai, ndini wamunotsvaka; chikonzeroi chamauyira?
2c0a1600d3	Zvino vakati: Koneriyo mukuru wezana, murume wakarurama neanotya Mwari, anopupurirwa nerudzi rwese rweVaJudha, wakayambirwa naMwari nemutumwa mutsvene kuti akudanirei kumba kwake, uye kuti anzwe mashoko kwamuri.
2c0a170085	Ipapo akavadanira mukati, akavagarisapo. Zvino chifume Petro wakabuda akaenda navo, nedzimwe dzehama dzaibva paJopa dzikamuperekedza.
2c0a180078	Zvino chifume vapinda Kesariya. NaKoneriyo wakange akavamirira, uye akadanira pamwe chete hama dzake neshamwari dzepedo.
2c0a190062	Zvino zvakaitika kuti Petro apinda, Koneriyo akamuchingamidza, akawira patsoka dzake, akamunamata.
2c0a1a0044	Asi Petro wakamusimudza, achiti: Simuka; ini pachangu ndiri munhuwo.
2c0a1b0042	Zvino wakati achataura naye akapinda, akawana vazhinji vakaungana,
2c0a1c00c2	ndokuti kwavari: Imwi munoziva kuti hazvisi pamutemo kumurume ari muJudha kufambidzana kana kuuya kumunhu werumwe rudzi; asi Mwari wandiratidza kuti ndirege kuti munhu haana kunaka kana kuchena;
2c0a1d0065	naizvozvowo ndauya ndisingapikisi zvandangodanwa. Naizvozvo ndinobvunza, kuti mandidanira chinangwai?
2c0a1e00cc	Koneriyo ndokuti: Mazuva mana apfuura kusvikira paawa rino ndakange ndichitsanya, neawa repfumbamwe ndakange ndichinyengetera mumba mangu; zvino tarira, murume wakamira pamberi pangu ane nguvo dzinopenya,
2c0a1f005f	ndokuti: Koneriyo, munyengetero wako wanzwikwa, nemabasa ako erudo arangarirwa pamberi paMwari.
2c0a200095	Tumira naizvozvo kuJopa, uye udane Simoni anonzi Petro; iye anogara mumba maSimoni musuki wematehwe parutivi rwegungwa; iye kana auya achataura newe.
2c0a2100a9	Naizvozvo pakarepo ndatuma kwamuri; zvino imwi maita zvakanaka kuti mauya. Naizvozvo ikozvino tese tiripo pamberi paMwari, kuti tinzwe zvinhu zvese zvamakarairwa naIshe.
2c0a220063	Zvino Petro wakashamisa muromo, akati: Zvirokwazvo ndinonzwisisa kuti Mwari haasi musaruri wevanhu;
2c0a23004c	asi parudzi rupi nerupi uyo anomutya achiita kururama anogamuchirika kwaari.
2c0a240057	Shoko raakatuma kuvana vaIsraeri achiparidza rugare naJesu Kristu (iye ndiIshe wevese).
2c0a25006e	Imwi munoziva shoko rakaitika paJudhiya rese, kutanga paGarirea, shure kwerubhabhatidzo Johwani rwaakaparidza;
2c0a2600af	raJesu weNazareta, kuti Mwari wakamuzodza sei neMweya Mutsvene nesimba, waipfuura, achiita zvakanaka uye achiporesa vese vakamanikidzwa nadhiabhorosi, nokuti Mwari waiva naye.
2c0a27007c	Nesu tiri zvapupu zvezvinhu zvese zvaakaita, zvese munyika yeVaJudha nemuJerusarema; iye wavakauraya, nekuremberedza pamuti.
2c0a280039	Iye Mwari waakamutsa nezuva retatu, akamupa kuti aonekwe,
2c0a290083	kwete kuvanhu vese, asi kuzvapupu zvakagara zvasarudzwa naMwari, kwatiri taidya nekunwa naye, mushure mekunge amuka kubva kuvakafa.
2c0a2a007a	Zvino wakatiraira kuti tiparidze kuvanhu, nekupupura kwazvo kuti ndiye wakagadzwa naMwari kuva mutongi wevapenyu nevakafa.
2c0a2b006e	Vaporofita vese vanopupura nezvake, kuti nezita rake ani nani anotenda maari achagamuchira kanganwiro yezvivi.
2c0a2c0062	Petro wakati achataura mashoko awa, Mweya Mutsvene wakaburukira pamusoro pavo vese vakanzwa shoko.
2c0a2d0092	Zvino vekudzingiswa vaitenda vakashamisika, vese vakange vauya naPetro, nokuti nepamusoro pevahedheni chipo cheMweya Mutsvene chakange chadururwa;
2c0a2e0055	nokuti vakavanzwa vachitaura nendimi, vachikudza Mwari. Ipapo Petro akapindura akati:
2c0a2f0069	Kune munhu anogona kurambidza mvura here, kuti ava vasabhabhatidzwa, vakagamuchira Mweya Mutsvene sesuwo?
2c0a30005e	Zvino akaraira kuti vabhabhatidzwe muzita raIshe. Ipapo vakamukumbira kuti agare mamwe mazuva.
2c0b01005e	Zvino vaapositori nehama dzaiva paJudhiya vakanzwa kuti vahedheni vagamuchirawo shoko raMwari.
2c0b020046	Zvino Petro wakati akwira kuJerusarema, vekudzingiswa vakapokana naye,
2c0b03003c	vachiti: Wakapinda muvarume vasina kudzingiswa, ukadya navo.
2c0b040039	Asi Petro atanga wakavarondedzera zvichitevedzana achiti:
2c0b0500c1	Ini ndakange ndiri muguta reJopa ndichinyengetera, zvino muchiyeverwa ndakaona chiratidzo, umwe mudziyo wakaburuka, semucheka mukuru unoburuswa kubva kudenga nemakona mana, ndokusvika kwandiri;
2c0b060088	wandakati ndatarisisa ndacherekedza, zvino ndakaona mhuka dzine makumbo mana dzenyika nemhuka dzesango nezvinokambaira neshiri dzedenga.
2c0b070041	Zvino ndakanzwa inzwi richiti kwandiri: Simuka, Petro, baya udye.
2c0b08006a	Asi ndakati: Aiwa kwete Ishe; nokuti hakuna chisakachena kana chine tsvina chakatongopinda mumuromo mangu.
2c0b090066	Asi inzwi rakandipindura rwechipiri richibva kudenga richiti: Mwari chaachenesa, iwe usati chakasviba.
2c0b0a004e	Uye izvi zvakaitika kusvikira katatu, zvese ndokukweverwazve kumusoro kudenga.
2c0b0b006e	Zvino tarira, pakarepo varume vatatu vamire pamberi pemba yandakange ndiri, vatumwa kwandiri kubva kuKesariya.
2c0b0c0090	Mweya ndokuti kwandiri ndiende navo, ndisiri asina chokwadi nechinhu; nehama idzi nhanhatuwo dzakaenda neni, zvino takapinda mumba memurume uyu;
2c0b0d007b	iye akatipira kuti wakaona sei mutumwa amire mumba make, achiti kwaari: Tumira varume kuJopa, ugodana Simoni, anonzi Petro,
2c0b0e003c	achakuudza mashoko, auchaponeswa nawo iwe nemhuri yako yese.
2c0b0f0076	Zvino ndakati ndichatanga kutaura, Mweya Mutsvene wakaburukira pamusoro pavowo, sezvazvakaita pamusoro pedu pakutanga.
2c0b100097	Zvino ndakarangarira shoko raIshe, kuti wakataura sei achiti: Johwani zvirokwazvo wakabhabhatidza nemvura, asi imwi muchabhabhatidzwa neMweya Mutsvene.
2c0b11008b	Naizvozvo kana Mwari avapa chipo chakafanana nechaakapa kwatiriwo, takatenda kuna Ishe Jesu Kristu, ini ndaiva ani waigona kudzivisa Mwari?
2c0b120088	Zvino vakati vanzwa zvinhu izvozvi vakanyarara, vakarumbidza Mwari, vachiti: Naizvozvo Mwari wakapawo kuvahedheni kutendeukira kuupenyu.
2c0b1300a9	Zvino avo vakapararira nekushushwa kwakaitika pamusoro paSitefano vakagura kusvikira paFenikia neSaipuresi neAndiyokiya, vasingatauri shoko kuna ani asi kuVaJudha chete.
2c0b140097	Asi kwaiva nevamwe vavo, varume VaSaipuresi neVaSairini vakati vasvika kuAndiyokiya, vakataura kuVaHerenisiti, vachiparidza mashoko akanaka aIshe Jesu.
2c0b150052	Neruoko rwaIshe rwaiva navo; uye uwandu ukuru hwakatenda hukatendeukira kuna Ishe.
2c0b160086	Zvino shoko pamusoro pavo rikanzwikwa munzeve dzekereke yaiva paJerusarema; zvino vakatuma Bhanabhasi kuti agure kunosvika Andiyokiya;
2c0b17006d	iye asvika ndokuona nyasha dzaMwari akafara, akavakurudzira vese kuti varambire panaIshe nekuzvipira kwemoyo;
2c0b180070	nokuti waiva murume wakanaka, uye azere neMweya Mutsvene uye nekutenda; chaunga chikuru ndokuwedzerwa kuna Ishe.
2c0b190035	Bhanabhasi ndokubuda akaenda kuTaso kunotsvaka Sauro.
2c0b1a00b2	Zvino wakati amuwana akamuuisa kuAndiyokiya. Zvino zvikaitika kuti gore rese vakaungana mukereke vakadzidzisa chaunga chikuru; uye vadzidzi vakatanga kunzi vaKristu paAndiyokiya.
2c0b1b0051	Zvino nemazuva iwayo, vaporofita vakaburukira kuAndiyokiya vachibva kuJerusarema.
2c0b1c0090	Zvino kwakasimuka umwe wavo wainzi Agabhusi, ndokuratidza neMweya kuti nzara huru ichavapo panyika yese; yakaitikawo panguva yaKiraudhio Kesari.
2c0b1d0074	Uye vadzidzi vakazvipira kuti chero ani paaigona napo, umwe neumwe wavo atume zvinobatsira kuhama dzigere muJudhiya;
2c0b1e0040	zvavakaitawo, vakatumira kuvakuru neruoko rwaBhanabhasi naSauro.
2c0c01004e	Nenguva iyoyo Herodhe mambo wakaisa maoko kuti atambudze vamwe kubva mukereke.
2c0c02002e	Ndokuuraya Jakobho mukoma waJohwani nemunondo.
2c0c03007d	Zvino wakati achiona kuti zvinofadza VaJudha, wakapfuurira mberi akabata Petrowo; zvino aiva mazuva ezvingwa zvisina mbiriso;
2c0c04008a	akati amubatawo akaisa mutirongo, akamukumikidza kumapoka mana evanhu vana emauto kuti vamurinde, achida kumuisa kuvanhu mushure mepasika.
2c0c050079	Naizvozvo Petro wakachengetwa mutirongo; asi munyengetero wakaenderera mberi uchiitwa nekereke kuna Mwari uchiitirwa iye.
2c0c0600a8	Zvino Herodhe wakati oda kumubudisa, usiku ihwohwo Petro wakange arere pakati pemauto maviri, akasungwa nemaketani maviri; nevarindi pamberi pemusuwo vakarinda tirongo.
2c0c0700b6	Zvino tarira, mutumwa waIshe wakamirapo, chiedza ndokupenya muchitokisi; zvino akarova rutivi rwaPetro, akamumutsa achiti: Simuka nekukurumidza. Zvino maketani ake akawa pamaoko ake.
2c0c080088	Mutumwa ndokuti kwaari: Zvisunge chiuno, uye sunga manyatera ako. Ndokuita saizvozvo. Zvino akati kwaari: Monera nguvo yako, unditevere.
2c0c090073	Zvino wakabuda akamutevera; uye asingazivi kuti ichokwadi chinoitwa nemutumwa, asi waifunga kuti anoona chiratidzo.
2c0c0a00ca	Zvino vakati vapfuura chirindo chekutanga nechepiri, vakasvika pasuwo reutare raipinda muguta; iro rakavazarukira rega; zvino vakabuda, vakapfuura nzira imwe yemumusha, pakarepo mutumwa ndokubva kwaari.
2c0c0b00aa	Zvino Petro, wakati apengenuka, akati: Zvino ndinoziva zvirokwazvo kuti Ishe watuma mutumwa wake, uye wandisunungura paruoko rwaHerodhe netarisiro yese yevanhu veVaJudha.
2c0c0c007a	Zvino wakati arangarira akaenda kumba kwaMaria mai vaJohwani wainzi Mariko, vazhinji pavakange vakaungana vachinyengetera.
2c0c0d005b	Zvino Petro wakati agogodza pagonhi resuwo, murandakadzi wakauya kuzoteerera, wainzi Rodha.
2c0c0e008d	Zvino wakati achiziva inzwi raPetro, haana kuzarura suwo nekuda kwemufaro, asi wakamhanyira mukati akavaudza kuti Petro amire pamberi pesuwo.
2c0c0f0068	Asi vakati kwaari: Unopenga. Asi wakaramba achisimbisa kuti zvaiva zvakadaro. Ivo ndokuti: Mutumwa wake.
2c0c100050	Asi Petro wakaramba achigogodza; zvino vakati vazarura vakamuona, vakashamisika.
2c0c1100b9	Zvino wakavaninira neruoko kuti vanyarare, akavarondedzera kuti Ishe wakamubudisa sei mutirongo, akati: Pirai kuna Jakobho nekuhama zvinhu izvi. Zvino akabuda akaenda kune imwe nzvimbo.
2c0c120065	Zvino kwakati kwaedza, bongozozo risati riri diki rikavapo pakati pemauto, kuti chii chakawira Petro.
2c0c130090	Zvino Herodhe wakati amutsvaka akasamuwana, wakabvunzisisa varindi, akaraira kuti vabviswe. Zvino akabva Judhiya akaburukira Kesariya akagarako.
2c0c1400da	Zvino Herodhe wakatsamwira zvikuru veTire neVaSidhoni; asi vakauya kwaari nemoyo umwe, vakashamwaridzana naBhurasto mutariri weimba yekurara yamambo, vakakumbira rugare, nokuti nyika yavo yaipiwa kudya nenyika yamambo.
2c0c15006f	Zvino nezuva rakatarwa Herodhe wakapfeka nguvo dzeumambo, akagara pachigaro chekutonga, akaita nhaurwa kwavari.
2c0c16003f	Vanhu ndokudanidzira vachiti: Inzwi raMwari, uye kwete remunhu.
2c0c170067	Zvino pakarepo mutumwa waIshe wakamurova, nokuti haana kupa Mwari rukudzo; ndokudyiwa nehonye, akapera.
2c0c180025	Asi shoko raMwari rakakura rikawanda.
2c0c19006d	Zvino Bhanabhasi naSauro vakadzoka vachibva kuJerusarema, vapedzisa basa, vakaenda naJohwaniwo wainzi Mariko.
2c0d0100ce	Zvino paivapo muAndiyokiya, mukereke ipapo vamwe vaporofita nevadzidzisi, Bhanabhasi naSimioniwo wainzi Nigeri, naRukio muKurini, naManaeni wakange arerwa pamwe naHerodhe umwe wevatungamiriri vana, naSauro.
2c0d02007d	Vakati vachishumira kuna Ishe nekutsanya, Mweya Mutsvene akati: Nditsaurirei Bhanabhasi pamwe naSauro pabasa randakavadanira.
2c0d030048	Ipapo vatsanya nekunyengetera nekuisa maoko pamusoro pavo, vakavaendesa.
2c0d04007c	Naizvozvo zvirokwazvo ivo vakati vatumwa naMweya Mutsvene, vakaburukira Serukia, vakabvapowo vakaenda kuSaipuresi nechikepe.
2c0d05006d	Zvino vasvika paSarami, vakaparidza shoko raMwari mumasinagoge eVaJudha; uye vakange vanaJohwaniwo mubatsiri.
2c0d060077	Zvino vakati vagura nemuchiwi kusvikira paPafosi, vakawana imwe n'anga, muporofita wenhema, muJudha, wainzi Bhari-Jesu.
2c0d070084	Wainge ane mutungamiriri Sejiyo Pauro, murume wakachenjera. Iye wakadanira kwaari Bhanabhasi naSauro akatsvaka kunzwa shoko raMwari.
2c0d08007a	Asi Erimasi n'anga, nokuti ndiro zita rake kana zvichishandurwa, akavapikisa, achitsvaka kutsausa mutungamiriri parutendo.
2c0d090044	Asi Sauro, ndiye Paurowo, azadzwa neMweya Mutsvene, uye amutarisisa,
2c0d0a009f	wakati: Iwe uzere nekubiridzira kwese nekunyengera kwese, mwanakomana wadhiabhorosi, muvengi wekururama kwese, haugumi here kutsausa nzira dzakarurama dzaIshe?
2c0d0b00b8	Uye ikozvino tarira, ruoko rwaIshe rwuri pamusoro pako, uye uchava bofu, usingaoni zuva kwenguva. Pakarepo mhute nerima zvakamuwira, akatenderera achitsvaka vangamutungamirira neruoko.
2c0d0c005a	Panguva iyo mutungamiriri wakati aona zvakaitika akatenda, achishamiswa nedzidziso yaIshe.
2c0d0d0085	Zvino Pauro nevaiva naye vakabva Pafosi nechikepe vakasvika paPega muPamufiriya. Asi Johwani wakabva kwavari akadzokera kuJerusarema.
2c0d0e007f	Asi ivo vakati vagura vachibva paPega, vakasvika kuAndiyokiya muPisidhiya; vakapinda musinagoge nezuva resabata, vakagara pasi.
2c0d0f00a8	Zvino shure kwekuverengwa kwemurairo nevaporofita, vakuru vesinagoge vakatumira kwavari, vachiti: Varume hama, kana kune shoko mukati menyu rekurudziro kuvanhu, taurai.
2c0d100064	Zvino Pauro wakasimuka, ndokuninira neruoko, akati: Varume VaIsraeri, nemwi munotya Mwari, teererai.
2c0d110096	Mwari werudzi urwu rwaIsraeri wakasarudza madzibaba edu, akakudza vanhu vachiri vatorwa munyika yeEgipita, uye neruoko rwakakwirira akavabudisa mairi.
2c0d12004e	Uye akava nemoyo murefu nemaitiro avo nguva inenge makore makumi mana murenje.
2c0d130059	Zvino wakati aparadza marudzi manomwe munyika yeKenani, akavagovera nyika yavo nemujenya.
2c0d140077	Zvino shure kweizvozvo, makore anenge mazana mana nemakumi mashanu, wakavapa vatongi kusvikira kuna Samueri muporofita.
2c0d150081	Uye kubvira ipapo vakakumbira mambo; Mwari ndokuvapa Sauro mwanakomana waKishi, murume werudzi rwaBhenjamini, makore makumi mana.
2c0d1600a8	Zvino wakati amubvisa, wakavamutsira Dhavhidhi kuva mambo, waakapupurirawo akati: Ndawana Dhavhidhi waJese, murume anoenderana nemoyo wangu, achaita chido changu chese.
2c0d170043	Pambeu yeuyu sechivimbiso, Mwari wakamutsira Israeri Muponesi Jesu;
2c0d180062	iye asati asvika Johwani wakaparidza pakutanga rubhabhatidzo rwekutendeuka kuvanhu vese VaIsraeri.
2c0d1900ac	Zvino Johwani wakati azadzisa rwendo, akati: Munofunga kuti ndini ani? Ini handisi iye, asi tarirai, shure kwangu anouya, wandisakafanira kusunungura shangu dzetsoka dzake.
2c0d1a0073	Varume hama, vana verudzi rwaAbhurahama, neavo pakati penyu vanotya Mwari, shoko reruponeso urwu ratumirwa kwamuri.
2c0d1b009c	Nokuti avo vanogara muJerusarema nevatungamiriri vavo havana kumuziva uyu, uye manzwi evaporofita anoverengwa sabata rimwe nerimwe, vakaazadzisa pakumurasa;
