2a00000006	Lukasi
2a0f0e0071	Menseno lowono doino pinggo, Gagioto mokoninggoa la lowono waawute raaꞌa, ranta iwono mboꞌu mompamula masusa.
2a0f0f0080	Pokotompaano, iwono lumeko moꞌangga laꞌaso mia i waawute raaꞌa. Mia raaꞌa tumenaꞌo lumeko i lereno kano pogagai boeno.
2a0f10009e	Iwono mokoninggo takau ranta iwono minggi umihiiꞌo kompono saru paka boe. Maupono iwono mokoninggoto takau, kano hina teꞌaso mia henu moweiꞌakeo kaanga.
2a0f1100c6	Pokotompaano no pokopewowoloꞌo pinogauno ka mepau i laro aroano, ‘Takau adio mia henu mpoꞌangga la umanggu ka mpohawe kaanga henu mpetotorea, kanggo iaku endea andono epie kaku mateako ninggo.
2a0f12008b	Lenie iaku nggale lumeko teꞌembu endea, mekule la umanggu ka iaku mepau ndi iwono, Uma, iaku tehala akuto ndi iworo Ue Ala ka ndi ikomiu.
2a0f130052	Iaku kano pototono mboꞌu gagi anamiu uma. Poꞌinengoto iaku gagi atamiu uma.’
2a0f14009c	Umari raaꞌa iwono lumeko la umano. Tempono iwono da olai, umano kumiteo. Meluarakoto pompehohawano umano, ka meripo tumotowoꞌo, kumopuiꞌo ka wowoongo.
2a0f150086	Ka mepauꞌoto ana raaꞌa la umano, ‘Uma, tehala akuto ndi iworo Ue Ala ka ndi ikomiu. Iaku kano pototono mboꞌu nginee anamiu.’
2a0f1600a2	Kanggo umano mepau la atano raꞌiroa, ‘Waweo nderamai lemba henu takau meꞌambo ka pakeꞌakeo ndi iwono. Pasaꞌakeo sinsi la tonisono ka sapatu la ngkareno.
2a0f17004e	Ka aleo aso ana sapi henu monuwo, gereꞌakito, kato mengkaango mpesana-sanaa.
2a0f18008e	Akono ananggu neea hele nggoto mate, kanggo tuwu mekule. Ananggu neea henu tetadi hinawe mekule.’ Umari raaꞌa mompamulairoto mporame-rame.
2a0f1900a4	Tekonairo mporame-rame, anano henu kaka tekonai moꞌangga i lere. Tempono no pekule ka orambioto la dohano, no horingo unino silolu ka penaniro mia henu melumense.
2a0f1a0068	Kanoamba no poboiꞌo aso mia atano ka mesikeno ndi iwono, ‘Tembio kano hina rame-rame i doha neea?’
2a0f1b0083	Ata raaꞌa sumangkio, ‘Andimu mekuleoto ka umamu mogere aso ana sapi henu monuwo, akono no haweoto mekule anano da motea-tea.’
2a0f1c009e	Humoringo lowono raaꞌa, ana henu kaka raaꞌa gagi tekuda, ka kano poli mendamo i laro doha. Gagi umano hawe popandeiꞌo kano poli koa mendamo i laro doha.
2a0f1d00e6	Ana raaꞌa sumangkio umano, ‘Uma, mepetaꞌu-taꞌuoto iaku moꞌangga ndi ikomiu heleo atamiu ka amboku hori umewaꞌo petenamiu. Kanggo, ambo ihori moweiꞌaku aso ana bembe kaku pakeꞌo mpesana-sanaa saru poko-pokowalinggu.
2a0f1e007e	Kanggo tempono anamiu henu mompinggo-pinggo aga-agamu saru erowai tehala mekule, ikomiu mogereꞌakeo ana sapi henu monuwo.’
2a0f1f005f	Umano mepau, ‘Ananggu, iiko meronga mpihe saru iaku ka lowono aga-aganggu, aga-agamu mboꞌu.
2a0f2000a0	Kanggo, oleo neea ikito asolekono mporame-rame ka mpesana-sanaa, akono andimu hele nggoto mate, kanggo tuwu mekule. Andimu neea henu tetadi hinawe mekule.’”
2a100100e2	Iesu mompau mboꞌu aso ande-ande mpau la ana guruNo raꞌiroa lenie, “Hina aso mia henu sugi henu hina aso mia puꞌu poꞌatora aga-agano. Puꞌu poꞌatora aga-aga raaꞌa tinuluri mompinggo-pinggo doino mia sugi raaꞌa.
2a10020135	Mia sugi raaꞌa moboiꞌo puꞌu poꞌatora aga-aga raaꞌa ka mepau ndi iwono, ‘Iaku kaku sanaa humoringo kareba taꞌalu iiko mokompinggoꞌo mpena doinggu. Gagi, ukiꞌakuneto mongkono araꞌehende uꞌatoraꞌo aga-aganggu, akono mompuꞌu oleo neea andono iiko mboꞌu henu umatoraꞌo aga-aganggu.’
2a10030101	Humoringo raaꞌa, puꞌu poꞌatora aga-aga raaꞌa mepau i laro aroano, ‘Opio henu bisa kuwowauꞌo? Akono uenggu mokompenao-naoꞌaku teꞌembu la anggaꞌanggu moꞌatora aga-agano. Iaku kaku pontuꞌai mobingku, iaku mokokoꞌii taꞌalu momoni-moni.
2a100400ac	Kutoꞌorio pio henu kunggale wowauꞌo, kano hina koa mia henu tumarimaꞌaku la dohano taꞌalu temponoto uenggu mokompenao-naoꞌaku teꞌembu la mpoꞌanggaꞌanggu.’
2a10050087	Umari raaꞌa no poboiꞌo lowono mia henu mepasua la ueno. Iwono mesikeno la mia henu hawe amba-ambano, ‘Popio pasuamu la uenggu?’
2a100600c6	Mia raaꞌa sumangki, ‘Aso etu loia boka.’ Umari raaꞌa no pongeeꞌakeo, ‘Nooto sura pasua. Kerahoa petunda ka ukiꞌoto mekule sura pasuamu henu baru mongee iiko mepasua lima mpulo loia.’
2a100700fa	Umari raaꞌa iwono mesikeno la mia mesue, ‘Araꞌehende iiko? Popio adiono pasuamu la uenggu?’ Mia raaꞌa sumangki, ‘Aso etu karu gandu.’ Iwono mepau la mia raaꞌa, ‘Nooto sura pasua, ukiꞌo mekule pasuamu gagi halu mpulo karu gandu.’
2a1008012c	Humoringo pio henu no powowau puꞌu poꞌatora aga-aga henu tai mentee raaꞌa, ueno raaꞌa umunde-undeꞌo akono iwono adio akalano.” Umari raaꞌa Iesu mepau, “Biasa laano mia henu tumondaꞌo gau i wawontolino neea, iworo pandeiropo umatoraꞌo urusuꞌaro sekonopo mia henu tuwu laro wanta.
2a100900f0	Iaku mepau ndi ikomiu, pakeꞌoto sugi i wawontolino neea montulungi mia mesue kano adio pokowalimu. Taꞌalu sugi i wawontolino pinggooto, Ue Ala ungga nggale tumarima komiu la mpoꞌianga henu inggale mpoꞌiangario ranta pokotompaano.”
2a100a00e8	“Araisia henu pineꞌalo-alo la urusuꞌa henu motutu, bisa mboꞌu pineꞌalo-alo la urusuꞌa henu langkai. Ka araisia henu tai pineꞌalo-alo la urusuꞌa henu motutu, kano bisa mboꞌu pineꞌalo-alo la urusuꞌa henu langkai.
2a100b00ae	Gagi, taꞌalu ikomiu kai pineꞌalo-alo moꞌurusu sugi i wawontolino henu mosaꞌa neea, matantuoto kano hina mia henu meꞌalo-alo komiu moꞌurusu sugi henu menteeꞌano.
2a100c0097	Ka taꞌalu ikomiu tai pineꞌalo-alo moꞌurusu aga-agaro mia mesue, matantuoto kanolo hina mia henu poli moweiꞌakomiu aga-aga kano gagi aga-agamiu.
2a100d012d	Kano hina aso ata bisa moꞌangga la oruo ueno, akono henu aso teꞌingga no oꞌalieꞌakeo ka henu aso no pehohawaꞌo. Ara iwono teꞌingga metenunu laꞌaso mia ka henu mesueno kano periongo. Ikomiu kailo bisa moꞌangga ndi iworo Ue Ala ka mboꞌu moꞌangga ka mohawe sugi i wawontolino neea.”
2a100e0058	Tempono iworo mehoringo lowono raaꞌa to Parisi pototahio Iesu akono iworo inehero doi.
2a100f00ba	Kanggo Iesu mepau ndi iworo, “Ikomiu mokomenteeꞌo koroimiu i aroro mia, kanggo Ue Ala tumoꞌorio pio henu i laro aroamiu, akono arapio henu inunde-undero mia, Ro alieꞌakeo Ue Ala.
2a101000f6	Atora Taura ka Wuntaro nabi-nabi pinalele ranta Iohane to pobaho hawe. Mompuꞌu haweano Iohane to pobaho, pinaleleꞌako Kareba Meꞌambo mongkono Poparentaro Ue Ala, ka lowono mia mpeꞌusaha karo megagi bawaa i laro Poparentaro Ue Ala raaꞌa.
2a1011009b	Kanggo, atora Taura ka Wuntaro nabi-nabi kongkono pihe pinake. Moruanaopo langi ka wawontolino no tetadi sekono aso hurupu teꞌembu la atora Taura tetadi.
2a101200ac	Sombo mia henu tumadio walino ka moꞌalo mboꞌu erowai mesue, iwono raaꞌa monsosabo. Ka sombo mia henu moꞌalo erowai henu no tadio walino, iwono mboꞌu monsosabo.”
2a1013006d	“Hina aso mia henu sugi, pia meparewa lemba ungu ka bana molusa. Iwono tuwu sanaa i laro sugino sombo oleo.
2a10140092	Ka hina mboꞌu aso mia henu mokokolaro mengengako i Lasaru, memboleako orambi la panganso dohano mia sugi raaꞌa. Koroino i Lasaru bukeako kowo,
2a1015008e	ka iwono minggi montadi mokoninggono saru kaanga torea henu tedontai teꞌembu la mejano mia sugi raaꞌa. Ka dahu mehawe mensilaꞌeo kowono.
2a101600b8	Kanoamba mia mokokolaro raaꞌa mate, ka penaono ro waweo malaꞌeka-malaꞌekaro Ue Ala orambi ndi Burahima. Ambono epie teꞌembu rahea, mateoto mboꞌu mia sugi raaꞌa ka kinaburu.
2a10170099	La poꞌiangaro mia mate, mia sugi raaꞌa marasai takau. Ka tempono mensoꞌa i wawono, no kiteo i Burahima teꞌembu olai ka i Lasaru metunda i horino.
2a101800dc	Iwono umoraꞌako ndi Burahima, no pongee lenie, ‘Uma Burahima pehohawaꞌaku. Tenaꞌo i Lasaru kano emoakune tompa tonisono la uwoi ka mokomoriniꞌakune elonggu, akono iaku mompemarasai akuto lahi laro apui neea.’
2a101900d7	Kanggo i Burahima mepau, ‘Ananggu, pewowoloꞌo tempono utuwu i wawontolino, iiko pinoweikoto henu meꞌambo kanggo i Lasaru mohawe lowono henu mosaꞌa. Lenie neea i Lasaru pinokonsanaa kanggo iiko pinokomarasai.
2a101a0109	Kano butu raaꞌa, ikami ka iiko mboꞌu noꞌolosio wingke henu malua ka onalo takau, ranta mia henu minggi mesaki teꞌembu endea lumeko ndi iiko, iworo karo pokopesaki. Liraꞌa koamboꞌu kano hina teꞌaso mia henu bisa mesaki teꞌembu rahea mai ndi ikami.’
2a101b0073	Umari raaꞌa iwono mepau, ‘Taꞌalu lesie, kupomonio ndi iiko uma, tenaꞌoto i Lasaru lumeko la dohano umanggu,
2a101c0080	akono da hina olimo mia petianggu. Iwono asolekono pauꞌakero laano, karo hooto mendamo i laro poꞌianga henu marasai neea.’
2a101d0089	I Burahima mepau, ‘Ndi iworo hina wunta inukino i Musa ka nabi-nabi. Poꞌinengiroto ro mentondaꞌo pompaguru i laro wunta raaꞌa.’
2a101e00b3	Iwono sumangki, ‘Umanggu Burahima, seea kano sombo. Kanggo taꞌalu hina mia henu tuwu mekule teꞌembu la mateano lumeko pauꞌakero, iworo nggale mosea teꞌembu la halaro.’
2a101f00d5	Kanggo i Burahima mepau, ‘Taꞌalu iworo karo mpehoringakeo pio henu pinauno i Musa ka nabi-nabi, iworo mboꞌu karo pompeꞌalo-alo maupono hina mia henu tuwu mekule teꞌembu la matea lumeko pauꞌakero.’”
2a1101008c	Iesu mepau la ana guruNo, “Matantuoto nggale hina mia henu mompososaelo mia mesue i laro hala, kanggo masolaoto mia henu mowowau liraꞌa.
2a110200e0	Meꞌamboopo weꞌuno mia raaꞌa pinodoe-doehako wasu pogiliꞌa henu langkai kanoamba pinotondu laro tahi. Meꞌamboopo liraꞌa kaindono iwono mompososaelo aaso mia teꞌembu la mia henu molusa pompeꞌalo-alono ndi Iaku.
2a11030093	Hoꞌioto puꞌuno, petangkoroto! Taꞌalu peꞌaso pompeꞌalo-alomu mowowau hala ndi iiko, pompauꞌakeo. Taꞌalu iwono meꞌoꞌole ampuniꞌo.
2a110400b4	Taꞌalu i larono aso oleo menggoꞌopisu no powowau hala ndi iiko, ka menggoꞌopisu mboꞌu no hawe ndi iiko mongee, ‘Iaku meꞌoꞌoleakuto.’ Iiko asolekono umampuniꞌo.”
2a11050068	Umari raaꞌa, rasulNo raꞌiroa mpepau ndi Iwono, “Ue, pokomorosoꞌo mboꞌu pompeꞌalo-alomami.”
2a110600e2	Sumangkiiro i Ue, “Taꞌalu pompeꞌalo-alomiu heleo wuku mpahoꞌa henu takau motutu tokoa, ikomiu bisa mpepau la puꞌu ara neea, ‘Utewekato, ka utepaho i laro tahi!’ Puꞌuno ara raaꞌa matantu tumondaꞌo paumiu.”
2a110700e6	“Tuduano hina aso mia teꞌembu ndi ikomiu monaa aso mia ata henu monteko ara mompakambi pinotuwu. Menseno atano raaꞌa mekule teꞌembu la poꞌanggaꞌano, matantuoto kailo mepau ndi iwono lenie, ‘Maito, kerahoa ponggaa.’
2a110800b6	Kanggo ikomiu teꞌingga nggale mepau lenie, ‘Pasadiaꞌakune ari kaanganggu, euꞌoto parewamu ka sikori akuto hawe kaku umari. Umari raaꞌa kau amba bisa monggaa ka moꞌenu.’
2a1109005d	Ikomiu kailo montarimakasi la ata raaꞌa taꞌalu iwono tumondaꞌo pio henu notinenaꞌako.
2a110a00d3	Liraꞌato mboꞌu ikomiu. Taꞌalu imentondaꞌoto lowono henu imentinenaꞌako, ikomiu asolekono mepau, ‘Ikami neea ata henu kano hina tinuduno. Ikami butu mewowauꞌo pio henu asolekono kimewowauꞌo.’”
2a110b005a	La ngkoleko-lekoꞌaro Iesu lumeko i Ierusale, Iesu lumiungo tida inie Samaria ka Galilea.
2a110c0077	Menseno Iesu mewunsokio aso inie, hopulo mia henu mahaki melowe lumeko tumotowoꞌIro. Iworo mpoꞌia mpentada ola-olai
2a110d0032	ka koꞌora-ora, “Iesu, Guru! Ipehohawa kami!”
2a110e00a0	Iesu mekokaniiro ka mepau, “Imelekoto la puꞌu petewawo pesomba ka momonio karo pekokaanio koroimiu.” Ka tekonairo koa i tonga nsala, tompaoto haki lowero.
2a110f007c	Aso mia teꞌembu ndi iworo menseno kumiteo hakino tompaoto, iwono mekule ndi Iesu ka koꞌora-ora umunde-undeꞌiro Ue Ala.
2a11100060	Tempono hawe i aroro Iesu, iwono menggoluntu ka montarimakasi ndi Iworo. Mia raaꞌa to Samaria.
2a11110070	Umari raaꞌa Iesu mepau, “Hopuloꞌiro mia hieno henu pinokotompa. Lumeko nderioke henu osioꞌiro raꞌiroa?
2a1112004d	Tembio butu mia kano to Iahudi henu hawe mboꞌu umunde-undeꞌiro Ue Ala?”
2a11130073	Umari raaꞌa Iesu mepau la mia raaꞌa, “Pentadato ka lekoto. Iiko tompa akono iiko mompeꞌalo-alo ndi Iaku.”
2a111400b4	Popioꞌiro to Parisi mpesikeno ndi Iesu, “Arateꞌepie Ue Ala hawe momparenta i wawontolino?” Sumangki Iesu, “Poparentaro Ue Ala kano pinamula saru tondoni henu bisa kinito.
2a111500a8	Kano hina mboꞌu teꞌaso mia bisa pokompepau, ‘Kiteo, Iwono endeaꞌo!’ Ara, ‘Ndepano Iwono!’ Akono menteeꞌano Ue Ala mompamulairoto momparenta i olomiu.”
2a111600e6	Umari raaꞌa Iesu mepau la ana guruNo, “Hina tempono ikomiu minggi merasaiꞌo teꞌaso oleo teꞌembu la tempono Ana Manusia henu hawe teꞌembu ndi Iworo Ue Ala nggale momparenta, kanggo ikomiu kailo merasaiꞌo oleo raaꞌa.
2a111700c3	Ka hina mia nggale mepau ndi ikomiu, ‘Kiteo, Iwono ndepanoꞌo!’ Ara, ‘Iwono endeaꞌo!’ Kanggo hooto mpeꞌale-aleo henu pinauro ka hooto imentondaꞌiro lumeko kumiteo pio henu pinauro.
2a111800aa	Akono menggena heleo koliki tesangkilo teꞌembu i tompano langi henu aaso la tompano langi henu mesue, liraꞌato mboꞌu ungga haweꞌaro mekule Ana Manusia imengkiteo.
2a1119007f	Kanggo ambono gagi lowono raaꞌa, Iwono asolekono montanggumi adio marasaiꞌa ka mia henu tuwu lenie neea karo mentarimaꞌo.
2a111a0074	Araꞌehende gauro mia tempono i Noho da tuwu, liraꞌato mboꞌu gauro mia taꞌalu oleono Ana Manusia hawe mekule.
2a111b00a4	Iworo mponggaa ka mpoꞌenu, metao ka mempinopotao, hawe kano mpewunso i Noho la ngkapala. Umari raaꞌa hawe lolowi henu motonduꞌo wawontolino ka mokoropuꞌiro.
2a111c00a7	Liraꞌa mboꞌu gauro mia i waawute Sodomo tempono i Loꞌoti da tuwu. Iworo mponggaa ka mpoꞌenu, iworo mpoꞌoli ka pompeꞌoliako, iworo pompaho ka mpowangu doha.
2a111d0090	Kanggo, tempono i Loꞌoti meluarako teꞌembu i Sodomo, apui ka belerang bingkosako tii heleo use teꞌembu i langi ka mokoropuꞌiro lowo mia.
2a111e003f	Liraꞌa koamboꞌu gauro mia taꞌalu Ana Manusia hawe mekule.
2a111f00e1	Tempo raaꞌa, isia henu tekonai i wawono atono dohano, hiaꞌato mboꞌu no petii umaleo aga-agano i laro doha. Liraꞌa koamboꞌu mia henu tekonai moꞌangga i lere, hiaꞌato mboꞌu no pekule i dohano moꞌalo aga-agano.
2a11200032	Impewowoloꞌo pio henu gagi la walino i Loꞌoti!
2a112100a1	Araisia henu meꞌusaha kumaduduiꞌo tinuwuno, iwono nggale tetadi tinuwuno. Ka araisia henu tetadi tinuwuno akono tumondaꞌiro Ue Ala, iwono nggale kinadudui.
2a11220079	Iaku mepau ndi ikomiu, taꞌalu wongi hina oruo mia moturi laꞌaso poturia, henu aso mia winawo ka henu mesue pinobinta.
2a1123005d	Taꞌalu hina oruo erowai meronga-ronga mogili pae, henu aaso winawo ka henu mesue pinobinta.
2a1124004d	[Taꞌalu hina oruo mia i lere, henu aaso winawo ka henu mesue pinobinta.]”
2a112500b8	Umari raaꞌa ana guruNo mpesikeno ndi Iesu, “Ue, inderio ungga henu liraꞌa no nggale gagi?” Sumangki Iesu, “Inderio henu hina pinotuwu mate, rahea pepumpu paa-paa mponggaa.”
2a12010053	Iesu mompauꞌakero ana guruNo aso ande-ande mpau karo hooto meꞌotu-otu mpekakai.
2a12020093	No pongee, “Hina aso puꞌu pobitara moꞌia laꞌaso waawute. Iwono kano doito ndi Iworo Ue Ala ka kano hina teꞌaso mia henu no pelangkaiꞌo.
2a1203009a	I waawute raaꞌa mboꞌu, hina aso tuwu erowai henu pia hawe la puꞌu pobitara raaꞌa ka mepau, ‘Tulungi aku umaropio ewanggu henu mokorugiꞌaku.’
2a120400cc	Menggopopioꞌakoto puꞌu pobitara raaꞌa kano poli tumulungio. Kanggo, koꞌepi-epieno iwono mepau i laro aroano lenie, ‘Maupono kaku doito ndi iworo Ue Ala ka kano hina teꞌaso mia kupelangkaiꞌo,
2a12050098	kanggo tuwu erowai raaꞌa hawe mpihe mokomasusaꞌaku. Meꞌamboopo kutulungio umutuhio pebitaraꞌaro, kano hooto no mai mpihe mokomasusaꞌaku.’”
2a12060075	Umari raaꞌa Ue Iesu mepau, “Pehoringakeo temeꞌambo pio henu pinauno puꞌu pobitara henu tai meꞌambo raaꞌa.
2a12070104	Gagi, puꞌu pobitara henu tai meꞌambo raaꞌa umehe tumulungio pebitaraꞌano tuwu erowai raaꞌa, liraꞌa mboꞌu Ue Ala matantu nggale tumulungiiro mia henu tinimakiNo henu mekakai ndi Iworo mowanda ka wongi. Iwono kanolo montadi-tadi tempo tumulungiiro.
2a120800a8	Iaku mepau ndi ikomiu, Ue Ala nggale ronga mokomenteeꞌiro! Kanggo, taꞌalu Ana Manusia hawe, hinake pompeꞌalo-alo ndi Iworo henu No haweꞌo i wawontolino neea?”
2a12090068	Iesu mompau aso ande-ande mpau la mia henu rumekeꞌo koroino mentee ka mompeꞌuru-uru mia mesue lenie,
2a120a005f	“Hina oruo mia lumeko mekakai i Doharo Ue Ala. Aso mia to Parisi ka aso mia to ponsinga sima.
2a120b011e	To Parisi raaꞌa mentada ka mekakai i laro aroano, ‘Ue Ala, iaku montarimakasi ndi Ikomiu, akono kaku penggena ka mia mesue: heleo mia monako, henu kano mentee pinogauro, ka mia monsosabo. Iaku montarimakasi ndi Ikomiu akono iaku mboꞌu kaku penggena heleo to ponsinga sima raaꞌa.
2a120c0063	Iaku mepuasa menggoruo i laro aso minggu ka iaku mompowei hopulo persee teꞌembu la hinawenggu.’
2a120d00cd	Kanggo to ponsinga sima raaꞌa mentada ola-olai, ka kano taha mensoꞌa i langi. No pede-pedehio radano akono iwono meꞌoꞌole i laro aroano ka mepau, ‘Ue Ala, iaku neea mia tehala. Pehohawaꞌaku.’
2a120e0116	Iaku mepau ndi ikomiu, ‘Tempono mekule i doha, to ponsinga sima raaꞌa henu pinokomenteero Ue Ala, kanggo to Parisi raaꞌa kano pinokomentee. Akono araisia henu melangkaiꞌo koroino, iwono nggale pinetotoako. Araisia henu metotoakeo koroino, iwono nggale pinelangkai.’”
2a120f00aa	Popioꞌiro mia mpowawo ana-ana motutu ndi Iworo Iesu, karo ini-iniꞌiro ka barakatiꞌiro. Kanggo kumiteo raaꞌa, ana guruNo raꞌiroa mentekudaꞌakero mia raꞌiroa.
2a121000cc	Kanggo Iesu moboiꞌiro ana-ana raꞌiroa ka mepau la ana guruNo raꞌiroa, “Poꞌinengiroto ana-ana raꞌiroa mai ndi Iaku, hooto imeꞌontoiro, akono mia heleo iworoto henu nggale gagi bawaaro Ue Ala.
2a1211008a	Menteeꞌano Kupauꞌakomiu, araisia henu kano tarimaꞌo Poparentaro Ue Ala heleo ana motutu, iwono kano pototono gagi bawaaro Ue Ala.”
2a121200a2	Aso mia puꞌu petewawono to Iahudi mesikeno ndi Iesu, “Guru henu meꞌambo, opio henu asolekono kupowowau kaku pohawe koa tuwuꞌa henu tai hina tampulaano?”
2a12130086	Iesu mepau ndi iwono, “Tembio kau pongee meꞌambo Iaku? Kano hina teꞌaso mia henu meꞌambo. Butukoa iworo Ue Ala henu meꞌambo.
2a121400aa	Iiko tumoꞌorio lowono parentaro Ue Ala, ‘Hooto ponsosabo, hooto pompepate, hooto ponako, hooto pongkota i arono puꞌu pobitara, pelangkaiꞌiro umamu ka inemu.’”
2a1215004e	Mia raaꞌa sumangki, “Lowono raaꞌa kutondaoto teꞌembu ku da monguro.”
2a121600fa	Umarino Iesu humoringo sangkino raaꞌa, No pepau ndi iwono, “Aso rupapo mboꞌu henu asolekono upowowau. Peꞌoliakeo lowono aga-agamu ka doino utia-tiaꞌakero la mia mokokolaro kau pohawe koa aga-aga i suruga. Umari raaꞌa maitoto tonda Aku.”
2a1217005b	Kanggo umarino no horingo pio henu pinauNo Iesu, gagi masusa aroano akono iwono sugi takau.
2a12180055	Iesu kumiteo ka mepau, “Takau mapari mia sugi gagi bawaa i laro Poparentaro Ue Ala.
2a12190063	Moruanaopo aso unta mewunso la aano supe sekonopo mia sugi gagi bawaa i laro Poparentaro Ue Ala.”
2a121a0063	Iworo henu mehoringo raaꞌa mesikeno ndi Iesu, “Taꞌalu liraꞌa isia henu nggale kinadudui?”
2a121b0051	Sumangki Iesu, “Opio henu kano bisa wowauꞌo mia, bisa Ro wowauꞌo Ue Ala.”
2a121c004d	I Peturu mepau, “Ehende ikami? Lowoakoano kipobintaoto ka tumonda Komiu.”
2a121d00a3	Sumangki Iesu, “Menteeꞌano Kupauꞌakomiu suꞌu, lowono mia henu mobintao dohano, walino, petia-petiano, mia mosuꞌono ka ana-anano akono Poparentaro Ue Ala,
2a121e0099	nggale mohawe mekule lenie neea adioopo ka henu no pobintao. Ka la tempo henu nggale hawe ungga kongkono koa mohawe tuwuꞌa henu tai hina tampulaano.”
2a121f00d1	Iesu moboiꞌiro ana guruNo henu hopulo ka oruo mia ka mepau ndi iworo, “Pehoringakeo, ikito neea i laro koleko-lekoꞌa lumeko Ierusale, ka lowono henu inukiro nabi-nabi mongkono Ana Manusia matantu inihii.
2a1220006e	Iwono ungga nggale pinewengako la mia kano to Iahudi karo mpepali-palindoꞌakeo, tumataꞌo ka meꞌonuiꞌo.
2a1221006b	Ka iworo teꞌingga nggale mensepiꞌo ka mepateo. Kanggo la oleo koꞌotoluno Iwono nggale tuwu mekule.”
2a12220098	Lowono raaꞌa karo mentoꞌorio ana guruNo. Pengkonoano henu pinauNo tewuni ndi iworo, hoꞌioto puꞌuno karo mentoꞌorio opio henu ngineeNo raaꞌa.
2a12230062	Tempono Iesu orambioto hawe Ieriko, hina aso mia morawu metunda i wiwi ansala tekonai momoni-moni.
2a1224005a	Tempono mia morawu raaꞌa humoringo mia adio teliu, iwono mesikeno, “Opio henu gagi?”
2a1225003b	Iworo mpepau ndi iwono, “Iesu to Nasare raaꞌa teliu.”
2a1226005c	Mia morawu raaꞌa koꞌora-ora no pongee, “Iesu, inuleno mokole Daudi, pehohawaꞌaku!”
2a122700ad	Mia henu teleꞌeru koleko-leko i arono umontoo ka tumenaꞌo komino. Kanggo sani komoko-mokorano no koꞌora-ora no pongee, “Iesu, inuleno mokole Daudi pehohawaꞌaku!”
2a122800b1	Humoringo no koꞌora-ora, menao-naoꞌiroto Iesu ka tumenaꞌiro mia waweo mia morawu raaꞌa ndi Iwono. Tempono mia morawu raaꞌa orambioto ndi Iesu, Iesu mesikeno ndi iwono,
