2800000006	MATAYO
2d020500c9	Ila sama ya udala wa moyo wako na vija vuuli na moyo wa kulema kuleka vilozo, kokiimemekezela lusango gwegwe mwenyego kuna dizua da lusango aho nhaguso ya Mulungu ilibule uzenzeleganye vondaigubuligwe.
2d0206003f	Kwavija Mulungu komuliha kila munhu kamba vija viyasang'hanike.
2d0207006b	Awo wokwazaganya mkutenda ganogile wozahila yenzi, hishima, na ugima, Mulungu kowagwelela ugima wa digunge.
2d02080086	Wanhu wayagwe wozahila mbuli zao wenyego na awo woilema ikweli na kuzikweleleza mbuli zihile, Mulungu kowonela lusango na ng'hasilika.
2d0209005b	Kuja kowa na mgayo na kugazika ha wanhu wose wotenda gehile, tanhu Wayahudi, abaho Wamhazi.
2d020a006e	Ila Mulungu kowagwaa yenzi na hishima na tindiwalo wanhu wose wotenda ganogile, tanhu Wayahudi, abaho Wamhazi.
2d020b0026	Kwavija Mulungu hasagula wa kumnogela.
2d020c00a3	Wanhu wose walozile bila kugatanga Malagizo ga Musa wokwangama hata kamba hawagatangile Gamalagizo, na wose walozile mkugatanga Malagizo wotagusigwa na Gamalagizo.
2d020d009f	Kwavija si kamba awo wogahulika Malagizo wawo walibule uzenzeleganye hameso ga Mulungu, ila waja wagagogile Malagizo wawo wapetigwe kamba wabule uzenzeleganye.
2d020e0095	Hata Wamhazi, awo walibule Malagizo ga Musa, yokoneka kamba wagatanga Malagizo ahaja vowagawinza bila kufundizwa na munhu, hata kamba hawanagahulika.
2d020f00d3	Yolagusa kamba gaja golondigwa na Malagizo gandikwa mmioyo yao, na udaho wao wa kusambula gehile na ganogile vivija wolava usindila, na ngelegeza zao kipigiti kiyagwe zowatagusa na kipigiti kiyagwe zowakikiwiza.
2d02100090	Mbuli zino zolawilila mdizua dija Mulungu vondayazitaguse ngelegeza zifisike za wanhu kubitila Yesu Kilisto kamba Usenga wangu Unogile vuulonga.
2d02110063	Gweye ukiikema mwenyego Muyahudi, na kogatamanila Malagizo ga Musa na kuigodela uhamoja na Mulungu,
2d0212006c	kamba vija kugatanga gaja goyolonda, na kugatogola gaja ganogile, kwavija kulagizigwa na Gamalagizo ga Musa.
2d02130054	Kokwagiza kamba gweye kwa kilangizi wa vimbugumbugu, mulangaza mwa awo wali mdiziza,
2d0214005f	mkulufunzi wa wabozi, na mfundiza wana. Kokwagiza kamba kunago Malagizo gali na ilimu na kweli.
2d0215007a	Gweye uwafundiza wanhu wayagwe, habali hukiifundiza gweye mwenyego? Gweye uwapetela wanhu sambiwebe, habali gweye kokwiba?
2d02160089	Gweye ulonga kamba wanhu sambiwatende ugoni, habali gweye kotenda ugoni? Gweye uihila miwegu, habali gweye kokwiba kulawa mzing'anda zao?
2d0217005a	Gweye ukiitopela Malagizo ga Musa, habali gweye komzabuza Mulungu mkugakeng'enha Malagizo?
2d02180074	Kamba viyandikigwe Mzinyandiko Zing'alile, “Twaga da Mulungu dofukuligwa hagatigati ya Wamhazi sama yenu mweye.”
2d021900ac	Kwingila kumbi kololwa kamba muhagagoga Malagizo ga Musa, ila kamba muhagakeng'enha Gamalagizo ga Musa, kwingila kumbi kumwenu kogaluka kuleka kwingila kumbi kamba Wamhazi.
2d021a0094	Kamba awo walekile kwingila kumbi wahagagoga Malagizo ga Musa, kuleka kwingila kumbi hakupetigwa kamba kwingila kumbi kamba viwali wanhu wa Mulungu?
2d021b00b9	Awo walekile kwingila kumbi da lukuli ila wogagoga Malagizo ga Musa wokutagusa gweye hata kamba kunago Gamalagizo gandikigwe na kwingila kumbi, kwavija kogakeng'enha Gamalagizo ga Musa.
2d021c0045	Munhu hapetigwa kuwa Muyahudi mkuvumbuka ama mkwingila kumbi kwiyeka.
2d021d00fe	Munhu kowa Muyahudi wa kweli kamba yahawa Muyahudi kulawa mgati, ihawa moyo wake wingizigwa kumbi, na sang'hano ino yotendigwa na Loho wa Mulungu, na sio na Malagizo gandikigwe. Munhu kamba ino kobokela nhogolwa kulawa ha Mulungu, na sio kulawa ha wanhu.
2d03010063	Muyahudi kana kinhu chaki kibanzile? Ama kuna kinhu chaki cha kuigodela mwa munhu yengizigwe kumbi?
2d03020050	Kuna vinhu bwando va kuigodela! Tanhu, Mulungu kawagwelela Wayahudi usenga wake.
2d03030078	Yowaze kamba wayagwe mmwanza wao wabule nhamanila? Kuwa bule nhamanila kuwali nako komtenda Mulungu yawe kizenzeleganye?
2d030400bd	Bule! Hata kamba kila munhu yahawa m'vwizi, Mulungu havwiza. Kamba Nyandiko Zing'alile vuzilonga, “Giladi upetigwe kamba kwabule uzenzeleganye mzimbuli zako, na kuhuma muinhaguso yako.”
2d030500b7	Kamba mbuli zetu zihile zosimulila lumosilumosi vija Mulungu viyalibule uzenzeleganye, tulongeze? Tulonge Mulungu kotenda vihile voyotugalila tweye lusango lwake? Hano nolonga kiunhu.
2d03060042	Bule! Ihawile hivo, Mulungu yahadahile vilihi kuutagusa ulumwengu?
2d03070093	Ila ihawa uvwizi wangu woisang'hanikila yenzi ya Mulungu mkuitenda ikweli yake itangigwe ng'hani, habali ning'hali nidukumizwa kamba mtenda vilozo?
2d0308009d	Habali hatulonga, kamba wanhu wayagwe vowotulonga vihile mkutulonga kamba tweye tulonga, “Leka tutende gehile giladi geze ganogile”? Walumba kutagusigwa.
2d0309009f	Avo tulongeze? Tweye Wayahudi tunoga kubanza wanhu wayagwe? Bule! Kwavija tweye tose twisha kutagusigwa, wose, Wayahudi na Wamhazi twa hasi ya mhiko za vilozo.
2d030a0064	Kamba Nyandiko Zing'alile vuzilonga, “Haduhu munhu yalibule uzenzeleganye, haduhu hata munhu imwe,
2d030b003e	haduhu munhu yomtanga Mulungu, haduhu munhu yomzahila Mulungu.
2d030c006c	Wose wamuleka Mulungu, wose hamoja wagaluka miwewela, haduhu munhu yotenda ganogile, haduhu hata munhu imwe.
2d030d0062	Mikolomelo yao ya kamba panga digubuligwe, ndimi zao zolonga uvwizi, sumu ya nyoka ya mmilomo yao.
2d030e0025	Milomo yao imema ndukumiza na usungu.
2d030f002d	Magulu gao gowalongoza walopole kwita mulopa,
2d03100023	ubananzi na migayo va mzinzila zao,
2d03110021	na nzila ya tindiwalo hawaitanga.
2d03120034	Haduhu bwembwe da Mulungu haulongozi wa meso gao.”
2d031300b0	Sambi tovitanga kamba Malagizo ga Musa gowalonga waja wali hasi ya Gamalagizo higo, giladi munhu yoyose sambiyawe na mbuli ya kuigombela, na ulumwengu wose ulamulwe na Mulungu.
2d031400a2	Kwavija haduhu munhu yondayapetigwe kamba kabule uzenzeleganye hameso gake mkugagoga Malagizo, kwavija kubitila Malagizo higo topata udaho wa kuvitanga vilozo tu.
2d031500c5	Ila sambi nzila ya Mulungu ya kuwatenda wanhu wawe bule uzenzeleganye igubuligwa bila kutamanila Malagizo ga Musa, hata kamba Malagizo ga Musa na Nyandiko Zing'alile za wahokozi woilavila usindila.
2d03160073	Kuwa bule uzenzeleganye kokwiza kubitila kumtamanila Yesu Kilisto mwa awo wose wotogola. Haduhu yam'banzile miyage,
2d03170040	kwavija wose watenda vilozo na kuhungukilwa na yenzi ya Mulungu.
2d03180071	Wapetigwa kuwa wanhu walibule uzenzeleganye bila kuliha kinhu chochose, kubitila ukombola kulawa ha Yesu Kilisto.
2d031900eb	Mulungu kamulava Yesu yawe kamba nhosa ya kuwalumba wanhu na heyo mwenyego kubitila nhamanila mmulopa wake. Kagatenda gano kulagusa kamba kabule uzenzeleganye, kwavija mkwazaganya kumwake Mulungu hawataguse awo watendile vilozo umwaka.
2d031a0093	Kagatenda gano giladi yalaguse kamba kabule uzenzeleganye mkipigiti kino na kamba voyomtenda munhu yoyose yomtamanila Yesu yawe bule uzenzeleganye.
2d031b0084	Avo, choni chondatuigodele? Hahudu! Tuigode kwavija tugagoga Malagizo ga Musa? Si vivo, ila kwavija tutogola kamba Yesu kotukombola.
2d031c007a	Kwavija tuvimanya kamba munhu kopetigwa kamba kabule uzenzeleganye kubitila nhamanila na sio mkugagoga Gamalagizo ga Musa.
2d031d0078	Ama Mulungu ka Mulungu wa Wayahudi weiyeka? Heyo vivija hali Mulungu wa Wamhazi? Ona, heyo vivija ka Mulungu wa Wamhazi.
2d031e0091	Mulungu ka imwe, yowatenda wawe bule uzenzeleganye waja wengile kumbi kubitila nhamanila na waja walekile kwingila kumbi kubitila nhamanila iija.
2d031f0061	Avo, tugase Gamalagizo ga Musa sama ya nhamanila ino? Si vivo, ila togavikiza Gamalagizo ga Musa.
2d0401004c	Tulonge choni mmbuli zija ziyapatile Ablaham, muhenga wetu mmbuli ya kiunhu?
2d0402009b	Kamba Ablaham koneka kabule uzenzeleganye hameso ga Mulungu kubitila sang'hano zake za lukuli, avo kana kinhu cha kuigodela, ila sio haulongozi wa Mulungu.
2d0403007b	Nyandiko Zing'alile zolongaze? “Ablaham kamtogola Mulungu, na Mulungu kampeta heyo kamba munhu yalibule uzenzeleganye.”
2d04040057	Munhu yosang'hanika, kitumetume chake hakiwa kamba nhunza, ila chowa kamba maliho gake.
2d0405009c	Ila wanhu wopetigwa kamba wabule uzenzeleganye, sio sama ya sang'hano zao, ila sama ya nhamanila yao ha Mulungu, ayo yowagela kumgongo wanhu wali na vilozo.
2d04060071	Avo, vivija Daudi kozilonga motelo za munhu ayo Mulungu yampetile kamba kabule uzenzeleganye kutali na sang'hano.
2d0407004a	“Wamota waja udulu wao ugeligwe kumgongo, na awo wasegezelwe vilozo vao!
2d04080033	Kamota munhu ija Mndewa yoleka kumpetela vilozo!”
2d040900a9	Motelo zino ha wanhu wengile kumbi weiyeka, ama vivija ha wanhu walekile kwingila kumbi? Tweye tulonga, “Nhamanila ya Ablaham iyo imtendile yawe bule uzenzeleganye.”
2d040a00c2	Kipigiti chaki mbuli ino imulawila Ablaham? Viyakalile yang'hali hanakwingila kumbi ama viyeshile kwingila kumbi? Imulawila kipigiti hanakwingila kumbi, na sio kipigiti viyeshile kwingila kumbi.
2d040b010f	Heyo kabokela kilaguso cha kwingila kumbi kamba utango wa kuwa bule uzenzeleganye kuyakalile nao kubitila nhamanila kipigiti viyakalile yang'hali hanakwingila kumbi. Avo heyo iyo tata wa waja wose wotogola bila kwingila kumbi, giladi wapetigwe kamba wabule uzenzeleganye.
2d040c00c1	Na heyo vivija iyo tata wa awo wengile kumbi, sio awo wengile kumbi tu, ila awo vivija wotembela mkuiwinza nhamanila ija yaakalile nayo tata wetu Ablaham kipigiti viyakalile hanakwingila kumbi.
2d040d00e2	Kwavija kilagano Mulungu chayailagane na Ablaham na lukolo lwake, kamba hewo wouhala ulumwengu, hakizile ha Ablaham ama ha lukolo lwake kubitila Malagizo ga Musa, ila sama ya kuwa bule uzenzeleganye kwizile kubitila nhamanila.
2d040e0065	Kwavija kamba waja wogatamanila Malagizo ga Musa wao wahazi, nhamanila izabuka na ikilagano si kinhu.
2d040f0078	Kwavija Malagizo ga Musa gago gogala lusango lwa Mulungu. Ila hanhu halibule Malagizo ga Musa, haduhu udulu wa Malagizo.
2d041000f9	Avo, kilagano chokwiza kubitila nhamanila, giladi kilavigwe bule kamba nhunza ya Mulungu mwa lukolo lose lwa Ablaham. Sio tu ha awo wogagoga Malagizo ga Musa, ila vivija ha awo wali na nhamanila kamba ya Ablaham. Kwavija heyo iyo tata wa tweye tose.
2d041100e3	Kamba viyandikigwe Mzinyandiko Zing'alile, “Nikutenda gweye uwe tata wa isi bwando.” Kilagano hicho kinoga haulongozi wa Mulungu yaamtamanile, ayo yowagwelela ugima wanhu wadanganhike na kuvikema vinhu vilihaduhu viwe baho.
2d041200a0	Ablaham katamanila mbuli hazidahike kutamanilwa, katogola kokwiza kugaluka tata wa isi bwando, na kawa avo, kamba viyalongeligwe, “Avo kowa na wana bwando.”
2d041300be	Nhamanila yake haihungule hata haja viyalugelegeze lukuli lwake mwenyego, lukalile behi na kudanganhika kwavija kakala na milao kamba mia, na vija viyamgelegeze Sala ayo yakalile bule sambo.
2d0414008f	Haduhu kinhu chochose kimtendile yasinhe kukitogola kilagano cha Mulungu, ila kagendelela kuwa na mhiko mnhamanila yake kuno yomuyenzi Mulungu,
2d04150039	yotogola kamba Mulungu kodaha kugatenda gaja gayailagane.
2d0416004f	Avo, sama ya nhamanila yake, “Kapetigwa kuwa munhu yalibule uzenzeleganye.”
2d0417003d	Ila mbuli ilonga, “Kapetigwa,” handikiligwe heyo yeiyeka,
2d04180093	ila vivija sama yetu tweye, tondatupetigwe kuwa wanhu walibule uzenzeleganye, tweye tumtogole heyo yamzusile Yesu Mndewa wetu kulawa mkudanganhika.
2d04190087	Heyo kalavigwa giladi yadanganhike sama ya vilozo vetu, na kuzuswa kulawa mkudanganhika giladi tutendigwe wanhu walibule uzenzeleganye.
2d05010095	Avo, avija vitupetigwe kamba twabule uzenzeleganye hameso ga Mulungu kubitila nhamanila, tuna tindiwalo na Mulungu kubitila Mndewa wetu Yesu Kilisto,
2d0502008e	ayo yatutendile tupate nzila kubitila nhamanila mbaka kwingila mngekewa ino itwimile nayo sambi. Na todeng'ha mditamanilo da yenzi ya Mulungu.
2d05030066	Sio higo geiyeka, ila vivija toideng'hela migayo yetu kwavija tuvitanga kamba mgayo wogala mwazaganyo,
2d05040069	na mwazaganyo woigangamiza nhogolwa inogile, na nhogolwa inogile yodigangamiza tamanilo da ukombola wetu.
2d05050083	Tamanilo dino haditutenda tunyunguale, kwavija Mulungu katwitila noge jake mmioyo yetu kubitila Loho wa Mulungu yaatugwelele tweye.
2d05060063	Vitukalile twabule mhiko, Kilisto keza mkipigiti kitogoligwe na kadanganhika sama ya tweye Wamhazi.
2d05070077	Vidala munhu kudanganhika sama ya munhu yalibule uzenzeleganye. Ila vodahika munhu kudanganhika sama ya munhu yanogile.
2d05080080	Ila Mulungu kotulagusila tweye noge jake, avija Kilisto viyadanganhike sama yetu tweye, kipigiti vitukalile tung'hali na vilozo!
2d0509008d	Avo, avija vitupetigwe kuwa bule uzenzeleganye kubitila mulopa wake, yolagusa kotukombola ng'hani kulawa mulusango lwa Mulungu kubitila heyo!
2d050a00bd	Tukala wadumuka wa Mulungu, ila katutenda kuwa wambwiga zake kubitila ifa ya Mwanage. Avija vitupetigwe kuwa wambwiga zake Mulungu, yolagusa kotukombola ng'hani kubitila ugima wake Kilisto!
2d050b0085	Ila sio higo geiyeka, ila vivija todeng'ha mgati mwa Mulungu kubitila Mndewa wetu Yesu Kilisto, na kubitila heyo tuilumba na Mulungu.
2d050c0098	Avo, kamba vilozo vingila muulumwengu kubitila munhu imwe, na ifa iza kubitila vilozo, avo ifa yenela mwa wanhu wose, kwavija wanhu wose watenda vilozo.
2d050d0082	Vilozo vikala baho muulumwengu songela Malagizo ga Musa haganalavigwa, ila vilozo havipetigwe kipigiti vikukalile haduhu Malagizo.
2d050e00ca	Ifa itawala songela kipigiti cha Adamu mbaka kipigiti cha Musa, ifa iwatawala hata waja wakalile hawatendile vilozo va kugadulukila Malagizo, kamba viyatendile Adamu, ayo yalingile na Kilisto yondayeze.
2d050f010d	Ila nhunza ya Mulungu hailingile kamba kilozo cha Adamu, kwavija kamba wanhu bwando wadanganhika kubitila kilozo cha munhu imwe, avo chowa kiasi kikulu ng'hani cha ngekewa ya Mulungu yondaize sama ya ngekewa ya munhu imwe yokemigwa Yesu Kilisto, iwetikila wanhu bwando!
2d051000ce	Nhunza ya Mulungu hailingile na malawililo ga kilozo cha munhu imwe. Kwavija nhaguso iwinza kilozo kimwe na igala msuno. Ila nhunza ya Mulungu iwinza vilozo bwando na iwatenda wanhu kuwa bule uzenzeleganye.
2d05110102	Kwavija sama ya kilozo cha munhu imwe Adamu, ifa itawala wanhu bwando. Avo chowa kipigiti kikulu ng'hani chondawatawale awo wabokele ngekewa ya Mulungu na nhunza ya kuwa bule uzenzeleganye awo wokala mkuvihuma vilozo, kubitila ifa ya munhu ino, Yesu Kilisto.
2d051200f2	Avo, malawililo ga kilozo cha munhu imwe gakala nhaguso mwa wanhu wose, avo vivija malawililo ga sang'hano ya munhu imwe yalibule uzenzeleganye yowatenda wanhu wose wapetigwe kamba wanhu walibule uzenzeleganye, ija igala ugima mwa wanhu wose.
2d051300a7	Kwavija kubitila udulu wa munhu imwe, wanhu bwando watendigwa wawe na vilozo, avo vivija kubitila wende wa munhu imwe, wanhu bwando watendigwa wawe bule uzenzeleganye.
2d05140072	Malagizo ga Musa vugezile, vilozo vongezeka. Ila hanhu vilozo havongezeke, ngekewa ya Mulungu yokongezeka ng'hani.
2d051500c8	Avo, kamba vija vilozo vuvitawale na kugala ifa, avo vivija na ngekewa ya Mulungu yotawala kubitila kuwa bule uzenzeleganye, ako kutulongoza tweye kuugima wa digunge kubitila Mndewa wetu Yesu Kilisto.
2d06010057	Avo, tulongeze? Tugendelele kutenda vilozo giladi Mulungu yongeze ng'hani ngekewa yake?
2d0602004a	Mmbuli ya vilozo tweye tudanganhika, todahaze kugendelela kukala m'vilozo?
2d06030064	Ham'vitanga kamba tweye tose tubatizigwa mkuilumba na Yesu Kilisto tubatizigwa mkuilumba muifa yake?
2d060400c0	Avo, tuzikigwa hamoja nayo kubitila mbatiza ya kuilumba muifa yake, giladi kamba Kilisto viyazukile kulawa mkudanganhika kubitila mhiko ya yenzi ya Tata, vivija na tweye tukale ukazi wa sambi.
2d06050076	Kwavija ihawa tuilumba hamoja na heyo muifa iyadanganhike heyo, vivija toilumba hamoja na heyo mumzuso uwazukile heyo.
2d06060088	Tovitanga kamba unhu wetu wa umwaka uwambigwa mumsalaba hamoja na heyo, giladi vilozo sambiviwe na mhiko, sambituwe nyakadala wa vilozo.
2d06070055	Kwavija munhu yadanganhike mkuilumba na Kilisto kafunguligwa kulawa mmhiko za vilozo.
2d0608005a	Ihawa tudanganhika hamoja na Kilisto, vivija totogola kamba tokwiza kukala hamoja na heyo.
2d0609006f	Kwavija tovitanga kamba Kilisto kazuka kulawa mkudanganhika, avo hadanganhika mwanza uyagwe, na ifa haimtawala.
2d060a007e	Ifa iyadanganhike, kadanganhika mwanza umwe sama ya vilozo va wanhu wose, ila ugima uyalinao, kokala sama ya yenzi ya Mulungu.
2d060b007a	Vivija na mweye wenyego mgelegeze kamba mmbuli ya vilozo mdanganhika, ila ha Mulungu muna ugima mkuilumba na Yesu Kilisto.
2d060c005d	Avo, sambimuleke vilozo vitawale mzing'huli zenu, mkuziwinza sulukila zihile za ng'huli zenu.
2d060d0117	Sambim'vilave vipindi va ng'huli zenu viwe via va kutendela gehile, visang'hanike mkutenda vilozo. Ila vihanogile muilave wenyego ha Mulungu kamba awo wabwezigwe kulawa mkudanganhika na kuwa wagima, na m'vilave vipindi va ng'huli zenu ha Mulungu kamba via vilibule uzenzeleganye.
2d060e0061	Vilozo haviwatawala, kwavija hamuli hasi ya Malagizo ga Musa, ila mwa hasi ya ngekewa ya Mulungu.
2d060f006a	Avo tulongeze? Tutende vilozo kwavija hatuli hasi ya malagizo ila twa hasi ya ngekewa ya Mulungu? Si vivo!
2d061000f2	Ham'vitanga kamba muhailava wenyego ha munhu yoyose kuwa nyakadala, mweye mwa nyakadala wa munhu ija imuilavile kumwake? Mdaha kuwa nyakadala wa vilozo viwalongoza kuna iifa, ama mdaha kuwa wende wa Mulungu kuwalongoza kulibule uzenzeleganye?
2d0611007f	Ila Mulungu yahewezigwe, kwavija mkala nyakadala wa vilozo, ila mgaluka wende kulawa mmioyo na kugawinza mafundo gamfundizigwe.
2d06120052	Mkomboligwa kulawa m'vilozo, na mgaluka nyakadala wa mbuli zilibule uzenzeleganye.
2d061300e7	Nolonga ulonzi wa kiunhu sama ya udaho mdodo umulinao. Kamba vija vum'vilavile vipindi venu viwe nyakadala wa vilozo na kuutenda wiho ubanze, avo sambi vilaveni viwe nyakadala wa mbuli zilibule uzenzeleganye zondaziwatende mng'ale.
2d06140056	Vumkalile nyakadala wa vilozo, mkala muilegehe kulawa mzimbuli zilibule uzenzeleganye.
2d06150080	Avo, kinhu chaki chumpatile mkipigiti kija kulawa mzimbuli zumzonela kinyala sambi? Kwavija malawililo ga mbuli zija gakala ifa.
2d0616008c	Ila sambi mkomboligwa kulawa m'vilozo na mgaluka nyakadala wa Mulungu. Kinhu chumpatile kicho ung'azi, na malawililo gake, ugima wa digunge.
2d06170076	Kwavija kitumetume cha vilozo kicho ifa, ila nhunza ya Mulungu iyo ugima wa digunge kubitila Yesu Kilisto Mndewa wetu.
2d07010084	Ndugu zangu, nolonga na wanhu wogatanga goya Malagizo ga Musa. Ham'vitanga kamba Malagizo gomfunga munhu kipigiti cha ugima wake tu?
2d070200b1	Kamba vija mtwanzi yasoligwe kofungigwa na malagizo kipigiti mbigalo wake yang'hali mgima. Ila mbigalo wake yahadanganhika, kafunguligwa kulawa mmalagizo ga kusola na kusoligwa.
2d070300e3	Kokemigwa mgoni kamba yahasoligwa na mbigalo iyagwe kipigiti mbigalo wake yali mgima. Ila kamba mbigalo wake yahadanganhika, kafunguligwa kulawa mdilagizo dija, na heyo hakemigwa mgoni, hata kamba yahasoligwa na mbigalo iyagwe.
2d070400c7	Vivija na mweye, ndugu zangu, mdanganhika mmbuli ya Malagizo ga Musa kubitila lukuli lwa Kilisto, giladi muwe wanhu wa munhu iyagwe, heyo yazukile kulawa mkudanganhika giladi tumulelele mujo Mulungu.
2d070500a5	Vitukalile tukala ukazi wa kulongozigwa na ng'huli zetu, sulukila zetu za vilozo ziswagizwe na Malagizo ga Musa, zisang'hanika na vipindi vetu zilela mujo ugala ifa.
2d070600d1	Ila sambi tufunguligwa kulawa Mmalagizo ga Musa, tudanganhika mmbuli zija zitufungile, giladi tweye sambituwe nyakadala wa Malagizo ga umwaka gandikigwe, ila tuwe nyakadala muukazi wa sambi wa Loho wa Mulungu.
2d07070105	Avo tulongeze? Kamba Malagizo ga Musa gago vilozo? Si vivo! Kamba kuhakalile haduhu Malagizo ga Musa, sambinivitange vilozo. Sambinivitange kamba kusulukila vinhu va wanhu kukala vilozo kamba Gamalagizo ga Musa sambigalonge, “Sambiusulukile vinhu va wanhu.”
2d07080097	Ila vilozo vipata nzila muindagizi ino kwinula sulukila zose zihile mgati yangu. Kwavija kamba kuhawile haduhu Malagizo ga Musa, vilozo vihadanganhike.
2d07090061	Kipigiti kimwe nikala bila kugatanga Malagizo ga Musa. Ila indagizi viizile, vilozo vipata ugima,
2d070a0054	na nie nidanganhika. Na ndagizi iija ilongigwe yogala ugima, kumwangu nie igala ifa.
2d070b005c	Kwavija vilozo vipata hanhu muindagizi ija, vinivwizila, na kubitila ndagizi hiyo ving'homa.
