0100000007	Genèse
141d050042	Un homme qui flatte son prochain déploie un filet pour ses pieds.
141d060063	L'homme mauvais est pris au piège par son péché, mais les justes peuvent chanter et se réjouir.
141d07006b	Les justes se soucient de la justice pour les pauvres. Les méchants ne se soucient pas de la connaissance.
141d08004d	Les moqueurs agitent une ville, mais les hommes sages détournent la colère.
141d090076	Si un homme sage va au tribunal avec un homme insensé, le fou se met en colère ou se moque, et il n'y a pas de paix.
141d0a005f	Les sanguinaires détestent les hommes intègres; et ils recherchent la vie des honnêtes gens.
141d0b0046	L'imbécile évacue toute sa colère, mais un homme sage se maîtrise.
141d0c004e	Si un dirigeant écoute les mensonges, tous ses fonctionnaires sont méchants.
141d0d0054	Le pauvre et l'oppresseur ont ceci en commun: Yahvé donne la vue aux yeux des deux.
141d0e0052	Le roi qui juge équitablement les pauvres, son trône sera établi pour toujours.
141d0f0067	La verge de la correction donne la sagesse, mais un enfant laissé à lui-même fait honte à sa mère.
141d100058	Quand les méchants augmentent, le péché augmente; mais les justes verront leur chute.
141d110057	Corrige ton fils, et il te donnera la paix; oui, il apportera du plaisir à votre âme.
141d120076	Là où il n'y a pas de révélation, le peuple se défait de toute contrainte; mais celui qui garde la loi est béni.
141d13005e	Un serviteur ne peut pas être corrigé par des mots. Bien qu'il comprenne, il ne répond pas.
141d14005e	Vois-tu un homme qui se hâte dans ses paroles? Il y a plus d'espoir pour un fou que pour lui.
141d150053	Celui qui dorlote son serviteur dès sa jeunesse le fera devenir un fils à la fin.
141d160055	Un homme en colère suscite des querelles, et un homme courroucé abonde en péchés.
141d170051	L'orgueil d'un homme l'abaisse, mais celui qui a l'esprit humble gagne l'honneur.
141d180070	Celui qui est complice d'un voleur est l'ennemi de sa propre âme. Il prête serment, mais n'ose pas témoigner.
141d19006c	La crainte de l'homme s'avère être un piège, mais celui qui met sa confiance en Yahvé est en sécurité.
141d1a0051	Beaucoup cherchent la faveur du chef, mais la justice d'un homme vient de Yahvé.
141d1b006b	L'homme malhonnête déteste les justes, et ceux qui sont droits dans leurs voies détestent les méchants.
141e010059	Paroles d'Agur, fils de Jakeh, la révélation: l'homme dit à Ithiel, à Ithiel et Ucal:
141e020056	«Certes, je suis l'homme le plus ignorant, et n'ont pas la compréhension d'un homme.
141e03004d	Je n'ai pas appris la sagesse, je n'ai pas non plus la connaissance du Saint.
141e0400f5	Qui est monté au ciel, et qui est descendu? Qui a rassemblé le vent dans ses poings? Qui a lié les eaux dans son vêtement? Qui a établi toutes les extrémités de la terre? Quel est son nom, et quel est le nom de son fils, si vous le savez?
141e05005f	«Toute parole de Dieu est sans défaut. Il est un bouclier pour ceux qui se réfugient en lui.
141e060060	N'ajoutez pas à ses paroles, de peur qu'il ne te réprimande et que tu ne sois trouvé menteur.
141e070045	«Je vous demande deux choses. Ne me renie pas avant que je ne meure.
141e080087	Éloigne de moi la fausseté et le mensonge. Ne me donnez ni pauvreté ni richesse. Nourris-moi de la nourriture qui m'est nécessaire,
141e0900b5	de peur que je ne sois rassasié, que je ne vous renie et que je ne dise: «Qui est Yahvé?». ou de peur que je sois pauvre et que je vole, et ainsi déshonorer le nom de mon Dieu.
141e0a0073	«Ne calomnie pas un serviteur devant son maître, de peur qu'il ne vous maudisse et que vous soyez jugé coupable.
141e0b004a	Il y a une génération qui maudit son père, et ne bénit pas leur mère.
141e0c0066	Il y a une génération qui est pure à ses propres yeux, mais ne sont pas lavés de leurs souillures.
141e0d005e	Il y a une génération, ô combien hautaine est leur regard! Leurs paupières sont relevées.
141e0e00b5	Il y a une génération dont les dents sont comme des épées, et leurs mâchoires comme des couteaux, pour dévorer les pauvres de la terre, et les nécessiteux d'entre les hommes.
141e0f0086	«La sangsue a deux filles: «Donne, donne. «Il y a trois choses qui ne sont jamais satisfaites; quatre qui ne disent pas «Assez!»:
141e100067	Sheol, l'utérus stérile, la terre qui ne se contente pas d'eau, et le feu qui ne dit pas: «Assez!».
141e110095	«L'œil qui se moque de son père, et méprise l'obéissance à sa mère, les corbeaux de la vallée le ramasseront, les jeunes aigles le mangeront.
141e120059	«Il y a trois choses qui sont trop étonnantes pour moi, quatre que je ne comprends pas:
141e1300a0	La voie de l'aigle dans les airs, le chemin d'un serpent sur un rocher, le chemin d'un navire au milieu de la mer, et le chemin d'un homme avec une jeune fille.
141e140064	«Ainsi va la femme adultère: Elle mange et s'essuie la bouche, et dit: «Je n'ai rien fait de mal.
141e15005f	«A cause de trois choses, la terre tremble, et en dessous de quatre, il ne peut pas supporter:
141e16004d	Pour un serviteur quand il est roi, un fou quand il est rempli de nourriture,
141e170069	pour une femme mal aimée quand elle est mariée, et une servante qui est l'héritière de sa maîtresse.
141e18005c	«Il y a quatre choses qui sont peu de chose sur la terre, mais ils sont extrêmement sages:
141e190056	Les fourmis ne sont pas un peuple fort, mais ils fournissent leur nourriture en été.
141e1a0054	Les hyrax ne sont qu'un peuple faible, mais ils font leurs maisons dans les rochers.
141e1b003d	Les sauterelles n'ont pas de roi, mais ils avancent en rangs.
141e1c0056	Tu peux attraper un lézard avec tes mains, pourtant, il est dans les palais des rois.
141e1d005e	«Il y a trois choses qui sont majestueuses dans leur marche, quatre qui vont majestueusement:
141e1e004d	Le lion, qui est le plus puissant des animaux, et ne se détourne pour aucun;
141e1f004c	le lévrier; la chèvre mâle; et le roi contre lequel on ne peut s'élever.
141e200075	«Si vous avez fait une folie en vous élevant, ou si vous avez eu de mauvaises pensées, mets ta main sur ta bouche.
141e210091	Car, comme le barattage du lait produit du beurre, et le tordage du nez produit du sang, ainsi le forçage de la colère produit des querelles.»
141f01004b	Les paroles du roi Lémuel - la révélation que sa mère lui a enseignée:
141f020042	«Oh, mon fils! Oh, fils de mes entrailles! Oh, fils de mes vœux!
141f030052	Ne donne pas ta force aux femmes, ni vos voies à celles qui détruisent les rois.
141f040083	Ce n'est pas pour les rois, Lemuel, ce n'est pas aux rois de boire du vin, ni pour les princes de dire: «Où est la boisson forte?
141f05006a	de peur qu'ils ne boivent et n'oublient la loi, et pervertissent la justice due à celui qui est affligé.
141f06005c	Donnez une boisson forte à celui qui est prêt à périr, et du vin pour les âmes amères.
141f070050	Qu'il boive, et qu'il oublie sa pauvreté, et ne plus se souvenir de sa misère.
141f080052	Ouvrez votre bouche pour le muet, pour la cause de tous ceux qui sont abandonnés.
141f090058	Ouvre ta bouche, juge avec justice, et rendre justice aux pauvres et aux nécessiteux.»
141f0a0062	Qui peut trouver une femme digne de ce nom? Car sa valeur est bien supérieure à celle des rubis.
141f0b0045	Le cœur de son mari a confiance en elle. Il ne manquera pas de gain.
141f0c003f	Elle lui fait du bien, et non du mal, tous les jours de sa vie.
141f0d0049	Elle cherche la laine et le lin, et travaille avec ardeur avec ses mains.
141f0e0044	Elle est comme les navires marchands. Elle apporte son pain de loin.
141f0f007a	Elle se lève aussi alors qu'il fait encore nuit, donne de la nourriture à son foyer, et des portions pour ses servantes.
141f10005a	Elle considère un champ, et l'achète. Avec le fruit de ses mains, elle plante une vigne.
141f110037	Elle arme sa taille avec force, et rend ses bras forts.
141f120051	Elle perçoit que sa marchandise est rentable. Sa lampe ne s'éteint pas la nuit.
141f130047	Elle pose ses mains sur la quenouille, et ses mains tiennent le fuseau.
141f14004b	Elle ouvre ses bras aux pauvres; oui, elle tend les mains aux nécessiteux.
141f15005a	Elle n'a pas peur de la neige pour sa maison, car toute sa famille est vêtue d'écarlate.
141f16005c	Elle se fait des tapis de tapisserie. Ses vêtements sont en lin fin et de couleur violette.
141f170056	Son mari est respecté dans les portes, quand il s'assiéra parmi les anciens du pays.
141f18004f	Elle fait des vêtements de lin et les vend, et livre les coussins au marchand.
141f19004d	La force et la dignité sont ses vêtements. Elle se moque du temps à venir.
141f1a004b	Elle ouvre sa bouche avec sagesse. L'instruction aimable est sur sa langue.
141f1b0056	Elle s'occupe bien des affaires de sa famille, et ne mange pas le pain de l'oisiveté.
141f1c005d	Ses enfants se lèvent et la qualifient de bienheureuse. Son mari fait également son éloge:
141f1d004c	«Beaucoup de femmes font des choses nobles, mais vous les surpassez tous.»
141f1e0060	Le charme est trompeur, et la beauté est vaine; mais une femme qui craint Yahvé, on la louera.
141f1f004c	Donnez-lui du fruit de ses mains! Que ses œuvres la louent dans les portes!
150000000c	Ecclésiaste
150101003a	Paroles du prédicateur, fils de David, roi à Jérusalem:
150102005a	«Vanité des vanités», dit le prédicateur; «Vanité des vanités, tout est vanité».
1501030046	Que gagne l'homme de tout le travail qu’il accomplit sous le soleil?
150104004e	Une génération s'en va, et une autre vient; mais la terre demeure à jamais.
150105005b	Le soleil aussi se lève, et le soleil se couche, et se hâte vers le lieu où il se lève.
1501060075	Le vent va vers le sud, et se retourne vers le nord. Il tourne sans cesse en allant, et le vent revient à son cours.
1501070079	Tous les fleuves se jettent dans la mer, et la mer n'est pas pleine. Là où les fleuves coulent, ils coulent de nouveau.
150108008a	Toutes choses sont pleines d'une fatigue inexprimable. L’œil n'est pas satisfait de voir, Et l'oreille n'est pas rassasiée d'entendre.
1501090073	Ce qui a été est ce qui sera, et ce qui a été fait est ce qui sera, et il n'y a rien de nouveau sous le soleil.
15010a0087	Y a-t-il une chose dont on puisse dire: «Voici, c’est nouveau»? C'était il y a longtemps, dans les âges qui nous ont précédés.
15010b008a	Il n'y a pas de souvenir des premiers, et il n'y aura pas non plus de souvenir des derniers qui viennent, parmi ceux qui viendront après.
15010c003b	Moi, le prédicateur, j'étais roi d'Israël à Jérusalem.
15010d00c0	J'ai appliqué mon cœur à chercher et à sonder par la sagesse tout ce qui se fait sous le ciel. C'est un lourd fardeau que Dieu a donné aux fils des hommes pour qu'ils en soient affligés.
15010e0067	J'ai vu toutes les œuvres qui se font sous le soleil; et voici, tout est vanité et poursuite du vent.
15010f0054	Ce qui est tortueux ne peut être redressé, et ce qui manque ne peut être compté.
15011000d1	Je me suis dit: «Voici que je me suis acquis une grande sagesse au-dessus de tous ceux qui étaient avant moi à Jérusalem. Oui, mon cœur a fait une grande expérience de la sagesse et de la connaissance.»
1501110097	J'ai appliqué mon cœur à connaître la sagesse, et à connaître la folie et la déraison. J'ai compris que cela aussi était une poursuite du vent.
1501120073	Car dans beaucoup de sagesse il y a beaucoup de chagrin, et celui qui accroît la connaissance accroît le chagrin.
150201007e	J'ai dit en mon cœur: Viens, je vais t'éprouver par la joie; jouis donc du plaisir; et voici, cela aussi était une vanité.
150202004d	Je disais du rire: «C'est une folie», et de la joie: «A quoi sert-elle?».
1502030101	J'ai cherché dans mon cœur comment réjouir ma chair par le vin, mon cœur me guidant pourtant par la sagesse, et comment retenir la folie, jusqu'à ce que je voie ce qu'il est bon pour les fils des hommes de faire sous le ciel tous les jours de leur vie.
1502040068	J'ai fait moi-même de grands ouvrages. Je me suis construit des maisons. Je me suis planté des vignes.
1502050062	Je me suis fait des jardins et des parcs, et j'y ai planté des arbres de toutes sortes de fruits.
1502060054	Je me suis fait des bassins d'eau, pour arroser la forêt où poussaient les arbres.
15020700d8	J'ai acheté des serviteurs et des servantes, et j'ai fait naître des serviteurs dans ma maison. J'avais aussi de grands biens en troupeaux et en bétail, au-dessus de tous ceux qui étaient avant moi à Jérusalem.
