2a00000004	Luka
2a18210075	I sa yo sa a gudzulyiñe Yarusalem ge katrükralye, sünda i se ĝüyo a seyo nadra a yo na üŝaka ye keĝidaw hohu.
2a18220048	Na che, “Tawgyew umsogo je üshükülyetchoda, sünda Simon i hohu.”
2a1823006e	Sündawñe i ná ĝabo ge chitru jidaw na ná tru seyo he je tru, i ná kündañe odje í takuĝiañe tsadama.
2a18240069	Na he ñu í trumkoi ye, Jisu í husü yo namko ye gudzukülye; sünda ná che, “Djo ĝüdzüw pawe.”
2a18250056	Séŝo na mavenghuatsüg, seyo ĝeatsüg, sündañe na velatsü, ñi mütü hohungkoi.
2a1826004a	I ná che, “Hado mavenghuatsüña? Sünda djulvyu ge hado mavenutsüña?
2a1827007f	No gzü seyo noshi na howe, no sebamme; no kiñe hojodawe; hado chemeje ñeĝulo nachi uso üĝübye ñijo nochi ge hohumbo.”
2a1828002c	Ana chelyeñe ná i ichi ügzü ishi na she.
2a18290071	Ná lüshüw yo seyo umsojemañe veñe, seyo lümashü ve, sündawñe i ná dzü, “Haña djochi ge ava duma?”
2a182a0026	Na í psekrow tchükro üsüla a djü.
2a182b0019	I lañe na how sa a tsag.
2a182c00a3	Sünda i ná che, “He na no ñu name, no djodra ĝyosañe truwme, Musa í shotuko ge seyo ñihow truw kuw na seyo kako ge nobo go ĝidaw na umso kakülyejome.”
2a182d004a	Sünda i na ükye-ümüñi í güdraw ñu ĝidaw dzüsüdügyejoñe voiha.
2a182e0061	Sünda ná che, “Ana ĝidame Masi duhu gilañe seyo ñegi dzü ye dzüñe üshükülyetchojome,
2a182f0069	Sünda Yarusalem yo dalalyeñe vyow ĝübye geg vetrüw seyo lalo daw na iñiñ yo lañe truzeĝiatsüjo.
2a18300018	Djo he ñu na hohusawme.
2a18310094	Sünda djuchi traŝüĝa no awu i dadama, se ná no djo lakülyaijome sünda udru go gow mapamdolu, süña kuw djo he ñetrü ge ĝyokrüjo dawe.”
2a1832005c	Sünda i ná Betniyah kuw ñepse lañe jekülyasa, sünda ügzü i lañe ná gaĝüzü djü;
2a1833004e	Sünda ná gaĝüzü djüshüñe i na yo utro lya seyo ñedzü ge kalyitralye.
2a18340042	Sünda na mraañe í ŝüpo lüshüw yo Yarusalem ge katrükralye.
2a18350046	Sünda ná ñegru mamuduw keĝiñe Tawgyew í troñe seyo gaĝüzüwe.
3900000008	Philemon
390101007d	Polus ichi go bó, se Jisu Masi ichi pache ge shüdáw nüna, seyo ñuw Timotiyus ichi ve go ñichi nülvo chiĝadam Filemon,
3901020059	Seyo ñum Afiya seyo ñidra yo shipashi Arkipusñe Filemon ichi ñe go ñeŝü na ñiñi.
390103005c	Ñichi Tawgyew awuñe Tawgyew Jisu Masi naksü naksüchi vye go ĝüdzüw ye bá pangudruwe.
390104004f	No shüwa Tawgyew í ŝüvzütrojome; seyo nudzo küĝülai ge je bá vyehuwme.
390105007a	Hado cheme no bachi sé nülvo seyo vyemso chi shi-ñu na dzühulye, se Tawgyew Jisu dru ge seyo vyew güdraw nüna nadra.
390106007a	No küĝüjome se vyemsodaw ge bachi üdra ayo na hadamje uw ñu ge danghusajo dawe ha ye Jisu Masi ichi yo ñidra dusama.
39010700b3	Hado cheme noñuwwa, nó bachi nülvo yo ŝüpyo lüshüw seyo ĝüdzüw padame, sündada, ba yo dañe güdraw nüna nadrü-nalu hu je adjüdjüw no je aĝimiw pajome, uñuw nawa.
3901080058	Sündada sedamje noje Jisu ge ŝüpyo bolu duda, se ha ñu ye udama, se í bá dügyejo.
390109007f	Sedamje no vyeduw mukro Polus i se yabó Jisu Masi ibó pache ge ĝyow nüna babi, se ayoje ŝüpyo nülvo yo ibó küĝüjolu.
39010a005e	No nosaw Tawgyew go Unesumus ibó no yo nochi sülyeñtchü ge sakülye dame no yo küĝüime.
39010b0050	Se ibó ahuge ha madaĝiw a ba, se yabó ba ñe seyo nochi dew chiĝa tsüwbaba.
39010c0047	Se í ñe seyo dju nolu ge kadama, no se í bachi ge djütülütchowba.
39010d0075	Í no nochi ge vyejoñe vyehomacha se í bó bachi vye go shüdabi shi-ñu ibó yo sülyeñtchü sumbo, nó datunowe.
39010e0060	Sé no ba mahusüw haje madaĝoñ se bachi he nülvo djüdo ye datüdalüw yo mow lüshüw dawe.
39010f0068	Hado chemeje ha danghuñda i ba yo ksühua dzühua kuw he ibó utro lyadawa shüwa bañisa ge ĝyojoñe.
39011000c2	Seŝo ayogo kulo mavyeduw, kulo yo je dewfo, seyo ñuw vyeduw ĝyowe se nochi drü-lü ge duw süna nülvobó seŝo, se yabó usofu ge je seyo ĝulo ge je, bachi je drü-lu ge sünda Tawgyew ge.
3901110056	Senameje ba nó bachi nudzoĝ dakyetunowñe vyedameje, se na vyeduw yo shutrolajodawe.
390112006c	Chemeje se nó bachi ha damje damdalyoama semome sa a bachi ha damje a kakuw, se í nochi üñiñi ge ĝiwe.
3901130082	Polus no nó gzü yo ĝijome, se i no bá ĝigujome; seyo ichi chejoje ha madaĝi, se no añawa he daado na badru me se i babamme.
3901140080	He no ñuwwa, he lüshüw nó bachi Tawgyewwa nó bachi go pawe, Tawgyew ge nodrü nolu ye hu je adjüdjüw no je aĝimiw daiwe.
390115007e	No bachi dügyew dafiw dajo umsow vyyeñe, bá ĝimkoime seyo he ana danghuwme, se no ha cheima, ba se í foje lübzüw daijo.
3901160084	Seyo he i je, nobó ĝyojo buĝo dashütrüvowe; no süna umsow vyedame, se bá küĝüw trüdu yo noje no bachi ügzü ge djüjome.
3901170024	Ifras se Jisu ge nodra pacheshüw ge
3901180045	Seyo se Markus ñe Aristikurs seyo Demas seyo Luka seyo no chiĝadam.
390119003c	Ñichi Prabu Jisu Masi nülvow ye bachi ĝulodra duwe. Amin.
