2a00000004	Luka
2a1810002b	Ali alu vojki alor irja skuns s l kunaskă.
2a1811005a	Isusu lja antribat: “D čaja aja raspravljic pănd putujic?” Jej astat pljinj d tugă.
2a1812009c	Unu dăn jej, karje s kjamă Kleofa, ja odgovorit: “Tu ješt jedini om karje avinjit d praznik ăn Jeruzalem karje nu štije ča fost ăn zuviljaštja.”
2a181300b8	Isusu ăntrijabă: “Če afost?” Azăs: “Pa aja ča fost ku Isusu dăn Nazaret. Jel irja proroku š tuată lumja aputut s vjadă ku vorbilje š ku djela aluj k la trimjes Dimizov.
2a1814008f	Pănglă aja glavni popurlje š alji noštri altje članurlje alu vječe Amarje la predajit s fije osudit p muartje š la dat s l razapnjaskă.
2a18150083	A noj njam nadit k jel ăla karje osă spasaskă p narodu alu Izrael dăla dušmanu aluj, već atrikut trje zălje d kănd je mort.
2a1816007d	Ali aja nuje tot k š njeke mujeri karje l pratja ku toc noj, nja zbunjit p noj: čim asvanit zuva jalje apljikat la gruapă,
2a1817006a	ali ačija na găsăt tjela aluj. Avinjit š azăs k lji sa pokazăt anđelurlje š lja zăs k Isusu viuv.
2a18180080	Njeki dăn noj adat fuga la gruapă š angăsăt k je gruapa guală baš kum azăs mujerilje, ali na vizut p Isusu k je viuv.”
2a1819006d	P aja Isusu lja zăs: “O kum ištjec nerazumni! Dăče vuavă grjev s kridjec ăn aja ča zăs prorokurlje?
2a181a005b	Dali nu tribja Kristu s trpjaskă tot majdată njego če s ănčapje s vladjaskă p toc?”
2a181b005b	Aša Isusu lja objasnit tot če Mojsije š toc prorokurlje azăs ăn Svăntă pismă d jel.
2a181c005a	Kănd avinjit upruapje d sat undje pljakă, Isusu sa fukut k vrja s pljače maj dăpartje.
2a181d0072	Ali jej la nagovorit: “Rămăj ku noj! Već je sara. Vinje nuaptja!” Aša auntrat ăn kasă s rămăje ku jej.
2a181e0065	Pănd afost ku jej la astal, Isusu alat mălaju, zahvaljit alu Dimizovuluj, la frănt š la dat alor.
2a181f0052	Atunča alor sa diškis vojki š jej la kunuskut. Ali jel la vojki alor anistanit.
2a18200079	A jej azăs unu alu altuluj: “Kum nja fost pljinje inimilje kănd p drum rubja ku noj š nji objasnja Svănta pisma!”
2a18210081	Sa skulat š sa tors ăn Jeruzalem. Apljikat la lok undje sa străns unsprjače apostolurj š p alcă sljedbenikurj alu Isusuluj.
2a1822004f	Jej zăče: “Istina je, Domnu Isusu auskrisnit. Sa ukazăt alu Šimunuluj!”
2a1823006b	Atunča š ăštja alji doj rubja če sa dogodit p drum š kum akunuskut p Isusu pănd jel afrănt mălaju.
2a1824005b	Pănd jej doj rubja, Isusu dăturdată astat ăntră jej toc. Lji zăče: “Mir vuavă!”
2a18250036	Ali lja afost frikă daja če găndit k vjadje măroj.
2a18260056	Š Isusu lji zăče: “Dăče vu frikă? Dăče ăn voj s fače sumnje ăn inimă?”
2a182700bc	Atunča lja arătat mănjilje š pičuarilje š azăs: “Ujtacăvă la rănj! Jo sănt aja! Punjec mănilje p minje š osă vidjec! Măroji narje karnje š vuasă kašă če lji am jo!”
2a1829006f	A jej d radost na putut s krjadă alu vojki alor, njego sa mirat. Jel ăntrijabă: “Avjec čiva d mănkat?”
2a182a001f	Ja dat krod d pjaštje pržăt,
2a182b0024	a jel l ja š mălănk pănglă jej.
2a182c00ea	Atunča zăče: “Asta če sa dogodit upravo aja če vam zăs k osă dogodjaskă. Pănd majdată amfost ku voj, vam zăs: atribut s s ispunjaskă tot če skrije d minje ăn zakonu alu Mojsije, ăn knjige d prorokurj š ăn Psalmi.”
2a182d0041	Atunča lja žutat s razumjaskă čije skris ăn Svăntă pismă.
2a182e00a3	Kănd azavršăt jel azăs: “Kašă kum vidjec, aša skrije ăn Svăntă pismă k jo, Kristu, trjebje s trpjesk š s mor š aldă trje zălje s m skol dăla morc
2a182f00a9	š ku autoritetu alu mjov s rubjaskă alu tuată lumja k trjebje s s okrinjaskă dăla grešală š Dimizov osă lji oprostjaskă grešala. Osă ănčipjec ăn Jeruzalem
2a1830003f	s zăčec alu alcilor aja če voj auzăt š avizut dăla minje.
2a183100b4	A jo osă vu trimjet p Sufljetu alu Svăntuluj, p karje Tatimjov ăn čerj aobečit k vuavă osă vije. Răminjec ăn trg Jeruzalem pănd Dimizov nu trimjatje p voj săla d sus!”
2a1832009e	Isusu atunča askos p učenikurlje aluj d trg Jeruzalem pănla lok upruapje d sat Betanija. Ănklo adrikat mănilje š sa rugat s lji blagoslovjaskă Dimizov.
2a18330056	Pănd lja blagoslovit, Isusu afost drikat p čerj tot pănd nu lja nistanit dăn vojk.
2a18340057	Učenikurlje sa poklonit la Isusu, a atunča jej sa tors ku marje radost ăn Jeruzalem.
2a18350031	Atunča irja stalno ăn Hram š slavja p Dimizov.
