0100000008	Gênesis
1904120095	Eles caçam nossos passos, para que não possamos ir para nossas ruas. Nosso fim está próximo. Nossos dias estão cumpridos, pois nosso fim chegou.
1904130097	Nossos perseguidores eram mais rápidos do que as águias do céu. Eles nos perseguiram nas montanhas. Eles armaram uma emboscada para nós no deserto.
1904140088	O sopro de nossas narinas, o ungido de Yahweh, foi levado em seus fossos; de quem dissemos, sob sua sombra, viveremos entre as nações.
190415008b	Alegre-se e fique feliz, filha de Edom, que mora na terra de Uz. A taça também passará por você. Você estará bêbado, e se fará nua.
19041600b1	A punição de sua iniqüidade é cumprida, filha de Zion. Ele não mais o levará para o cativeiro. Ele vai visitar sua iniquidade, filha de Edom. Ele descobrirá seus pecados.
1905010049	Lembre-se, Yahweh, do que nos aconteceu. Veja, e veja nossa reprovação.
1905020048	Our a herança foi entregue a estranhos, nossas casas para alienígenas.
190503003b	We são órfãos e sem pai. Nossas mães são como viúvas.
1905040048	We deve pagar pela água para beber. Nossa madeira é vendida para nós.
1905050059	Nossos perseguidores estão em nossos pescoços. Estamos cansados, e não temos descanso.
1905060058	We deram nossas mãos aos egípcios, e aos assírios, para ficar satisfeitos com o pão.
1905070049	Nossos pais pecaram, e não são mais. Nós suportamos suas iniqüidades.
1905080051	Os serventes dominam sobre nós. Não há ninguém para nos livrar de suas mãos.
190509004c	Nós recebemos nosso pão em perigo de vida, por causa da espada no deserto.
19050a0048	Nossa pele é preta como um forno, por causa do calor abrasador da fome.
19050b0044	They arrebatou as mulheres em Zion, as virgens nas cidades de Judá.
19050c005e	Os príncipes foram pendurados pelas mãos. Os rostos dos mais velhos não foram homenageados.
19050d0054	Os jovens carregam pedras de moinho. As crianças tropeçaram sob cargas de madeira.
19050e003a	Os anciãos deixaram o portal, e os jovens de sua música.
19050f0048	A alegria de nosso coração cessou. Nossa dança se transforma em luto.
1905100038	A coroa caiu de nossa cabeça. Ai de nós, pois pecamos!
1905110056	Para isso, nosso coração está fraco. Para estas coisas, nossos olhos estão baixos:
190512004c	para a montanha de Sião, que está desolada. As raposas caminham sobre ela.
190513004d	Você, Yahweh, permanece para sempre. Seu trono é de geração em geração.
1905140046	Por que você nos esquece para sempre? e nos abandona por tanto tempo?
190515005d	Volte-nos para si mesmo, Yahweh, e nós seremos voltados. Renovar nossos dias de antigamente.
1905160049	Mas você nos rejeitou totalmente. Você está muito zangado contra nós.
1a00000008	Ezequiel
1a010100a5	Agora no trigésimo ano, no quarto mês, no quinto dia do mês, como eu estava entre os cativos junto ao rio Chebar, os céus foram abertos, e eu vi visões de Deus.
1a01020043	No dia 5 do mês, que foi o quinto ano do cativeiro do rei Joaquim,
1a0103008f	a palavra de Javé chegou a Ezequiel, o sacerdote, filho de Buzi, na terra dos caldeus junto ao rio Chebar; e a mão de Javé estava sobre ele.
1a010400c4	Eu olhei, e eis que um vento tempestuoso saiu do norte: uma grande nuvem, com relâmpagos cintilantes, e um brilho ao redor dela, e do meio dela como se fosse metal incandescente, do meio do fogo.
1a0105007f	Out de seu centro veio a semelhança de quatro seres vivos. Esta era a aparência deles: Eles tinham a semelhança de um homem.
1a0106003e	Todos tinham quatro rostos, e cada um deles tinha quatro asas.
1a01070074	Seus pés eram retos. A sola de seus pés era como a sola de um pé de bezerro; e eles brilhavam como bronze polido.
1a01080074	Eles tinham as mãos de um homem sob suas asas em seus quatro lados. Os quatro tinham seus rostos e suas asas assim:
1a0109006e	Suas asas estavam unidas umas às outras. Eles não se viraram quando foram. Cada um foi direto para a frente.
1a010a00e1	Quanto à semelhança de seus rostos, eles tinham o rosto de um homem. Os quatro tinham o rosto de um leão no lado direito. Os quatro tinham o rosto de um boi do lado esquerdo. Os quatro também tinham o rosto de uma águia.
1a010b007d	Such eram seus rostos. Suas asas estavam estendidas acima. Duas asas de cada uma tocavam a outra, e duas cobriam seus corpos.
1a010c006e	Cada uma delas foi em frente. Para onde o espírito deveria ir, eles foram. Eles não se viraram quando foram.
1a010d00df	Quanto à semelhança dos seres vivos, sua aparência era como brasas de fogo ardentes, como a aparência de tochas. O fogo subia e descia entre as criaturas vivas. O fogo era brilhante e os relâmpagos se apagavam do fogo.
1a010e0046	Os seres vivos correram e voltaram como a aparência de um relâmpago.
1a010f0083	Agora que vi os seres vivos, eis que havia uma roda sobre a terra ao lado dos seres vivos, para cada uma das quatro faces da mesma.
1a011000a8	A aparência das rodas e seu trabalho era como um berilo. As quatro tinham uma semelhança. Sua aparência e seu trabalho era como se fosse uma roda dentro de uma roda.
1a01110055	Quando eles foram, eles foram em suas quatro direções. Eles não giram quando vão.
1a0112006d	Quanto às jantes, elas eram altas e horríveis; e as quatro tinham as jantes cheias de olhos por toda parte.
1a01130089	Quando os seres vivos foram embora, as rodas foram ao lado deles. Quando os seres vivos foram erguidos da terra, as rodas foram erguidas.
1a011400af	Para onde quer que o espírito fosse, elas iam. O espírito estava para ir para lá. As rodas foram levantadas ao lado delas; pois o espírito do ser vivente estava nas rodas.
1a011500d2	Quando estas foram, estas foram. Quando estas ficaram de pé, estas ficaram de pé. Quando estas foram erguidas da terra, as rodas foram erguidas ao lado delas; pois o espírito do ser vivente estava nas rodas.
1a01160091	Sobre a cabeça do ser vivo havia a semelhança de uma extensão, como um cristal fantástico para se olhar, estendida sobre suas cabeças acima.
1a011700ae	Debaixo da extensão, suas asas estavam retas, uma em direção à outra. Cada uma tinha duas que cobriam este lado, e cada uma tinha duas que cobriam seus corpos deste lado.
1a011800c8	Quando eles foram, ouvi o ruído de suas asas como o ruído de grandes águas, como a voz do Todo-Poderoso, um ruído de tumulto como o ruído de um exército. Quando ficaram de pé, baixaram as asas.
1a01190069	Havia uma voz acima da extensão que estava sobre suas cabeças. Quando ficaram de pé, baixaram as asas.
1a011a00df	Acima da extensão que estava sobre suas cabeças estava a semelhança de um trono, como a aparência de uma pedra de safira. Sobre a semelhança do trono havia uma semelhança como a aparência de um homem sobre ele acima.
1a011b0104	Eu vi como se fosse metal brilhante, como a aparência de fogo dentro dele ao redor, a partir da aparência de sua cintura e para cima; e a partir da aparência de sua cintura e para baixo eu vi como se fosse a aparência de fogo, e havia brilho ao redor dele.
1a011c00e9	Como a aparência do arco-íris que está na nuvem no dia da chuva, assim era a aparência do brilho ao seu redor. Esta foi a aparência da semelhança da glória de Yahweh. Quando a vi, caí de cara, e ouvi uma voz de um que falava.
1a02010049	Ele me disse: “Filho do homem, fique de pé, e eu falarei com você”.
1a02020063	O Espírito entrou em mim quando falou comigo, e me pôs em pé; e eu ouvi aquele que falou comigo.
1a020300bb	Ele me disse: “Filho do homem, eu te envio aos filhos de Israel, a uma nação de rebeldes que se rebelaram contra mim”. Eles e seus pais transgrediram contra mim até os dias atuais.
1a0204007f	As crianças são impudentes e duras de coração. Eu os envio a eles e vocês lhes dirão: 'Isto é o que o Senhor Javé diz'.
1a0205006b	Eles, quer ouçam, quer se recusem - por serem uma casa rebelde - saberão que houve um profeta entre eles.
1a020600fa	Tu, filho do homem, não tenhas medo deles, nem tenhas medo das suas palavras, embora briers e thorns estejam contigo, e habites entre escorpiões. Não tenha medo de suas palavras, nem se assuste com sua aparência, apesar de serem uma casa rebelde.
1a02070058	Dir-lhes-eis minhas palavras, quer ouçam quer recusem, pois eles são os mais rebeldes.
1a0208008a	Mas você, filho do homem, ouça o que eu lhe digo. Não seja rebelde como aquela casa rebelde. Abra sua boca, e coma o que eu lhe dou”.
1a0209006a	Quando olhei, eis que uma mão estava estendida para mim; e eis que um pergaminho de um livro estava nele.
1a020a0077	Ele o espalhou diante de mim. Estava escrito dentro e fora; e nele estavam escritas lamentações, luto e infortúnios.
1a03010073	Ele me disse: “Filho do homem, coma o que encontrar”. Coma este pergaminho e vá, fale com a casa de Israel”.
1a0302003b	Então eu abri minha boca, e ele me fez comer o pergaminho.
1a030300ab	Ele me disse: “Filho do homem, come este pergaminho que eu te dou e enche tua barriga e teu intestino com ele”. Depois eu comi. Era tão doce quanto mel na minha boca.
1a03040059	Ele me disse: “Filho do homem, vá até a casa de Israel e fale minhas palavras a eles.
1a0305006b	Pois você não é enviado a um povo de um discurso estranho e de uma língua dura, mas à casa de Israel -
1a030600a7	não a muitos povos de um discurso estranho e de uma língua dura, cujas palavras você não consegue entender. Certamente, se eu te enviasse a eles, eles te ouviriam.
1a03070081	Mas a casa de Israel não o escutará, pois eles não me escutarão; pois toda a casa de Israel é obstinada e de coração duro.
1a0308005a	Eis que eu fiz seu rosto duro contra o rosto deles, e sua testa dura contra a testa deles.
1a03090097	Fiz sua testa como um diamante, mais dura que a pedra. Não tenha medo deles, nem se assuste com sua aparência, embora eles sejam uma casa rebelde”.
1a030a008b	Além disso, ele me disse: “Filho do homem, receba em seu coração e ouça com seus ouvidos todas as minhas palavras que eu lhe falo”.
1a030b00a4	Vá até eles do cativeiro, até os filhos de seu povo, e fale com eles, e diga-lhes: 'Isto é o que o Senhor Javé diz', se eles vão ouvir, ou se vão recusar”.
1a030c008e	Então o Espírito me levantou, e ouvi atrás de mim a voz de uma grande pressa, dizendo: “Bendita seja a glória de Yahweh de seu lugar”.
1a030d008c	Ouvi o barulho das asas dos seres vivos enquanto se tocavam, e o barulho das rodas ao seu lado, até mesmo o barulho de uma grande correria.
1a030e0080	Então o Espírito me levantou, e me levou; e eu fui em amargura, no calor do meu espírito; e a mão de Javé foi forte em mim.
1a030f00a4	Então cheguei até eles do cativeiro em Tel Aviv, que viviam junto ao rio Chebar, e até onde eles viviam; e fiquei ali sentado, esmagado entre eles por sete dias.
1a0310003e	Ao final de sete dias, a palavra de Javé veio a mim, dizendo:
1a03110081	“Filho do homem, fiz de ti um vigia para a casa de Israel. Portanto, ouve a palavra da minha boca e avisa-os da minha parte”.
1a031200fb	Quando eu disser ao ímpio: 'Tu certamente morrerás'; e tu não lhe deres nenhum aviso, nem falares para advertir o ímpio de seu mau caminho, para salvar sua vida, esse ímpio morrerá em sua iniqüidade; mas eu requererei seu sangue às tuas mãos.
1a031300ac	No entanto, se você advertir o ímpio, e ele não se converter de sua maldade, nem de seu caminho maligno, ele morrerá em sua iniqüidade; mas você entregou sua alma”.
1a0314012e	“Novamente, quando um homem justo se desvia de sua retidão e comete iniqüidade, e eu coloco uma pedra de tropeço diante dele, ele morrerá. Porque você não o advertiu, ele morrerá em seu pecado, e suas ações justas que ele fez não serão lembradas; mas eu exigirei seu sangue às suas mãos.
1a0315009c	No entanto, se você advertir o justo, que o justo não peca, e ele não peca, ele certamente viverá, porque recebeu o aviso; e você entregou sua alma”.
1a03160078	A mão de Yahweh estava lá em mim; e ele me disse: “Levante-se, saia para a planície, e eu falarei com você lá”.
1a03170098	Então me levantei, e saí para a planície, e eis que a glória de Javé estava ali, como a glória que eu vi junto ao rio Chebar. Então caí de cara.
1a03180077	Então o Espírito entrou em mim e me pôs em pé. Ele falou comigo e me disse: “Vá, feche-se dentro de sua casa”.
1a03190069	Mas tu, filho do homem, eis que te porão cordas, e te prenderão com elas, e não sairás entre elas”.
1a031a0086	Eu farei sua língua grudar no céu de sua boca para que você fique mudo e não consiga corrigi-los, pois eles são uma casa rebelde.
1a031b00c9	Mas quando eu falar com você, abrirei sua boca, e você lhes dirá: 'Isto é o que o Senhor Javé diz'. Quem ouve, que ouça; e quem recusa, que recuse, que recuse; pois eles são uma casa rebelde”.
