2800000005	Matye
2d010300b0	Mbɛɛ Bhaadal tak lii ɛ́ kɔ ɛsu ɛ mɔn'ɛ Yezu Klisto Ghɛŋ'enaka. Zya nyɛ nazyɛ kɔ ɛko ɛ bɔs ɛ, nyɛ nabyel ɛ́ tɔ lɔɔg mɛbyel ɛ bɛdha ɛ mɛkoozi Dhavid.
2d01040096	Nɛ mɛbwala mɛ Sisim na Dɛɛ, Zɛɛb naasɛ́ɛ Yezu Klisto Ghɛŋ'enaka étɛp nyɛ needi mɔn ɛ Zɛɛb, é sok nyɛ nagomal nyɛ pak myoŋ ɛ.
2d010500c0	Nyɛ ɛ́ nasa náá, mɛ bela enɛm nɛ embɛɛ e Zɛɛb ee mɛ di mos mot-lwoma. Etɛɛ náá, bot djas e membyak mesis needum koŋ nɛ Zɛɛb, nɛ ɛlooba nɛ nɛ étɛp duu ɛ Klisto.
2d0106006b	Biyɔ pe ɛ́ tɔ lɔɔg bot ɛ tak. Biyɔ, bot ɛ Zɛɛb nasɛ́ɛ étɛp bi needi bot ɛ Yezu Klisto ɔ.
2d01070112	Mɛ kwyal mɛkana mak ɛ́ étɛp biyɔ djas, bot ɛ di pɛ ghaada Lɔm ɔ, biyɔ bot ɛ Zɛɛb di ekwyɛl ɔ, biyɔ bot ɛ Zɛɛb nazesɛ́ɛ étɛp bi needi bot ɛ na dɛɛ ɔ. Beta náá, Zɛɛb Sɛɛg'ena nɛ Ghɛŋ Yezu Klisto djɛ bin enɛm nɛ embɛɛ nɛ egwyem.
2d010800b3	Mɛ pookokan sok ɛ ɛbulal bhɔɔ nɛ Zɛɛb'am nɛ din ɛ Yezu Klisto kɔ ɛsu ɛ len. Etɛɛ náá, bhwak djas ɛpelii ɛnyɔɛpe kɔ ɛsu ɛ ɛdum ɛ koŋ ɛ len nɛ Zɛɛb.
2d010900df	Zɛɛb nɛ gu náá, sa mɛ di elɛɛ ɛ́, ye ɛ́ etɛp etsɛɛtsɛ, nyɛy mot mɛ di esa mɛsa mɛ yii ɛgoola Mbɛɛ Bhaadal kɔ ɛsu ɛ mɔn'ɛ nɛ lyem wat ɔ. Nyɛ nɛ gu náá mɛ nɛ ɛdjaala étɛp'en ngwyis.
2d010a0099	É mɛwala djas mɛ di edjaala ɛ́, mɛ nɛ ɛwaab nɛ Zɛɛb náá, nyɛ djɛ mɛ ze ɛzyɛ pɛ yebɔ yɛ bɛ náá, ye ɛ́ ɛkwosak ɛ lɛ ɔɔ.
2d010b00a2	Deenek, mɛ ɛ́ nɛ gwyes dhaa tyɛ náá, mena bomaka, étɛp bi neebela ɛkɛɛ e enɛm nɛ embɛɛ, ɛkɛɛ ɛ Sisim na Dɛɛ, étɛp bi neebela mɛghaaz.
2d010c00a4	Tin, baabela náá, mɛ kwyɛl ɛ́ mɛ di é di wat nɛ nen étɛp bot needjɛelka mɛghaaz tɔ ɛdum ɛ koŋ ɛlenaka nɛ Zɛɛb ee mena dika nɛ yɛ sama ɛ.
2d010d0107	Bɔn nyɛɛg bam, mɛ kwyɛl ɛ́ bi gu náá, mɛ nɛ ɛdyeebagek ɛzyɛ pɛ yibɔ. Tin, mɛ dinaa ààpaabela ze ɛzyɛ penek dɔɔ nɛ dwoo pan mos'ak. Mɛ kwyɛl ɛ́ náá, mɛsa mam baaloo pɛ yebɔ pe, dáa ye naloo pɛ kyee bot ɛ membyak mesis ɛ.
2d010e00bb	Ye goka ɛ́ mɛ tɔ́ pɛ daa bot djas, bot ɛ mbyak eGhɛlɛk nɛ bot ɛ di ààbɛ tɔ bot ɛ mbyak eGhɛlɛk ɔ, pɛ daa bot ɛ di egu mɛkana ɔ, nɛ bot ɛ di ààgu mɛkana ɔ.
2d010f0075	Étɛp tak ɛ, mɛ di nɛ gwyes dhaa tyɛ étɛp ɛzɛgoola bin Mbɛɛ Bhaadal, biyɔ bot ɛ di kɔ ghaada Lɔm ɔ.
2d01100100	Mɛ tok nɛ syen nɛ Mbɛɛ Bhaadal, etɛɛ náá, ye ɛ́ mɛbwala mɛ Zɛɛb dyeebasa étɛp ɛtsik ɛ bot ɛ di edum koŋ nɛ Zɛɛb ɔ. Bot ɛ nyɛ aalel ɛtsik sok ɔ aadi ɛ́ bot ɛ mbyak eYuda, zɛnɔɔ bot ɛ di ààbɛ bot ɛ mbyak eYuda ɔ.
2d011100fb	Tin, Mbɛɛ Bhaadal lyaal ɛ́ dhatyee Zɛɛb di enɛɛg mot piki é mis mɛ ɛ. Ye ɛ́ kɔ ɛsu ɛdum ɛ koŋ nɛ Zɛɛb, kana mɛkɛn kɛkum pɛ ɛsik dhatyee ekwyala di elɛɛ: «Mot epiki aadi nɛ tsik ɛ́ tɔ ɛdum ɛ koŋ ɛ lɛ nɛ Zɛɛb.»
2d011200d4	Tin, pɛ tɔ gwoo, Zɛɛb ɛpelyaal ɛbuk ɛ lɛ kɔ bot djas di ààduwal nyɛ ɔ, bot ɛ di ààkɛ tɔ epiki ɔ. Etɛɛ náá, embee mɛsa mɔɔ ɛpelu bot náá, bɛ nàgu etsɛɛtsɛ dum nɛ Zɛɛb.
2d0113008c	Bela náá, sa di egoka náá, bot gu dum nɛ Zɛɛb ɛ, ye ɛ́ popoopwon é mis mɔɔ. Zɛɛb nyɛ ɛ́ met naatel bɛ yɛ popoopwon.
2d01140155	Mɛbwala ɛ Zɛɛb nɛ konyel Zɛɛb nyɛy nyɛ ɛmet, ye ɛ́ esa ee di náá, bot tok nɛ ghwyil ɛbee ɛ. Tin, kana dwoo Zɛɛb nakus bhwak ɛ, kɛyaka nɛ dwoo pan mos'ak, tsoŋ mot ɛ́ nɛ ghwyil ɛgu yɛ é ghɛŋ nyɛ di ebee esa ee Zɛɛb di sa ɛ. É di'enek, bot ɛ bɔs tok nɛ dhiiti mɛgham aasa náá, bɛ nàgu Zɛɛb,
2d011500d0	etɛɛ náá, bɛ naagu Zɛɛb. Tin, bɛ ààpaduwal nyɛ, bɛ ààpabee nyɛ dáa Zɛɛb, bɛ ààpabulal nɛ Zɛɛb. Bela náá, egeka bɔɔ moo ɛ́ yii ewo, epila elyem bɔɔ eezedipal bɛ mis.
2d0116005c	Deenek, bɛ dyeebaghɛɛ mɛnyel náá, bɛ ɛ́ bɛtsoŋ ɛ bot, ghuna bɛ ɛ́ ɛpelyet,
2d011700f0	Tin, é di di egoka náá, bɛ duwal duma Zɛɛb mot di náá, nyɛ aanàboogwyɛ ɔ, bɔɔ duwal ɛ́ bɛnaghisɛ di ekpaka tyee bot, tyee enen, tyee bɛtit ɛ di nɛ mɛko mɛná ɛ, nɛ bɛdhiiti nakpakaa tyee edjaadla-djaadla ɛ.
2d011800a2	Dum nɛ tɛp tak ɛ́, Zɛɛb zebet bɛ tɔ embee esesɛɛ e mɛkwosak mɛ elyem bɔɔ. Deenek, bɛ kadi ɛ́ é sa esa e syen di eghwyalal mɛnyel mɔɔ met ɛ.
2d011900da	É di'enek, bɛ ɛpebet etɛp etsɛɛtsɛ e Zɛɛb étɛp ɛdu étɛp etsal. Tin bɛ kaduwal ɛ́ esa e Zɛɛb nakus ɛ, ààduwal kusel tak nyɛ ɛmet, mot di egoka nɛ ɛduwalaa kɔm-kɔm sii nɛ kɔm ɔ! Amɛn.
2d011a00a6	Dum nɛ tɛp tak ɛ, Zɛɛb zebet bɛ tɔ mbee mɛzɔ di eghwyalal mɛnyel mɔɔ ɛ. Tin, bowa ààkadi ɛbá nɛ botom, bɛ kadi ɛbá ɛ́ pak'ɔɔ boa nɛ boa.
2d011b00b7	Tyee wat nɛ bowa, botom pe ààkadi ɛbá nɛ bowa. Bɛ kadi mɛba ɛ́ pak'ɔɔ botom nɛ botom. Ye ɛ́ deenek ɛ bɛ di ebela efute embee esesɛɛ di esa náá, bɛ wo ze ɛ.
2d011c0099	Dáa ye dinaa bɛ eebyen ɛdum ɛ koŋ nɛ Zɛɛb ɛ, Zɛɛb eezelum bɛ koŋ tɔ esiiza bɔɔ yii ewo, tin, bɛ ɛpesa esa di ààgoka nɛ ɛsael ɛ.
2d011d00c9	Deenek, bɛ moo ɛ́ nɛ bɛtɛ nɛ membi mɛ mɛsa mɛ di ààbɛ tɔ epiki ɛ, mesyem, mbee dɔɔb, ɛgó ɛ bot, mɛwɔ, mbee mɛpek, bɛ ɛ́ nɛ zok, nɛ ɛsu ɛ etɛp nɛ min mɛ bɛsɔ bɔɔ,
2d011e00e8	bɛ ɛ́ bot ɛ mɛbhekel, bɛ ɛ́ bot ɛ mɛbhuka ɛ Zɛɛb, bɛ ààkaab bot, bɛ ɛ́ bot ɛ ɛbet, bot ɛ ɛghɛɛa nyel. Bɛ ɛ́ nɛ mɛghaaz étɛp ɛsaa embee esesɛɛ, bɛ ààkaab bɛsɛɛg bɔɔ nɛ bɛnyɛɛg bɔɔ
2d011f006d	bɛ ààtselal, bɛ ààsa sa bɛ di elɛɛ ɛ, bɛ nɛ lyel elyem, ààbɛ nɛ ghoŋ nɛ bɛsɔ bɔɔ.
2d012000ec	Tin, bɛ nɛ gu epɛ́ɛ e Zɛɛb ɛnyɔɛpe. Bot ɛ di ekɛ deenek ɔ, bɛ goka ɛ́ nɛ ɛsyee. E di'enek, bɛ ààzosik é ɛsa esɛsɛɛ binek nɛ esɛsɛɛ binek, bɛ ɛpebaabesal bɛdhiiti bot náá, bɛ sa embee mɛsa menek.
2d020100ee	Wɔy, ye nakoozodi náá wɔ ɛ́ ɛzɛ, wɔy mot di epɛ́ɛ bɛsɔ bɔ ɔ, gua náá, wɔ aanàbela ɛpelak. Etɛɛ náá, wɔ di epɛ́ɛ bɛsɔ bɔ, da wɔ ɛ́ baadi ekɛ dáa bɔɔ ɔ, tin wɔy ɛmet ɛpewa nyel'ɔ é feŋ.
2d02020065	Mena nɛ guka náá, epɛ́ɛ e Zɛɛb ɛ́ tsɛɛtsɛ dum nɛ mbi bot ɛ di esa esesɛɛ binek ɔ.
2d0203009d	Wɔy mot di epɛ́ɛ bot ɛ di esa mbee esesɛɛ binek, da wɔ ɛ́ baadi esa esesɛɛ tak, wɔ gek ɛ́ náá, wɔ aadi ɛ́ kiid tɔ epɛ́ɛ e Zɛɛb e?
2d020400ad	Wɔ ɛpekwyɛl ɛbyasal boo enɛm esa e Zɛɛb, nɛ ɛdil ɛ lyem'ɛ nɛ mbɛɛ lyem'ɛ? Wɔ ààgu náá, boo enɛm esa e Zɛɛb ɛ́ kwaasa náá, wɔ swoola tsik e?
2d020500cd	Tin, wɔ ɛpesa maa-ɛlɔ, wɔ ààkwyɛl ɛswoola lyem. Ye ɛ́ étɛp tak ɛ wɔ di esɛɛg boo ɛbuk ɛ Zɛɛb kɔ nyel'ɔ endita-endita dwoo Zɛɛb aatel boo ɛbuk ɛ lɛ tɔ epɛ́ɛ bɛ e piki ɛ.
2d0206003a	Nyɛ waadjɛ mot nɛ mot efute mɛsa mɛ nyɛ nadi esa ɛ.
2d02070087	É di'enek, nyɛ aadjɛ tsik na kɔm-kɔm ɛ́ nɛ bot ɛ di wa zii tɔ ɛsa enɛm esa, nɛ ɛsaŋ ɛ duma, duu nɛ tsik na kɔm-kɔm.
2d020800af	Tin, nyɛ aatel ɛbuk nɛ ɛbiyo ɛ lɛ ɛ́ nɛ bot ɛ di ààlooba nɛ nɛ ɔ, bot ɛ di ààkwyɛl ɛlooba nɛ etsɛɛtsɛ da looba nɛ etɛp di ààbɛ tɔ epiki ɛ.
2d0209007e	Bot djas di esa ɛbiyo ɔ, bɛ waabee mezuk nɛ ghoŋ, yɛ aakan ɛ́ nɛ bot ɛ mbyak eYuda, zɛnɔɔ bot ɛ mbyak eGhɛlɛk.
2d020a009b	É di'enek, Zɛɛb ɛ́ waadjɛ duma, duu, egwyem nɛ bot djas di esa sa mɛnyɔ ɛ, yɛ aakan ɛ nɛ bot ɛ mbyak eYuda, zɛnɔɔ bot ɛ mbyak eGhɛlɛk,
2d020b002e	etɛɛ náá, Zɛɛb ààwa mbɛk pak bot.
2d020c00ac	Bot ɛ di esyem ààgu etsi ɛ Moiiz ɔ, bɛ waagwyɛ pe ɛ ààbɛ nɛ etsi. Tin, bot ɛ di esyem, bɔɔ é gu etsi ɛ Moiiz ɔ, bɛ waapɛ́ɛaa ɛ dum nɛ etsi tak.
2d020d00e0	Etɛɛ náá, bot ɛ di bot ɛ epiki é mis mɛ Zɛɛb ɔ, ye tok bot ɛ di náá, bɔɔ zosik ɛ é ɛgwak etsi ɛ Moiiz. Tin, bot ɛ di bot ɛ epiki é mis mɛ Zɛɛb ɔ, ye ɛ́ bot ɛ di ewa etsi tak tɔ mɛsa ɔ.
2d020e00dd	Eghɛŋ bot ɛ di ààbɛ bot ɛ mbyak eYuda, bot ɛ di ààgu etsi ɛ Moiiz di elooba nɛ etsi bɔɔ bɛ ɛmet ɛ, ye ɛ́ ɛkɛɛ, etsi tak ɛ́ nɛ nɔɔ ɛ́ baala tɔ elyem, ye nakoozodi náá, bɛ tok nɛ yɛ.
2d020f00d7	Tin, bɛ lyaal deenek ɛ́ sa etsi di elyo náá, mot sa ɛ, ye ɛ́ kwyala tɔ elyem e bɔɔ. Egeka e lyem bɔɔ ɛpelyaal yɛ, deenek, esiiza bɔɔ nɛ pit bɛ é dhiiti mɛwala, da baakɛm bɛ tɔ yak mɛwala.
2d021000af	Etɛp binek djas aanyen ɛ́ dwoo Zɛɛb aapɛ́ɛ esa ee djas di syela tɔ tsik mot nɛ mot é ze ɛ Yezu Klisto ɛ, ye ɛ́ sa Mbɛɛ Bhaadal mɛ di egoola ɛ di elɛɛ ɛ.
2d02110077	Wɔ mot di nɛ din ɛmot mbyak eYuda ɔ, ɛbwaalel ɛ lɔ ɛ́ pɛ tɔ etsi, kɔ ɛsu ɛ Zɛɛb'ɔ ɛ wɔ di eben nyel,
2d02120064	wɔ nɛ gu ɛkwosak ɛ lɛ, etsi naalyo dáa wɔ di egoka nɛ ɛwa mbɛk pak mɛnyɔ nɛ ɛbiyo ɛ.
2d02130062	Wɔ bee ɛ́ náá, wɔy ɛ́ djɛɛdel bot ɛ edhim, wɔy ɛ́ gwyɛ bot ɛ di tɔ ghooghom ɔ,
2d021400bd	wɔy ɛ́ lyoel bot ɛ di ààgu mɛdjek ɔ, lyoel bɔn dhyeeb, etɛɛ náá wɔy eezemyaal nɛ lyem wat náá, etsi ɛpesa náá, wɔ di mot ɛgu ɛ etɛp, mot ɛgu ɛ etsɛɛtsɛ.
2d021500b3	Tin, wɔy, mot di elyo bɛsɔ bɔ ɔ, étɛp yé wɔ di ààlyo nyel'ɔ met? Wɔy, mot di egoola bɛsɔ bɔ Mbɛɛ Bhaadal náá, bɛ nàdjii ɔ, étɛp yé wɔ di edjii?
2d021600be	Wɔy, mot di elu bot náá, bɛ nàsa ɛzɔ ɔ, étɛp yé wɔy di esa yɛ? Wɔy, mot di ebyen bɛnaghisɛ ɔ, étɛp yé wɔ di ekɛdjii esa ee di tɔ mendjaa mɛ bɛzɛɛb bɔɔ ɛ?
2d0217007c	Wɔ nɛ sa ɛghɛɛa nyel kɔ ɛsu ɛ etsi, tin, wɔ kadi ɛ́ ààdjɛ Zɛɛb duu é sok wɔ di esa sa etsi di ebyen ɛ!
2d02180065	Tin, ekwyala lɛɛ ɛ́ náá: «Dum nɛ etɛp bi di esa ɛ́, bɛdhiiti membyak ɛpenyek Zɛɛb.»
2d02190092	Ɛni ɛ́ beka val ɛ, yɛ bɛ náá, wɔ ɛpelooba nɛ etsi ɔɔ. Tin, wɔ kadi ààlooba nɛ etsi ɔɔ, ye ɛ́ ɛkɛɛ wɔ ààpani beka.
2d021a0074	Tin, mot di ààni beka ɔ, nyɛ looba nɛ mɛtiŋ mɛ etsi ɔɔ, Zɛɛb aanàkwaabee nyɛ tyee mot zeni beka ɔ?
2d021b00ee	Tin, mot di náá, nyɛ di ààpabɛɛ pyoŋ beka é nyel'ɛ ɔ, nyɛ looba nɛ etsi ɔɔ, nyɛ waapɛ́ɛ wɔ, wɔy mot di ààlooba nɛ etsi ɔ, ye nakozoodi náá, wɔ nɛ gu mɛkana mɛ etsi nɛ náá, wɔ naaniigelaa beka.
2d021c0093	É di'enek, tɛtɛ mot mbyak Yuda tok mot di ediig bet é mis mɛ bot náá, nyɛ ɛ́ Yuda, nɛ náá nyɛ ɛ́ nɛ bam pyoŋ beka é nyel.
2d021d00fb	Tin, tɛtɛ mot mbyak eYuda ɛ́ mot di ààdiig bet é mis mɛ bot ɔ, ye ɛ́ mot naniigelaa beka tɔ lyem'ɛ ɔ, beka tak ɛ́ yii Sisim e Zɛɛb, ààbɛ yii etsi. Tɛtɛ mot mbyak e Yuda bela duu ɛ́ nɛ Zɛɛb, ààkabɛ nɛ bot ɛ bɔs.
2d03010083	Ɛdi ɛ mot mbyak eYuda kwyɛl ɛlɛɛ wɔ eedhaa bot djas e? Ɛni ɛ beka ɛ́ nɛ dhiiti sonok ee mot di ebela kɔ ɛsu ɛ tak e?
2d03020093	Tsɛɛtsɛ, ye ɛ́ nɛ boo mɛtaŋ tɔ bɛtɛ nɛ esonok. Yii mɛkɛn ɛ́ náá, Zɛɛb naleekan ɛdjɛ mɛpka mɛ ɛ́ nɛ bot ɛ mbyak eYuda.
2d030300c2	Ye ɛ́ tsɛɛtsɛ náá, bɛdhiiti bot pak'ɔɔ nabɛ ɛ́ ààdi sosoob nɛ Zɛɛb. Tin, ye kakwyɛl ɛlɛɛ ɛ́ náá, Zɛɛb waakat ɛdi ɛ́ sosoob etɛɛ náá, bɛ tok esosoob e?
2d03040152	Ààbɛ deenek! Ye ɛ́ koobɛ náá, bot ɛ bɔs djas ɛ́ bot ɛ etsal ɔɔ, ye goka ɛ́, ye nyen popoopwon náá, Zɛɛb ɛ́ mot etsɛɛtsɛ. Ye ɛ́ tsɛɛtsɛ, ekwyala lɛɛ ɛ́ náá: «Ye goka ɛ́ náá, bot gu epiki bɔ, tɔ mɛkpa mɔ, tin, mot ɛpit wɔ ɔɔ, wɔ pɛ́ɛaa ɔɔ, wɔ goka ɛ́ nɛ ɛdi nɛ gham.»
2d0305010a	Tin, yɛ bɛ náá, embee mɛsa mɛ mena di esa ɛ́, ye ɛpesa náá, epiki e Zɛɛb nyen popoopwon é mwos dwoo ɔɔ, «haa» mena aakabaake dáa, Zɛɛb ɛ́ ɛbiyoɛpe etɛɛ náá, nyɛ eewa mena é feŋ e? Mɛ kalii wak ɛ́ dáa bot djas di elii ɛ.
2d0306007f	Yɛ aanàkwaasael deenek! Etɛɛ náá, yɛ pe di ɛ́ di deenek ɔɔ, pe Zɛɛb aakasa dáa étɛp ɛpɛ́ɛ bot ɛ bɔs?
2d030700aa	Yɛ bɛ náá, etsal bam ɛpesa náá, etsɛɛtsɛ e Zɛɛb nyen popoopwon étɛp ɛlyaal duma yɛ ɔɔ. «Haa!» Étɛp yé mɛ baadi epɛ́ɛaa dáa mot mesyem?
2d030800a9	Bɛdhiiti bot ke ɛ́ náá, bis ɛpelyo bot embee mɛlyo náá: «Djhoosaka ɛbiyo etɛɛ náá, enɛm esa neenyen.» Mbi binɔk bot goka ɛ́ nɛ ɛwaa é feŋ.
2d030900f4	Ye ɛ́ dáa? Ye kabɛ ɛ́ náá, menabɛlka bot ɛ mbyak eYuda eedhaa bot ɛ membyak mɛsis e? Ààbɛ! Mɛ naazeloolyaal náá, bot djas, ye nakoozodi bot ɛ mbyak eYuda nɛghu bot ɛ membyak mɛsis, djas ɛ lɔɔ ɛ́ si bhel mesyem.
2d030a005f	É di'enek, ekwyala lɛɛ ɛ́ náá: «Ye tok nɛ mot di piki, ààkobɛ-bɛak mot ngɔt,
2d030b0039	ye tok nɛ mot di etselal, ye tok nɛ mot di esaa Zɛɛb.
2d030c0072	Deenek, bɛ tokapɛ é tɛtɛ ze, bɔɔ djas eezewo. Ye tok nɛ mot di esa enɛm esa ààkobɛ-bɛak mot ngɔt.
2d030d00a8	Egheŋel-gheŋel bɔɔ moo ɛ́ dáa ɛvit ɛ di náá, ye ɛ́ mbek ɛ, edjem bɔɔ kagu ɛ́ mɛkɔŋ, sa di ewyis kɔ ekwood enuub bɔɔ moo ɛ́ dáa nea ɛgel,
2d030e0053	enuub bɔɔ moo ɛ́ “tɔɔɔ” nɛ ɛkɛlok, nɛ mɛkpa mɛ bhula ndela mɛkpa.
2d030f002e	Bɛ nɛ kwyɛs ɛ mɛko étɛp ɛgó ɛ bot.
2d03100050	É edi djas bɛ di edhaŋ ɛ, ye ɛ́ puluk, tin bɛ ɛpewa bot tɔ tsik mezuk,
2d0311003a	bɛ ààkwyɛl ɛdi tɔ ɛgwakel nɛ bɔn nyɛɛg bɔɔ.
2d03120018	Bɛ ààkaab Zɛɛb.»
2d031300d7	Bis nɛ gu náá, esa djas Etsi di elii ɛ́, ye lii ɛ́ nɛ bot ɛ di si etsi ɔ. Etɛɛ náá, bot needi ààbɛɛ nuub étɛp ɛtaŋal. Deenek, étɛp bot ɛ bɔs djas needi nɛ ndjɛ é mis mɛ Zɛɛb.
2d0314008e	Etɛɛ náá, ye tok nɛ mot aadi piki é mis mɛ Zɛɛb kɔ ɛsu ɛlooba nɛ etsi, bela náá, etsi lyaal ɛ́ mesyem mɛ mot di esa ɛ.
2d031500da	Nenak yak, Zɛɛb eezetel mena dáa nyɛ di esa náá, mena di bot ɛ epiki é mis mɛ ààbɛ náá, ye ɛ́ kɔ ɛsu ɛ etsi ɛ. Bɛmɛkana mɛ etsi dɔɔ nɛ bɛngoolel ɛ mɛkpa ɛ Zɛɛb naazeloolɛɛ yɛ.
2d031600bc	Zɛɛb ke náá, mot ɛ́ piki ɛ, kɔ ɛsu ɛ ɛdum koŋ ɛ lɛ nɛ Yezu Klisto. Tin, nyɛ sa yɛ ɛ́ nɛ bot djas di edum koŋ nɛ Klisto ɔ, etɛɛ náá, ye tok nɛ mbɛk pak bot,
2d0317003a	tin, bot djas naazesyem, duma ɛ Zɛɛb tokapɛ tɔ lɔɔ.
2d0318009c	Tin, Zɛɛb tɔ enɛm nɛ embɛɛ bɛ, nyɛ eesa náá mot di piki é mis mɛ kɔ ɛsu ɛ Yezu Klisto mot di epɛk bot tɔ mesyem ààbɛ nɛ efute ɔ.
2d03190116	Nyɛy ɛ́ mot Zɛɛb nasɛ́ɛ étɛp ɛka nyɛ buwa etɛɛ náá, ghiya yɛ needis bot ɛ di edum koŋ nɛ Zɛɛb ɔ tɔ mesyem. Nyɛ nasa deenek ɛ́ étɛp ɛlyaal epiki bɛ, etɛɛ náá, é ghɛŋ sok nyɛ nabɛ ɛ́ ààdi ewa bot ɛ nadi esa mesyem ɔ é feŋ.
2d031a00db	Zɛɛb naakwyɛl ɛlyaal epiki bɛ tɔ mɛlu mɛ mena dika mos'aak kɔ ɛsu ɛmaad ɛ lyem'ɛ. Etɛɛ náá, nyɛ ɛ́ mot epiki, ye ɛ́ étɛp tak ɛ nyɛ di esa náá, mot di edum koŋ nɛ Yezu ɔ, di mot epiki.
2d031b00c4	É di'enek, bot ɛ waabaadi nɛ gham ɛghɛɛ nyel e? Ààbɛ, «haa!» Étɛp yé? Ye ɛ́ etɛɛ náá, sa di wak ɛ, ye tokapɛ ɛlooba nɛ etsi, ye ɛ́ é ze ɛdum ɛ koŋ nɛ Zɛɛb.
2d031c00a2	Mena ɛ́ nɛ ghwyil ɛke náá, Zɛɛb bee mot piki ɛ́ kɔ ɛsu ɛ ɛdum ɛ koŋ ɛ lɛ nɛ Zɛɛb, ààkabɛ etɛɛ náá, nyɛ ɛpelooba nɛ etsi djas.
2d031d00d4	Deenek, Zɛɛb ɛ́ yii bot ɛ mbyak eYuda bɔɔ bɛmet e? Nyɛ tok nɛ ghwyil ɛbaadi Zɛɛb bot ɛ di ààbɛ bot ɛ mbyak eYuda ɔ? Tsɛɛtsɛ, nyɛy pe ɛ́ Zɛɛb bot ɛ di ààbɛ bot ɛ mbyak eYuda ɔ,
2d031e010c	etɛɛ náá, Zɛɛb ɛ́ ngɔt. Zɛɛb aasa náá, bot ɛ mbyak eYuda di bot ɛ epiki kɔ ɛsu ɛ ɛdum ɛ koŋ nɛ Zɛɛb. Ye ɛ́ nyɛy ɛ́ waabaasa náá, bot ɛ di ààbɛ bot ɛ mbyak eYuda ɔ pe bɛ di bot ɛ epiki kɔ ɛsu ɛ ɛdum ɛ koŋ nɛ Zɛɛb.
2d031f00a7	Ye kakwyɛl ɛlɛɛ ɛ́ náá, bot ɛ́ di edum koŋ nɛ Zɛɛb ɔɔ, etsi ààkaval e? Yɛ aanàkwaasael deenek, ye ɛ́ náá, bis ɛpedjɛ etsi boo mɛtaŋ.
2d04010070	Bot aake tin dáa étɛp Abalaam mot di bhaab'enaka kɔ ɛko ɛ bɔs ɔ? Nyɛ nabela yé dum nɛ etɛp binek?
2d040200f6	Ye ɛ́ pe di náá, Abalaam nadjɛaa di epiki é mis mɛ Zɛɛb ɛ kɔ ɛsu ɛ mɛsa mɛ ɔɔ, pe nyɛ ɛ́ nɛ ghwyil ɛdi nɛ ɛghɛɛa nyel. Tin, ye nabɛ ɛ́ ààdi nɛ sa nawaasa náá, nyɛ di nɛ ɛghɛɛa nyel é mis mɛ Zɛɛb.
2d04030093	Deenek, ekwyala lɛɛ ɛ́ náá: «Abalaam naadum koŋ nɛ Zɛɛb, tin, Zɛɛb naadjɛ nyɛ di epiki kɔ ɛsu ɛdum ɛ koŋ ɛ lɛ nɛ Zɛɛb.»
2d04040092	Mot di esa mɛsa ɔ, nyɛ goka ɛ́ nɛ ɛdjɛaa efute. Efute tak tok náá, ye djɛaa nyɛ ɛ yii toto, ye ɛ́ sa nyɛ di egoka nɛ ɛbela ɛ.
2d040500ae	Mot ɛ di ààsa mɛsa mɛ etsi di elɛɛ ɔɔ, nyɛ dum koŋ nɛ Zɛɛb mot di epel bot ɛ mesyem ɔɔ, ɛdum ɛ koŋ ɛ lɛ nɛ Zɛɛb aasa náá, nyɛ djɛaa di epiki.
2d04060077	Mɛmyaala nɛ mot Zɛɛb di edjɛ nyɛ di epiki, ààbee-beak mɛsa mɛ ɔ. Ye ɛ́ deenek ɛ, Dhavid di eke náá,
2d0407006e	«Mɛmyaala nɛ bot ɛ di náá, Zɛɛb eepel ɛdjak ɛ lɔɔ, bot ɛ di náá, Zɛɛb eedis mesyem mɔɔ!
2d0408003c	Mɛmyaala nɛ mot di náá, Ghɛŋ ààbis mesyem mɛ!»
2d040900f7	Tin, mɛmyaala menek ɛ́ étɛp bot ɛ zeni beka «hooo» dɔɔ nɛ bot ɛ di náá, bɛ dinaa ààpaani beka ɔ? Bot aalóo nɛ ɛke wak mbembɛ náá: «Zɛɛb nadjɛ Abalaam di epiki ɛ́, kɔ ɛsu ɛ ɛdum ɛ koŋ ɛ lɛ nɛ Zɛɛb.»
2d040a00cc	Etɛp binek nasael é yaa ɛwala? Ye nasael ɛ́ ɛsok nɛ Abalaam nɛ ɛni beka «hooo» ye nasael ɛ́ bhii tak? Ààbɛ, ye nabɛ ɛ́ ààsael bhii tak, ye nasael ɛ́ ɛsok nɛ nyɛ nɛ ni beka.
2d040b0184	Bhis Abalaam nadjɛaa di epiki ɛ, nyɛ nakaseaa beka ɛ tyee geka di elyaal tseŋa e piki ɛ. Nyɛ nabela tseŋa tak ɛ́ kɔ ɛsu ɛ ɛdum ɛ koŋ ɛ lɛ nɛ Zɛɛb é sok nyɛ nabɛ nyɛ dinaa ààni beka ɛ. Ye ɛ́ deenek ɛ, Abalaam mot nadi nyɛ moo sɛɛg bot ɛ di edum koŋ nɛ Zɛɛb ɔ, etɛɛ náá, Zɛɛb needjɛ bɛ di epiki ye nakoozodi náá, bɛ ààpani beka.
