0100000008	Gênesis
132f010082	Para o mestre de música. Salmo dos coraítas. Batam palmas, vocês, todos os povos! Louvem a Deus cantando e gritando de alegria,
132f020049	pois o Senhor Altíssimo é muito poderoso. Ele é o Rei de toda a terra!
132f03004f	Ele derrotou nossos inimigos e colocou outras nações debaixo dos nossos pés.
132f040067	Ele preparou esta terra para ser a nossa herança, a glória dos descendentes de Jacó, a quem ele ama.
132f050043	Deus, o Senhor, subiu entre gritos de alegria, ao som de trombetas.
132f060048	Cantem salmos para louvar a Deus! Cantem salmos para louvar o nosso Rei.
132f070050	Deus é o Rei de toda a terra; cantem com perfeição e beleza os seus louvores!
132f080041	Assentado em seu santo trono, Deus reina sobre todas as nações.
132f0900a5	Os líderes dos povos se juntam ao povo do Deus de Abraão, pois eles entregarão ao Senhor toda a sua autoridade, e ele será honrado soberanamente em toda a terra.
1330010062	Um cântico. Salmo dos coraítas. O Senhor é grande e merece ser louvado na cidade do nosso Deus.
133002007b	Vejam como é belo o seu santo monte Sião, ao norte de Jerusalém, a morada do grande Rei! Ele é a alegria do nosso povo!
1330030051	O próprio Deus está nos palácios dela, e se faz conhecer como a sua fortaleza!
133004003e	Os reis de outras nações se reuniram para atacar Jerusalém.
1330050052	Quando viram nossa cidade, ficaram espantados, com muito medo, e fugiram correndo.
133006004d	Foram derrotados pelo medo e sentiram dores como a mulher que vai dar à luz!
133007005f	Pois o Senhor é capaz de destruir os grandes navios de guerra de Társis com o vento oriental.
133008009e	Agora já temos ouvido, e agora vimos com os nossos próprios olhos, na cidade do Senhor dos Exércitos, na cidade do nosso Deus: Deus a sustenta para sempre!
1330090056	Ó Deus, aqui no seu templo ficamos pensando e meditando no seu amor constante e fiel.
13300a0091	O seu nome, ó Deus, é conhecido por toda a terra, e o seu louvor alcança até os confins da terra; a sua mão direita está cheia de justiça.
13300b0064	O povo de Jerusalém e as cidades de Judá cantam de alegria porque os seus julgamentos são justos.
13300c0053	Percorram a cidade de Sião! Verifiquem por toda parte, contem cada uma das torres!
13300d0092	Examinem com cuidado os muros e torres de guerra; olhem bem para os palácios de Jerusalém. Assim vocês poderão contar às próximas gerações
13300e0046	que este Deus é o nosso Deus para sempre; ele é o nosso guia eterno.
1331010091	Para o mestre de música. Salmo dos coraítas. Atenção, todos os povos! Ouçam bem o que digo! Escutem com cuidado todos os moradores da terra!
1331020052	Ouçam, pessoas importantes e humildes, ricos e pobres, ouçam as minhas palavras!
1331030059	Falarei com sabedoria; minhas palavras revelarão pensamentos profundos do meu coração.
1331040050	Cantarei ao som da harpa a resposta a um dos mais complicados problemas da vida.
133105007c	Não é necessário ter medo dos dias difíceis e do sofrimento! Quando sou perseguido traiçoeiramente pelos meus inimigos,
1331060050	aqueles que confiam em seus bens e se orgulham de suas riquezas, fico tranquilo.
1331070074	Sei que nenhum deles, por mais rico que seja, pode salvar seu irmão da morte e pagar a Deus o preço da salvação.
1331080043	O resgate de uma vida não tem preço. Não se pode pensar em pagar
133109003a	para continuar vivendo eternamente, sem enfrentar a morte.
13310a008c	Aqueles que são sábios devem finalmente morrer, da mesma maneira que os tolos e ignorantes! As suas riquezas ficarão nas mãos de outros.
13310b00ab	No fundo do coração pensam que a morte nunca vai chegar; pensam que viverão para sempre em suas terras e casas. Chegam a dar seus próprios nomes às suas propriedades!
13310c008a	Mas o homem, mesmo o que é muito importante, que gosta de exibir com orgulho as suas riquezas, vai acabar morrendo, como qualquer animal.
13310d0082	Este é o destino dos que confiam em si mesmos e o dos seus seguidores. No entanto, ainda há pessoas que aplaudem quem age assim!
13310e00b8	Os homens são como ovelhas, a sepultura é o curral e a morte é o pastor. Quando chegam à sepultura, desaparece a glória dos homens; aí estão distantes das suas grandes mansões.
13310f0062	Mas Deus livrará a minha vida do poder da morte porque, quando eu morrer, ele me levará para si.
1331100060	Por isso, não fique triste e desanimado vendo o outro enriquecer e o luxo da sua casa aumentar.
133111006e	Quando eles morrerem, não poderão levar coisa alguma consigo. Sua glória e seu sucesso não irão com eles!
133112007a	O homem pode passar toda a vida fazendo elogios a si mesmo; pode se tornar famoso pelas coisas boas que conseguiu para si,
1331130067	porém, mais cedo ou mais tarde, ele se juntará aos seus antepassados e irá para a escuridão eterna.
1331140065	O homem pode ter muita fama e riqueza, mas se não tiver entendimento, morre como um animal qualquer.
133201007b	Salmo da família de Asafe. O poderoso Deus, o Senhor, convoca toda a humanidade, de uma extremidade até a outra da terra.
133202004c	A gloriosa luz de Deus brilha no alto de Sião, a cidade de perfeita beleza.
133203007b	Nosso Deus se aproxima e fala com voz poderosa; à sua frente vai um fogo devorador; à sua volta há uma forte tempestade.
1332040048	Ele chama os céus e a terra como testemunhas no julgamento do seu povo:
1332050073	“Reúnam o meu povo, aqueles que tomaram o compromisso de me obedecer, oferecendo um sacrifício no meu altar”.
1332060040	O próprio Deus é o juiz, e os céus anunciam que ele é justo.
1332070083	Ó meu povo, escute bem o que vou falar! Estas são as minhas acusações contra você, Israel; ouça bem porque eu sou o seu Deus!
133208006f	Não estou irado por causa dos sacrifícios e das ofertas queimadas que vocês trazem diariamente ao meu altar.
133209006a	Mas novilhos do seu estábulo e bodes dos seus currais não são o que realmente desejo receber de vocês.
13320a0058	Porque todos os animais das florestas, todo o gado que pasta sobre os montes, são meus!
13320b0042	As aves dos montes e os animais do campo, todos eles me pertencem.
13320c0063	Se eu tivesse fome, não precisaria pedir coisa alguma a vocês, pois tudo que há no mundo é meu.
13320d0060	Não pensem que preciso da carne dos bois e do sangue dos cabritos que vocês oferecem no altar.
13320e0080	Ofereçam a Deus em sacrifício um coração cheio de gratidão e cumpram as promessas de obediência que fizeram ao Altíssimo.
13320f005a	Clamem a mim quando estiverem em dificuldade, e eu os salvarei; e aí vocês me honrarão.
1332100069	Mas ao perverso Deus diz: De que adianta ficar repetindo as minhas ordens escritas e as minhas promessas,
133211005c	se no fundo do coração você despreza a minha disciplina e desobedece às minhas palavras?
133212005c	Você sente prazer em ver o ladrão roubar, e se torna seu cúmplice, e anda com adúlteros.
1332130052	Sua boca está sempre pronta a falar maldade e a sua língua, a espalhar mentiras.
1332140066	Com suas palavras você procura destruir o seu próprio irmão e calunia o filho de sua própria mãe.
13321500bf	Até agora estive calado, e por isso você pensou que eu não me importava; você pensa que eu sou como você. Mas agora chegou a hora do seu julgamento. Eu lhe mostrarei todos os seus erros.
133216008a	“Considerem isto, todos vocês que se esquecem de Deus. Caso contrário, eu destruirei cada um de vocês, e ninguém poderá livrá-los.
133217008e	Aquele que me traz sua oferta de gratidão está me honrando! Quem se esforça para andar nos meus caminhos receberá a salvação de Deus”.
1333010110	Para o mestre de música. Salmo de Davi. Escrito quando o profeta Natã veio falar com Davi, depois que este cometeu adultério com Bate-Seba. Ó Deus, tenha misericórdia de mim por causa do seu amor; por sua grande compaixão, apague a terrível mancha dos meus pecados.
133302003c	Lave-me de toda a minha culpa. Purifiqueme dos meus pecados!
133303003c	Reconheço que pequei; o meu pecado me persegue dia e noite.
13330400aa	Pequei contra o Senhor, somente contra o Senhor. Eu sei que o Senhor condena o mal que cometi e tem toda a razão em me castigar; o seu julgamento é perfeitamente justo.
1333050051	O fato é que já nasci pecador, desde o momento em que minha mãe me deu à luz.
1333060061	A sua vontade é ver a verdade no coração do homem; ensine-me a sua sabedoria no meu coração.
1333070052	Limpe-me com hissopo, e ficarei puro. Lave-me e ficarei mais branco do que a neve.
1333080071	Faça-me ouvir de novo os sons de alegria e de felicidade. Os ossos que o Senhor esmagou se alegrarão novamente.
1333090047	Não fique olhando para os meus pecados; apague todas as minhas faltas.
13330a0060	Crie em mim, ó Deus, um coração puro. Coloque em mim pensamentos e desejos limpos e sinceros.
13330b0048	Não me expulse da sua presença, nem tire de mim o seu Espírito Santo.
13330c005f	Dê-me de novo a alegria da sua salvação e conserve em mim um espírito desejoso de obedecer.
13330d005e	Então poderei ensinar seus caminhos a outros pecadores para que eles se voltem para o Senhor.
13330e006e	Ó Deus, Deus da minha salvação, livre-me da culpa dos crimes de sangue! Então cantarei louvores ao Senhor!
13330f0048	Ó Senhor, coloque as palavras certas nos meus lábios, e eu o louvarei.
133310008f	O Senhor não se agrada de sacrifícios nem de ofertas queimadas! Se fosse esse o seu padrão de justiça, eu já teria trazido muitas ofertas.
133311007e	Os sacrifícios que agradam a Deus são um espírito quebrantado; o Senhor não rejeitará um coração humilde e arrependido.
1333120064	Senhor, continue a mostrar amor para com o povo de Israel! Proteja e defenda os muros de Jerusalém!
13331300d8	Então, quando o meu coração estiver humilde e arrependido, o Senhor ficará satisfeito com minhas ofertas de dedicação e com as ofertas queimadas — com os novilhos que eu trouxer como sacrifício no seu altar.
1334010118	Para o mestre de música. Poema de Davi, quando o edomita Doegue foi a Saul e lhe contou: “Davi foi à casa de Abimeleque”. Você se julga um grande herói, cheio de força e poder, você se alegra com o terrível crime que cometeu? Mas o amor de Deus pelo seu povo é eterno!
1334020064	A sua língua é afiada como uma navalha! Assim você planeja suas maldades e pratica suas mentiras.
133403007a	Para você o mal vale mais do que o bem, o errado vale mais que o certo. Você prefere mentir em lugar de falar a verdade!
133404004b	Homem mau e mentiroso, você gosta de destruir os outros com suas palavras.
1334050090	Por isso, Deus mesmo vai destruir você para sempre! Ele vai arrancar você de dentro de sua casa e riscará o seu nome da lembrança dos vivos.
1334060071	As pessoas obedientes a Deus verão o seu fim. Isso aumentará o seu temor e dará grande alegria, e elas dirão:
13340700b0	“Veja só o que acontece ao homem que rejeitou a Deus como seu refúgio, confiou em suas riquezas em vez de confiar em Deus, e procurou segurança na sua própria maldade”.
1334080097	Mas eu viverei por muito tempo ainda, protegido pelo Senhor, como uma oliveira que floresce na casa de Deus; confio no amor constante e eterno de Deus!
133409007e	Ó Senhor, eu o louvarei eternamente pelos seus feitos; na presença dos fiéis anunciarei o seu nome, porque o Senhor é bom.
13350100fb	Para o mestre de música. Conforme mahalath. Poema de Davi. O homem tolo diz no seu coração: “Deus não existe!” O resultado dessa ideia errada é a perda da moral, seguida de uma série de atos vergonhosos. Aí ninguém é capaz de fazer o bem.
1335020072	Lá do céu Deus olha para a humanidade, procurando alguém que compreenda seus planos, alguém que busque a Deus.
13350300a0	A humanidade inteira se desviou do caminho certo e se perdeu. Todos os homens se corromperam. Não há ninguém que procure fazer o bem; não há nem um sequer!
13350400b0	Será que esses malfeitores não aprendem? Eles devoram o meu povo como quem come um pedaço de pão; não percebem a existência de Deus, nem tentam falar com ele em oração.
13350500af	Mas em breve eles ficarão apavorados, sem saber por quê. Pois foi Deus que espalhou os ossos de quem maltrata o seu povo! Serão humilhados porque foram rejeitados por Deus.
1335060090	Quem dera Deus surgisse agora de Sião para libertar Israel! Quando Deus libertar o seu povo da opressão, Jacó exultará! Israel se alegrará.
13360100ea	Para o mestre de música. Com instrumentos de cordas. Poema de Davi, quando os zifeus foram a Saul e disseram: “Acaso Davi não se está escondendo entre nós?”. Ó Deus, salve-me pela força do seu nome! Livre-me com o seu poder.
1336020032	Ouça com atenção as palavras da minha oração!
133603006c	Homens violentos procuram destruir minha vida; eles são cruéis, e na sua vida não existe lugar para Deus.
133604004f	Mas comigo é diferente! Deus é quem me ajuda; o Senhor sustenta a minha alma.
1336050083	Ele devolverá o mal que os meus inimigos procuram me fazer. Ó Senhor, mostre a sua fidelidade e acabe com esses homens perversos!
