2800000005	Matei
2c130d0108	Bhayaudi bhananji bhatendaga pitangana ako na koko pita kwaashoyanga bhandunji maoka, gubhalinjilenje kulugula lina lya Bhakulungwa a Yeshu kubhandunji bha shikilwanga maoka, bhalinkutinji, “Ngunakunng'amulishanga kwa lina lya a Yeshu bhaalunguywa na a Pauli.”
2c130e0087	Bhashinkupagwanga bhana shabha bha a Shekewa bhakulungwa bha bhaabhishila bha Shiyaudi, mubhalinginji munkumbi gwa bhatendangaga nneyo.
2c130f0073	Ikabheje lioka jula gwabhajangwilenje, “A Yeshu naamanyi na a Pauli naamanyi, ikabheje mmanganyanji ashi gani?”
2c131000b7	Na mundu jwa shikilwa jula akwaaumbilangaga bhowe, gwabhapundilenje mashili. Na bhana bha a Shekewa bhala gubhakopokengene lubhilo pa nyumba pala bhauleywenje na bhalinginji makonope.
2c131100a2	Jene nganijo jikushumaga kubhandu bhowe bhatamanganaga ku Epesho, ku Bhayaudi na Bhagiliki. Bhowe gubhajogopenje. Nigubhalikushiyenje lina lya Bhakulungwa a Yeshu
2c13120067	Bhakilishitu bhabhagwinji gubhaikopoyenje pa lugwinjili kukwipeta ga yangali ya mmbone ibhaitendangaga.
2c131300ad	Na bhananji bhatendangaga ya uabhi, gubhapelekenje itabhu yabhonji, guijoshilwe moto palugwinjili. Bhakabhalanganyanjeje galama ja itabhu ila, guiishile mamilioni ga mmbiya.
2c13140048	Kwa nneyo lilobhe lya Bhakulungwa gulipundile kushuma na kukola mashili.
2c131500b4	Gakapiteje genego, a Pauli gubhatumbilile muntima gwabho kwenda ku Yelushalemu kupitila ku Makedonia na ku Akaya. Gubhashite, “Nng'ikaga kweneko ngunapinga ngakubhone ku Loma.”
2c1316009b	Kwa nneyo, gubhaatumilenje bhaajanguta bhabho bhabhili, a Timoteo na a Elashito, bhaalongolelanje kwenda ku Makedonia, bhalabho gubhatemi kashoko ku Ashia.
2c13170065	Gene malangago guikoposhele nnjasha jikulungwa ku Epesho kwa ligongo lya Mpanda gwa Bhakulungwa gula.
2c131800e5	Ashinkupagwa mundu jumo nshipala lina lyakwe Demetulushi, liengo lyakwe pulyaaliji kualaya kwa madini ga hela nyumba yaishoko ika nnungu jwankongwe ashemwaga Atemi. Lyene liengolyo lyatendaga kwapanganga pwaida bhatumishi bhakwe.
2c131900c0	Demetulushi gwabhashemilenje bhakamulangaga gene maengogo na bhandunji bhananji bhakamulangaga liengo lyolyo, gwabhalugulilenje, “Ashalume ajangu, mmumanyinji kuti mwenemu mutupatila mmbiya.
2c131a00fb	Na nnaino nnipilikananga na kwiibhonela mwaashayene ibhatenda a Pauli, nngabha pa Epesho pepano, ikabhe ku Ashia kowe. Bhalabho bhanakwiya na kwaatendebhuyanga bhandunji bhabhagwinji bhakundanje kuti ialaywa kwa makono ga bhandunji nngabha ashinnungu.
2c131b00d4	Kwa nneyo kujogoya kwakwe nngabha ga petekuywa liengo lyetupe, ikabhe nkali nyumba jika nnungu Atemi jipinga petekuywa. Kungai upalume gwa bhene bhaatindibhalilwa pa shilambo sha Ashia na shilambolyo shiupele.”
2c131c0080	Bhakapilikananjeje genego, guyaashimilenje, gubhatandwibhenje kujobhela bhalinkutinji. “Bhakulungwa ni Atemi bha ku Epesho!”
2c131d00c5	Shilambo showe shikugumbalaga nnjasha. Gubhaakamulenje a Gayo na a Alishitako, bhandunji bha ku Makedonia, bhalinginji mwanja gumo na a Pauli, gubhaapelekenje lubhilo mpaka ku lubhala lwa ing'ando.
2c131e0062	Na a Pauli bhapingaga jinjila pakati lugwinjili, ikabheje bhaajiganywa bhabho bhakwaalimbiyangaga.
2c131f00b6	Ashikalongolele bhananji bha shene shilambo sha Ashia shila, bhalinginji ashaambwiga ajabho, gubhatumilnje ntenga gwa kwaashondelesheya bhanajende kwiilanguya kulubhala lwa ing'ando.
2c132000aa	Penepo bhananji bhalijobhelenga shana nnei na bhananji shana nneyo, mpaka lugwinjili lula lukupuganikaga. Bhabhagwinji bhangashimanyanga shiumilo shibhaimanilenje pepala.
2c132100fb	Bhandunji bhananji gubhaganishiyenje kuti shiumilo a Alekishanda, pabha Bhayaudi bhashinkwaatendanga bhajende mmujo. Bhai, a Alekishanda gubhajinwile nkono nkupinga bhandunji bhapumulanje bhalipinga bheleketa nkwiitapula pa lugwinjili lwa bhandu lula.
2c132200b8	Ikabheje bhakamumanyanjeje kuti bhalabho Bhayaudi, bhowenji gubhajobhelenje gwanakamo bhalinkutinji, “Atemi bha pa Epesho ni bhakulungwa!” Gubhajobhelenje nneyo kwa mashaa gabhili.
2c132300fa	Kungai bhaajandika bha shilambo gubhakombwele kwaapumuyanga, gubhaalugulilenje, “Mmashilambo bha pa Epesho, kila mundu amumanyi kuti shilambo sha Epesho shino ni nkugoya jwa nyumba jika nnungu Atemi na nkugoya jwa shindu shigwile kukopoka kunnungu.
2c1324005f	Jwakwapi mundu jwa tauka gegano. Kwa nneyo, mwitimalikanje, nnatendanje shindu shoshowe gwamba.
2c13250084	Nshikwashemanga abha bhandunjibha apano nkali shakwa shibhajibhilenje nnyumba jika nnungu wala kuntukana nnungu jwetu jwankongwe.”
2c132600b2	“Bhai, ibhaga Demetulushi na bhatumishi ajakwe bhakwetenje shalugula sha bhene bhanganyanjibha, lupali lukumbi na bhanangulungwa bha shilambo bhapalinji, bhakalugulane kweneko.
2c1327004f	Na ibhaga nkuloleyanga gana, shigagumbwe pa lukumbi lwa manyika na bhashilambo.
2c1328009e	Pabha gakoposhele leloga yapinjikwe tulugulwe kwa kumbuya nnjasha. Ai nnjashai yangali shiumilo na shitulepele kutaya shiumilo shammbone sha yene nnjashai.”
2c13290035	Bhakabheleketanjeje genego, gubhapwilingenye lukumbi.
2c1401009d	Nnjasha ya ku Epesho ila ikapumuleje a Pauli gubhaashemilenje bhakilishitu, gubhaatajilenje ntima. Kungai gubhaalajilenje, gubhajabhwile kwenda ku Makedonia.
2c1402007a	Gubhapitile mmbali ya yene ilambo ila bhalikwaataganga ntima bhandunji kwa malobhe gamagwinji. Kungai gubhaishe ku Giliki,
2c140300be	Kweneko gubhatemi myei jitatu. Bhalipanganika kwenda ku Shilia, gubhang'amwile kuti Bhayaudi bhatendaga kwaatamilanga itamo ya pinga kwaapoteka, kwa nneyo gubhabhujile kupitila ku Makedonia.
2c140400d9	Gubhalongene na a Shopato bha ku Bhelea, bhana bhabho a Pailashi na a Lishitilako na a Shekundo bhandunji bha ku Teshalonike na a Gayo bhandu bha ku Debhe na a Timoteo na a Tikiko na a Tolopimo bhandunji bha ku Ashia.
2c14050047	Bhene bhanganyabho bhashinkutulongolelanga nikwenda kutulinda ku Toloa.
2c140600a5	Jikapiteje shikukuu ja mikate jangataga ngedule, gutukwelile meli kujabhula ku Pilipi na lyubha lya nng'ano gutwaishilenje ku Toloa kula. Kweneko gututemi juma jimo.
2c140700c0	Lyubha lya ndandubho lya juma gutuimene nkupinga kugabhana nkate. Pabha a Pauli bhashinkutumbilila kujabhula pa malabhi gakwe, gubhapundile kwaalungushiyanga na kukunguluka mpaka pakati shilo.
2c1408004d	Yashinkupagwa kandili yaigwinji ilikolela mwene nkati golopa mutwaimene mula.
2c140900e3	Nshanda jumo lina lyakwe Yutikashi ashinkutama pa lidilisha akuno a Pauli bhalipunda lunguya, Yutiko gwatandwibhe kugweela kashoko na kungai lugono lukuntopelaga, gwagwile pai kukopoka golopa ja tatu. Gubhannokotenje ali awile.
2c140a0068	A Pauli gubhatulwishe pai, nikunnjapata gubhashite, “Nnakolanje lipamba pabha gumi gwakwe gwatangu.”
2c140b007f	Gubhakwelile kabhili kugolopa, gubhagabhile nkate, gubhalile. Gubhapundile kukunguluka nabhonji mpaka kumashelo, gubhajabhwile.
2c140c005a	Bhandunji bhala gubhampelekenje nshanda jula kumui ali jwankoto, guyaanonyelenje kwa kaje.
2c140d0095	Gutukwelile meli gutulungolele kwenda ku Asho kweneko ni kutwatumbilile kwapashila a Pauli. Pabha bhashinkupinga kupitila kweneko kwa mpanda gwa pai.
2c140e0046	Bhai, gubhatuimene ku Asho, gutwaapashole mmeli, gutupite ku Mitulene.
2c140f0086	Tukajabhuleje penepo pa malabhi gakwe gutuishe ku Kio. Lyubha lya bhili gutujimishe meli ku Shamo na malabhi gakwe gutuishe ku Mileto.
2c141000d8	A Pauli bhashinkutumbilila kupelenganya na mwanja gwangali kupitila ku Epesho, nkupinga bhanakabhiye ku Ashiako. Pabha bhashinkukola shanguya sha ika ku Yelushalemu itendekaga bhakashiimane shikukuu sha Pentekoshite.
2c14110071	A Pauli bhali ku Mileto, gubhatumile ntenga ku bhanangulungwa bha likanisha ku Epesho nkupinga bhaimane nabhonji.
2c1412008c	Bhakaikanganeje kunngwabho, gubhaabhalanjilenje, “Mmanganyanji mmumanyinji shinjite tama mobha gowe kutandubhila lyubha linaishe ku Ashia.
2c14130087	Ngulikwaakamulila maengo Bhakulungwa kwa kwiitimalika kowe na kwa minyoi na malinjilo gambataga kwa itamo ya Bhayaudi ya pinga mboteka.
2c14140080	Mmumanyinji kuti ngakweteje nnjishi kunnungushiyanga palugwinjili na nnyumba yenunji na kunnjiganyanga indu ya kunnjangutilanga.
2c14150080	Natendaga kwaaleyanga bhowenji Bhayaudi na Bhagiliki bhaipetanje kwa a Nnungu na bhaakulupalilanje Bhakulungwa bhetu a Yeshu.”
2c14160087	“Bhai, nnaino mpilikananje! Kwa kunkunda Mbumu jwa Ukonjelo, nne ngunakwenda ku Yelushalemu akuno ngakumumanya gapinga mbata kweneko.
2c1417005a	Ikabheje Mbumu jwa Ukonjelo anangong'ondela kuti mwilambo yowe itabho na mboteko inaninda.
2c141800bd	Ikabheje, gumi gwangu ngakuubhona kubha shindu sha mmbone, ikabhe maliye mwanja na liengo libhambele Bhakulungwa a Yeshu nilitende, yani kukong'ondela Ngani ja Mmbone ja ntuka gwa a Nnungu.
2c14190093	“Na lelo, nnolanje, namwene nimumanyi kuti mmanganyanji mmowe ninnungushiyenje upalume gwa a Nnungu, ngulikwenda ako na koko, nkamonanga kabhili.
2c141a006e	Kwa nneyo, lyubha lya lelo lino ngunakunkong'ondelanga kuti, jojowe shaobhejo nne nangali shoshowe sha gambwa.
2c141b004d	Pabha nangaleka wala kashoko kunnungushiyanga yowe ibhatumbilile a Nnungu.”
2c141c00d3	“Mwiteiganje mwashaayene, nnishunganje likundilyo Mbumu jwa Ukonjelo ashikummikanga mmanganyanji mmanganje mmalelanga. Nnishunganje likundi lya bhandunji bha a Nnungu libhaliumile kwa minyai jika mwana gwabho.
2c141d006c	Nimumanyi kuti nyabhulaga ashimaogo ga jogoya shibhannjiilanganilanje na bhakalibhonelanga shiya likundilyo.
2c141e00ac	Nkali kukopoka munkumbi gwenunji shibhakoposhelanje bhandunji shibhajiye bheleketanga ya puganya nkupinga bhabhanganje bhaajiganywa na bhaakulupalilanje bhene bhanganyabho.
2c141f008b	Kwa nneyo ntamangananje shikupi lola nkumbushilanje kuti kwa yaka itatu, shilo na mui, ngatotoshelaga kunneya kila mundu kwa kunngutanjila.
2c142000a9	“Bhai, nnaino ngunakummikanga muulinda gwa a Nnungu na kwa lilobhe lya ntuka gwabho, ukunshimilikanga ngunakumpanganga mboka pamo na bhandunji bhabho bhakonjeleywenje.
2c14210045	Nne nangalokolila mmbiya wala shaabhu, wala nngubho ika mundu jojowe.
2c1422007a	Mwaashayenenji mmumanyinji kuti njikamula maengo kwa makono gangu, nkupinga mbate indu ipinjikwa, yangu na yashaajangunji.
2c142300fa	Kwa indu yowe natendaga kunnangulanga kuti kwa kamula maengo nneyo tunaapinjikwa kwaajangutilanga bhakakwiikombolanga, akuno tulikumbushila malobhe ga Bhakulungwa a Yeshu bhayene shibhashite bheleketa, ‘Mbaya kulaguya, nngalingana na poshela.’”
2c1424004b	Bhakamaliyeje kubheleketa genego, gubhatindibhelenje gubhajujilenje Nnungu.
2c14250050	Bhowenji bhatendaga gutanga, bhalikwaalajilanga na kwaajambatila a Pauli nnukoi.
2c14260082	Bhashinkuinjikanga kwa kaje kwa lilobhe libhabhelekete a Pauli kuti bhakaabhonanga kabhili. Bhai, gubhaapelesheyenje mpaka kumeli.
2c15010083	Tukaalajilanjeje, gutukwelile meli gutupite mpaka ku Koshi. Malabhi gakwe gutuishe ku Lode na gwajabhula penepo gutupite ku Patala.
2c15020049	Kweneko gutujiimene meli jajendaga ku Poinike, gutukwelile, gutujabhwile.
2c150300b9	Tukaishileje pa kushibhona shilambo sha Kupulo, gutupitile kunkono nshinda gutuloshiye ku Shilia. Gutujimi kushilambo sha Tilo penepo mishigo ja mmeli mula jatendaga pinjikwa jituluywe.
2c150400ae	Gutwaimenenje bhaajiganywa bha a Yeshu kweneko, gututemi nabhonji kwa juma jimo. Bhalibheleketanga kwa mashili gaka Mbumu, gubhaalimbiyenje a Pauli bhanajende ku Yelushalemu.
2c150500dc	Ikabheje mobha getu gakamalileje gutujabhwile. Na bhandunji bhowe na ashakongo bhabhonji na ashibhana bhabhonji gubhatupelesheyenje mpaka palanga shilambo. Tukaisheje nnyenje bhaali, tubhowe gututindibhele kujuga Nnungu.
2c1506005e	Kungai gutulegene nabhonji, uwe gutukwelile meli, nabhalabhonji gubhabhujilenje kunngwabhonji.
2c15070089	Gutupite na mwanja gwetu gwajabhula ku Tilo gutuishe ku Tolemaishi, kweneko gutwaalamushilenje ashaapwetu, gututemi nabhonji lyubha limo.
2c150800c3	Malabhi gakwe gutujabhwile gutuishe ku Kaishalia. Kweneko gutupite kunngwabho a Pilipi Bhaalunguya Ngani ja Mmbone. Bhenebho ni munkumbi gwa nng'ano na bhabhili bhaagwilwenje ku Yelushalemu kula.
2c15090047	Bhashinkukola bhali nsheshe bhakanabhe lombwanga bhatendaga londolanga.
2c150a0061	Tukatameje kweneko mobha gowepe, gwaishe nkulondola jumo kukopoka ku Yudea lina lyakwe Agabhushi.
2c150b0101	Akatuishileje gwatolile nshipi gwa a Pauli, gwaitabhile makono na makongono, gwashite, “Mbumu jwa Ukonjelo akuti, ‘Nnyene gwene nshipi guno apinga tabhwa shana nneino na Bhayaudi ku Yelushalemu na bhapinga kunkamuyanga ku bhandunji bha ilambo ina.’”
2c150c0077	Bhai, tukapilikaneje genego uwe na bhandunji bhananji bha pepala gutwaashondelesheye a Pauli bhanajende ku Yelushalemu.
2c150d00c1	Ikabheje a Pauli gubhajangwile, “Nkupinga tendanga nndi? Nnagutanga mmulaganje ntima? Nne ng'engwilwe nngabha ga tabhwape ku Yelushalemu, ikabheje nkali kubhulagwa kwa ligongo lya a Yeshu.”
2c150e0058	Tukalepeleje kwaashondelesheya, bhai gutushite, “Libhapinga Bhakulungwa litendeshe!”
2c150f0059	Gakapiteje gene mobha gala, gututabhile mishigo jetu, gutujabhwile kwenda ku Yelushalemu.
2c151000dc	Bhaajiganywa bhananji kopoka ku Kaishalia gubhalongenenje na uwe, gubhatupelekenje ku nyumba ja a Mnashoni kutwajendaga ishila. A Mnashoni pubhaliji bhashilambo bha ku Kipulo na pubhaliji bhaajiganywa tandubhila bhukala.
2c15110052	Tukaisheje ku Yelushalemu, bhakilishitu ajetunji gubhatuposhelenje kwa kwinonyela.
2c1512006c	Malabhi gakwe a Pauli gubhapite na uwe na bhakulungwanji bhowe bha liekalu bhapalinji kukwaabhona a Yakobho.
2c15130075	Bhakaalamushilanjeje, a Pauli gubhaatalashiyenje yowe ibhatendile a Nnungu kubhandunji bha ilambo ina nniengo lyabho.
2c151400e3	Bhakapilikananjeje genego gubhaakushiyenje a Nnungu. Kungai gubhaalugulilenje a Pauli, “Apwetu, nnilola kuti maelupu ga Bhayaudi nnaino bhashibhanganga bhakilishitu na bhowenji bhashitumbililanga kukamulila shalia ja a Musha.
2c151500cf	Bhabhalanjilwenje ngani jenu kuti nnakwajiganyanga Bhayaudi bhatamanga mwilambo ina kuti bhanakagulanje Malajilo ga a Musha wala bhanaataganje unyago ashibhana bhabhonji na bhanakaguyanje ikubho ya Shiyaudi.
2c15160041	Igala, pushiibhe bhuli? Pabha shibhapilikananje kuti nng'ishe.”
2c15170075	“Bhai, ntende malinga gutupinga kummalanjila gano. Bhashipagwanga apano bhanabhalume nsheshe bhashitabhanga nalili.
2c15180119	Mwiilunde na bhene bhanganyabho, nkaikonjeleye nabhonji kwa a Nnungu. Nkaalipilanje, nkupinga bhamogwanje umbo yabhonji. Penepo bhandunji bhowe shibhamumanyanje kuti ngani jenu jibhapilikenenjejo nngabha ja kweli, ikabheje mmwe mmayene nnitama ukoto na nnikaguya Shalia ja a Musha.
2c15190101	Ikabheje kwa ngani ja bhandunji bha ilambo ina bhalinginji bhakilishitu, twaajandishilanje bhaluwa kwatalashiyanga shitushite lajila, bhanalyanganje yalya ya mbepei ya ashinnungu bha yanamu na bhanataunanje nnyama yangainga na bhaiepuyanje na labhalabha.”
2c151a0105	Bhai, pa malabhi gakwe a Pauli gubhaatolilenje bhandunji bhatabhilenje nalili bhala gubhajujile nabhonji Nnungu nkwiikonjeleya. Kungai nigubhajinjile nliekalu, kuulugula ga mpelo gwa mobha ga kwiikonjeleya kwa a Nnungu na ga mbepei ipinga shoywa kwa kila mundu.
2c151b00cd	Bhai, gene mobha nng'ano na gabhili gala gali tome na malila, Bhayaudi bhakopokengene ku Ashia gubhaabhweninji a Pauli nniekalu. Bhai, gubhakwiyenje nnjimwa likundi lyowe lya bhandunji, nigubhaakamwilenje.
2c151c013c	Gubhajobhelenje, bhalinkutinji, “Mmashileunji bha pa Ishilaeli, ntujangutanje! Jweneju ni mundu ajiganya bhandunji mmbali yowe indu ikapinjikwa na bhandunji bha shilambo sha Ishilaeli, ya kana Shalia ja a Musha na pa ukonjelo pano. Na kabhili anakwaajinjiyanga Bhagiliki nniekalu nikupanyatiya pa ukonjelo pano.”
2c151d00a6	Bhashinkubheleketanga nneyo, ligongo lya kummona Tolopimo mundu jwa ku Epesho alongene na a Pauli kunnjini, gubhaganishiyenje kuti a Pauli bhashikunnjinjiya nniekalu.
2c151e00bf	Shilambo showe gushijinjile nnjasha, gubhaikengenenje bhandunji kukopoka mmbali yowe, gubhaakamwilenje a Pauli, gubhaakwekwetenje kwakopoya nniekalu, shangupe milango ja liekalu jikuugalwaga.
2c151f008a	Bhalinginji nkuloleya mwa kwabhulajila, bhakulungwa bha bhakomana ngondo bha Loma, gubhapatile ntenga kuti ku Yelushalemu kowe kushinyata.
2c152000ef	Shangupe gubhaatolilenje ashimanjola na bhakulungwanji bha manjola, gubhapite lubhilo kulugwinjili lwa bhandunji kula. Na bhalabhonji bhakaabhonanjeje bhakulungwa bha bhakomana ngondo na ashimanjola bhala, gubhapumwilenje kwaakoma a Pauli.
2c152100a4	Bhakulungwa bha bhakomana ngondo bhala gubhapite kwaakamula a Pauli, gubhaamulishe bhatabhwe mindondolo jibhili. Gubhabhushiye, “Jweneju gani na atendile nndi?”
2c15220123	Nnugwinjili mula bhandunji bhatendaga jobhelanga bhananji bhalinkutinji nnei na bhananji sha munape. Kwa ligongo lya yene njobhelayo, bhakulungwa bha bhakomana ngondo bhala bhangagamanya malombolelo ga jene ngani jila. Kwa nneyo gubhaamulishenje bhandu bhabho bhaapelekanje a Pauli nnugwani.
2c1523007b	A Pauli bhakaishejepe pa ngashi, penepo guipinjikwe ashimanjola bhaajigalanje a Pauli kwa ligongo lya nnjasha ya bhandunji.
2c15240064	Pabha lugwinjili lwa bhandu lwatendaga kwaakagula bhalijobhelenga, bhalinkutinji, “Mwaabhulaje!”
2c152500cd	Na bhalabho a Pauli bhalijinjiywa nnugwani, gubhaajujile bhakulungwa bha bhakomana ngondo bhala bhalinkuti, “Ngunajuga nimmalanjile shindu.” Bhakulungwa bhala gubhashite, “Bhuli ulikombola Shigiliki?
2c15260085	Ugwe nngabha Mmishili agano mobha pegano apitinishe bhandu elupu nsheshe bhaashemwanga mabhulaga bhandu, alikwaalongoyanga kuanga?”
2c152700ab	A Pauli gubhajangwile, “Nne Nannyaudi, kumelekwe ku Tasho nshilambo sha Kilikia, nne mundu jwa shilambo nngabha sha nyegala. Shonde nneshe melekete na bhashilambobha.”
2c152800c5	Bhakulungwa bhala gubhakundile. Kwa nneyo a Pauli gubhajimi pangashi, gubhaajinulilenje nkono bhandunji bhapumulanje, bhakapumulanjeje, a Pauli gubhatandwibhe kubheleketa nabhonji kwa Shiebhulania.
2c16010054	“Ashaapwanga na asha awawa, nnaino mmbilikananje shinguti bheleketa nkwitapula!”
2c16020076	Bhakapilikananjeje bhalibheleketa Shiebhulania gubhapundilenje kupumula. Na bhalabho a Pauli gubhapundile kubheleketa.
2c16030116	“Nne Nanyaudi, kumelekwe ku Tasho shilambo sha Kilikia. Ikabheje punelelwe pa Yelushalemu pepano na bhaajiganya bhangu a Gamalieli. Nashinkujiganywa ukoto Shalia ja ashinakulu bhetu. Nashinkwiishoya kwa ntima gwangu gowe kwa a Nnungu malinga lelo shinninginji mmanganyanjishi.
2c160400ac	Nashinkwaapotekanga mpaka kwaabhulaganga bhandunji bhakaagulanga a Yeshu. Natendaga kwaakamulanga bhanabhalume na bhanabhakongwe nikwaatabhanga, nikwaugalilanga nnigelesha.
2c16050156	Bhakulungwa bha bhaabhishila na bhanangulungwa bhowe bha lukumbi shibhakong'ondelanje gegano. Gumboshele bhaluwa kukopoka kunngwabhonji jibhajandishilwenje ashaapwetu Bhayaudi bhalinginji ku Dameshiki. Gumbite ku Dameshiki nkupinga ngaakamulanje bhene bhandunjibho na kwiyanabhonji ku Yelushalemu bhali bhatabhilwenje nkupinga bhaukumulwanje.
2c160600b0	“Bhai, punaaliji mumpanda malanga ga shaa shita ja mui tome naika ku Dameshiki, shangupe shikukoposhelaga shilangaya sha punda kukopoka ku nnungu gushinangashiye mmbali yowe.
2c16070063	Penepo gung'wile pai, gumbilikene lilobhe lilimalanjila, ‘Shauli, Shauli! Kwa nndi unamboteka?’
2c16080076	Nne gumushiye, ‘Mmwe Mmakulungwa agani?’ Nabhalabho gubhamalanjile, ‘Nne a Yeshu Bhanashaleti bhunkwaapoteka.’
2c1609008a	Na bhene bhalinginji pamo na nne bhala, bhashibhweninji shilangaya shila ikabheje bhangalipilikana lilobhe lika jwene abheleketaga na nne.
2c160a00a0	Bhai, gumushiye, ‘Ndende bhuli Mmakulungwa?’ Bhakulungwa bhala gubhamalanjile, ‘Jima, ujende ku Dameshiki na kweneko shiubhalanjilwe yupinjikwa utende.’
2c160b0081	Kwa ligongo lyapunda langaya shilangaya shila nangakombola kulola kwa nneyo gubhangamwilenje nkono ni nongoya mpaka ku Dameshiki.
2c160c00a9	“Kweneko ashinkupagwa mundu jumo lina lyakwe a Anania, mundu abhajogopaga a Nnungu na kunda Shalia jetu na manyika na eshimika na Bhayaudi bhatamanganaga ku Dameshiki.
2c160d007c	Gubhaishe mmona, gubhajimi tome na nne, gubhashite, ‘Apwanga a Shauli! Nnole kabhili.’ Popo pepo gunnolile, gunaabhweni.
2c160e00c1	Kungai Anania gubhashite, ‘Nnungu jwa ashainabhetu ashikunng'agula mmwe nkupinga mwiimanye ibhapinga na mwaamanye Bhakamula Maengo bhabho bhanguja na pilikana lilobhe likopoka nkang'wa jabho.
2c160f0046	Pabha shimwaakong'ondele kubhandu bhowe ga imwibhweni na imwipilikene.
2c1610007c	Bhai, igala nkulinda nndi? Nnjime, nkabhatishwe nneshelelwe ilebho yenu kwa tenda nneyo shinnisheme lina lya Bhakulungwa.’
2c16110053	“Bhai, ngabhujeje ku Yelushalemu, nilinkujuga Nnungu nniekalu guniibhweni agamii.
