0100000008	Gênesis
1008040126	E Esdras, o escriba, estava sobre um púlpito de madeira, que fizeram para aquilo: e estava em pé junto a ele, à sua mão direita, Mattithias, e Sema, e Anaias, e Urias, e Hilkias, e Maaseias; e à sua mão esquerda, Pedaias, e Misael, e Melchias, e Hasum, e Hasbaddana, Zacarias, e Mesullam.
1008050089	E Esdras abriu o livro perante os olhos de todo o povo; porque estava acima de todo o povo; e, abrindo-o ele, todo o povo se pôs em pé.
10080600a9	E Esdras louvou ao Senhor, o grande Deus: e todo o povo respondeu, amém, amém! levantando as suas mãos; e inclinaram-se, e adoraram ao Senhor, com os rostos em terra.
10080700b5	E Jesua, e Bani, e Serebias, Jamin, Akkub, Sabbethai, Hodias, Maaseias, Kelita, Azarias, Jozabad, Hanan, Pelaias, e os levitas ensinavam o povo na lei: e o povo estava no seu posto.
1008080069	E leram no livro, na lei de Deus; e declarando, e explicando o sentido, faziam que, lendo, se entendesse.
100809010c	E Nehemias (que era o tirsatha), e o sacerdote Esdras, o escriba, e os levitas que ensinavam ao povo, disseram a todo o povo: Este dia é consagrado ao Senhor vosso Deus, pelo que não vos lamenteis, nem choreis. Porque todo o povo chorava, ouvindo as palavras da lei.
10080a00f7	Disse-lhes mais: Ide, comei as gorduras, e bebei as doçuras, e enviai porções aos que não tem nada preparado para si; porque este dia é consagrado ao nosso Senhor: portanto não vos entristeçais: porque a alegria do Senhor é a vossa força.
10080b0078	E os levitas fizeram calar a todo o povo, dizendo: calai-vos; porque este dia é santo: por isso não vos entristeçais.
10080c0095	Então todo o povo se foi a comer, e a beber, e a enviar porções, e a fazer grandes alegrias: porque entenderam as palavras que lhes fizeram saber.
10080d00a0	E no dia seguinte ajuntaram-se os cabeças dos pais de todo o povo, os sacerdotes, e os levitas, a Esdras, o escriba: e isto para atentarem nas palavras da lei.
10080e00a4	E acharam escrito na lei que o Senhor ordenara, pelo ministério de Moisés, que os filhos de Israel habitassem em cabanas, na solenidade da festa, no sétimo mês.
10080f011a	Assim o publicaram, e fizeram passar pregão por todas as suas cidades, e em Jerusalém, dizendo: saí ao monte, e trazei ramos de oliveiras, e ramos de árvores olearias, e ramos de murtas, e ramos de palmeiras, e ramos de árvores espessas, para fazer cabanas, como está escrito.
10081000c9	Saiu pois o povo, e os trouxeram, e fizeram para si cabanas, cada um no seu terrado, e nos seus pátios, e nos átrios da casa de Deus, e na praça da porta das águas, e na praça da porta de Ephraim.
10081100e2	E toda a congregação dos que voltaram do cativeiro fizeram cabanas e habitaram nas cabanas, porque nunca fizeram assim os filhos de Israel, desde os dias de Josué, filho de Nun, até àquele dia: e houve mui grande alegria.
10081200bd	E de dia em dia se leu no livro da lei de Deus, desde o primeiro dia até ao derradeiro; e celebraram a solenidade da festa sete dias, e no oitavo dia, o dia da proibição, segundo o rito.
1009010074	E no dia vinte e quatro deste mês se ajuntaram os filhos de Israel com jejum e com sacos, e traziam terra sobre si.
1009020098	E a geração de Israel se apartou de todos os estranhos, e puseram-se em pé, e fizeram confissão pelos seus pecados e pelas iniquidades de seus pais.
10090300af	Porque, levantando-se no seu posto leram no livro da lei do Senhor seu Deus uma quarta parte do dia; e na outra quarta parte fizeram confissão, e adoraram ao Senhor seu Deus.
100904009a	E Jesué, Bani, Kadmiel, Sebanias, Bunni, Serebias, Bani e Chenani se puseram em pé no lugar alto dos levitas, e clamaram em alta voz ao Senhor seu Deus.
1009050105	E os levitas, Jesué, e Kadmiel, Bani, Hasabneias, Serebias, Hodias, Sebanias, Pethachias, disseram: levantai-vos, bendizei ao Senhor vosso Deus de eternidade em eternidade: ora bendigam o nome da tua glória, que está levantado sobre toda a benção e louvor.
10090600d3	Tu só és Senhor, tu fizeste o céu, o céu dos céus, e todo o seu exército; a terra e tudo quanto nela há; os mares e tudo quanto neles há, e tu os guardas em vida a todos; e o exército dos céus te adora
100907006c	Tu és Senhor, o Deus, que elegeste a Abrão, e o tiraste de Ur dos caldeus, e lhe puseste por nome Abraão.
100908010b	E achaste o seu coração fiel perante ti, e fizeste com ele o concerto, que lhe darias a terra dos cananeus, dos heteus, dos amorreus, e dos pherezeus, e dos jebuseus, e dos girgaseus, para a dares à sua semente: e confirmaste as tuas palavras, porquanto és justo.
100909005a	E viste a aflição de nossos pais no Egito: e ouviste o seu clamor junto ao Mar Vermelho.
10090a00b9	E deste sinais e prodígios a faraó, e a todos os seus servos, e a todo o povo da sua terra; porque soubeste que soberbamente os trataram; e assim te adquiriste nome, como hoje se vê.
10090b009c	E o mar fendeste perante eles, e passaram pelo meio do mar, em seco: e lançaste os seus perseguidores nas profundezas, como uma pedra nas águas violentas.
10090c0083	E os guiaste de dia por uma coluna de nuvem, e de noite por uma coluna de fogo, para os alumiares no caminho por onde haviam de ir.
10090d0093	E sobre o monte de Sinai desceste, e falaste com eles desde os céus: e deste-lhes juízos retos, e leis verdadeiras, estatutos e mandamentos bons.
10090e007f	E o teu santo sábado lhes fizeste saber: e preceitos, e estatutos, e lei lhes mandaste pelo ministério de Moisés, teu servo.
10090f00c1	E pão dos céus lhes deste na sua fome, e água da penha lhes produziste na sua sede: e lhes disseste que entrassem para possuirem a terra pela qual alçaste a tua mão, que lha havias de dar.
100910007a	Porém eles e nossos pais se houveram soberbamente: e endureceram a sua cerviz, e não deram ouvidos aos teus mandamentos.
1009110140	E recusaram ouvir-te, e não se lembraram das tuas maravilhas, que lhes fizeste, e endureceram a sua cerviz, e na sua rebelião levantaram um chefe, afim de voltarem para a sua servidão: porém tu, ó Deus perdoador, clemente e misericordioso, tardio em irar-te, e grande em beneficência, contudo os não desamparaste.
1009120099	Ainda mesmo quando eles fizeram para si um bezerro de fundição, e disseram: Este é o teu Deus, que te tirou do Egito; e cometeram grandes blasfêmias:
10091300f8	Todavia tu, pela multidão das tuas misericórdias, os não deixaste no deserto: a coluna de nuvem nunca deles se apartou de dia, para os guiar pelo caminho, nem a coluna de fogo de noite, para os alumiar: e isto pelo caminho por onde haviam de ir.
1009140077	E deste o teu bom espírito, para os ensinar: e o teu maná não retiraste da sua boca; e água lhes deste na sua sede.
1009150093	De tal modo os sustentaste quarenta anos no deserto: falta nenhuma tiveram: os seus vestidos se não envelheceram, e os seus pés se não incharam.
10091600a5	Também lhes deste reinos e povos, e os repartiste em porções: e eles possuiram a terra de Sihon, a saber, a terra do rei de hesbon, e a terra de Og, rei de Basan.
1009170094	E multiplicaste os seus filhos como as estrelas do céu, e trouxeste-os à terra de que tinhas dito a seus pais que entrariam nela para a possuirem.
10091800e4	Assim entraram nela os filhos, e tomaram aquela terra: e abateste perante eles os moradores da terra, os cananeus, e lhos entregaste na mão, como também os reis, e os povos da terra, para fazerem deles conforme à sua vontade.
10091900fa	E tomaram cidades fortes e terra grossa, e possuiram casas cheias de toda a fartura, cisternas cavadas, vinhas e olivais, e árvores de mantimento, em abundância: e comeram e se fartaram e engordaram, e viveram em delícias, pela tua grande bondade.
10091a00da	Porém se obstinaram, e se rebelaram contra ti, e lançaram a tua lei para traz das suas costas, e mataram os teus profetas, que protestavam contra eles, para que voltassem para ti: assim fizeram grandes abominações.
10091b0101	Pelo que os entregaste na mão dos seus angustiadores, que os angustiaram: mas no tempo de sua angústia, clamando a ti, desde os céus tu ouviste; e segundo a tua grande misericórdia lhes deste libertadores que os libertaram da mão de seus angustiadores.
10091c0108	Porém, em tendo repouso, tornavam a fazer o mal diante de ti: e tu os deixavas na mão dos seus inimigos, para que dominassem sobre eles; e convertendo-se eles, e clamando a ti, tu os ouviste desde os céus, e segundo a tua misericórdia os livraste muitas vezes.
10091d0123	E protestaste contra eles, para que voltassem para a tua lei; porém eles se houveram soberbamente, e não deram ouvidos aos teus mandamentos, mas pecaram contra os teus juízos pelos quais o homem que os fizer viverá; e te deram o ombro rebelde, e endureceram a sua cerviz, e não ouviram.
10091e00e6	Porém estendeste a tua benignidade sobre eles por muitos anos, e protestaste contra eles pelo teu espírito, pelo ministério dos teus profetas; porém eles não deram ouvidos: pelo que os entregaste na mão dos povos das terras.
10091f0075	Mas pela tua grande misericórdia os não destruíste nem desamparaste: porque és um Deus clemente e misericordioso.
1009200164	Agora pois, ó Deus nosso, ó Deus grande, poderoso e terrível, que guardas o concerto e beneficência, não tenhas em pouca conta todo o trabalho que nos alcançou a nós, aos nossos reis, aos nossos príncipes, e aos nossos sacerdotes, e aos nossos profetas, e aos nossos pais, e a todo o teu povo, desde os dias dos reis da Assyria até ao dia de hoje.
1009210079	Porém tu és justo em tudo quanto tem vindo sobre nós; porque tu tens obrado fielmente, e nós temos obrado impiamente.
10092200c7	E os nossos reis, os nossos príncipes, os nossos sacerdotes, e os nossos pais não guardaram a tua lei, e não deram ouvidos aos teus mandamentos e aos teus testemunhos, que protestaste contra eles.
10092300b8	Porque eles nem no seu reino, nem na muita abundância de bens que lhes deste nem na terra espaçosa e gorda que deste diante deles, te serviram, nem se converteram de suas más obras.
1009240084	Eis que hoje somos servos: e até na terra que deste a nossos pais, para comerem o seu fruto e o seu bem, eis que somos servos nela.
10092500d8	E ela multiplica os seus produtos para os reis, que puseste sobre nós, por causa dos nossos pecados: e conforme a sua vontade dominam sobre os nossos corpos e sobre as nossas bestas; e estamos numa grande angústia.
1009260087	E com tudo isto fizemos um firme concerto, e o escrevemos: e selaram-no os nossos príncipes, os nossos levitas e os nossos sacerdotes.
100a01004b	E os que selaram foram Nehemias, o tirsatha, filho de Hacalias, e Zedekias,
100a02001b	Seraias, Azarias, Jeremias,
100a03001a	Pashur, Amarias, Malchias,
100a04001a	Hattus, Sebanias, Malluch,
100a050019	Harim, Meremoth, Obadias,
100a06001a	Daniel, Ginnethon, Baruch,
100a070018	Mesullum, Abias, Miamin,
100a080034	Maasias, Bilgai, Semaias: estes foram os sacerdotes.
100a09004f	E os levitas: Jesué, filho de Azanias, Binnui, dos filhos de Henadad, Kadmiel,
100a0a0039	E seus irmãos: Sebanias, Hodias, Kelita, Pelaias, Hanan,
100a0b0017	Micha, Rehob, Hasabias,
100a0c001c	Zacchur, Serebias, Sebanias,
100a0d0015	Hodias, Bani, Beninu.
100a0e003b	Os chefes do povo: páreos, Pahat-moab, Elam, Zatthu, Bani,
100a0f0014	Bunni, Asgad, Bebai,
100a100016	Adonias, Bigvai, Adin,
100a110014	Ater, Hiskias, Azur,
100a120015	Hodias, Hasum, Besai,
100a130018	Hariph, Anathoth, Nebai,
100a140019	Magpias, Mesullum, Hezir,
100a150019	Mezezabeel, Zadok, Jaddua
100a160018	Pelatias, Hanan, Anaias,
100a170019	Hoseas, Hananias, Hassub,
100a180017	Hollohes, Pilha, Sobek,
100a190019	Rehum, Hasabna, Maaseias;
100a1a0015	E Ahias, Hanan, Anan,
100a1b0016	Malluch, Harim, Baana.
100a1c00e9	E o resto do povo, os sacerdotes, os levitas, os porteiros, os cantores, os nethineos, todos os que se tinham separado dos povos das terras para a lei de Deus, suas mulheres, seus filhos, e suas filhas; todos os sábios e entendidos;
100a1d0135	Firmemente adheriam a seus irmãos os mais nobres de entre eles, e convieram num anátema e num juramento, de que andariam na lei de Deus, que foi dada pelo ministério de Moisés, servo de Deus; e de que guardariam e fariam todos os mandamentos do Senhor, nosso Senhor, e os seus juízos e os seus estatutos;
100a1e006e	E que não dariamos as nossas filhas aos povos da terra, nem tomariamos as filhas deles para os nossos filhos.
100a1f00e1	E que, trazendo os povos da terra no dia de sábado algumas fazendas, e qualquer grão para venderem, não a tomariamos deles no sábado, nem no dia santificado: e livre deixariamos o ano sétimo, e toda e qualquer cobrança.
100a200077	Também nos pusemos preceitos, impondo-nos cada ano a terça parte dum siclo, para o ministério da casa do nosso Deus;
100a21011c	Para os pães da proposição, e para a continua oferta de manjares, e para o contínuo holocausto dos sábados, das luas novas, para as festas solenes, e para as coisas sagradas, e para os sacrifícios pelo pecado, para reconciliar a Israel, e para toda a obra da casa do nosso Deus.
100a220121	Também lançamos as sortes entre os sacerdotes, levitas, e o povo, acerca da oferta da lenha que se havia de trazer à casa do nosso Deus, segundo as casas de nossos pais, a tempos determinados, de ano em ano, para se queimar sobre o altar do Senhor nosso Deus, como está escrito na lei.
100a230091	Que também traríamos as primeiras novidades da nossa terra, e todos os primeiros frutos de todas as árvores, de ano em ano, à casa do Senhor.
100a2400ec	E os primogênitos dos nossos filhos, e os das nossas bestas, como está escrito na lei: e que os primogênitos das nossas vacas e das nossas ovelhas traríamos à casa do nosso Deus, aos sacerdotes, que ministram na casa do nosso Deus.
100a250127	E que as primícias da nossa massa, e as nossas ofertas alçadas, e o fruto de toda a árvore, o mosto e o azeite, traríamos aos sacerdotes, às câmaras da casa do nosso Deus; e os dízimos da nossa terra aos levitas: e que os levitas pagariam os dízimos em todas as cidades da nossa lavoura.
100a2600ce	E que o sacerdote, filho de Aarão, estaria com os levitas quando os levitas recebessem os dízimos, e que os levitas trariam os dízimos dos dízimos à casa do nosso Deus, às câmaras da casa do tesouro.
100a27012a	Porque àquelas câmaras os filhos de Israel e os filhos de Levi devem trazer ofertas alçadas do grão, do mosto e do azeite: porquanto ali estão os vasos do santuário, como também os sacerdotes que ministram, e os porteiros, e os cantores: e que assim não desamparariamos a casa do nosso Deus
100b0100bf	E os príncipes do povo habitaram em Jerusalém, porém o resto do povo lançou sortes, para tirar um de dez, que habitasse na santa cidade de Jerusalém, e as nove partes nas outras cidades.
