0100000006	1 Mose
1304030062	Erkennet doch, daß der HERR seine Heiligen wunderbar führt; der HERR hört, wenn ich ihn anrufe.
1304040058	Zürnet ihr, so sündiget nicht. Redet mit eurem Herzen auf dem Lager und harret. (Sela)
130405002e	Opfert Gerechtigkeit und hoffet auf den HERRN.
130406006c	Viele sagen: “Wer wird uns Gutes sehen lassen?” Aber, HERR, erhebe über uns das Licht deines Antlitzes!
1304070040	Du erfreuest mein Herz, ob jene gleich viel Wein und Korn haben.
1304080060	Ich liege und schlafe ganz mit Frieden; denn allein du, HERR, hilfst mir, daß ich sicher wohne.
130501005c	Ein Psalm Davids, vorzusingen, für das Erbe. HERR, höre meine Worte, merke auf meine Rede!
130502004e	Vernimm mein Schreien, mein König und mein Gott; denn ich will vor dir beten.
1305030060	HERR, frühe wollest du meine Stimme hören; frühe will ich mich zu dir schicken und aufmerken.
130504005f	Denn du bist nicht ein Gott, dem gottloses Wesen gefällt; wer böse ist, bleibt nicht vor dir.
1305050052	Die Ruhmredigen bestehen nicht vor deinen Augen; du bist feind allen Übeltätern.
1305060050	Du bringst die Lügner um; der HERR hat Greuel an den Blutgierigen und Falschen.
1305070072	Ich aber will in dein Haus gehen auf deine große Güte und anbeten gegen deinen heiligen Tempel in deiner Furcht.
1305080060	HERR, leite mich in deiner Gerechtigkeit um meiner Feinde willen; richte deinen Weg vor mir her.
130509008b	Denn in ihrem Munde ist nichts Gewisses; ihr Inwendiges ist Herzeleid. Ihr Rachen ist ein offenes Grab; denn mit ihren Zungen heucheln sie.
13050a0093	Sprich sie schuldig, Gott, daß sie fallen von ihrem Vornehmen. Stoße sie aus um ihrer großen Übertretungen willen; denn sie sind widerspenstig.
13050b0093	Laß sich freuen alle, die auf dich trauen; ewiglich laß sie rühmen, denn du beschirmst sie; fröhlich laß sein in dir, die deinen Namen lieben.
13050c0055	Denn du, HERR, segnest die Gerechten; du krönest sie mit Gnade wie mit einem Schild.
1306010084	Ein Psalm Davids, vorzusingen, auf acht Saiten. Ach HERR, strafe mich nicht in deinem Zorn und züchtige mich nicht in deinem Grimm!
1306020063	HERR, sei mir gnädig, denn ich bin schwach; heile mich, HERR, denn meine Gebeine sind erschrocken,
130603003e	und meine Seele ist sehr erschrocken. Ach du, HERR, wie lange!
130604004b	Wende dich, HERR, und errette meine Seele; hilf mir um deiner Güte willen!
1306050047	Denn im Tode gedenkt man dein nicht; wer will dir bei den Toten danken?
130606006d	Ich bin so müde vom Seufzen; ich schwemme mein Bett die ganze Nacht und netze mit meinen Tränen mein Lager.
1306070065	Meine Gestalt ist verfallen vor Trauern und alt ist geworden; denn ich werde allenthalben geängstet.
1306080043	Weichet von mir, alle Übeltäter; denn der HERR hört mein Weinen,
1306090039	der HERR hört mein Flehen; mein Gebet nimmt der HERR an.
13060a007b	Es müssen alle meine Feinde zu Schanden werden und sehr erschrecken, sich zurückkehren und zu Schanden werden plötzlich.
13070100b9	Die Unschuld Davids, davon er sang dem HERRN von wegen der Worte des Chus, des Benjaminiten. Auf dich, HERR, traue ich, mein Gott. Hilf mir von allen meinen Verfolgern und errette mich,
130702005a	daß sie nicht wie Löwen meine Seele erhaschen und zerreißen, weil kein Erretter da ist.
130703004a	HERR, mein Gott, habe ich solches getan und ist Unrecht in meinen Händen;
1307040075	habe ich Böses vergolten denen, so friedlich mit mir lebten, oder die, so mir ohne Ursache feind waren, beschädigt:
130705007a	so verfolge mein Feind meine Seele und ergreife sie und trete mein Leben zu Boden und lege meine Ehre in den Staub. (Sela)
130706007f	Stehe auf, HERR, in deinem Zorn, erhebe dich über den Grimm meiner Feinde und wache auf zu mir, der du Gericht verordnet hast,
130707004e	daß sich die Völker um dich sammeln; und über ihnen kehre wieder zur Höhe.
1307080066	Der HERR ist Richter über die Völker. Richte mich, HERR, nach deiner Gerechtigkeit und Frömmigkeit!
1307090069	Laß der Gottlosen Bosheit ein Ende werden und fördere die Gerechten; denn du prüfst Herzen und Nieren.
13070a0037	Mein Schild ist bei Gott, der den frommen Herzen hilft.
13070b003e	Gott ist ein rechter Richter und ein Gott, der täglich droht.
13070c0060	Will man sich nicht bekehren, so hat er sein Schwert gewetzt und seinen Bogen gespannt und zielt
13070d0059	und hat darauf gelegt tödliche Geschosse; seine Pfeile hat er zugerichtet, zu verderben.
13070e0055	Siehe, der hat Böses im Sinn; mit Unglück ist er schwanger und wird Lüge gebären.
13070f005d	Er hat eine Grube gegraben und ausgehöhlt und ist in die Grube gefallen, die er gemacht hat,
1307100055	Sein Unglück wird auf seinen Kopf kommen und sein Frevel auf seinen Scheitel fallen.
130711006a	Ich danke dem HERRN um seiner Gerechtigkeit willen und will loben den Namen des HERRN, des Allerhöchsten.
130801008e	Ein Psalm Davids, vorzusingen, auf der Gittith. HERR, unser Herrscher, wie herrlich ist dein Name in allen Landen, du, den man lobt im Himmel!
1308020099	Aus dem Munde der jungen Kinder und Säuglinge hast du eine Macht zugerichtet um deiner Feinde willen, daß du vertilgest den Feind und den Rachgierigen.
130803005c	Wenn ich sehe die Himmel, deiner Finger Werk, den Mond und die Sterne, die du bereitet hast:
1308040060	was ist der Mensch, daß du seiner gedenkst, und des Menschenkind, daß du sich seiner annimmst?
130805005d	Du hast ihn wenig niedriger gemacht denn Gott, und mit Ehre und Schmuck hast du ihn gekrönt.
130806005f	Du hast ihn zum Herrn gemacht über deiner Hände Werk; alles hast du unter seine Füße getan:
1308070037	Schafe und Ochsen allzumal, dazu auch die wilden Tiere,
1308080048	die Vögel unter dem Himmel und die Fische im Meer und was im Meer geht.
1308090042	HERR, unser Herrscher, wie herrlich ist dein Name in allen Landen!
130901007d	Ein Psalm Davids, von der schönen Jugend, vorzusingen. Ich danke dem HERRN von ganzem Herzen und erzähle alle deine Wunder.
1309020051	Ich freue mich und bin fröhlich in dir und lobe deinen Namen, du Allerhöchster,
130903005a	daß du meine Feinde hinter sich getrieben hast; sie sind gefallen und umgekommen vor dir.
130904005f	Denn du führest mein Recht und meine Sache aus; du sitzest auf dem Stuhl, ein rechter Richter.
1309050061	Du schiltst die Heiden und bringst die Gottlosen um; ihren Namen vertilgst du immer und ewiglich.
1309060073	Die Schwerter des Feindes haben ein Ende; die Städte hast du umgekehrt; ihr Gedächtnis ist umgekommen samt ihnen.
1309070048	Der HERR aber bleibt ewiglich; er hat seinen Stuhl bereitet zum Gericht,
130908004e	und er wird den Erdboden recht richten und die Völker regieren rechtschaffen.
1309090039	Und der HERR ist des Armen Schutz, ein Schutz in der Not.
13090a0062	Darum hoffen auf dich, die deinen Namen kennen; denn du verlässest nicht, die dich, HERR, suchen.
13090b004d	Lobet den HERRN, der zu Zion wohnt; verkündiget unter den Völkern sein Tun!
13090c0055	Denn er gedenkt und fragt nach ihrem Blut; er vergißt nicht des Schreiens der Armen.
13090d006a	HERR, sei mir gnädig; siehe an mein Elend unter den Feinden, der du mich erhebst aus den Toren des Todes,
13090e006f	auf daß ich erzähle all deinen Preis in den Toren der Tochter Zion, daß ich fröhlich sei über deine Hilfe.
13090f007f	Die Heiden sind versunken in der Grube, die sie zugerichtet hatten; ihr Fuß ist gefangen in dem Netz, das sie gestellt hatten.
1309100079	So erkennt man, daß der HERR Recht schafft. Der Gottlose ist verstrickt in dem Werk seiner Hände. (Zwischenspiel, Sela)
130911005d	Ach daß die Gottlosen müßten zur Hölle gekehrt werden, alle Heiden, die Gottes vergessen!
130912006f	Denn er wird des Armen nicht so ganz vergessen, und die Hoffnung der Elenden wird nicht verloren sein ewiglich.
1309130063	HERR, stehe auf, daß die Menschen nicht Oberhand haben; laß alle Heiden vor dir gerichtet werden!
1309140058	Gib ihnen, HERR, einen Meister, daß die Heiden erkennen, daß sie Menschen sind. (Sela)
130a010041	HERR, warum trittst du so ferne, verbirgst dich zur Zeit der Not?
130a020071	Weil der Gottlose Übermut treibt, muß der Elende leiden; sie hängen sich aneinander und erdenken böse Tücke.
130a030064	Denn der Gottlose rühmt sich seines Mutwillens, und der Geizige sagt dem Herrn ab und lästert ihn.
130a04006e	Der Gottlose meint in seinem Stolz, er frage nicht darnach; in allen seinen Tücken hält er Gott für nichts.
130a050077	Er fährt fort mit seinem Tun immerdar; deine Gerichte sind ferne von ihm; er handelt trotzig mit allen seinen Feinden.
130a060069	Er spricht in seinem Herzen: Ich werde nimmermehr darniederliegen; es wird für und für keine Not haben.
130a07005b	Sein Mund ist voll Fluchens, Falschheit und Trugs; seine Zunge richtet Mühe und Arbeit an.
130a08006f	Er sitzt und lauert in den Dörfern; er erwürgt die Unschuldigen heimlich; seine Augen spähen nach dem Armen.
130a090091	Er lauert im Verborgenen wie ein Löwe in der Höhle; er lauert, daß er den Elenden erhasche, und er hascht ihn, wenn er ihn in sein Netz zieht.
130a0a004c	Er zerschlägt und drückt nieder und stößt zu Boden den Armen mit Gewalt.
130a0b006d	Er spricht in seinem Herzen: Gott hat's vergessen; er hat sein Antlitz verborgen, er wird's nimmermehr sehen.
130a0c0044	Stehe auf, HERR; Gott, erhebe deine Hand; vergiß der Elenden nicht!
130a0d005e	Warum soll der Gottlose Gott lästern und in seinem Herzen sprechen: Du fragest nicht darnach?
130a0e008b	Du siehest ja, denn du schauest das Elend und den Jammer; es steht in deinen Händen. Die Armen befehlens's dir; du bist der Waisen Helfer.
130a0f0066	Zerbrich den Arm des Gottlosen und suche heim das Böse, so wird man sein gottlos Wesen nimmer finden.
130a100054	Der HERR ist König immer und ewiglich; die Heiden müssen aus seinem Land umkommen.
130a11005c	Das Verlangen der Elenden hörst du, HERR; ihr Herz ist gewiß, daß dein Ohr darauf merket,
130a12005a	daß du Recht schaffest dem Waisen und Armen, daß der Mensch nicht mehr trotze auf Erden.
130b010080	Ein Psalm Davids, vorzusingen. Ich traue auf den HERRN. Wie sagt ihr denn zu meiner Seele: Fliehet wie ein Vogel auf eure Berge?
130b02007a	Denn siehe, die Gottlosen spannen den Bogen und legen ihre Pfeile auf die Sehnen, damit heimlich zu schießen die Frommen.
130b030042	Denn sie reißen den Grund um; was sollte der Gerechte ausrichten?
130b04008d	Der HERR ist in seinem heiligen Tempel, des HERRN Stuhl ist im Himmel; seine Augen sehen darauf, seine Augenlider prüfen die Menschenkinder.
130b050055	Der HERR prüft den Gerechten; seine Seele haßt den Gottlosen und die gerne freveln.
130b06006e	Er wird regnen lassen über die Gottlosen Blitze, Feuer und Schwefel und wird ihnen ein Wetter zum Lohn geben.
130b07005b	Der HERR ist gerecht und hat Gerechtigkeit lieb; die Frommen werden schauen sein Angesicht.
130c010092	Ein Psalm Davids, vorzusingen, auf acht Saiten. Hilf, HERR! die Heiligen haben abgenommen, und der Gläubigen ist wenig unter den Menschenkindern.
130c020058	Einer redet mit dem andern unnütze Dinge; sie heucheln und lehren aus uneinigem Herzen.
130c03004a	Der HERR wolle ausrotten alle Heuchelei und die Zunge, die da stolz redet,
130c04005a	die da sagen: Unsere Zunge soll Oberhand haben, uns gebührt zu reden; wer ist unser HERR?
130c050092	Weil denn die Elenden verstört werden und die Armen seufzen, will ich auf, spricht der HERR; ich will Hilfe schaffen dem, der sich darnach sehnt.
130c06005e	Die Rede des HERRN ist lauter wie durchläutert Silber im irdenen Tiegel, bewähret siebenmal.
130c07004f	Du, HERR, wollest sie bewahren und uns behüten vor diesem Geschlecht ewiglich!
130c080066	Denn es wird allenthalben voll Gottloser, wo solche nichtswürdige Leute unter den Menschen herrschen.
130d01007c	Ein Psalm Davids, vorzusingen. HERR, wie lange willst du mein so gar vergessen? Wie lange verbirgst du dein Antlitz vor mir?
130d020089	Wie lange soll ich sorgen in meiner Seele und mich ängsten in meinem Herzen täglich? Wie lange soll sich mein Feind über mich erheben?
130d030069	Schaue doch und erhöre mich, HERR, mein Gott! Erleuchte meine Augen, daß ich nicht dem Tode entschlafe,
130d04007a	daß nicht mein Feind rühme, er sei mein mächtig geworden, und meine Widersacher sich nicht freuen, daß ich niederlage.
130d05005e	Ich hoffe aber darauf, daß du so gnädig bist; mein Herz freut sich, daß du so gerne hilfst.
130d060036	Ich will dem HERRN singen, daß er so wohl an mir tut.
130e0100a9	Ein Psalm Davids, vorzusingen. Die Toren sprechen in ihrem Herzen: Es ist kein Gott. Sie taugen nichts und sind ein Greuel mit ihrem Wesen; da ist keiner, der Gutes tue.
130e020069	Der HERR schaut vom Himmel auf der Menschen Kinder, daß er sehe, ob jemand klug sei und nach Gott frage.
130e030066	Aber sie sind alle abgewichen und allesamt untüchtig; da ist keiner, der Gutes tue, auch nicht einer.
130e04007d	Will denn der Übeltäter keiner das merken, die mein Volk fressen, daß sie sich nähren; aber den HERRN rufen sie nicht an?
130e050046	Da fürchten sie sich; denn Gott ist bei dem Geschlecht der Gerechten.
130e06003c	Ihr schändet des Armen Rat; aber Gott ist seine Zuversicht.
130e070090	Ach daß die Hilfe aus Zion über Israel käme und der HERR sein gefangen Volk erlösete! So würde Jakob fröhlich sein und Israel sich freuen.
130f010065	Ein Psalm Davids. HERR, wer wird wohnen in deiner Hütte? Wer wird bleiben auf deinem heiligen Berge?
130f02004a	Wer ohne Tadel einhergeht und recht tut und redet die Wahrheit von Herzen;
130f03006e	wer mit seiner Zunge nicht verleumdet und seinen Nächstem kein Arges tut und seinen Nächsten nicht schmäht;
130f04007c	wer die Gottlosen für nichts achtet, sondern ehrt die Gottesfürchtigen; wer sich selbst zum Schaden schwört und hält es;
130f050079	wer sein Geld nicht auf Wucher gibt und nimmt nicht Geschenke gegen den Unschuldigen: wer das tut, der wird wohl bleiben.
1310010047	Ein gülden Kleinod Davids. Bewahre mich Gott; denn ich traue auf dich.
1310020058	Ich habe gesagt zu dem HERRN: Du bist ja der Herr; ich weiß von keinem Gute außer dir.
131003005b	An den Heiligen, so auf Erden sind, und den Herrlichen, an denen hab ich all mein Gefallen.
131004009d	Aber jene, die einem andern nacheilen, werden groß Herzeleid haben. Ich will ihre Trankopfer mit Blut nicht opfern noch ihren Namen in meinem Munde führen.
1310050044	Der HERR aber ist mein Gut und mein Teil; du erhältst mein Erbteil.
131006004d	Das Los ist mir gefallen aufs Liebliche; mir ist ein schön Erbteil geworden.
1310070056	Ich lobe den HERRN, der mir geraten hat; auch züchtigen mich meine Nieren des Nachts.
131008005e	Ich habe den HERRN allezeit vor Augen; denn er ist mir zur Rechten, so werde ich fest bleiben.
131009005f	Darum freut sich mein Herz, und meine Ehre ist fröhlich; auch mein Fleisch wird sicher liegen.
13100a005e	Denn du wirst meine Seele nicht dem Tode lassen und nicht zugeben, daß dein Heiliger verwese.
13100b0072	Du tust mir kund den Weg zum Leben; vor dir ist Freude die Fülle und liebliches Wesen zu deiner Rechten ewiglich.
1311010082	Ein Gebet Davids. HERR, erhöre die Gerechtigkeit, merke auf mein Schreien; vernimm mein Gebet, das nicht aus falschem Munde geht.
1311020033	Sprich du in meiner Sache und schaue du aufs Recht.
131103009b	Du prüfst mein Herz und siehst nach ihm des Nachts und läuterst mich, und findest nichts. Ich habe mir vorgesetzt, daß mein Mund nicht soll übertreten.
1311040057	Ich bewahre mich in dem Wort deiner Lippen vor Menschenwerk, vor dem Wege des Mörders.
131105004c	Erhalte meinen Gang auf deinen Fußsteigen, daß meine Tritte nicht gleiten.
1311060062	Ich rufe zu dir, daß du, Gott, wollest mich erhören; neige deine Ohren zu mir, höre meine Rede.
1311070077	Beweise deine wunderbare Güte, du Heiland derer, die dir vertrauen, wider die, so sich gegen deine rechte Hand setzen.
1311080059	Behüte mich wie einen Augapfel im Auge, beschirme mich unter dem Schatten deiner Flügel
1311090063	vor den Gottlosen, die mich verstören, vor meinen Feinden, die um und um nach meiner Seele stehen.
13110a003c	Ihr Herz schließen sie zu; mit ihrem Munde reden sie stolz.
13110b005f	Wo wir gehen, so umgeben sie uns; ihre Augen richten sie dahin, daß sie uns zur Erde stürzen;
