2800000005	Matyu
290c04008c	Yôvêm me hêv anô ku yang be hê hethak loŋbô, metom ik inda hîlôk kwandôk be evong kombom lomaloma ethak yêni be evong yêni moma.
290c050088	Yôv me hêv anô ku te hethak loŋbô metom loho ik yêni vônô. Yôv me hêv tomtom bêng hivup ethak metom evali vi me ik vi vônô.
290c0600c6	“Hevong bêng hele be lêk mî me anô tom yom hîmô. Ôpêng me namalô atu be yêni la hiving anông. Hêv ôpêng be hê me la hêv nena, ‘Diti me yînîng wakna be tem endaŋô ya ambô.’
290c0700d8	“Metom ŋa takatu be eyaŋging ku êng êyê ôpêng me enang hethak loho da nena, ‘Ôpiti me ku alang nakandung be tem neyaŋging lambô ya ku. Bêng be aôŋgik yêni vônô me ku êng tem nimbutak aô ning.’
290c08004b	Be evalong yêni be ik yêni vônô be îmbî ya kôpik hele yêing be hê.
290c09007b	“Yôv be tem ku alang embong ômbête? Tem niŋgik ŋa takêng vônô me nêŋgêv ku êng êndêng anô vi vo eyaŋging.
290c0a007e	Bôk môlô sam Wapômbêng ya ambô bôti mesa mî? “‘Valu atu be ŋa elav melak êndô, me lêk hivutak landîng anông.
290c0b004e	Anômbêng da hevong nôm êng, be yoô yê nôm êng nena mavî anông.’”
290c0c00b4	Me ŋa Juda ning ŋa bêŋbêng eyala nena Yisu henang ambô dôhô êng hethak loho, be ethalo loŋdaŋlê vo embalong yêni. Metom êkô avîlanô, be ditu etak yêni me loho ê.
290c0d0079	Yôv me êv Palisi doho lêk ŋa esopa Helot doho be ê hêndêng Yisu, vo embatek yêni ethak ambô te vo embalong inda.
290c0e019c	Loho yô vo Yisu me enang nena, “Kîdôŋga, yoô yala nena ong me anô ambô avanông. Thak hôyê ŋa lêk athêng lêk ŋa athêng mî hîtôm tom, be ditu thak honang ambô tom hêndêng loho sapêng. Me hôndông Wapômbêng ya loŋdaŋlê avanông thêthôp hêndêng avîlanô sapêng. Yôv be lem hêv bisête? Bumalô loho ning balambung henang nena mavî vo aôŋgêv takis êndêng Sisa mesa dô?”
290c0f00d3	Hîtôm aôŋgêv takis êndêng Sisa mesa mî? Metom Yisu hêyê loho ning auk kambom êng thô be henang ik loho ling nena, “Hevong bisête be môlôvong vo ombatek ya? Umbua valuseleng te lêm vo yaŋga.”
290c1000ae	Êng me loho iwa valuseleng te hêlêm vo Yisu. Me henang ik loho ling nena, “Opalê ya dôhô lêk ya athêng hêyô hêk valuseleng iti?” Me loho nang nena, “Sisa.”
290c1100cd	Êng me Yisu henang ethak loho nena, “Sisa ya nômkama me ôŋgêv êndêng Sisa da. Me Wapômbêng ya nômkama me ôŋgêv êndêng Wapômbêng da.” Me loholaŋô be esong kambom hethak ya ambô êng.
290c12009a	Me Sadyusi doho ê hêndêng Yisu. Sadyusi me ondong te atu be enang nena ŋa ema mî hîtôm imbiyô ethak loŋbô amî. Êng me enang ik Yisu ling nena,
290c1300ac	“Kîdôŋga, Moses bôk hekavu hêndêng aô nena, ‘Anô te hema be nali mî be yang hîmô, êng me nimbua avî tôp êng vo nîmbî yang atu be hema nakandung vê.’
290c140063	Bêng be ŋa lêk viyaŋi bahevi be lahavôyi îmô. Me bôp hiwa avî te be hema me nakandung mî.
290c15009b	Êng me nok hiwa avî tôp êng ethak loŋbô. Metom nok hema be nakandung mî. Me gwa hiwa avî tôp êng hethak loŋbô. Metom gwa hema be nakandung mî.
290c160066	Bêng be viyaŋi molok takatu be îmô me esopa kombom tomêng yom. Yôv me avî tôp atu hema hiving.
290c170093	Me waklavông ŋa ema iviyô hethak loŋbô, me avî atu be ŋa lêk viyaŋi bahevi be lahavôyi takatu be iwa, me loho ali alête yanavî êng?”
290c1800ae	Me Yisu henang viyang ethak loho nena, “Môlô mî oyala Wapômbêng ya lêklokwang lêk ya ambô atu be hêk ya kapua katô amî. Be ditu môlô nang ambô lêkgwak bêng.
290c19008f	Waklavông ŋa ema iviyô hethak loŋbô, me avîlanô tem mî imbua i ethak loŋbô amî me mî. Loho tem îmô îtôm aŋêla melak leng yom.
290c1a0115	Môlô nang nena ŋa ema tem mî hîtôm imbiyô ethak loŋbô amî. Metom bôk môlô sam Moses ya kapua lêk kôkôthing amela hethang hîmô alokwang ling e? Wakma êng me Wapômbêng henang ethak Moses bêŋiti nena, ‘Ya me Ablaham lo Aisak me Jekop ining Wapômbêng.’
290c1b0094	Wapômbêng me mî ŋa ema ning Wapômbêng amî. Mî, yêni me ŋa lêkmala yom ining Wapômbêng. Be ditu môlô ning ambô me lêkgwak anông!”
290c1c00ec	Kîdôŋga balambung ining anô te hêyô me helaŋô Yisu lêk Sadyusi îkôki. Me helaŋô Yisu henang loho ning ambô viyang mavî anông. Tomêng me henang ik Yisu ling nena, “Balambung ali alête me ditu bêng vo balambung vi?”
290c1d00a4	Êng me Yisu henang nena, “Balambung ali mung henang nena, ‘Môlô Islael ondaŋô katô. Anômbêng yom ditu aô ning Wapômbêng me yêni yom ditu Anômbêng.
290c1e008c	Lemim imbing Anômbêng môlô ning Wapômbêng injêk môlô kapôlômim, lêk dôhôlômim me lêklokwang lêk môlô ning auk sapêng.’
290c1f008e	Me balambung yang me bêŋiti: ‘Lem imbing avîlanô vi hîtôm lem hiving ong da.’ Balambung vi mî bêng vo balambung yi tiêng amî.”
290c2000c7	Me anô hîndông ambô balambung henang ethak Yisu nena, “Kîdôŋga, honang ambô mavî anông. Yong ambô me avanông bing nena Wapômbêng me tom yom me mî Wapômbêng yang hîmô hiving amî.
290c210100	Aô leŋing imbing yêni avanông bing injêk aô kapôlôŋing lêk auk be lêklokwang sapêng. Lêk leŋing imbing avîlanô vi hîtôm aô leŋing iving aô da. Ambô balambung yi êng me bêng vo da nômbêng iti lêk da îmbôk ethak amela sapêng.”
290c2200dd	Yisu helaŋô ôpêng henang viyang lêkauk mavî be henang ethak ôpêng nena, “Mî hômô dêimbô vo Wapômbêng ya lêkliŋyak bêng amî.” Me avîlanô sapêng êkô be mî enang ik yêni ling ethak loŋbô amî.
290c230095	Me Yisu hîndông avîlanô hîmô melak matheng ya popatîng be henang nena, “Kîdôŋga balambung thak enang nena Mesaya me Devit lim lêkmuk vo?
290c2400d3	Lovak Matheng hêv auk hêndêng Devit da be henang nena, “‘Anômbêng henang ethak yînîng Anômbêng nena, “Nôndôk ômô ya baheng viyôhôk endebe ya tak yong ŋakyo îmô vemkapô vimbing êm.”’
290c2500a2	Me Devit da bôk helam Mesaya nena Anômbêng. Metom hevong bisê be ôpêng me Devit lim hiving?” Avîlanô elaŋô Yisu ya ambô êng be leŋing mavî anông.
290c260118	Yisu hîndông loho be henang nena, “Môlô yaŋging am vômbê nena kîdôŋga ambô balambung, leŋing iving iŋgik kwêv dêim kêkêlô be embeng vo avîlanô embam loho. Lêk leŋing iving avîlanô bêng anông enang nena, ‘Waklîvông mavî anômbêng’ îndôk maket.
290c2700c4	Me leŋing iving îmô îtôm ŋa bêŋbêng îmô Islael ining melak yeng kapô. Me thak avîlanô eŋgambôm nôm bêng, me leŋing iving injang nôm îmô ŋa bêŋbêng ining long ethak îmô.
290c2800d7	Loho thak evatek avî tôp be iwa loho ning melak vanî, lêk eteng mek dêim anông vo avîlanô leŋing êŋgêv nena loho me ŋa thêthôp anông. Ŋa êng me tem imbua vovang bêng êndêng wakma evong ambô.”
290c2900b7	Yisu hê hîlôk hîmô bidong melak matheng ya kambum da, me hêyê avîlanô yalimamôk ê êv ining da. Me ŋa lêk valuseleng bêng etak valuseleng bêng anông hîlôk kambum da.
290c2a0072	Me avî tôp te atu be nômkama mî anông, hêyô me hetak ya da valuseleng lêkma yi yom hîlôk kambum da êng.
290c2b009f	Me Yisu helam ya ŋa hîndông êlêm me henang nena, “Ya hanang avanông ethak môlô nena avî tôp iti hêv valuseleng bêng anông vo ŋa takiti sapêng.
290c2c00c1	Avîlanô nômbêng iti ning valuseleng bêng anông hîmô metom êv doke yom. Me avî tôp iti me nômkama mî anông, metom lêk hêv ya valuseleng sapêng me mî hevalong doho long amî.”
290d0100bd	Yisu hetak melak matheng be hele yêing me ya anô hesopa yêni te henang ethak yêni nena, “Kîdôŋga, nôŋgô melak matheng ya leleyang me kêkêlô bomang lêk ya valu bêŋbêng!”
290d0200d1	Me Yisu henang viyang nena, “Lêk hôyê melak bêŋbêng takiti e? Malêing bêng tem nimbutak be ŋa vovak tem iŋgik nômkama mavî nômbêng iti pesa be valu yang mî hîtôm nêyômô yang long amî.”
290d030092	Yôvêm me Yisu hîmô Dum Oliv me hêyê melak matheng hîmô viyang vulu. Me Pita lo Jems me Jon lo Endulu loho yom ê enang ik yêni ling nena,
290d04009a	“Nonang ethak yoô nena aŋgête ditu nôm takêng tem nimbutak? Lêk ômbête ditu tem nimbutak vo niŋgik thô nena nôm takêng lêk bidong oyang?”
290d0500b9	Me Yisu henang ethak loho nena, “Ŋa lomaloma tem êlêm ethak yînîng athêng be tem enang nena, ‘Ya me Mesaya atu.’ Me tem embatek avîlanô bêng anông. Be ditu oyaŋging am.
290d0700bf	Me tem môlôndaŋô kôkôthing ethak vovak lomaloma lêk vovak tem nimbutak pîk luvuluvu. Nôm takêng tem nimbutak, metom pîk lo leng ya dang me mî denang. Be ditu dô ondowaling andô.
290d08012b	Me avîlanô ondong yang tem embong vovak imbing ondong yang. Me king yang lêk ya avîlanô tem embong vovak imbing king yang lêk ya avîlanô. Me duviyang lêk bôm bêng tem nimbutak long doho. Nôm takêng me hîtôm vovang mung atu be hêpôm avî lêk lathambeng te atu be hevong vo nembathu.
290d090106	“Bêng be oyaŋging am. Tem embalong môlô be etak îndôk ŋa elaŋô ambô baheŋing. Me tem embali môlô îndôk Islael ining melak yeng hîlôk. Vômbê nena môlô sopa ya be tem môlômba ŋa bêŋbêng lêk king maleŋing vo onang ya bêng ethak loho.
290d0a0085	Yînîng ŋa ya handông tem enang Ambô Mavî vo avîlanô pîk sapêng endaŋô yôv kîmîng nôm takêng tem nimbutak embeng yam.
290d0b0116	Wakma evak môlô long be iwa be ê vo ombong ambô, êng me dô ôkô be onang nena, ‘Tem yoô nang ômbê?’ Mî. Wakma êng me onang auk takatu be Wapômbêng tem nêŋgêv hêndêng môlô yom. Ambô takêng me Lovak Matheng da tem nenang me mî môlô da tem onang amî.
290d0c00cb	“Me anô loyang tem yang enang yang bêng vo iŋgik vônô. Me lambô tem nembong bêng ethak nakandung. Me sêiknena tem ende dômîng lîlîng êndêng lami lo talôvi be enang vo iŋgik loho vônô.
290d0d00da	Môlô me yînîng avîlanô. Be ditu avîlanô sapêng tem kapôlôŋing êndô môlô. Metom ŋa takatu be eva lêklokwang hele be hêyô yandang, me Wapômbêng tem nêŋgêv loho vê injêk malêing vo îmô mavî.
290d0e00fd	“Tem môlôŋgô nôm kambom anông te heva long matheng atu be thak itip vo nemba long êng. (Bêng be môlô ŋa takatu be osam ambô tiêng, me lemim êŋgêv katô êm.) Me môlô ŋa takatu be ômô Judia ôyê nôm êng me ôsôv bunu dumlôlê.
290d0f0063	Me ŋa takatu be îmô melak vôv me tem mî îndôk bini melak kapô vo imbua ning nômkama andô.
290d100055	Me ŋa takatu be îmô kukapô dô endeni melak vo imbua ning kwêv thilimbung andô.
290d110078	Aê, titaknena. Wakma êng me tem malêing bêng vo avî takatu be ethambeng lêk avî takatu be êv sum vo sêik kasek.
290d12004d	Oteng mek vo malêing takêng mî nimbutak êndêng wakma beleng simbak andô
290d1300c1	vômbê nena wakma êng me tem malêing bêng anông be nîmbô ethak vo malêing taksêmbôk atu be Wapômbêng hepesang pîk hele be hêyô lêk. Me tem mî nimbutak bêng ethak loŋbô amî.
290d1400ca	Me Anômbêng mî hendambêng wakma malêing takêng kisi amî, êng me avîlanô sapêng tem ema. Metom yêni la hêv avîlanô takatu be bôk helam loho yôv be ditu hendambêng wakma êng hê bidong.
290d15019c	“Wakma êng me anô doho tem êlêm be embatek môlô nena, ‘Ya me Mesaya’ mena ‘Ya me Wapômbêng ya plopet te,’ me tem embong lavuning lêk nôm thamtham vo embatek avîlanô takatu be Wapômbêng bôk hîtôk loho yôv metom mî hîtôm embatek loho amî. Be ditu anô te henang ethak môlô nena, ‘Ôŋgô, Mesaya hîmô long iti’ mena ‘hîmô long tamu,’ êng me dô ôŋgêv imbing andô.
290d170076	Ondaŋô! Nôm takiti lêk mî hivutak amî denang me ya hanang nôm takêng bêng ethak môlô vo môlô yaŋging am.
290d18007a	“Malêing takêng hele hîlôk yôvêm, “‘me wak tem nimbutak momaŋaning, me ayông mî hîtôm nîmbî danda amî;
290d190053	me môtôp leng tem nêŋgêv yak me nôm takatu be hîmô leng tem nendowaling.’
290d1a0083	“Wak êng me avîlanô tem injê Anô Ya Nakandung atu tem nêlêm imbing mavông lêk ya lêkliŋyak lêk ya danda lêkmaŋging.
290d1b0075	Yêni tem nêŋgêv ya aŋêla bini pîk lo leng ya dang sapêng vo ithup avîlanô takatu be bôk hîtôk loho yôv.
290d1c0079	“Be ditu môlômbua auk ethak alokwang pik. Heyeng yôv me ŋaung lêkmuk hivutak, êng me oyala nena wak mavî nêyô.
290d1d0096	Bêng yom me môlô yê nôm takêng hivutak, êng me oyala nena Anô Ya Nakandung atu ya wakma nendelêm lêk bidong oyang be hîmô melak ambôlêk.
290d1e0075	Ya hanang avanông ethak môlô nena avîlanô bôlôti tem mî ema amî denang me nôm takêng sapêng tem nimbutak.
290d1f005f	Pîk lo leng tem nêŋgêv yak bini, metom yînîng ambô bôte mî hîtôm nêŋgêv yak amî.
290d2000c0	“Anô te mî heyala Anô Ya Nakandung ya waklavông lêk ya wakma atu be tem nendelêm amî. Aŋêla leng mî eyala hiving amî, me Nakandung mî heyala hiving amî. Wakamik yom ditu heyala.
290d210076	Bêng be oyaŋging am be ôŋgêv lêlê! Vômbê nena môlô mî oyala waklavông atu be nôm êng tem nimbutak amî.
290d2200f2	Nôm êng me hîtôm anô te hetak ya melak be hê long bôyang. Yêni hê me henang ethak ya ŋa ku vo eyaŋging ya nômkama. Me hik ku tham tomtom hîtôm loho. Me henang ethak anô heyaŋging melak ambôlêk nena neyaŋging manjeng anông.
290d2300ee	“Bêng be môlô mô lêlê be oyaŋging am vômbê nena môlô mî oyala waklavông atu be melak alang tem nêyô ethak loŋbô amî. Te nêlêm êndêng yathiŋdang mena bîlîvông bing mena wakma tale heleng mena heyang wakbêng ma.
290d240045	Endekeme tem nêlêm bôlôtom me ninjê nena môlô êkthôm denang.
290d250072	Ambô ti be ya hanang ethak môlô, me ya hanang ethak avîlanô sapêng hiving nena, ‘Môlô yaŋging am!’”
290e01010f	Wak lokwaŋyi hêk denang vo leŋing êŋgêv waklavông Wapômbêng iwa Islael vê hêk malêing, yang me Hêv Lîlîng me yang me Eyang Polom Yis Mî. Me ŋa bêŋbêng îmbôk da lêk kîdôŋga ambô balambung evong vo embatek Yisu vo embalong yêni be iŋgik vônô.
290e020089	Be enang nena, “Lêk me waklavông nôm wapôm be dô aômbong ku êng andô. Endekeme avîlanô tem leŋing maning be embong vovak.”
290e03015d	Wak êng me Yisu hîmô Saimon ya melak nang Betani. Sêmbôk me ôpêng hêpôm kômbôk lepla metom bôk mavî. Yisu hîmô balê eyang nôm hîmô me avî te hêlêm me hiwa kolopak kêkêlô te be nôm uv mavî hîmô kapô be ya vuli me bêng anông. Me hik kolopak êng kwandôk li me heŋgathô nôm uv mavî êng hêyô hîmô Yisu kwandôk.
290e040097	Me avîlanô vi atu be îmô long êng hiving êyê be leŋing maning be enang ethak loho da nena, “Bisête be hivuling nôm uv mavî êng hê oyang?
290e0500d2	Hîtôm nêŋgêv vo anô yang êŋgêv vuli ethak valuseleng îtôm anô te ya ku sondakbêng te ya vuli vo nimbua be nêŋgêv avîlanô siv livung ethak!” Êng me leŋing maning be ethang avî êng kambom.
290e060085	Metom Yisu henang nena, “Bisête be môlô êv malêing hêndêng avî ti? Otak yêni. Yêni hevong nôm mavî anông hêndêng ya.
290e0700b4	Avîlanô siv tem îmô imbing môlô îtôm wak nômbêng iti sapêng, be lemim iving ôŋgêv loho livung êng me ôŋgêv livung. Metom tem mî ya mô imbing môlô vambô amî.
290e08008c	Nôm atu be yêni hîtôm nembong me lêk hevong yôv be heŋgathô nôm uv mavî hêyô hîmô ya be lêk hepesang ya kôpik yôv vo endav.
290e0900cb	Ya hanang avanông ethak môlô nena pîk nômbêng atu be enang yînîng Ambô Mavî bêng heveng me tem enang ethak nôm atu be avî ti lêk hevong hiving embeng vo avîlanô leŋing êŋgêv yêni.”
290e0a00a8	Êng me Judas Iskaliot, yêni me Yisu ya ŋa hîndông lauming be lahavôyi takatu te, hê hêndêng ŋa bêŋbêng îmbôk da vo nêŋgêv Yisu îndôk loho baheŋing.
290e0b009a	Elaŋô ambô êng me leŋing mavî anông be epatôk ambô vo êŋgêv valuseleng êndêng yêni. Be ditu yêni hethalo loŋdaŋlê vo nenang Yisu bêng.
290e0c0141	Waklavông ya athêng nena Eyang Polom Yis Mî ya wak ali himung hêyô. Hêndêng wak êng me thak ik boksipsip nakandung te vo leŋing êv Waklavông Hêv Lîlîng. Me Yisu ya ŋa hîndông enang ik yêni ling nena, “Lem hêv yoô na melak alête vo apôpêk nôm leŋing êŋgêv Waklavông Hêv Lîlîng îndôk?”
290e0d00b6	Me Yisu hêv ya ŋa hîndông yi be ê me henang nena, “Mamu nu melak lông kapô me tem ôpôm anô te be hiwa ŋanam lêk wîng bêng te îndôk loŋdaŋlê, me osopa yêni bunu.
290e0e00e5	Me hivutak êyô melak kapô te be hê, me yu nang ethak melak êng ya alang nena, ‘Kîdôŋga henang nena, “Yînîng melak kapô atu be yaŋgang nôm Waklavông Hêv Lîlîng imbing yînîng ŋa ya handông hîmô sê?”’
290e0f00bf	Êng me tem niŋgik melak kapô bêng te atu be hêk daku viling thô ethak mamu. Melak kapô êng me nômkama sapêng bôk hîmô yôv. Be ditu mamu opesang aô ning nôm îmô long êng.”
290e1000aa	Êng me ya ŋa hîndông yi atu ê êyô melak lông êng kapô. Me êyê nômkama sapêng hîtôm datu be yêni henang. Me epesang nôm Waklavông Hêv Lîlîng vo loho.
290e11005b	Yathiŋdang hêmbôk me Yisu lêk ya ŋa hîndông lauming be lahavôyi ê êyô long êng.
290e120098	Loho eyang nôm îmô me Yisu henang nena, “Ya hanang avanông ethak môlô nena môlô te tem nenang ya bêng. Ôpêng diti heyang nôm hiving ya.”
290e130050	Me loho leŋing malêing be tomtom enang hethak yêni nena, “Betha ya mesa?”
290e140081	Me Yisu henang viyang ethak loho nena, “Môlô lauming be lahavôyi takatu te. Ôpêng diti hetak bang hîlôk belev hiving ya.
290e1500bf	Anô Ya Nakandung atu teni îtôm bôk ekavu yôv hethak yêni. Metom alitakna. Malêing bêng vo ôpatu be henang Anô Ya Nakandung bêng. Mavî vo talêmbô bôk mî nembathu yêni amî!”
