0100000008	Gênesis
0d190600df	Todos esses estavam debaixo da direção de seus pais. Eles eram músicos na casa de Yahweh, com címbalos e instrumentos de cordas, enquanto serviam na casa de Deus. Asafe, Jedutum e Hemã estavam sob a supervisão do rei.
0d1907007a	Eles e seus irmãos, que foram habilitados e treinados para fazer músicas para Yahweh, somavam duzentos e oitenta e oito.
0d19080069	Eles designaram seus serviços por sortes, tanto os jovens como os velhos, os mestres como os estudantes.
0d1909008b	Dos filhos de Asafe, a primeira sorte caiu para a família de José; a segunda, para a família de Gedalias, que eram doze pessoas ao todo.
0d190a0052	A terceira caiu para Zacur, seus filhos e parentes, que eram doze pessoas ao todo.
0d190b0050	A quarta, para Izri, seus filhos e seus parentes, que eram doze pessoas ao todo.
0d190c004f	A quinta, para Netanias, seus filhos e parentes, que eram doze pessoas ao todo.
0d190d004d	A sexta, para Buquias, seus filhos e parentes, que eram doze pessoas ao todo.
0d190e0050	A sétima, para Jesarela, seus filhos e parentes, que eram doze pessoas ao todo.
0d190f004f	A oitava, para Jesaías, seus filhos e parentes, que eram doze pessoas ao todo.
0d1910004c	A nona para Matanias, seus filhos e parentes, que eram doze pessoas ao todo.
0d1911004d	A décima, para Simei, seus filhos e parentes, que eram doze pessoas ao todo.
0d19120057	A décima primeira, para Azarel, seus filhos e parentes, que eram doze pessoas ao todo.
0d19130058	A décima segunda, para Hasabias, seus filhos e parentes, que eram doze pessoas ao todo.
0d19140057	A décima terceira, para Subael, seus filhos e parentes, que eram doze pessoas ao todo.
0d19150057	A décima quarta, para Matitias, seus filhos e parentes, que eram doze pessoas ao todo.
0d19160057	A décima quinta, para Jerimote, seus filhos e parentes, que eram doze pessoas ao todo.
0d19170056	A décima sexta, para Hananias, seus filhos e parentes, que eram doze pessoas ao todo.
0d19180059	A décima sétima, para Josbecasa, seus filhos e parentes, que eram doze pessoas ao todo.
0d19190055	A décima oitava, para Hanani, seus filhos e parentes, que eram doze pessoas ao todo.
0d191a0053	A décima nona, para Maloti, seus filhos e parentes, que eram doze pessoas ao todo.
0d191b0050	A vigésima, para Eliata, seus filhos e parentes, que eram doze pessoas ao todo.
0d191c0058	A vigésima primeira, para Hotir, seus filhos e parentes, que eram doze pessoas ao todo.
0d191d0059	A vigésima segunda, para Gidalti, seus filhos e parentes, que eram doze pessoas ao todo.
0d191e005b	A vigésima terceira, para Maaziote, seus filhos e parentes, que eram doze pessoas ao todo.
0d191f0055	A vigésima quarta, para Romanti-Ezer, seus filhos e parentes, que eram doze ao todo.
0d1a01006b	Estas foram as divisōes dos porteiros: dos coraítas, Meselemias, filho de Coré, um descendente de Asafe.
0d1a02006e	Meselemias teve filhos: Zacarias, o primogênito; Jediael, o segundo; Zebadias, o terceiro; Jatniel, o quarto;
0d1a030037	Elão, o quinto; Jeoanã, o sexto; Elioenai, o sétimo.
0d1a04007d	Obede-Edom teve filhos: Semaías, o primogênito; Jeozabade, o segundo; Joá, o terceiro; Sacar, o quarto; Netanel, o quinto;
0d1a050057	Amiel, o sexto; Issacar, o sétimo; Peuletai, o oitavo; pois Yahweh o tinha abençoado.
0d1a060076	Seu filho Semaíais também teve filhos, que foram chefes de suas famílias; eles foram homens com muitas habilidades.
0d1a070088	Os filhos de Semaías foram Otni, Rafael, Obede e Elzabade. Seus parentes Eliú e Semaquias, também eram homens com muitas habilidades.
0d1a0800cc	Todos eles foram descendentes de Obede-Edom. Eles, seus filhos e parentes foram homens capazes de fazer seus deveres nos serviços do tabernáculo; eram ao todo sessenta e dois descendentes de Obede-Edom.
0d1a090043	Meselemias teve filhos e parentes, homens capazes; dezoito ao todo.
0d1a0a0076	Hosa, um descendente de Merari, teve filhos: Sinri, o líder (embora não fosse o primogênito, seu pai o fez líder),
0d1a0b0078	Hilquias, o segundo; Tebalias, o terceiro; Zacarias, o quarto. Todos os filhos de Hosa e parentes, foram treze, ao todo.
0d1a0c008c	Essas divisōes dos porteiros, correspondendo ao seus líderes, tinham responsabilidades, como seus parentes, para servir na casa de Yahweh.
0d1a0d0070	Eles lançaram sortes, tanto para jovens, como para idosos, correspondentes a suas famílias, para cada portão.
0d1a0e00bd	Quando as sortes foram lançadas para o portão leste, caiu para Selemias. Depois, lançaram sortes para Zacarias, seu filho, um conselheiro prudente, e sua sorte caiu para o portão norte.
0d1a0f0059	A Obede-Edom foi designado o portão sul; e a seus filhos foram designados os depósitos.
0d1a10008f	A Supim e Hosa foram designados o portão oeste, junto ao portão Salequete, na estrada de cima. Vigias foram estabelecidos para cada família.
0d1a110077	A leste, ficavam seis levitas; ao norte, quatro, por dia; ao sul quatro, por dia, e nos depósitos ficavam duas duplas.
0d1a12003f	No pátio a oeste, ficavam quatro na estrada, e dois no pátio.
0d1a130061	Foram estas as divisōes dos porteiros. Eles foram ocupados pelos descendentes de Coré e Merari.
0d1a140077	Dos levitas, Aías estava encarregado dos tesouros da Casa de Yahweh e dos tesouros das coisas que pertenciam a Yahweh.
0d1a150064	Os descendentes de Ladã, dos gersonitas líderes das famílias de Ladã, eram Jeieli e seus filhos;
0d1a160057	Zetão e Joel, seu irmão, eram encarregados de vigiar os depósitos na Casa de Yahweh.
0d1a170049	Também havia guardas dos clãs de Anrão, de Isar, de Hebrom e de Uziel.
0d1a18004e	Sebuel, filho de Gérson, o filho de Moisés, era o supervisor dos depósitos.
0d1a1900b0	Seus parentes por parte de Eliézer foram: seu filho Reabias; o filho de Reabias, Jesaías; o filho de Jesaías, Jorão; o filho de Jorão, Zicri; e o filho de Zicri, Selomote.
0d1a1a00ed	Selomote e seus parentes estavam encarregados de todos os depósitos que pertenciam a Yahweh, que o rei Davi, os líderes das famílias, os comandantes de milhares e de centenas de soldados, e os comandantes do exército haviam separado.
0d1a1b0053	Eles separaram os despojos ganhos em batalhas, para manutenção da Casa de Yahweh.
0d1a1c0100	Eles também eram encarregados de tudo que havia sido separado para Yahweh pelo profeta Samuel, Saul, filho de Quis, Abner, filho de Ner, e Joabe, filho de Zeruia. Tudo quanto havia sido separado para Yahweh estava sob a guarda de Selomote e seus parentes.
0d1a1d0083	Dos descendentes de Isar, Quenanias e seus filhos ficaram encarregados das questões civis de Israel. Eles eram oficiais e juízes.
0d1a1e00a9	Dos descendentes de Hebrom, Hasabias e seus irmãos eram mil e setecentos homens valentes, que estavam a oeste do Jordão, encarregados dos serviços de Yahweh e do rei.
0d1a1f00e5	Dos descendentes de Hebrom, Jerias era líder de seus descendentes, contados das listas de suas famílias. No ano quarenta do reinado de Davi, eles examinaram os registros e acharam entre eles homens valentes em Jazer de Gileade.
0d1a2000fa	Jerias tinha dois mil e setecentos parentes, que eram valentes líderes de suas famílias. Então, Davi lhes designou para chefiarem as tribos de Rúben e de Gade, e a meia tribo de Manassés, em todos os serviços de Deus e para as questões do rei.
0d1b0100fd	Esta é a lista dos líderes das famílias israelitas, comandantes de milhares e de centenas, assim como dos oficiais armados que serviram ao rei de várias formas. Cada divisão militar servia mês a mês durante o ano. Havia vinte e quatro mil homens.
0d1b020081	Sobre a divisão do primeiro turno do mês, estava Jasobeão, filho de Zabdiel; em sua divisão, havia vinte e quatro mil homens.
0d1b030064	Ele foi descendente de Perez e estava no comando de todos os oficiais do exército no primeiro mês.
0d1b040096	Sobre a divisão do segundo turno do mês, estava Dodai, o aoíta; o segundo no comando era Miclote. Em sua divisão, havia vinte e quatro mil homens.
0d1b050085	O terceiro comandante do exército era Benaia, filho de Joiada, sacerdote e líder; em sua divisão, havia vinte e quatro mil homens.
0d1b060071	Esse é o Benaia que era líder dos trinta, e estava sobre os trinta. Seu filho Amizabade estava em sua divisão.
0d1b07009b	O comandante para o quarto mês era Asael irmão de Joabe; seu filho Zebadias foi comandante depois dele. Em sua divisão, havia vinte e quatro mil homens.
0d1b080069	O comandante para o quinto mês era Samute, o israíta; em sua divisão, havia vinte e quatro mil homens.
0d1b090075	O comandante para o sexto mês era Ira, filho de Iques, o tecoíta; em sua divisão, havia vinte e quatro mil homens.
0d1b0a0079	O comandante para o sétimo mês era Helez, o pelonita, dos efraimitas; em sua divisão, havia vinte e quatro mil homens.
0d1b0b0079	O comandante para o oitavo mês era Sibecai, o husatita, dos zeraítas; em sua divisão, havia vinte e quatro mil homens.
0d1b0c0079	O comandante para o nono mês era Abiezer, o anatotita, dos benjamitas; em sua divisão, havia vinte e quatro mil homens.
0d1b0d0077	O comandante do décimo mês era Maarai, o netofatita, dos zeraítas; em sua divisão, havia vinte e quatro mil homens.
0d1b0e0083	O comandante do décimo primeiro mês era Benaías, o piratonita, dos efraimitas; em sua divisão, havia vinte e quatro mil homens.
0d1b0f008c	O comandante do décimo segundo mês era Heldai, o netofatita, dos descendentes de Otniel; em sua divisão, havia vinte e quatro mil homens.
0d1b1000af	Estes eram os líderes das tribos de Israel: sobre a tribo de Rúben, Eliézer, filho de Zicri, era o líder; sobre a tribo de Simeão, Sefatias, filho de Maaca, era o líder;
0d1b110060	sobre a tribo de Levi, Hasabias, filho de Quemuel, era o líder; e Zadoque liderava os aronitas;
0d1b120083	sobre a tribo de Judá, Eliú, um dos irmãos de Davi, era o líder; sobre a tribo de Issacar, Onri, filho de Micael, era o líder;
0d1b130086	sobre a tribo de Zebulom, Ismaías, filho de Obadias, era o líder; sobre a tribo de Naftali, Jerimote, filho de Azriel, era o líder;
0d1b140088	sobre a tribo de Efraim, Oseias, filho de Azazias, era o líder; sobre a meia tribo de Manassés, Joel, filho de Pedaías, era o líder;
0d1b150094	sobre a meia tribo de Manassés, em Gileade, Ido, filho de Zacarias, era o líder; sobre a tribo de Benjamin, Jaasiel, filho de Abner, era o líder;
0d1b16006a	sobre a tribo de Dã, Azarel, filho de Jeroão, era o líder. Esses eram os líderes das tribos de Israel.
0d1b170080	Davi não contou aqueles que tinham menos de vinte anos, porque Yahweh havia prometido aumentar Israel como as estrelas do céu;
0d1b1800ac	Joabe, filho de Zeruia, começou a contar os homens mas não terminou; por causa disso, veio a fúria sobre Israel. Esse número não foi escrito nas Crônicas do rei Davi.
0d1b1900b9	Azmavete, filho de Adiel, era encarregado dos tesouros do rei; Jônatas, filho de Uzias, era encarregado dos depósitos nos campos, nas cidades, nos vilarejos e nas torres fortificadas;
0d1b1a005a	Ezri, filho de Quelube, era encarregado dos trabalhadores, daqueles que cuidavam da terra;
0d1b1b006b	Simei, o ramatita, era encarregado dos vinhedos, e Zabdi, o sifmita, era encarregado das uvas e das adegas.
0d1b1c0087	Sobre os olivais e os sicômoros que havia nas campinas, estava Baal-Hanã, o gederita; e, sobre os depósitos de azeite, estava Joás;
0d1b1d009d	sobre os rebanhos que estavam pastando em Sarom, estava Sitrai, o saronita; e, sobre os rebanhos que se encontravam nos vales, estava Safate, filho de Adlai;
0d1b1e0087	sobre os camelos, estava Obil, o ismaelita; sobre as jumentas, estava Jedias, o merononita; sobre os rebanhos, estava Jaziz, o hagrita.
0d1b1f0040	Todos esses estavam supervisionando as propriedades do rei Davi.
0d1b200085	Jônatas, tio de Davi, era um conselheiro, já que era um homem sábio e escriba. Jeiel, filho de Hacmoni, cuidava dos filhos do rei;
0d1b210055	Aitofel era o conselheiro do rei, Husai, o arquita, era o conselheiro privado do rei.
0d1b220077	A posição de Aitofel foi tomada por Joiada, filho de Benaia, e por Abiatar. Joabe era comandante do exército do rei.
0d1c010135	Davi reuniu todos os oficiais de Israel em Jerusalém, tanto os oficiais das tribos como os das fronteiras, que serviam ao rei no trabalho planejado, os comandantes de milhares e de centenas, os gestores de todas as propriedades e possessões do rei e de seus filhos, e os oficiais e guerreiros mais valentes.
0d1c0200e0	Então, o rei Davi levantou-se e disse: "Ouvi-me, meus irmãos e meu povo. Era a minha intenção construir um templo para a Arca da Aliança de Yahweh, um estrado para nosso Deus, e eu fiz os preparativos para construí-lo.
0d1c030080	Mas Deus me disse: 'Tu não construirás um templo em Meu nome, porque tu és um homem de guerra e já derramaste muito sangue'.
0d1c040121	No entanto, Yahweh, o Deus de Israel, me escolheu de toda a família de meu pai para ser o rei sobre Israel para sempre. Ele escolheu a tribo de Judá como cabeça. Da tribo de Judá, e da casa do meu pai, de todos os filhos do meu pai, Ele escolheu a mim para ser rei sobre todo o Israel.
0d1c05008c	Dentre todos os muitos filhos que Yahweh me deu, Ele escolheu Salomão, meu filho, para sentar-se no trono do reino de Yahweh, sobre Israel.
0d1c060089	Ele me disse: 'Salomão, teu filho, construirá a Minha casa e os Meus pátios, pois Eu o escolhi para ser Meu filho, e Eu serei seu Pai.
0d1c070087	Eu estabelecerei o seu reino para sempre, se ele continuar comprometido em obedecer a Meus mandamentos e decretos, como tu fazes hoje'.
0d1c080135	Agora, então, à vista de todo o Israel, a assembleia de Yahweh, e na presença do nosso Deus que ouve, devei guardar e vos empenhar em cumprir todos os mandamentos de Yahweh, vosso Deus. Fazei isso para que possuais esta boa terra e a deixeis como uma herança para vossos filhos depois de vós para sempre.
0d1c09013b	Quanto a ti, Salomão, meu filho, conhece o Deus de teu pai, e serve-O com todo o teu coração e com uma alma disposta. Faz isso, pois Yahweh examina todos os corações e discerne toda motivação de todos os pensamentos. Se O buscares, tu O encontrarás, mas, se O abandonares, Ele te rejeitará permanentemente.
0d1c0a0069	Considera que Yahweh te escolheu para construíres um templo como Seu santuário. Sê forte e faz isso'".
0d1c0b00b8	Então, Davi deu a Salomão, seu filho, o projeto para a entrada do templo, para a construção do templo, dos depósitos, dos cômodos, das salas internas e do lugar da propiciação.
0d1c0c00ca	Deu ele a Salomão os projetos que havia desenhado para: o pátio do templo de Yahweh; todas as salas vizinhas; os depósitos do templo de Deus. Além dos tesouros para as coisas que pertencem a Yahweh.
