0100000007	Genèse
173c0d00a4	La gloire du Liban viendra chez toi, le cyprès, l'orme et le buis ensemble, pour orner le lieu de mon sanctuaire, et je glorifierai le lieu où reposent mes pieds.
173c0e00d3	Et les fils de ceux qui t'opprimaient viendront vers toi en se courbant; tous ceux qui te méprisaient se prosterneront jusque sous tes pieds, et t'appelleront la ville de l'Éternel, la Sion du Saint d'Israël.
173c0f00a1	Au lieu que tu étais délaissée et haïe, et que personne ne passait chez toi, je ferai de toi une magnificence éternelle, une joie qui durera d'âge en âge.
173c1000a7	Et tu suceras le lait des nations; tu suceras la mamelle des rois, et tu sauras que moi, l'Éternel, je suis ton Sauveur, que le Puissant de Jacob est ton Rédempteur.
173c1100dd	Au lieu de l'airain je ferai venir de l'or, au lieu de fer je ferai venir de l'argent; au lieu du bois, de l'airain, et au lieu des pierres, du fer. Je te donnerai pour gouverneurs la paix, et pour dominateurs la justice.
173c12009f	On n'entendra plus parler de violence dans ton pays, de ravage ni de ruine dans tes frontières; mais tu appelleras tes murailles Salut, et tes portes Louange.
173c1300b8	Tu n'auras plus le soleil pour lumière pendant le jour, et la lueur de la lune ne t'éclairera plus; mais l'Éternel sera pour toi une lumière éternelle, et ton Dieu sera ta gloire.
173c14009e	Ton soleil ne se couchera plus, et ta lune ne disparaîtra plus; car l'Éternel sera pour toi une lumière éternelle, et les jours de ton deuil seront finis.
173c15009a	Ceux de ton peuple seront tous des justes; ils posséderont le pays à perpétuité, rejeton que j'aurai planté, ouvrage de mes mains, pour me glorifier.
173c160078	Le plus petit deviendra un millier, et le moindre, une nation puissante. Moi, l'Éternel, je hâterai ceci en son temps.
173d010108	L'Esprit du Seigneur, de l'Éternel, est sur moi; car l'Éternel m'a oint, pour annoncer la bonne nouvelle aux affligés. Il m'a envoyé pour guérir ceux qui ont le cœur brisé, pour proclamer aux captifs la liberté, et aux prisonniers l'ouverture de la prison;
173d020093	Pour proclamer l'année de la bienveillance de l'Éternel et le jour de la vengeance de notre Dieu; pour consoler tous ceux qui sont dans le deuil;
173d03012f	Pour présenter à ceux de Sion qui sont dans le deuil et pour leur donner le diadème au lieu de la cendre, l'huile de joie au lieu du deuil, le manteau de louange au lieu d'un esprit abattu; tellement qu'on les appellera les chênes de la justice, les arbres plantés par l'Éternel pour le glorifier.
173d040099	Ils rebâtiront les ruines antiques; ils relèveront les décombres des temps anciens; ils renouvelleront les villes détruites, ruinées d'âge en âge.
173d05007e	Les étrangers se tiendront là pour paître vos troupeaux; les enfants de l'étranger seront vos laboureurs et vos vignerons.
173d0600c6	Et vous, vous serez appelés les sacrificateurs de l'Éternel; on vous nommera les ministres de notre Dieu; vous mangerez les richesses des nations; à leur place vous serez couverts de leur gloire.
173d0700bf	Au lieu de votre honte, vous aurez une double part; et au lieu d'ignominie, ils célébreront leur partage; ainsi dans leur pays ils posséderont le double, et ils auront une joie éternelle.
173d0800b5	Car je suis l'Éternel, qui aime la justice, qui hais la rapine et l'iniquité; je leur donnerai leur rétribution avec fidélité, et je traiterai avec eux une alliance éternelle.
173d0900a1	Leur race sera connue parmi les nations, et leurs rejetons parmi les peuples; tous ceux qui les verront, les reconnaîtront pour la race que l'Éternel a bénie.
173d0a00e9	Je me réjouirai en l'Éternel, et mon âme s'égaiera en mon Dieu; car il m'a revêtu des vêtements du salut, et m'a couvert du manteau de la justice, comme un époux se pare d'un diadème et comme une épouse s'orne de ses joyaux.
173d0b00c6	Car, comme la terre fait pousser ses germes et comme un jardin fait germer ce qu'on y sème, ainsi le Seigneur, l' Éternel, fera germer la justice et la louange, en présence de toutes les nations.
173e0100d1	Pour l'amour de Sion, je ne me tairai point; pour l'amour de Jérusalem, je n'aurai point de repos, jusqu'à ce que sa justice paraisse comme l'éclat du jour, et sa délivrance comme un flambeau qui s'allume.
173e020091	Alors les nations verront ta justice, et tous les rois ta gloire. Et on t'appellera d'un nouveau nom, que la bouche de l'Éternel aura déclaré.
173e03006a	Tu seras une couronne d'ornement dans la main de l'Éternel, et une tiare royale dans la main de ton Dieu.
173e0400db	On ne te nommera plus la délaissée, et on ne nommera plus ta terre la désolée; mais on t'appellera: Mon plaisir en elle, et ta terre: La mariée; car l'Éternel mettra son plaisir en toi, et ta terre aura un époux.
173e050095	Comme un jeune homme épouse une vierge, ainsi tes enfants t'épouseront, et ton Dieu se réjouira de toi, comme l'époux se réjouit de la fiancée.
173e0600a8	Jérusalem, j'ai placé des gardes sur tes murailles; ni le jour, ni la nuit, jamais ils ne se tairont. O vous qui faites souvenir de l'Éternel, n'ayez point de repos;
173e07008f	Et ne lui donnez point de repos, jusqu'à ce qu'il ait rétabli Jérusalem, jusqu'à ce qu'il ait fait d'elle un sujet de louange sur la terre!
173e0800d4	L'Éternel l'a juré par sa droite et par son bras puissant: Je ne donnerai plus ton froment pour nourriture à tes ennemis, et les enfants de l'étranger ne boiront plus ton vin, pour lequel tu auras travaillé.
173e09009e	Mais ceux qui auront amassé le froment le mangeront et loueront l'Éternel, et ceux qui auront récolté le vin le boiront dans les parvis de mon sanctuaire.
173e0a0094	Passez, passez par les portes; préparez le chemin du peuple; relevez, relevez la route, ôtez-en les pierres; dressez l'étendard vers les peuples!
173e0b00ba	Voici, l'Éternel fait entendre sa voix jusqu'au bout de la terre: Dites à la fille de Sion: Voici, ton salut vient! Voici, son salaire est avec lui, et sa récompense vient devant lui.
173e0c0088	Et on les appellera le peuple saint, les rachetés de l'Éternel; et on t'appellera la recherchée, la ville qui n'est plus délaissée.
173f0100df	Qui est celui-ci qui vient d'Édom, en vêtements rouges, qui vient de Botsra avec des habits éclatants, portant la tête haute, dans la plénitude de sa force? C'est moi, qui parle avec justice, tout-puissant pour sauver.
173f020064	Pourquoi tes vêtements sont-ils rouges, et tes habits comme ceux de l'homme qui foule dans la cuve?
173f0300ef	J'ai été seul à fouler au pressoir, et parmi les peuples personne n'était avec moi. Et je les ai foulés dans ma colère, je les ai écrasés dans mon courroux: leur sang a rejailli sur mes habits, et j'ai souillé tous mes vêtements.
173f040057	Car le jour de la vengeance est dans mon cœur, et l'année de mes rachetés est venue.
173f05008e	J'ai regardé, et il n'y avait point d'aide; je me suis étonné, et point de soutien! Alors mon bras m'a sauvé, et mon courroux m'a soutenu.
173f06007d	J'ai foulé les peuples dans ma colère, et je les ai enivrés dans mon courroux; et j'ai fait couler leur sang sur ta terre.
173f0700ed	Je publierai les bontés de l'Éternel, les louanges de l'Éternel, pour tout le bien que l'Éternel nous a fait et pour l'abondance des biens qu'il a faits à la maison d'Israël, dans ses compassions et dans la grandeur de ses bontés.
173f080062	Il a dit: Oui, ils sont mon peuple, des enfants qui ne tromperont pas; et il a été leur Sauveur.
173f0900e7	Dans toutes leurs détresses il a été en détresse, et l'ange de sa face les a délivrés; lui-même il les a rachetés dans son amour et dans sa miséricorde; il les a soutenus, et les a portés sans cesse aux jours d'autrefois.
173f0a0080	Mais ils ont été rebelles, ils ont contristé son Esprit Saint; et il est devenu leur ennemi; lui-même a combattu contre eux.
173f0b00cd	Alors son peuple s'est souvenu des jours anciens, des jours de Moïse: Où est celui qui les fit remonter de la mer, avec le pasteur de son troupeau? Où est celui qui mit au milieu d'eux son Esprit Saint;
173f0c0078	Qui fit marcher à la droite de Moïse son bras glorieux; qui fendit les eaux devant eux, pour se faire un nom éternel;
173f0d0052	Qui les fit marcher par les flots, comme un cheval dans le désert, sans broncher?
173f0e00a6	L'Esprit de l'Éternel les a conduits doucement, comme une bête qui descend dans la vallée; c'est ainsi que tu as conduit ton peuple, pour te faire un nom glorieux.
173f0f00b0	Regarde des cieux, et vois, de ta demeure sainte et glorieuse! Où sont ta jalousie et ta force, l'émotion de tes entrailles, et tes compassions qui se contiennent envers moi?
173f1000c1	Car c'est toi qui es notre père! Quand Abraham ne nous connaîtrait pas, quand Israël ne nous avouerait pas, toi, Éternel, tu es notre père; notre Rédempteur, voilà ton nom de tout temps!
173f1100b5	Pourquoi, ô Éternel, nous fais-tu égarer hors de tes voies, et endurcis-tu notre cœur pour ne pas te craindre? Reviens, en faveur de tes serviteurs, des tribus de ton héritage!
173f120066	Pour un peu de temps ton peuple saint a possédé le pays; mais nos ennemis ont foulé ton sanctuaire.
173f13005e	Nous sommes comme ceux sur qui tu n'as jamais dominé, et qui ne sont pas appelés de ton nom!
1740010059	Oh! si tu ouvrais les cieux, si tu descendais, les montagnes s'ébranleraient devant toi!
1740020096	Comme le feu embrase le bois sec, comme le feu fait bouillir l'eau, tu ferais connaître ton nom à tes ennemis, les nations trembleraient devant toi.
174003007a	Quand tu fis des choses terribles, que nous n'attendions point, tu descendis, et les montagnes s'ébranlèrent devant toi.
1740040099	Car on n'a jamais entendu, jamais oreille n'a perçu, jamais œil n'a vu, qu'un autre Dieu que toi fît de telles choses, pour celui qui s'attend à lui.
17400500f4	Tu viens au-devant de celui qui se réjouit en pratiquant la justice, de ceux qui marchent dans tes voies et qui se souviennent de toi. Voici, tu t'es irrité, et nous avions péché; tu t'es irrité longtemps, et cependant nous serons sauvés.
17400600c6	Tous, nous sommes devenus comme un homme souillé, et toutes nos justices comme un vêtement impur; nous nous sommes tous flétris comme le feuillage, et nos iniquités nous emportent comme le vent.
17400700aa	Et il n'y a personne qui invoque ton nom, qui se réveille pour s'attacher à toi! Car tu nous as caché ta face, et tu nous as fait fondre par l'effet de nos iniquités.
1740080092	Mais maintenant, Éternel, tu es notre père! Nous sommes l'argile, et tu es celui qui nous a formés, et nous sommes tous l'ouvrage de tes mains.
174009008d	Ne te courrouce pas entièrement, ô Éternel, et ne te souviens pas à toujours de l'iniquité! Voici, regarde: nous sommes tous ton peuple!
17400a0066	Tes villes saintes sont devenues un désert; Sion est devenue un désert; Jérusalem, une désolation.
17400b009b	La maison de notre sanctuaire et de notre gloire, où nos pères t'ont loué, a été consumée par le feu; tout ce qui nous était cher a été dévasté.
17400c0068	Après cela, te contiendras-tu, ô Éternel? Garderas-tu le silence, et nous affligeras-tu entièrement?
17410100b7	J'ai exaucé ceux qui ne demandaient pas, je me suis fait trouver par ceux qui ne me cherchaient point; j'ai dit à la nation qui n'était pas appelée de mon nom: Me voici, me voici!
1741020098	J'ai étendu mes mains tout le jour vers un peuple rebelle, vers ceux qui marchent dans la voie qui n'est pas bonne, qui suivent leurs propres sentiers;
174103008b	Vers le peuple de ceux qui m'irritent toujours en face, qui sacrifient dans les jardins et font des encensements sur les autels de briques;
17410400a4	Qui se tiennent dans les tombeaux et passent la nuit dans les lieux désolés; qui mangent la chair du pourceau, et dont les vases contiennent des mets abominables;
174105008e	Qui disent: Retire-toi! ne m'approche pas! car je suis plus saint que toi. Ces choses sont une fumée à mes narines, un feu toujours allumé.
1741060077	Voici, cela est écrit devant moi; je ne m'en tairai point; mais je le rendrai; oui, je le leur rendrai dans leur sein:
17410700df	Vos iniquités, dit l'Éternel, et les iniquités de vos pères, qui ont fait des encensements sur les montagnes et m'ont outragé sur les collines! Or je mesurerai dans leur sein le salaire de ce qu'ils ont fait autrefois.
17410800d1	Ainsi a dit l'Éternel: Comme on dit, lorsqu'il se trouve du jus dans une grappe: Ne la détruis pas, car il y a là une bénédiction! ainsi ferai-je à cause de mes serviteurs, afin de ne pas tout détruire.
1741090090	Je ferai sortir de Jacob une postérité, et de Juda un possesseur de mes montagnes; mes élus les posséderont, et mes serviteurs y habiteront.
17410a0087	Et Saron servira de pâturage au menu bétail, et la vallée d'Acor sera le gîte du gros bétail, pour mon peuple qui m'aura cherché.
17410b0083	Mais vous qui abandonnez l'Éternel, qui oubliez ma montagne sainte, qui dressez la table à Gad et remplissez la coupe pour Méni,
17410c0107	Je vous destine aussi à l'épée, et vous vous courberez pour être égorgés; parce que j'ai appelé, et vous n'avez pas répondu; j'ai parlé, et vous n'avez pas écouté; mais vous avez fait ce qui est mal à mes yeux, et vous avez choisi ce qui me déplaît!
