2800000007	Mathayo
2c03170068	Yalowa tokya panga kila mundu ywabile ayowine kwaa nabii yolo alowa bulagwa kabisa aboke kati ya bandu.'
2c03180065	Nga nyoo, manabii bote boka Samweli na balo baliofuata baada yake, balongela na kutangaza masoba aga.
2c031900aa	Mwenga mwa bana ba manabii na ba liagano ambalo Nnongo alipangite pamope na apindo, kati yaabayite kwa Ibrahimu,'Katika, mbeyu yako familia yote ya dunia yalowa barikiwa,
2c031a007e	Baada ya Nnongo kuntondobiya mtumishi bake, atintuma kwinu kwanza, ili awabariki mwenga kwa kerebuka boka katika ubou winu.”
2c0401006c	Muda Petro na Yohana babile kabalongela na bandu, makuhani na mlinzi wa lihekalu na masadukayo batibayendea.
2c04020085	Babile bateuzika muno kwa sababu Petro na Yohana babile kabapundisha bandu kuhusu Yesu na tangaza nnani ya fufuka kwake boka mu'kiwo.
2c04030056	Baatabile na kuwabeka muligereza mpaka bwamba watifuata, mana tayari ibile kitamwinyo.
2c04040076	Lakini bandu banyansima bayowine ujumbe batiaminiya; na idadi ya analome babile baaminiya batikadiliwa kuwa elfu tano.
2c0405006b	Paiikite bwamba lisoba lyanyaibele, panga akolo babe, apindo na baandishi, pamope batikusanyika Yerusalemu.
2c04060065	Anasi kuhani nkolo abile, na Kayafa, na Yohana, na Iskanda, na bote babile na alongo ba kuhani nkolo.
2c04070079	Paababile kabambeka Petro na Yohana katikati yabe, kabannaluya, “Kwa uwezo gani, au kwa lina lya nyai mupangite lee?”
2c04080055	Petro, abile atwelile Roho Mtakatifu, kaabakiya, “Mwenga akolo wa bandu, na apindo,
2c04090084	Kati twenga lisoba lya lino mwatulobya kuhusu tendo linoite lalipangwa na mundu yolo nng'onjwa-kwa namna gani mundu apangilwe nkoto?
2c040a00f1	Ebu liyowanike lelo kwinu na kwa bandu bote katika Israeli, panga kwa lina lya Yesu Kristo wa Nnazareti, ywabile mwatimsulubisha, ywabile Nnongo atimfufua boka mu kiwo, ni kwa ndela yake panga mundu yolo ayemi pano nnongi yinu abile na afya.
2c040b006d	Yesu Kristo nga liwe ambalo mwenga ajenzi mwatilizarau, lakini ambalo lipangilwe kuwa liwe kolo lya mbembeni.
2c040c008a	Ntopo wokovu katika mwingine awaye yote. Kwa mana ntopo lina lyenge pae ya kumaunde bapeyilwe bandu, ambalo kwa lelo twaweza lopolelwa.”
2c040d00af	Pababweni ujasiri wa Petro na Yohana, na batigundua panga babile ni bandu bakawaida babile kwaa na elimu, batishangala, kabafahamu panga Petro na Yohana babile pamope na Yesu.
2c040e006a	Kwa sababu bamweni yolo mundu ywaponywa ayemi pamope nabembe, babile kwaa na kilebe cha baya dhidi ya lee.
2c040f006d	Lakini pababile bayomwile kubaamuru mitume babutuke nnongi ya likutano lwa baraza, kabalongela bene kwa bene.
2c041000a1	Babaya, tuwapange namani bandu aba? Ni kweli panga muujiza wa ajabu baupangite pitya bembe wayowanika na kila yumo ywatama Yerusalemu; twaweza kwaa kulikana lee.
2c04110078	Lakini, ila panga likowe lee lienee kwaa nkati ya bandu, ebu tuwakanye kana balongele kae kwa mundu yeyote kwa lina lee.
2c04120062	Baakemite Petro na Yohana nkati na kubaamuru kamwe kana balongele wala pundisha kwa lina lya Yesu.
2c04130086	Lakini Petro na Yohana bayaangwa na kuabakiya, “Mana ni sahihi kuminyo pa Nnongo kuwaheshimu mwenga kuliko Nnongo, muhukumu mwabene.
2c04140054	Maana twenga twaweza kwaa kuleka kugalongela makowe ambayo tugabweni na kugayowa.”
2c041500bb	Baada ya kubakanikiya muno Petro na Yohana, batibaleka bayende. Baweza kwaa kupata sababu yoyote ya kubaadhibu, kwa sababu bandu bote babile kabamsifu Nnongo kwa chelo chabile kipangilwe.
2c04160055	Mundu ywabile apoki muujiza wa uponyaji apatike kuwa na umri zaidi ya myaka arobaini.
2c0417007e	Baada ya kubaleka huru, Petro na Yohana babile kwa bandu babe na kuwabakiya yote ambayo makuhani akolo na apindo baamakiyange.
2c04180093	Pabayowine, bakombwile lilobe lyabe pamope kwa Nnongo no baya.”Ngwana, wenga waumbile maunde na dunia na bahari na kila kilebe kibile nkati yake,
2c041900b2	Wenga ambaye, kwa Roho Mtakatifu, kwa nkano wa tate bitu Daudi, mtumishi bako, abaya, “Kwa mwanja namani bandu ba mataifa bapangite ghasia, na bandu bawaza makowe gafaika kwaa?
2c041a0070	Bapwalume ba dunia bajipanga pamope, na atawala batikusanyika pamope dhidi ya Ngwana na dhidi ya masihi bake.”
2c041b00b5	Hakika, bote Herode na Pontio Pilato na bandu ba mataifa na bandu ba Israeli, batikusanyika kwa pamope katika mji woo dhidi ya mtumishi wako mtakatifu Yesu, ambaye watimpaka mafuta.
2c041c0073	Batikusanyika pamope kupanga gote ambayo luboko lwako na mapenzi gako gatiyaamuru tangu awali kabla gapangika kwaa.
2c041d0070	Nambeambe, Ngwana, ugalinge matisho yabe, na ukawajalie atumishi wako kulongela neno lyako kwa ujasiri wote. Ili
2c041e0073	panga pauunyosha luboko lwako kuponya, ishara na maajabu iweze baka pitya lina lya mtumishi wako mtakatifu Yesu.”
2c041f0095	Pabayomwile kuloba, eneo ambalo batikusanyika kwa pamope lyatitakaswa, na bote batijazwa na Roho mtakatifu, na balongela neno lya Nnongo kwa ujasili.
2c042000bc	Idadi ngolo ya bandu baaminiya babile na mwoyo umo na roho jimo: na ntopo hata yumo wabembe ywabaya panga chochote chaakimiliki kibile chae mwene; badala yake babile na ilebe yote shirika.
2c0421007d	Kwa nguvu kolo mitume babile bakiutangaza ushuhuda wabe kuhusu ufufuo wa Ngwana Yesu, na neema ngolo yaibile nnani yabe yote.
2c042200b5	Pabile kwaa na mundu yoyote nkati yabembe ywapungukiwa na mahitaji, kwa sababu bandu bote babile na hati ya viwanja au nyumba, baipemeya na kuleta mbanje ya ilebe yaibile yatipemewa
2c04230075	na kuibeka pae ya magolo ga mitume, Na mgawanyo upangilwe kwa kila muumini, lengana na kila yumo ywabile na lihitaji.
2c0424006f	Yusufu, mlawi, mundu boka Kipro, apeyilwe lina lya Barnamasi na mitume (ayoo yatitafsiriwa, ni mwana wa faraja?
2c04250051	Abile na ngunda, atilipemeya na kailetya mbanje, kaibeka pae ya magolo ga mitume.
2c05010056	Nga nyoo, mundu yumo ywakemelwa Anania, na Safira nyumbo wake, bapemei sehemu ya mali,
2c05020077	Na kuificha sehemu ya mbanje yakupemeya (Nnyumbo bake atangite), na kaletya sehemu yenge na kuibeka mumagolo ga mitume.
2c05030096	Lakini Petro kabaya, “Anania, kwa mwanja namani nchela atiutweliya mwoyo wako kubaya ubocho kwa Roho Mtakatifu na kuficha sehemu ya mali ya nngunda?
2c050400d4	Palyo paibile ipemewa kwaa, ibile kwaa mali yako? Na baada ya kupemea, ibile kwaa pae ya uamuzi wako? Ipangike namani uwaze likowe lee mumwoyo wako? Upanga ubocho kwa mwanadamu kwaa, ila upangia ubocho Nnongo.”
2c0505006a	Katika kuyowa maneno aga, Anania atombwike pae na kukata roho. Na hofo ngolo iisile kwa bote bayowine lee.
2c0506004a	Amisembe baisile nnongi na kuntia mu'sanda, na kumpeleka panja na kumsika.
2c05070053	Baada ya masaa matatu, nnyumbo wake ajingii mulihekalu, atangite kwaa chakipangike.
2c0508006a	Petro kamakiya, “Nibakie, mana mupemii ngunda kwa thamani yelo.” Kabaya, “Eloo, kwa thamani yelo.”
2c050900bd	Petro kammakia, “Ipangika kwaa panga mwapatana kwa pamope kumjaribu Roho wa Ngwana? Linga, magolo ga balo batinsika nchengo bako ibile pannango, na balowa kukutola na kukupeleka panja,”
2c050a00a5	Ghafla atomboki pa magolo ga Petro, kakata roho, na balo amisembe baisile mu'nyumba batinkuta awile. Kabantola ni kumpeleka panja, ni kunsika papipi ni nchengo wake.
2c050b004f	Hofu ngolo iisile nnani ya likanisa zima, na nnani ya bote bayowine makowea ga.
2c050c0078	Ishara za nyansima na maajabu gapangilwe nkati ya bandu pitya maboko ga mitume, Babile pamope katika ukumbi wa Sulemani.
2c050d0078	Lakini, ntopo mundu ywenge tofauti ywabile na ujasiri wa kuambatana nabo; hata nyo, bapeilwe heshima ya kunani ya bandu.
2c050e0055	Na pia, baamini banyansima batiyongekea kwa Ngwana, idadi ngolo ya analome ni anwawa,
2c050f009e	kiasi panga hata baapotwi atamwe mu'mitaa, na kuagonjekea mu'indanda na mu'makochi, ili panga Petro mana itei apeta, kivuli chake kiweze kuashukia nnani yabe.
2c05100091	Muda woo, idadi ngolo ya bandu baisile bako mumiji yaizunguka Yerusalem, kabaleta atamwe na bote babile na nchela achapu, na bote bapatike ukoto.
2c05110072	Lakini kuhani nkolo atiinuka, na bote babile pamope niywembe (bandu ba dhehebu la Masadukayo): na batwelilwe wivu.
2c0512004b	Kabanyoosha maboko gabe kuwakamwa mitume na kuwabeka mu'ligereza lya jumla.
2c0513005a	Na muda wa kilo malaika wa Ngwana kafungua nnango wa ligereza na kuakengama panja no baya,
2c0514004e	“Muyende, muyemi mulihekalu na kuwabakia bandu maneno yote ya ukoto wolo.”
2c051500f0	Kabayowine lee, bajingii mulihekalu muda wa pambazuka na kuapundisha. Lakini, kuhani nkolo aisile na bote babile ni ywembe, na kulikema libaraza lyote kwa mpamo, na apindo bote ba bandu ba Israeli, na kuatuma mu'ligereza ili kualeta mitume.
2c05160051	Lakini batumishi batiyenda, waakuta kwaa muligereza, bakerebuka na kutoa taarifa.
2c0517007d	“Tulibweni ligereza litabilwe salama, na alinzi bayemi pannyango, lakini patuliyongoli, tummweni kwaa mundu mu'ligereza.”
2c0518009a	Nambeambe wakati jemedari wa lihekalu na makuhani akolo pabayowine maneno aga, shaka ngolo ibajingii kwa ajili yabembe bawaza likowe lee lipangika namani.
2c05190064	Boka poo aisile na kuamakiya, “Bandu babile mu'ligereza bayemi mu'lihekalu na bapundisha bandu.”
2c051a0087	Jemedari kayenda pamope na batumishi, na kualeta, lakini bila panga vurugu, kwa sababu batibayogopa bandu baweza kuwakombwa kwa maliwe.
2c051b0045	Bayomwile kubaleta, bayemi nnongi ya libaraza. Kuhani nkolo kaanaluya
2c051c009a	kabaya, “Twatibaamuru kana mpundishe kwa lina lee, na bado muitweli Yerusalemu kwa lipundisho linu, na tamaniya kuleta myai ya mundu ayoo nnani yitu.”
2c051d004a	Lakini Petro na mitume bayangwa, “Lazima tumheshimu Nnongo kuliko bandu.
2c051e0055	Nnongo wa Tate bitu atimfufua Yesu, ywa mwatimbulaga, kwa kuntundika nnani ya nkongo.
2c051f0081	Nnongo atintukuza mu'luboko lwake lwa mmaliyo, na kumpanga kuwa nkolo na nkochopoli, kutoa toba kwa Israeli, na msamaha wa sambi.
2c05200064	Twenga ni mashahidi wa makowe aga, na Roho Mtakatifu, ambaye Nnongo atimtoa kwa balo bamweshimia,”
2c0521004b	Bajumbe ba baraza bayowine nyoo, babile na hasira bapala kuwabulaga mitume.
2c0522008a	Lakini farisayo ywakemelwa Gamalieli, mwalimu wa saliya, ywaheshimiwa na bandu bote, ayemi na kuamuru mitume babekwa panja kwa muda mwipi.
2c0523006b	Boka poo kaamakiya, “Analome ba Israeli, mube makini muno na chelo chamukipendekeza kubapangia bandu aba.
2c052400b2	Kwa sababu, zamani yaipeta, Theuda aliinuka na kujidai kuwa nkolo, na idadi ya bandu, bapata mia ncheche batinkengama. Awile, na bote babile batimweshimia batawanyika na kupotea.
2c052500b1	Baada ya mundu yoo, Yuda Mgalilaya, aliinuka masoba gakuandikisha sensa, kaavuta bandu banyansima kunchogo kwake. Ni ywembe atipotea na balo babile bakimweshimiya batitawanyika.
2c05260080	Nambeambe naabakiya, mujiepushe na bandu aba na mubaleke bene, kwa sababu, mana mpango woo au kazi yee ni ya bandu yalowa tupwa.
2c05270082	Lakini mana ni ya Nnongo, mwaweza kwaa kuwazuia; mwaweza kujikuta hata mwampinga Nnongo.”Nga nyo, batishawishika na maneno gake.
2c05280079	Boka po, baakema mitume mu'nyumba na kubakombwa na kubaamuru kana balongele kwa lina lya Yesu, na batibaleka bayebde zao.
2c0529007e	Batiboka nnongi ya libaraza bapuraika kwa sababu batibalangilwa kuwa wastahili teseka na hesjimiwa kwaa kwa ajili ya Lina lee.
2c052a006e	Kwa eyo, kila lisoba, mu'lihekalu na boka nyumba hadi nyumba bayenda kupundisha na hubiri Yesu kuwa ni Masihi.
2c060100d6	Nambeambe katika masoba yee, muda idadi ya anapunzi ibile iyongekeya, lalamiko lya Ayahudi wa Kiyunani liytumbwi dhidi ya Baebrania, kwa sababu bajane babe babile bsahaulika katika mgao wa kila lisoba lya chakulya.
2c0602008e	Mitume komi ni ibele balikema likusanyiko lyote lya anapunzi na baya, “Ibile kwaa sahihi kwitu kulileka neno lya Nnongo na kuhudumia mezani.
2c06030089	Kwa eyo, mwalongo, muchawe, analome saba, boka nkati yinu, bandu banoite, batwelile Roho na hekima, ambao twaweza kubakabidhi huduma yee.
2c06040045	Na twenga, twatendea daima katika kuloba na katika huduma ya neno.”
2c060500c1	Hotuba yabe yatiupendeza mkutano wote. Nga nyo, wakamchawa Stephano, mundu ywatwelile imani na Roho mtakatifu, na Filipo, Prokoro, Nikanori, Timoni, Paemena, na Nikolao, mwangofu boka Antiokia.
2c06060055	Baumini batileta bandu aba nnongi ya mitume, baalobya na baadae kuabekya maboko gabe.
2c0607008a	Nga nyo neno lya Nnongo lyatienea; na idadi ya anapunzi ilizidi yongekeya kolyo Yerusalemu; na idadi ngolo ya makuhani baiheshimiya imani.
2c0608005b	Stephano, ywatwelile neema na ngupu, abile akipanga maajabu na ishara ngolo nkati ya bandu.
2c060900b0	Lakini apo bainuka baadhi ya bandu afuasi ba Sinagogi lya Mahuru, na lya Bakirene na lya Baeskanderia, na baadhi boka Kilikia na Asia. Bandu aba babile bakilongela na Stephano.
2c060a005d	Lakini, baweza kwaa shindana na hekima na Roho ambayo Stephano abile akitumia katika longela.
2c060b0089	Boka po batiashawishi baadhi ya bandu kwa siri no baya, “Tuyowine Stephano kalongela maneno ga kufuru dhidi ya Musa na dhidi ya Nnongo.
2c060c006c	Batibashuhudia bandu, apindo, na baandishi, na kuyenda kwa Stephano, wantabile na kunneta nnongi ya libaraza
2c060d0076	batibaleta mashahidi ba ubocho, babaya, “mundu yoo akani kuleka longela mabaya dhidi ya eneo lee takatifu na saliya.
2c060e007d	Mana tumyowine kabaya panga ayoo Yesu wa Nazareti alowa kuharibu mahali hapa na kuibadili desturi tuliyokabodhiwa na Musa,”
2c060f0085	Kila yumo ywabile katika libaraza, kaelezea minyo yake kunlolekea Stephano, na bembe baubweni minyo gake ubile kati minyo ga malaika.
2c07010032	Kuhani nkolo kabaya, “makowe aga ni ya kweli?”
2c070200a2	Stephano kabaya, “Mwalongo na atate bango, muiniyowine nenga: Nnongo wa utukufu atimtokea tate yitu Abrahamu muda paabile Mesopotamia, kabla atama kwaa Harani,'
2c0703005d	kammakiya,'Boka katika nchi yako na alongo bako na uyende katika nchi yanilowa kukubonekeya.'
2c07040086	Boka po kaboka katika nchi ya Ukaldayo atama Harani, boka poo, baada ya tate bake kuwaa, Nnongo kamleta mu'nchi yee, batama nambeambe.
2c070500bf	Ampeya kwaa chochote kati urithi wake, pabile kwaa na sehemu hata ya kubeka magolo. Lakini Abrahamu atiahidiwa hata kabla apata kwaa mwana kuwa apeyelwa nchi kati miliki yake na ubeleki wake.
2c070600b0	Nnongo alongela ni ywembe, panga abeleki bake batame katika nchi ya ugeni, na panga wenyeji wa kolyo wapanga kuwa atumwa wabe na kuwapanga vibaya kwa muda wa miaka mia ncheche.
2c07070080	Na Nnongo kabaya, nalowa kulihukumu taifa ambalo labapanga mateka, na baada ya hapo balowa boka na kuniabudu katika sehemu yee,'
2c07080081	Na kampeya Abrahamu liagano lya tohara, nga nyo Abrahamu abile tate ba Yakobo, na Yakobo abile tate ba apindo bitu komi na ibele.
2c07090061	Mababu bitu bamwonea wivu Yusufu bampemea katika nchi ya Misri, na Nnongo abile pamope ni ywembe,
2c070a00a8	na kanlopwa katika mateso gake, na kumpeya fadhili na hekima nnongi ya Farao mpwalume wa Misri. Farao ampangite abe ntawala nnani ya Misri na nnani ya Nyumba yake yote.
2c070b0070	Bai babile na njala kolo na mateso ganyansima katika nchi ya Misri na Kanani, na tate bitu bapata kwaa chakulya.
2c070c0054	Lakini Yakobo paayowine kubile nafaka Misri, atibatuma tate bitu kwa mara ya kwanza.
2c070d0063	Katika safari ya ibele Yusufu akajionyesha kwa alongo bake, familia ya Yusufu yayowanike kwa Farao.
2c070e0087	Yusufu aatumite alongo bake kwenda kummakiya Yakobo tate babe aise Misri, pamope na alongo bake, jumla ya bandu bote ni sabini na tano.
2c070f0048	Nga nyo Yakobo aisile Misri; boka po awile ywembe pamope na apindo bitu.
2c07100083	Batitolelwa hata Shekemu na kusikwa katika kaburi ambalo Abrahamu apemi kwa ipande ya mbanje boka kwa bana ba Hamoni kolyo Shekemu.
2c07110064	Muda wa yelo ahadi ambayo Nnongo amwahidie Abrahamu paubile papipi, bandu batiyongekeya kolyo Misri,
2c07120053	muda wo aliinuka mpwalume ywenge nnani ya Misri, mpwalume ywatangite kuhusu Yusufu.
2c07130080	Ayoo mpwalume ywenge alongela ubocho kwa bandu bitu na kuwapanga mabaya tate bitu, na kuwatupa bana babe achanga ili atame kwaa.
2c07140074	Katika kipindi chelo Musa abelekilwe; abile mzuri nnongi ya Nnongo, atilelewa miei itatu katika nyumba ya tate bake.
2c07150041	Muda alipotupwa, binti Farao atimtola na kunleta kati mwana wake.
2c07160054	Musa atipundisa mapundisho yoti ya Kimisri; abile na ngupu katika maneno na matendo.
2c07170069	Lakini baada ya timiya miaka arobaini, iisole katika mwoyo wake kuatembelea alongo bake, bana ba Israeli.
2c0718006a	Pamweni Mwisraeli apangiwa mabaya, Musa atimtetea na lipiza kisasi kwa ywamwonea kwa kunkombwa ywa Mmisri:
2c07190061	atangite kuwa alongo bake batangite panga Nnongo awalopwa kwa maboko gake, lakini batangite kwaa.
2c071a00aa	Lisoba lya nyaibele kayenda kwa baadhi ya Baisraeli babile bakombwana; na jaribia kuapatanisha, kabaya, “Mangwana, mwenga ni alongo; mbona mwakoseana mwenga kwa mwenga?
2c071b005e	Lakini ywamkosea jirani yake atimsukuma kutalu, no baya,'Nyai apanga mtawala na muhukumu witu?
2c071c003b	Wenga upala kunibulaga, kati yaumulaga yolo Mmisri jana?”
2c071d0066	Musa katila baada ya kuyowa nyoo; abile mgeni katika nchi ya Midiani, ambayo abile tate wa bana abele.
2c071e0077	Baada ya miaka arobaini pitya malaika akamtokea katika lijangwa lya kitombe sa Sinai, katika mwali wa mwoto mu'kichaka.
2c071f008e	Musa aubweni mwoto, atishangala na kustaajabia chelo cha akibona, na paatijaribu kuisogelea ili kukilola, lilobe lya Ngwana limuisile no baya,
2c07200076	'Nenga na Nnongo wa tate bako, Nnongo wa Abrahamu, na wa Isaka, na wa Yakobo.'Musa atilendema na athubutu kwaa kulola.
2c07210046	Ngwana kammakiya,'Ula ilatu yako, sehemu pauyemi ni mahali patakatifu.
2c0722008d	Niabweni mateso ga bandu bango babile Misri; Niyowine kuugua kwao, nenga natiuluka ili nialopwe; nambeambe uise, nalowa kukutuma wenga Misri.
2c072300e8	Ayoo Musa ambaye ywatimkanikiya, wakati balongela,'nyai kakupanga kuwa mtawala na mwamuzi witu?' abile nga ywembe Nnongo alimtuma abe mtawala na mkochopoli. Nnongo atimtuma kwa maboko ga malaika ambaye atiboka nnongi ya Musa mmwitu.
2c0724009a	Musa atibakengama boka Misri baada ya kupanga miujiza na ishara katika Misri na katika bahari ya Shamu, na katika lijangwa kwa kipindi cha miaka arobaini.
2c07250070	Musa nga yolo ywaamakiye bandu ba Misri kuwa,'Nnongo abapeya nabii boka nkati ya alongo binu, nabii kati nenga.'
2c072600d1	Ayoo ni mundu ywabile katika mkutano mu'lijangwa na malaika ywalongela ni ywembe katika kitombe sa Sinai. Ayoo nga mundu ambye abile na tate bitu, ayoo nga mutu ywalipokya neno libile likoto na kutupea twenga.
2c07270067	Ayoo nga mundu ambae tate bitu bakani kumweshimu; batimsukuma mbale, na katika mioyo yabe batikerebukia
2c0728009f	Misri. Katika kipindi chelo bammakiya Haruni, “tupangie nnongo yakutukengama, Ayoo Musa, abile atukengama boka katika nchi ya Misri, tuyowine kwaa sampatike.
2c07290073	Ayoo bampangite ndama kwa masoba ago na kutoa sadaka kwa eyo sanamu na bapuraika kwa sababu ya kazi ya maboko gabe.
2c072a00d9	Lakini Nnongo atibakerebuya na kuapeya baabudu tondwa ya kumaunde, mama yaiandikilwe mu'itabu sa manabii, “Je Mwanitolea nenga sadaka ya banyama mwamuachinja mulijangwa kwa muda wa miaka arobaini, nyumba ya Israeli?
2c072b009a	Muliyeketya lihema lya kutania lya Moleki na tondwa ya nnongo refani, na picha muichengite na kuwaabudu bembe: na nalowa kuapeleka kutalu muno ya Babeli.'
2c072c0091	Tate bitu babile na hema ya kwembana ya ushuhuda mulijangwa, kati Nnongo yaabaamuru paalongela na Musa, panga aichenga kwa mfano wa wolo uubweni.
2c072d00d7	Ayee ni hema ambalo tate bitu, kwa muda wabe, watiletwa katika nchi na Joshua. Ayee ipangika muda pajingii kumiliki taifa ambalo Nnongo atibafukuza kabla ya uwepo wa tate bitu. Ayee ibile nyoo mpaka masoba ga Daudi.
2c072e0058	Ywabile apatike kibali muminyo ga Nnongo,'na kaloba kutafuta makao kwa Nnongo wa Yakobo.
2c072f002d	Lakini Selemani atimchengea nyumba ya Nnongo.
2c07300055	Hata nyoo ywabile kunani mu'nyumba ichengwile kwa maboko; ayee ni kati nabii abayite,
2c073100a0	Kumaunde ni iteo chango cha enzi, na dunia ni sehemu ya beka magolo gango. Nyumba ya aina gani yamuichengite? abaya Ngwana: au ni wapi sehemu yango ya kupomoli?
