2800000005	Mateu
2d0a1300cd	Nihakubabulyo, ni wamba, “Kana Isiraele kana abezi?” Intanzi Mushe uti, “Kani mitangole cha muna kecho chisali che inkanda. Cha mukwa we inkanda ni kusena kuzuwisisa, kani mi tangole mane mubenge.”
2d0a14007e	Linu Isaya abena bundume ha wamba, “Niba wanwa kwabo basana babali kunigana. Niba libonahazi kwabo basana babani kumbili.”
2d0a150069	Kono kwa Isiraele uwamba, “Musihali onse ni ba wololi mayanza angu kubasa kuteki ni bantu bamahañi.”
2d0b010095	Ni wamba linu, kana Ireeza aba kani bantu bakwe? Kanji ibi bulyo. Kakuti name bulyo ni mu Isilaele, ni mwihwa wa Abrahama, wo kulusika lwa Benjamini.
2d0b020099	Ireeza kena aba kani bantu bankwe, abo baba kwizi. Kamwinzi icho mañolo achi wamba kuyamana ni Eliya, umo mwaba kumbilili ni Ireeza kuamana ni Isilaele?
2d0b03007a	“Simwine, babehayi batanikizi bako, baba chololi tutala twako. Njime nenke yo shele, mi bakwete kugana buhalo bwangu.”
2d0b040062	Kono ikalabo ya Ireeza iba wambanzi kwali? “Ni libikile 7000 bakwame baseni kufukamina Baale.”
2d0b050063	Nihakwina bulyo cwale, heyinu i nako nayo kusina bamwi bashele che baka lyo buiketelo bwa chishemo.
2d0b060063	Kono haiba kuti che chishemo, kaisili ke mitendo. Kusi bulyo chishemo ni chi sena chibabi chishemo.
2d0b070081	Chinzi linu? Chintu chi baba kugana ma Isilaele, kahena baba chiwani, kono baketetwe baba chiwani, mi bungi buba zuminizi inkulo:
2d0b0800a0	Kwina bobulyo sina mukuñolelwe: “Ireeza ababahi lihuho lwa kubula inzimbo, menso ili kuti kanji baboni, ni matwi ili kuti kanji bazuwi, kuleta linu izuba.”
2d0b09006c	Linu Dafita ucho, “Musiye itafule yabo isanduke ka nyandi ni kaswa, chisitataliso ni bubengiso kuba lwisa.
2d0b0a0058	Musiye menso abo a sihiswe ili kuti kanji ba boni. mi ba ongomane misana inako yonse.”
2d0b0b00b0	Ni wamba cwale, “Kana baba chunchuli kuti mane bawe?” Kanji kubi bulyo. Nihakuba bulyo, cha kukangwa kwabo bene, kuhazwa ku bezi kube chisi, ili kuti ba bengiswe cha muuna.
2d0b0c0094	Linu haiba kuti kukangwa kwabo njo bufumu bwe yinu inkanda, mi haiba kuti kusinyehelwa kwabo njo bufumu bu ba Chisi, kumana kwabo muku kanduhe bule?
2d0b0d0073	Kono hanu ni wamba kwenu be Chisi. Kubona fela kuti ni muapositola kube Chinsi, Ni hinda buikumuso mumutendo wangu.
2d0b0e0059	Mwendi muni minyenze cho muna abo bakwangu che nyama. Mwendi mane mutu haze bamwi kubali.
2d0b0f006e	Kakuti haiba kukaniwa kwabo joku bozekeza inkanda, ikamuhelo yabo kaibe bule kono buhalo kuzwa kwa bana fwile?
2d0b100079	Haiba zilyatu ze intanzi zibikitwe, kwina bulyo ni kubusu bwa chinkwa, Haiba mihisi i babalelwe, mukube bulyo niku mitai.
2d0b1100b5	Kono haiba kuti imwi mitai iba choki kwateni, haiba inwe, mutai we samu lye Olive lya muzuka, uba nungwa mwenu, mi haiba muba liyabili nabo mubufumu bwa mihisi ye chikuni che olivi,
2d0b120072	Kanji muli tundumuni hewulu ye mitai. Kono haiba nimuli tundumuna, kanjenwe mutusa mihisi, kono mihisi itusa inwe.
2d0b130044	Kamuwambe linu, “Mitai iba konsolwa ili kuti ni nungwe kwateni.”
2d0b1400ac	Iyo nje niti. Chebaka lyo kusa zumina kwabo baba cholwa kwateni, kono inwe muzimene cho kukola chebaka lye tumelo yenu. Kanji muli hupuli cho kuli hanzika, kono cho kutiya.
2d0b15005b	Kakuti haiba Ireeza kena aba bukelezi mitai inswanela, nangati inwe kakwina mwasa bukeleze.
2d0b1600fb	Mulole hateni, linu, mihato ya chishemo ni bukando bwa Ireeza. Kulimwi iyanza, bukando bubezi ha Manjunda ba bawi. Kono kulimwi inyanza, chishemo cha Ireeza chiza henu, haiba ni muzwila habusu ni mukuluka kwakwe. Kusi bulyo nanwe kamu kosolwe kwateni.
2d0b170057	Mi mane nabo, haiba kuti nibasa zwili habusu ni kusa zumina kwabo, kaba nungwe mwateni.
2d0b180136	Kakuti Ireeza usi wola kuba nunga mwateni hape. Mukuti haiba muba kosolwa bulyo kwi samu lye olive lya muzuka, mi cha kusaba ni ka mukulukelwa bulyo baba nungwa kwi samu ilotu lye olive, muchi samu chilotu che olive, kakube bule kwa ba Majunda ili abo mitai tato, mwete ba nungwe hape mwi simu lyabo lye olive?
2d0b1900f2	Mukuti kanisaki kuti mwi kale ni musezi, bamwangu, kweyi inkunutu, ili kuti kanji mubi batalifite mukuzeza yenu. Iyi inkunutu yakuti imbali imwi yaku kuku tuhalisa iba tendahali mwa Isilaele, kusikila kwizuzilizwa ku be Chisi chikweza mukati.
2d0b1a008c	Kobulyo Isilaele yonse mui i hazwe, sina mukuñolelwe: “Kuzwilila mwa Zioni kakube ni Mulukululi. Mwa zwise kusaba ni bumulimu kwa Jakobo.
2d0b1b0041	Mi ichi kachibe chilikani changu na bo, china zwisa zibi zabo.”
2d0b1c0091	Kulimwi iyanza kuamana ni evangeli, abo zila kwi neku lyenu. Kulimwi inyanza chokuya cho buiketelo bwe Ireeza, basakiwa chebaka lya ba zimu babo.
2d0b1d0031	Kakuti impo ni kusupiwa kwa Ireeza kaku chichiwa.
2d0b1e006f	Sina kumatangilo hamusana muba kuku teka Ireeza, kono hanu chimuba tambuli chishemo chebaka lyo kusazuwa kwabo.
2d0b1f0089	Mwi nzila iswana, hanu aba Majunda kana babali kusi zuwa. Mupuzo wakuti kacheshemo chitondezi kwenu nabo hanu kuti niba tambula chishemo.
2d0b20005e	Kakuti Ireeza abe yalili bonse che baka lya kuse chilila, njikuti naba bonise chishemo kubose.
2d0b210098	Oho, butungi bwe chifumu bonse bwa butali ni bwa maano e Ireeza! Kuwoleka bule kusanganiwa kwe nkatulo zakwe, mi inzila zakwe zina kule ni kwi zabahala!
2d0b220051	“Kakuti njeni yabezibi muhupulo wa Simwine? Kamba njeni yaba bi muyelezi wakwe?
2d0b23004a	Kamba njeni chetanzi yabahi chintu kwa Ireeza, ili kuti Ireeza amulihe?”
2d0b240062	Kono kuzwa kwali, ni chakwe, ni kwali, kwina zintu zonse. Kwali kube inkanya kuya kusa mani. Amen.
2d0c0100aa	Ni misusuweza cwale, bakwetu, ke chishemo cha Ireeza, kuti mulete mibili yenu ubu chitabelo chi hala, chi jolola, chi tambulwa kwa Ireeza. Uwu njo mutendo wenu usakahala.
2d0c0200a0	Kanji muyendeleli ne inu inkanda, kono mube ba chinchitwe chobuhya bwa mano enu. Mutende ichi kuti mwi zibe zilotu, zitambuleha, ni kusaka kushiyeme kwe Ireeza.
2d0c03010e	Kakuti ni wamba, chebaka lye chishemo icho chiba kuhewa kwangu, kuti yense wina mukati kenu kanji bazezi kuti ba bobutokwa ahulu kuhita mubaswanela kuhupulela. Kusibulyo, baswanela kuhupula che nzila yo butali, ubu sina Ireeza habahi kuzumwi ni zumwi itikanyo ye tumelo.
2d0c04005e	Sina hatwina zilama zingi mu mubili wonke, kono kahena kuti zilama zonse zina musebezi uswana.
2d0c050064	Mwi nzila iswana, inswe tubangi tumubili umwina mwa Kresite, mi tuchilama chimwina kuzumwi ni zumwi.
2d0c060097	Twina impo zi chinchana cho kuya ke chishemo chi tu bahewa. Haiba impo yo zumwi yo butanikizi, kutendahale bulyo kuya nche ntikanyezo ye ntumelo yakwe.
2d0c070064	Haiba impo yonzumwi ku sebeza, mumu siye a sebeze. Haiba zumwi wina impo yo kuluta, mumusiye a lute.
2d0c080101	Haiba zumwi impo yakwe kususuweza, mumusiye a susuweze. Haiba zumwi impo yakwe kuha, mumusiye atende bulyo chekulo yonke. Haiba zumwi impo yakwe ku yendisa, musiye ayendise che ntokomelo. Haiba zumwi impo yakwe kutondeza chishemo, musiye achite cho kusanga.
2d0c090050	Musiye ilato libe nikusena kuliha. Mukane cheli chibi; mukwatilile icho chilotu.
2d0c0a0062	Kuamana nilato lya bamwetu, mube nilato ku zumwi ni zumwi. Kuamana ni kute, mukute zumwi ku zumwi.
2d0c0b006d	Kuamana ni ntundamo hande, kanji muhakanyehi. Kuamana ni luhuho, mu nyolelwe. Kuamana ni Simwe, mumu tendele.
2d0c0c006b	Musange mwi nsepo imwina nayo kuamana ni zisikezite. Mulisante muma sikuluko enu. Muzwile habusu ku lapela.
2d0c0d0051	Muliyabile mu zisakahala kuba zumine. Musake inzila zingi zo kutondeza ikamuhelo.
2d0c0e0037	Mufuyaule abo bami nyandisa; mufuyaule mi kanji mukuti.
2d0c0f002b	Musange nabo basangite; mulile nabo balila.
2d0c10009e	Mube bo muhupulo uswana ku zumwi ni zumwi. Kanji muhupuli mwi nzila zo kulikumusa, kono mutambule bantu basali wanini. Kanji mutalifi mumi hupulo yenu mubene.
2d0c11004b	Kanji mubozekezi zumwi bubi cho bubi. Mutende bulotu habusu bwabantu bonse.
2d0c120049	Haiba kuoleka, sina ha kulitingite henu, muhale mwi nkozo ni bantu bonse.
2d0c130096	Kanji muli lwisi mubene, basakwa, kono muhe inzila kubu kali bwa Ireeza. Sina hakuñoletwe, “Kubozekeza nji kwangu; kani lihise; kuwamba Simwine.”
2d0c1400a7	“Kono haiba chila chenu chifwile inzala, mu mulisike. Haiba ufwile inyota, mumuhe cho kunwa. haiba ni mutenda inchi, kamu kunganye makala o mulilo hamuntwi wakwe.”
2d0c150034	Kanji mukomiwa ku bubi, kono mukome bubi cho bulotu.
2d0d0100a3	Musiye zumwi ni zumwi akuteke ba yendisi bamazimo makando, kakuti kakwina buyendisi kwanda ha buzwa kwa Ireeza. Imi buyendisi bwina kwateni buba ketiwa kwa Ireeza.
2d0d020079	Kuzwaho iye yokana ubo bunyendisi u lwisanisa intaelo ya Ireeza; imi abo babulwisa kaba wane inkatulo he wulu lyabo bene.
2d0d0300ac	Kakuti bayendisi kaba balwisi batenda zishieme, kono kuzitendantu zibi. Kana mulakaza kusatiya iye yo wina ha buyendisi? Pange chi shieme, imi kotambule ku zumininwa kwali.
2d0d0400c7	Kakuti iye muhikana wa Ireeza kwako cha kushiama. Kono haiba upanga zibilala, utiye; kakuti iye kahindi mukwale nikusena ibaka. Kakuti iye muhikana wa Ireeza, mubozekezi wo bukali kozo yo panga bubi.
2d0d05005d	Kuzwaho uswanela ku kuteka, isiñi bulyo che ibaka lya bukali, kono hape che ibaka lye zwalo.
2d0d060069	Ibaka lye chi muliha mutelo nao. Bayendisi ba hikana ba Ireeza, yo tekeleza kwezi zintu cho ku wondelela.
2d0d07009d	Mulife ku zumwi ni zumwi chi kolotwa kubali: mutelo kozo mutelo ku uswanela; chikoloti kozo kuchi kolotwa; kutiya kozo yo tiza; itompo kozo u swanela itompo.
2d0d08006f	Kanji mukoloti zumwi chimwi, kwanda o kusaka zumwi ni zumwi. Kakuti uzo yo saka mwakwe naye wizuziliza intaelo.
2d0d0900ab	Milao: “Kanji u pangi busangu, kanji wi hayi, kanji wibi, kanji ulakazi,” imi haiba kwina imwi intaelo nayo, ukungenywe mowu mubamba: “Sake mwako sina molisakila.”
2d0d0a003d	Ilato kali holofazi mwako; kuzwaho, ilato li zuziliza mulawo.
2d0d0b0091	Chebaka lyezi, mwizi inako, kakuti cheli inako yenu kuti mubuke kuzwa kuku lala. Lyahanu kuhazwa kwetu chikwina hafuhi kuhita hatutanga kuzumina.
2d0d0c0087	Masiku chi azwila habusu, imi izuba chilya chuta hafui. Twende linu tubike hembali mitendo ye fifi, imi twende tuzwate zizwato ze seli.
2d0d0d00d6	Twende tuyende cha kuboneka, sina musihali, isiñi cha kusanga kweinu inkanda kamba kukolwa ahulu; imi kanji tuyendi mu mitendo ya busangu kamba mwi intakazo zisawoleki kusiwa, imi isiñi mwi inkani kamba cho muna.
2d0d0e0063	Kono muzwate Simwine Jesu Kirisite, imi kanji muhi chibaka kwi nyama, kwi zuzilikiza intakazo yayo.
2d0e01004a	Mutambule yense yo fokola mwi intumelo, nikusena kuha inkatulo che inkani.
2d0e020058	Umwina muntu wina intumelo yo kulya chimwi ni chimwi, zumwi yo fokola ulya vulyo zisihu.
2d0e030085	Imi uzo yolya zonse kanji a nyansilizi uzo yasalyi; imi uzo yasalyi zonse kanji a atuli uzo yolya zonse. Kakuti Ireeza aba mutambuli.
2d0e0400b6	Njewe ni, iwe yo atula muhikana yowila kuzumwi? Njikwali habusu bwa muyendisi wakwe kuti uzimana kamba uwa. Kono ka pangiwe kuti a zime, kakuti Simwine u wola kumu tenda kuti a zime.
2d0e05008d	Umwina muntu ukuteka i zuba limwina hewulu lya limwi. Zumwi ukuteka mazuba onse kulikanyeleza. Musiye muntu yense azuwisise mumuhupulo wakwe.
2d0e0600b6	Iye yo kuteka izuba, ulikutekela Simwine. Imi iye yolya, ulyila Simwine, kakuti iye uha buitumelo kwa Ireeza. Iye yasalyi, usiya kulyila Simwine, naye bulyo uha buitumelo kwa Ireeza.
2d0e07004d	Kakuti kakwina kwetu yo lihalila iye mwine, imi kakwina yo lifwila iye mwine.
2d0e080074	Mukuti haiba tuhala, tuhalila Simwine, imi haiba tufwa, tufwila Simwine. Linu haiba tuhala kapa tufwa, tuba Simwine.
2d0e09005e	Kacheli ibaka Kiresite abafwi ni kuhala hape, ili kuti abe Simwine wa bonse bafwile ni bahala.
2d0e0a0093	Kono iwe, chinzi hau atula mwako? Linu iwe, chinzi hau nyansiliza mwako? Kakuti iswe twense katu kazime habusu bwe chipula che inkatulo cha Ireeza.
2d0e0b0096	Kakuti kuñoletwe, “Kubona nihala,” kuwamba Simwine, “kwangu lyonse izwi ni izwi ka lisungame, imi indimi ni indimi kaihe intumbo kwa Ireeza.”
2d0e0c0048	Chobulyo linu, zumwi ni zumwi kwetu mwahe buikalabelo bwakwe kwa Ireeza.
2d0e0d0090	Kuzwaho, sanzi tuboleli kuatula zumwi ni zumwi, kono chebaka lyobulyo tuzeze izi, kuti kakwina zumwi yeta bike chisitataliso kapa kuteela mwako.
2d0e0e0096	Nizi imi nina muchilikani ni Simwine Jesu, kuti kakwina chilijoloza icho chine. Kwanda yakwe njowola kuchihinda kuti kachijolwele, kwali kachijolwele.
2d0e0f007a	Haiba ibaka lya zilyo mukwako uzuwa kuchisa, aho kosiyendi mwi ilato. Sanzi usinyi cha zilyo zako uzo Kiresite yaba fwili.
2d0e100049	Chobulyo sanzi uzuminini zohupula kuba zishiyeme kuti ziwambiwe ubu zibi.
2d0e110070	Kakuti mubuso wa Ireeza kawuami zilyo ni kunywa, kono kuama kushiyama, inkozo, imi ni kusanga Muluhuho Lujolola.
2d0e120055	Kwali iye yotendela Kirisite cheyi inzila utambulwa kwa Ireeza imi uzuminwa ni bantu.
2d0e130045	Chobulyo linu, twende tu tundamene zintu ze inkozo ne zina zi tuzaka.
2d0e14007f	Sanzi usinyi mutendo wa Ireeza kebaka lya zilyo. Zintu zonse luli zijolola, kono chibi kozuna muntu yolya imi chimuletela kuwa.
2d0e150059	Kushiyeme kusalya inyama, kapa kunywa i waine, kapa icho chabona mwako kuti chi fosahele.
2d0e16006a	Intumelo yo kwete, ibike mukati kako ni Ireeza, yo fuyoletwe njozo yasa linyansi iye mwine kucha zuminina.
2d0e170066	Iye yo akanyeha unyanswa ha lya, kakuli kachi zwi mwi intumelo. Imi zonse zisa zwi mwi intumelo chibi.
2d0f01005c	Linu kwetu tukolete tu swanela ku kutusa bufokoli bu ba fokola, imi ni kusa litabisa tubene.
2d0f02005b	Tusiye zumwi ni zumwi kwetu atabise ya bambene naye kwezina zi lotu, ili kuti a zakwe naye.
2d0f030089	Mi ni heiba Kirisite kena abali tabisi mwine. Nihakubulyo, ibena bo bulyo sina mukuñolelwe, “Matapa abo ba bamituki aba wili hangu.”
2d0f040086	Kakuti zonse zi bañoletwe ku masule ziba ñolwa che intaelo zetu, ili kuti che inkulonde ni che insusuwezo ya mañolo tube ni insepo.
2d0f050058	Linu Ireeza we inkulonde ni insusuwezo a mihe mizezo iswana kuzwilila kwa Jesu Kirisite.
2d0f06006e	A pange bulyo ili kuti cha muzezo umwina ni mulomo umwina mutembe Ireeza ni Isi wa Simwine wetu Jesu Kirisite.
2d0f070056	Kuzwaho mutambule zumwi ni zumwi sina Kirisite mwa ba mitambwili, chentumbo ya Ireeza.
2d0f08008b	Chingi ni wamba bulyo Kirisite abapangwa buhikana bwa mupato kwi neku lyo buniti bwa Ireeza, cha kwi zuzikiza insepiso zi bahewa ku bazazi,
2d0f0900b1	mi ku Basikunze ni kuha ikanya kwa Ireeza cha chishemo chakwe. Kwina bulyo sina mu kuñolelwe, “Kuzwaho kanihe ikanya mukati ka Basikunze ni kuzimba intumbo che zina lyako.”
2d0f0a003b	Hape iti, “Musange, inwe mu Basikunze, ni bantu bakwe.”
2d0f0b0050	Mi hape, “Mutembe Simwine, mubose Basikunze; musiye bantu bonse ba mutembe.”
2d0f0c0084	Hape, Isaya uti, “Kakube ni muhisi wa Jese, mi iye yesa buke ku yendisa hewulu li Basikunze. Basikunze ka babe ni insepo mwali.”
2d0f0d0089	Linu Ireeza we insepo amizuze kusanga ni inkozo yonse cha ku zumina, ili kuti mube ni ku kwatinsana munsepo, cha ziho zo Luhuho Lujolola.
2d0f0e00b1	Name ni mwine ni zuwisisa chenu, ba mwangu. Ni zuwisisa kuti nanwe bulyo mwi zwile bulotu, kwizula inzibo yonse. Ni zuwisisa kuti nanwe bulyo muwola kuli nyemuna zumwi ni zumwi.
2d0f0f0079	Kono ni miñolela cha bundume bungi kwenu cha zintu zimwi ili ku mihupulisa hape, chebaka lye mpo ibahewa ime cha Ireeza.
2d0f1000ea	Iyi mpo ibali kuti ni swanela ku ba ni muhikana wa Jesu Kirisite yo tumitwe ku Basikunze, kuha sina mupurisita ivangeli ya Ireeza. Ni swanela kutenda bulyo ili kuti inubu i Basikunze pona chi itambulwa, ku jolozwa cha Luhuho Lujolola.
2d0f110040	Imi kusanga kwangu kwina mwa Jesu Kirisite ni muzintu za Ireeza.
2d0f120098	Njikuti kese ni wambe chimwi kwande yecho Kirisite cha ba maniselezi kuzwa kwangu cha ku kuteka ku Basikunze. Izi zintu zitendwa cha linzwii ni mutendo,
2d0f1300e2	cha ziho za zisupo ni zikomokisa, ni cha ziho za Luhuho Lujolola. Ichi chi bapangahali bulyo kuti kuzwa mwa Jerusalema, mi ni kuzimbuluka umo mane ku kasika kwa Iliriko, ili kuti niwole kutwala linzwi lya Kirisite cho kwizula.
2d0f14009b	Che iyi nzila, intakazo yangu ibali ya kuwamba ivangeli, kono isiñi kwe zibitwe Kirisite chezina, ili kuti kanzi ni zaki hewulu lya mutomo wa zumwi muntu.
2d0f15007f	Mukwikalile sina mu kuñolwe: “Abo kubali basena ba ba wambilwe zakwe mwize mu mubone, mi nabo basena ba bazuwi kaba zuwe.”
2d0f16002a	Kuzwaho ni ba kaniswa tungi kukwiza kwenu.
2d0f17005d	Kono hanu, ka nisina chibaka mwezi zikiliti, mi ni ba lyolelwe cha zillimo zingi kwiza kwenu.
2d0f180096	Monse muniyendela kwa Sipeini, ni sepa ku mibona ha nihita, mi ni ku nisindikizwa munzila chenu, hani mana ku likola kuli kopanya nanwe che nako zana.
2d0f190038	Kono hanu ni kaya kwa Jerusalema kuka tendela ba zumine.
2d0f1a006e	Sina hakubali kulotu ku tabisa kwa Masedonia ni Akaya kuha chimwi ku basena mukati ka bazumine mwa Jerusalema.
2d0f1b00b2	Eee, ku bali kutabiswa kwabo, imi, luli, cho kuti ba bali ku bakolota. Mi heiba Basikunze ba bali abeli muzintu zabo za luhuho, ba bakolota nabo cha ku batenda muzintu zi boneka.
2d0f1c007d	Kuzwaho, ha ni mana uwu mutendo ni ku bona kuti batambula zonse zi baletwa, ka ni yende kwa Sipeini ni ku mipotela hani hita.
2d0f1d0047	Nizi kuti ha nikeza kwenu kani ni ze mu kwizula che mbuyoti ya Kirisite
2d0f1e009b	Hanu ni mi susuweza, ba mwangu, cha Simwine wetu Jesu Kirisite, imi ni chelato lya Luhuho, kuti mulike hahulu mubonse name mwi intampelo kwa Ireeza changu.
2d0f1f007a	Mulapele kuti ni bukelezwe kwa bana basa kuteki mwa Judea, ili kuti kutenda kwangu mwa Jerusalema ku tambulwe ku bazumine.
2d0f200069	Mulapele kuti ni ze kwenu che intabo che intato ya Ireeza, ili kuti Ime, hamwina nanwe, ni wane impumulo.
2d0f21002c	Mi Ireeza we inkozo abe nanwe mubonse. Amen.
2d10010046	Nimiha bupaki ka nchizyetu Febe, muhikana we nkeleke ina mwa Senkreya,
2d100200dc	kutendela kuti mumu tambule che zina lya Simwine. Muchite bulyo sina mubatendela ba zumine, imi mumuzime hembali mumutuse muzintu zonse mwasaka intuso yenu. Kakuti iye mwine kasibili abatusi bantu bangi, mane name bulyo.
2d1003004a	Mu lumelise Prisila ni Akila niba hikana bangu mumitendo ya Kirisite Jesu,
2d1004008a	abo chabuhalo bwangu babali tombweli buhalo bwabo chebaka lyangu. Nilitumela kubali, isiñi ime nenke, kono ni benkele zaba Sikunze bonse.
2d1005008e	Mu lumelise inkeleke ina munzubo yabo. Mu lumelise musakiwa wangu Epaeneto, iye chichelantu chentanzi kuzumina kwa Kirisite mwinkanda ya Asia.
2d10060029	Mu lumelise Maria, yaba misebelezi ahulu.
2d10070098	Mu lumelise Androniko ni Juniasi, nchizyangu niba nibena nabo mwintolongo. Bezibahele ahulu mukati ka baapositola, abo babena mwa Kirisite ime niniseni.
2d10080030	Mu lumelise Amplias, musakiwa wangu mwa Simwine.
2d10090043	Mu lumelise Urbano, mutendi wetu mwa Kirisite, ni Stakisi ini suna.
2d100a0056	Mu lumelise Apelles, yozuminwa mwa Kirisite. Mu lumelise bena munzubo ya Aristobulusi.
2d100b0057	Mu lumelise Herodioni nchinzyangu, mu lumelise abo benzubo ya Narsiso bena mwa Simwine.
2d100c007b	Mu lumelise Trifena ni Trifosa, basebeza ahulu mwa Simwine, Mu lumelise ni Persida ini suna, yaba sebezi ahulu mwa Simwine.
2d100d003e	Mu lumelise Rufus, yoketetwe mwa Simwine, niba nyina ni bangu,
2d100e0051	Mu lumelise Asinkrito, Flegono, Hermesi, Patrobasi, Hermasi ni bamwabo bena nabo.
2d100f0056	Mu lumelise Philologus, Julia, Nerea ni nchizye, Olimpa ni bazumine bonse babena nabo.
2d10100054	Mu lumelisane cha kuli chunchuna kujolola. Inkeleke zonse za Kirisite zimi lumelisa.
2d10110083	Linu ni misusuweza, bamwangu, kuti muhupule abo baleta kukauhanya ni kusitatalisa. Chiba hitilila intuto imuba lutwa. Muzwe kubali.
2d101200a1	Bantu bakola ubu njaba kabasebelezi Simwine Kirisite wetu, kono mabumo abo. Cha buhuba bwabo ni manzwi atu shambwe shambwe bachengelela inkulo ziba sena mulandu.
2d101300a0	Cha mutala wenu wa kukuteka usika kuzumwi ni zumwi. Nisanga, kuzwaho, henu, kono nisaka inwe kuti mutalife kuzishiyeme, imi ni kusaba ni mulandu kuzi sashiyeme.
2d1014007f	Ireeza we inkozo mwalyatolele Satani kunsi ya matende enu cha kuhwela. Imi chishemo cha Simwine wetu Jesu Kirisite chibe nanwe.
2d10150056	Timotea, ini sebeza naye, umi lumelisa, ni Lusiusi, Jasoni, ni Sosipatere, nchizyangu.
2d1016003b	Ime, Teriusi yoñola ili ñolo hanzi, mulumele mwa Simwine.
2d10170078	Gayusi, kunikala nibe inkeleke bonse, ba milumelisa. Erasto, mutuli wa masheleni e tolopo, umi lumelisa ni Kwato mwakwe.
