2800000007	Matthew
2d070400cb	So then, my brethren, you, also, have died to the law, by the body of the Christ, in order that you may be married to another, to him who was raised from the dead that we should bring forth fruit to God.
2d07050092	For when we were in the flesh, the sinful passions which were excited by the law, were active in our members, so as to bring forth fruit to death:
2d070600a2	but now we are made free from the law, being dead to that by which we were bound, so that we may serve in newness of spirit, and not in the oldness of the letter.
2d070700c7	What, then, shall we say? Is the law sin? It can not be. Indeed, I had not known sin, except through law. For I had not known evil desire, unless the law had said: You shall not have any evil desire.
2d07080081	But sin, taking occasion through the commandment, rendered active within me every evil desire. For without the law, sin was dead.
2d07090067	Indeed, I was alive without the law, once; but when the commandment came, sin became alive, and I died:
2d070a0047	and the commandment, which was given for life, I found to be for death.
2d070b004c	For sin, taking occasion by the commandment, deceived me, and by it slew me.
2d070c0048	Therefore, the law is holy, and the commandment, holy and just and good.
2d070d00e5	Has, then, that which is good become death to me? It can not be. But sin, that it, might appear sin, was causing death to me through that which is good, in order that sin, through the commandment, might become exceedingly sinful.
2d070e0051	For we know that the law is spiritual; but I am carnal, sold into bondage to sin.
2d070f0068	For what I do, I know not: for that which I wish to do, this I do not; but that which I hate, this I do.
2d07100056	If, then, I do that which I wish not to do, I give assent to the law, that it is good.
2d07110043	Now, then, it is no longer I that do it, but sin that dwells in me.
2d0712008b	For I know that in me, that is, in my flesh, dwells no good; for to will is present with me; but to perform that which is good, I find not.
2d07130058	For the good that I wish to do, I do not; but the evil that I wish not to do, this I do.
2d07140062	Now, if I do that which I wish not to do, it is no longer I that do it, but sin that dwells in me.
2d0715004e	I find, then, this law: That, when I wish to do good, evil is present with me.
2d07160034	For, in the inward man, I delight in the law of God:
2d0717008c	but I perceive another law in my members, at war with the law of my mind, and making me a captive to the law of sin, which is in my members.
2d07180055	Wretched man that I am! Who will deliver me from this body that subjects me to death?
2d071900a2	I thank God that I shall be delivered through Jesus Christ our Lord. Therefore, I myself, with the mind, serve the law of God, but with the flesh, the law of sin.
2d0801004a	There is now, therefore, no condemnation to those who are in Christ Jesus.
2d08020061	For the law of the spirit of life in Christ Jesus has freed me from the law of sin, and of death.
2d080300c1	For what the law could not do, because it was weak through the flesh, God has done, who, sending his own son in the likeness of sinful flesh, and for a sin-offering, condemned sin in the flesh,
2d0804007d	that the righteousness of the law might be fulfilled in us, who walk not according to the flesh, but according to the Spirit.
2d0805008c	For those who are according to the flesh, mind the things of the flesh; but those who are according to the Spirit, the things of the Spirit.
2d08060051	For the mind of the flesh is death; but the mind of the Spirit is life and peace.
2d08070073	Because the mind of the flesh is enmity against God; for it is not subject to the law of God, nor indeed can it be.
2d08080036	Those, then, who are in the flesh, can not please God.
2d08090098	But you are not in the flesh, but in the Spirit, if indeed the Spirit of God dwells in you. Now, if any one has not the Spirit of Christ, he is not his.
2d080a0072	But if Christ is in you, the body is dead, on account of sin, but the Spirit is life, on account of righteousness.
2d080b00be	And if the Spirit of him who raised Jesus from the dead dwells in you, he that raised the Christ from the dead will give life to your mortal bodies, because of his Spirit that dwells in you.
2d080c0056	Therefore, brethren, we are debtors, not to the flesh, to live according to the flesh;
2d080d008a	for if you live according to the flesh, you shall die: but if, through the Spirit, you put to death the deeds of the body, you shall live.
2d080e0046	For as many as are led by the Spirit of God, they are the sons of God.
2d080f0096	For you have not again received the spirit of bondage, that you may fear; but you have received the spirit of adoption, by which we cry, Abba, Father.
2d0810004d	The Spirit itself testifies with our spirit, that we are the children of God;
