2800000005	Matei
2b11090073	“Najhope bheniya. Najhope jhe bhando bha pannema nambo najhope bhando bhumbekiye, nhwalo bhando bhamba ndi bhino.
2b110a0086	Bhando bhoha bhungwete ndi bhino, na bhando bhoha bhinkwete ndi bhango, na ung'alicho gwango ubhonikine kwa bhando bheniya bhumbekiye.
2b110b00bf	Nitama jhe kabhele pannema pano, nambo bhamba bhamela pannema. Ma Tate manyahinyahi! Mwalonde kwa likakala lya liina lino, bhatame mulilongo limo ngita nenga na mwenga chitubhii maghumba nde.
2b110c00bf	Punikibha nabho pamonga, nalondita kwa likakala lya liina lino. Abhii jhe hilu mundo jhumo pakate jhabhe jwahobhalile, nambo jhola jwahaghulilwe kuhobhelela Majhandiko gha Chapanga ghatimile.
2b110d006e	Bhahe, ngoheno nihika kwino, nilongela malobhe ghanga namela pannema bhatwelele luheko lwango kumiojho jhabhe.
2b110e009d	Nenga napekiye lilobhe lino, na bhando bha pannema bhajhakwachimwa, nhwalo bhene chi bhando bha nnema ghongo jhe, ngita nenga chimile jwa pannema ghongo jhe.
2b110f005d	Nijhopa nkotoka kwakangila panja na nnema ghongo, nambo nijhopa mwalonde na Limbembela jhola.
2b1110004e	Bhene chi bhando bha nnema ghongo, ngita nenga chimile jwa pannema ghongo jhe.
2b1111006a	Mwatende bhabhehe bhando bhino bhanyahinyahi kwa ndela jha uchakaka. Nhwalo lilobhe lino ndi lya uchakaka.
2b11120047	Ngita hele nenga chiundumita pannema, na nenga helahela natuma pannema.
2b1113006f	Kwa nhwalo jha bheniya nenga namwete nikibhoha kwa nhwalo jhabhe, na bhene bhakibhohe chakaka kwa nhwalo gwino.
2b11140069	“Najhope bheniya tuijhe, nambo helahela najhope bhando bhoha bhubhapala kunyeketela kwa mabholo ghango.
2b111500c1	Nijhopa bhoha bhabhehe maghumba nde. Tate, Nijhopa bhatama nkate jhito ngita mwenga chimitama nkate jhango na nenga nkate jhino. Bhando bhoha bha pannema ghongo bhamanye chakaka undehi kunduma.
2b11160061	Nenga napekiye ukolongwa ghoghola ghola ghumbekiya, bhabhehe pamo ngita twenga chitubhii pamonga.
2b111700ae	Bhahe, nenga mme nkate jhabhe, na mwenga mme nkate jhango, nijhopa bhabhaha pamonga nde. Bhando bha pannema bhamanya mwenga ndi jhundumita, na napahile ngita chiumbala nenga.
2b111800a4	“Tate! Nijhopa bhando bhumbekiye bhamba bhatame pamonga na nenga pala punibhegha, na bhaubhone ung'alicho gwango ghola ghumbekiya kabula jha kupanganwa kwa nnema.
2b1119007a	Tate jwaumbone, bhando bha pannema bhaumanyite jhe, nambo nenga niumanye, na bhando bhamba bhamanye mwenga ndi jhundumita.
2b111a008d	Nitehi umanyikane kwa bhando bhoha, nanyendelela kutenda bhaumanye, upalo gwino kwa nenga utame nkate jhabhe, na nenga ndame nkate jhabhe.”
2b120100cf	Yecho pajhomolila kunnyopa Chapanga, jwenio na bhabholwa bhake bhajhakujhomboka kwiye jha lukemba lwa ku Kedulone. Peniya pakibha na buchitane jha Michaitune, Yecho na bhabholwa bhake bhajhakujhingii mwenio.
2b1202005a	Yuda jwanyambila Yecho jhola, akapamanye peniya, nhwalo Yecho ahwelita na bhabholwa bhake.
2b12030103	Peniya Yuda ajhakujhenda pabuchitane jha Michaitune pamonga na akakomana ngondo bha kilume na pamonga akalonda bha nyumba jha Chapanga bhibhatumitwe na akapiya matambiko bhakolongwa na Mapwalichayo, bhajhakuhika na lumule na limbolembole na indukwa na mikowa.
2b1204006c	Yecho akamanyite ghoha ghimpala kunkolela, ajhakwajhendelela na kwakonya, “Bho, mangota mipalaha ghane?”
2b1205008c	ngabhanyangwila, “Yecho jwa ku Nachalete.” Yecho ajhakwalobholela, “Ndi nenga.” Yuda jwanyambila Yecho akajhemite pahina na bheniya.
2b1206005a	Yecho pabhalobholila, “Nenga ndi,” bhajhakubhujha kihenga nyuma na kugwegha pahe puuu.
2b12070067	Yecho ajhakwakonya kabhele, “Mangota mipalaha ghane?” Pibhajhangwila, “Yecho jwa ku Nachalete.”
2b12080076	Yecho pabhalongalila, “Nikanobholile kubhehe ndi nenga, na anda nenga ndi jhumumbalaha, mwaleke bhamba bhajhende.”
2b12090079	Alongila naha ghalongila makacho ghalenganile ghighalongila, “Tate, bhando bhumbekiya nikahobhiche ndeka hilu jhumo.”
2b120a00bf	Bhahe, Simone Petile nganholomwila upanga muchako, ajhakutondobheya na kuheketa lichikilo lya lubhoko lwalelo lya ntumiche jwa Mpiya Litambiko Nkolongwa. Ntumiche jwenio liina lyake Malukuse.
2b120b009c	Bhahe, Yecho ajhakunnobholela Petile, “Mmujhiche upanga gwino kuntohila! Bho, mipala ngotoka kunywegha mukibaba cha malagho nganenganikiye Tate gwango?”
2b120c0099	Bhahe, lilongo lya akakomana ngondo bha Kilume na nkolo jwabhe na akalonda bha Nyumba bha Chapanga jha Akayahude bhajhakunkamula Yecho, na kuntabha pyee,
2b120d007c	bhajhakutumbuu kumpeleka kwa Anase. Anase akibha nkohano mundo Kayafa, Kayafa akibha Mpiya litambiko nkolo kwa chaka chenie.
2b120e0079	Kayafa ndi jhojholajhola jwabhalongolila bhakolo bha Akayahude, mbaha mundo jhumo ahweghe kwa kwaghombokola bhando bhoha.
2b120f00b4	Simone Petile pamonga na mmolwa jhonge bhajhakunkengamila Yecho. Nhwalo mmolwa jhola jhonge akamanyikine na Mpiya Litambiko Nkolo, peniya bhajhakujhingii pamonga na Yecho pa Bwalo.
2b121000d7	Nambo Petile ajhakujhema panja jha nnyango. Peniya mmolwa jwamanyikina na Mpiya litambiko nkolo ajhakupita panja na kulonge na mwikeghe nnonda jwa nnyango, peniya mwikeghe jhola ajhakunekekeya Petile ajhingii nkate.
2b121100a9	Nchikana jhola nnonda jwa nnyango ajhakunkonya Petile, “Bho, mwenga chi jhumo jwa mmolwa jwa mundo jhonjo?” Petila pajhangwila, “Nahijhe nenga chi mmolwa gwake.”
2b1212008b	Nhwalo kukibha na malile akatumiche na akalonda bhajhakukungana mwotu na kujhota. Na jwenio Petile akajhemite pamonga nabho ajhotita mwotu.
2b12130056	Bhahe, Mpiya litambiko nkolo ajhakunkonya Yecho panane jha bhabholwa na mabholo ghake.
2b121400bd	Yecho ngalongila, “Nongila hotuhotu na bhando, molita munyumba jha kukonganikii Akayahude na pa Nyumba jha Chapanga, pubhakonganika Akayahude bhoha, kibhiijhe kilebhe chindehila mungwapa.
2b12150084	Nhwalo ghane chiungonya nenga naha? Mwakonyekehe bhando bhala ghabhajhohine. Mwakonye chanalobhalile, nhwalo bhamanye chinongile.”
2b1216009c	Yecho palongila malobhe gheniya, nnonda jhumo akibha pahina jhake ajhakunapula mbalamande lapu alongila, “Nhwalo ghane munyanguu Mpiya litambiko nkolo!”
2b1217009d	Yecho pajhangwila, “Anda nyangwii mbone ndeka nnongele kilebhe chenie palonge jha bhando. Nambo anda nyangwii mbone, nhwalo gwa nike umatwii mbalamande?”
2b12180063	Peniya Anase ajhakuntutuhana Yecho kongo bhantabhite pyee ade kwa Kayafa ndi Mpiya litambiko nkolo.
2b121900bd	Bhahe, Simone Petile akibha ajhemite peniya ajhota mwotu, bhando bhajhakunkonya, “Bho, na mwenga helahela chi mmolwa jwa mundo jhonjo?” Nambo Petile ajhakukana alongila, “Ne ndeka.”
2b121a00bd	Ntumiche jhumo jwa Mpiya litambiko nkolo, nnongo jwa jhola jwakapyekwitwe lichikilo na Petile, ajhakunkonya, “Bho, mbona nikamwene mundo jhonjo pamonga kubuchitane jha Micheitune kola?”
2b121b0044	Nambo Petile ajhakukana kabhele, papalapala lijhogholo lijhakubheka.
2b121c0111	Pukuchila tugha putiputi bhajhakuntola Yecho kubhoka ku munyumba jha Kayafa na kunhikicha ku liboma lya nduna jwa Loma. Bhakolo bha Akayahude bhakajhingii ndeka nkate jha liboma lyenio, nhwalo bhapata bhabhehe nyahinyahi palonge jha Chapanga bhalyeghe chakulya cha Pachaka.
2b121d005d	Bhahe, Pilatu ajhakupita panja na kwakonya, “Mundo jhonjone alemwite nike ade mtakalile?”
2b121e0054	Ngabhajhangwila, “Anda mundo jhonjo nakulemwajhe ngatuhikiche jhe kwino mwenga.”
2b121f00c7	Pilatu ajhakwalobholela, “Mtutuhane mabhene na mukahadabule kulenganii lilaghalikilo lino.” Akayahude pibhajhangwila, “Twenga tukwete jhe ukindendeke gwa kuhadabula na kukoma mundo jhojhoha.”
2b12200048	Itendika naha lilobhe lya Yecho lilongila, kwalangiya chajhenda kuwegha.
2b1221008a	Peniya Pilatu ajhakujhingii nkate jha liboma kabhele na kunkema Yecho na kunkonya, “Bho, mwenga ndi Munahota nkolongwa jwa Akayahude?”
2b12220071	Yecho ajhakunkonya, “Bho, malobhe gheniya ghihuma nkate jhino amu bhando bhange bhanongolile malobhe ghango?”
2b1223009a	Pilatu ngajhangwila, “Bho, mihambuka nenga Nayahude? Bhando bha kilambo chino na akapiya matambiko ndi bhibhantutuhine kwa nenga. Bho, nnemwite nike?”
2b122400f9	Yecho pajhangwila, “Unahota Nkolongwa gwango chi pannema pano. Unahota Nkolongwa ngaubhehe gwa pannema, bhando bhubhakibha bhibhankengima ngabhakengilile ngotoka kukamulwa na bhakolo bha Akayahude. Nambo unahota nkolongwa gwango gwapamba ndeka!”
2b12250124	Peniya Pilatu pankonyita, “Bho, mwenga ndi munahota nkolongwa?” Yecho ngajhangwila, “Mabhene ndi milonge nenga munahota nkolongwa. Nenga melwike kwa nhwalo gwenio na kuhika pannema pano kwalobholela bhando malobhe gha uchakaka, bhando bhibhapala uchakaka ujhokanikiya malobhe ghango.”
2b122600d7	Bhahe, Pilatu ajhakunkonya Yecho, “Uchakaka ndi kilebhe ghane?” Pilatu pajhomolila kulonge gheniya ajhakupita panja kabhele kwalobholela Akayahude, “Nenga nikihwe ndeka chalemwite ade kunhadabula mundo jhonjo.
2b122700aa	Nambo kulengana na nikayobhalikiye mangota kudindulila mpungwa jhumo machiko gha Unyagho gwa Pachaka. Bho, mipala ninyogholele jhonjo Munahota Nkolongwa jwa Akayahude?”
2b12280090	Peniya bhajhakutumbuu kuchobhela, “Nahi jhe jwenio ndeka! Tupala mutudindulile Balaba!” Balaba akibha apokita ilebhe ya bhando kwa makakala.
2b1301005b	Bhahe, Pilatu ajhakwalobholela bhantole Yecho, bhankenyule yato ya limbendela lya ndomondo.
2b13020084	Bhene akakomana ngondo bhajhakuhinga hingo jha mibha na kuwalikiya pamuto. Helahela bhajhakuwalikiya ngholole gwa unahota nkolongwa.
2b13030093	Bhajhakunyendelela palonge jhake na kunyambucha bhalongila, “Mbukwa, Munahota Nkolongwa jwa Akayahude!” Bhamatwila mbalamande jha umatama lapu.
2b1304008e	Pilatu ngapitita panja kabhele na kwalobholela Akayahude, “Dolekeya, nipiya panja na umanyengane nikihwejhe cha kunhadabula mundo jhonjo.”
2b130500a3	Bhahe, Yecho ajhakupita panja kongo ahwalite hingo jha mibha na ngholole gwa unahota nkolongwa. Pilatu ajhakwalobholela, “Munolekehe! Mundo jwenio ndi jhonjo!”
2b13060113	Akapiya matambiko na akalonda bha Nyumba jha Chapanga pibhammonita Yecho, bhajhakunonoha njobhelo bhalongila, “Mumambe panchalaba! Mumambe panchalaba!” Pilatu ajhakwalobholela, “Mtolangane mabhene mukamambe panchalaba, nenga nilihwe ndeka lyalemwite lilemo lyolyoha.”
2b1307009c	Akayahude bhajhakunnyangula, “Twenga tubhii na lilaghalikilo, lilaghalikilo lyenio lilongela limpala akomwe, nhwalo jwenio alongila Mwana jwa Chapanga.”
2b13080035	Pilatu pajhohina lilobhe lyenio, ajhakujhoghopa hake.
2b13090077	Papa ngajhingila kabhele mu liboma lyake na kunkonya Yecho, “Bho, mwenga nhumi kojhe?” Nambo Yecho akajhangwii jhe.
2b130a00ab	Nambo, Pilatu ajhakunnobholela Yecho, “Bho, umeke maghonga kulonge na nenga? Umanyite ndeka nenga ngwete ukindendeke gwa kunyogholela amu kumamba panane jha nchalaba.”
2b130b00a0	Yecho ajhakunyangula, “Mwenga ukindendeke kunhadabuu nenga nhwalo ukindendeke gwenio mpatite na Chapanga. Jhola jwanetite kwino ndi jwabhii na uhakaho twe.”
2b130c010f	Kubhoke peniya, Pilatu apaliya ndela jha kunnekekeya Yecho. Nambo Akayahude bhajhakutumbuu kuchobhela kanonoha bhalongila, “Anda munekikiye mundo jhonjo, mwenga makoche jhe jwa munahota nkolongwa jwa ku Loma! Mundo jhojhoha jwakitenda munahota nkolongwa jwa ku Loma!”
2b130d00b6	Bhahe, Pilatu pajhohina malobhe gheniya ajhakumpiya Yecho panja, peniya Pilatu ajhakutama pa kigoda cha luhadabulo pipikemwa “Lubhanja lwa maghanga.” Kiebulaniya bhikema Gabatha.
2b130e008e	Pihikila chaa chita jha muhe, lichiko lya kulenganikiya Pachaka. Pilatu ajhakwalobholela Akayahude, “Ndi Munahota Nkolongwa gwino jhonjo!”
2b130f012e	Nambo Akayahude bhajhakunonoha njobhelo bhalongila, “Mukome! Mukome! Mumambe panane jha nchalaba!” Pilatu ajhakwakonya, “Mipala nimambe munahota nkolongwa gwino?” Akapiya matambiko bhakolo bhajhakujhanguu, “Twenga tukwete jhe munahota nkolongwa jhonge nambo munahota nkolongwa jwa ku Loma!”
2b1310008d	Peniya, Pilatu ajhakwakamuha Yecho mu mabhoko gha akakomana ngondo bhamambe panane jha nchalaba. Peniya akakomana ngondo bhajhakuntola Yecho.
2b1311008c	Yecho ajhakubhoka pa muche kongo agheghite nchalaba gwake, ade chehemo jhikemitwa “Libhonge lya Muto,” kwa Kiebulaniya bhikema Goligota.
2b13120096	Peniya ndi pibhamambita Yecho panchalaba, helahela bhakabhambitwe bhando bhange bhabhele, jhumo lubhoko lwalelo na jhonge lwa ngejha, na Yecho pakate.
2b1313008f	Pilatu ajhakujhandika litangacho na kulibheka panane jha nchalaba gwa Yecho, “Yecho jwa ku Nachalete ndi Munahota Nkolongwa jwa Akayahude.”
2b131400c7	Pala pibhammambita Yecho panchalaba pakibha pahina na muche. Bhahe, Akayahude bhamahele bhahwelita kuchoma majhandiko gha litangacho lyenio, na ghakajhandikwe kwa Kiebulaniya na Kilatine na Kigilike.
2b131500d0	Bhahe, akapiya matambiko bhakolo bhajhakunnobholela Pilatu, “Nkotoka kujhandika naha, ‘Munahota nkolongwa jwa Akayahude,’ nambo jwenio alongila naha, ‘Nenga ndi Munahota Nkolongwa jwa Akayahude.’”
2b1316003e	Pilatu ngalongila, “Ghunyandike, nihoto jhe kughalambula.”
2b13170116	Akakomana ngondo pubhajhomolila kummamba Yecho panane jha panchalaba, bhajhakutola ngobho yake na bhajhakuhibhaghana malundiko ncheche, kila lipungo kwa akakomana ngondo jhumo. Helahela bhajhakutola ade likanjo lyake na lyenio lyangachonwa, jhikalokwite kuhumii kunane ade pahe.
2b13180163	Akakomana ngondo bhajhakulongolelana, “Tukotoka kujhepula likanjo lende, nambo tuhenge kahumbuhumbu nnobhole tumanye nalibhaha lyaghane.” Itendika naha kupala ghatimile Majhandiko gha Chapanga ghighalongila, “Bhakabhaghine ngobho yango, nambo likanjo lyango bhajhakulitendela kahumbuumbu nnobhole.” Naha ndi chibhakatenda bheniya akakomana ngondo.
2b1319009e	Pahina jha pa nchalaba gwa Yecho bhakajhemite akamajhe mundo, majhe mundo Yecho na Maliya nhwana mundo Kiliopa na Maliya jwahumila ku kilambo cha ku Magidala.
2b131a008c	Yecho pammonita majhe mundo na mmolwa gwake jhola jwapalita hake, ajhakunnobholela majhe mundo, “Majhe, jwenio ngoheno ndi mwana gwino.”
2b131b0098	Peniya ajhakunnobholela mmolwa jhola, “Ngoheno, jwenio ndi majhe gwino.” Kuhumi peniya, mmolwa jwenio ajhakunghegha Maliya, ajhakutama nako kajhake.
2b131c0075	Yecho akamanyite ghoha ghakamilike, Majhandiko gha Chapanga ghabhii telatela, Yecho ajhakulonge, “Nijhoha nyota.”
2b131d00ce	Pahina jhake pakibha na kilebhe chikitwelile divaye jhibhabha. Bhahe, akakomana ngondo bhajhakuchwiya mu lidodoke mu divaye jhibhabha jhela, na kuhomeka mulundwatwabhe lwa hichopo, nakumekela Yecho pannomo.
2b131e0082	Bhahe, Yecho papekiwa divaye jhene jhibhabhite ajhakulonge, “Ghoha ghatimile!” Peniya ajhakujhinamicha muto gwake, na kuwegha.
2b131f0199	Lichiko lyenio likibha lichiko lya kukilenganikiya, na lichiko lilikengima likibha lichiko lya Kupomolela lya Akayahude. Nhwalo ghongo bhakolo bha Kiyahude bhakapahi jhe malelo ghahighalike panane pa nchalaba mulichiko lya Kupomolela, nhwalo Lichiko lya Kupomolela likibha lichiko likolongwa kwabhe. Akayahude bhajhakunyopa Pilatu makongono gha bhando bhubhabhambitwe imetulwanwe na malelo ghabhe ghanhuluhwe.
2b132000de	Bhahe, akakomana ngondo bhajhakujhenda, bhajhakung'onyolana makongono gha mundo jwalongolile kubhambwa na Yecho peniya bhajhakung'onyola magholo gha mundo jhuubhele bhubhakabhambitwe pamonga na Yecho panane jha panchalaba.
2b13210052	Nambo pubhanhikila Yecho, bhankolila ahwii njwe, bhakang'onywii jhe magholo ghake.
2b1322006e	Nambo nkomana ngondo jhumo ajhakunyundukula Yecho nkowa gwa mu lubhaho, papalapala ijhakupita miyahe na mache.
2b13230089	Mundo jwalolita chenie chikipitila, ndi jwatulongolila na chalongila chakaka. Na chenie chaghalongila ndi chakaka, na mangota nnyeketele.
2b1324006c	Itendika naha Majhandiko gha Chapanga ghabhehe telatela, “Kibhii jhe kihupa chake chikipalwa kumetulwa.”
2b1325006a	Peniya Majhandiko gha Chapanga ghilonge kabhele, “Nabhanolekeya mundo jhola jhubhanywundukwile nkowa.”
2b13260143	Pughajhomokila gheniya, Uchupo jwa ku kilambo cha Alimataya, ajhakunyopa Pilatu yegha jha Yecho atole. Uchupo akibha mmolwa gwa Yecho jwa kukihiya hiya nhwalo abhajhogwipa bhakolo bha Akayahude. Pilatu ajhakunnobholela Uchupo ahuluwe yegha jha Yecho panane jha nchalaba, bhahe, Uchupo ajhakujhenda kuhuluwa yegha jha Yecho.
2b132700b9	Uchupo akalongohine na Nikodemo, mundo jhola peniya makacho akanyendilila Yecho lichiko limo uhiko. Nikodemo akaletite piche nhwano jha ntela ghukemitwa manemane ghuhangalwine na ubane.
2b13280096	Bhahe, bhoha bhabhele bhajhakutola yegha jha Yecho bhajhakubhilingilila ngobho jha malelo pamonga na mahuta ngita chibhayobhalile Akayahude pakuchika.
2b1329007c	Pala pubhamambita Yecho pakibha na kijhongo, mu kijhongo chenio pakibha na mambe yono, abhii jhe mundo jwakaghonikwe mwenio.
2b132a0078	Nhwalo ikibha Lichiko lya Akayahude lya Kupomolela, na nhwalo mambe ikibha pahina, bhajhakubheka mwenio yegha jha Yecho.
2b140100b5	Lichiko lya jumapile putiputi kwamela kunakongola jhe maha, Maliya jwahumii ku kilambo chaku Magidala ajhakujhenda ku mambe na kuikolela lighanga lela liliyekelile mambe likangitwe.
2b140200b6	Bhahe, ajhakubhutuka ade kwa Simone Petile na mmolwa jhonge jhola jwapalitwa hake na Yecho na kwalobholela, “Bhayungite yegha jha Bhambo umambe, na tumanyii jhe bhamekite kojhe!”
2b14030044	Peniya Simone Petile na mmolwa nnyake jhola bhajhakujhenda ku mambe.
2b14040076	Bhoha bhabhele bhabhutwika, nambo mmolwa jhonge ajhakuchocha kulubheya kuliku Petile, ajhakulongolela kuhika ku mambe.
2b14050075	Pahikita ajhakujhinama na kulingukiya nkate jha mambe, ajhakuhibhona ngobho jha malelo, nambo akajhingii ndeka nkate.
2b14060072	Bhahe, Simone Petile jwankengima unyuma, ajhakuhika ajhakujhingii mu mambe. Ajhakuhibhona ngobho jhela jha malelo.
2b1407009f	Helahela ajhakuibhona chanda na chanda jhela jhakabhilingililwe Yecho kumuto. Ngobho jhene jhikibha pakanjika, nambo kikabhilwingwe maha na kubhekwa pakanjika.
2b14080059	Peniya mmolwa jwakatumbwii kuhika ku mambe, helahela ngajhingila mwenio, ajhakujheketela.
2b1409004b	Bhakamanyitii jhe Majhandiko gha Chapanga chighalongila, Yecho ipala ayoke.
2b140a002a	Bhahe, bhabholwa bhajhakukelebhuka ukajha.
2b140b0078	Maliya akajhemite panja jha mambe kongo abhii mahole chwii. Pakibha alelita, ajhakulita na kulingulila nkate jha umambe,
2b140c00c6	ajhakwabhona akatumiche bha kunane kwa Chapanga bhabhele bhubhahwalita ngobho nhuo ya mbumbumbu, bhakibha pala pukabhekwite yegha jha Yecho, jhumo upandi gwa ku muto na jhonge upandi gwa ku magholo.
2b140d00b1	Bhahe, akatumiche bha kunane kwa Chapanga bhala bhajhakunkonya Maliya, “Majhe, milela nike?” Maliya ajhakwajhanguu, “Bhayungite Bhambo gwango, na kwale bhamekite kojhe!”
2b140e008d	Maliya palongila malobhe gheniya, ajhakughalambuka kuyeto na ajhakummona Yecho ajhemite peniya, nambo akaumanyi ndeka ngita akibha ndi Yecho.
2b140f00d4	Yecho pankonyita, “Majhe, nhwalo gwa nike milela? Mipalaha ghane?” Maliya ahambwika alonge na ntunja buchitane, ajhakunnobholela, “Munahota, anda mutoile, unnobholele, kojhe kumumekite, nyende nikantole.”
2b14100086	Yecho ajhakunnobholela, “Maliya!” Maliya ajhakughalambuka ajhakunnobholela kwa Kiebulaniya, “Rabone!” Mana jhake, “Mmola.”
2b14110110	Yecho ajhakunnobholela, “Ungotoka kungamula, nhwalo namela ninajhenda jhe kunane kwa Tate gwango. Nambo nnyende kwa akalongo bhango na makalobholele, nijhenda kunane kwa Chapanga kwa Tate gwango na mangota helahela Tate gwino, Chapanga gwango helahela Chapanga gwino.”
2b1412009f	Bhahe, Maliya jwa ku kilambo chaku Magidala ajhakukelebhuka na kwalobholela bhabholwa anda akongine na Bhambo, akabhalobhalile ngita chela Yecho channobholile.
2b141300eb	Kimiye jhela lichiko lya jumapile, bhabholwa bhakakonganike munyumba na kongo milyango idinditwe, nhwalo bhajhogwipa bhakolo bha Akayahude, Yecho ajhakupitila pwitu na kujhema pakate jhabhe, ajhakwalobholela, “Uteeke ubhaha kwino.”
2b141400a1	Pajhomolila kulonge malobhe gheniya, Yecho ajhakwalangiya mabhanga gha mu mabhoko na gha mu lubhaho lwake. Bhabholwa bhajhakuhangana hake nhwalo bhamwene Bhambo.
