2800000009	ማቶሳ
2e020e00f6	የዝን ጌሽ አያና ባይዘ አስ ጾዘ አያናፓ እንግንትዘ እሞ ኤኮደስ ዳንዳኦስ። ይና ኤስ ኤያትꬅ፤ ኡባና ጌሽ አያናራ ቁርችንትዛን ግሾ ኤ ኤሮደስ ዳንዳኦስ።
2e020f0071	የዝን ጌሽ አያና የዘ አስ ኡባ ባዝ ቁርቻነ፥ የዝን ኤዛ ኦደን ቁርቾስ።
2e021000cb	ጌሽ ማጻፍተ፥ «ላꬄ ዎዝንቶ ኤርዘ ኦደ? ኤዛ ዞሮደስ ዳንዳእዘ ኦደ?» ጋእንት ጻፍንትዳን ፋና። የዝን ኑስ ክርስቶሳ ዎዝና የነ።
2e030100b8	ታ እሹንꬆ፥ ይን ክርስቶሳ ግዳ Ꮉጋ ዦጋን አማኖሰ አሱንꬅ ፋና የዘ ግሾ ታኒ አያናባዝ ይንትስ ኦሆደስ ዳንዳእካያ።
2e03020097	ይን ምንꬅ ካꬃ ማደስ ዳንዳእካይዘ ግሾ ታኒ ይንታና ማꬅ ሽችዳ፤ Ꮉተን ማቅኮ ይን ዳንዳእካያ።
2e030300dd	Ꮉተን Ꮉጋ ይን አሾ ቆፋራ የነ። ይን ግዳ የዘ ቃናተን ላለን ይን አማኖሰ አስ ፋና የዛኖ ኤርሶሳነ? ይን ኦችዛና አሾ ቆፋራ የዘ አስ ፋና ባነ?
2e030400a1	ይንታፓ ፈተ፥ «ታኒ ጳዉሎሳስ» መሉንꬅ ማህ፥ «ታኒ አጵሎሳስ» ጋይኮ፥ ጾዝ አያና ባይዘ አስ ፋና ባነ?
2e030500bf	ዬዝን፥ አጵሎሳ ኦደ? ጳዉሎሳ ኦደ? ኡን ይን አማኖደ ፋና ኦችደ ጾዘ ኦቻንቾ። ጾዚ ፈተስ ፈተስ እንግደ ኦችት ጋር ኦቻነ።
2e0306004f	ታ ቱክዳ፤ አጵሎሳ Ꮉꬅ ኡሽዳ፥ የዝን ድችደ ጾዚ።
2e03070060	ይኒ ግሾ፥ ድችደ ጾዛ ፋትን ቱክዘን Ꮉꬅ ኡሽዘን አኮን ባያ።
2e0308007f	ቱክዘን Ꮉꬅ ኡሽዘን ዎላ ፈቶ፥ የዝን ፈተ ፈተ ፋ ኦቺ ላብዳን ጋር አንጆ ኤኮዳ።
2e03090056	ኑኒ ጾዝስ ኦችዘ ጋደ፤ ጾዘ ኬꬃ ኤራ ዎላ ኦችዙንꬃና።
2e030a00f4	ጾዚ ታስ እንግደ አꬎ ኬሃትꬅት ጋር ይላር የዘ አናጸ ፋና ባሳ ኦልዳ። መለ አስ ኤላ አፋ ኬጻነ። የዝን ኤላ አፋ ኬጽዘ ኦደን ዋይዝ ኬጽዛኮ፥ ፋስ ናግንቶ።
2e030b0086	ፈቲ ቶሄ ኦልንትደ ባሳፓ መለ ኦደን ባሳ ኦሎደስ ዳንዳኦስ። ኤዝን የሱስ ክርስቶሳ።
2e030c00b9	የዝን Ꮉይ ባስዘላ አፋ ኦደን ዎርቃራ ዎይ ብራራ ማቅን፥ አልኦ ሹቻራ ዎይ ምንጻራ ማቅን፥ ማታራ ዎይ Ꮉዉለራ ኬጽኮ፥
2e030d0067	ፈተ ፈተ የ ባስዘላ አፋ አኮራ ኬጽዛኮ ፍርዳ ዎደ ታማር ቆንጮዳ።
2e030e0076	ኦደን የ ባስዘላ አፋ ኬጽደ ኬꬅታ ታማር ሙእንታንጽኮ፥ ፋ አንጅቶ ኤኮዳ።
2e030f009d	የዝን ኦደ ኦችታን ታማር ሙእንትኮ፥ ቆህንቶዳ፤ የዝን፥ ኤ ፋ ኦምተ አቶዳን ታማፓ አትዛያ ማቆዳ።
2e0310005a	ይን ጾዘ ኬꬅ ማቅዳኖን ጾዘ አያና ይንታራ የዛኖ ኤሮሳነ?
2e0311007a	ኦደን ጾዘ ኬꬅቶ ላልኮ፥ ጾዝን ኤዛ ላሎዳ። ጾዘ ኬꬅታ ጌሽ፤ ይናን ይንታና።
2e031200c6	ኦደን ፋና ጭምፐ። Ꮉና አላምተ ጭንጫ ፋና አዝዝደ የዝኮ ጾዘ ቱሪ ጭንጭቶ ደንጎደ ፋና ኦደን ጭንጫትꬅቶ ኤያትꬅ ማህ ፋይዶ።
2e031300b1	Ꮉና አላምት ጭንጫትꬅታ ጾዘ ቲኖ ኤያትꬅ። ጌሽ ማጻፍተ፥ «ጾዚ ጭንጩንꬃና ኡን ገነ ኦችትራ አይክዳ» ያጋይዳ።
2e03140066	ማህ፥ «ጭንጩንꬅ ቆፍታ ማዶሰ ባዝ ማቅዳኖ ላꬂ ኤራነ» ያጋይዳ።
2e03150063	ይኒ ግሾ፥ ኡባ ባዝ ይንትስ ማቃደ ግሾ ኦደን አሳላ ጬቅንትፐ።
2e031600eb	ጳዉሎሳ ማቅን፥ አጵሎሳ ማቅን ጴጥሮሳ ማቅን፥ Ꮉና አላምቶ ማቅን፥ ደኦ ማቅን፥ Ꮉይቆ ማቅን፥ የዛያ ማቅን፥ ቲኖፓ የኦዳያ ማቅን፥ ኡባና ይንትስ።
2e03170042	ይንትን ክርስቶሳስ፤ ክርስቶሳን ጾዝስ።
2e040100aa	ይኒ ፋና አስ ኑና ክርስቶሳ አሮ ፋና ጾዘ ጋꬅ ቆፋ ቆንጭዝ ታማርስዘ Ꮉዳራ እንግንትደ አስ ፋና ማህ ፋይዶ።
2e04020055	ታማርስዙንꬅ ላꬄስ አማንንትዱንꬃና ማቃደስ ቤዛነ።
2e040300a2	የዝን ይን ዎይ መሉንꬅ ታላ ፍርድኮ፥ ታስ አኮን ባያ። መለ አቶ፥ ታንን ታላ አፋ ፍርዶደስ ዳንዳኦስ።
2e040400b0	ታ ኤርዛን ጋር ማቅኮ ታ ዎዝንታ ታላ ፍርዶስ፥ የዝን ይናን ታ ጽሎትꬅቶ ቤዞስ። ታላ አፋ ፍርዶዳይ ላꬃ ጻላላ።
2e0405011c	ይኒ ግሾ፥ ዎደ የልካይዝን፥ ላꬂ ይእካይዝን ኦደላን ፍርድፈተ። ኤ ꬉማ አችንትደ ባዝ ፎኦ ከሶዳ፤ አስ ዎዝና አችንትደ ቆፋ ቆንጭሳዳ። የ ዎደ ፈተ ፈተ ጾዘፓ ቤዝዘ ጋላታ ኤኮዳ።
2e04060135	ታ እሹንꬆ፥ ይንታና ማዶ ጋእ ታናን አጵሎሳን አዝዘ ማህ ታ ኦህዳ። ይኖ ታ ዪዝዳና፥ «ጻፍንትዳንፓ ኣꬍፈተ» ያጋዘ ዞርቶ ይን ኑፓ ታማሮደ ፋና። ይኒ ግሾ፥ ኦደን ፈታ ናሺ Ꮉንካያ ለቆደስ ቤዞስ።
2e040700d7	ኔኒ መሉንꬃፓ አኮራ አ? ኔኒ ኤክካይዘባዝ አኮ የዘ? ዬዝን፥ ኔኒ ኡባ ባዝ መለ አሳፓ ኤክደባዝ ማቅኮ፥ ኤክካይዘ አስ ፋና አኮስ ጬቅንተ?
2e040800b9	Ꮉተ ይን ምዥዳ። Ꮉተ ይን ዱርꬍዳ። ኑ ሻክንት ይን ጻላላ ካእትዳ። ይን ቱሮ ካእተዛኮ፥ ኑንን ይንታራ ካእቶድ የሻ።
2e040900e7	ጾዚ ኑና ሐዋሩንꬃና፥ Ꮉይቆ ፍርድንትደ አስ ፋና አስ ኡባፓ ኑና ሱብ አꬅዳ ታስ አዛነ። ኑኒ Ꮉና አላምትስ፥ ኪታንቾስን አስስን ካስ ባዝ ማቅዳ።
2e040a00f3	ኑኒ ክርስቶሳ ግሾ ኤያ ማቅዳ፥ የዝን ይን ክርስቶሳ ግዳ ጭንጩንꬃና ማቅዳ። ኑኒ ቦዛ፥ የዝን ይን ምንꬅ ማቅዳ። ይን ቦንችንትዳ፥ የዝን ኑኒ ቶችንትዳ።
2e040b008c	Ꮉይኖ የሎደስ ኑ ናይꬋነ፥ ባርꬋነ፥ ካልꬋነ፥ Ꮉꬊንታነ፤ የሳደ ኬꬅ ꬋብን ማꬋ በእነ።
2e040c0081	ኑኒ ኑ ኩሽተ ኦቺ አቃነ። ኑና አስ ጫዦደራ አንጃነ፤ ኑና ባይእዘ ዎደ ዳንዳአነ።
2e040d00b7	ኡን ኑና ጫዥዘ ዎደን ኑ ሱንꬅቶ ኢስዘ ዎደ አዳትꬃራ ማሀነ። ኑ Ꮉኖ የሎደስ አላመ ቡረን አላ ኦልንትደ ፍጾ ማቅዳ።
2e040e008a	ታኒ ይኖ ጻፍዳና፥ ታ ካዽዘ ናኡንꬅ ፋና፥ ይንታና ዞሮደስ ጻፍዳ ፋትን ዬልሳደስ ባያ።
2e040f00ca	ክርስቶሳ ግዳ ይንታና ድችዘ ጋማ ካልꬅዙንꬅ የዝኮን፥ ይንትስ ጋማ አዱንꬅ ባያ። ታ ይንታና ክርስቶስ የሱሳ ዎንገለራ የልዳ።
2e04100042	ይኬ፥ ይን ታና አዞተ ጋእ ይንታና ዎሳነ።
2e04110122	ይኒ ግሾ፥ አማንꬅዘን፥ ታ ካዽዘ፥ ላꬄ ባጋራ ታ ናአ ማቅደ፥ ጢሞትዮሳ ይንታጎ ኪትዳ። ኤ ዱማ ዱማ በሳ የዘ ዎሳ ኬꬃ ታ ታማርስደ፥ ክርስቶሳ የሱሳ ግዳ የዘ ታ ኦግቶ ይንታና ቆፍሳዳ።
2e0412006d	ታኒ ይንታጎ የአመ ፋና አዝን፥ ኡቱራራ ኩምደ ፈቲ ፈቲ አሱንꬅ የነ።
2e041300c2	የዝን ላꬂ ጋይኮ፥ ኡከራ ታኒ ይንታጎ ዮኦዳ። የ ዎደ ታኒ ኡቱራንቹንꬅ ኦህቶ ጻላላ ባይዝን ኡን ዎልቂቶን ኤሮደስ ኮያነ።
2e0414003e	ጾዘ ካእቱሞ ዎልቃራ ፋትን ኦሄራ ባያ።
2e0415007c	ታኒ ይንታጎ ጉፈራ ዮኦነነ ዎይ ሲቆራን አዳትꬅ አያናራ ዮኦነ? ይን አያ ዶረተ?
2e050100f3	ይን ግዳ ኦላለ Ꮉንታ የዛና ዝግርንታነ። ይኒ ፋና የዘ ኦላለ Ꮉንታ መለ አቶ የዝን፥ አማኖሰ አሱንꬅን ኦቾስ። ይን ግዳ ፋ አዳይ ማችትራ ቱንደ አስ የነ።
2e050200b9	ይነ ይን አዛኖደስን ዬልꬎደስ ቤዛነ፥ የዝን ይን ኡትርዳ። ይኒ ጋር ቦርስዘባዝ ኦችደ አꬃ ይን ግዳፓ ኬሶደስ ቤዞሶ?
2e050300c4	ታኒ አሾራ ይንታራ የዛንጽኮን አያናራ ታ ይንታራ የነ። ታኒ ይንታራ የዘ አስ ፋና ዪእ ይኒ ጋርዘ ኦቻ ኦችደ አꬄላ ፍርድዳ።
2e050400c3	ኑ ላꬄ የሱስ ክርስቶሳ ሱንꬅተ ይን ሺቅዘ ዎደ ታኒ አያናራ ይንታራ የሳዳ። ይነ ላꬄ የሱስ ክርስቶሳ ዎልቃ ይንታራ ማቃዳ።
2e05050097	የ አꬄ ናጋራ አሽታ ꬋቢ፥ ኤ አያንዘ ላꬄ የሱሳ ፍርዳ ዎደ አቶደ ፋና ኤ ጻላሄስ አꬊ እንግንቶ።
2e05060061	ይን ጬቅታ ሎኦ ባያ። ኤራꬅ እርሾ ቡካ ኡባ ደንꬅዛኖ ኤሮሳነ?
2e050700af	ይን Ꮉተ እርሾ ባይዘ ቡካ ማቃደ ጋር፥ ናጋራ እርሾ ይንታፓ ከሶተ። ኑ ፋስጋ ዱሮ ማቅደ ክርስቶሳ ዣርሽንትዳ።
2e0508009a	ይኒ ግሾ፥ ገነን ኢታትꬅ የዘ እርሾራ ማቅካይዝን ቱረትꬅን ጌሻትꬅ የዘ ቦራራ ኑ ባልቶ ቦንቾዳ።
2e05090070	ታ ቲኖ ጻፍደ ኪትተ ይን ኦላለ አሱንꬃራ የልንታመ ጋር ይንትስ ኦህዳ።
2e050a012a	ይኖ ጋዛና Ꮉና አላምተ የዘ ኦላለ Ꮉንትዙንꬃና ዎይ ዣርꬍዙንꬃራ ዎይ ካይስትዙንꬃራ ዎይ ኤቃ ጎይንዙንꬃራ ሙሎ የልንትፐተ ጋኤ ባያ። ይኖ ማቅኮ፥ Ꮉና አላምትፓ ይን ኬሳደስ ቤዛነ የሻ።
2e050b0163	የዝን አማናነ ጋእተ ኦላለ Ꮉንትዙንꬃራ ዎይ ዣርꬍዙንꬃራ ዎይ ኤቃ ጎይንዙንꬃራ ዎይ ጫዥዙንꬃራ ዎይ ማꬅንትዙንꬃራ ዎይ ካይስትዙንꬃራ የልንትፐተ ጋእ ይንትስ ኦህነ። የን ስ ጋርዘ አሳራ መለ አቶ የዝን፥ ካꬃን ሙእፐተ።
2e050c0094	ዎሳ ኬꬃፓ ባለራ የዙንꬃላ አፋ ፍርዶደስ ታና አኮ ማ? ዎሳ ኬꬅተ የዙንꬃላ አፋ ይን ፍርዶሳነ?
2e050d0088	የዝን ባለራ የዙንꬃላ አፋ ጾዚ ፍርዶዳ። ይና ኢታ ባዝቶ ኦችዘ አꬃ ይን ግዳፓ ከሶተ።
2e060100b7	ይን ግዳፓ ፈተ ፈተራ ሞቶ የዝኮ፥ ይኖ አማንዘ አስ ቲኖ ፍርድንቶዳኖ አሺ አማኖሰ አስ ቲኖ ፍርድንቶደስ ዋይዝ ቅተ?
2e060200c5	ጌሹንꬅ አላመላ ፍርዶዳኖ ይን ኤሮሶ? ዬዝን፥ ይን አላመላ ፍርድዘባዝ ማቅኮ፥ Ꮉኒ ፋና ኤራꬅባዝ ፍርዶደስ ዋይዝ ዳንዳኦሶ?
2e06030096	ኑኒ ኪታንቾላ ፍርዶዳኖ ኤሮሳነ? ዬዝን፥ Ꮉና ሳአ የስ ባዛላ አፋ ፍርዶዳና ይንታና ዋይዝ ጋመ?
2e060400a2	ዬዝን፥ ይኒ ፋና ሞቶ ይን ግዳ መꬍንትኮ፥ ዎሳ ኬꬃ ለቅንትደ አሱንꬅ ቲኖ ፍርድንቶደስ ዋይዝ ካንገተ?
2e0605009b	ታኒ ይንታና ዬልሳደስ ይኖ ጋነ። ይን ግዳ ካጭንትደ አሱንꬃና ጊግሳደስ ዳንዳእዘ አካክዘ አስ ባ?
2e06060084	ዬዝን፥ ፈቲ አማንዛይ Ꮉንካይ አማንዛያ ፍርዳ ኬꬃ አማኖሰ አስ ቲኖ ሞቶደስ ቤዛነ?
2e060700a6	ይኬ፥ ይን ፈተ ፈታ ካሳሲ ሞትዛና ይና ይንትስ ሎኦ ባያ። ይንፓ አꬊ ይን ቆህንትዛኮን ጭምንትዛኮ ሎኦሶ?
2e0608005c	የዝን ይንቲ ዎል ግዳ አማንዙንꬅ ፈተ ፈታ ቆሃነን ጭማነ።
2e060900f1	ገኑንꬅ ጾዘ ካእቱሞ ገላማኖ ይን ኤሮሳነ? ይንታና ጭምፐተ፤ ኦላለ Ꮉንትዙንꬅ ዎይ ኤቃ ጎይንዙንꬅ ዎይ ቃይጽዙንꬅ ዎይ ꬊራꬅ ꬊራꬃራ ዎይእንትዙንꬅ፥
2e060a00a5	ዎይ ካይስትዙንꬅ ዎይ ዣርꬍዙንꬅ ዎይ ማꬅንትዙንꬅ ዎይ ጫዥዙንꬅ ዎይ ቦንቅዙንꬅ ጾዘ ካእቱሞ ገሎስ።
2e060b00c9	ይንታፓ ፈቲ ፈቲ አሱንꬅ ቲኖ ይኒ ጋር። የዝን ይን Ꮉተ ላꬄ የሱስ ክርስቶሳ ሱንꬅተን ጾዝ አያናራ ሜጭንትዳ፤ ጌዥዳ፤ ጽልዳ።
2e060c00df	ይን፥ «ኑ ኮይደባዝ ኦቾደስ ዳንዳአነ» ያጋነ። የዝን ኡባና ይንታና ማዶስ። ታኒ ኮይደባዝ ኡባ ኦቾደስ ዳንዳአነ፥ የዝን አኮን ታና አሆስ።
2e060d00f6	ይን፥ «ካꬃ ሳዛስ፤ ሳዛን ካꬃስ» ጋነ። የዝን ጾዚ ሳዝቶን ካꬅቶ ꬋብሶዳኖ ታ ይንትስ ኦህነ። ኑ ጋልታ ላꬅስ ፋትን ኦላለ Ꮉንታስ ባያ። ላꬅን ኑ ጋልትስ።
2e060e006f	ጾዚ ላꬃ Ꮉይቆፓ ደንꬅዳን ፋና፥ ኑናን Ꮉይቆፓ ፋ ዎልቂትራ ደንꬆዳ።
2e060f00e7	ይን ጋልታ ክርስቶሳ ጋላ ብልተ ማቅዳኖ ኤሮሳነ? ዬዝን፥ ታኒ ክርስቶሳ ጋላ ብልተ ማቅዳኖ ካንግ ኦላለ Ꮉንትዘ ጋላ ማቃደ ፋና ዪሳነ? ሙሎን ኮሾስ!
2e061000d1	ኦላለ Ꮉንትዘ አꬄ ኤ የልንትዘ ማችትራ ፈቲ አሾ ማቅዛኖ ኤሮሳነ? ጌሽ ማጻፍተ፥ «ኡን ላምኡንꬅ ፈቲ አሾ ማቃዳ» ጋእንት ጻፍንትዳ።
2e06110053	የዝን ላꬃራ ፈቶ ማቅዘ አꬄ ኤ አያንዘራ ፈቶ ማቃነ።
2e061200c4	ኦላለፓ Ꮉኮተ። ፈቲ አꬄ ኦችዘ መለ ናጋራ ኡባ ኤ ጋልትፓ ባለራ ኦችንታነ፥ የዝን ኦላልዘ አስ ፋ ጋልትላ አፋ ናጋራ ኦቻነ።
2e0613009a	ይን ጋልታ ጾዚ ይንትስ እንግዳና ይንግዳ የዘ ጌሽ አያና ኬꬅ ማቅዳኖ ኤሮሳነ? ይን ይን ባዝ ባያ።
2e06140066	ጾዚ ይንታና ሚሸራ ዎንግዳ። ይኒ ግሾ፥ ይን ጋልተ ጾዝ ቦንቾተ።
2e07010071	ይን ታስ ጻፍደ ኪትስ ማህታ Ꮉኖ። ፈቲ አስ ማቾ ቦችካይዛር የዝኮ ሎኦ።
2e07020077	የዝን ኦላለፓ አቶደስ ፈተስ ፈተስ ማቻ የሰ፤ ማህ ፈትስ ፈትስ አዝኒ የሰ።
2e0703005f	አዝንዘ ፋ ማችትስ፥ ማችታን ፋ አዝንዘስ ኮሽዘ ባዝ ኩንꬆ።
2e0704010f	ማችትስ ፋ አሽትላ አፋ ኢስ አደትꬅ ዎልቃ ባያ፥ የዝን አደትꬅ ዎልቃ እ አዝንዘስ። ይኒ ፋና፥ አዝንዘስ ኤ አሽትላ አፋ አደትꬅ ዎልቃ ባያ፥ የዝን አደትꬅ ዎልቃ ማችትስ።
2e070500e7	ይን ዎሳራ ኤራꬅ ዎደ ጋምኦደስ ዞረራ ማቃንጽኮ፥ ፈተ ፈታ ካይፐተ። ይኒ ግሾ ይን ይንታና አሆደስ ጋምን፥ ጻላሄ ይንታና ፋታናመ ጋር ዎላ የዞተ።
2e07060053	የዝን ታኒ ይንታና ዞሮደስ Ꮉኖ ጋነ ፋትን ኪታ ባያ።
2e070700e1	አስ ኡባ ታ ጋር ማቾ ኤክካይዛራ የዛኮ ካꬋነ፥ የዝን ጾዚ ፈተስ ፈተስ እንግደ ዱማ እሞ የነ። ፈተስ Ꮉኒ ፋና እሞ Ꮉንካይስ ይኒ ፋና እሞ የነ።
2e070800d9	ማቾ ኤክካይዙንꬅስን አዝኒ ገልካይዙንꬅስን ማህ አዝኒ Ꮉይቂዱንꬅስ ታኒ ጋዛና፥ ታ ጋር ኤክካይዛራ ዎይ ገልካይዛራ የዞተ ጋእ ዞራነ።
2e070900a6	የዝን አሞራ ኤጽንትዛንፓ ኤክዛናን ገልዛና ሎኦ ማቅደ ግሾ ኡን ፋና አሆደስ ዳንዳአንጽኮ፥ ኤኮን ገሎ።
2e070a00a9	ታኒ ኤክዱንꬃናን ገልዱንꬃና Ꮉንጋራ ጋእ ዞራነ፤ ታና ባይዝን ላꬂ ኪታነ፤ ማችታ ፋ አዝንዘፓ ሻክንትፐ።
2e070b0098	የዝን ሻክንትኮ መለ አዝኒ ገልካይዛራ ፋስ የዞ ዎይ ፋ አዝንዘራ ጊጎ። አዝንዘ ፋ ማችቶ ብልፐ።
2e070c00d4	የዝን መሉንꬅስ ላꬂ ባይዝን ታኒ Ꮉንጋራ ጋነ። አማኖሰ ማቻ የዘ አማንዘ አዝኒ የዝኮ፥ ኤ ማችታ ኤራ ፈትላ የሳደስ ኮይኮ እዞ ዳክፐ።
2e070d0098	ማህ አማኖሰ አዝኒ የዘ አማንዘ ማቻ የዝኮ፥ እ አዝንዘ ኢራ ፈትላ የሳደስ ኮይኮ ኤፓ ዳክንትፐ።
2e070e00ff	አማኖሰ አዝንዘ ፋ አማንዘ ማችት ባጋራ ጌዣነ፤ ማህ አማኖሰ ማችታ ፋ አማንዘ አዝንዘ ባጋራ ጌዣነ። ይና ባይዛኮ፥ ኡን ናኡንꬅ ቱና ማቃነ፥ የዝን Ꮉተ ኡን ጌሽ።
2e070f00de	የዝን አማኖሰ አዝንዘ ዎይ ማችታ ብሎደስ ኮይኮ ብሎ። አማንዘ ማቻ ዎይ አዝኒ ይኒ ጋርዘ ባዛራ አጭንቶስ። ጾዚ ኑና ሳሮራ የሳደ ጋር ጼግዳ።
2e071000cd	አማንዘ ማችተ፥ ኔኒ አማኖሰ ነ አዝንዛ አሾድ የዛኮ አኮ ኤረ? ዎይ አማንዘ አዝንዛዮ፥ ኔኒ አማኖሰ ነ ማችቶ አሾድ የዛኮ አኮ ኤረ?
2e071100ab	ፈቲ ፈቲ አስ ላꬂ ኤስ እንግደ እሞትꬅተ ጾዚ ኤዛ ጼግዳን ጋር የዞ። ዎሳ ኬꬃ ኡባ ታኒ ታማርስደ ዎግታ Ꮉኖ።
2e071200b7	ኦደን ጋራዝንቲ አማንዳ ማቅኮ፥ ጋራዝንትካይዘ ፋና ይእፐ። ጋራዝንቲ አማንደ ኦደን የዝኮ፥ ጋራዝንቶደስ ኮይፐ።
2e07130078	ጾዘ ኪቶ ፎሎደስ ቤዛነ ፋትን ጋራዝንትን ጋራዝንታንጽ አሽን አኮን ማዶስ።
2e07140051	ፈቲ ፈቲ አስ ጾዚ ኤዛ ጼግዘ ዎድተ የዛን ፋና የዞ።
2e071500be	ጾዚ ነና ጼግደ ዎድተ ኔኒ አሮ? አኮ ባያ ይንስ ኡንእንትፐ። የዝን ኔኒ አሮትꬃፓ ዋሎ ኬሳደስ ዳንዳእኮ ኔፓ አትፐ ከዞ።
2e071600eb	አሮ ማቂ የዝተራ ላꬄ ግዳ ጼግንትደ አስ ላꬄ ግዳ አሮትꬃፓ ዋሎ ከዝዳ። ይኒ ጋር፥ አሮ ማቅካይዛራ የዝተራ፥ ላꬄ ግዳ ጼግንትደ አስ ክርስቶሳ አሮ።
2e0717004f	ጾዚ ይንታና ሚሸራ ዎንግደ ግሾ አስ አሮ ማቅፐተ።
2e0718006e	ታ እሹንꬆ፥ ይን ፈተ ፈተ ጼግንትደ ዎደ የዘ የስተ ጾዛራ ዎላ የዞተ።
2e071900ad	ዉዱሩንꬅባዝ ላꬂ ታና ኪትደባዝ ባያ። የዝን ላꬂ ታስ እንግደ ማሮትꬅተ አማንንትዳያ ማቂ ታ ይንታና ዞራነ።
2e071a0070	ይኬ፥ Ꮉተ ማꬍት ግሾ ኤክካይዛራ ዎይ ገልካይዛራ የሲ ታስ ሎኦ አዛነ።
2e071b0089	ነ ማቾ ኤከዘባዝ ማቅኮ፥ ብሎደስ ኮይፐ። ነ ማቾ ኤክካይዘባዝ ማቅኮ፥ ኤኮደስ ኮይፐ።
2e071c010c	የዝን ነ ማቾ ኤክኮ ናጋራ ባያ። ይኒ ጋር ዉዱርታን አዝኒ ገልኮ ናጋራ ባያ። የዝን ኤክዘን ገልዘ አሱንꬅስ Ꮉና ሳእተ ጋማ ማꬋ የዘ ግሾ ይንቲ ይንፓ አቶደ ጋር ታ ኮያነ።
2e071d0089	ታ እሹንꬆ፥ ታ ጋዛና Ꮉኖ፤ ዎደ Ꮉልእዳ። ይኬፓ ቲኖ ማቻ የዘ ማቾ ኤክካይዘ ጋር የዞ።
2e071e009b	ዬክዙንꬅ ዬኮሰ ጋር፥ ኡፋይትዙንꬅ ኡፋይቶሰ ጋር፥ ዎንግዙንꬅ አኮን ባይዙንꬅ ጋር ፋና ፋይዶ።
2e071f0080	Ꮉና ሳአ ቆልተ ማድንትዙንꬅ ማድንቶሰ ፋና ዪእ የዞ። Ꮉና አላምት ብሽታ አꬎዳ።
2e07200099	ይን ይርጋ ባይꬅ የሳደ ጋር ታ ካꬋነ። ማቾ ኤክካይዘ ላꬃ ኡፋይሶደስ ኮይዘ ግሾ ላꬄ ባዝ ቆፓነ።
2e07210073	የዝን ማቾ ኤክዳይ ፋ ማችቶ ኡፋይሶደስ ኮይዘ ግሾ Ꮉና ሳእትባዝ ቆፓነ።
2e07220137	ኤ ቆፍታ ላምእ በሳ ሻክንታነ። አዝኒ ገልካይዘ ዉዱርታ ፋ አሽተን ፋ ሸምፕተ ጌዥ ላꬃ ኡፋይሶደስ ኮይዘ ግሾ ላꬂ ባዝ ቆፓነ። የዝን አዝኒ ገልዳና ፋ አዝንዛ ኡፋይሶደስ ኮይዘ ግሾ ሳአባዝ ቆፓነ።
2e07230112	ታኒ ይኖ ይንትስ ኦህዛና፥ ይን ማድንቶደ ጋር ጋእ ፋትን ይንታና ኡንእꬆደስ ባያ። የዝን ይን ቆፍታ ሻክንትካይዝን ዎጋራ የዚ ላꬃ ኡፋይስዘ ባዝ ይን ኦቾደ ጋር ታኒ ኦህነ።
2e07240101	ኦደን ፋ ኦጭደ ዉዱርትስ ገልዘ ዎደ አꬍዳ ጋእ እዞ አሾደስ ቆፕኮ፥ ይና ማህ ኢስ ሎኦ ማቆሳና ኤስ ስንትኮ፥ ፋ ኮይዳኖ ኦቾ፤ ኡን ኤኮን፥ ገሎን፤ ይነ ናጋራ ባያ።
2e072500b8	የዝን ፈቲ አስ ኡንእꬅዘባዝ ꬋብን፥ ፋ ዎዝንተ ሚንግ፥ ፋና ናጊ፥ ፋ ኦጭደ ዉዱርቶ ኤካንጽ አሾደስ ኮይኮ ሎይꬅዳ።
2e0726006d	ይኒ ግሾ፥ ዉዱርቶ ኤክዘ አꬄ ሎይꬅዳ፤ ማህ ኤኮሰ አꬄ ጋማ ሎይꬅዳ።
2e0727010c	ማችታ ፋ አዝንዘ ፋጻ የዘ ዎደ ኡባ ኤራ አጭንትዳ። የዝን እ አዝንዘ Ꮉይቂኮ፥ ፋ ኮይደ አዝኒ ገሎደስ ዳንዳአነ። ማቆየዝን፥ እዛ ገልዘ ꬊራ አማንዘ አስ ማቃደስ ቤዛነ።
2e07280098	ታ ቆፋ ማቅኮ፥ እዛ ገልካይዛራ የዝኮ ኡፋይሳራ የሳዳ። ማህ ታስን፥ ታራ ጾዘ አያና የዛ አዛነ።
2e08010096	ኤቃስ ዣርሽንትደ ካꬃባዝ ማቅኮ ኑ ኡቡንꬅስ ኤራ የነ። ኤራትꬅ ኡቱርሳነ፥ የዝን ሲቆ ድቻነ።
2e08020060	ኦደን ፋና ኤራነ ጋእ ቆፕኮ፥ ኤ Ꮉጋ ኤሮደስ ቤዛኖ ኤርካያ።
2e0803004c	የዝን ኦደን ጾዝ ካꬍኮ ኤ ጾዘ ካለ ኤርንትዳያ።
2e080400d6	ይኒ ግሾ፥ ኤቃስ ዣርሽንትደ ካꬃ ሙእዘ ባዝ ማቅኮ Ꮉና አላምተ ላꬂ ፈቲ ጾዘፓ ፋትን መለ ባይዘ ግሾ ኤቃ ፋꬆሰ ባዝ ማቅዳኖ ኑኒ ኤራነ።
2e08050085	ጾዝ ማቅካይዝን ሳሎን ሳአን ጾዚ ጋእንት ጼግንትደ ጋማ ጾዙንꬅን ላꬁንꬅ የዝኮን፥
