010000000c	בראשית
11080b018d	אֲשֶׁר נָתַן הַמֶּלֶךְ לַיְּהוּדִים ׀ אֲשֶׁר בְּכׇל־עִיר־וָעִיר לְהִקָּהֵל וְלַעֲמֹד עַל־נַפְשָׁם לְהַשְׁמִיד וְלַהֲרֹג וּלְאַבֵּד אֶת־כׇּל־חֵיל עַם וּמְדִינָה הַצָּרִים אֹתָם טַף וְנָשִׁים וּשְׁלָלָם לָבֽוֹז׃
11080c00e6	בְּיוֹם אֶחָד בְּכׇל־מְדִינוֹת הַמֶּלֶךְ אֲחַשְׁוֵרוֹשׁ בִּשְׁלוֹשָׁה עָשָׂר לְחֹדֶשׁ שְׁנֵים־עָשָׂר הוּא־חֹדֶשׁ אֲדָֽר׃
11080d015e	פַּתְשֶׁגֶן הַכְּתָב לְהִנָּתֵֽן דָּת בְּכׇל־מְדִינָה וּמְדִינָה גָּלוּי לְכׇל־הָעַמִּים וְלִהְיוֹת (היהודיים) [הַיְּהוּדִים] (עתודים) [עֲתִידִים] לַיּוֹם הַזֶּה לְהִנָּקֵם מֵאֹיְבֵיהֶֽם׃
11080e0106	הָרָצִים רֹכְבֵי הָרֶכֶשׁ הָֽאֲחַשְׁתְּרָנִים יָצְאוּ מְבֹהָלִים וּדְחוּפִים בִּדְבַר הַמֶּלֶךְ וְהַדָּת נִתְּנָה בְּשׁוּשַׁן הַבִּירָֽה׃
11080f0148	וּמׇרְדֳּכַי יָצָא ׀ מִלִּפְנֵי הַמֶּלֶךְ בִּלְבוּשׁ מַלְכוּת תְּכֵלֶת וָחוּר וַעֲטֶרֶת זָהָב גְּדוֹלָה וְתַכְרִיךְ בּוּץ וְאַרְגָּמָן וְהָעִיר שׁוּשָׁן צָהֲלָה וְשָׂמֵֽחָה׃
110810006f	לַיְּהוּדִים הָֽיְתָה אוֹרָה וְשִׂמְחָה וְשָׂשֹׂן וִיקָֽר׃
11081101c3	וּבְכׇל־מְדִינָה וּמְדִינָה וּבְכׇל־עִיר וָעִיר מְקוֹם אֲשֶׁר דְּבַר־הַמֶּלֶךְ וְדָתוֹ מַגִּיעַ שִׂמְחָה וְשָׂשׂוֹן לַיְּהוּדִים מִשְׁתֶּה וְיוֹם טוֹב וְרַבִּים מֵֽעַמֵּי הָאָרֶץ מִֽתְיַהֲדִים כִּֽי־נָפַל פַּֽחַד־הַיְּהוּדִים עֲלֵיהֶֽם׃
11090101f3	וּבִשְׁנֵים עָשָׂר חֹדֶשׁ הוּא־חֹדֶשׁ אֲדָר בִּשְׁלוֹשָׁה עָשָׂר יוֹם בּוֹ אֲשֶׁר הִגִּיעַ דְּבַר־הַמֶּלֶךְ וְדָתוֹ לְהֵעָשׂוֹת בַּיּוֹם אֲשֶׁר שִׂבְּרוּ אֹיְבֵי הַיְּהוּדִים לִשְׁלוֹט בָּהֶם וְנַהֲפוֹךְ הוּא אֲשֶׁר יִשְׁלְטוּ הַיְּהוּדִים הֵמָּה בְּשֹׂנְאֵיהֶֽם׃
1109020163	נִקְהֲלוּ הַיְּהוּדִים בְּעָרֵיהֶם בְּכׇל־מְדִינוֹת הַמֶּלֶךְ אֲחַשְׁוֵרוֹשׁ לִשְׁלֹחַ יָד בִּמְבַקְשֵׁי רָֽעָתָם וְאִישׁ לֹא־עָמַד לִפְנֵיהֶם כִּֽי־נָפַל פַּחְדָּם עַל־כׇּל־הָעַמִּֽים׃
110903014a	וְכׇל־שָׂרֵי הַמְּדִינוֹת וְהָאֲחַשְׁדַּרְפְּנִים וְהַפַּחוֹת וְעֹשֵׂי הַמְּלָאכָה אֲשֶׁר לַמֶּלֶךְ מְנַשְּׂאִים אֶת־הַיְּהוּדִים כִּֽי־נָפַל פַּֽחַד־מׇרְדֳּכַי עֲלֵיהֶֽם׃
11090400ee	כִּֽי־גָדוֹל מׇרְדֳּכַי בְּבֵית הַמֶּלֶךְ וְשׇׁמְעוֹ הוֹלֵךְ בְּכׇל־הַמְּדִינוֹת כִּֽי־הָאִישׁ מׇרְדֳּכַי הוֹלֵךְ וְגָדֽוֹל׃
11090500d8	וַיַּכּוּ הַיְּהוּדִים בְּכׇל־אֹיְבֵיהֶם מַכַּת־חֶרֶב וְהֶרֶג וְאַבְדָן וַיַּֽעֲשׂוּ בְשֹׂנְאֵיהֶם כִּרְצוֹנָֽם׃
110906008d	וּבְשׁוּשַׁן הַבִּירָה הָרְגוּ הַיְּהוּדִים וְאַבֵּד חֲמֵשׁ מֵאוֹת אִֽישׁ׃
1109070078	וְאֵת ׀ פַּרְשַׁנְדָּתָא וְאֵת ׀ דַּֽלְפוֹן וְאֵת ׀ אַסְפָּֽתָא׃
1109080068	וְאֵת ׀ פּוֹרָתָא וְאֵת ׀ אֲדַלְיָא וְאֵת ׀ אֲרִידָֽתָא׃
110909008b	וְאֵת ׀ פַּרְמַשְׁתָּא וְאֵת ׀ אֲרִיסַי וְאֵת ׀ אֲרִדַי וְאֵת ׀ וַיְזָֽתָא׃
11090a00c2	עֲשֶׂרֶת בְּנֵי הָמָן בֶּֽן־הַמְּדָתָא צֹרֵר הַיְּהוּדִים הָרָגוּ וּבַבִּזָּה לֹא שָׁלְחוּ אֶת־יָדָֽם׃
11090b00a0	בַּיּוֹם הַהוּא בָּא מִסְפַּר הַֽהֲרוּגִים בְּשׁוּשַׁן הַבִּירָה לִפְנֵי הַמֶּֽלֶךְ׃
11090c01e9	וַיֹּאמֶר הַמֶּלֶךְ לְאֶסְתֵּר הַמַּלְכָּה בְּשׁוּשַׁן הַבִּירָה הָרְגוּ הַיְּהוּדִים וְאַבֵּד חֲמֵשׁ מֵאוֹת אִישׁ וְאֵת עֲשֶׂרֶת בְּנֵֽי־הָמָן בִּשְׁאָר מְדִינוֹת הַמֶּלֶךְ מֶה עָשׂוּ וּמַה־שְּׁאֵֽלָתֵךְ וְיִנָּתֵֽן לָךְ וּמַה־בַּקָּשָׁתֵךְ עוֹד וְתֵעָֽשׂ׃
11090d013e	וַתֹּאמֶר אֶסְתֵּר אִם־עַל־הַמֶּלֶךְ טוֹב יִנָּתֵן גַּם־מָחָר לַיְּהוּדִים אֲשֶׁר בְּשׁוּשָׁן לַעֲשׂוֹת כְּדָת הַיּוֹם וְאֵת עֲשֶׂרֶת בְּנֵֽי־הָמָן יִתְלוּ עַל־הָעֵֽץ׃
11090e00c6	וַיֹּאמֶר הַמֶּלֶךְ לְהֵֽעָשׂוֹת כֵּן וַתִּנָּתֵן דָּת בְּשׁוּשָׁן וְאֵת עֲשֶׂרֶת בְּנֵֽי־הָמָן תָּלֽוּ׃
11090f0162	וַיִּֽקָּהֲלוּ (היהודיים) [הַיְּהוּדִים] אֲשֶׁר־בְּשׁוּשָׁן גַּם בְּיוֹם אַרְבָּעָה עָשָׂר לְחֹדֶשׁ אֲדָר וַיַּֽהַרְגוּ בְשׁוּשָׁן שְׁלֹשׁ מֵאוֹת אִישׁ וּבַבִּזָּה לֹא שָׁלְחוּ אֶת־יָדָֽם׃
1109100173	וּשְׁאָר הַיְּהוּדִים אֲשֶׁר בִּמְדִינוֹת הַמֶּלֶךְ נִקְהֲלוּ ׀ וְעָמֹד עַל־נַפְשָׁם וְנוֹחַ מֵאֹיְבֵיהֶם וְהָרוֹג בְּשֹׂנְאֵיהֶם חֲמִשָּׁה וְשִׁבְעִים אָלֶף וּבַבִּזָּה לֹא שָֽׁלְחוּ אֶת־יָדָֽם׃
11091100de	בְּיוֹם־שְׁלוֹשָׁה עָשָׂר לְחֹדֶשׁ אֲדָר וְנוֹחַ בְּאַרְבָּעָה עָשָׂר בּוֹ וְעָשֹׂה אֹתוֹ יוֹם מִשְׁתֶּה וְשִׂמְחָֽה׃
110912015e	(והיהודיים) [וְהַיְּהוּדִים] אֲשֶׁר־בְּשׁוּשָׁן נִקְהֲלוּ בִּשְׁלוֹשָׁה עָשָׂר בּוֹ וּבְאַרְבָּעָה עָשָׂר בּוֹ וְנוֹחַ בַּחֲמִשָּׁה עָשָׂר בּוֹ וְעָשֹׂה אֹתוֹ יוֹם מִשְׁתֶּה וְשִׂמְחָֽה׃
1109130175	עַל־כֵּן הַיְּהוּדִים (הפרוזים) [הַפְּרָזִים] הַיֹּשְׁבִים בְּעָרֵי הַפְּרָזוֹת עֹשִׂים אֵת יוֹם אַרְבָּעָה עָשָׂר לְחֹדֶשׁ אֲדָר שִׂמְחָה וּמִשְׁתֶּה וְיוֹם טוֹב וּמִשְׁלֹחַ מָנוֹת אִישׁ לְרֵעֵֽהוּ׃
1109140144	וַיִּכְתֹּב מׇרְדֳּכַי אֶת־הַדְּבָרִים הָאֵלֶּה וַיִּשְׁלַח סְפָרִים אֶל־כׇּל־הַיְּהוּדִים אֲשֶׁר בְּכׇל־מְדִינוֹת הַמֶּלֶךְ אֲחַשְׁוֵרוֹשׁ הַקְּרוֹבִים וְהָרְחוֹקִֽים׃
11091500fd	לְקַיֵּם עֲלֵיהֶם לִהְיוֹת עֹשִׂים אֵת יוֹם אַרְבָּעָה עָשָׂר לְחֹדֶשׁ אֲדָר וְאֵת יוֹם־חֲמִשָּׁה עָשָׂר בּוֹ בְּכׇל־שָׁנָה וְשָׁנָֽה׃
11091601c6	כַּיָּמִים אֲשֶׁר־נָחוּ בָהֶם הַיְּהוּדִים מֵאֹיְבֵיהֶם וְהַחֹדֶשׁ אֲשֶׁר נֶהְפַּךְ לָהֶם מִיָּגוֹן לְשִׂמְחָה וּמֵאֵבֶל לְיוֹם טוֹב לַעֲשׂוֹת אוֹתָם יְמֵי מִשְׁתֶּה וְשִׂמְחָה וּמִשְׁלֹחַ מָנוֹת אִישׁ לְרֵעֵהוּ וּמַתָּנוֹת לָֽאֶבְיֹנִֽים׃
11091700b2	וְקִבֵּל הַיְּהוּדִים אֵת אֲשֶׁר־הֵחֵלּוּ לַעֲשׂוֹת וְאֵת אֲשֶׁר־כָּתַב מׇרְדֳּכַי אֲלֵיהֶֽם׃
1109180122	כִּי הָמָן בֶּֽן־הַמְּדָתָא הָֽאֲגָגִי צֹרֵר כׇּל־הַיְּהוּדִים חָשַׁב עַל־הַיְּהוּדִים לְאַבְּדָם וְהִפִּל פּוּר הוּא הַגּוֹרָל לְהֻמָּם וּֽלְאַבְּדָֽם׃
1109190132	וּבְבֹאָהּ לִפְנֵי הַמֶּלֶךְ אָמַר עִם־הַסֵּפֶר יָשׁוּב מַחֲשַׁבְתּוֹ הָרָעָה אֲשֶׁר־חָשַׁב עַל־הַיְּהוּדִים עַל־רֹאשׁוֹ וְתָלוּ אֹתוֹ וְאֶת־בָּנָיו עַל־הָעֵֽץ׃
11091a012b	עַל־כֵּן קָֽרְאוּ לַיָּמִים הָאֵלֶּה פוּרִים עַל־שֵׁם הַפּוּר עַל־כֵּן עַל־כׇּל־דִּבְרֵי הָאִגֶּרֶת הַזֹּאת וּמָֽה־רָאוּ עַל־כָּכָה וּמָה הִגִּיעַ אֲלֵיהֶֽם׃
11091b018c	קִיְּמוּ (וקבל) [וְקִבְּלוּ] הַיְּהוּדִים ׀ עֲלֵיהֶם ׀ וְעַל־זַרְעָם וְעַל כׇּל־הַנִּלְוִים עֲלֵיהֶם וְלֹא יַעֲבוֹר לִהְיוֹת עֹשִׂים אֵת שְׁנֵי הַיָּמִים הָאֵלֶּה כִּכְתָבָם וְכִזְמַנָּם בְּכׇל־שָׁנָה וְשָׁנָֽה׃
11091c01a7	וְהַיָּמִים הָאֵלֶּה נִזְכָּרִים וְנַעֲשִׂים בְּכׇל־דּוֹר וָדוֹר מִשְׁפָּחָה וּמִשְׁפָּחָה מְדִינָה וּמְדִינָה וְעִיר וָעִיר וִימֵי הַפּוּרִים הָאֵלֶּה לֹא יַֽעַבְרוּ מִתּוֹךְ הַיְּהוּדִים וְזִכְרָם לֹא־יָסוּף מִזַּרְעָֽם׃
11091d010e	וַתִּכְתֹּב אֶסְתֵּר הַמַּלְכָּה בַת־אֲבִיחַיִל וּמׇרְדֳּכַי הַיְּהוּדִי אֶת־כׇּל־תֹּקֶף לְקַיֵּם אֵת אִגֶּרֶת הַפֻּרִים הַזֹּאת הַשֵּׁנִֽית׃
11091e00ff	וַיִּשְׁלַח סְפָרִים אֶל־כׇּל־הַיְּהוּדִים אֶל־שֶׁבַע וְעֶשְׂרִים וּמֵאָה מְדִינָה מַלְכוּת אֲחַשְׁוֵרוֹשׁ דִּבְרֵי שָׁלוֹם וֶאֱמֶֽת׃
11091f0188	לְקַיֵּם אֶת־יְמֵי הַפֻּרִים הָאֵלֶּה בִּזְמַנֵּיהֶם כַּאֲשֶׁר קִיַּם עֲלֵיהֶם מׇרְדֳּכַי הַיְּהוּדִי וְאֶסְתֵּר הַמַּלְכָּה וְכַאֲשֶׁר קִיְּמוּ עַל־נַפְשָׁם וְעַל־זַרְעָם דִּבְרֵי הַצּוֹמוֹת וְזַעֲקָתָֽם׃
1109200091	וּמַאֲמַר אֶסְתֵּר קִיַּם דִּבְרֵי הַפֻּרִים הָאֵלֶּה וְנִכְתָּב בַּסֵּֽפֶר׃
110a010094	וַיָּשֶׂם הַמֶּלֶךְ (אחשרש) [אֲחַשְׁוֵרוֹשׁ] ׀ מַס עַל־הָאָרֶץ וְאִיֵּי הַיָּֽם׃
110a020148	וְכׇל־מַעֲשֵׂה תׇקְפּוֹ וּגְבוּרָתוֹ וּפָרָשַׁת גְּדֻלַּת מׇרְדֳּכַי אֲשֶׁר גִּדְּלוֹ הַמֶּלֶךְ הֲלוֹא־הֵם כְּתוּבִים עַל־סֵפֶר דִּבְרֵי הַיָּמִים לְמַלְכֵי מָדַי וּפָרָֽס׃
110a030131	כִּי ׀ מׇרְדֳּכַי הַיְּהוּדִי מִשְׁנֶה לַמֶּלֶךְ אֲחַשְׁוֵרוֹשׁ וְגָדוֹל לַיְּהוּדִים וְרָצוּי לְרֹב אֶחָיו דֹּרֵשׁ טוֹב לְעַמּוֹ וְדֹבֵר שָׁלוֹם לְכׇל־זַרְעֽוֹ׃
1200000008	איוב
12010100cc	אִישׁ הָיָה בְאֶֽרֶץ־עוּץ אִיּוֹב שְׁמוֹ וְהָיָה ׀ הָאִישׁ הַהוּא תָּם וְיָשָׁר וִירֵא אֱלֹהִים וְסָר מֵרָֽע׃
1201020067	וַיִּוָּלְדוּ לוֹ שִׁבְעָה בָנִים וְשָׁלוֹשׁ בָּנֽוֹת׃
1201030184	וַיְהִי מִקְנֵהוּ שִֽׁבְעַת אַלְפֵי־צֹאן וּשְׁלֹשֶׁת אַלְפֵי גְמַלִּים וַחֲמֵשׁ מֵאוֹת צֶֽמֶד־בָּקָר וַחֲמֵשׁ מֵאוֹת אֲתוֹנוֹת וַעֲבֻדָּה רַבָּה מְאֹד וַֽיְהִי הָאִישׁ הַהוּא גָּדוֹל מִכׇּל־בְּנֵי־קֶֽדֶם׃
12010400fd	וְהָלְכוּ בָנָיו וְעָשׂוּ מִשְׁתֶּה בֵּית אִישׁ יוֹמוֹ וְשָׁלְחוּ וְקָֽרְאוּ לִשְׁלֹשֶׁת אַחְיֹתֵיהֶם לֶאֱכֹל וְלִשְׁתּוֹת עִמָּהֶֽם׃
12010501ce	וַיְהִי כִּי הִקִּיפוּ יְמֵי הַמִּשְׁתֶּה וַיִּשְׁלַח אִיּוֹב וַֽיְקַדְּשֵׁם וְהִשְׁכִּים בַּבֹּקֶר וְהֶעֱלָה עֹלוֹת מִסְפַּר כֻּלָּם כִּי אָמַר אִיּוֹב אוּלַי חָטְאוּ בָנַי וּבֵרְכוּ אֱלֹהִים בִּלְבָבָם כָּכָה יַעֲשֶׂה אִיּוֹב כׇּל־הַיָּמִֽים׃
12010600cb	וַיְהִי הַיּוֹם וַיָּבֹאוּ בְּנֵי הָאֱלֹהִים לְהִתְיַצֵּב עַל־יְהֹוָה וַיָּבוֹא גַֽם־הַשָּׂטָן בְּתוֹכָֽם׃
12010700f8	וַיֹּאמֶר יְהֹוָה אֶל־הַשָּׂטָן מֵאַיִן תָּבֹא וַיַּעַן הַשָּׂטָן אֶת־יְהֹוָה וַיֹּאמַר מִשּׁוּט בָּאָרֶץ וּמֵֽהִתְהַלֵּךְ בָּֽהּ׃
1201080117	וַיֹּאמֶר יְהֹוָה אֶל־הַשָּׂטָן הֲשַׂמְתָּ לִבְּךָ עַל־עַבְדִּי אִיּוֹב כִּי אֵין כָּמֹהוּ בָּאָרֶץ אִישׁ תָּם וְיָשָׁר יְרֵא אֱלֹהִים וְסָר מֵרָֽע׃
120109008f	וַיַּעַן הַשָּׂטָן אֶת־יְהֹוָה וַיֹּאמַר הַֽחִנָּם יָרֵא אִיּוֹב אֱלֹהִֽים׃
12010a010f	הֲלֹֽא־[אַתָּה] (את) שַׂכְתָּ בַעֲדוֹ וּבְעַד־בֵּיתוֹ וּבְעַד כׇּל־אֲשֶׁר־לוֹ מִסָּבִיב מַעֲשֵׂה יָדָיו בֵּרַכְתָּ וּמִקְנֵהוּ פָּרַץ בָּאָֽרֶץ׃
12010b00a9	וְאוּלָם שְֽׁלַֽח־נָא יָֽדְךָ וְגַע בְּכׇל־אֲשֶׁר־לוֹ אִם־לֹא עַל־פָּנֶיךָ יְבָרְכֶֽךָּ׃
12010c0104	וַיֹּאמֶר יְהֹוָה אֶל־הַשָּׂטָן הִנֵּה כׇל־אֲשֶׁר־לוֹ בְּיָדֶךָ רַק אֵלָיו אַל־תִּשְׁלַח יָדֶךָ וַיֵּצֵא הַשָּׂטָן מֵעִם פְּנֵי יְהֹוָֽה׃
12010d00ab	וַיְהִי הַיּוֹם וּבָנָיו וּבְנֹתָיו אֹֽכְלִים וְשֹׁתִים יַיִן בְּבֵית אֲחִיהֶם הַבְּכֽוֹר׃
12010e00bb	וּמַלְאָךְ בָּא אֶל־אִיּוֹב וַיֹּאמַר הַבָּקָר הָיוּ חֹֽרְשׁוֹת וְהָאֲתֹנוֹת רֹעוֹת עַל־יְדֵיהֶֽם׃
12010f00da	וַתִּפֹּל שְׁבָא וַתִּקָּחֵם וְאֶת־הַנְּעָרִים הִכּוּ לְפִי־חָרֶב וָאִמָּלְטָה רַק־אֲנִי לְבַדִּי לְהַגִּיד לָֽךְ׃
120110014b	עוֹד ׀ זֶה מְדַבֵּר וְזֶה בָּא וַיֹּאמַר אֵשׁ אֱלֹהִים נָֽפְלָה מִן־הַשָּׁמַיִם וַתִּבְעַר בַּצֹּאן וּבַנְּעָרִים וַתֹּֽאכְלֵם וָאִמָּלְטָה רַק־אֲנִי לְבַדִּי לְהַגִּיד לָֽךְ׃
1201110190	עוֹד ׀ זֶה מְדַבֵּר וְזֶה בָּא וַיֹּאמַר כַּשְׂדִּים שָׂמוּ ׀ שְׁלֹשָׁה רָאשִׁים וַֽיִּפְשְׁטוּ עַל־הַגְּמַלִּים וַיִּקָּחוּם וְאֶת־הַנְּעָרִים הִכּוּ לְפִי־חָרֶב וָאִמָּלְטָה רַק־אֲנִי לְבַדִּי לְהַגִּיד לָֽךְ׃
12011200d7	עַד זֶה מְדַבֵּר וְזֶה בָּא וַיֹּאמַר בָּנֶיךָ וּבְנוֹתֶיךָ אֹֽכְלִים וְשֹׁתִים יַיִן בְּבֵית אֲחִיהֶם הַבְּכֽוֹר׃
1201130156	וְהִנֵּה רוּחַ גְּדוֹלָה בָּאָה ׀ מֵעֵבֶר הַמִּדְבָּר וַיִּגַּע בְּאַרְבַּע פִּנּוֹת הַבַּיִת וַיִּפֹּל עַל־הַנְּעָרִים וַיָּמוּתוּ וָאִמָּלְטָה רַק־אֲנִי לְבַדִּי לְהַגִּיד לָֽךְ׃
12011400b6	וַיָּקׇם אִיּוֹב וַיִּקְרַע אֶת־מְעִלוֹ וַיָּגׇז אֶת־רֹאשׁוֹ וַיִּפֹּל אַרְצָה וַיִּשְׁתָּֽחוּ׃
12011500e7	וַיֹּאמֶר עָרֹם יָצָתִי מִבֶּטֶן אִמִּי וְעָרֹם אָשׁוּב שָׁמָּה יְהֹוָה נָתַן וַֽיהֹוָה לָקָח יְהִי שֵׁם יְהֹוָה מְבֹרָֽךְ׃
1201160077	בְּכׇל־זֹאת לֹא־חָטָא אִיּוֹב וְלֹא־נָתַן תִּפְלָה לֵאלֹהִֽים׃
12020100f9	וַיְהִי הַיּוֹם וַיָּבֹאוּ בְּנֵי הָאֱלֹהִים לְהִתְיַצֵּב עַל־יְהֹוָה וַיָּבוֹא גַֽם־הַשָּׂטָן בְּתֹכָם לְהִתְיַצֵּב עַל־יְהֹוָֽה׃
12020200fb	וַיֹּאמֶר יְהֹוָה אֶל־הַשָּׂטָן אֵי מִזֶּה תָּבֹא וַיַּעַן הַשָּׂטָן אֶת־יְהֹוָה וַיֹּאמַר מִשֻּׁט בָּאָרֶץ וּמֵֽהִתְהַלֵּךְ בָּֽהּ׃
1202030198	וַיֹּאמֶר יְהֹוָה אֶל־הַשָּׂטָן הֲשַׂמְתָּ לִבְּךָ אֶל־עַבְדִּי אִיּוֹב כִּי אֵין כָּמֹהוּ בָּאָרֶץ אִישׁ תָּם וְיָשָׁר יְרֵא אֱלֹהִים וְסָר מֵרָע וְעֹדֶנּוּ מַחֲזִיק בְּתֻמָּתוֹ וַתְּסִיתֵנִי בוֹ לְבַלְּעוֹ חִנָּֽם׃
12020400c3	וַיַּעַן הַשָּׂטָן אֶת־יְהֹוָה וַיֹּאמַר עוֹר בְּעַד־עוֹר וְכֹל אֲשֶׁר לָאִישׁ יִתֵּן בְּעַד נַפְשֽׁוֹ׃
12020500b8	אוּלָם שְֽׁלַֽח־נָא יָֽדְךָ וְגַע אֶל־עַצְמוֹ וְאֶל־בְּשָׂרוֹ אִם־לֹא אֶל־פָּנֶיךָ יְבָרְכֶֽךָּ׃
120206008d	וַיֹּאמֶר יְהֹוָה אֶל־הַשָּׂטָן הִנּוֹ בְיָדֶךָ אַךְ אֶת־נַפְשׁוֹ שְׁמֹֽר׃
12020700d3	וַיֵּצֵא הַשָּׂטָן מֵאֵת פְּנֵי יְהֹוָה וַיַּךְ אֶת־אִיּוֹב בִּשְׁחִין רָע מִכַּף רַגְלוֹ (עד) [וְעַד] קׇדְקֳדֽוֹ׃
120208008c	וַיִּֽקַּֽח־לוֹ חֶרֶשׂ לְהִתְגָּרֵד בּוֹ וְהוּא יֹשֵׁב בְּתוֹךְ־הָאֵֽפֶר׃
1202090092	וַתֹּאמֶר לוֹ אִשְׁתּוֹ עֹדְךָ מַחֲזִיק בְּתֻמָּתֶךָ בָּרֵךְ אֱלֹהִים וָמֻֽת׃
12020a0143	וַיֹּאמֶר אֵלֶיהָ כְּדַבֵּר אַחַת הַנְּבָלוֹת תְּדַבֵּרִי גַּם אֶת־הַטּוֹב נְקַבֵּל מֵאֵת הָאֱלֹהִים וְאֶת־הָרָע לֹא נְקַבֵּל בְּכׇל־זֹאת לֹא־חָטָא אִיּוֹב בִּשְׂפָתָֽיו׃
