2a00000004	Luka
2a1811006f	Isus lju ăntribat pă jej: “Šă šje raspravljalec aša iskreno kănd umblăc?” Šă jej or stat trišč.
2a181200a2	Unu dăm jej, unu kari să čima Kleofa, ju ăntors vorba: “Ješć tu jedini stranac ăm Jeruzalem kari nu šćijă šje u fost ajiše ăm zadnji par zălji?”
2a181300cd	Isus u ăntribat: “Šje u fost?” Jej ur ăntors vorba: “Dă kutotu šje su dogodulit ku Isus dăm Nazaret. Jăl are Prorok, om bălour ăm djelur, šă ăm vorbi ăm njenće lu Dimizov, šă la lumi.
2a1814006c	Mar popur šă anoštri poglavarur lor dat să sudulaskă pă Isus pă morči, šă jej lur pus pă krušji!
2a1815006b	Noj nji nadalenj kă ăj jăl ala unu kari u otkupili Izrael. Šă astăs ăj treća (3) zuva dă atunšje.
2a18160088	Ali pă aje kutotu orikići mujer dăm grupa anostră nju iznenadalit benji benj. Dă răkori dă điminjacasta jelji ur mers la gropă.
2a1817008d	Jelji nu ur aflat tela aluj, mar ur vinjit ăm napoj să nji zăkă kă ur văzut vizijă dă anđelj dă kari ur zăs kă Isus ăj ăm kust.
2a18180079	Orikic dăm grupa anostră ur mers la gropă să vadă šă ur aflat kum ur spus mujerilje ali nu lor văzut pă jăl.”
2a18190081	Šă Isus lju zăs: “O voj ominj bulănž šă ăm sufljičilje avoštri nu ščec spremni să ănkriđec šje ur zăs proroci!
2a181a006c	Nar trăbuji Krist să patalaskă dă toći stvarurlješće šă atunšje Dimizov să ăl proslavalaskă?”
2a181b0077	Jăl u spus maj menkulo šje are zăs dă jăl, ăm toći svănti kenvijur; su apukat ku Mojsije šă păm toc Proroci.
2a181c0065	Kănd ur vinjit dapropi ăm lok hunđi măržje, Isus su arătat ăm namjeră să mergă maj menkulo.
2a181d0094	Ali jej lor nagovorulit să rămăji. “Rămănji ku noj; mar ăj kasno. Zuva ăj mar gata.” Atunšje jăl u mers ăm nontru să rămăji ku jej.
2a181e006f	Atunšje kănd are ku jej la masă, Isus u lot pită, u blagoslovulitu šă u rupt ăm dovă šă lju dat alor.
2a181f0057	Aku oči alor puće să vadă, šă jej lor kunuskut, šă dă pă aje Isus u nestalit.
2a18200099	Šă jej ur zăs una la alt: “Nu nji arđe sufljičilje anoštri kănd svite jăl ku noj pă kalji, šă kănd nji objasnale jăl svăntă kenvijă?”
2a18210095	Atunšje jej sor skulat šă ur mers ăm napoj ăm Jeruzalem. Akulo ur aflat pă jedanaest (11) apostolur una pă kupă, šă pă orikic alci ku jej.
2a1822004c	Ešće ljor spus: “Domnu anume u uskrsnulit, šă su arătat la Šimun.”
2a1823005d	Doj (2) učenikur ur spus šje ur păcăt pă kalji, šă kum lor kunuskut kănd u rupt pita.
2a18240080	Čak šă kănd svite dă aje šje ur păcăt, Isus stăće akulo ăntră jej šă jăl lju zăs: “Putuljală fijă ku voj!”
2a18250043	Jej as re zubunjic šă ănfrikušac kă jej gănđe kă veđi duh.
2a1826005d	Ali Isus u zăs: “Adišje vi frikă? Šă adăšje vinji sumnjur ăm sufljičilje avoštri?
2a182700ac	Ujtăcăvă la pišjorilje amelji šă la mănjilje amelji! Ujtăcăvă ju mes! Punjec mănjilje šă uvjerilecăvă, kă duh nari karnji šă osă kum viđec kum ju am.”
2a1828003e	Kănd u zăs asta jăl lju arătat mănjilje šă pišjorilje.
2a18290076	Ali dă fălušuja mari, jej inka nu ănkriđe, šă să čudule. Jăl lju zăs: “Avec ajiše šjeva dă mănkat?”
2a182a002a	Jej jur dat aluj dărab dă pešći fript.
2a182b002a	Isus u lot šă u mănkat ăm nenće alor.
2a182c00ec	Isus lju zăs: “Asta ăj aje šje ju vă svitem avovă kănd arem inka ku voj: kutotu stvarurlje kari dă minji as re skrišă ăm zakonu lu Mojsije, šă ăm kenvijurlje dă prorokur šă ăm Psalmur trăbuje să să ispunulaskă.”
2a182d0056	Atunšje jăl lju dăsvăkut găndurlje alor să potă să prišjepi svăntă kenvija.
2a182e008a	Jej u zăs: “Asta ăj skris ăm svăntă kenvijă: kă Krist trăbă să patalaskă šă să uskrsnulaskă dăm morc pă treća (3) ză.
2a182f00d7	Isto aša ănkăjală šă jirtala dă grehur ar trăbuji să fijă propovjedalići ăm numilje aluj alu toći nacijurlje aša Dimizov lju jirta grehurlje alor, šă să să apušji elši ku propovjed ăm Jeruzalem.
2a18300027	Voj ščec svedoci dă stvarurlješće.
2a1831009b	Šă ju uj mănă žos pă voj Duh svănt šje Tata amnjov u igirit. Ali rămănjec ajiše ăm varuš păn šje nu vic fi ămbrăkac ku pučeri dă sus!”
2a1832006c	Isus lju dus dă apropi ăm lok Betanija. Jăl u răđikat mănjilje ăm sus šă lju blagoslovulit pă jej.
2a18330050	Šă kănd lji blagoslovule pă jej, jăl u fost răđikat šă dus sus ăm nor.
2a1834004b	Jej să klanjale la jăl, šă ku fulušuje mari sur ăntors ăm Jeruzalem,
2a18350038	šă ăm Hram cijelo vreme ăl blagoslovule pă Dimizov.
