2800000009	ማቶሳ
2c110b0100	ቤራ አስታይ ተሰሎንቀ አስታይፕ ኣꬌዝ ዎዝና ሉልታ። ኡንቲ ቃላ ኩንꬅ ዎዝናፕ ኤኬዛ፤ ጋላስ ጋላስ ጌሻ ማጻፍታ ናባብታር ጳዉሎሳ ጌዛይ ቱማ ማቄዛና ሻኪ ኤሬዛ።
2c110c0090	የይ ግሾስ፥ ኡንታፕ ጋምታይ፥ ግርክታይፐካ ቦንችንቴዝ ጽቃ ማችታይኔ ꬊራꬅታይ አማኔዛ።
2c110d0092	ዝን ተሰሎንቀ የዝ አይሁድታይ ጳዉሎሳ ጾስ ቃላ ቤራ ጋደካ ኦዴዛና ስኢ ቤራ ይኢ አሳ ቡቄዛ።
2c110e008d	የይፕ ጉየ፥ አማንዝታይ ኤልሲ ጳዉሎሳ አባ ካለ ዳኬዛ። ዝን ስላሰኔ ጽማቶሳ ቤራ አቴዛ።
2c110f00f0	ጳዉሎሳና ሞይዜዝ አሳይ አቴና ሄልꬂ አሼዛ። የ አሳይ ስላሰኔ ጽማቶሳ ኡንትስ ዳንዳእንትኮ ኤልሲ ፋኮ የኦድ ጋርክ ጳዉሎሳ ኪቴዝ ኪታ ኤኪ ቤራ ማቄዛ።
2c1110007e	ጳዉሎሳ አቴና ስላሰናኔ ጽማቶሳ ናግታር፥ ካታማይ ኤቃር ኩሜዛና ብኢ ሸንቴዛ።
2c111100cc	የይ ግሾስ፥ አይሁደ ዎሳ ኬꬃ አይሁድታይራኔ ጾሳ ጎይንዛ አይሁደ ማቀካ አሳይር ማ ጋበላካ ፋና ሄሌዝ አሳይር ኡባ ዎደ ፓላምዛ።
2c111201a9	ኤጲቆሮሳ ባጋፐኔ ኢስቶይካንታ ግንትንትዝ ኤራንችታይፕ ፐታይ ፐታይ ጳዉሎሳር ፓላሜዛ። ኡንታፕ ፐታይ ፐታይ፥ «Ꮊ ዶናንቻይ አብ ኦዶዳይስ ኮይነሻ?» ዬጌዛ። Ꮊንክታይ ጳዉሎሳ የሱሳኔ Ꮊይቆፕ ደንዶ ባጋ ኡንትስ ኦዴዝ ግሾስ «ኦሮꬅ ኤቅታይ ባጋ ኦድዝ ኣዝዛ» ዬጌዛ።
2c111300a6	ጳዉሎሳ አይኪ አርዮስፓጎሳ ግንትዝ ሺቆ አቃ ካንጊ፥ «Ꮊ ኔኒ ታማርስዛ ኦሮꬅባዛይ አብዛኮ ኑና ኤርሳሞ?
2c1114007e	አብስ ጊኮ፥ ኔኒ ኑስ ኦሮꬅባዝ ኦድዛይ፤ አብዛኮ ኑኒ ኤሮዳይስ ኮይዛ» ዬጌዛ።
2c11150081	አቴና አስ ኡባይኔ ኤዛይድ የዝ እማꬅታይ ኦሮꬅባዝ ኦድንተካዛራኔ ስኤካ ፔዦያ።
2c111600ad	ጳዉሎሳ አርዮስፓጎሳ ሺቄዝ አሳይ ቲና ኤቂ፥ «አቴና አሳዮ፥ ይ ጾስታይስ ኡባ ባዛር ጋመ ያሽትዛ ታኒ ብእዛ።
2c111700f9	ታኒ ይ ካታማይር ዩይታር ይ ጎይንዛ አቅታ በአዳር ‹ኤርንቶዋ ጾስስ› ግንትንቲ ጻፍንቴዝ ያርሾ አቆ ደንጌዛ። Ꮊ ይ ኤረካዛር ጎይንዛና ታኒ ይንትስ ኦድዛ።
2c11180082	ሳአኔ ሳአል የዝ ኡባ ባዝ መꬌዝ ጾሳይ፥ ሳሎኔ ሳአ ጎዳይ፥ አሲ ኬጼዝ ኬꬃ የዞያ።
2c11190090	ኤ ደኦኔ፥ ሸምፖኔ ኡባ ባዝ አስ ኡባይስ እንግዛ ግሾስ ፓጨ የዝ አስ ጋርክ አስ ማዴ ኮዮያ።
2c111a00a2	አሲ የዞድ ዎዳይስኔ አቃይስ ዛዋ እንጌዛ። ጾሳይ አስ ዘርꬅ ኡባ ፐቲ አꬃይፕ መꬊ ቢታ ኡባይድ ጋዴዛ።
2c111b008b	ኤ የያ ኦꬄዛይ አሲ ኤዛ ኮዮዳይ ጋርከኔ ኮዪ ደማዳይ ጋርከሲ። ሀንኮካ ኤ ኑፕ ሃከካያ።
2c111c0094	ይንትፕ ፐቲ ፐቲ የጽዝታይ፥ ‹ኑኒ ኤ ናእታ› ጌዛይ ጋርክ፥ ኑኒ ኤዛይድ ፓꬅ የዚ፥ ኤንእዛ።
2c111d00dc	ይኬ፥ ኑኒ ጾስ ናእታ ማቅዝ ግሾስ ‹ጾሳይ አስ ኤጨትꬃራኔ ቆፋር ዎርቃፕ ዎይ ብራፕ ዎይ ሹቻፕ ኦስንቴዝባዝ ኣዝዛ› ዬጊ ቆፖዳይስ ቤዞያ።
2c111e00be	የይ ግሾስ፥ ጾሲ ቲና አሳይ ኤረካ ኦꬄዛና አሺ ኣꬌዛ፥ ዝን Ꮊት ኡባ አቆ የዝ አስ ኡባይ ናጋራፕ ማቆዳይ ጋርክ አዛዝዛ።
2c111f00f8	አብስ ጊኮ፥ ጾሲ ፋ ዶሬዝ አꬃይር ሳአል የዝ አስ ኡባይል አፋ ጽሎ ፕርዳ ፕርዶዳይስ ቃማ ጊግሲ ጋዴዛ። ኤዛ Ꮊይቆፕ ደንꬂ የያ አስ ኡባይስ ቱማሴዛ» ዬጌዛ።
2c112000e1	ኡንታፕ ፐቲ ፐቲ አስታይ Ꮊይቆፕ ደንዶ ባጋ ጳዉሎሳፕ ስኢ፥ ኤዛል አፋ አርኤዛ። ዝን Ꮊንክታይ፥ «ኑኒ የያ ኔፕ ጉጂ ስኦዳይስ ኮይዛ» ዬጌዛ።
2c1121003e	የይ ግሾስ፥ ጳዉሎሳ ኡ ጋንጨፕ ከዜዝ።
2c112200f2	ዝን ፐቲ ፐቲ ꬊꬅታይ ጳዉሎሳ ሄሊ አማኔዛ። ኡ ጋንጨፕ አርዮስፓጎሳ ፕርደ ዳይና ድዮናሶሳ ግንትዝ አስታ፥ ዳማርሶ ግንትዝ ፐቲ አስትኔ Ꮊንክታይ የዛ።
2c12010054	የይፕ ጉየ፥ ጳዉሎሳ አቴናፕ ከዚ፥ ቆሮንቶሳ ቅቴዛ።
2c12020169	ኤዛይድ አቂላ ግንትዝ ጳንጾሳ የልንቴዝ ፐቲ አይሁደ አስ ደንጌዛ። አይሁደ አስ ኡባይ ኦሮመፐ ከዞዳይ ጋርክ ካታይ ቃላዉዶሳ ኪቴዝ ግሾስ ጽቃ ዎደፕ ቲና ኤ ፋ ማቻት ጵርስቅላር ኢጻለፕ የኤዛ። ጳዉሎሳ ኡንታን ሄሎዳይስ የኤዛ።
2c12030077	ኤ ኦሳይ ኡንቲሳይ ጋርክ ዱንካነ ስኮ ማቄዝ ግሾስ ኡንታር በቲ ዎላ ኦꬄዛ።
2c1204009b	ጳዉሎሳ ማላ ጋላስ ኡባይድ አይሁድታኔ ግርክታ አማንꬆዳይስ አይሁደ ዎሳ ኬꬃ ኡንታር ኦድንትዛ።
2c120500d2	ስላሰኔ ጽማቶሳ መቅዶናፕ ይእን ጳዉሎሳ ፋ ዎደ ኡባ እንጊ አይሁድታይስ የሱሳ ኤ፥ ክርስቶሳ ግ አዛላ ባይꬅ ማርካትታር ቃላ ኦዴዛ።
2c12060116	ዝን ኡንቲ ጳዉሎሳና እጺ ኤዛ ጫዥን ጳዉሎሳ ፋ አፍላይፕ ቡልአ ትቂስታር፥ «ይ ሱꬃይስ ይንታን ኦይጮ፤ ታኒ Ꮊንፕ ጌሽ። Ꮊንፕ ማቂ፥ ታኒ አይሁደ ማቀካ አሳይኮ Ꮊማዳ» ዬጌዛ።
2c120700a9	የይፕ ከዚ ጾስ ጎይንዛ ትቶሳ ዮስጾሳ ግዝ አꬃይ ካራ Ꮊንጌዛ። ዮስጾሳ ካራይ አይሁደ ዎሳ ኬꬃይ ካለ የዛ።
2c120800dc	አይሁደ ዎሳ ኬꬅ ሀላቃይ ቃርስጶሳ ፋ ካራ አስ ኡባይር ጎዳ አማኔዛ። ቆሮንቶሳ አስታይፐካ ጋምታይ ጾስ ቃላ ስኤዝ ዎደ አማኒ ጻማቅንቴዛ።
2c1209007b	ጎዳይ ፐቲ ቃማ ጳዉሎሳስ ቆንጭꬃር ይኢ፥ «ያሽትፐ፤ ኦዶባፕ አትን ስእ ጊፐ።
2c120a00a1	ታኒ ኔር የዛ። ታስ Ꮊ ካታማይድ፥ ጋመ አስ የዝ ግሾስ ነና ቆህ ኢታ ባዝ ኦꬆድ አስ ኦንካ ባያ» ዬጌዛ።
2c120b008d	የይ ግሾስ፥ ጳዉሎሳ ጾስ ቃላ አሳ ታማርስታር ፐቲ ላይꬅኔ ኡሱፑን አጌና ኡንታር በቴዛ።
2c120c0086	ጋሎሳ አካያ ቢታ አቅሶዳር አይሁድታይ ፐትፕ ጳዉሎሳል አፋ ደንዲ ፕርደ ኬꬅ ካንጊ፥
2c120d0064	«Ꮊ አꬃይ ህገ እጺ፥ አሳይ ጾስ ጎይኖዳይ ጋርክ ኡድዛ» ዬጌዛ።
2c120e00cd	ጳዉሎሳ ናሾድ ሀኖዳር፥ ጋሎሳ አይሁድታይኮ፥ «አይሁድታዮ፥ የይ ኢታ ኦሶ ዎይ ናቆ ማቄዛኮ ታኒ ይ ባጋ ዳንዳእ ስኦዳይስ ቤዝዛ።
2c120f00ab	ዝን ቃላስ፥ ይ ሱንꬃይስኔ ይ ህጋይስ ይ ፓላምዛ ባዝ ማቅኮ ይ፥ ይንትስ ብሎይታ፤ የያ ታኒ ፕርዳሚ» ዬጌዛ።
2c12100041	ዬዚ፥ ኡንታን ፕርዳ ኬꬃይፕ ባለ ከሴዛ።
2c121100bd	የይፕ ጉየ፥ አስ ኡባይ አይሁደ ዎሳ ኬꬅ ሀላቃ ሶስቴንሳ አይኪ ፕርደ ኬꬅ ቲና Ꮊꬌዛ። ዝን ጋሎሳስ የይ አብካ ኣዘካያ።
2c1212012b	ጳዉሎሳ ጋመ ጋላስ ቆሮንቶሳ በቴዛይፕ ጉየ አማንዛ አሳ ሳሮꬅ፥ ጵርስቅልራኔ አቂላራ ማርካበር ሶራ Ꮊንጌዛ። ዝን ኤ Ꮊንጎዳይፕ ቲና ኤስ ጋꬆ የዝ ግሾስ ክንክሮሳ ካታማይድ ፋ ኦማ ሜዴዛ።
2c121300ba	ኡንቲ ኤፈሶነ ሄሊ ጳዉሎሳ ጵርስቅላኔ አቂላ ኤዛይድ አሼዛ። ዝን ፓስ አይሁደ ዎሳ ኬꬅ ገሊ አይሁድታይራ ኦድንቴዛ።
2c12140067	ኡንቲ ፓር ጋመ ዎደ በቶዳይ ጋርክ ጳዉሎሳና ዎሴዛ ዝን ኤ እጼዛ።
2c12150083	ኡንታፕ ሻክንቲ፥ «ጾሲ ጊኮ ይንትኮ ማቂ የኦዳ» ዬጊ ኤፍሶነፕ ማርካበር ደንዴዛ።
2c12160076	ቅሳረ ሄሊ የሩሳላመ Ꮊንጊ ዎሳ ኬꬅ አሳይ ሳሮꬄዛይፕ ጉየ አንጾካ ቅቴዛ።
2c12170092	ኤዛይድ ጽቃ ዎደ ጋምኤዛይፕ ጉየ ታማርታ አስታ ኡባ ምንꬃꬅታር ጋላትያራኔ ጵርገር ኣꬌዛ።
2c121800ba	ኢስክንድረ የለታ ማቄዝ ፐቲ አጵሎሳ ግዝ አይሁደ አስ ኤፈሶነ ቅቴዛ። ኤ ኦዳ ኤርዛ አስኔ ጾስ ቃላ ሎእꬂ ኤርዛ አሲ።
2c121900ac	ኤ ጎዳ ኦጋ ታማሪ፥ አያናር ጹግንቲ የሱሳ ባጋ ሉለ ኦድዛኔ ታማርስዛ። ሀኖ ዝን፥ ዋንሳ ጽንቃታ ኣዳ ኤርዛ።
2c121a00d1	ኤ አይሁደ ዎሳ ኬꬃ ያሽተካዛር ታማርሴዛ። ጵርስቅላኔ አቂላ ኤ ኦድዛና ስኢ ኤዛ ፓር ካራ ካንጊ ጾሳ ኦጋ ቲናሳይፕ ኣꬂ ኤስ ኦዴዛ።
2c121b014a	አጵሎሳ አካዛ Ꮊማዳይስ ኮይን ኤፈሶና የዝ አማንዛ አሳይ ኤ ቆፋ ኤኪ አካያ የዝ አማንዝታይ ኤዛ ሞኮዳይ ጋርክ ኡንትስ ዳብዳበ ጻፌዛ። ኤ ኤዛይድ ሄሊ ጾስ ኣꬎ ኬሄትꬃር የሱስ ክርስቶሳ አማኔዝታ ጋመ ማዴዛ።
2c121c0096	የሱሳ ኤ ክርስቶሳ ማቄዛና አይሁድታይስ ጾስ ቃላይፕ ቆንጭሲ ዎያ ኡባይ ቲና ሚንꬂ ታማርሴዛ።
2c130100b1	አጵሎሳ ቆሮንቶሳ የዝን፥ ጳዉሎሳ ዎክ ባጋ ጋደር ኣꬊ ኤፈሶነ ሄሌዛ። ኤዛይድ ፐቲ ፐቲ አማንዛ አስታ ደንጌዛ።
2c130200df	ኡንታናካ፥ «ይ አማኔዝ ዎደ ጌሻ አያና ኤኬኔ?» ዬጊ ኦይጬዛ። ኡንቲ፥ «ዋኣ፥ ኤከካያ፤ ሀራ አቶዝን፥ ጌሻ አያና የዛናካ ኑ ስኤካያ» ዬጌዛ።
2c130300b2	ጳዉሎሳ ኡንትኮ፥ «የዝን፥ ይ አባር ጻማቅንቴኔ?» ዬጌዛ። ኡንቲ፥ «ኑኒ ዋንሳ ጽንቃታ ጻማቅንቴዛ» ዬጊ ማሄዛ።
2c130400c7	ጳዉሎሳ፥ «ዋንሳ ፓፕ ጉየር ይእዝ የሱስና አሳይ አማኖዳይ ጋርክ አሳይስ ኦድታር፥ ማሮትꬅስ ቤዝዛ ጽንቃታ ጻማቄዛ» ዬጌዛ።
2c130500a1	ኡንቲ የያ ስኢ ጎዳ የሱሳ ታማርታ ማቆዳይስ ኤ ሱንꬃር ጻማቅንቴዛ ጋላስ ጋላስ ጌሻ ማጻፍታ ናባብዛ።
2c130600b0	ጳዉሎሳ ፋ ኩሻ ኡንታል አፋ ጋድን ጌሻ አያና ኡንታል አፋ ዎꬍን፥ ዱማ ዱማ ዶናር ኦድንቴዛ፤ ማ ትንቢተ ኦዴዛ።
2c13070042	የ አቃይድ ታጶ ናምኤ ማቅዝ አስታይ የዛ።
2c130800d0	ጳዉሎሳ አይሁደ ዎሳ ኬꬅ ገሊ፥ ጾስ ካተትꬂ ባጋ ያሽተካዛር ፓላምታራኔ ሎእꬂ ቆንጭስታር ኡንታር ሀይꬒ አጌና ሄሎዳይስ ጋምኤዛ።
2c1309010d	ዝን ኡንታፕ ፐታይ ፐታይ ꬉበ ማቂ ጋመ አሳይ ቲና ጎዳይ ኦጋ ጫዢ አማናም እጼዛ። ጳዉሎሳ አማንዝታ ኡንታፕ ሻጊ ኤኪ ጽራኖሳ ግዝ ትምርተ ኬꬃ ኡባ ዎደ ኡንታን ታማርሴዛ።
2c130a00cb	ጳዉሎሳ ናምኢ ላይꬅ ሄሎዳይስ ቃላ ኦዴዛ። የይ ግሾስ፥ ኢስያ የዝ አስ ኡባይ፥ አይሁድታይኔ አይሁደ ባዝታይ ጎዳይ ቃላ ስኤዛ።
2c130b0047	ጾሳይ ጳዉሎሳ ኩሸ ዎልቃማ ማላባዝታ ኦꬄዛ።
2c130c00c8	የይ ግሾስ፥ አሳይ ኤ ጋላ ቦቼዝ ማራበ ዎይ ማኦ ሀርግንቴዝ አሳይስ ካንግዛ። ኡንትካ ፓጽዛ፤ ቱና አያንታይካ ኡንታፕ ከዝዛ።
2c130d0124	ቱና አያንታ ከስታር ዩይዛ አይሁድታይፕ ፐታይ ፐታይ፥ «ጳዉሎሳ ሳባክዛ የሱሳ ሱንꬃይር ከዞይታ ግ ይንታን አዛዝዛ» ዬጊ፥ ቱና ጋለንታይ አይኬዝ አስታይል አፋ ጎዳ የሱሳ ሱንꬃ ጼጌዛ
2c130e009a	አይሁደ ቄሰ ሀላቅታይፕ ፐታ ማቄዝ አስቄዋ ግንትዝ አꬃይስ የያ ኦꬅዛ ላፑን ꬊራꬅ ናእታይ የዛ።
2c130f0095	ዝን ቱና አያናይ ኡንትኮ፥ «ታኒ የሱሳካ ጳዉሎሳ ባጋካ ኤርዛ፥ ዝን ይንቲ ኦናንታራ?» ዬጌዛ።
2c131000c3	ቱና አያና አይኬዝ አꬃይ ኡንታል አፋ ዶንጊ ዎꬊ፥ ኡንታል ማዶꬅ ከሲ፥ የ ካርትፕ ካሎ ላሲ ꬋቦድ ሄሎዳይስ ዎልቃሚ ጋሜዛ።
2c131100ad	ኤፈሶና የዝ አይሁድታይኔ አይሁደ ባዝታይ ኡባይ የያ ስኢ ኢታ ያሽቴዛ። ጎዳ የሱሳ ሱንꬃይ ጋመ ቦንችንቴዛ።
2c13120072	አማንዝታይፕ ጋምታይ ፋ ኦꬄዝ ኢታ ኦሳ ቡጽታራኔ ቆንጨ ኦድታር ይእዛ።
2c131300af	ሙሩንታይፕ ጋምታይ ፋ ማጻፍታ ሺሺ አስ ኡባይ ቲና ምቼዛ። የ ማጻፍታይ ዋጋይ ዋጋይ እሻታም ሙኩለ ብራ ማቄዛ።
2c13140062	የይ ጋርክ ሀኒ ጾስ ቃላይ ዎልቃር ድጭታራኔ ዳልግታር ቅቴዛ።
2c131500d8	የይ ፖልንቴዛፕ ጉየ ጳዉሎሳ፥ «ታኒ የሩሳላመ ማቂ ኦሮመ Ꮊማዳይስ ቤዝዛ» ዬጊ ማቃዶናራኔ አካያራ ኣꬊ የሩሳላመ Ꮊማዳይስ ቆፋ አጬዛ።
2c13160090	ማ ፋና ማድዝታይፕ ናምእታ ጽማቶሳኔ ኤራስጾሳ ማቃዶና ኪቲ፥ ፓስ ኢስያ ጽቃ ዎደ ጋምኤዛ።
2c1317003d	የ ዎደ Ꮊ ኦጋይ ግሾስ ኢታ ካቺ ከዜዝ።
2c13180098	ፐቲ ብራ ኦꬅዝ ድመጽሮሳ ግንትዝ አꬃይ አርጸምሳ ኤቃ ካራ ምስለ ብራፕ መꬊ ጋመ ዎ ደንግዛዝን።
2c1319009e	የይ ግሾስ፥ የይ ጋርክ ኦሶ ኦꬅዝታ ፐትፕ ሺሺ፥ «አሳዮ፥ ኑ ዱረትꬃይ Ꮊ ኦሳይፕ ማቄዛና ይ ኤርዛ።
2c131a010b	ጳዉሎሳ፥ Ꮊይ ‹አስ ኩሸ ኦስንቴዝታይ ጾስ ባያ› ዬጊ፥ ኤፈሶናራኔ ጽቃ ቢትታይፕ አትን ሙመ ኢሳ ቢታ ኡባይል የዝ ጋመ አሳይስ ኦዲ አማንꬄዛኔ ማሄዛ ይ በኤዛኔ ስኤዛ።
2c131b0109	መቶ ማቄዛይ፥ ኑ ኦሳይ ለቅንቴዝታ ኣዳ ባዝን ኢሳኔ ጋደ ኡባይል የዝ አስ ጎይንዛ ግታ ጾስኔ አርጸምሳ ካራይ ኦድንተካ አቶዳይኔ ኤ ዳሞትꬃይካ ዎꬎዳይ ያሽዛ» ዬጌዛ።
2c131c006a	አሳይ የያ ስኢ ሸነር ኩሚ፥ «ኤፍሶና አርጸምሳ ባይራ» ዬጊ ኡኬዛ።
2c131d00bf	የ ኡፋይ ካታማ ኡባ ሄሌዛ። ጳዉሎሳ ላግታ ማቃዶና አስታ፥ ጋዮሳኔ አርስጽሮኮሳ ኡንታር ዎላ ዳፍ ኤኪ ካእዛ አቃ ዎጼዛ።
2c131e0075	ጳዉሎሳካ አሳይ ሺቄዝ አቆ ገሎዳይስ ኮዬዛ፥ ዝን አማኔዝታይ ኤዛ ካዬዛ።
2c131f00bd	ኢሳ ቢታ ሀላቅታይፕ ጳዉሎሳስ ዣመ ማቄዝ ፐታይ ፐታይ ጳዉሎሳኮ ኪቲ፥ «ካእዛ አቆ ቆንጨር ከዚ በንትፐ» ግ ኤዛ ዎሴዛ።
2c132000ef	ሺቄዝ አሳይስ ሀኖድ ባዝ ꬋቤዛ፤ ጋንግዛ ባጋ አሳይ ሀራ አቶዝን አብስ ሺቄዛኮ ኤረካዛይ ግሾስ ፐታይ ፐትባዝ ግ ኡክዛ ማ Ꮊንክታይ ሀራ ባዝ ግ ኡክዛ።
2c13210112	አይሁድታይ ኢስክንድሮሰ ግዝ አꬃ ዎያ ጋንጨፕ ቲና ኡርቄዝ፥ ፐቲ ፐቲ አሳይ ኤ ጎድባዛ ኦድን ኤዚ አሳይ ስእ ጎዳይ ጋርክ ፋ ኩሻይር ማሊ ቤዚ፥ አሳይስ ሞትንቶዳይስ ኤቄዛ።
2c132200cd	ዝን ኢስክንድረ አይሁደ አስ ማቄዝ አሳይ ኤሪ ናምኢ ሳተ ማቆድ ሄሎዳይስ ኡባይ ፐቲ ቃላር፥ «ኤፈሶና አርጸምሳ ዳማ» ዬጊ ኡኬዛ።
2c132300f0	ዉርስꬃ የ ካታምቲ ጻፋይ ዎያ ስኢ ኡዲ፥ «ኤፈሶና አሶ! ኤፈሶና ካታማይ ግታ አርጸሚሳስ ኤቃ ካራኔ ሳሎፕ ዎꬌዝ፥ ግታ ሹች ናግዛ ማቄዛና ኤሮዋ አስ ኦኖ?
2c13240085	Ꮊያ ላህዛ አስ ባ ማቅኮ ይ ስእ ጎዳይስነ ኤልሲ እታ ባዝ ኦꬆፕ ናግንቶዳይስ ቤዝዛ።
2c13250071	ይ Ꮊ አስታ፥ ኤቃ ኬꬅ ሚሸ ካስተካዝታኔ ኑ ጾስታ ጫዢ በኤካዝታ ከኤዛ።
2c132600d0	የይ ግሾስ፥ ድመጽሮሳኔ ኤዛር የዝ ኦሳንችታይ ኦራካ ሞትንቶ ኮይኮ፥ ፕርደ ኬꬅ የዛ፤ ዳይንታይካ የዛ፤ ኡ ሞቶዳይስካ ዳንዳእዛ።
2c13270053	ዝን ይ ሀራ ኦዳ ኮይኮ፥ ሻንጎ ሺቆል ኦዳይ ብእንቶ።
2c132800c7	የይ ማቃም እጽኮ Ꮊይኖ ሀኔዝባዛይስ ኦሮመ ካተትꬃይ ኑና ኦይጮዳ። Ꮊ ቡቅꬃይስ ጋሶ ባ ግሾስ ኑኒ ማልሰ ማሆዳይስ ዳንዳኦያ»
2c1329001a	ዬጊ ሺቃ ላሌዛ።
2c140100ab	ጫቦትꬃይ ሀይዜዝን ጳዉሎሳ አማንዛ አስታ ጼግሲ ኡንታን ምንꬃꬄዛይፕ ጉየ ሳሮꬅ ማቃዶና Ꮊማዳይስ ከዜዝ።
2c1402008b	ኤ ኣꬊዝ ቢታይድ የዝ አማንዛ አሳይስ ዞረ ቃላ ኦዲ ምንꬃꬄዛይፕ ጉየ ግርኬ ጋደ ቅቴዛ።
2c140300de	ኤ ኤዛይድ ሀይꬒ አጌና በቲ፥ ማርካበር ሶራ Ꮊማዳይስ ሙርቲ የዝን፥ አይሁድታይ ኤዛ ዎꬎዳይስ ኮዥዛና ኤሪ ማቃዶናር ጉየ ማቆዳይስ ኮዤዛ።
2c140400e3	ጳዉሎሳ ሞይዜዛ ቤራፐ ጳርሁሳ ናአ ሶጳጽሮሳ፥ ተሰሎንቀፕ አርስጽሮኮሳኔ ስኮንዱሳ፥ ደርበፕ ጋዮሳ፥ ኢስያፕ ትክቆሳ፥ ጽሮፍሞሳኔ ጽማቶሳ።
2c14050044	የይትታይ ቲና Ꮊንጊ ኑና ጽሮአዳል ናግዛ።
2c140600c7	ኑኒ ቦራ ባለ ቦንቼዛይፕ ጉየ ፕልጲሶሳፕ ማርካበር ደንዲ፥ እችንꬃ ጋላስ ኡንታን ጽሮአዳ ሄሊ ኤዛይድ ላፑን ጋላስ ጋምኤዛ።
2c140700f0	ሳምንታፕ ቲና ጋላስ ኑኒ ቦራ ዎላ ማዳይስ ሺቂ የዝን፥ ጳዉሎሳ ዎንትꬃ Ꮊማዳይስ ቆፔዝ ግሾስ ኡንትስ ቃላ ኦድታር ግዲ ብላሄ ሄሎዳይስ ኦዳ አዱስሴዛ።
2c1408003f	ኑኒ ሺቂ በቴዝ ፖቃይል ፖኦ ዋዢ ጌዝን።
2c14090108	ኤዉጽኮሳ ግንትዝ ፐቲ ፓንꬃይ ማስኮተል አፋ በቲ፥ ፋና ዶጊ ገንቴዛ። ጳዉሎሳ ኦዳ አዱሴዛይፕ ኤዉጽኮሳ ገንታ ኣፈር ሃይꬒንꬆ ፖቃይፕ ዎꬊ Ꮊይቄዛና አሳይ ደንꬄዛ።
2c140a008a	ዝን ጳዉሎሳ ዎꬊ፥ ኤዛል አፋ ጹጉኒ። ኤዛ እድንጊ፥ «ኤ Ꮊይቀካያ፥ ህርግፓተ» ዬጌዛ።
2c140b00a9	የይፕ ጉየ፥ ፉደ ፖቄል አፋ ከዚ ቦራ ባጺ ሜዛ። ሳአ ዎንቶድ ሄሎዳይስ አሳይስ ኦዴዛይፕ ጉየ ደንዲ ቅቴዛ።
2c140c0042	የ ፓጼዝ ፓንꬃ ካራ ካንጊ ጋመ ኡፋይቴዛ።
2c140d011c	ዝን ጳዉሎሳ ፋና ኤዛይፕ ሞኮዳይ ጋርክ ኑስ ኦዴዛይ ግሾስ ኑ ቲናቲ ማርካበኮ Ꮊንጊ፥ አሶና Ꮊማዳይስ ደንዴዛ። አብስ ጊኮ፥ ኤ ቶከር Ꮊማዳይስ ቆፔዝ ግሾስ ኑና የይ ጋርክ ኪቴዛ።
2c140e0056	ኤ ኑና አሶና ሄልን ማርካበር ኤዛ ኤኪ ምጽልነ የኤዛ።
2c140f00d0	ዎንትꬃ ጋላስ ኤዛይፕ ደንዲ ማርካበር ክዮሳስ ቲና ባጋር የዝ አቃ ሄሌዛ፤ ማ ዎንትꬃ ጋላስ ሳሞሳ ፒንጊ ካልዛ ጋላስ ምልጸ ሄሌዛ።
2c141000ec	ጳዉሎሳ ኢስያ ጋመ ጋምኦዳይስ ኮየካ ግሾስ ኤፈሶነ ካንታር ኣꬎዳይስ ቆፔዛ። ፓስ ዳንዳእንትኮ ጰንጸቆስጸ ባለ ጋላስ የሩሳላመ ሄሎዳይስ ኤልስዛ።
2c14110055	ጳዉሎሳ ምሊጸፕ ኤፈሶና ኪቲ ዎሳ ኬꬅ ጭምታ ጼግሴዛ።
2c141200e7	ዎሳ ኬꬅ ጭምታይ ኤዝኮ ይእን፥ ኡንትኮ Ꮊይ ጋርክ ዬጌዛ፦ «ታኒ ኢሳ ገሌዝ ቲና ጋላሳፕ አይኪ ይንታር የዜዝ ዎደ ኡባይድ ዋይዚ የዜዛኮ ይ ኤርዛ።
2c1413008c	አይሁድታይ ማቅንቲ ታል አፋ መቶ ሄልꬅኮካ ታኒ ሃዮትꬃራኔ ጋመ አፉꬃር ጎዳይስ ኦꬄዛ።
2c14140081	አይደካ ይ ካራ ካራ ይንታን ታማርስታር ይንታን ማዴዛይፕ ፐትባዝካ ፓጭንቸካያ።
2c141500af	ታኒ አይሁድታይስኔ አይሁደ ባዝታይስ ናጋራፕ ጾስኮ ማቆዳይ ጋርከኔ ኑ ጎዳ የሱሳ አማኖዳይ ጋርክ ማርካቴዛ።
2c14160088	«ኤዛይድ ታና አብ ሄሎዳዛኮ ኤሮያ፥ Ꮊት ታኒ ጌሻ አያናስ ኪትንቲ የሩሳላመ Ꮊንግዛ፦
2c14170070	ዝን ጌሻ አያናይ አችኔ ዋየ ታና ናግዛና ካታማ ኡባይድ ታስ ማርካቴዛ።
2c141800ca	ዝን ታ ላሶ ፖሎዳይስኔ ጎዳ የሱሳፕ ኤኬዝ ኦሳ፥ ጾስ ኣꬎ ኬሃትꬅ ዎንግለ ማርካትዛ ፖልዛ ታ ሸምፓቶ ፓꬆዋ ባዝ ጋርክ ፓይድዛ።
2c141900ad	«ታኒ Ꮊተካ ጾስ ካተትꬅ ማርካትታር ይ ኡቢታይ ጋንጨር ዩዬዛ። ይከፕ ጉየ ይንትፕ ኦንካ ታና በአማና ኤርዛ።
