2800000005	Matei
2c060d0097	Kangi vakaleta vajova malovi ga udese vevajovili, “Mundu uyu katu ikotoka lepi kuliga pandu apa Pamsopi na kuliga malagizu ga Chapanga geampeli Musa.
2c060e0092	Ndava muni tamali kumyuwanila kuvya Yesu wa ku Nazaleti mwenuyu yati apagwisa pandu apa na kung'anamusa mivelu yila yetapokili kuhuma kwa Musa.”
2c060f0083	Voha vevatamili mu libanji lila vakamlolokesa takataka Stefani, kangi vakalola pamihu paki pavi ngati mtumu wa kunani kwa Chapanga.
2c07010040	Kangi, Mteta Mkulu akamkota, “Wu, mambu genaga ndi chakaka?”
2c0702009d	Mwene akayangula, “Valongo vangu na vadadi vangu, muniyuwanila! Chapanga amuhumalili gogo witu Ibulahimu peavili ku Mesopotamia kwakona kuhamila ku Halani.
2c07030066	Chapanga akamjovela, ‘Wuka pamulima waku, valeka valongo vaku, ndi uhamba pamulima wenikulangisa.’
2c070400b3	Hinu, Ibulahimu ahamalili kumulima wa Kalidayo akahamba kutama ku Halani. Dadi waki peamali kufwa, Chapanga akamuwusa kavili ku Halani akabwela kutama pamulima uwu wemwitama hinu.
2c070500a9	Chapanga nakumpela hati pandu padebe pamulima pavyaa uhali waki, nambu amlagizi akumpela mulima wenuwu uvyaa waki, na chiveleku chaki. Lukumbi lwenulo avi lepi na mwana.
2c070600a4	Chapanga akamjovela, ‘Viveleku vyaku yati vipelekwa kumulima wa vandu vangi, kwenuko ndi yati vivya vavanda na kuhengewa uhakau mulukumbi lwa miyaka miya mcheche.
2c07070092	Nambu nene yati nikuvahamula vandu avo, vevavahengili uvanda. Kangi yati nikuvawusa mumulima wenuwo muni vabwela penapa kunifugamila pandu apa.’
2c070800df	Kangi Chapanga akampela lilaganu la jandu, Ibulahimu akamyingisa jandu mwana waki Izaki mu ligono la nane, kuhuma kuvelekewa. Mewawa Izaki akamdumula jandu Yakobo, namwene Yakobo mewawa akavakitila vagogo kumi na vavili.”
2c0709006b	“Vagogo vala vavi na wihu kwa Yosefu ndi vakamgulisa kuuvanda ku Misili. Nambu Chapanga avi pamonga nayu,
2c070a00b4	akamsangula mu mang'ahiso gaki goha, Chapanga akamganisa na luhala palongolo ya Falao, nkosi wa ku Misili, hati Falao akamhagula kuvya chilongosi wa mulima wula na nyumba ya nkosi.
2c070b0094	Kangi yikahumila njala yikulu, pamulima woha wa ku Misili na ku Kanani, yikaleta ungangu uvaha. Vagogo vitu vahotwili lepi kupata chakulya chochoha.
2c070c0088	Hinu, Yakobo peayuwini kuvya ku Misili kula kuvi na mabenu, akavatuma vana vaki, ndi vagogo vitu vahamba kwenuko yavi mala ya kutumbula.
2c070d0067	Mulugendu lwavi lwa pili, Yosefu akajimanyisa kwa valongo vaki, ndi Falao akavamanya valongo va Yosefu.
2c070e005e	Yosefu atumili ujumbi kwa dadi waki na valongo vaki, vandu sabini na mhanu, vabwela ku Misili.
2c070f004e	Hinu, Yakobo ahambili ku Misili, kwenuko mwene pamonga na vagogo vitu vafwili.
2c07100089	Higa zavi zaletiwi mbaka ku Shekemu, zikazikiwa mu litinda la mbugu leagulili Ibulahimu kuhuma kwa vana va Hamoli kwa mashonga nunuyu.”
2c07110089	“Lukumbi palwahikili Chapanga atimilisa lilaganu leajovili akumpela Ibulahimu, ku Misili kula vandu vayonjokisi na kuvya vamahele neju.
2c07120052	Pamwishu, nkosi mmonga mweanga mmanya Yosefu, akatumbula kulongosa kula ku Misili.
2c07130076	Mwenuyu avakitili uhakau vandu vitu na vagogo vitu changali kugana vene vavavika kuvala vana vavi vadebe muni vafwayi.
2c0714007c	Musa avelekiwi lukumbi lwenulo, avili mwana mbwina neju palongolo ya Chapanga. Aleliwi panyumba mulukumbi lwa miyehi yidatu,
2c07150055	na peaumiswi kuvala, ndi msikana wa Falao akamtola na kumlela ngati mwana waki mwene.
2c07160055	Musa awuliwi mambu goha galuhala ga Vamisili akavya mkekesi kwa malovi na matendu.”
2c0717005c	“Hinu Musa peahikisi miyaka alobaini ndi akahamba kuvagendela kuvalola va Isilaeli vayaki.
2c0718006d	Kwenuko amuwene mmonga wa valongo vaki ihengewa uhakau, ndi akahamba kumkengelela, ndi akamkoma Mmisili yula.
2c07190078	Aholalili manya Vaisilaeli vayaki yati vimanya kuvya Chapanga ngaamtumili mwene kuvagombola, nambu vene nakugamanya ago.
2c071a0096	Chilalu yaki Musa avawene Vaisilaeli vavili vitovana, akalinga kuvatepulanisa akavajovela, ‘Nyenye mwavalongo ndava kyani hinu, mukomana mwavene?’
2c071b0088	Nambu yungi mweamtovayi yula muyaki akamkang'a Musa pamuhana akajova, ‘Yani mweakuvikili veve kuvya chilongosi na mhamula pagati yitu?
2c071c0036	Wu, ugana kunikoma ngati chewamkomili Mmisili golo?’
2c071d0087	Musa peagayuwini malovi ago, akatila na kuhamba kutama kumulima wa Midiani kwenuko akavya myehe ndi akavya na vana vasongolo vavili.”
2c071e008a	“Peyahikili miyaka alobaini, mtumu wa kunani kwa Chapanga akamhumila Musa padahi pepiyaka motu kulugangatu papipi na Chitumbi cha Sinai.
2c071f006d	Musa akakangasa kulola lijambu lenilo hati akahegelela papipi muni alingulila, ndi akayuwana lwami lwa Bambu.
2c0720008b	‘Nene ndi Chapanga wa vagogo vaku, Chapanga wa Ibulahimu wa Izaki na Yakobo.’ Musa akavagaya kwa wogohi ndi nakuhotola kulolokesa neju.
2c0721004b	Bambu akamjovela, ‘Hula champali zaku muni peuyima apa ndi pandu pamsopi.
2c072200a7	Nigawene mahakau gevihengiwa vandu vangu ku Misili kula. Niyuwini lwami lwa mang'ahiso gavi, ndi nene nibweli kuvagombola. Hinu bwela, yati nikukutuma ku Misili.’”
2c0723010b	“Musa mwenuyu ndi yula mweabeleliwi na vandu va Isilaeli pavamjovili, ‘Yani mweakuvikili kuvya chilongosi na mhamula pagati yitu?’ Chapanga amtumili Musa kuvya chilongosi na mgombozi, kwa njila ya mtumu wa kunani kwa Chapanga mweamhumalili padahi pepiyaka motu.
2c072400b7	Ndi mweavalongwisi vandu vala vawuka ku Misili kwa kuhenga ulangisu wa gachinamtiti na makangaso pamulima wa Misili na Kunyanja ya Shamu na kulugangatu, mulukumbi lwa miyaka alobaini.
2c07250080	Musa ndi mweavajovili vandu va Isilaeli, ‘Chapanga yati akuvahagulila mlota waki ngati nene pagati ya valongo vinu mwavene.’
2c072600f5	Mwene ndi mweavili kulugangatu kula, pevakonganiki vandu va Isilaeli. Musa avili ngati mjumbi pagati ya vagogo vitu, na mtumu wa kunani kwa Chapanga, lukumbi pealongili nayu kuchitumbi cha Sinai ndi mweagotoliwi malovi ga wumi atijovela tete.”
2c07270077	“Nambu vagogo vitu ndi vabelili kumyidakila, ndi vakamkang'a pamuhana kuni mumitima yavi vakanogela kuwuya ku Misili.
2c07280098	Vakamjovela mlongo wa Musa Aloni, ‘Utikitila vachapanga yeyikutulongosa munjila, muni nakumanya chechimkolili Musa mweatilongwisi kuhuma ku Misili!’
2c0729008a	Penapo ndi pavajikitili chimong'omong'o cha mpapakasi wa ng'ombi, vakayitetela na vakakita mselebuko ndava ya lihengu la mawoko gavi vene.
2c072a00f9	Nambu Chapanga akawuka pagati yavi na kuvaleka vazifugundamila ndondo za kunani, ngati cheyiyandikwi muhitabu ya vamlota va Chapanga. ‘Nyenye vandu va Isilaeli! Lepi nene mwemwanihinjili hinyama ndava ya luteta, Mumiyaka alobaini kulugangatu kula!
2c072b00df	Nyenye mwagegili chindanda cha chapanga Moloki, na vindu vyemwajikitili kwa luhumu lwa ndondo ya chapanga winu Lefani. Vindu vyemwajikitili ndi vyemwavifugamili. Ndava ya yeniyo yati nikuvapeleka uvanda kutali na Babeli.’
2c072c0092	Kulugangatu kula vagogo vitu vavi na lindanda la kulangisa, lakitiwi ngati Chapanga cheamlagazili Musa ahengayi, ulangisu wulawula ngati weauwene.
2c072d00c9	Kangi Vagogo vitu vahalilini lindanda vene kwa vene mbaka lukumbi lwa Yoshua, pevatolili mulima wula kuhuma kwa milima, Chapanga mweavingili palongolo yavi. Penapo ndi latamili mbaka lusenje lwa Daudi.
2c072e0071	Daudi apewili uganu na Chapanga, akamuyupa ayidakila amujengela pandu pa kutama, mwene mweavi Chapanga wa Yakobo.
2c072f0033	Nambu Solomoni ndi mweamjengili Chapanga nyumba.”
2c07300065	“Nambu Chapanga Mkulu, itama lepi munyumba zezijengiwi na vandu ngati cheajovili mlota wa Chapanga,
2c073100b2	‘Bambu ijova, kunani ndi chigoda changu cha unkosi, na mulima ndi chigoda cha kuvikila magendelu gangu. Nyumba ya namuna yoki yemukunijengela nene? Ndi pandu poki penipumulila?
2c0732002b	Namwene ndi mwenihengili vindu vyoha?’”
2c073300a2	“Nyenye vandu mwemwinonopa, mitima na makutu ginu ndi ngati vandu va milima yangamulanda Chapanga. Nyenye ngati vagogo vinu. Magono goha mukumbela Mpungu Msopi.
2c073400b5	Vagogo vinu vamng'aisi mlota wa Chapanga yeyoha yula, vevavakomili avo, Chapanga avatumili kukokosa kubwela kwa yula mweikita geigana Chapanga. Nambu nyenye mwamgewukili na kumkoma.
2c07350065	Nyenye mwapokili malagizu gala gegaletiwi na mtumu wa kunani kwa Chapanga, nambu mwayidakili lepi.”
2c07360062	Vala vagogo va libanji pavamuyuwanili Stefani, vakaviniswa mitima, ndi vakajiluma minu cha ligoga.
2c07370097	Nambu Stefani kuni amemiswi Mpungu Msopi, akalolokesa kunani kwa Chapanga, auwene ukulu wa Chapanga na Yesu ayimili muchiwoko cha kulyela cha Chapanga.
2c07380081	Stefani akajova, “Mlola! Niwona kunani kwa Chapanga kudindwiki na Mwana wa Mundu ayimili pachiwoko cha kulyela cha Chapanga!”
2c07390069	Vakulu va libanji, vakaywanga na vakagubika makutu gavi kwa mawoko. Kangi vakamuhumbila voha kwa pamonga.
2c073a008e	Vakamkwekwesa kuvala ya muji, na kutumbula kumtova na maganga, vevavawene vakagavika makoti gavi paulonda wa msongolo mmonga liina laki Sauli.
2c073b006e	Pevayendalili kumtova na maganga Stefani kuni mwene iyupa kwa Chapanga, “Bambu Yesu upokela mpungu wangu!”
2c073c00ab	Akafugama, akavemba kwa lwami luvaha, “Bambu, ukotoka kuvavalangila chevakubudila Chapanga!” Peamalili kujova ago, akafwa. Sauli ayidakili chitendu cha ukomaji wenuwo.
2c08010103	Na mwene Sauli awene chabwina kukomewa kwa Sitefani. Ligono lenilo msambi wa vandu vevakumsadika Kilisitu va ku Yelusalemu, vatumbwili kung'ahiswa neju. Vamsadika voha, Yavaganili kupechenganika kudahi pandi za ku Yudea na ku Samaliya, nambu kwa vamitumi ndu.
2c08020037	Vandu vevisadika vakamuzika Stefani na kumvembela neju.
2c080300ba	Nambu lukumbi lwenulo Sauli alingili kuvang'aisa msambi wa vandu vevakumsadika Kilisitu, ahambili nyumba kwa nyumba akavahumisa vamsadika kuvala vagosi kwa vadala na kuvasopa muchifungu.
2c08040051	Hinu vala vamsadika vevapechangini vakahamba kila pandu kukokosa Lilovi la Bwina.
2c08050060	Filipi namwene akahelela pamuji wa ku Samaliya na kumkokosa Kilisitu kwa vakolonjinji va penapo.
2c08060050	Vandu vakajiwunga kuyuwanila ujumbi wa Filipi na kulola milangisu yila yeahenga.
2c0807007a	Ndava muni vandu vevatalaliwi mizuka mihakau, yavahumili kwa lwami luvaha, vandu vevapolili higa na vangagenda valamisiwi.
2c08080027	Kwavili na luheku luvaha pamuji wenuwo.
2c080900ae	Hinu pamuji wenuwo kwavili na mundu mmonga liina laki Simoni, mweakitili uhavi waki, pamuji wenuwu na kuvakangasa vandu va ku Samaliya, akujikwiha kuvya mwene ndi mweitopela,
2c080a0089	na vandu voha vadebe na vavaha, vamyuwanili hotohoto vakajova, “Simoni ndi makakala ga uchapanga gegikemelewa ‘Makakala gavaha.’”
2c080b0043	Vamlandili ndava avakangisi kwa lukumbi lutali ndava ya uhavi waki.
2c080c0094	Nambu pavasadiki ujumbi wa Filipi kulivala Lilovi la Bwina la Unkosi wa Chapanga na kuyuwana makokoso ga Yesu Kilisitu, vagosi na vadala vabatiziwi.
2c080d007a	Hati Simoni mwene, asadiki na peamali kubatiziwa, akalongosana na Filipi, akakangasa makangaso na gachinamtiti geahengili.
2c080e009a	Vamitumi vala vevavili ku Yelusalemu, pevayuwini kuvya vakolonjinji va ku Samaliya vayidakili Lilovi la Chapanga, ndi vakavatuma kwenuko Petili na Yohani.
2c080f0056	Hinu pavahikili vakavayupila kwa Chapanga vamsadika vala, muni vampokela Mpungu Msopi.
2c08100080	Ndava lukumbi lwenulo Mpungu Msopi avi akona kuvahelelela yeyoha pagati yavi, nambu vamali kubatiziwa paliina la Bambu Yesu ndu.
2c0811005e	Kangi Petili na Yohani vakavavikila mawoko gavi vamsadika, navene mewa vampokili Mpungu Msopi.
2c08120090	Hinu Simoni pealoli kuvya mukuvikiwa mawoko na vamitumi, vamsadika vampokili Mpungu Msopi. Alingili kuvapela mashonga Petili na Yohani, akajova,
2c08130060	“Mnipela na nene uhotola wenuwo muni nakamvikila mawoko mundu yeyoha, apokela Mpungu Msopi.”
2c08140087	Nambu Petili akamyangula, “Fwila kulongolo na mashonga gaku ndava wihololela kuvya wihotola kugula makakala ga Chapanga kwa mashonga!
2c0815006e	Veve uvi lepi na lilundu amala pandu popoha mulihengu ili, muni mtima waku uganisa lepi palongolo ya Chapanga.
2c0816007f	Ndava muni, umuwuyila Chapanga waku kwa kukotoka uhakau waku, kavili umuyupa Bambu mwene ihotola kukulekekesa maholo ngati ago.
2c0817004b	Nikulola hotohoto umelili wihu neju, ndi mkungiwa wa kumbudila Chapanga.”
2c08180071	Simoni akayangula, “Chondi, muniyupilayi kwa Bambu, likoto kunikolela hati limonga pagati ya ago gemujovili.”
2c081900b5	Petili na Yohani pevamalili kujova malovi gavi ga kukokosa ujumbi wa Bambu, vakawuya ku Yelusalemu. Hinu pavavi mukuwuya vakakokosa Lilovi la Bwina muhijiji yamahele ya ku Samaliya.
2c081a0086	Mtumu wa kunani kwa Chapanga akamjovela Filipi, “Jitendelekela uhamba kusini kupitila njila yeyihuma ku Yelusalemu mbaka ku Gaza.”
2c081b00c8	Filipi peamali kujitendelekela, akatumbula lugendu lwa kuhamba Yelusalemu. Lukumbi lwenulo kwavili na mkolonjinji mmonga wa ku Ethiopia. Avi mvika mashonga wa Kandake, nkosi wa Chidala wa ku Ethiopia.
2c081c00b5	Mweavili munjila kuwuya kunyumba kuhuma ku Yelusalemu kweahambili kumlumba Chapanga, atamili mumkokoteni wa kubiluswa kuni ajisomelayi kwa lwami chitabu cha mlota wa Chapanga Isaya.
2c081d0057	Mpungu Msopi akamjovela Filipi, “Hamba papipi na mkokoteni wenuwo ulongosana nayu.”
2c081e00a9	Filipi akajumbalila papipi na mkokoteni wula, akamyuwana mundu yula isoma muchitabu cha mlota wa Chapanga Isaya. Penapo Filipi akamkota, “Wu, ukuchimanya chewisoma?”
2c081f009f	Mundu yula akamyangula, “Nihotola wuli kumanya changali mundu kunidandaulila?” Ndi akamgongolela Filipi akwela mumkokoteni wula na kutama pamonga na mwene.
2c082000a6	Pandu pa Mayandiku Gamsopi peasomayi vayandiki aga, “Avi ngati limbelele lelihamba kuhinjwa, chinunu ngati mwana limbelele cheidumuliwa mangoma, nakuyahamula mlomo.
2c08210087	Akoliwi soni na kunotewa chechikumvala. Avi lepi wa kuhotola kulongela ndava ya mundu yoyoha chaki, muni wumi waki uwusiwi pamulima.”
2c08220088	Muyimila hindu yula akamkota Filipi, “Nijovela, mlota wa Chapanga uyu ijova mambu aga ndava yaki mwene, amala ndava ya mundu yungi?”
2c08230060	Hinu Filipi akatumbula pandu pa Mayandiku Gamsopi ago, akamjovela Lilovi la Bwina ndava ya Yesu.
2c082400a0	Pevavi vakona munjila, vakahika pandu pepavi na manji ndi mundu yula akajova, “Pandu apa pana manji, wu, chivii chindu kiki chechikunibesa nene kubatiziwa?”
2c08250093	Filipi akajova, “Ngati wisadika kwa mutima waku woha wihotola kubatiziwa.” Namwene akajova, “Nisadika Yesu Kilisitu ndi Mwana wa Chapanga.”
2c0826007e	Hinu myimila hindu yula akahamula mkokoteni wa kubiluswa wula uyima, Filipi na mwene vakahuluka mumanji ndi Filipi akambatiza.
2c0827009f	Pavahumili mumanji Mpungu wa Bambu amkitili Filipi awuka, myimilila hindu akotoka kumlola kavili, nambu mwene akayendelela na lugendu lwaki kuni avi na luheku.
2c08280067	Nambu Filipi akahumila ku Azoto, na munjila avi mukukokosa Lilovi la Bwina mbaka peahikili ku Kaisalia.
2c0901006e	Nambu lukumbi lwenulo, Sauli ayonjokisi kuvayogofya kwa kuvakoma vamulanda va Bambu. Akahamba kwa Mteta Mkulu,
2c090200be	akayupa balua ya kummanyisa kwa nyumba za kukonganekela Vayawudi zezavi ku Damasko, muni akavakolela vandu vevilanda Njila ya Bambu, vagosi amala vadala, avakamula na kuvaleta ku Yelusalemu.
2c09030083	Sauli peavi munjila papipi kuhika ku Damasko, chigafula lumuli kuhuma kunani kwa Chapanga lukamtindila kumlangasa mwene pandi zoha.
2c0904005f	Sauli akagwa pahi ndi akayuwana lwami lukumjovela, “Sauli, Sauli! Ndava kyani ukuning'aha?”
2c09050068	Sauli akakota, “Ndi wayani veve, Bambu?” Na lwami lula lukayangula, “Nene ndi Yesu mweukuning'aha.
2c09060054	Nambu hinu yima uhamba kumujini, kwenuko ndi kwewijoviwa chechikugana kuchihenga.”
2c0907007f	Vandu vevavi mulugendu pamonga na Sauli vayimili nuu ndava ya kukangaswa, vayuwini lwami lula nambu vamuwene lepi mundu yoyoha.
2c0908008d	Sauli akayinuka, peagubukwili mihu gaki, nakuhotola kulola, hinu vandu vevavi mulugendu nawu vakamkamula chiwoko kumlongosa mbaka ku Damasko.
2c09090076	Sauli atamili magono gadatu changalola, na lukumbi lwenulo lwoha atamii changalya chindu amala kunywa chindu chochoha.
2c090a00a2	Damasko kula ndi kwavili na msadika mmonga liina laki Anania. Mwenuyo akemeliwi kujovewa na Bambu mumawono, “Anania!” Mwene akayidika, “Nivii apa, Bambu.”
2c090b00bd	Mwene Bambu akamjovela, “Ujitendelekahi uhamba kunjila yeyikemelewa Selede mbaka kunyumba ya Yuda ukotayi kumvala mundu yula mweahumili ku Taso, liina laki Sauli. Hinu akumuyupa Chapanga,
2c090c0087	na Sauli amali kuloleswa mumaono na Bambu, kuvya mundu mweikemiwa Anania avi kuyingila mugati na kumvikila mawoko muni alola kavili.”
2c090d009d	Nambu Anania akayangula, “Bambu, vandu vamahele nivayuwini mambu gakumvala mundu uyu, niyuwini gahakau neju geavahengili vamsadika vaku ku Yelusalemu kula.
2c090e006b	Na hinu vamteta vakulu vampeli uhotola Sauli abwela kuni ku Damasko kuvakamula voha vevakukusadika veve.”
2c090f00ba	Nambu Bambu akamjovela Anania, “Uhamba ndu, muni mwenuyo nimuhagwili muni anihengela, kukokosa ndava ya liina langu kwa vandu vangali Vayawudi na vankosi vavi na kwa vandu va Isilaeli.
2c0910004f	Namwene yati nikumlangisa mambu gamahele gegakumgana kung'aiswa ndava yangu.”
2c09110111	Hinu Anania akahamba mbaka panyumba yeniyo, akayingila mugati, kangi akamvikila mawoko Sauli. Akamjovela “Mlongo Sauli, Bambu Yesu ndi mweanitumili, mwene akuhumalili pawakavili munjila kubwela kuni, anitumili nene muni uhotola kulola kavili na kumemeswa Mpungu Msopi.”
2c0912006f	Bahapo vindu ngati magagau vikagwa pahi kuhuma mumihu mwa Sauli, ndi akalola kavili. Hinu akayima, akabatiziwa,
2c09130076	na peamali kulya chakulya makakala gaki gakamuwuyila. Sauli atamili pamonga na vawuliwa magono gadebe ku Damasko kula.
2c09140060	Bahapo akatumbula kukokosa munyumba za kukonganekela Vayawudi, kuvya Yesu ndi Mwana wa Chapanga.
2c091500f7	Vandu voha vevamyuwini vakakangasa, vakakota, “Wu, mundu mwenuyu lepi yula mweavakomili vandu vala vevamuyupayi kwa liina la Yesu wa ku Yelusalemu? Na ndava ya mpangu wenuwo ndi abwela penapa, avakamula vandu na kuvapeleka kwa vamteta vakulu!”
2c09160085	Sauli akayonjokeseka ukekesi na makakala, ndava ya kujova hotohoto kuvya Yesu ndi Kilisitu, Vayawudi va ku Damasko luhala lukavayaga.
2c09170055	Pagamaliki magono gamahele, Vayawudi vakakonganeka na kukita mpangu wa kumkoma Sauli.
2c09180072	Nambu Sauli ayuwini mpangu wavi. Kilu na muhi vamlindili mumilyangu ya kuyingalila kumujini muni vahotola kumkoma.
2c09190067	Lukumbi lwa kilu vawuliwa vaki vakamtola na kumhulusa pahi mugati ya lidengu livaha mufwasi ya luwumba.
2c091a0091	Sauli pahaikili ku Yelusalemu akalinga kujiwunga na vawuliwa vala. Nambu vandu voha vamyogwipi vamsadiki lepi kuvya mwene ndi mulanda wa chakaka.
2c091b00f3	Kangi Banaba akamtola Sauli na kumpeleka kwa vamitumi, akavadandaulila kumvala Sauli cheamuwene Bambu munjila, na Bambu chealongili nayu. Mewawa avadandaulili kuvya Sauli cheahotwili kukokosa muuhotola wa Yesu changali wogohi, ku Damasko kula.
2c091c006d	Hinu Sauli akatama pamonga nawu, akagendelela pa Yelusalemu poha kuni ikokosa liina la Bambu changali wogohi.
2c091d005c	Mewawa alongili na kuhutana na Vayawudi vevilongela Chigiliki, nambu vene vapangili kumkoma.
2c091e0070	Valongo vala pevayuwini mpangu wenuwo, vakamtola Sauli na kuhamba nayu ku Kaisalia ndi vakamtuma ahamba ku Taso.
2c091f00d6	Lukumbi lwenulo msambi wa vandu vevakumsadika Kilisitu vakavya na uteke na mumiji yoha ya ku Yudea na ku Galilaya na ku Samaliya. Layendalili kukula mukuyupa Bambu na kuyonjokeseka na kutangatiliwa na Mpungu Msopi.
