2800000005	Matei
2d10010068	Mbala kummanyisa kwinu nndombu witu Foibe jojubi ntumisi kwa bandu ba bunhobale Kilisitu buku Kenikilea.
2d100200b7	Munzopa ndaba jaka Bambu ngati hekupalika kwa bandu baka Sapanga. Munzangatia sokapi sejwiipala kuhuma kwiinu ndaba jombi jubi jwaamboni ngamaa kwa bandu bingi na kwangu nepani kabee.
2d10030064	Mwaalamukia aka Pisikila na Akula, baahenga lihengu pamu nanepani kupete utumisi waka Yesu Kilisitu.
2d100400a8	Bombi babi tayali kukomeka ndaba jangu nepani. Nganepani pena nenunsengu mwanya ila kabee likundi la bandu ba bunhobale Kilisitu bandema yengi na bombi atenda kunsengu.
2d100500c5	Mwaalamukia kabee bandu bi likundi la bandu ba bunhobale Kilisitu baaketangana ku nyumba jabu. Munndamukia nkosi wangu jonumpai Epatusi jojubii ju utumbuli mu nkoa uku Asia kunhobale Yesu Kilisitu.
2d1006003d	Munndamukia Malia jojuhengiki lihengu nga maa kwa ndaba jinu.
2d100700b3	Munndamukia Andiloniko na Yunia, Ayaudi ajangu babaakongiki mu ligelesa pamu na nepani, bombi amanyikana ngamaa kati ji mitumi, kabee babi bandu baka Kilisitu kabula jangu nepani.
2d10080046	Munndamukia Ampiliato, nkosi wangu jonumpai kupete kujongana na Bambu.
2d1009007d	Munndamukia Ulubani, jojuhenga lihengu pamu nanepani mu utumisi waka Kilisitu, munndamukia kabee nkosi wangu jonumpai Sitaku.
2d100a007e	Mundamukia Apele ndaba julangi kuhobale kwaki kupete Kilisitu. Mwaalamukia kabee bandu boti baabii mu nyumba jaka Alisitobulo.
2d100b0071	Munndamukia Helodiana, nkolondema nzangu na kwa bandu boka ba bunhobale Kilisitu baatama mu nyumba jaka Nalikisi.
2d100c0092	Munndamuki Tulupena na Tulufosa baahenga lihengu mu utumisi waka Bambu, nu nkosi wangu Pelisi jonumpai jojuhengiki majambu gingi ndaba jaka Bambu.
2d100d007c	Munndamukia Lupu, mundu jojuhenga lihengu laka Bambu ngamaa bila kujogopa, na amabu baki babube na nepani ngati amabu bangu.
2d100e007a	Munndamukia Asunkilito na Pulegoni na Helume na Patuloba na Heluma na alongu boka ba bunhobale Kilisitu baatama pamu naku.
2d100f006f	Munndamukia Pilogo na Yulia na Nelea na nndombu waki na Olimpa pamu na bandu boti baka Sapanga baabi pamu nabu.
2d1010006a	Nndamukania mwabe kwa mwabee kupete nginyuli yu upali. Bandu boti ba bunhobale Kilisitu atenda kunndamuki.
2d101100b5	Mwaalongu bangu nndoba mwaalangia bandu boti baaleta kubaganyika nakwaahenga bandu bangi akotuka kunhobale Sapanga, nukujenda kinyumi na mabole ga muliboliki. Nzepana na bandu haba,
2d101200b8	ndaba bandu ngati haba ngase buntumaki Kilisitu Bambu witu, ila bagatumaki matumbu gabu beni. Kupete malobi gabu gaasapi na gukukolo, ahoa mioju ja bandu baamboni palongi jaka Sapanga.
2d101300e9	Kila mundu jujowini lijambu luku jowane nukuhenga kwinu mu majambu gaamboni, nanepani ndweli nulutogulelu lwiingipi ndaba jinu. Lakini mbala mbia na malangu kupete kuhenga majambu gaamboni mwiikuba na makosa sukuhenga majambu galiya.
2d1014009c	Najombi Sapanga jojubii utumbuli ulukwali nga jwiikabaki kuliponda lijobi pai ja magolu giino. Waamboni waka Bambu witu Yesu gubia pamu na mwanganya. Amina.
2d10150082	Timoti jojuhenga lihengu pamu nane, jutenda kunndamuki. Kabee na Lukio na Yasoni na Sosipetili na Ajaudi ajangu atenda kunndamuki.
2d10160056	Nane Taliso, joniandika balua jaka Pauli jenze ndenda kunndamuki kwi liina laka Bambo.
2d101700b4	Gayo mwenei wangu, pamu na bandu boka ba bunhobale Kilisitu baaketangana kunyumba jaki atenda kunndamuki. Elasita jojutunza lupija wa musi goni, pamu na Kwaluto, atenda kunndamuki.
2d1018004c	Waamboni waka Bambu witu Yesu Kilisitu ubia pamu na mwanganya mwabao. Amina.
2d101900ac	Henu, tunndumbalia Sapanga! Jombi juwesa kunngangamalisa mwanganya mu Lijambu la Amboni lenandi kupete Yesu Kilisitu na kulengana nukuyekuliwa sili ye yahihiki toka mwandi.
2d101a00d6	Lakini henu usakaka hogu uyekuliwi kupete ndela ja Maandiku gaka alota baka Sapanga. Nukupete Mihilu jaka Sapanga wa yaka petapeta, usakaka hogu ubonakini kwa bandu bandema yoka ili boti awesa kuhobale nu kujetake.
2d101b005f	Tunndumbalia Sapanga kajika jaki jojubii na malangu, kupete Yesu Kilisitu yaka petapeta. Amina.
2e00000009	1Akolintu
2e01010063	Nena Pauli, joangemiki kuba mtumi waka Kilisitu Yesu ku upali waka Sapanga nu ndongu witu Sositeni.
2e01020115	Tunhandaki mwa bandu babuhobale Kilisitu buku musi uku Kolintu. Mwanganya bunhengiki kuba mwabandu baka Sapanga kupete kujongana na Kilisitu Yesu, bunkema kuba mwabandu baka Sapanga pamu na bandu boka kila pandu pabundumbali Bambu witu Yesu Kilisitu jojubii Bambu wabu na witu.
2e01030068	Tunndobee waamboni waka Sapanga nu lukwali kuhuma kwaka Sapanga Atati bitu na kwaka Bambu Yesu Kilisitu.
2e01040073	Nusengu Sapanga wangu masoba goha ndaba jinu, ndaba ja wamboni waki gojumpeki mwanganya kupete kwaka Kilisitu Yesu.
2e01050062	Ndaba jukujongana na Kilisitu bumpeki uwesu wa kila sindu. Jumpeki kumanya goka nu uwesu ukulonge.
2e0106004b	Ndaba malobi ga sakaka gaka Yesu Kilisitu gujemiki nganganganga nkati jino,
2e01070061	wala ngampongukiwi na hupi jokapi ja loho pa nndendale kuyekuliwa kwaki Bambu witu Yesu Kilisitu.
2e01080070	Jombi jangangamalisa mwanganya mbaka mwisu ili mwiibonikana mmbi nikihakau lisoba laka Bambu witu Yesu Kilisitu.
2e01090065	Sapanga jojuhobaleka, jombi junkema mwanganya mmbiya mwaakosi na Mwana waki Yesu Kilisitu Bambu witu.
2e010a00b5	Mwalongu bangu nundoba ngamaa kulihina laka Bambu witu Yesu Kilisitu, nnzetanganiya mwaboti kila lijambu lempwaga, mwibaganika kati jinu. Lakini nzongana mliwasu limu na mwoju gumu.
2e010b0083	Mwalongu bangu majambu gambatiki kuhuma kwa bandu asokopi bukunyumba jaka Kiloi, jilangi hotuhotu kati jinu bandu atenda kupengana.
2e010c00f2	Mbala kupwaga ana, kila mundu jupwaga saki. Jumu jupwaga, “Nepani na mundu wa Pauli.” Njongi jupwaga, “Nepani na mundu waka Apolo.” Na jongi jupwaga, “Nepani na mundu waka Kefa.” Jongi jupwaga, “Nepani na mundu waka Kilisitu.”
2e010d007b	Boo, Kilisitu jutei kubaganika? Boo, Pauli ndi jobumbambaliya punsalaba ndaba jino? Au boo, bumbatisa kuli hina laka Pauli?
2e010e0054	Nusengu Sapanga ndaba ngasenumbatisi mundu jokapi kati jinu ilapee Kilisipo na Gayo.
2e010f0031	Henu ngajojuwesa kupwaga ambatisi kulihina lango.
2e01100096	Mpepakoku natei kujewa, numbatisa nndongu waka Sitefana na bandu baatama nnyumba jaki, lakini zaidi ja haba, ngasengomboka ngati nubatisi mundu jongi.
2e011100bc	Kilisitu ngasejandumiki kubatisa, ila pee kulandi Lijambu la Amboni, kabee nandila bila kutumia malobi gana malangu gikimundu, ili makili ga kuwa kwaka Kilisitu punsalaba giihoa mana jaki.
2e01120098	Ndaba lijambu lelihusu kuwa kwaka Kilisitu punsalaba ndi lijambu lu ung'ang'a kwa bala bahoba, lakini kwitu twepani totuokulewa ndi makili gaka Sapanga.
2e01130082	Maandiku gaka Sapanga gapwaga ana, “Nihalabana malangu gabu babii na malangu, nukuleke kutali umanyi wa bandu babi nu umanyi.”
2e011400a8	Henu jubii kwa jwana malangu? Jubi kwa mbola wa malagalakila? Jubi kwa jojuwasali jubi na majibu gamalaluki goka? Sapanga jigatei malangu gupundema pani kuba ung'ang'a.
2e011500ae	Ndaba kwa malangu gaka Sapanga, jahenga bandu bammanya jombi kwa malangu gabu beni, Sapanga jahamua kagombo bandu bala babahobali lijambu luung'ang'a, yani lijambu letulandi.
2e0116004d	Ayaudi apala nginyuli ili ahobaliya na Agiliki ataputa malangu ndi ahobaliya.
2e011700b3	Lakini twepani tulandi lijambu laka Kilisitu jobumbambali punsalaba. Kwa Ayahude lijambu leheli libonikana kikobando na kwa bandu banga Ayaudi lijambu leheli libonikana ung'ang'a,
2e01180079	lakini kwa bandu babaakemiki na Sapanga, Ayaudi na Agiliki, Kilisitu kwabu jubonikana ndi makili na malangu gaka Sapanga.
2e011900ca	Ndaba sekibonekana kuba ung'anga waka Sapanga, ndi kibonikana sanamalangu ngani kupeta malangu ga bandu na sekibonikana kuba ngasekibii na makili kwaka Sapanga, kibina makili kupeta makili gaka Sapanga.
2e011a00a6	Mwalongu bangu, nkombuka Sapanga pajunkema, bandu bingi bupundema pani bumbona ngasembii na malangu, bingi binu ngasebabii bana makili wala bandu banahisima ngolongu.
2e011b00d9	Lakini Sapanga juihagwi hindu yeibonikana yung'ang'a yeibii pundema, ili kwaapoa lihamu bandu bana malangu na jahagula majambu gaguge bandu bupundema bagabona ngasegabii na makili ili kwaapoa lihamu bandu bana makili.
2e011c0087	Sapanga jagahagwi majambu gaguge bandu bagalongama nukugakana nukugabona ga bwaka, ili kuhalabana majambu gabagahobale bandu makolongu.
2e011d004b	Sapanga juhengiki goti haga, henu nga mundu jojuwesa kukipuni palongi jaki.
2e011e00f4	Mweni Sapanga ndi jojwaalombanisa mwanganya na Kilisitu Yesu. Sapanga ahengiki Kilisitu jubiya ndi malangu gitu, kupete indela jaki twepani tubonikana twamboni palongi jaka Sapanga, tukuba twa bandu ba Sapi palongi jaki nu tukuba totukombuliwi.
2e011f006c	Ndienu, ngati egapwaga Maandiku gaka Sapanga, “Jojupala kukipuna, jukipunila lihengu lejuhengiki Bambu.”
2e020100af	Mwaalongu bangu, nepani panahika kwinu mwanganya ngasenahika na malobi makolongu gagalangi manya ngamaa wala kwa malangu giki mundu pa nunndandila sili ja malobi gaka Sapanga.
2e0202006f	Panabi kwinu ngasenapala kumanya sokapi sela ila pee kumanya Yesu Kilisitu ndi Kilisitu jobumbambali punsalaba.
2e02030044	Panabi kwinu ngasenabii na makili koni nakabagaja kulujogopu lwingi.
2e02040082	Malandi gangu na malobi gangu ngasenapia kwa malobi gukukolo na kwa malango, ila nalekakiya Loho ja Sapanga julangiya makili gaki.
2e02050060	Nahenga hela sanahuli ili kuhobale kwinu kuhobaliya makili gaka Sapanga na nga malangu ga bandu.
2e020600a5	Hata hela twepani tutumi luga ja malangu kwa bandu bakoliki mu loho, lakini malangu ge haga nga gupundema pane wala nga ga akolongu bupundema pani bahoa makili gabu.
2e02070078	Tulandi malangu ga sili gagahihiki gaka Sapanga, gaguge Sapanga jagahagula kabula jukubomba nndema ndaba ju ulumbi witu.
2e02080074	Malangu ganga, akolongu ba ndema jenze ngasebaeliwi ana bakagamanyiki ngabaka mmbambaliii punsalaba Bambu ju ulumbi.
2e020900c4	Lakini ngati egapwaga Maandiku gaka Sapanga, “Majambu gaguge lihu ngaseligabweni, wala likutu kugajowana, wala mundu jokapi kugawasali mmwoju jaki, ganga ndi Sapanga gajaabeki bandu babumpai.”
2e020a00a0	Ganga ndi majambu gaka Sapanga gajutuyekuliya kwi indela ja Loho waki. Ndaba Loho jaka Sapanga jusungusa kila sindu hata majambu gu nkati nakanopi jaka Sapanga.
2e020b00a6	Nyaa jojuwesa kumanya majambu gu nkati jaka mundu ila pee loho jejibii nkati jaka mundu hoju? Hata hela nga jojumanyiki majambu gaka Sapanga ila pe Loho jaka Sapanga.
2e020c006f	Ndienu twepani ngasetujopa Loho ja ndema ila tujopa Loho jojuhuma kwaka Sapanga ili tumanya gajutupeki Sapanga.
2e020d009e	Ganga ndi gatupwaga nga kwa malobi gabutubolisi kwa malangu giki mundu lakini tulonge malobi gajubola Loho, tulandi majambu giki Loho kwa bandu baabi na Loho.
2e020e00d5	Mundu jwanga na Loho jaka Sapanga ngasejuwesa kugaelewa majambu gagahuma kwaka Loho jaka Sapanga, ndaba kwaki jombi jugabona gung'ang'a. Ndaba majambu ge haga gawesa kumanyikana sukujangatiwa na Loho jaka Sapanga.
2e020f006b	Lakini mundu hoju jojubii na Loho juwesa kumanya usakaka wa kila sindu, kabee nga mundu jojuwesa kuntemula.
2e021000ae	Maandiku gaka Sapanga gapwaga, “Nya jojuwesa kumanya malangu gaka Bambo? Nya jojuwesa kumpeke liwasu Bambo?” Lakini twepani tubii nu umanyi waka Kilisitu ngati ejuwasali.
2e030100b6	Mwalongu bangu, nepani ngasenawesiki kupwaga na mwanganya ngati mwa bandu balongoswa na Loho jaka Sapanga, ila ngati bandu babii na nhyega ila ngati bana asoku ba bunhobali Kilisitu.
2e03020071	Numpeki masiba na ngasenumpekia posu jejinonipi, ndaba ngasemwabii tayali kugajopa. Hata sajenu ngasemmbi tayali.
2e030300c1	Ndaba mwanganya mwa bandu ba nhyega. Boo, nga sakaka wakoni wipu nukukomana kati jino? Majambu haga galangi hotuhotu mwanganya mwakoni mwa bandu ba nhyega nu kutama nati bandu ba nhyega eatama.
2e0304008f	Jumu wii ejupwaga, “Nepani waka Pauli” Najongi, “Nepani wa Apolo,” Boo, heji ngasejilangi mwakona mwakalonge ngati mwa bandu ba nhyega?
2e0305009e	Boo, Apolo ndi nyanye? Boo, Pauli ndi nyanye? Twepani twa atumisi kupete lihengu litu mwanganya mwatenda kuhobale, tuhenga lihenga lejutupeki Bambu kila jumu.
2e03060051	Nepani napandiki imbeju, Apolo jajitaliya masi, lakini jojamelisa imbeji Sapanga.
2e03070072	Jojapanda imbeju jubii pe bwaka, na jojajitaliya masi jubii pe bwaka, lakini Sapanga ndi jojawesa kumelesa imbeju.
2e03080087	Jojapanda jola na jojajitaliya masi boka atei kulengana, na Sapanga ampekiya kila mundu apekia malepu gaki kukulengana ni lihengu laki.
2e03090060	Twepani tuhenga lihengu pamu na Sapanga na mwanganya ndi lituhi laki. Mwanganya ndi nyumba jaki.
2e030a00c1	Sapanga jumbeki wamboni, nzengiki nsingi ngati mundu jojusenga jojumanyiki lihengu laki sapi, na mundu jongi jusenga panani jaki lakini kila mundu jojusenga jupalika julingaliya sapi hejusenga.
2e030b0053	Ngamundu jojuwesa kusenga nsingi gongi badala ja gobugubei yaani ndi Yesu Kilisitu.
2e030c0079	Ana mundu najusengiki panani punsingi kwa zahabu au feza au malibu ga lupija lwingi au kutumi mikongu au mapei au manyai.
2e030d008d	Lihengu la kila mundu libonikana Lisoba laka Kilisitu pundema ndaba lihengu le heli liipemwa mmwotu ili kulangi lihengu la kila mundu elibii.
2e030e0060	Ana sejusengiki mundu panani punsingi we hogu ngasitinyiki kwa mwotu mundu we hoju jijopa nhupi.
2e030f007f	Ana lihengu laka mundu litenda kutiyika, ndienu jihoa malepu gaki, lakini jombi mweni jibiya ngati mundu jobunhokuliwi pamwotu.
2e0310005c	Boo, ngasemmanyiki mwanganya ndi Nyumba jaka Sapanga na Loho jaka Sapanga jutama nkati jino?
2e0311008e	Mundu najuhalabini Nyumba jaka Sapanga, Sapanga antenda kunhalabana, ndaba Nyumba jaka Sapanga ndi ja sapi na Nyumba jaka Sapanga ndi mwabete.
2e03120097	Mwalikonga nkati jino mundu jokapi najuambusi kuba jubii na malangu kwa majambu gupundema, mbanga jubiya ng'ang'a ili jupata kuba na malangu ga sakaka.
2e03130093	Ndaba malangu ga ndema ndi ung'ang'a palongi jaka Sapanga. Maandiku ga Sapi gapwaga, “Sapanga jaajonza bandu bana malangu gabu nu ujanza wabu.”
2e0314005d	Kabee maandiku gaka Sapanga gapwaga, “Bambu jumanyiki mawasu ga bana malangu nga namana.”
2e0315003f	Ndienu mundu jakipuni bandu. Ndaba kila sindu kibii ndaba jinu,
2e0316006a	jukubi Pauli na Apolo na Kefa na nndema na womi na kuwa, majambu gahenu na ga monikatae na goti haga gino,
2e03170046	lakini mwanganya mwabandu baka Kilisitu, na Kilisitu ndi waka Sapanga.
2e04010079	Bandu butubona twepani kuba twa atumi baka Kilisitu tobutupeki lihengu lakaalandi bandu majambu gaka Sapanga gagahihiiki.
2e04020054	Henu sekipalika kwa bandu babaapeki lihengu lu utumi lende apalika kuba baahobaleka.
2e0403008f	Kwangu nepani ngaseninga haga kuba ndi sindu ngati nandemuliwi na mwanganya au na sengu jokapi jela ja bandu, kabee wala ngasenijitemu namweti.
2e04040070	Ndienu mmoju jangu nga sindu sokapi sekindemu, lakini heli ngaselilangi ngasemi ni kihakau. Bambu ndi jojundemu.
2e040500f0	Ndienu mwitemu kabula ja muda waki, nndendaliya mbaka Bambu pajihika. Jombi jibeka pagwendu majambu ga palwii gagahihiki, nukulangi pagwendu mawasu gagabii mmioju ja bandu. Ndi kila jumu jipata ulumbi gojupalika kupata kuhuma kwaka Sapanga.
2e04060112	Mwalongu bangu, majambu ganapwaga kupete Apolo nu kupete namweti ndaba jukunzangati mwanganya. Sukulingali lilenganu langu nepani na Apolo mbala mulibola kuhuma mumalobi ganga, “Nkamula Malagalaki gaandiki.” Henu piikuba na mundu jokapi jojililumbali nukundongama jongi.
2e04070092	Boo nya jo juguhenga wehapa kuba unkolongu kupeta ajaku? Kibii sindu boo wehapa sesuse ngasebugupekie? Ana bugupeki ndaba ja kii gutenda kukipuna?
2e040800b2	Ntupi henu! Mmbi mwa bandu bana mali gingi? Mmbi mwakolongu bila twepani! Henu kwakabiya sapi mwakabiya mwakolongu ba sakaka ili na twepani tubiya twa akolongu pamu na mwanganya!
2e040900e2	Nhwasali Sapanga jutuhengiki twepani twatumi tubiya twa bandu babii panapwasi ja pai ngamaa, ngati bandu batemuliwi kuwa, ndaba tubi ngati sindu sukuligwa na bandu palongi ja ndema joti, palongi ja atumi baka sapanga na bandu.
2e040a00e1	Twepani twa ang'ang'a ndaba jaka Kilisitu, lakini mwanganya mmbii na malangu sukujongana na Kilisitu! Mwanganya mbii na makili, lakini twepani ngasetubii na makili. Mwanganya ngasebundongama lakini twepani atenda kutulongama.
2e040b0073	Mbaka sajenu twepani tubii ni inzala na nywita, ngasetubi ni ingobu, butulapu makopi nangasetubi na pandu pukutama.
2e040c008b	Kabee tung'alika kuhenga lihengu ngamaa kwa maboku gitu twabeti, pabutulapi mbamba, twatenda kwaapenge, pabutung'alisa tutenda kunhinakali,
2e040d006a	pabututondoo, tujibu kwi isima. Mbaka sajenu bututendi ngati usapu upundema nakila mundu twepani twaasapu!
2e040e0076	Ngasenhandiki majambu ganga ndaba jukundongama mwanganya ila ndaba jukunkanaki mwanganya ngati mwabana bangu monumpai.
2e040f00c7	Hata ngati mbii na abola elupu komi katika kulibola majambu gaka Kilisitu, lakini ngasembii naka atati bingi. Nepani ndi atati binu banumbeliki ili mumpwata Kilisitu Yesu kukundete Lijambu la Amboni.
2e0410002e	Ndienu numndoba mpwata lilenganu langu nepani.
2e041100e5	Ndi nutumiki Timoti kwinu. Jombi ndi mwana wangu jonumpai na jojuhobaleka sukujongana na Bambu. Jombi jaakombusa indela jenijipwata jukujongana na Yesu Kilisitu, indela jemolesa kila pandu kwa bandu ba sapi ba bunhobale Kilisitu.
2e04120042	Bangi binu atumbuli kulikwea koni ahambusi ngani hiki kabee kwinu.
2e0413008a	Lakini Bambu najupai, nihika kwinu manyata, nane niiwesa kumanya, ngaseapwaga bandu bana ing'omu haba pe sela, ila pe kumanya makili gabu.
2e04140042	Ndaba ukolongu waka Sapanga nga malobi matopu ila gubii na makili.
2e0415005f	Henu mpala sindu bole? Enu mpala le nhika kwinu ni kiboko au nhika na mwoju guupali nu guupole?
2e050100b2	Gabi majambu ga sakaka gagapwaga gubi ugoni kati jinu, ugoni guliya goguwe hata bandu banga kummanya Sapanga ngasebugujetake. Ambwagi eti jumu winu jugone na ahanu ba atati baki!
2e05020055	Nhwesa boo kukipuna? Kwakabiya mbanga mwakabiya nu ubini mmoju jinu nukumbenga kwinu.
2e050300a5	Hata ngati ngasemi pamu na mwanganya nnhyega, mii na mwanganya kiloho. Nane tayali nuntemwi mundu hoju jojahengiki lijambu liyoni heli kulihina laka Yesu Bambu witu.
2e0504008d	Kipindi enketangana pamu ku lihina laka Bambu Yesu, nane nguba pamu na mwanganya kwi kiloho jangu na makili gaka Bambu witu Yesu gakuba pala,
2e05050078	mumpekia mundu hoju Lijobi nhyega jaki ili jujihalabana na loho jaki ili jiwesa kuokolewa na lisoba lela pajihika Bambu.
2e0506005a	Kukipuna kwinu nga kwasape! Boo, ngasemmanyiki amila kidogu jisasu libongi lu uwembe woka?
2e050700a0	Mlinyambisa, mmboa amila ja mwandi ili mpata libonge linyai langa kujege amila na ndi empalika kuba, ndaba Kilisitu Pasaka jinu, tayali bumboiki kuba litambiku.
2e050800c7	Ndienu tuhenga tipati ja Pasaka haga bila kuba mabumunda jejegi amila ja mwandi jela, yani amila ja mahakau nu ubaja lakini kwi libumunda langa kujege amila, goguwe ndi mwoju gogubii sapi nu usakaka.
2e05090042	Nunhandaki mu balua jangu mwalihangangana na bandu baatenda ugoni.
2e050a00dc	Nepani ngasebwaga mwalihangangana na bandu abaja banga kummanya Sapanga baabi agoni na baatokule liyaha na baalonge isoli na baalumbali imong'umong'u. Ndaba ili kwaajepa bandu haba mpalika mwanganya kuguhama ndema gongo.
2e050b00c8	Senahandiki ndi senze: Mwijongana nundongu joanhobale Kilisitu jojubii jutenda ugoni na mwimi na jojusonganisa na jojulumbali imong'umong'u na nndepi na jojutokule. Mundu ngati hoju hata mwikula naku.
2e050c0096	Boo, lihengu langu kwaatemu bandu babii kunza jikikundi ba bunhobali Kilisitu? Boo, mwanganya ngasempalika kwaatemu bandu baabii nkati jikikundi sino?
2e050d0053	Sapanga jantemuliya boti kunza. Mumbengila kutali mundu hoju juliya pikilanda jinu.
2e0601009f	Kuwesikana boo, jumu winu kutaki nndongu joahobale Kilisitu palongi ja sengu ja bandu banga kummanya Sapanga nu kukotoka kuntaki palongi ja bandu baka Sapanga?
2e06020085	Boo, ngasemmanyiki bandu baka Sapanga bitemula nndema? Henu na nndema jitemuliwa na mwanganya, boo, ngaseuwesa kutemu majambu masoko?
2e06030072	Ngasemmanyi twatemula atumi bu kunani kwaka Sapanga? Boo, majambu ganga nga makolongu kupeta ganga ga kila lisoba?
2e06040093	Mwa bandu ba bunhobale Kilisitu enkomana mu majambu gakila lisoba, boo mwakema bandu banga nu uwesu kwa bandu ba bunhobale Kilisitu ahika kutemula?
2e0605007c	Mmbiya ni iyoni! Kuwesikana lee nga mundu nkati jinu jwana malangu jojuwesa kulekanesa bandu baakomana bandu abeli bahobale?
