2a00000004	Luke
2c05140047	„Eikite į šventyklą ir skelbkite žmonėms apie šį Gyvenimą!“
2c05150103	Auštant jie atvyko į šventyklą ir tuojau ėmė mokyti. Vėliau rytą vyriausias kunigas ir jo šalininkai atvyko į šventyklą ir, sukvietę žydų tarybą ir visą Senatą, nusiuntė tarnus, kad atvestų apaštalus, kuriuos nusprendė patraukti teisman.
2c0516005e	Kai į kalėjimą atvyko tarnai, vyrų ten nebuvo, todėl jie, grįžę į tarybą, pranešė:
2c0517006a	„Kalėjimo durys buvo užrakintos, sargai stovėjo lauke; kai atidarėme vartus, viduje nieko nebuvo.“
2c05180084	Šventyklos apsaugos viršininkas ir aukštieji kunigai, tai išgirdę, sumišę stebėjosi, kas bus toliau ir kuo visa tai baigsis!
2c05190060	Tuo metu kažkas pranešė, kad vyrai, kuriuos jie įkalino, stovi šventykloje ir moko žmones!
2c051a00a9	Šventyklos apsaugos kapitonas nuėjo su kariais ir suėmė juos (be prievartos, nes bijojo žmonių, kad jų neužmuštų, jei jie šiurkščiau elgtųsi su mokiniais).
2c051b0022	Jie atvedė apaštalus į tarybą.
2c051c00e9	„Negi mes jums nesakėme, kad daugiau niekada neprasitartumėte apie Jėzų? – paklausė vyriausias kunigas. – O štai jūs savo mokslu užtvindėte visą Jeruzalę ir norite ant mūsų galvų užtraukti To Žmogaus kraują!“
2c051d0054	Bet Petras ir apaštalai atsiliepė: „Dievo reikia klausyti daugiau negu žmonių.
2c051e005b	Mūsų protėvių Dievas prikėlė Jėzų, kurį jūs nužudėte prikaldami prie kryžiaus.
2c051f00a8	Tada Savo galinga jėga Dievas išaukštino Jį kaip Kunigaikštį ir Išgelbėtoją, kad Izraelis turėtų progą atgailauti ir kad būtų atleistos jūsų nuodėmės.
2c0520007b	O mes esame tų įvykių liudininkai, taip pat ir Šventoji Dvasia, kurią Dievas suteikia visiems, Jam paklūstantiems.“
2c0521003c	Tuomet taryba baisiai įširdo ir nusprendė juos užmušti.
2c052200ac	Bet pakilo vienas fariziejus, vardu Gamalielis (labai gerbiamas žmonių tarpe įstatymo mokytojas), ir pareikalavo, kad jam kalbant iš tarybos būtų išvesti apaštalai.
2c05230065	Tada jis kreipėsi į savo kolegas: „Izraelio vyrai, pagalvokite, ką daryti su šitais žmonėmis.
2c052400ba	Prieš kurį laiką gyveno jaunuolis Teudas, kuris laikė save kažkuo nepaprastu. Jam pritarė apie keturi šimtai žmonių, bet jis buvo užmuštas, jo pasekėjai ramiai išsiskirstė.
2c052500a7	Po jo, gyventojų surašymo dienomis, buvo Judas iš Galilėjos. Dalis žmonių tapo jo mokiniais ir sekė paskui jį. Bet ir jis mirė, o jo pasekėjai išsiskirstė.
2c05260085	Todėl aš patariu palikti tuos žmones ramybėje. Jei tai, ko jie moko ir daro, kyla iš jų pačių, viskas greitai žlugs savaime.
2c05270072	Bet jei tai iš Dievo, tai jūs nepajėgsite jų sunaikinti, nebent jei stotumėte į kovą prieš pati Dievą.“
2c0528007a	Taryba paklausė jo patarimo. Pasišaukė apaštalus, nuplakdino juos, paleido ir liepė niekada nebekalbėti apie Jėzų.
2c05290068	O jie ėjo iš tarybos džiaugdamiesi, kad Dievas palaikė juos vertais kentėti panieką dėl Jo vardo.
2c052a0058	Jie nesiliovė kiekvieną dieną namuose ir šventykloje mokyti, kad Jėzus yra Mesijas.
2c06010107	Tikinčiųjų skaičiui greitai augant, kilo nepasitenkinimas. Tie, kurie kalbėjo tik graikiškai, skundėsi, kad buvo diskriminuojamos jų našlės, kad joms kasdien aprūpinimui nebūdavo duodama tiek pat maisto, kiek gaudavo moterys, kalbančios hebrajiškai.
2c0602009f	Tuomet dvylika apaštalų sušaukė visų tikinčių susirinkimą ir tarė: „Mes turėtume leisti laiką melsdamiesi, o ne sudarinėdami maitinimo programas.
2c060300b7	Dabar, brangūs broliai, apsižvalgykime aplinkui ir išrinkime septynis vyrus, išmintingus ir kupinus Šventosios Dvasios, turinčius gerą vardą. Mes jiems pavesime šį reikalą.
2c06040032	Tada mes galėsime atsidėti maldai ir mokymui.“
2c0605011c	Šitas pasiūlymas pasirodė tinkamas visam susirinkimui, ir jie išsirinko Steponą (vyrą, kupiną tikėjimo ir Šventosios Dvasios), Pilypą, Prochorą, Nikanorą, Timoną, Parmeną, Mikalojų iš Antiochijos (pagonį, atsivertėlį į žydų tikėjimą, kuris tapo krikščioniu).
2c06060058	Tuos septynis pristatė apaštalams, o šie melsdamiesi dėjo ant jų rankas ir laimino.
2c06070090	Dievo Žodžio buvo mokoma vis didesnėse grupėse, o mokinių skaičius Jeruzalėje labai išaugo. Taip pat atsivertė daugelis žydų kunigų.
2c0608004d	Steponas, kupinas tikėjimo ir Šventosios Dvasios, darė daugelį stebuklų.
2c060900cf	Vieną dieną keletas vyrų iš žydų libertinų sinagogos pradėjo su juo ginčytis, o prie jų greitai prisijungė žydai iš Kirėnės, Egipto Aleksandrijos ir Turkijos provincijų, Kilikijos bei Azijos.
2c060a0043	Bet niekas negalėjo pasipriešinti Stepono išminčiai ir dvasiai.
2c060b0082	Taigi jie pasikvietė keletą vyrų, kad šie meluotų. O tie tvirtino girdėję Steponą piktžodžiaujantį Mozei ir net Dievui.
2c060c006d	Šis kaltinimas sukurstė liaudį. Ji įtūžo ant Stepono. Žydų vadovai suėmė jį ir nuvedė į tarybą.
2c060d005f	Pasamdyti liudytojai melavo, kad Steponas nuolat kalba prieš šventyklą ir Mozės įstatymus.
2c060e008d	Jie sakė: „Mes girdėjome jį sakantį, kad šis jaunuolis, Jėzus iš Nazareto, sugriaus šventyklą ir atmes visus Mozės įstatymus!“
2c060f003a	Tą akimirką taryba pamatė, jog Stepono veidas suspindo!
2c0701004a	Tada vyriausiasis kunigas paklausė jį: „Ar tie kaltinimai teisingi?“
2c07020090	Štai koks ilgas buvo Stepono atsakymas: „Šlovingasis Dievas apsireiškė mūsų tėvui Abraomui Irake dar prieš jam persikeliant į Siriją
2c07030085	ir liepė išeiti iš savo gimtojo krašto, atsisveikinti su giminėmis ir leistis į kelionę ton šalin, kurią Dievas jam parodys.
2c0704008e	Tada jis paliko Chaldėjų kraštą ir apsigyveno Harane, Sirijoje, iki savo tėvo mirties. Iš ten Dievas atvedė jį čia, Izraelio žemėn,
2c070500a4	bet nesuteikė jam nė mažyčio žemės plotelio. Tačiau Dievas pažadėjo, kad galiausiai jam ir jo palikuonims (nors jis buvo bevaikis!) priklausys visa šalis.
2c07060089	Dievas taip pat jam pasakė, kad šitie jo palikuonys paliks savo šalį ir gyvens kaip ateiviai svetimoje žemėje ir 400 metų vergaus.
2c0707009e	„Bet Aš nubausiu tautą, kuri juos pavergs, – jam pasakė Dievas. – Vėliau Mano žmonės sugrįš į šią Izraelio valstybę ir čia Mane garbins.“
2c0708011c	Ir tuomet Dievas davė atlikti Abraomui apipjaustymo apeigą, kaip Dievo ir Abraomo žmonių susitarimą. Taigi, suėjus aštuonioms dienoms, Abraomo sūnus Izaokas buvo apipjaustytas. Izaokas tapo Jokūbo tėvu, o Jokūbui gimė dvylika vaikų, kurie tapo žydų tautos patriarchais.
2c07090059	Šie iš pavydo broliui pardavė Juozapą į Egiptą kaip vergą. Bet Dievas buvo su juo.
2c070a00e4	Jis apsaugojo Juozapą nuo sielvarto ir suteikė išminties Egipto karaliaus, faraono, akivaizdoje. Dievas davė Juozapui nepaprastą išmintį, todėl faraonas paskyrė ji Egipto valdovu, pavesdamas jam ir savo rūmų reikalus.
2c070b005b	Bet Egipte ir Kanaano žemėje kilo badas, ir mūsų protėviai atsidūrė dideliame varge.
2c070c005f	Jokūbas išgirdo, kad Egipte dar yra javų, ir išsiuntė savo sūnus, kad nupirktų truputį.
2c070d006e	Kai jie atvyko į Egiptą antrą kartą, Juozapas leidosi atpažįstamas, ir broliai buvo pristatyti faraonui.
2c070e0089	Tada Juozapas pakvietė savo tėvą Jokūbą ir visų brolių šeimas, iš viso septyniasdešimt penkis asmenis, kad atvyktų į Egiptą.
2c070f0048	Šitaip Jokūbas atkeliavo į Egiptą, kur mirė jis ir visi jo sūnūs.
2c0710006b	Juos visus pargabeno į Sichemą ir palaidojo kape, kurį Abraomas buvo nupirkęs Sicheme iš Emoro sūnų.
2c071100e6	Artinantis laikui, kai Dievas turėjo išpildyti Abraomui duotą pažadą išlaisvinti jo palikuonis iš vergijos, Egipte labai išaugo žydų skaičius. Tačiau tuo metu buvo karūnuotas karalius, kuris negerbė Juozapo atminimo.
2c07130070	Šis karalius rengė sąmokslą prieš mūsų giminę, versdamas mūsų protėvius pamesti savo vaikus laukuose.
2c07140060	Tuo metu gimė dieviško grožio vaikas – Mozė. Jo tėvai slėpė jį tris mėnesius namuose,
2c07150076	o kai nebegalėjo laikyti jo paslėpę, turėjo jį palikti. Jį rado faraono duktė ir paėmė auginti, įsūnijo bei
2c0716004b	mokė visos Egipto išminties. Taip jis tapo galingu valdovu ir oratoriumi.
2c0717006d	Vieną dieną, artėjant keturiasdešimtajam gimtadieniui, jam kilo mintis aplankyti savo brolius izraelitus.
2c07180077	To apsilankymo metu jis pamatė egiptietį, nedorai besielgiantį su izraelitu. Mozė keršydamas užmušė egiptietį.
2c07190064	Mozė tikėjosi, kad broliai supras, jog Dievas jį siuntė jiems padėti, bet šie nieko nesuprato.
2c071a00cd	Kitą dieną jis vėl juos aplankė ir pamatė besivaidijančius du izraelitus. Mozė mėgino juos sutaikyti, sakydamas: „Vyrai, jūs esate broliai! Todėl neturite šitaip kovoti. To neturite daryti.“
2c071b009a	Bet tasai, kuris buvo nuskriaudęs artimą, liepė Mozei rūpintis savais reikalais. „Kas tave paskyrė mūsų valdovu ar teisėju? – klausė jis. –
2c071c0042	Gal rengiesi ir mane nužudyti, kaip vakar nužudei egiptietį?“
2c071d0054	Tada Mozė pabėgo iš šalies, apsigyveno Madiano krašte, kur gimė jo du sūnūs.
2c071e006e	Po keturiasdešimties metų dykumoje, netoli Sinajaus kalno, jam pasirodė angelas degančio krūmo liepsnose.
2c071f0069	Mozė tai matė ir stebėjosi, kas ten yra; kai jis nubėgo pasižiūrėti, pakvietė Viešpaties balsas:
2c07200076	„Aš esu tavo Dievas, Abraomo, Izaoko ir Jokūbo Dievas.“ Mozė ėmė drebėti iš baimės ir nedrįso pažvelgti.
2c0721004c	O Viešpats jam tarė: „Nusiauk apavą, nes tu stovi ant šventos žemės.
2c0722008f	Aš mačiau Egipte Savo tautos skausmą ir verksmą. Aš nužengiau jų išvaduoti. Tad ateik čionai! Aš ketinu tave pasiųsti į Egiptą.“
2c07230082	Ir tuo būdu Dievas sugrąžino tą, kurį pirma jo žmonės atmetė, sakydami: „Kas tave paskyrė vadovu ir mūsų teisėju?“
2c072400c8	Mozė buvo siųstas kaip valdovas ir išgelbėtojas. Daugybės įsimintinų stebuklų pagalba jis išvedė juos iš Egipto, pervedė per Raudonąją jūrą ir vedžiojo keturiasdešimt metų dykumoje.
2c0725007b	Pats Mozė Izraelio žmonėms yra pasakęs: „Dievas pažadins Pranašą iš jūsų brolių tarpo, panašiai kaip mane.“
2c0726009f	Tai buvo tikra tiesa, nes Mozė tarpininkavo tyruose tarp Izraelio žmonių ir angelo, kuris Sinajaus kalne perdavė jiems Dievo įsakymą – gyvąjį žodį.
2c0727003f	Bet mūsų tėvai atmetė Mozę ir norėjo grįžti į Egiptą.
2c07280090	Jie sakė Aaronui: „Padirbdink mums dievų, kurie parvestų mus atgal, nes mes nežinome, kas nutiko tam Mozei, išvedusiam mus iš Egipto.“
2c07290077	Tokiu būdu jie pasidirbo dievą – aukso veršį – ir ėmė aukoti jam atnašą. Jie džiaugėsi savo rankų darbu.
2c072a00f4	Dievas nusigręžė nuo jų, apleido juos, leisdamas jiems tarnauti saulei, mėnuliui, žvaigždėms kaip dievams! Amoso pranašysčių knygoje Viešpats klausia: „Negi Man, Izraeli, tu aukojai būdamas dykumoje šituos keturiasdešimt metų?
2c072b00d3	Tu iš tiesų domiesi pagoniškais dievais – Molochu, dievo Romfos žvaigžde ir visais stabais, kuriuos pasidirbote, kad galėtumėte juos garbinti. Todėl pasiųsiu jus į nelaisvę toli, anapus Babilono.“
2c072c00f7	Mūsų protėviai per dykumą gabenosi su savimi kilnojamą šventyklą – tabernakulį. Jame jie laikė akmenines plokštes, ant kurių buvo užrašyti Dešimt įsakymų. Šis tabernakulis buvo sukurtas tiksliai pagal angelo Mozei duotą planą.
2c072d009c	Metams bėgant, kada Jozuė kovojo prieš pagonių gentis, šį tabernakulį pasiėmė su savimi į naująją žemę ir naudojo iki karaliaus Dovydo laikų.
2c072e006e	Dievas nuoširdžiai palaimino Dovydą. Dovydas paprašė ypatingos teisės statyti šventovę Jokūbo Dievui.
2c072f0018	Saliamonas ją pastatė,
2c07300042	tačiau Dievas negyvena šventovėse, sukurtose žmogaus rankomis.
2c073100be	„Dangus – Man sostas, o žemė – suolelis Mano kojoms“, – sako Viešpats per Savo pranašus. „Kokius namus jūs Man statysite? – klausia Viešpats. – Ar Aš juose pasiliksiu?
2c0732002a	Argi ne Aš sukūriau dangų ir žemę?“
2c07330088	Jūs – užsispyrę stabmeldžiai! Negi jūs amžinai priešinsitės Šventajai Dvasiai? Taip darė jūsų tėvai, ir jūs taip darote!
2c073400b4	Paminėkite nors vieną pranašą, kurio nepersekiojo jūsų tėvai? Jie netgi žudydavo tuos, kurie pranašavo Teisiojo atėjimą, – Mesijo, kurį jūs išdavėte ir nužudėte.
2c0735005b	Taip, jūs sąmoningai sulaužėte Dievo įsakymus, nors juos gavote iš angelų rankų.“
2c07360063	Žydų vadovai labai įsižeidė dėl Stepono kaltinimų ir įniršę ėmė ant jo griežti dantis.
2c07370089	O Steponas, kupinas Šventosios Dvasios, ramiai žvelgė aukštyn į dangų, išvydo Dievo šlovę ir Jėzų, stovintį Dievo dešinėje!
2c07380063	Ir tuojau pasakė: „Štai matau dangų atvirą ir Jėzų, Mesiją, stovintį Dievo dešinėje!“
2c0739005d	Tada, baisiai rėkdami ir stumdydamiesi, jie užsikimšo ausis ir visi kaip vienas puolė ji,
2c073a008c	išsitempė už miesto ir užmušė akmenimis. Liudytojai – budeliai – nusivilko švarkus ir padėjo juos prie jaunuolio Sauliaus kojų.
2c073b0064	Kai žudikai svaidė akmenis į Steponą, jis meldėsi: „Viešpatie Jėzau, priimk mano sielą.“
2c073c006b	Jis suklupęs šaukė: „Viešpatie, nelaikyk jų elgesio nuodėme!“ Ir ištaręs tuos žodžius, mirė.
2c080100d6	Saulius visiškai pritarė Stepono nužudymui. Ir nuo tos dienos prasidėjo didelė tikinčiųjų persekiojimo banga, palietusi Jeruzalės bažnyčią. Visi, išskyrus apaštalus, pasklido po Judėją ir Samariją.
2c08020051	Bet atėjo keletas pamaldžių žydų ir su didele širdgėla palaidojo Steponą.
2c080300bb	Saulius lyg laukinis siautėjo visur, persekiodamas tikinčiuosius. Įsiverždavo net į privačius namus, nežiūrėdamas, ar vyrai, ar moterys, suimdavo juos ir grūsdavo į kalėjimą.
2c08040071	Pabėgę iš Jeruzalės, tikintieji visur sakė pamokslus ir skelbė gerąją naujieną apie Jėzų! Pavyzdžiui,
2c0805004b	Pilypas nuvyko į Samarijos miestą ir ten pasakojo žmonėms apie Kristų.
2c08060039	Minios įdėmiai klausėsi, nes Jis darė daug stebuklų.
2c08070080	Buvo išvaryta daug piktųjų dvasių, kurios šaukdamos palikdavo savo aukas, buvo išgydyta daug paralyžiuotųjų ir šlubų.
2c08080027	Taigi tame mieste buvo daug džiaugsmo!
2c080900ba	Tai buvo vyras, vardu Simonas, ilgą laiką buvęs žiniuonis, labai įtakingas, išdidus, nes jis galėjo padaryti nepaprastus dalykus. Samariečiai kalbėjo apie jį kaip apie Mesiją.
2c080c0091	Bet dabar jie įtikėjo Pilypo žodžiu, kad Jėzus yra Mesijas, ir jo žodžiais apie Dievo karalystę. Buvo pakrikštyta daug vyrų ir moterų.
2c080d007f	Tada ir Simonas įtikėjo, pasikrikštijo ir ėmė sekti paskui Pilypą. Jis buvo labai nustebintas Pilypo daromais stebuklais.
2c080e0077	Kai apaštalai Jeruzalėje išgirdo, kad Samarijos žmonės priėmė Dievo Žodį, jie nusiuntė tenai Petrą ir Joną.
2c080f005e	Vos tik jiems atvykus, jie ėmė melstis, kad tie nauji tikintieji gautų Šventąją Dvasią.
2c08100066	Mat Ji dar nebuvo nė vieno iš jų aplankiusi. Jie dar tebuvo pakrikštyti Viešpaties Jėzaus vardu.
2c0811005f	Tuomet Petras ir Jonas ant tikinčiųjų dėjo rankas, šitaip įkvėpdami Šventąją Dvasią.
2c0812007b	Kai Simonas pamatė, kad Šventoji Dvasia aplanko žmones, kai apaštalas laimino juos, jis panoro nusipirkti šią galią.
2c0813008a	„O, kad ir aš turėčiau tokią galią, kad ir man uždėjus rankas ant žmonių, juos aplankytų Šventoji Dvasia!“ – sušuko jis.
2c08140066	Bet Petras tarė jam: „Tavo pinigai žus kartu su tavimi, nes manai, kad Dievo dovana yra nuperkama.
2c08150044	Šis dalykas neatneš tau laimės, nes tu nesi teisus prieš Dievą.
2c0816005d	Nusigręžk nuo didelės nedorybės ir melskis. Galbūt Dievas dar atleis tavo piktas mintis,
2c08170026	nes tu esi pavydus ir nuodėmingas.“
2c0818005d	„Melskite už mane, – sušuko Simonas, – kad manęs neištiktų tie baisūs dalykai.“
2c081900b4	Paliudiję ir paskelbę Dievo Žodį Samarijoje, Petras ir Jonas pasuko atgal į Jeruzalę, pakeliui sustodami keliuose samariečių kaimuose, kad perduotų žmonėms Dievo Žodį.
2c081a0084	Viešpaties angelas prabilo į Pilypą, tardamas: „Vidurdienį eik ant kelio, kuris vingiuoja iš Jeruzalės per Gazos dykumą.“
2c081b00b5	Taip jis ir padarė. Ir štai bevažiuojąs Etiopijos iždo valdytojas, eunuchas, turintis didelę įtaką karalienės Kandakės rūmuose. Jis buvo nuvykęs į Jeruzalę pasimelsti,
2c081c0059	o dabar keliavo namo ir, sėdėdamas vežime, garsiai skaitė iš pranašo Izaijo knygos.
2c081d003e	Šventoji Dvasia tarė Pilypui: „Eik greta šito vežimo.“
2c081e0061	Pribėgęs jis išgirdo, ką etiopas skaito, ir todėl paklausė: „Ar supranti, ką skaitai?“
2c081f009b	„Žinoma, ne! – šis atsiliepė. – Kaip aš galiu suprasti, jei man niekas nepaaiškina?“ Jis paprašė Pilypą lipti į vežimą ir sėsti šalia.
2c082000a6	Rašto vieta, kurią jis skaitė, buvo tokia: „Jis buvo vedamas kaip avis, vedama pjauti, ir kaip ėriukas, kuris tyli kerpamas, taip ir Jis neatvėrė Savo burnos.
2c08210080	Jis liko pažemintas, todėl nebuvo nuteistas. Ir kas gali apsakyti Jo giminę, jeigu Jo gyvenimas žemėje buvo nutrauktas?!“
2c08220052	Eunuchas paklausė Pilypą: „Ar Izaijas kalbėjo apie save ar apie ką kitą?“
2c0823005e	Todėl Pilypas pradėjo nuo minėtos Rašto vietos ir dar daug ką papasakojo jam apie Jėzų.
2c08240090	Keliaudami toliau, jie privažiavo nedidelį vandens telkinį. Eunuchas prabilo: „Žiūrėkite! Vanduo! Kodėl negaliu būti pakrikštytas?“
2c08250084	„Gali, – atsakė Pilypas, – jei tiki visa širdimi.“ Eunuchas atsakė: „Aš tikiu, kad Jėzus Kristus yra Dievo Sūnus.“
2c08260045	Jie sustojo ir nuėjo į vandenį, kur Pilypas eunuchą pakrikštijo.
2c0827008a	Kai jie išlipo iš vandens, Viešpaties Dvasia pasiėmė Pilypą. Eunuchas niekada daugiau jo nematė, bet keliavo toliau džiaugdamasis.
2c0828006c	Tuo tarpu Pilypas atsidūrė Azote! Pakeliui į Cezarėją jis skelbė gerąją naujieną visuose miestuose.
2c09010058	O Saulius, grasindamas ir degdamas noru sunaikinti Jeruzalėje kiekvieną krikščionį,
2c090200f4	nuėjo pas vyriausiąjį kunigą ir pareikalavo rašto, adresuoto Damasko sinagogoms, kuriame joms buvo nurodyta dalyvauti persekiojant visus ten gyvenančius tikinčiuosius, vyrus ir moteris, kad jis galėtų juos suimtus gabenti į Jeruzalę.
