0100000006	1 Mose
1822010109	Das Wort, welches von seiten Jehovas zu Jeremia geschah, als Nebukadnezar, der König von Babel, und sein ganzes Heer und alle Königreiche der Erde, die unter der Herrschaft seiner Hand waren, und alle Völker wider Jerusalem und wider alle seine Städte stritten:
18220200d5	So spricht Jehova, der Gott Israels: Geh und sprich zu Zedekia, dem König von Juda, und sage ihm: So spricht Jehova: Siehe, ich gebe diese Stadt in die Hand des Königs von Babel, daß er sie mit Feuer verbrenne.
18220300f5	Und du, du wirst seiner Hand nicht entrinnen, sondern gewißlich ergriffen und in seine Hand gegeben werden; und deine Augen werden die Augen des Königs von Babel sehen, und sein Mund wird mit deinem Munde reden, und du wirst nach Babel kommen.
182204007e	Doch höre das Wort Jehovas, Zedekia, König von Juda! So spricht Jehova über dich: Du wirst nicht durch das Schwert sterben;
18220500fa	in Frieden wirst du sterben, und gleich den Bränden deiner Väter, der früheren Könige, die vor dir gewesen sind, also wird man dir einen Brand machen, und man wird über dich klagen: "Wehe, Herr!" denn ich habe das Wort geredet, spricht Jehova. -
1822060060	Und Jeremia, der Prophet, redete zu Zedekia, dem König von Juda, alle diese Worte in Jerusalem,
18220700d9	während das Heer des Königs von Babel wider Jerusalem und wider alle übriggebliebenen Städte Judas stritt, wider Lachis und wider Aseka; denn diese waren als feste Städte unter den Städten Judas übriggeblieben.
18220800b7	Das Wort, welches von seiten Jehovas zu Jeremia geschah, nachdem der König Zedekia einen Bund mit dem ganzen Volke, das zu Jerusalem war, gemacht hatte, um ihnen Freiheit auszurufen,
18220900ae	damit ein jeder seinen Knecht und ein jeder seine Magd, den Hebräer und die Hebräerin, frei entließe, so daß niemand mehr einen Juden, seinen Bruder, zum Dienst anhielte.
18220a00e5	Und es gehorchten alle Fürsten und das ganze Volk, welches den Bund eingegangen war, daß ein jeder seinen Knecht und ein jeder seine Magd frei entließe, ohne sie ferner zum Dienst anzuhalten; sie gehorchten und entließen sie.
18220b00a6	Aber nachher wandten sie sich um und ließen die Knechte und Mägde wiederkommen, welche sie frei entlassen hatten, und unterjochten sie zu Knechten und zu Mägden. -
18220c0040	Und das Wort Jehovas geschah von seiten Jehovas zu Jeremia also:
18220d00ee	So spricht Jehova, der Gott Israels: Ich habe einen Bund mit euren Vätern gemacht an dem Tage, da ich sie aus dem Lande Ägypten, aus dem Hause der Knechtschaft [Eig. aus dem Hause der Knechte od. Sklaven,] herausführte, und gesprochen:
18220e0101	Am Ende von sieben Jahren sollt ihr ein jeder seinen Bruder entlassen, den Hebräer, der sich dir verkauft hat; er soll dir sechs Jahre dienen, und dann sollst du ihn frei von dir entlassen. Aber eure Väter hörten nicht auf mich und neigten ihr Ohr nicht.
18220f00df	Und ihr seid heute zwar umgekehrt und habt getan, was recht ist in meinen Augen, daß ein jeder seinem Nächsten Freiheit ausrief; und ihr habt einen Bund vor mir gemacht in dem Hause, welches nach meinem Namen genannt ist;
182210010d	aber ihr habt euch wieder umgewandt und meinen Namen entweiht, und habt ein jeder seinen Knecht und ein jeder seine Magd wiederkommen lassen, die ihr nach ihrem Belieben frei entlassen hattet; und ihr habt sie unterjocht, daß sie euch zu Knechten und zu Mägden seien.
1822110134	Darum spricht Jehova also: Ihr habt nicht auf mich gehört, Freiheit auszurufen, ein jeder seinem Bruder und ein jeder seinem Nächsten; siehe, so rufe ich euch Freiheit aus, spricht Jehova, für das Schwert, für die Pest und für den Hunger, und gebe euch zur Mißhandlung hin allen Königreichen der Erde.
1822120141	Und ich will die Männer, welche meinen Bund übertreten haben, welche die Worte des Bundes nicht gehalten, den sie vor mir gemacht haben, wie das Kalb machen, das sie entzweigeschnitten und zwischen dessen Stücken sie hindurchgegangen sind [Ein uralter Gebrauch beim Abschließen von Bündnissen; vergl. 1. Mose 15,17]:
18221300ae	Die Fürsten von Juda und die Fürsten von Jerusalem, die Kämmerer und die Priester und alles Volk des Landes, welche zwischen den Stücken des Kalbes hindurchgegangen sind,
18221400c2	die will ich in die Hand ihrer Feinde geben und in die Hand derer, welche nach ihrem Leben trachten; und ihre Leichname sollen dem Gevögel des Himmels und den Tieren der Erde zur Speise dienen.
18221500e4	Und Zedekia, den König von Juda, und seine Fürsten werde ich in die Hand ihrer Feinde geben und in die Hand derer, welche nach ihrem Leben trachten, und in die Hand des Heeres des Königs von Babel, das von euch abgezogen ist.
18221600df	Siehe, ich gebiete, spricht Jehova, und bringe sie zu dieser Stadt zurück, damit sie wider dieselbe streiten und sie einnehmen und sie mit Feuer verbrennen; und ich werde die Städte Judas zur Wüste machen, ohne Bewohner.
182301007d	Das Wort, welches von seiten Jehovas zu Jeremia geschah in den Tagen Jojakims, des Sohnes Josias, des Königs von Juda, also:
1823020129	Gehe zum Hause [d. h. zum Geschlecht] der Rekabiter [Die Rekabiter waren ein Zweig der Keniter. [S. 1. Chr. 2,55; Richter 1,16] und rede mit ihnen, und bringe sie in das Haus Jehovas in eine der Zellen [Nebengebäude in den Höfen des Tempels; vergl. 1. Chr. 28,12,] und gib ihnen Wein zu trinken.
182303008b	Und ich nahm Jaasanja, den Sohn Jeremias, des Sohnes Chabazinjas, und seine Brüder und alle seine Söhne und das ganze Haus der Rekabiter,
18230400e8	und ich brachte sie in das Haus Jehovas, in die Zelle der Söhne Chanans, des Sohnes Jigdaljas, des Mannes Gottes, neben der Zelle der Fürsten, welche oberhalb der Zelle Maasejas war, des Sohnes Schallums, des Hüters der Schwelle.
1823050080	Und ich setzte den Söhnen des Hauses der Rekabiter Kelche, mit Wein gefüllt, und Becher vor und sprach zu ihnen: Trinket Wein!
18230600cc	Aber sie sprachen: Wir trinken keinen Wein; denn Jonadab [S. 2. Kön. 10,15,] der Sohn Rekabs, unser Vater, hat uns geboten und gesagt: Ihr sollt keinen Wein trinken, weder ihr noch eure Kinder, ewiglich;
18230700df	und ihr sollt kein Haus bauen und keinen Samen säen und keinen Weinberg pflanzen, noch sie besitzen; sondern in Zelten sollt ihr wohnen alle eure Tage, auf daß ihr viele Tage lebet auf dem Erdboden, wo ihr euch aufhaltet.
18230800e4	Und wir haben der Stimme Jonadabs, des Sohnes Rekabs, unseres Vaters, gehorcht nach allem, was er uns geboten hat: keinen Wein zu trinken alle unsere Tage, weder wir, noch unsere Weiber, noch unsere Söhne, noch unsere Töchter,
1823090065	und keine Häuser zu unserer Wohnung zu bauen; und wir besitzen weder Weinberg, noch Feld, noch Saat;
18230a0072	und wir haben in Zelten gewohnt, und haben gehorcht und getan nach allem, was unser Vater Jonadab uns geboten hat.
18230b00e8	Und es geschah, als Nebukadrezar, der König von Babel, nach diesem Lande heraufzog, da sprachen wir: Kommt und laßt uns nach Jerusalem ziehen vor dem Heere der Chaldäer und vor dem Heere der Syrer; und so wohnen wir in Jerusalem.
18230c002d	Und das Wort Jehovas geschah zu Jeremia also:
18230d00cf	So spricht Jehova der Heerscharen, der Gott Israels: Geh und sprich zu den Männern von Juda und zu den Bewohnern von Jerusalem: Werdet ihr keine Zucht annehmen, um auf meine Worte zu hören? spricht Jehova.
18230e013d	Die Worte Jonadabs, des Sohnes Rekabs, die er seinen Kindern geboten hat, keinen Wein zu trinken, sind gehalten worden, und bis auf diesen Tag trinken sie keinen Wein; denn sie haben dem Gebot ihres Vaters gehorcht. Und ich habe zu euch geredet, früh mich aufmachend und redend; aber ihr habt nicht auf mich gehört.
18230f0198	Und ich habe alle meine Knechte, die Propheten, zu euch gesandt, früh mich aufmachend und sendend, und habe gesprochen: Kehret doch um, ein jeder von seinem bösen Wege, und machet eure Handlungen gut, und wandelt nicht anderen Göttern nach, um ihnen zu dienen, so sollt ihr in dem Lande wohnen, das ich euch und euren Vätern gegeben habe; aber ihr habt eurer Ohr nicht geneigt und nicht auf mich gehört.
182310009d	Ja, die Kinder Jonadabs, des Sohnes Rekabs, haben das Gebot ihres Vaters gehalten, welches er ihnen geboten hat; aber dieses Volk hat nicht auf mich gehört.
182311012a	Darum spricht Jehova, der Gott der Heerscharen, der Gott Israels, also: Siehe, ich bringe über Juda und über alle Bewohner von Jerusalem all das Unglück, welches ich über sie geredet habe, weil ich zu ihnen geredet und sie nicht gehört, und ich ihnen zugerufen und sie nicht geantwortet haben.
18231200ea	Und Jeremia sprach zu dem Hause der Rekabiter: So spricht Jehova der Heerscharen, der Gott Israels: Weil ihr dem Gebot Jonadabs, eures Vaters, gehorcht und alle seine Gebote bewahrt, und getan habt nach allem, was er euch geboten hat,
182313009b	darum spricht Jehova der Heerscharen, der Gott Israels, also: Es soll Jonadab, dem Sohne Rekabs, nicht an einem Manne fehlen, der vor mir stehe, alle Tage.
182401008d	Und es geschah im vierten Jahre Jojakims, des Sohnes Josias, des Königs von Juda, da geschah dieses Wort von seiten Jehovas zu Jeremia also:
18240200e8	Nimm dir eine Buchrolle und schreibe darauf alle die Worte, welche ich zu dir geredet habe über Israel und über Juda und über alle Nationen, von dem Tage an, da ich zu dir geredet habe, von den Tagen Josias an bis auf diesen Tag.
18240300cc	Vielleicht wird das Haus Juda auf all das Böse hören, welches ich ihnen zu tun gedenke, damit sie umkehren, ein jeder von seinem bösen Wege, und ich ihre Missetat [O. Schuld] und ihre Sünde vergebe. -
182404009d	Und Jeremia rief Baruk, den Sohn Nerijas; und Baruk schrieb aus dem Munde Jeremias auf eine Buchrolle alle die Worte Jehovas, welche er zu ihm geredet hatte.
1824050061	Und Jeremia gebot Baruk und sprach: Ich bin verhindert, ich kann nicht in das Haus Jehovas gehen;
1824060111	so gehe du hin und lies aus der Rolle, was du aus meinem Munde aufgeschrieben hast, die Worte Jehovas, vor den Ohren des Volkes im Hause Jehovas am Tage des Fastens; und du sollst sie auch vor den Ohren aller Juden [Eig. von ganz Juda] lesen, die aus ihren Städten kommen.
1824070111	Vielleicht wird ihr Flehen vor Jehova kommen [Eig. niederfallen, weil der Anbeter vor Gott niederfiel; so auch Kap. 37,20;42,2.9,] so daß sie umkehren, ein jeder von seinem bösen Wege; denn groß ist der Zorn und der Grimm, den Jehova über dieses Volk ausgesprochen hat.
1824080099	Und Baruk, der Sohn Nerijas, tat nach allem, was der Prophet Jeremia ihm geboten hatte, indem er aus dem Buche die Worte Jehovas im Hause Jehovas vorlas.
18240900e4	Und es geschah im fünften Jahre Jojakims, des Sohnes Josias, des Königs von Juda, im neunten Monat, da rief man ein Fasten aus vor Jehova allem Volke in Jerusalem und allem Volke, das aus den Städten Judas nach Jerusalem kam.
18240a00df	Und Baruk las aus dem Buche die Worte Jeremias im Hause Jehovas, in der Zelle Gemarjas, des Sohnes Schaphans, des Schreibers, im oberen Vorhof, im Eingang des neuen Tores des Hauses Jehovas, vor den Ohren des ganzen Volkes.
18240b005d	Und Mikaja, der Sohn Gemarjas, des Sohnes Schaphans, hörte alle Worte Jehovas aus dem Buche,
18240c013f	und er ging zum Hause des Königs hinab in das Gemach des Schreibers; und siehe, daselbst saßen alle Fürsten [d. h. die Obersten von Jerusalem]: Elischama, der Schreiber, und Delaja, der Sohn Schemajas, und Elnathan, der Sohn Akbors, und Gemarja, der Sohn Schaphans, und Zedekia, der Sohn Hananjas, und alle Fürsten.
18240d0077	Und Mikaja berichtete ihnen alle die Worte, die er gehört hatte, als Baruk vor den Ohren des Volkes aus dem Buche las.
18240e012d	Da sandten alle Fürsten Jehudi, den Sohn Nethanjas, des Sohnes Schelemjas, des Sohnes Kuschis, zu Baruk und ließen ihm sagen: Die Rolle, aus welcher du vor den Ohren des Volkes gelesen hast, nimm sie in deine Hand und komm! Und Baruk, der Sohn Nerijas, nahm die Rolle in seine Hand und kam zu ihnen.
18240f0067	Und sie sprachen zu ihm: Setze dich doch und lies sie vor unseren Ohren. Und Baruk las vor ihren Ohren.
182410009b	Und es geschah, als sie alle die Worte hörten, sahen sie einander erschrocken an und sprachen zu Baruk: Wir müssen dem König alle diese Worte berichten.
1824110075	Und sie fragten Baruk und sprachen: Teile uns doch mit, wie du alle diese Worte aus seinem Munde aufgeschrieben hast.
1824120079	Und Baruk sprach zu ihnen: Aus seinem Munde sagte er mir alle diese Worte vor, und ich schrieb sie mit Tinte in das Buch.
1824130069	Und die Fürsten sprachen zu Baruk: Geh, verbirg dich, du und Jeremia, daß niemand wisse, wo ihr seid. -
18241400ea	Und sie gingen zu dem König in den Hof [d. h. den inneren Hof des königlichen Palastes;] die Rolle aber hatten sie in dem Gemach Elischamas, des Schreibers, niedergelegt; und sie berichteten alle die Worte vor den Ohren des Königs.
18241500dd	Da sandte der König den Jehudi, um die Rolle zu holen; und er holte sie aus dem Gemach Elischamas, des Schreibers; und Jehudi las sie vor den Ohren des Königs und vor den Ohren aller Fürsten, die um den König standen.
1824160062	Der König aber saß im Winterhause, im neunten Monat, und der Kohlentopf war vor ihm angezündet.
18241700f3	Und es geschah, sooft Jehudi drei oder vier Spalten vorgelesen hatte, zerschnitt sie der König [W. er] mit dem Schreibermesser und warf sie in das Feuer, das im Kohlentopf war, bis die ganze Rolle in dem Feuer des Kohlentopfes vernichtet war.
182418007a	Und der König und alle seine Knechte, welche alle diese Worte hörten, erschraken nicht und zerrissen nicht ihre Kleider.
1824190089	Und obwohl Elnathan und Delaja und Gemarja den König angingen, daß er die Rolle nicht verbrennen möchte, hörte er doch nicht auf sie.
18241a012a	Und der König gebot Jerachmeel, dem Königssohne [d. h. einem Prinzen aus dem königl. Geschlecht; wie in 1. Kön. 22,26; 2. Kön. 11,2,] und Seraja, dem Sohne Asriels, und Schelemja, dem Sohne Abdeels, Baruk, den Schreiber, und Jeremia, den Propheten, zu greifen; aber Jehova hatte sie verborgen.
18241b009f	Und das Wort Jehovas geschah zu Jeremia, nachdem der König die Rolle und die Worte, welche Baruk aus dem Munde Jeremias aufgeschrieben, verbrannt hatte, also:
18241c00a2	Nimm dir wieder eine andere Rolle und schreibe darauf alle die vorigen Worte, die auf der vorigen Rolle waren, welche Jojakim, der König von Juda, verbrannt hat.
18241d0112	Und über Jojakim, den König von Juda, sollst du sprechen: So spricht Jehova: Du hast diese Rolle verbrannt, indem du sprachst: "Warum hast du darauf geschrieben: Der König von Babel wird gewißlich kommen und dieses Land verderben und Menschen und Vieh daraus vertilgen?"
18241e00de	Darum spricht Jehova also über Jojakim, den König von Juda: Er wird niemand haben, der auf dem Throne Davids sitze; und sein Leichnam wird hingeworfen sein der Hitze bei Tage und der Kälte bei Nacht [Vergl. Kap. 22,19.]
18241f0119	Und ich will an ihm und an seinem Samen und an seinen Knechten ihre Missetat [O. Schuld] heimsuchen, und will über sie und über die Bewohner von Jerusalem und über die Männer von Juda all das Unglück bringen, welches ich über sie geredet habe; aber sie haben nicht gehört. -
182420012a	Und Jeremia nahm eine andere Rolle und gab sie Baruk, dem Sohne Nerijas, dem Schreiber. Und er schrieb darauf aus dem Munde Jeremias alle Worte des Buches, welche Jojakim, der König von Juda, im Feuer verbrannt hatte. Und es wurden noch viele Worte gleichen Inhalts [W. gleich jenen] hinzugefügt.
18250100b0	Und Zedekia, der Sohn Josias, welchen Nebukadrezar, der König von Babel, zum König gemacht hatte im Lande Juda, regierte als König an der Stelle Konjas, des Sohnes Jojakims.
1825020090	Und weder er, noch seine Knechte, noch das Volk des Landes hörten auf die Worte Jehovas, welche er durch Jeremia, den Propheten, geredet hatte.
18250300c4	Und der König Zedekia sandte Jehukal, den Sohn Schelemjas, und Zephanja, den Sohn Maasejas, den Priester, zu dem Propheten Jeremia und ließ ihm sagen: Bete doch für uns zu Jehova, unserem Gott!
1825040066	Und Jeremia ging ein und aus inmitten des Volkes, und man hatte ihn noch nicht ins Gefängnis gesetzt.
