2a00000004	Luke
2c0e1600f7	Yesusupo tataiwopi nikau xonikikemu sokisoki niketeneai. Sokisoki kuna ipaki kanikineri, “Tini sokisoki xotikisu xosa pura. Sini Xoiteue Yakunikepina Xuiapu Tutu xosa manepure xinukua, xokupa xu purotai ime xosa akeri marinukueye,” niketeneai.
2c0e1700e9	Kakerinexeri pa xokupa erewesepu xuiapue Yesusure xonikisuwoteneai nikau tumu tumunikereteneai. Pani nio xoye xuri katieinexeri kunikuniwoxeteneai. Pa kapiarei Kokaipaure xoniki suwoteneai xuimiapimi, Kokaipa xuporo iyainikereteneai.
2c0e180061	Xurise Parnapasino Polunoe Pisitia tistiriki xopu xoworinexeri, Pampilia propinsi putawoxeteneai.
2c0e19004b	Xoiteupo kuna Perka erewese uteieineri, xurise Atalia erewese munoxeteneai.
2c0e1a00ea	Ataliae kokouna xosa epixeri, sonikina Antioku xowotai, pa erewese paiya ekime Yesusure xonikisuwoteneaie nini sokisoki nikineri pa saina texepinerire Xoiteu xuporo iyainikeretenai. Kakeri saina tieinexeri Antioku xiyeri xowoxeteneai.
2c0e1b0101	Utu putarinexeri, Yesusue xonikisuwoteneai xuiapu yainikeri kou kununuwoteneai. Kakeri, Xoiteue nini xupunikiro xokupa kapia kaketaire kaniketeneai. Ipaki kunaunexeri, “Xoiteue xetau xeteneai xuiapu nikau ime taiyerinikati xonikisuwoteneai,” niketeneai.
2c0e1c0043	Kakerineri Yesusupo tataiwopi xeika Antioku xuwau yause puroteneai.
2c0f0100dc	Kireu Yutiapu apimie Antioku kouneri Yesusure xonikisuwoteneai xuimiapimi ipaki taitainikineri, “Tini Mosesipo tuxotapa taiwopu xuweuwari muputiki ipisa katiepu xuweuworia, Xoiteue xiyeri sotikepuwatixe,” niketeneai.
2c0f020146	Poluno Parnapasinoe pa kuna apimie kunawoteneai iyeserineri, nini xeika kuna sari ere tuwatarineri, pani paire kuna ouwoteneai. Kakerineri, Yesusure xonikisuwoteneai xuimiapimie Poluno Parnapasino, nio xeika kireu apimi xeika Yerusalemu xouneri tum teu xeika Yesusupo tianutianuwopi xeika kuna kutuwopinerire tumunikereteneai.
2c0f030181	Yesusure xonikisuwoteneaie xesanikeri, Ponisia tistiriki xeika Samaria tistiriki xeika xopu xosa xowoteneai. Pa aimore tistrikipo xuimiapimie Yesusure xonikisuwoteneai xosa xouneri ipaki akumenikepi saina tineri, “Xoiteue kakati kireu xeteneai xuiapu kinie xoniki pirixeteneai,” xeteneai. Kakeri, Yesusure xonikisuwoteneai xuiapue pa kuna iyeserineri xonikikemu xiri asinaku xetai.
2c0f0400de	Xouneri Yerusalemu putawori, Yesusure xonikisuwoteneai xokupa xuiapu xeika Yesusupo tianutianuwopi xeika tumu teu xeikae kusoniketeneai. Kakeri, Poluno Parnapasinoe Xoiteue nio xupunikiro xokupa saina tetaire kaniketeneai.
2c0f0500d4	Pana Parisi kini nikau kireu Yesusure xonikisuwoteneaie sari ipaki kunauneri, “Xetau apimi xeteneai apimie siko xopu mopure xineria, mupuniki ipisa kakatieinari, kanikari Mosesipo tu taiwopineri,” niketeneai.
2c0f06005c	Kakeri, Yesusupo tianutianuwopi teu xeika tumu teu xeikae pa kuna kutuwopure kununuwoteneai.
2c0f0700d3	Xokupa kuna kunauweineri, Pitae sarouna ipaki kanikina, “Yewapu xura, tini sipa, ekime Xoiteue saina uteina sikeyai, yepa xetau xeteneai apimie asinaku kuna tinikiti iyeserineri xonikisuwopinerire tumuyereyai.
2c0f08009b	Xoiteue xokupa xuiapu nikau xonikikemu sipauweina, siko sikeyai sie Xoiteupo Supo Youya tiniketai. Nu xoukemu nimaririrei tinikepure pa kapia atarisiketai.
2c0f0900a1	Nue kire kapia siko xosa kakina nini xosa xetau kapia kakatixe. Xuwe. Nure xonikisuwori, pa xonikisuwopi imerei sore xunu xesauwerinikati ekero asinaku xeteneai.
2c0f0a00c3	Pa xati tini ama Xoiteu eruruwopure xinukuna? Tini kaki xanari mua xu sapi Yesusure xonikisuwoteneai xuiapu xauranikiro tawaku. Ekime asisikimana xeika siko xeika rania mua xu xemeropu itou xuwe.
2c0f0b008d	Pana pa apimi rania xiyeri tiniketai sie, Kokaipa Yesusupo xousuwarei tianisikati sini Xoiteue xiyeri tisikepina xi xosikisunuku,” niketai.
2c0f0c00f5	Pitae ipaki kunawatia, apimi kununu puroteneaie kire kuna xapa tepu xuwe. Nini Parnapasino Poluno niau kuna xosa xakuniki iyareteneai. Kakeri, xetau xeteneai xuiapu kini xopu xosa Xoiteue nio xupuniro xumu xonuxonu kapia eretaire kunawoxeteneai.
2c0f0d004e	Ninie kunauwexeria, Yemsie ipaki kunauna, “Yewapu xura, tini yeu kuna iyesa.
2c0f0e0099	Saimonie tini katikina ximuximu yause Xoiteue xetau xeteneai xuiapu xosa kouna, ninipo xuiapu kini ikou xuiapu xi tinikati nukou xuiapu sayeteneai xetai.
2c0f0f0043	Kunatureture nikau kuna rania panumuni. Ninie ipaki kuna xayauneri,
2c0f1000c5	‘Kokaipae kunauna, “Tepitipo apu kini paiya kire kesia ata suruwotai sie. Pana xurise ye xiyeri kouneia xiyeri sarepine. Mua atoropu xuru xoxixetaia, yei xiyeri atineia, pa ata xiyeri sarepine.
2c0f1100c6	Kakitia xetau xeteneai xuiapue ye Kokaipa xirekiyepineri. Paiya xetau xeteneai xokupa xuiapu, ikouni tumunikieitiai.” Muaiya Kokaipapu kuna. Ekimeni kutu kunauna mua kapia akipa xepineri xeyai.’
2c0f13007b	“Pa xati yeu nanunanu muai, sini mua xetau xeteneai xuiapue xoniki pirixineri Xoiteu xosa xowoteneai xu tinikepuxe. Xuwe.
2c0f140131	Mua kuna nakau xosa xayaunuku xesau ipaki kanikinuku, apue xorei xoiteu xouiwoteneai xoye sapi nini texeni, pa kapia paie nu Xoiteu ekero xunu tuku xina. Nini kakixaneri xoxixoxi ayaka kapia kakexeni. Nini kakixaneri apue noto paru muri tineri ouweri xumotai nexeni. Pa amure noto xosa yawi purati nexeni.
2c0f1500ca	Siko sipa, ekimeni kouna mua xosapa xetau xeteneai nikau xokupa erewese xosa Mosesipo tuxotapa uteirouneri apu tuku. Ninie xokupa Yuta nikau arikepi yause xosa nupo kuna kununu ata yau ninaxirouneri.”
2c0f160140	Yesusupo tianuwopi xeika tumu teu xeikae Yesusure xonikisuwoteneai xuiapu xeika kuna ouworineri, aimore apu tumunikereteneai. Kire nu Yutasi, nupo kire wenumu Parsapasi, kire Sailasi. Ninie Yesusure xonikisuwoteneai xuiapu xopu tumu puroxeteneai. Nini axiri Poluno Parnapasino tuku xesanikeri erewese Antioku xowoteneai.
2c0f170156	Nini xupunikiro kire nakau mua kuna tuku xesauneri, “Sini Yesusupo tianutianuwopi xeika tumu teu xeika, sini takipo xatatikimana, sinie mua nakau xayaunuku, tini xetau xeteneai xatasikimana kini erewese Antioku xeika propinsi Siria xeika Silisia xeikapu xokupa sanawa yau purikiriai xosa mua nakau aiyau xesaunuku. Yewapu xura asinaku asau.
2c0f1800c9	“Sini kuna ipaki iyesikiria, siniropu kireu apimie tini xosa utuneri kuna xotiki xuseri tini xouxou wakiriai. Kakineri tinipo nanunanu puruporowopi saina teteneai. Paiya sinie panumu kakanikepu xuwe.
2c0f1900df	Pa kapia kaketeneaire kuna sinie iyeserinuku, xatasikimana aimore xesanikikiri tini xosa kopinerire xosiki tumaxi kuna ouwori tumunikeri, emesikimana axiri xiri xosikienikirounuku, nini Parnapasino Poluno tuku xesanikinuku.
2c0f1a0065	Nini xumopineri sieni kutu itouna, nini sikou kokaipapu wenumu Yesusu Kristusure kunawopi ximikerixe.
2c0f1b006b	Pa xati sinie Yutasino Sailasino xesanikikiri tini xosa utuneri, mua kuna niou supunieni tini katikepineri.
2c0f1c0089	Xoiteupo Supo Youyae sini xeika purati ipaki kuna ounuku tini xosa sini xokupa xu soxepi xiraxinuku. Pa xati tini mua kapia kireni taiwa.
2c0f1d0154	Tini kakixanari xorei xoiteu xoniki iwopure noto ouwoteneai naku. Tini kakixanari noto xosa yawi purati naku, kaki xanari apue noto paru muri tineri ouweri xumotai naku. Pa xeika tini xokupa ayaka kapia emeseriwakuai. Tini ati epinari pa kapia kapia emeserinari paiya asinaku. Sinipo kuna pa kireni. Tini asinaku puropi pura,” niketeneai.
2c0f1e00a6	Yesusue xonikisuwoteneai xuiapue pa apimi xesanikeri toupa Antioku xowoteneai. Antioku pa xosa Yesusue xonikisuwoteneai xuiapu kunununikerineri pa nakau tiniketeneai.
2c0f1f004e	Xuiapue ninaieineri, niko sokisokinikepina kuna asinaku tiei nimaririwoteneai.
2c0f20009e	Yutasino Sailasino nini kunatureture. Pa xati xokupa kuna asinaku Yesusure xonikisuwoteneai xuiapu tinikineri, pa kapiae ninipo xonikikemu sokisokiniketeneai.
2c0f2100ab	Nini xayakaxayaka xuwau yause Antioku puroxeteneaie, Yesusure xonikisuwoteneai xuiapue nini kusonikineri xoniki kururei xesanieri, koteneai apimi xosa xiyeri xowoxeteneai.
2c0f23009d	Poluno Parnapasino paiya nini Antioku puroxeteneai. Kireu xokupa apimi xeika Xoiteupo kuna xuiapu taitainikete, Kokaipapu kuna uteiwopi saina tetewoxeteneai.
2c0f2400e2	Kireteu asau xouwatia, Polue Parnapasi ipaki kauna, “Sini xokupa erewese xiyeri xounuai, ekime sioe Kokaipapu kuna xatasikimana tinikianiai xekexekenikaxau. Kakinuai, nini asinaku purinerire, e xuwerauna sipawaxau,” wotai.
2c0f250054	Kakati Parnapasie Yoni, nupo kire wenumu Maki, nio xeika xowopinaure sowopure xetai.
2c0f260090	Kakati Polue kunauna, “Pa apue ekime propinsi Pampilia weisiterina, sini xeika xou saina tepi xirexetai, pa xati sini xuweu xowaxau,” wotai.
2c0f2700ac	Paire ere kawataxeteneai. Kakerineri xetaxetau uteieineri kirenini saina tepu xuwe. Parnapasie Yoni Maki sou xouna kire kokouna xosa epineri Saiprusi sou xosa xowoxeteneai.
2c0f2800b9	Kakati Polue Sailasi sowotai. Nini xowopuxeri yause paiya, Yesusure xonikisuwoteneai xuiapue nini kanikinexeri, “Kokaipae xousuwawati tiani tikirounae tini xeika purina,” niketenai.
2c0f29008d	Poluno Sailasinoe propinsi Siria xeika Silisia xeika teixanaunexeri, Yesusure xonikisuwoteneai xuiapu payau puroteneai Polue sokisokiniketai.
2c100100d2	Polue Terpe xeika Listra xeika xosa utu putawotai. Pa erewese xosa kire Yesusure xousuwotai apu, nupo wenumu Timoti, nue purototai. Nu kire Yutapu Yesusure xousuwotai xuipo nirau. Nupo omo paiya nu Kriki nikau.
2c10020088	Listrapu xuiapu Yesusure xonikisuwoteneai xeika Aikoniamupo xuiapu xeikae nupo kapiaure ipaki kunauneri, Timoti nu asinaku apu xeteneai.
2c100300b5	Polue Timoti sou xowopure, tina mupo ipisa katieruwotai. Yuta apimie pa sanawa yau purori, nanuworina pa kapia kaketai. Pa amure, xokupa Yuta nini sipa, Timotipo omo paiya nu Kriki.
2c100400cc	Erewese xouxanauneri, mua kuna ekime Yesusupo tianutianuwopi xeika tumu teu xeikae Yerusalemu ouwoneai, Yesusure xonikisuwoteneai xuimiapimi tiniketeneai. Kunauneri, “Tini mua kuna taiwa,” niketeneai.
2c1005007f	Kakeri Yesusure xonikisuwoteneai xuiapu teu nikau xonikisu xiri sokisoki xati, xokupa asau xosa ninipo xoka xiri kokaipa xetai.
2c100600ac	Polu xura Sailasi xura Timoti xurae propinsi Esia kuna uteiwopineria, Xoiteupo Supo Youyae taiyerinikati, Prikia tistiriki xeika Kalesia tistiriki xeika xopurei xowoteneai.
2c10070065	Misia tistiriki xexe xoworineri, propinsi Pitiniaro manepineria, Yesusupo Supo Youyae taiyeriniketai.
2c1008003a	Pa xati Misia emeserineri toupa erewese Troasi xowoteneai.
2c100900a5	Ukumani Polue kire sapi xiniwepi sie xekotai. Xekoatia kire apu propinsi Mesetoniapue tumu puri ipaki yauna, “Ne xasi xusanau Mesetonia kounau tianisike,” wotai.
2c100a0085	Polue pa kapia xekerati, sini sapauni Mesetonia xowopure ime xirekiriai. Sini sipa, nini xosa kuna uteiwopinukure Xoiteue yaisiketai.
2c100b008d	Pa xati Troasie tauro xosa epitikiri, kokounae Samotresi souni kutu munauti mautipa xowotai. Kire asau xosa paiya kokounae Neapolisi xowotai.
2c100c00af	Pa wese wetinuku Pilipai utu putaukiriai. Paiya kire erewese ekime Romue kou poro miseniai, paiya tistiriki Mesetoniapu akereki erewese. Pa erewese xosa kireu asau purikiriai.
2c100d00ff	Yuta nikau arikepi yause xosa erewesepu sepuripo isima kisauira munanuku, kire enero xoukiriai. Sinie nanukiriaia, pa ene tomuro kire kunikunirouneri iri purina xikiriai. Pa enero kireu xuimie kununu purori xekenikerinuku, nini xeika misinuku kunaukiriai.
2c100e00d5	Kire xui nupo wenumu Litia, nue pa kuna iyesetai. Nue Xoiteu xosa muris tirouna. Nu Taiataira erewesepu xui, nu mari ewou xosa xe saina tirouna. Kokaipae xoukemu pirierati, Polue kunawotai kuna xosa xaku iyaretai.
2c100f00ff	Nuko Yesusupo wenumurei ene isati, ata emeumana rania kaketeneai. Nuko Yesusupo wenumurei ene isieinapa sini kasikina, “Tini nanunuku ye Kokaipaure xiri xousuna xinaria, manari yeu atoro pura,” niketai. Kakerina xiri sokisoki xati nupo kuna taikiriai.
2c101000f8	Kire asau xosa sinie kunikuniwopure kire iri xosa xoukiria, kire aipu xuie imero tutumasiketai. Pa xui nu kire yaniyani tuku purati, paie xurise akipa xepina sapire kunaurouna. Kakati pa xui yakuwoteneai apimie nupo saina xosa kokaipa xe tirouneri.
2c101100ab	Pa xuie Polu xeika sini xeika taisikinani ipaki yaxina, “Mua apimia nini Xoiteu Xouropu saina apimini kutu. Xoiteue xiyeri titikepina ime nini katikirouneri,” niketai.
2c101200e5	Xokupa asau pa xuie kaketai. Kakati Polue nupo uru iyesepi xiri xirari, pirixina pa yaniyani kauna, “Yesusu Kristusupo wenumurei, ye kanine, ne mua xui wetinau xouwo,” wotai. Kakati pa yaniyanie sapauni pa xui wetina xowotai.
2c10130098	Pa xuipo yayakue xekoria ninipo xe tepineri ime xiri xuwexetai. Paire Poluno Sailasino xoroniki tinikineri, kununu wesepu tumu xosa puruniki xowoteneai.
2c10140090	Kuna xekexeke xosa soniki xouneri ipaki kanikineri, “Mua apu aimore nini Yuta kinipo. Ninie sikou erewese xosa poripori sarepi saina tinexeri.
2c10150084	Kakineri, siko Romu sanawapue kireu xeseu kapia kakepi xeseu paiya, xuiapue nini tainikepinerire purunikepure xineri,” niketeneai.
2c101600ac	Xuiapu kou kununuwoteneaie rania nini xosauni kuna suwoteneai. Kakeri kuna xekexeke apimie ninipo nekei unonorinikineri, sina pokae ounikepinerire kireu apimi kaniketeneai.
2c1017009b	Ninie xoxi ouounikeri, kuna xekexekei kakauya ata xosa iyainikereteneai. Kakerineri, ati yakuniepinaure kakauya ata yakuwotai apu sokisoki kuna kawoteneai.
2c10180097	Kakauya yayakue kuna xekexeke nikau kuna iyeserina, kakauya ata kama minikani kutu xosa iyainieretai. Kakerina ninipo sieniki namasae sokisoki taretai.
2c1019007e	Xinepiniki Poluno Sailasinoe Xoiteure kunikunineri siri woropi saina texeteneai. Kakeri kireu kakauya apimie iyesi puroteneai.
2c101a00ab	Kukupuni kire kokaipa mimie mana, kakauya atapu xokupa xai litowotai. Kakati kakauya atapu xokupa isima taixanauwati, xokupa kakauya apimi nikau sokisoki xume xuxurexetai.
2c101b00c4	Kakauya apimi yayakue sarouna xekoatia, kakauya atapu xokupa isima tatai purati, nanuna xokupa kakauya apimi ximi xouweteneai xetai. Pa xati nukou sawaruwaru puru tina nukoini nuko ouwepure xetai.
2c101c006b	Kakati Polue sokisoki uru yaxina, “Ne kakixanau nakieni naki xoxixoxiwou. Sini xokupa purinuku,” wotai.
2c101d00bc	Kakauya apimi yayakue naku timopinerire apimi iyainikerina keikei Poluno Sailasino puroxeteneai ata kamoro manetai. Xiri ximikeri urerina Poluno Sailasino niau siani sakoro utu ukurowotai.
2c101e007e	Kakerina kisau soniki munana, ipaki kotonikina, “Kokaipa apu axiri, ye amu amakiti Xoiteue ye xiyeri tiyepinana?” niketai.
2c101f0093	Kakati ninie ipaki kunauneri, “Ne Kokaipa Yesusure xonisuwaua, Xoiteue naki xeika neu kinianimana xeika titikatia tini nukou xakuai,” woteneai.
2c1020004e	Kakerineri Kokaipapu kuna nuko xeika nukou kiniaumana xeika xosa uteiwoteneai.
2c1021008d	Kakexeri, xinepiniki pa kakauya yayakue ninipo usi kurorinietai. Kakerina nuko xeika nukou kiniaumana xeika Yesusupo wenumurei ene iseteneai.
2c102200ab	Kakerineria kakauya yayakue, nupo atoro soniki xouna xoye tinietai. Pa kakauya yayaku xeika nupo xokupa xuimiapimi kini xeikae Xoiteure xonikisuneri xiri nimaririwoteneai.
2c102300a6	Xoripesau kuna xekexekei xokai teu xesanikeri, kou kauya yayaku ipaki kauneri, “Kuna xekexeke teue kunauneri, ne pa apu aimore weinikitau xowoxepineri,” woteneai.
2c102400c3	Kakeri kakauya yayakue Polu xona kawotai. Ipaki kauna, “Tini kakauya weu xowaxakuaire kuna xekexekei kuna xesawoteneai. Pa xati tini kakauya weti xounaxari, xotiki asinakurei puraxa,” nietai.
2c10250168	Paire Polue xokai teu ipaki kanikina, “Sini Romu sanawapu apu axiri. Amakati kuna xekexekeipa sinipo kuna ati xekerineri nini pa kapia xoreiereteneai re xuwesikepu xuwena? Xuiapu ekinikiro ai ousiketeneai. Kakineri kakauyaro iyaisikereteneai. Paire rau yopini ximiarei xesasieri xowopinua, wo? Xuweni kutu. Nikoini maneri kisau xesasikepineri,” niketeneai.
2c1026008b	Polupo kuna xokaie kuna xekexeke xosaniki tixowoteneai. Poluno Sailasino nini Romupo xeri kuna xekexekei pa kuna iyeserineri, ximiketeneai.
2c1027008f	Kuna xekexekei kakauya ata xouneri eiyo kuna kanikerineri, kisau muna yataniketeneai. Kakeri kanikineri tini mua erewese weti xouwa niketeneai.
2c102800c6	Nini kakauya ata wetineri, Litiapu atoro xowoxeteneai. Yesusure xonikisuwoteneai xuiapu xekenikerineri xonikikemu sokisoki nikepure kireu kuna tiniketeneai. Kakerineri erewese wetineri xowoxeteneai.
2c110100d4	Polue emeumanapu erewese Ampipolisi teipa xowoteneai. Pa erewese wetineri erewese Apolonia xowoteneai. Pa erewese rania wetineri erewese Tesalonaika xou putawoteneai. Yuta nikau kire kununu ata pa erewese purina.
2c110200b1	Polu nuko kakirouna sie kapia kaketai. Yuta apimi xeika pa kununu atoro mana, xeimore asau Yuta nikau arikepi yause xosa Xoiteupo kuna nakau xosa purotaire nini xeika kunawotai.
2c11030136	Xoiteupo kuna xotapa ipaki piteu kanikina, “Mua apu Xoiteue nukou xuiapu xiyeri tinikepinaure tumuworeyai, nu tatau tina xumopinae sewai xiyeri saropina,” niketai. Kakeri ipaki kanikina, “Mua Yesusu, nupo kuna ye uteiyeyeritikitiaia, pa apu nu sore Xoiteue nupo xuiapu tinikepure tumuworetai,” niketai.
2c110400cf	Kakati kireu xuiapue xonikisuneri Poluno Sailasino tainiketeneai. Kakeri, xokupa Kriki kinie Xoiteure muris tirounerie rania nini tainiketeneai. Kakeri xokupa xui nini ere weniniki tukue rania tainiketeneai.
2c1105018b	Yuta apimie pa xuimiapimi xekenikeria, nini tainikeri xonikikemu tatauwotai. Paire kireu xoxi apimi kununu wese yau purirouneri tiniketeneai. Kakerineri xokupa xuiapuni kutu kunununikerineri, pa erewesepu xuimiapimi xonikikemu sareri, ninie xouneri Yesonupo ata isima kerewoteneai. Kakineri Poluno Sailasino kisau soniki xouneri, xuimiapimi xupunikiro iyainikerepure xirekinikepi saina teteneai.
2c110600f3	Pana nini xekenikepu xuwe. Yesonu xeika kireu Yesusure xonikisuwoteneai xuiapu xeika purunikineri pa erewesepu tumu xosa xowoteneai. Kakineri ipaki yaxineri, “Mua apimie xokupa sanawa texineri xoxi kapia kakirounerie ximine mua kou purineri.
2c1107009d	Yesonue nupo atoro soniki xou purotai. Pa xokupa apimie Sisaripo tu taiworixe. Kunauneri, ‘Kire kokemu purina nupo wenumu Yesusu xirouneri,’” xeteneai.
2c11080052	Xuiapu xeika erewesepu tumu teu xeikae pa kuna iyeserineri ureri xiraxarawoteneai.
2c11090067	Kakerineri tumu teue Yesonu xeika kireu apimi xeika kanikati xei kuna isayaxeri weinikiteri xowoteneai.
2c110a00a5	Xori euti moati, Yesusure xonikisuwoteneai xuiapue Poluno Sailasino xesanikeri Peria erewese xowoxeteneai. Peria utu putauneri, Yuta nikau kununu atoro manexeteneai.
2c110b011a	Yuta xuimiapimi Peria puroteneai nikau kapia paiya, Tesalonaika puroteneai nikau kapia xiri emeseriniketeneai. Ninie Polupo kuna iyeserineri xiri xonikiewoteneai. Kakineri Polupo kuna suaure xoreire xi sipawopure, xokupa asau Xoiteupo kuna nakau xosa purotai ninaxineri uteirouneri.
2c110c008e	Kakineri Yuta xuimiapimi xokupae xonikisuwoteneai. Kakeri xokupa Kriki xuimi weniniki tukue rania xonikisuwori, apimie rania xonikisuwoteneai.
2c110d00aa	Xurise Tesalonikapu Yuta apimie, Polue Xoiteupo kuna Peria utei purina kuna iyeseteneai. Paire pa erewese xouneri xuimiapimi xoniki xusineri nanunanu puruporo niketeneai.
2c110e007f	Kakeri, Yesusure xonikisuwoteneai xuiapue sapauni Polu xesawori toupa usiemaro xowotai. Sailasino Timotinoe Peria puroxeteneai.
2c110f00c2	Polu yatawopu koteneai xuimiapimie, Atens xexe Polu yatawoteneai. Xiyeri xowopurexeria, Polue Sailasino Timotino ipaki kuna xesarinikina, “Tini sapauni kouyeyaxakuai xi kuna xesari,” nietai.
2c11100089	Polue Sailasino Timotino Atens yakuniki purina, xokupa xoreixorei xoiteu nikau xeniroroi xekotai. Paie kakati xoukemu xiri xoxixoxixetai.
2c111100d0	Pa xati Yuta nikau kununu ata xosa xouna, Yuta apimi xeika xetau xeteneai xeikae Xoiteure muris tirouneri xosa kunawotai. Kireni kireni asau xosa kununu wese xouna xuiapue pa wese kou purori kuna kanikirouna.
2c111201a1	Kakati kireu Epikurian kinipo sipa apimi xeika Stoikipo sipa apimi xeikae nu xeika kuna tuwata xeteneai. Kireue kunauneri, “Mua apu peroroipa nu amu kuna kunawopure xinana?” xeteneai. Kakeri kireue kunauneri, “Kireu wese wesepu xoiteupo kuna uteina rau,” xeteneai. Polue Yesusupo asinaku kuna kanikepure, Yesusure kanikina xumunuku kopa upurei xiyeri saropi kapiaure kanikete wati, ninie pa kuna kunawoteneai.
2c11130097	Polu tineri Areopakusi siriro kununurouneri kaunsolu xosa sou xowoteneai. Ipaki kauneri, “Mua oma kuna nei xuiapu tinikiroune sini sipawopure xinuku.
2c11140072	Sinie neu kuna iyesikiria, xiri xetauni kutu. Pa xati ne kunautia kuna xotapa sini sipawopure xinuku,” woteneai.
2c111500e5	Xokupa Atensi musimore xeika kireropue kouneri Atensi erewese puroteneai xeika nini kire sapi tirouworixe. Xuwe. Nini sipesi oma nanunanure kunani kutu iyesepure xirouneri. Kakineri nikoniko xetau kuna iyeseteneaire kunaurouneri.
