0100000006	1 Mose
170a22007f	Dann wird das Dickicht des Waldes mit dem Eisen niedergehauen, und der Libanon (-wald) stürzt durch einen Gewaltigen zusammen.
170b01006c	Sodann wird ein Reis aus dem Stumpfe Isais hervorgehen und ein Schößling aus seinen Wurzeln Frucht tragen;
170b0200b0	und der Geist des HERRN wird auf ihm ruhen: der Geist der Weisheit und der Einsicht, der Geist des Rates und der Heldenkraft, der Geist der Erkenntnis und der Furcht des HERRN.
170b0300ae	An der Furcht des HERRN wird er sein Wohlgefallen haben; und er wird nicht nach dem richten, was seine Augen sehen, und nicht Recht sprechen nach dem, was seine Ohren hören;
170b0400e3	nein, er wird (auch) die Niedrigen richten mit Gerechtigkeit und den Gebeugten im Lande Recht sprechen mit Redlichkeit. Die Erde wird er mit dem Stabe seines Mundes schlagen und mit dem Hauch seiner Lippen den Gottlosen töten;
170b05005c	die Gerechtigkeit wird der Gurt seiner Hüften sein und die Treue der Gürtel seiner Lenden.
170b0600d5	Dann wird der Wolf als Gast bei dem Lamm weilen und der Panther sich neben dem Böcklein lagern; das Kalb, der junge Löwe und der Mastochs werden vereint weiden, und ein kleiner Knabe wird Treiber bei ihnen sein;
170b07007a	Kuh und Bärin werden miteinander weiden, ihre Jungen sich zusammen lagern, und der Löwe wird Stroh fressen wie das Rind.
170b08008a	Der Säugling wird am Schlupfloch der Otter spielen und das eben entwöhnte Kind seine Hand nach dem Feuerauge des Basilisken ausstrecken.
170b0900c7	Man wird nichts Böses mehr tun und nicht unrecht handeln auf meinem ganzen heiligen Berge; denn das Land wird voll von der Erkenntnis des HERRN sein gleich den Wassern, die den Meeresgrund bedecken.
170b0a00c0	Und an jenem Tage wird es geschehen: da werden die Heidenvölker den Wurzelsproß Isais aufsuchen, der als Banner für die Völker dasteht, und seine Ruhestätte wird voller Herrlichkeit sein.
170b0b0130	Und an jenem Tage wird es geschehen: da wird der Allherr seine Hand zum zweitenmal ausstrecken, um den Rest seines Volkes, der noch übriggeblieben ist, loszukaufen aus Assyrien und Unterägypten, aus Oberägypten und Äthiopien, aus Persien und Babylonien, aus Hamath und den Küstenländern des Meeres.
170b0c00b0	Da wird er den Heidenvölkern ein Banner aufpflanzen und die verstoßenen Israeliten sammeln und das, was von Juda zerstreut ist, zusammenbringen von den vier Säumen der Erde.
170b0d00e6	Dann wird die Eifersucht Ephraims schwinden, und die, welche in Juda neidisch (auf Ephraim) sind, werden ausgerottet werden; Ephraim wird nicht mehr neidisch auf Juda sein, und Juda wird Ephraim nicht mehr eifersüchtig behandeln;
170b0e00d5	sondern sie werden den Philistern meerwärts auf die Schulter fliegen, werden vereint die Bewohner des Ostens plündern; von Edom und Moab werden sie Besitz ergreifen, und die Ammoniter werden ihnen untertan sein.
170b0f00eb	Auch wird der HERR die Meereszunge Ägyptens der Vernichtung weihen und seine Hand gegen (oder über) den Euphrat schwingen mit der Glut seines Hauches und ihn zu sieben Bächen zerschlagen, so daß man mit Sandalen hindurchgehen kann.
170b1000bc	Und es wird dann eine Straße für den Rest seines Volkes, der übriggeblieben ist, von Assyrien her da sein, wie eine solche einst für Israel da war zur Zeit seines Auszugs aus Ägypten.
170c0100b6	An jenem Tage aber wirst du beten: »Ich danke dir, HERR! Denn bist du auch erzürnt gegen mich gewesen, so hat dein Zorn sich doch wieder gelegt, und du hast mich wieder getröstet.
170c0200b1	Fürwahr, Gott ist mein Heil: ich bin voller Zuversicht und fürchte mich nicht! Denn Gott, der HERR, ist meine Stärke und mein Lobgesang, und er ist mir ein Retter geworden!«
170c030043	Und ihr werdet mit Jubel Wasser aus den Quellen des Heils schöpfen
170c04009e	und an jenem Tage sprechen: »Danket dem HERRN, ruft seinen Namen aus, macht unter den Völkern seine Großtaten bekannt, rühmet, daß sein Name erhaben ist!
170c050061	Lobsinget dem HERRN, denn Herrliches hat er vollbracht: das muß auf der ganzen Erde kund werden!
170c06005d	Jauchzet und jubelt, ihr Bewohner Zions, denn groß ist in eurer Mitte der Heilige Israels!«
170d010045	Ausspruch über Babylon, den Jesaja, der Sohn des Amoz, geschaut hat:
170d02009b	Auf einem kahlen Berge pflanzt eine Signalstange auf, ruft ihnen mit lauter Stimme zu! Winkt mit der Hand, daß sie einziehen in die Tore der hohen Herren!
170d030091	»Ich selbst habe herbeschieden zu meinem Zorngericht meine geweihten Krieger, habe auch meine Helden dazu entboten, meine stolz Frohlockenden.«
170d0400cc	Horch, ein Getümmel schallt auf den Bergen wie von zahlreichem Kriegsvolk! Horch, ein Getöse von Königreichen sich versammelnder Völkerschaften: Gott, der HERR der Heerscharen, mustert das Kriegsheer!
170d05007b	Sie kommen aus fernem Lande, vom Ende des Himmels: der HERR und die Werkzeuge seines Zorns, um die ganze Erde zu verheeren!
170d060059	Heulet! Denn nahe ist der Tag des HERRN! Wie ein Wetterschlag kommt er vom Allmächtigen!
170d070046	Darum hängen alle Arme schlaff herab, und jedes Menschenherz verzagt;
170d0800c0	sie geraten in Bestürzung; Krämpfe und Wehen befallen sie; wie ein Weib in Geburtsnöten winden sie sich! Einer starrt den andern an, ihre Gesichter glühen wie von Flammenröte übergossen!
170d0900af	Wisset wohl: der Tag des HERRN kommt, ein erbarmungsloser, voll von Grimm und Zornesglut, um die Erde zur Öde zu machen und die auf ihr lebenden Sünder von ihr zu vertilgen.
170d0a00cc	Denn die Sterne des Himmels und die großen Sternbilder unter ihnen lassen ihr Licht nicht mehr leuchten; die Sonne verfinstert sich schon bei ihrem Aufgang, und der Mond läßt sein Licht nicht scheinen.
170d0b00bf	»Ja, heimsuchen will ich am Erdkreis jegliche Bosheit und an den Gottlosen ihre Verschuldung; dem Hochmut der Stolzen will ich ein Ende machen und den Hochmut der Gewalttätigen erniedrigen.
170d0c006c	Ich will die Männer seltener werden lassen als Feingold und die Sterblichen seltener als Golderz von Ophir.
170d0d00a9	Darum will ich den Himmel erzittern lassen, und die Erde soll von ihrer Stätte wegrücken beim Grimm des HERRN der Heerscharen, und zwar am Tage seines lodernden Zorns.
170d0e00bf	Da wird es ihnen dann ergehen wie aufgescheuchten Gazellen und wie einer Schafherde, die niemand zusammenhält: ein jeder wird sich zu seinem Volk wenden und jeder in sein Heimatland fliehen.
170d0f007a	Alle aber, die man (in Babylon) noch antrifft, werden durchbohrt werden, und wen man aufgreift, der fällt durchs Schwert;
170d100073	ihre kleinen Kinder zerschmettert man vor ihren Augen, ihre Häuser werden geplündert und ihre Weiber geschändet.
170d11006b	Wisset wohl: ich rege gegen sie die Meder auf, die das Silber nicht achten und am Gold kein Gefallen haben;
170d120095	aber ihre Bogen strecken Jünglinge nieder, und mit der Frucht im Mutterleibe haben sie kein Erbarmen; ihr Auge blickt nicht mitleidsvoll auf Kinder.
170d1300bb	So wird denn Babylon, das Schmuckstück unter den Königreichen, die stolze Pracht der Chaldäer, das gleiche Schicksal haben wie Sodom und Gomorrha, die Gott von Grund auf zerstört hat.
170d1400c5	Es wird in Ewigkeit nicht mehr bewohnt werden und menschenleer bleiben von Geschlecht zu Geschlecht; kein Steppenaraber wird dort sein Zelt aufschlagen und kein Hirt dort seine Herde lagern lassen;
170d15008d	nein, Wüstentiere werden dort lagern und die Häuser dort voll von Eulen sein; Strauße sollen dort hausen und Bocksgeister daselbst tanzen;
170d1600a9	Wüstenwölfe sollen in den Palästen dort heulen und Schakale in den Lustschlössern; und zwar steht ihre Zeit nahe bevor, und ihre Tage werden sich nicht hinausziehen.
170e0100d2	Denn der HERR wird sich Jakobs erbarmen und Israel noch einmal erwählen und sie auf ihrem Heimatboden zur Ruhe bringen. Die Fremdlinge werden sich ihnen dabei anschließen und sich dem Hause Jakobs zugesellen.
170e020141	Und die Völker werden sie nehmen und sie an ihren Ort hinbringen, und das Haus Israel wird im Lande des HERRN Knechte und Mägde an ihnen besitzen, so daß sie die, von denen sie vordem in Gefangenschaft gehalten worden waren, selbst in Gefangenschaft halten und die Herrschaft über ihre früheren Zwingherren ausüben.
170e03008f	Sobald aber der HERR dir Ruhe verschafft hat von deiner Mühsal und deiner Unruhe und von dem harten Frondienst, mit dem du geknechtet wurdest,
170e0400a3	sollst du dieses Spottlied auf den König von Babylon anstimmen und es so vortragen: O wie ist zur Ruhe gekommen der Zwingherr, zur Ruhe gekommen die Mißhandlung!
170e050054	Zerbrochen hat der HERR den Stecken der Frevler, den Herrscherstab der Gewaltherren,
170e060085	der da Völker im Grimm schlug mit Schlägen ohne Unterlaß, der im Zorn Völkerschaften niedertrat mit erbarmungsloser Knechtschaft.
170e07004c	Nun hat Ruhe, hat Rast die ganze Erdbevölkerung: alles bricht in Jubel aus!
170e0800a3	Sogar die Zypressen freuen sich über dich, die Zedern des Libanons: »Seitdem du dich schlafen gelegt hast, steigt niemand mehr herauf zu uns, um uns abzuhauen!«
170e0900fb	Das Totenreich drunten gerät in Aufregung um deinetwillen, in Erwartung deiner Ankunft: es stört die Schatten deinetwegen auf, alle, die vordem die Häupter der Erde waren, und macht von ihren Thronsesseln aufstehen alle Könige der Völkerschaften.
170e0a006c	Sie alle heben an und rufen dir zu: »Auch du bist todkrank geworden wie wir, bist uns gleichgemacht worden!
170e0b0089	Hinabgestürzt ins Totenreich ist dein Prunk, das Getön deiner Harfen! Maden bilden das Lager unter dir, und Würmer sind deine Decke!«
170e0c0087	»O wie bist du vom Himmel gefallen, du Glanzgestirn, Sohn der Morgenröte! Wie bist du zu Boden geschmettert, du Besieger der Völker,
170e0d00cd	der du dachtest in deinem Sinn: ›In den Himmel will ich hinaufsteigen, hoch über den Sternen Gottes meinen Thron aufrichten, will auf dem Berge der Zusammenkunft mich niederlassen im äußersten Norden!
170e0e0057	Ich will über die Wolkenhöhen hinauffahren, will mich dem Höchsten gleich machen!‹
170e0f0053	Nun aber bist du ins Totenreich hinabgestürzt, in den hintersten Winkel der Grube!
170e1000a4	Wer dich einst gesehen hat, betrachtet dich nun, schaut dich nachdenklich an: ›Ist dies der Mann, der die Erde in Beben versetzte und Königreiche zittern machte?
170e110082	Der den Erdkreis in eine Wüste verwandelte und die Städte darauf zerstörte? Der seine Gefangenen nie in die Heimat entließ?‹
170e120055	Alle Könige der Völkerschaften insgesamt ruhen in Ehren, ein jeder in seinem Hause;
170e1300dc	du aber bist, fern von deiner Grabstätte, hingeworfen wie ein verabscheuter Sprößling, überdeckt mit Erschlagenen, vom Schwert Durchbohrten, die zu den Steinen der Grube hinabsteigen mußten, wie ein zertretenes Aas.
170e1400bd	Nicht wirst du mit ihnen vereint sein im Grabe; denn du hast dein Land zugrunde gerichtet, dein Volk hingemordet. In Ewigkeit soll das Geschlecht des Übeltäters nicht mehr genannt werden:
170e1500be	stellt für seine Söhne die Schlachtbank bereit wegen der Schuld ihrer Väter, damit sie nie wieder auftreten und sich der Erde bemächtigen und den weiten Erdkreis mit Trümmern füllen!«
170e1600d6	»Ja, ich will mich gegen sie erheben« – so lautet der Ausspruch des HERRN der Heerscharen – »und will Babylon ausrotten mit Stumpf und Stiel, mit Sproß und Schoß« – so lautet der Ausspruch des HERRN –
170e1700b5	»und will es zum Besitztum der Igel machen und zu Wassersümpfen und will es hinwegfegen mit dem Kehrbesen der Vernichtung!« – so lautet der Ausspruch des HERRN der Heerscharen.
170e1800a8	Geschworen hat der HERR der Heerscharen also: »Fürwahr, wie ich es vorbedacht habe, so soll es geschehen, und wie ich es beschlossen habe, so soll es zustande kommen:
170e1900b0	zerschmettern will ich den Assyrer in meinem Lande und ihn auf meinen Bergen zertreten, damit sein Joch von ihnen genommen wird und seine Last von ihrem Rücken verschwindet.«
170e1a008e	Dies ist der Ratschluß, der über die ganze Erde beschlossen ist, und das bedeutet die Hand, die über alle Völkerschaften ausgestreckt ist.
170e1b008c	Denn wenn der HERR der Heerscharen einen Plan gefaßt hat: wer will ihn vereiteln? Und seine ausgestreckte Hand: wer kann sie zurückbiegen?
170e1c003d	Im Todesjahre des Königs Ahas erging folgender Gottesspruch:
170e1d00de	»Freue dich nicht, gesamtes Philisterland, darüber, daß der Stecken (dessen), der dich schlug, zerbrochen ist! Denn aus der Wurzel der Schlange fährt eine Giftotter hervor, und deren Frucht ist ein geflügelter Drache.
170e1e00d1	Da werden dann die Ärmsten der Armen in Ruhe weiden und Dürftige in Sicherheit lagern, aber deinen Wurzelsprößling werde ich durch Hunger sterben lassen, und was von dir noch übrig ist, wird er umbringen.
170e1f00a8	Heulet, ihr Tore, schreiet, ihr Städte! Verzage, gesamtes Philisterland! Denn von Norden her kommt Rauch, und keiner tritt aus Reih und Glied heraus in seinen Scharen.
170e2000b3	Und welche Antwort wird man den Gesandten der Heidenvölker geben? ›Daß der HERR Zion fest gegründet hat und daß die Elenden seines Volkes dort wohlgeborgen sein werden.‹«
170f010089	Gottesspruch über die Moabiter: Ach! Über Nacht ist Ar zerstört, Moab vernichtet! Ach! Über Nacht ist Kir zerstört, Moab vernichtet!
170f0200b2	Bajith und Dibon steigen zu den Opferhöhen hinauf, um zu weinen; auf dem Nebo und in Medeba wehklagt Moab; auf all ihren Häuptern ist eine Glatze, alle Bärte sind abgeschoren.
170f030084	Auf ihren Gassen gürtet man sich Sackleinen um, auf ihren Dächern und ihren Marktplätzen jammert alles und zerfließt in Tränen.
170f04008e	Hesbon und Eleale schreien: bis Jahaz hört man ihren Weheruf; darob erheben die gerüsteten Krieger Moabs Geschrei, ihr Mut verzagt in ihnen.
170f0500e6	Mein Herz jammert um Moab: seine Flüchtlinge erreichen schon Zoar, schon Eglath-Schelischija. Ach, die Steige nach Luhith steigt man unter Weinen hinan! Ach, auf dem Wege nach Horonaim erhebt man Geschrei über den Zusammenbruch!
170f060079	Ach, die Wasser von Nimrim werden zu Wüsteneien! Denn verdorrt ist das Gras, der Rasen verwelkt, das Grün verschwunden.
170f070071	Darum tragen sie den Besitz, der ihnen übriggeblieben ist, und ihre ersparte Habe über den Weidenbach hinüber.
170f080082	Ach, das Wehgeschrei macht die Runde im ganzen Gebiet der Moabiter! Bis Eglaim dringt ihr Jammern und bis Beer-Elim ihre Wehklage!
170f0900bb	Ach, die Wasser von Dimon sind voll Blut! Denn ich verhänge über Dimon noch weiteres Unheil: einen Löwen für die Flüchtlinge der Moabiter und für den im Lande gebliebenen Überrest!
1710010070	»Sendet den dem Landesherrn zukommenden Lämmerzins von Sela aus durch die Wüste zum Berge der Tochter Zion!«
171002007b	Da werden dann wie wegflatternde Vögel, wie eine aufgescheuchte Nestbrut sein die Töchter Moabs, an den Furten des Arnon:
171003009a	»Erteile uns Rat, schaffe Vermittlung! Mache der Nacht gleich deinen Schatten am hellen Mittag, verbirg die Vertriebenen, verrate die Flüchtlinge nicht!
17100400e9	Laß meine aus Moab Vertriebenen als Gäste bei dir weilen, sei ihnen eine Schutzwehr vor dem Verwüster! Denn wenn der Bedrücker ein Ende genommen hat, die Verwüstung vorüber ist und die Zertreter aus dem Lande verschwunden sind,
17100500cb	so wird der Thron durch die (geübte) Liebe befestigt sein, und auf ihm wird sitzen in Zuverlässigkeit im Zelte Davids ein Richter, der sich der Rechtspflege annimmt und auf Gerechtigkeit bedacht ist.«
171006009a	»Wir haben gehört von Moabs Stolz, dem überaus hochfahrenden, von seinem Hochmut und seinem Stolz, von seinem Übermut und seinen eitlen Prahlereien.«
171007008c	So mögen denn die Moabiter um Moab jammern, mögen allesamt jammern, um die Traubenkuchen von Kir-Hareseth mögt ihr seufzen, tiefbetrübt!
