2800000007	Matthew
3a07190072	Hence, also, he is for able to save them who come to God through him; always living to make intercession for them.
3a071a0081	Now such a High Priest became us; who, being holy, harmless, undefiled, separated from sinners, and made higher than the heavens,
3a071b00bc	has not, like the high priests, need, from time to time, to offer sacrifices, first for his own sins, then for those of the people; for this latter he did once, when he offered himself up.
3a071c00a4	For the law constitutes men high priests, who have infirmity; but the word of the oath, which was since the law, constituted the Son, who is perfected for evermore.
3a0801009d	Now of the things which we have spoken, this is the sum: We have such a High Priest, who has taken his seat at the right hand of the Majesty in the heavens--
3a08020062	a minister of the holy places; namely, of the true tabernacle which the Lord erected, and not man.
3a080300a3	For every high priest is constituted to offer both gifts and sacrifices. Hence, it was necessary that this High Priest, also, should have something he might offer.
3a08040075	For, indeed, if he were on earth, he could not be a priest, there being priests who offer gifts according to the law.
3a080500fc	(These perform divine service for an example and shadow of heavenly things, as Moses, when about to construct the tabernacle, was admonished of God: "See, now (says he,) that you make all things according to the type that was showed you in the Mount.")
3a080600a0	Besides, he has now obtained a more excellent ministry, inasmuch as he is the mediator of a better institution, which has been established upon better promises.
3a08070062	For if that first institution had been faultless, a place would not have been sought for a second.
3a080800a5	But, finding fault, he says to them, "Behold, the days come, says the Lord, when I will make a new institution with the house of Israel, and with the house of Judah:
3a080900e7	not according to the institution which I made with their fathers, at the time of my taking them by the hand, to lead them out of the land of Egypt--because they did not abide in my institution, I also neglected them, says the Lord.
3a080a00ee	Now this is the institution which I will make with the house of Israel, after these days, says the Lord. I will put my laws into their mind, and inscribe them on their hearts, and I will be to them a God, and they shall be to me a people.
3a080b00af	And they shall not teach every man his fellow-citizen, and every man his brother, saying, Know the Lord; for all shall know me, from the least of them to the greatest of them.
3a080c0072	Because I will be merciful to their unrighteousness, and their sins and their iniquities I will remember no more."
3a080d0081	By saying, "a new institution," he has made the former old: now, that which is decaying and growing old, is ready to vanish away.
3a0901005c	Now, indeed, the first institution had both ordinances of service, and a worldly holy place.
3a09020086	For the first tabernacle, which is called holy, was set in order; in which were both the candlestick and the table, and the showbread;
3a09030046	and behind the second vail, the tabernacle which is called most holy--
3a090400cd	having the golden censer, and the ark of the institution, covered everywhere with gold, in which were the golden pot having the manna, and the rod of Aaron, which budded, and the tables of the institution;
3a09050084	and above it, the cherubim of glory, overshadowing the mercy-seat; concerning which things we can not at present speak particularly.
3a09060081	Now, these things being this set in order, the priests go at all times indeed into the first tabernacle, performing the services;
3a09070099	but into the second tabernacle--the high priest alone--once every year, not without blood, which he offers for himself, and for the errors of the people.
3a09080084	The Holy Spirit signifying this, that the way of the holy places was not yet laid open, while the first tabernacle was yet standing;
3a090900c3	which was a figurative representation for the time being, during which both gifts and sacrifices are offered which can not, with respect to the conscience, make him who does the service perfect--
3a090a007a	only with meats and drinks, and divers immersions-- ordinances concerning the flesh, imposed till the time of reformation.
3a090b00b1	But Christ being come--a High Priest of the good things to come--has, through a greater and more perfect tabernacle, not made with hands, (that is to say, not of this building,)
3a090c008a	entered once into the holy places, having obtained eternal redemption; not indeed, by the blood of goats and calves, but by his own blood.
3a090d0081	For if the blood of bulls and goats, and the ashes of a heifer sprinkling the polluted, sanctified to the cleansing of the flesh,
3a090e00b0	how much more shall the blood of Christ, who, through an Eternal Spirit, offered himself without fault, to God, cleanse your conscience from dead works to serve the living God?
3a090f00eb	And, for this reason, he is mediator of the new institution, that, by means of death, for the redemption of the transgressions under the first institution, those who had been called might receive the promise of the eternal inheritance.
3a0910006a	Now, where there is such an institution, the death of the instituted sacrifice must necessarily intervene:
