2a00000004	Luke
2a17030071	Nau Pinade haenaudedauna, Gauhanane Dauhunauchuwuhunene Jews? hathauhuk, Nau haeauchuhanāedauwunaa, Hethauvāne.
2a1704006c	Hanaāāedauwunaude Pinade najanau vevethahehehau nau henanedanede, Nāhauwuveedenaune wausaunee naa Henane.
2a170500b6	Nau haenaunauchauthedauhaudene, wauwauyauchudede henanedanede, hanechauhauthethāde hehethee vahee Jewsevedauauwuu, jejasesee hehethee Gananane nauuu nuu vedauauwuu, hathauhaugaunee.
2a17060048	Hāene Pinade nedauwauthaude Ganane, haenaudedauva wauau hagananenanene.
2a17070080	Nau chauchaunu hāesaenauau henee daunaadāde Herod hadaunajavanethe, haeathavenane Herod, jea haeanedau Dādaunedan hena hesee.
2a170800c0	Nau hāene Herod nauhauwaude Hejavaneauthusaun haevaseneethajau: heee devadaunauhauwaude dajauaunee hanau dauhuwauthanedauwauthaude; nau haevadaunauhaudauwu jasaa venauneguthau hadnesedaunith.
2a17090043	Haenaunaudedauna hauwauhuu hanadedaunau; hau haejauchuhananadethaa.
2a170a005d	Nau najanau vevethahehehau nau wauthaunauhāhehau haetheaugunenau nau haenaunaunauchauthevaa.
2a170b0097	Nau Herod nauguu vauānanenau haejenananauaugaugauyaune, nau haevavavanauchuhanauau, nau haeneenuhanauau neaudahenenee hu, nau haevenanauau jea Pinade.
2a170c006c	Nau hajesesenenee Pinade nau Herod haeenedaehāvadenauau nesauuu: hanau nedauwuu haeasānavadenauau nehayau.
2a170d005c	Nau Pinade, hāesauānadethaude najanau vevethahehehau nau hauchuwunanenau nau henanedanede,
2a170e00e6	Haeāedauwuna, Nananena nauuchaudaunena naa Henane, nanahagu henee gauchuhuchaudede henanedanede: nau, naune, nananenau, haunauchuwuhauau hathaāhena, nāhauwuveedenaune wausaunee naa henane heee henee hayauhuhau nanāsevasewauna:
2a170f0066	Hegau, hehauwune Herod: hanau neathavejenanauwunathane; nau naune, hehauwuneenauau hehauwugaudauwudau.
2a17100022	Hadnenesegauhaa, nau hadjenanauau.
2a17110050	(Hanau hadnaugauhusenaasedaude hadjenanaude hanesāhenethe vasevethehedauneagu.)
2a17120065	Nau haunauude haevasānadenauau jasānee, Hausāguthaa naa, nau jejenanauwunāaa Barabbas, hahagaune:
2a17130058	(Nananede hanau jasaa nejaevauāde hedan, nau hanau nenaade, nethānade duguhunauauwuu.)
2a17140043	Pinade henaheee, haevadaujenana Hejavaneauthusaun, haeanadetha jea.
2a17150039	Hau haeneānaune, Saethechuhuu, Saethechuhuu, hahagaunee.
2a17160099	Nau haeāedauwuna nanaseauwaunee, Dusee, dusewauchudau? Nāhauwuveedenaune hadneegaujauauthehaude: Hadnaasedaunau hadnenesegauhaa, nau hadnaāejenanauau.
2a17170083	Nau haeneenavasānadenauau, haeneenavadausaethechuhunauau. Nau haeneānadenauau nau najanau vevethahehehauau haeechauwauauwaunauau.
2a1718003c	Nau Pinade haechuwaudā henee hadnaasaunee hasevathehāthee.
2a171900a6	Nau haejenanauwuna nananede henee hanau nejaevauāde nau nenaade haethānau duguhunauauwuu; nananede heenedauwaudenenau; hau haevā Hejavaneauthusaun hathanauwauthee.
2a171a00ce	Nau hāejathechauhauthee, haeedananauau hanesāhenith Simoneau, hehethee Cyrenene, hananeedesade vedauauwuu, nau hananene haenehanauwunanauau naugauchu, henee hadnanewauunauwunith thauguu Hejavaneauthusaun.
2a171b0063	Nau hena haethauguhaa havathenanedanede, nau hesānau, haeaudauwuthajauha nau haevewauhunauau heee.
2a171c009a	Hau Hejavaneauthusau haejaaāne haeāedauwuna, Dādaunedan hedaunauhau, jevahevewauhuu heee Nananenau, hau heevewauhuu nehayau, nau heee hadāeyaunevenau.
2a171d00a5	Hanau, naune, hese janādauuu, hadneenehedaunee, Haunauwuthajauau jenesaunehehauau, nau henaudaunenau henee nejethauujanesāthee, nau hethanenau hehauwunethuaunenau.
2a171e0054	Heee hadnaāejaseseneheduu hauane, Gauduaunānauau; naa jauaudane, gaudauyauhunauau.
2a171f006e	Hanau hith heenesedauhaugaunee nuu hayauhuhau janadanegauaheyaugaune hauhaudene, haudneedusedaune wautheyaugu?
2a17200055	Nau hena haenesenauau gauchuhunee jea, wauwauchudauhuhau, haenethaunaa hadnaugunaade.
2a17210089	Nau hāene hāedaduu, Calvary hanaaseenee, hena haesaethechuhunauau, nau wauwauchudauhuhau, hanesāhenith hejavese, nau jachau nauwauthe.
2a1722009b	Haenaāenehede Hejavaneauthusau, Nāchau jaegudanauwunene; hanau daujāenuu hasedauthee. Nau haejaanauwaunenau, hedāchaunene, nau haeheedaudauusadaunenau.
2a172300d9	Nau henanedanede haetheaugudaune dauhasauhauvade. Nau hauchuwunanenau jea nauguu haeauchaudanavaa, haseneheyaugaune, Nenayauhaude hauthauau; Nanehanehanenayauhadede hethauwuu Chrisdeyaugu, Neayāsanāde Hejavaneauthu.
2a17240060	Nau vanenanenau jea haenaunaugauthedaunaa, haeedasaa, nau haevenaa naneujaudenee dadajevenenaje,
2a17250044	Nau hathāhuk, Hethauwunajawaunaudagaunee Jews, henayauhade nehayau.
2a17260076	Nau haewauthaunau jea haewauthaunauhune hejavaa hedanadedaunene Greek, nau Latin, nau Hebrew, Naa Nanajawaunaude Jews.
2a1727007e	Nau jachau wauwauchudauhu chaunaunauaunith haewauwauchuvaa, Hethauwuu Chrisdenagu, henayauhade Nehayau nau nananee, hathāhuk.
2a1728007d	Hau jachau haeauchuhananadene haedauduva, Gauhajeadaunau Hejavaneauthau, hanau nananene nanesadee hathauchuwuhane? hathauhuk,
2a17290053	Nau neehanauau; hanau hanesedanauwunauau nanāsedaunauau: hau Naa hehauwuwauchudau.
2a172a0061	Nau hanaāenehethaude Hejaneauthusaun, Vahadāhene, dauyewuwuthedaune hāanauusanaune Hanajanede.
2a172b0064	Nau Hejavaneauthusaun hathāhuk. Hethauwuu hāedauwunathane, Nuu desenee hadnethenaedevene Paradise.
2a172c006c	Nau hāethauthaunesade, nau hanaāeveeyauau nanadee vahee hathāauauvaa haunaude nanasuusee hāenauauchauau.
2a172d004f	Nau hesese haeveenenauau, nau hauguthau Vadannauauwuu haethauwunauau nahethāe.
2a172e0084	Nau Hejavaneauthusau hāevasānadede, Nāchau, hajadenaa hadaunaunehau Navadathuwu, hahagu: nau hāesenehede nuu, haevadauwauthauwu.
2a172f007a	Wauhā vanenenaja hāenauhaudauau hasedaudenenee, Haeauwauaudauna Hejavaneauthu, Hethauwuu naa chaunuvāde Henane, hahagu.
2a17300096	Nau vahee henanedanede henee hathāejeauānuusathee hadnauhauwauthee, haenauhaudauwu hanasedaudenenee, haeanadesejāhedenauau, nau haejaajegauhudaune.
2a1731007d	Nau vahee henedaehauhau, nau hesānau hethāethauguhādaunau hehethee Gananee, haetheaugunenau vavāaune, haenauhaudauwu nuu.
2a1732004d	Nau, naune, henane Joseph haeesee, najananadehe; nau haeethā, nau haechuvā:
2a1733009d	(Naa haejechuwaudā hasenehedaunenee nau hasedaunethe;) haenaadāde Arimathaea, hedan Jews: nananede jea nehayau haeejauwuwude henajanedaunene Hejavaneauthu.
2a17340047	Naa haeyehau Pinade, nau haenedauwaude hedanayaunene Hejavaneauthusaun.
2a17350090	Nau haejanana, nau haeauyauuna naunaujānaunee, nau haejenana nedauthānavathe gaujauaudahehehau hauunaugāe, haunauau henane haejethauujenanau.
2a1736003e	Nau hena hesee haeesaanudaune, nau vadanesee dayānauauchauau.
2a1737008e	Nau hesānau jea, hejenauunethaunādaunau hehethee Gananee, haethauguhaa, nau haenauhaudauwu hadausaesenanethe, nau hedanayaunene hathaudanee.
2a17380081	Nau haejaenauthau, nau haeesaanudenauau hathāeneevaudenee nau chauayaunau; nau haedauyānusenauau vadanesee hasauau nanavaavede.
2a180100b1	Wauhā nanedauwaudaa hesee hauchauvadede, hajesejevesesanith haejeedadauwu hadausaesenanith, haenauuchaudenauau hathāeneevaudenee heesaanuthaunenau, nau jasae hauthauau nauguu.
2a18020043	Nau haenauhauvanauau hauunaugane haeausānene hehethee hadausaesee.
2a18030055	Nau haejedānauau, nau haejeveedenauau hedanayaunene Vahadāhenith Hejavaneauthusaun.
2a18040078	Nau hethauwuu daugaudauwuthajauthee heee, naune, hanesenethe henanenau haetheaugudaunā haenauasāaunenau hedāchaunene:
2a18050090	Nau daunāthajauthee, nau haenaunauagunauau vedauauwuu, haeāedauwunā, Naudu nananena haenaudehauna hanenaededaunaude nethee gaujauaudahehehau?
2a1806005b	Hehauwanedau hede, hau jaegauhāde: dauyewuwuu neethāedauwunāna denausunanedaude Gananee,
2a18070077	Neesenehede, Heau henane hadvenavathe hejadenene wauwauchudaunanenau, nau hadsaethechauhude, nau nasese hadjaegauhāde.
2a18080026	Nau haedauyewuwunauau hedanadedaunene,
2a18090076	Nau haenaudauwu hehethee needausaesenanith, nau haeauthedaunanauau vahee nuu hayauhuhau jasānee, nau vahee hauthauau.
2a180a009e	Haenane Mare Magdalene, nau Joanna, nau Mare henaune James, nau hauthauauau hesānauau henee henethaunādaunenau, neauthedaunauthee nuu hayauhuhau vadauhanau.
2a180b0053	Nau hedanadedaunenau hathanadauwuyaugaune gaugauyaune, nau haejethauwaudaunaunauau.
2a180c00a5	Hanaāegauhāde Peda, nau haeyeseneegau hadausaesenanith, nau haeewauguau, haenauhaude naunaujānaunee haeānaudanenau jessaa, nau haenaude, haegaugauanade hasaunee.
2a180d0095	Nau, naune, hanesenethe haeyehaunenau henee hajesesenee hajasee hauauwudan Emmaus haseagu, hehethee Dādaunedan wauau nesaudauchu nau gauuu daugauha.
2a180e003a	Nau haeanadenauau wauhaunee vahee nuu hayauhuhau hasaunee.
2a180f0081	Nau hethauwuu, henee, dauanadethee wauhaunee nau haenaunaudedaunadenauau, Hejavaneauthusau Nehayau haeeauchauna, nau haenethauna.
2a18100035	Hau hesesānenau haedunenenau henee hadjaenaunauthee.
2a1811007a	Nau haeāedauwuna, Hayewnau hadanadedaunenau nuu henee nananena hānegudaudenenau, daujajāwauaunadena, nau daudaneāauna?
2a1812009a	Nau jasaa hanaaseede Cleopas, haeauchuhananadethaa, Gauhanane vavade dauhadavesane nuu Dādaunedan, nau gauhajaene hayauhuhau hasedaudenee hena nuu hesee?
2a181300bd	Nau haeāedauwuna, Hayewnau? Nau haeāedauwunaa, Heee Hejavaneauthusau Nazareth, nananede Haeyāhe naunaudāde hanasedaude nau hedanadede hathaāhenith Hejavaneauthu nau vahee henanedanede:
2a1814007c	Nau najanauau vevethahevahehauau nau hadauchuwunanevene neesevānethe gaujauaudahede hadneauchuwuhade, nau nesaethechauhude.
2a18150076	Hau nejauwuwuhaunauau Nananede hadnenayaudede Israel: nau nauguu vahee nuu, desenee nanasāe hesee hāesenesedaudenee.
2a18160062	Haa, nau jasae hesānauau jea hadahenauau nenāvānauau, naugusāge neanedauthee hadausaesenanith;
2a18170091	Nau dejeveedethee hedanayaunene, nejenuusathee, neauthedathee, henee jea haenauhauvanauau hautheaunau neethāhaugaunee henee daujaenaedeyaugaune.
2a18180089	Nau hauthauauau hānethaunādaunene deyehaunauau hadausaesee, nau haeveedenauau vavade hesānauau neesenehenethe: hau haejenauhauvanauau.
2a18190079	Hanaāāedauwunaude, Hau hāhauwaenava nau gaunauanuu hadahenau hethauwaudanee vahee henee haeyāhehauau nethauthedathee:
2a181a0041	Naasauau Chris hadnasenede nuu, nau hadjedāde hadnedauvasāthaa.
2a181b0088	Nau jeeejasesee Mosese nau vahee haeyāhehauau, neevavesāedauwunaude heee vahee hanathauthaunauhunee hayauhuhau hadnesenaedede Nehayau.
2a181c0057	Nau haeeauchauwu hajasee hauauwudan hasesathee: nau nehayau haenanedauneha hadjavesade.
2a181d0085	Hau haeneenadaunanauau, hathauhaugaunee, Hanedaudaunāa: hayānaesade, nau hesee hayāenauwusanauau. Nau haejedā hadnanedaudaunaude.
2a181e006c	Nau hethauwuu, daujanaugude haenethevetheheva, Haeedane jauaujau, nau haevaveene, nau haejeane, nau haevena.
2a181f0050	Nau hesesānenau haegaunanenenau, nau hanaāaenaunauthee; nau haeeyauhaudenauau.
2a18200080	Nau hadāhene gauhauchāe hethauvaa, hanathadagaunee jaee, deanadethānauau jāthee, nau hāegaunanauwunānauau wauthaunauhanau?
2a1821009d	Nau haegauhānauau chauchaunu nau haejaeyehaunauau Dādaunedan, nau haeveehanauau jasānee haeaunauudaunāhenenau, nau hauthauau henee hanedaudaunādaunenau,
2a18220047	Vahadāde gauhāde hethauwuu, nau haenauhautheha Simon, hathahaugaunee.
2a18230060	Nau haeauthedanauau hayauhuhau hanasedaunith hadesathee, nau hasaenaunāde daujeanauau jauaujau.
2a18240080	Nau daunausunanadethee, Hejavaneauthusau Nehayau haetheaugu nahethāe hadauthee, nau hathāhaugaunee, Danādauyauau vanenathana.
2a18250063	Hau haenānauaunauau nau haenāthajaunauau, nau hasethajauhaugaunee henee haenauhauvanauau vadathu.
2a18260061	Nau hathauhuk, Naudu nananena haenāthajauna, nau naudu haegaugauuthajauna gauhānauha hadahenau?
2a1827009c	Nauhaudauwuu Najadenau nau Nauaudau, henee Nananenau nehayau: Vasanee, nau nauhauwuu; hanau vadathau hehauwudausānune nau hehauwudechaunave, hathauhauwuna.
2a18280036	Nau dauhanadede, haenauhautheha hejadenau nau heaudau.
2a18290072	Nau haejethauwuthajaunauau heee haunauwuthajaude, nau haegaugauuthajaunauau, Haeāedauwuna, Gauhajevetheneva hede?
2a182a004a	Nau haevenanauau hanesāhenith nauwu haeaujaunene, nau gauhauaugunaugauye.
2a182b002a	Nau haeedane, nau haevethe hathaājenethe.
2a182c00e1	Nau haeāedauwuna, Nuu nanāe hanadedaunau hāauthedaunathadenenau, denausunethenaedevathana, henee vahee hayauhuhau hadnethauwunauauchuu, hanathauthaunauhuu henanavaavede Mosese, nau haeyāhehauau, nau psalms heee Nananenau.
2a182d0050	Hanaāegaunanauwunaude hadnaenauwunethe, henee hadnaenauwunethe wauthaunauhanau,
2a182e0077	Nau haeāedauwuna, Hathauthaunauhuu, nau naasauau Chris hadnasenede, nau hadjaegauhāde hehethee gaujauaudahede nasese:
2a182f0094	Nau henee haugauthegaugauuthajaude nau hadjaegudanee wauchudaudenau hadnautheduhunee heee Heneseede nanadee jajaesenanedanede, hehethee Dādaunedan.
2a18300027	Nau nananena haenauwuna nuu hayauhuhau.
2a18310097	Nau, naune, Nananenau vanenathana sayānee Nāsaunau hau theauguu hedan Dādaunedan, haunaude nananena hāchauwunagu nauguu naudahede hehethee hejavaa.
2a1832004f	Nau haejasesenedauwauna hajechaudanee Bethany, nau haeegauha, nau haevevethasa.
2a18330053	Nau hethauwuu, daunausuvevethauchaude, Haenautha, nau haeejechauhau jethee hejavaa.
2a18340052	Nau haevevethedaunanauau, nau haejaeyehaunauau Dādaunedan nauguu vaseneethajaude:
2a18350073	Nau dajauaunee haeanedaunauau jedauwuu Vadannauauwuu, hauwaunede nau haevevethedaunanauau Hejavaneauthu. Hethauvaa.
