2800000005	Mateo
2e050200bc	Nimal kꞌut kibꞌan qaj rukꞌ we jastaq riꞌ, ¿la man are qas kataqiꞌ riꞌ, kꞌax kinaꞌo rumal ri xkꞌulmatajik xuqujeꞌ xiwesaj ta bꞌik chiꞌxoꞌl ri jewaꞌ xnoꞌjinik?
2e050300ab	Ri in kꞌut, pune man in kꞌo iwukꞌ pa winaqil, kꞌo ri wanimaꞌ iwukꞌ, xuqujeꞌ xqꞌat taj tzij wumal puꞌwiꞌ ri xubꞌan mak, je ta ne qas in kꞌo iwukꞌ.
2e0504007f	Are kimulij iwibꞌ pa ri ubꞌiꞌ ri Ajawxel Jesús, xuqujeꞌ ri ukwinem, ri wanimaꞌ xuqujeꞌ in kakꞌojiꞌ na iwukꞌ.
2e050500a9	Ri achi ri jewaꞌ xubꞌano, chijacha pa uqꞌabꞌ ri Itzel rech kakꞌis puꞌwiꞌ ri utyoꞌjal rech jeriꞌ kakolotaj na ri ranimaꞌ pa ri qꞌij rech ri Ajawxel.
2e0506006e	Man utz ta riꞌ we kibꞌan nimal. ¿La man kiwilo chi jubꞌiqꞌ chꞌam kuchꞌamirisaj ronojel ri qꞌor?
2e050700ef	Chiwesaj bꞌik ri chꞌam ri man utz ta chik, rech jeriꞌ kixux kꞌakꞌ qꞌor, kaxlan wa ri maj chꞌam rukꞌ qas jetaq ri kixuxik. Jeriꞌ rumal cher ri Cristo are xuxik ri chij rech ri Pascua ri xkamisaxik rukꞌ kꞌaxal rumal qe.
2e0508015e	Xaq jeriꞌ qanaꞌtaj bꞌa ri Pascua man rukꞌ ta ri chꞌam ri man utz ta chik, are waꞌ ri mak xuqujeꞌ ri itzel taq jastaq xane rukꞌ chꞌajchꞌoj laj animaꞌaj xuqujeꞌ pa qas tzij. Pa ri nimaqꞌij Pascua, ri aꞌj Israel man kakiya ta chꞌam rukꞌ ri kaxlan wa. Man kaya ta bꞌe che jun aj Israel kuya chꞌam rukꞌ ri ukaxlan wa.
2e0509008e	Nutzꞌibꞌam chiꞌwe pa ri nuwuj chi man kixkꞌojiꞌ ta kukꞌ ri xaq kakibꞌan mak kukꞌ taq achyabꞌ xuqujeꞌ kukꞌ taq ixoqibꞌ.
2e050a0118	Man are ta kinbꞌij chi kixel chikixoꞌl ri winaq ri aꞌjmakibꞌ ri e kꞌo cho we uwachulew riꞌ, ri sibꞌalaj kejiqꞌjatik, ri kakeleqꞌaj pwaq, xuqujeꞌ ri kakiqꞌijilaꞌj e bꞌanom taq tyox. We ta are riꞌ kinbꞌij, riꞌ rajawaxik kixel bꞌik cho ri uwachulew.
2e050b0165	Pa we wuj riꞌ kintzꞌibꞌaj chiꞌwe chi man kuya taj kixkꞌojiꞌ kukꞌ we winaq ri kakibꞌij chi e kojonelabꞌ kꞌa te riꞌ kakibꞌan taq mak kukꞌ achyabꞌ xuqujeꞌ ixoqibꞌ, keꞌkiqꞌijilaꞌj e bꞌanom taq tyox, e bꞌanal taq tzij, e qꞌabꞌarelabꞌ xuqujeꞌ kakeleqꞌaj pwaq chike nikꞌaj chik, mixwaꞌ kukꞌ we winaq riꞌ.
2e050c00bd	Jewaꞌ kinbꞌij rumal cher ¿la kuya kꞌu riꞌ kinqꞌat tzij pa kiwiꞌ ri man e kojonelabꞌ taj? ¿La man kꞌu ix riꞌ ri kuyaꞌo kiqꞌat tzij pa kiwiꞌ ri e kꞌo chiꞌxoꞌl?
2e050d007f	Jeriꞌ rumal are ri Dios kaqꞌatow na tzij pa kiwiꞌ ri man e kojonelabꞌ taj. Chiwesaj bꞌa bꞌik ri itzel chiꞌxoꞌl.
2e060100aa	We kꞌo jun chiꞌwe kꞌo uchꞌoꞌj rukꞌ jun chik, ¿jas che katzujun chikiwach qꞌatal tzij ri man e kojonelabꞌ taj, man are ta katzijon kukꞌ ri kojonelabꞌ?
2e060200b9	¿La man kꞌu iwetaꞌm chi are ri kojonelabꞌ keqꞌatow na tzij pa kiwiꞌ ri winaq aꞌjuwachulew? ¿Jas kꞌu che man kixkwin taj kiqꞌat tzij puꞌwiꞌ we nitzꞌ jastaq riꞌ?
2e060300a0	¿La man kꞌu iwetaꞌm chi uj kujqꞌatow na tzij pa kiwiꞌ ri angelibꞌ? ¿Are ta kꞌu mat kaqaqꞌat tzij puꞌwiꞌ we jastaq rech we kꞌaslemal riꞌ?
2e060400ac	Xaq jeriꞌ we kꞌo ichꞌoꞌj puꞌwiꞌ we nitzꞌ taq jastaq riꞌ. ¿Jas kꞌu che are kiꞌkoj chuqꞌatik tzij piꞌwiꞌ ri man e kꞌo ta iwukꞌ pa ri komontyox?
2e060500bd	Kinbꞌij we riꞌ chiꞌwe rech kixkꞌixik. ¿La man kꞌu kꞌo jun chiꞌwe ri sibꞌalaj kꞌo retaꞌmabꞌal chuqꞌatik tzij puꞌwiꞌ jun chꞌoꞌj chikixoꞌl ri e kojonelabꞌ?
2e060600a8	Man je ta kꞌu ri tajin kibꞌano, xane jun alaxik kuꞌtzujuj jun alaxik chik cho ri qꞌatbꞌal tzij, kakibꞌan kꞌu we riꞌ chikiwach ri man e kojonelabꞌ taj.
2e060700df	Qas tzij wi sibꞌalaj jun nimalaj mak chi kꞌo chꞌoꞌj chiꞌxoꞌl. ¿La man kꞌu are utz we kiqꞌiꞌ jubꞌiqꞌ ri kꞌax ri kabꞌan chiꞌwe? ¿La man kꞌu are katanik we man jeꞌ kenoꞌjin iwukꞌ ri winaq?
2e06080082	Man je ta kꞌu ri tajin kibꞌano, ix tajin kixbꞌanow ri kꞌaxal xuqujeꞌ itzel tajin kixnoꞌjinik kukꞌ ri e kojonelabꞌ.
2e0609017f	¿La man kꞌu iwetaꞌm chi ri itzel taq winaq man kok taj pa ri ajawarem rech ri Dios? Misubꞌ iwibꞌ, ri kemakun kukꞌ taq achyabꞌ xuqujeꞌ ixoqibꞌ, xuqujeꞌ ri keꞌkiqꞌijilaꞌj ri e bꞌanom taq tyox, ri e kakabꞌ kachajil, kakabꞌ kixoqil, ri achyabꞌ ri keqꞌoyik kukꞌ nikꞌaj achyabꞌ chik, xuqujeꞌ ri achyabꞌ ri kakibꞌan mak kukꞌ e kech achyabꞌ
2e060a00ae	ri eleqꞌomabꞌ, ri kejiqꞌjatik, ri e qꞌabꞌarelabꞌ, ri e bꞌanal taq tzij, xuqujeꞌ ri kakesaj pwaq chike ri winaq, man kakechabꞌej ta ri ajawarem rech ri Dios.
2e060b00af	Je kꞌu waꞌ kenoꞌjin jujun chiꞌwe ojer. Kamik kꞌut xixchꞌajtajik, xixtyoxirisatajik, pa ri ubꞌiꞌ ri Ajawxel Jesucristo xuqujeꞌ rumal ri Ruxlabꞌixel ri Dios.
2e060c00e8	Yaꞌtal bꞌe chwe kinbꞌan ronojel ri jastaq ri kawaj, man ronojel ta kꞌut kinukꞌam bꞌik pa ri utzilal. Yaꞌtal bꞌe chwe kinbꞌan ronojel ri jastaq, man kinya ta kꞌu bꞌe are kabꞌan rech we jastaq riꞌ pa nuwiꞌ.
2e060d0160	Ri jastaq tijowik rij chiqapam keꞌ wi, xuqujeꞌ ri qapam kꞌolibꞌal rech ri jastaq tijowik rij, ukobꞌchal kꞌu waꞌ kakꞌis na tzij puꞌwiꞌ rumal ri Dios. Are kꞌu ri utyoꞌjal ri winaq man rech ta mak kukꞌ taq achyabꞌ xuqujeꞌ kukꞌ taq ixoqibꞌ, xane rech ri Ajawxel, xuqujeꞌ ri Ajawxel are ajchoqꞌe ri utyoꞌjal ri winaq.
2e060e005f	Ri Dios rukꞌ ri ukwinem xukꞌastajisaj ri Ajawxel Jesús, xuqujeꞌ kujukꞌastajisaj na uj.
2e060f00cb	¿La man iwetaꞌm chi ri ityoꞌjal, utyoꞌjal ri Cristo? ¿La kinkꞌam kꞌu apanoq ri utyoꞌjal ri Cristo rech kinya rukꞌ jun ixoq ri sibꞌalaj kamakun kukꞌ e kꞌi achyabꞌ? Man je ta riꞌ.
2e061000c6	¿La man kꞌu iwetaꞌm chi ri kamakun rukꞌ jun ixoq ajmak kukꞌ sibꞌalaj e kꞌi achyabꞌ, kubꞌan xa jun tyoꞌj rukꞌ? Ri tzꞌibꞌatalik kubꞌij: Ri kakinukꞌ kibꞌ kuꞌx xa e jun.
2e06110050	Are kꞌu ri kunukꞌ ribꞌ rukꞌ ri Ajawxel, kuꞌx xa jun uxlabꞌal rukꞌ.
2e061200f4	Chixanimaj choch ri makaj kukꞌ taq achyabꞌ xuqujeꞌ kukꞌ taq ixoqibꞌ, xapaskux mak ri kubꞌan ri winaq man kakanaj taj pa ri utyoꞌjal, are kꞌu ri kubꞌan mak kukꞌ taq achyabꞌ xuqujeꞌ ixoqibꞌ, kamakun rukꞌ ri utyoꞌjal.
2e061300b8	¿La man kꞌu iwetaꞌm chi ri ityoꞌjal are utemplo ri Tyoxalaj Uxlabꞌixel? Ri Uxlabꞌixel kꞌo pa iwanimaꞌ rumal cher xuya ri Dios chiꞌwe. Man ix taj ix ajchoqꞌe iwibꞌ.
2e06140099	Jeriꞌ rumal paqalik xixloqꞌ wi, rumal riꞌ chiqꞌijilaꞌj ri Dios rukꞌ taq ri ityoꞌjal xuqujeꞌ pa ri iwanimaꞌ, rumal cher ix rech ri Dios.
2e0701007d	Chanim kꞌut are kintzijoj rij ri jastaq ri xitzꞌibꞌaj loq chwe. Qas utz we ri achi man kaqꞌoyiꞌ ta rukꞌ jun ixoq.
2e070200ba	Xa kꞌu rumal ri makaj ri kakibꞌan achyabꞌ kukꞌ taq ixoqibꞌ xuqujeꞌ ri ixoqibꞌ kukꞌ taq achyabꞌ, are utz we ri achi kutzukuj rixoqil xuqujeꞌ ri ixoq kutzukuj rachajil.
2e07030091	Rajawaxik kꞌut ri achi kubꞌan rukꞌ ri rixoqil ri rajawaxik ubꞌanik, xuqujeꞌ ri ixoq kubꞌan rukꞌ ri rachajil ri rajawaxik ubꞌanik.
2e070400ae	Man are ta ri ixoq kabꞌan rech puꞌwiꞌ ri utyoꞌjal, xane are ri rachajil. Man are ta xuqujeꞌ ri achajilom kabꞌan rech puꞌwiꞌ ri utyoꞌjal xane are ri rixoqil.
2e07050106	Mixuꞌyaj bꞌa iwibꞌ chibꞌil iwibꞌ. Xane xwi chiqꞌata iwibꞌ we amaqꞌel kibꞌan chꞌawem xuqujeꞌ junam xichomaj. Mibꞌey iwibꞌ churiqik chi iwibꞌ junmul, rech man kixutaqchiꞌj ta ri itzel pa mak rumal chi man kixkwin taj kiqꞌil iwibꞌ.
2e0706004c	Xaq xwi kinbꞌij ri utz ubꞌanik, man tajin ta kinya jun taqanik chiꞌwe.
2e070700d6	Qas tzij wi, sibꞌalaj kurayij na kꞌuꞌx we ta je ibꞌanik jetaq ri nubꞌanik in. Jaljoj kꞌu wi ri sipanik ri uyaꞌom ri Dios chaqe. Jun wi ri sipanik yaꞌtal che jun, jun chi wi yaꞌtal che ri jun chik.
2e0708008c	Kinbꞌij chike ri kꞌamajaꞌ kekꞌuliꞌk xuqujeꞌ chike ri e malkaꞌnibꞌ, utz riꞌ we man kekꞌuliꞌ taj jetaq ri nubꞌanik in.
2e0709006d	We kꞌu man kakiqꞌiꞌo chekꞌulanoq, are katanik we kekꞌuliꞌk cho ri kekꞌat na rumal ri kirayinik.
2e070a007a	Kinya we taqanik riꞌ chike ri e kꞌulanik winaq (jeꞌ man in taj are ri Ajawxel) ri ixoq mutas ribꞌ che ri rachajil.
2e070b0080	We kꞌu kujach ri rachajil, makꞌuliꞌ chi bꞌa junmul, xane tzalij rukꞌ ri rachajil. Xuqujeꞌ ri achi mujach ri rixoqil.
2e070c00b9	Chike ri nikꞌaj chik kinbꞌij (man utaqanik ta ri Ajawxel waꞌ we riꞌ): we kꞌo ne jun alaxik kuriq jun rixoqil man kojonel taj, karaj kꞌu ri ixoq kakꞌojiꞌ rukꞌ, mujacho.
2e070d0076	We kꞌu are ri rachajil ri ixoq man kojonel taj, karaj kꞌu ri achi kakꞌojiꞌ rukꞌ, mujach ri ixoq ri rachajil.
2e070e014e	Rumal cher ri achajilom ri man kojonel taj xtyoxirisataj riꞌ rumal ri uriqoj ibꞌ rukꞌ ri rixoqil, je xuqujeꞌ ri ixoqilom ri man kojonel taj xtyoxirisataj riꞌ rumal ri uriqoj ibꞌ rukꞌ ri rachajil. We ta mat jeriꞌ e chꞌuluj bꞌa riꞌ ri akꞌalabꞌ kekꞌojiꞌk, man e chꞌuluj ta kꞌut xane e tyoxirisatal chik.
2e070f010d	Pune jeriꞌ, we ri ukꞌulaj jun ri man kojonel taj karaj kꞌut kujach ribꞌ che ri ukꞌulaj kojonel, miqꞌatej. We jewaꞌ kakꞌulmatajik, ri kojonel man kakanaj ta kanoq chuxeꞌ eqaꞌn. Rumal cher ri Dios xujusikꞌij apanoq rech kujkꞌojiꞌk pa jaꞌmaril.
2e07100085	¿Jas awetaꞌm at ixoq wine awumal awe kakolotaj na ri awachajil? O ¿jas awetaꞌm at achi wine rumal awe kakolotaj na ri awixoqil?
2e0711009c	Chiꞌjujunal bꞌa chibꞌana ri ixusikꞌim wi apanoq ri Dios xuqujeꞌ ri ixutaqom chubꞌanik, kintaqanik rech jewaꞌ kabꞌan pa ronojel ri komontyox.
2e071200c7	Jacha ta ne ri winaq ri xkojonik xuqujeꞌ kojtal retal, man yaꞌtal ta chik katzalix ri sakꞌital che, je xuqujeꞌ ri man kojtal ta retal are xkojonik, man kakoj ta chi retal rumal cher xkojonik.
2e07130067	Maj kutayij we sakꞌital jun o man sakꞌital taj. Are kꞌo kutayij we kanimaxik ri utaqanik ri Dios.
2e07140052	Chixkꞌol bꞌa ijujunal jawjeꞌ ri ix kꞌo wi are xixusikꞌij apanoq ri Dios.
2e071500b2	We at ajchak rech jun chik xuqujeꞌ are kabꞌan rech pa awiꞌ man kakꞌaxir taj awanimaꞌ. We kꞌu katkwinik katel pa uqꞌabꞌ ri kabꞌan rech pa awiꞌ, jeꞌlik riꞌ.
2e071600aa	Rumal cher ri ajchak are xsikꞌix apanoq rumal ri Ajawxel, xkiritaj riꞌ rumal ri Ajawxel, je xuqujeꞌ ri xsikꞌix apanoq man ajchak taj, xux riꞌ rajchak ri Cristo.
2e07170052	Paqal xloqꞌbꞌex iwe. Xaq jeriꞌ man kixtzalij ta chik che rajchak japachinaq.
2e0718005d	Qachalal, chiꞌjujunal chixkꞌoloq jetaq ri ibꞌanik are xixsikꞌix apanoq rumal ri Dios.
2e071900f1	Are kꞌu ri majaꞌ kekꞌuliꞌk, man kꞌo ta jun taqanik rech ri Ajawxel ri yaꞌtal chwe rech kinbꞌij chike, kinbꞌij kꞌu ri kinchomaj in, jer ta ne in kꞌo jun ri xyaꞌtaj wi ri utoqꞌobꞌ ri Dios rech in kuꞌlibꞌal kuꞌx.
2e071a0085	In kinchomaj chi utz we ri winaq je kakanaj kanoq jetaq ri ubꞌanik chanim, jeriꞌ rumal cher kꞌax ri qꞌotaj ri uj kꞌo kamik.
2e071b0063	¿We at kꞌulanik? Man karayij taj kajach ri akꞌulaj. ¿We man at kꞌulanik? Matzukuj awixoqil.
2e071c00ee	Man katmakun taj we katkꞌuliꞌk. We kꞌu kꞌo jun akꞌal ali kakꞌuliꞌk, man kamakun ta xuqujeꞌ. Pune jeriꞌ, ri winaq ri kekꞌuliꞌk sibꞌalaj kꞌi kꞌax kakiriq na pa ri kityoꞌjal, are kꞌu ri man kawaj ta in kiriqo.
2e071d008f	Wachalal, ri kawaj kinbꞌij are: xa jubꞌiqꞌ chi ri qꞌotaj ri kakanaj chaqe. Ri e kꞌo kixoqil kibꞌanaꞌ chi jer ta ne e maj kixoqil.
2e071e00ae	Ri koꞌqꞌik kibꞌanaꞌ chi jer man koqꞌ taj. Ri kekiꞌkotik kibꞌanaꞌ chi man kekiꞌkot taj. Ri kakiloqꞌ jun jas ke kibꞌanaꞌ chi je ri man xkechabꞌej taj.
2e071f00ce	Ri kakikiꞌkotebꞌej ubꞌanik ri jastaq rech we uwachulew riꞌ, kibꞌana chi je ri man kakikiꞌkotebꞌej taj ubꞌanik. Jeriꞌ rumal cher we uwachulew riꞌ xuqujeꞌ ri kꞌo choch kasach na uwach.
2e072000c4	Kurayij wanimaꞌ in chi man kakꞌaxir taj iwanimaꞌ che taq ri jastaq. Ri akꞌal taq alabꞌom ri man e kꞌulan taj, are kakꞌaxir kikꞌuꞌx che ri jastaq rech ri Ajawxel rech keqaj choch.
2e0721007d	Are kꞌu ri kꞌulanik winaq are kakꞌaxir ranimaꞌ che ri jastaq rech ri uwachulew xuqujeꞌ rech kaqaj choch ri rixoqil.
2e0722014f	Jaljoj ri kakaj. Ri ixoq ri man kꞌulan taj xuqujeꞌ ri akꞌal ali ri man kꞌulan taj, kakꞌaxir ranimaꞌ chuchꞌojchꞌobꞌexik ri tyoꞌjal xuqujeꞌ ri ranimaꞌ rech kaqaj cho ri Ajawxel. Are kꞌu ri kꞌulanik ixoq are kakꞌaxir ranimaꞌ che ri jastaq rech ri uwachulew xuqujeꞌ chubꞌanik ri kaqaj choch ri rachajil.
2e07230082	Kinbꞌij we jastaq riꞌ chiꞌwe rech utz kixelik, man xa ta kixinqꞌatej, xane are kawaj utz ri ikꞌaslemal choch ri Ajawxel.
2e072400e7	We kꞌo ne jun man je ta tajin kubꞌan chi rilik ri ali ri ubꞌim kꞌulanem che xuqujeꞌ we ri ali utz chik kakꞌuliꞌk, rumal riꞌ kunaꞌ ri ala chi utz chik kekꞌuliꞌk, chekꞌulanoq. Man kemakun taj we kekꞌuliꞌk.
2e072500d7	Are kꞌu ri kunaꞌo chi man karaj taj kakꞌuliꞌk xuqujeꞌ kakwinik kabꞌan rech puꞌwiꞌ ri utyoꞌjal, utz riꞌ ri kanoꞌjinik we xuchomaj chi man kakꞌuliꞌ ta rukꞌ ri ali ri ubꞌim kꞌulanem che.
2e072600aa	Je kꞌu riꞌ, utz riꞌ ri kubꞌan jun winaq we kakꞌuliꞌk rukꞌ ri ali ri ubꞌim kꞌulanem, xa kꞌu are sibꞌalaj utz na kubꞌano we man kakꞌuliꞌ rukꞌ.
2e072700cd	Ri ixoq nukꞌul rukꞌ ri rachajil are kꞌaslik. We kꞌu kakam ri achajilom, kasolotaj kanoq ri ixoq rech kakꞌuliꞌ chi rukꞌ xapachin ri karaj areꞌ, xwi ta ne wi we pa ri Ajawxel kekꞌuliꞌ wi.
2e0728009c	Kinchomaj in chi ri ixoq sibꞌalaj kakiꞌkot na we man kakꞌuliꞌ chik. Kinkojo chi kꞌo ri Uxlabꞌixel rech ri Dios chwe chubꞌixik we jastaq riꞌ.
2e080100c3	Are kꞌu ri jastaq ri tzujtal chikiwach ri e bꞌanom taq tyox. Qonojel qetaꞌm jas ubꞌantajik we riꞌ. Ri etaꞌmabꞌal kuya nimal, are kꞌu ri loqꞌanik kubꞌan che jun chi kakꞌiyik.
2e08020070	We kꞌu kꞌo jun ri kunaꞌo chi retaꞌm chik ronojel, kꞌamajaꞌ retaꞌm riꞌ ri rajawaxik karetaꞌmaj.
2e0803003f	Ri winaq ri kuloqꞌaj ri Dios etaꞌmatal uwach rumal ri Dios.
2e080400b8	Are kꞌu we kujtzijon puꞌwiꞌ ri utijik jastaq ri tzujtal chikiwach ri e bꞌanom taq tyox, qetaꞌm chi ri bꞌanom tyox maj kuxik, xuqujeꞌ qetaꞌm chi xa jun ri Dios kꞌolik.
2e08050092	Pune ri e bꞌanom taq tyox kabꞌix dios chike cho ri uwachulew xuqujeꞌ pa ri kaj (qas ne tzij wi e kꞌo e kꞌi dios xuqujeꞌ ajawxelabꞌ).
2e0806010d	Qetaꞌm uj chi maj chi jun Dios kꞌolik, xaq xwi ri Tataxel puꞌwiꞌ ronojel ri jastaq xuqujeꞌ uj kꞌaslik chuyaꞌik uqꞌij, man kꞌo ta chik jun Ajawxel, xaq xwi Jesucristo, ri yoꞌwinaq ukꞌaslemal ronojel ri kꞌolik xuqujeꞌ xa rumal rech uj kꞌaslik.
2e08070129	Man konojel ta kꞌut kꞌo ketaꞌmabꞌal puꞌwiꞌ we jastaq riꞌ. E kꞌo jujun kꞌamaninaq chike kakiya kiqꞌij ri e bꞌanom taq tyox, kakitij ri jastaq ri ketaꞌm chi tzujtal chikiwach ri e bꞌanom taq tyox, jeriꞌ ri kichomabꞌal kachꞌulujirik rumal man kꞌo taj kichuqꞌabꞌ.
2e080800c7	Man are ta ri kaqatijo kabꞌanow chaqe chi kujqaj cho ri Dios xuqujeꞌ man are ta ri jastaq ri kaqatijo kabꞌanow sibꞌalaj utz chaqe, man are ta xuqujeꞌ kabꞌanow itzel chaqe we man kaqatijo.
2e08090076	Pune jeriꞌ, chichajij iwibꞌ rech man kixux ta topibꞌal aqanaj chike nikꞌaj chik rumal ri jaljoj taq ichomanik.
2e080a011d	Jeriꞌ rumal cher we at kꞌo nim awetaꞌmabꞌal cho jun chik katwaꞌ kꞌu pa ri templo rech jun bꞌanom tyox, katril kꞌu jun ri man kꞌo ta uchuqꞌabꞌ pa ri ukojobꞌal, ¿La man kꞌu katzurutaj urayinik riꞌ rech kutij ri jastaq ri tzujtal chikiwach ri e bꞌanom tyox?
2e080b0099	Ri alaxik kꞌut ri man kꞌo ta uchuqꞌabꞌ pa ri ukojobꞌal, ri rumal rech xkam ri Cristo, kel riꞌ pa ri ukojobꞌal rumal ri awetaꞌmabꞌal at.
2e080c007e	Are kitaqchiꞌj chi nikꞌaj chubꞌanik jun jastaq ri ketaꞌm aꞌreꞌ chi mak ubꞌanik, che ri Cristo tajin kixmakun wi.
2e080d0091	Rumal riꞌ, we are ri kintijo kabꞌanow che ri wachalal katzaq pa mak, man kintij ta chi riꞌ ri tiꞌj, rech jeriꞌ man kamakun ta rumal we.
2e09010092	¿La man kꞌu yaꞌtal chwe in kinbꞌano ri kawaj? ¿La man kꞌu wilom in ri Ajawxel Jesús? ¿La man kꞌu wumal we in xixkojon che ri Cristo?
2e0902008b	Pune e kꞌo man kakikoj taj chi inutaqoꞌn ri Dios. Ri ix kꞌut kikojo. Jeriꞌ rumal ri ix, ix retal chi qas inutaqoꞌn pa ri Ajawxel.
2e0903003a	Ri tobꞌal wibꞌ chikiwach ri kinkiyoqꞌo are we riꞌ:
2e09040041	¿La man kꞌu yaꞌtal chaqe uj kujwaꞌik xuqujeꞌ kujqumunik?
2e0905009d	¿La man kꞌu yaꞌtal chaqe kaqakꞌam bꞌik ri qixoqil qukꞌ jetaq ri kakibꞌan ri Pedro, ri e rachalal ri Jesús, xuqujeꞌ ri nikꞌaj taqoꞌn chik?
2e09060052	¿La xaq xwi kꞌu ri Bernabé rachiꞌl ri in, man yaꞌtal ta chaqe kujchakunik?
2e0907010d	¿La kꞌo kꞌu jun ajchꞌoꞌj chajil tinimit are katojow ronojel ri kajawataj che? ¿La kꞌo kꞌu jun ajchak riꞌ ri kutik uvas ri mat kutij rech ri uvas? ¿La kꞌo kꞌu jun ajyuqꞌ riꞌ ri kuꞌchajij ri wakax man kutij ta kꞌu rech ri leche ri kuyitzꞌo?
2e09080060	Michomaj chi xaq pa we wi kinbꞌij we jastaq riꞌ. ¿La man kꞌu jewaꞌ kubꞌij ri taqanik?
2e090900a3	Kubꞌij pa ri utaqanik ri Moisés: Makoj chim chutzaꞌm ri wakax ri kayaqꞌow ri tiriko. ¿La qas kꞌu are ri wakax riꞌ ri kakꞌaxir ranimaꞌ ri Dios chike
2e090a011a	o xa rumal qe uj kubꞌij? Qas tzij wi, xa rumal qe uj kubꞌij, rumal chi ri ajchak are kuchapleꞌj uchakuxik ri ulew rech kabꞌan ri tikoꞌn xuqujeꞌ ri bꞌiqol rech ri uwach kuchapleꞌj chak, kakibꞌano we chak riꞌ kuꞌl kikꞌuꞌx chi kakiriq ke ri uwach ri tikoꞌn.
2e090b00a7	We qatikom ijaꞌ rech ri uxlabꞌal pa taq iwanimaꞌ ¿la sibꞌalaj nim kꞌu ri kel wi chiꞌwe we kiya tobꞌanik chaqe ri kajawataj chaqe uj rech kujkꞌasiꞌk?
2e090c00f3	We kakikꞌam ke nikꞌaj iwukꞌ, ¿la man kꞌu taqal chaqe uj kaqakꞌam xuqujeꞌ qe? Pune jeriꞌ xqaqꞌiꞌo man xqatoqꞌij taj ri yaꞌtal chaqe, xqaqꞌiꞌo rech man kujux taj topibꞌal aqanaj pa ri utz laj taq tzij rech ri Cristo.
2e090d008c	¿La man iwetaꞌm chi ri kepatanij pa ri Templo xuqujeꞌ ri kakilij patanijem cho ri tzujbꞌal, chilaꞌ kakikꞌam wi ke ri tijowik rij?
2e090e0060	Ri Ajawxel xtaqanik rech ri kakitzijoj ri utz laj tzij kikꞌamawaꞌj ri tojbꞌal ke chilaꞌ.
2e090f00bf	Man nukꞌamom ta kꞌu we che ri yaꞌtal bꞌe chwe, xuqujeꞌ matajin ta kintzꞌibꞌaj we riꞌ chuchꞌaik chiꞌwe. Are katanik kinkamik cho ri kinqꞌatex che ri qas kawaj kinbꞌano.
2e091000a3	Pune jeriꞌ, kintzijoj ri utz laj taq tzij, man rukꞌ ta nimal, rumal cher are waꞌ ri yaꞌtalik kinbꞌano. ¡Kꞌax we, we man kintzijoj ri utz laj taq tzij!
2e091100b3	Qas tzij wi we kinbꞌan rukꞌ ronojel wanimaꞌ, kayaꞌtaj na tojbꞌal we, we kꞌu kinbꞌano rumal xa kintaqchiꞌx chubꞌanik, xaq xwi tajin kinbꞌan riꞌ ri xintaq che.
2e091200b3	¿Jas kꞌu tojbꞌal we kinriqo? Xaq xwi kintzijoj ri utz laj taq tzij, man kinta ta pwaq are kintzijoj ri utz laj tzij, rech man kinbꞌan taj ri yaꞌtal bꞌe chwe kinbꞌano.
2e0913006f	Pune maj nukꞌas xa ta ne rukꞌ jun, xinux kꞌu ajchak kech, rech jeriꞌ sibꞌalaj e kꞌi keꞌnchꞌeko.
2e091400f5	Xinux aj Israel chikixoꞌl ri winaq aꞌj Israel, rech jeriꞌ xeꞌnchꞌeko. Are xinkꞌojiꞌ kukꞌ ri e kꞌo chuxeꞌ ri taqanik rech ri Moisés je xinnoꞌjin kukꞌ (pune man in kꞌo in chuxeꞌ ri taqanik) rech jeriꞌ xeꞌnchꞌeko.
2e0915011c	Chikixoꞌl ri man e kꞌo ta chuxeꞌ ri taqanik, xinnoꞌjinik jetaq ri man kꞌo ta chuxeꞌ ri taqanik, (pune man in qꞌatal ta che ri utaqanik ri Dios, xane qas uchapom na kꞌuꞌx rukꞌ ri utaqanik ri Cristo) rech jeriꞌ keꞌnchꞌek ri man e kꞌo taj chuxeꞌ ri taqanik.
2e091600d5	Xinbꞌano chi maj nuchuqꞌabꞌ are xinkꞌojiꞌ kukꞌ ri maj kichuqꞌabꞌ rech jeriꞌ xeꞌnchꞌek ri maj kichuqꞌabꞌ. Xinbꞌan ronojel uwach rech jeriꞌ xeꞌnchꞌeko pune xa e jujun chike konojel.
2e09170065	Kibꞌano ronojel we riꞌ xa rumal rech ri utz laj taq tzij, rech jeriꞌ kꞌo we che ri uwachinik.
2e091800d7	¿La man iwetaꞌm chi are kabꞌan jun xikꞌanem, konojel ri xikꞌanelabꞌ kakitij chuqꞌabꞌ, pune jeriꞌ xa jun kachꞌekow ri tojbꞌal? Xaq jeriꞌ chixxikꞌanoq rech kayaꞌtaj na chiꞌwe ri tojbꞌal.
2e091900fa	Konojel ri koꞌk pa jun tijoj anim, kakitijoj kibꞌ rukꞌ sukꞌal. We winaq riꞌ kakibꞌan we jastaq riꞌ rech kakichꞌek ri tojbꞌal ke ri kasach uwach, ri uj kꞌut kaqatijoj qibꞌ rech kaqachꞌek jun tojbꞌal qe ri man kasach ta uwach.
